Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C2H2(37),C4H6(54),C4H5X(374),C4H5X(381),C6H8(56),C4H4(439),C6H7X(455),C8H10(458),C6H7X(498),C6H7X(497),C4H3X(623),C4H2(1102),C6H6(755),C4H3X(622),C6H8(474),C6H6(1605),C8H9X(771),S(774),C8H10(478),C8H8(1121)
1.1100007672091079e-17,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282570607996,0.66999999993418291,7.1166924421062013e-47,0.0,2.2367309553103411e-27,9.127211980267745e-57,0.0,0.0,0.0,0.0,0.0,6.5817168398037675e-11,6.5817168396175678e-11,9.309963558304461e-22,3.2724283344255512e-29,1.2347070011567402e-39,6.1735350038077467e-40,1.5870177690129527e-57,2.5194987659818897e-49,4.6485975273840316e-68,1.5286336139904468e-73,2.3242987633801488e-68,2.3242987692262081e-68,4.6135589631948928e-60,2.7493211947261429e-69,4.0075730795140223e-78,2.3067794829721064e-60,8.0529178107203025e-61,1.8415023783124389e-79,3.9208249141429176e-84,2.2868143542691715e-102,4.1445173167332032e-89,1.2494929733785481e-94
2.220001563823195e-17,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282557444565,0.66999999986836578,1.1360421917603202e-45,0.0,8.9255820449089238e-27,3.6508848452165771e-56,0.0,0.0,0.0,0.0,0.0,1.316343384483481e-10,1.3163433844090014e-10,3.7239854950082703e-21,2.6179427447755026e-28,1.9755312623387526e-38,9.8776563105506039e-39,1.0156914164929841e-55,8.0623963069983595e-48,5.9502050915527023e-66,1.5286336141983146e-73,2.975102545263945e-66,2.9751025527454377e-66,2.9526778272526361e-58,3.5191312385048306e-67,1.0259387527332632e-75,1.4763389153858836e-58,5.153867625122101e-59,4.7142462950325814e-77,1.1639948963577144e-83,2.9336657037983968e-101,6.4789914018907149e-86,8.6103976275368501e-94
4.440003157051369e-17,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282531117696,0.66999999973673141,1.8093109581714094e-44,0.0,3.5532728594677973e-26,1.4603539370522747e-55,0.0,0.0,0.0,0.0,0.0,2.6326867827510842e-10,2.6326867824531658e-10,1.4895942109581159e-20,2.0943542223039834e-27,3.1608500563041028e-37,1.580425028614163e-37,6.5004251763894041e-54,2.5799668495688573e-46,7.6162626334839088e-64,1.5286337431466128e-73,3.8081313163648824e-64,3.8081313259374498e-64,1.8897138271204582e-56,4.504488028190187e-65,2.6264032462827177e-73,9.4485691581247248e-57,3.2984753380402762e-57,1.2068470706399819e-74,2.7078198333049065e-83,2.8104243334148748e-100,3.3216006743364497e-83,4.2857978510995323e-93
8.880006343507718e-17,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228247846396,0.66999999947346278,2.8685037067784735e-43,0.0,1.4079201598833226e-25,5.8414156528903791e-55,0.0,0.0,0.0,0.0,0.0,5.2653735683318716e-10,5.265373567140199e-10,5.9583768586831819e-20,1.6754833813799089e-26,5.0573600814845625e-36,2.5286800435456276e-36,4.1602721078021485e-52,8.2558939072568735e-45,9.7488161215037795e-62,1.5286957889965167e-73,4.874408060988671e-62,4.8744080732319712e-62,1.2094168404479859e-54,5.7657446343712386e-63,6.723592269734201e-71,6.0470842310686441e-55,2.1110242159686519e-55,3.0895284870008512e-72,5.7955950194270623e-83,2.4359270895979538e-99,1.7006638979206796e-80,1.894631481707426e-92
1.3320009529964066e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282425810223,0.66999999921019415,1.0890896371000105e-42,0.0,2.9723790945612854e-25,1.2413008097911596e-54,0.0,0.0,0.0,0.0,0.0,7.8980603429582384e-10,7.8980603404259314e-10,1.2661550821581936e-19,4.9740912835391378e-26,1.913302040815094e-35,9.5665102183471784e-36,2.3620792962815581e-51,3.8513563581368045e-44,6.4667278029864092e-61,1.0918265885762162e-68,3.233363901919157e-61,3.2333639100042019e-61,6.7631650646121104e-54,3.7756399492179193e-62,5.0960374899834629e-70,3.38158255118425e-54,1.198577032223125e-54,2.3352372258845331e-71,2.2054117436396463e-78,8.2005879257274776e-95,9.1981838429277248e-80,5.578848155568917e-88
1.7760012716420414e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282373156486,0.66999999894692552,2.9172580114415266e-42,0.0,5.0402617833774719e-25,2.1175131190522172e-54,0.0,0.0,0.0,0.0,0.0,1.0530747106630184e-09,1.0530747102310364e-09,2.1599116089938344e-19,1.0838283089124489e-25,4.9803143251832743e-35,2.4901571671095813e-35,9.0840775032716048e-51,1.1727410556740857e-43,2.7587253434100041e-60,3.0328244584649021e-68,1.3793626718735427e-60,1.3793626754183848e-60,2.3674372247872294e-53,1.4973927501295973e-61,2.4610695060290357e-69,1.1837186198805764e-53,4.6094839724219e-54,1.1493514053557916e-70,8.3313395595922628e-78,5.5578382757249194e-94,8.4385157566867737e-79,2.6653235019767812e-87
2.664001908933311e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282267849017,0.66999999842038815,1.1686182469430505e-41,0.0,1.0331887231070266e-24,4.3840418438407141e-54,0.0,0.0,0.0,0.0,0.0,1.5796120608264725e-09,1.5796120599321089e-09,4.4718226191017786e-19,3.14601921425903e-25,1.8277050634018849e-34,9.138525338245356e-35,6.9136964465447234e-50,5.3430444140705507e-43,2.4157131799093324e-59,4.867365131239993e-68,1.2078565900090858e-59,1.207856593434203e-59,1.3175942735611367e-52,1.0034840518345371e-60,2.7449732565353877e-68,6.587971417979872e-53,3.508179335614278e-53,1.3754307584117264e-69,2.5783957813234459e-77,5.1151920560133606e-93,2.8381262849409996e-77,1.2642072997673215e-86
3.5520025462245806e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282162541549,0.66999999789385078,3.1442846585214433e-41,0.0,1.7406650638834737e-24,7.4561067467647592e-54,0.0,0.0,0.0,0.0,0.0,2.1061494069615963e-09,2.1061494054405166e-09,7.605398995306555e-19,6.8799891569002246e-25,4.7393760116287278e-34,2.3696880123520434e-34,2.6106094445902613e-49,1.6048719322210684e-42,1.0365104246701872e-58,1.2597052534448785e-67,5.1825521236901649e-59,5.1825521380829764e-59,4.5037902942111317e-52,3.8486640385573331e-60,1.2816734292722724e-67,2.2518951663488806e-52,1.3246873334906723e-52,6.3463764584506408e-69,6.0844875677401536e-77,1.6681892141686093e-92,1.7348160451243535e-76,3.5219220448399816e-86
5.32800382080712e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281951926612,0.66999999684077605,1.5423109543112572e-40,0.0,3.7089417322968872e-24,1.6245335455185885e-53,0.0,0.0,0.0,0.0,0.0,3.1592240860042135e-09,3.1592240826900899e-09,1.6570613563422336e-18,2.2886102648501216e-24,2.3423286611746499e-33,1.1711643358303688e-33,3.3798264546476278e-48,1.1978726169867243e-41,2.2327786509542082e-57,1.5785391626489599e-67,1.1163893259472675e-57,1.1163893289508066e-57,5.1989098094345997e-51,7.0659033670286042e-59,4.5570536035458057e-66,2.5994549400468077e-51,1.7150069359328655e-51,2.2008833763038619e-67,1.6337478692761409e-76,1.1925224180174489e-91,9.9402801814359878e-75,1.5627563306579894e-85
7.104005095389659e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281741311681,0.66999999578770153,4.5520217073174036e-40,0.0,6.3758119171419092e-24,2.85213410100412e-53,0.0,0.0,0.0,0.0,0.0,4.2122987476101305e-09,4.2122987417916411e-09,2.9092421147968726e-18,5.3242024270184366e-24,6.9828329796151684e-33,3.491416510008915e-33,1.6025582555747303e-47,4.4884441925863706e-41,1.287836996483203e-56,3.466554831022033e-66,6.4391849860864015e-57,6.4391850031788418e-57,2.4041603454726621e-50,3.9618229590704662e-58,3.0928437149686416e-65,1.2020801925454406e-50,8.1317741129938311e-51,1.4795395985435337e-66,2.0647538064187775e-75,1.4431019481235899e-90,8.1059729715205819e-74,1.5894078913565383e-84
1.0656007644554738e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228132008183,0.66999999368155216,2.257082621833544e-39,0.0,1.3592835168086795e-23,6.3581869592419678e-53,0.0,0.0,0.0,0.0,0.0,6.31844801827088e-09,6.3184480052998632e-09,6.4854969564971659e-18,1.8128850907113949e-23,3.6512962426589902e-32,1.8256481385342222e-32,2.1050844984360306e-46,3.6727339701630502e-40,2.7816762748588544e-55,4.5813797229877586e-66,1.3908381391596165e-55,1.390838142821972e-55,3.1436773953416082e-49,8.4576295232525342e-57,1.1149710148685604e-63,1.5718387399589422e-49,1.068171572077129e-49,5.3166405261062233e-65,7.6680919321962893e-75,2.0170467070201819e-89,4.8266340361886366e-72,1.2456133321617468e-83
1.7760012742884895e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332280477622167,0.66999998946925399,1.6924375901236063e-38,0.0,3.4376912547651009e-23,1.7574768815019742e-52,0.0,0.0,0.0,0.0,0.0,1.0530746349334503e-08,1.0530746313481021e-08,1.7926672056473797e-17,8.6224001970714004e-23,3.0746276148688642e-31,1.5373138347606091e-31,5.5763752896743081e-45,5.6546506587073571e-39,1.4176022000836877e-53,7.974816905314797e-66,7.0880110205362037e-54,7.0880110384739386e-54,9.093383356952867e-48,4.69342597521063e-55,1.072978088739538e-61,4.5466919131476912e-48,2.8295897995415151e-48,5.002061292619917e-63,2.7785403470395887e-74,2.4976520346396094e-88,6.7511262368871759e-70,9.2949184527338743e-83
3.196802293954521e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332278792703013,0.66999998104465819,1.6006118045783876e-37,0.0,9.4319749586095998e-23,5.6830344588056877e-52,0.0,0.0,0.0,0.0,0.0,1.8955342170204263e-08,1.8955342054266731e-08,5.7968294292283541e-17,5.1807098356294577e-22,3.5214629064903749e-30,1.7607315151561872e-30,2.2594095353828091e-43,1.2592093400463692e-37,1.1381694824067049e-51,6.6754075584413861e-65,5.6908474462552887e-52,5.6908474602529395e-52,3.9867501525702563e-46,4.0809005892123698e-53,1.6970430744925037e-59,1.9933752803301413e-46,1.1464799236837482e-46,7.8525389706025672e-61,3.2488441762553541e-73,1.6689478668813068e-86,1.7638867812887598e-67,3.7161985226715701e-81
6.038404333286584e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332275422865387,0.66999996419547003,1.6200969110481804e-36,0.0,2.5552597587430805e-22,2.0263298945944109e-51,0.0,0.0,0.0,0.0,0.0,3.5804530446817064e-08,3.580453003342896e-08,2.0669060952211452e-16,3.5669400800062077e-21,4.7543001936006626e-29,2.3771502636815831e-29,1.144940682344701e-41,3.3652941768197286e-36,1.1497859987189128e-49,2.1494240650224149e-62,5.7489300644805846e-50,5.7489300780808802e-50,2.1198466384564753e-44,4.3284344485503487e-51,3.4115132358907582e-57,1.0599235356499812e-44,5.8097106534751376e-45,1.5746451917197341e-58,1.8564896957800343e-70,3.9400433073806669e-83,6.4216559716515026e-65,4.6536360732641239e-78
1.172160841195071e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332268683192884,0.6699999304971076,1.5841889693678567e-35,0.0,6.4041686468885423e-22,7.6340781362832824e-51,0.0,0.0,0.0,0.0,0.0,6.9502893539321157e-08,6.9502891981877018e-08,7.7869596023770277e-16,2.6426209814291376e-20,6.9831091733559379e-28,3.4915550768190881e-28,6.5108103935316106e-40,9.8428629640879183e-35,1.305873787573678e-47,9.3957883404172514e-60,6.5293691007365622e-48,6.5293691150599294e-48,1.2373562149644792e-42,5.0476086486633626e-49,7.7332871348474596e-55,6.1867835986278785e-43,3.3037456416654581e-43,3.5658282727448546e-56,1.6217528360644296e-67,1.3253772333510845e-79,2.7693159590544106e-62,8.0422990736917073e-75
2.3088016569278964e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332255203858863,0.66999986310043735,1.4410230115687353e-34,0.0,1.461586848597782e-21,2.9616311866255638e-50,0.0,0.0,0.0,0.0,0.0,1.3689956588137193e-07,1.3689955983906375e-07,3.0209514793494442e-15,2.0335469132894928e-19,1.070308397820693e-26,5.351543491660352e-27,3.9261393374239424e-38,3.0111806424705798e-33,1.5739285795028429e-45,4.4439421502041136e-57,7.8696432922656313e-46,7.8696433068712209e-46,7.5632683242436622e-41,6.1676202322093254e-47,1.8623773602225239e-52,3.7816372459355951e-41,1.9922202097027785e-41,8.5834893224501062e-54,1.533920080544352e-64,4.917968043337174e-76,1.3008321019055575e-59,1.5131067573148065e-71
4.582083288393547e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332228245234774,0.66999972830731691,1.2323169192819878e-33,0.0,3.114342665821497e-21,1.1664720260898172e-49,0.0,0.0,0.0,0.0,0.0,2.716926951939337e-07,2.7169267139386685e-07,1.1898439669104711e-14,1.5953597314200567e-18,1.6760047689295217e-25,8.3800285506594682e-26,2.4387575877653169e-36,9.4213224371583004e-32,1.9547172587352933e-43,2.186525061396656e-54,9.7735872768337455e-44,9.7735872883986668e-44,4.7304971435404851e-39,7.7133449352699367e-45,4.6238052299709203e-50,2.3652524284528546e-39,1.2374863639947749e-39,2.1305901019342333e-51,1.5093713010564273e-61,1.9169184886043863e-72,6.3787586600885883e-57,2.9698978507928939e-68
6.855364919859197e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332201286669289,0.66999959351448946,3.9937577980751498e-33,0.0,4.7625993116942253e-21,2.6109925119708961e-49,0.0,0.0,0.0,0.0,0.0,4.0648553734508873e-07,4.0648548406856489e-07,2.6633222499574949e-14,5.0417105134537001e-18,7.0687703462832844e-25,3.5343876975691005e-25,1.6907723145684702e-35,5.061841273437643e-31,1.6018973991524104e-42,2.462328094439579e-53,8.0094879285300265e-43,8.0094879363495429e-43,3.1196872567591718e-38,6.0632851928761854e-44,4.3901895283259338e-49,1.5598466600320023e-38,8.5794011197151727e-39,2.0242195508447981e-50,1.8988446632133319e-60,2.7706393352008298e-71,7.2663023543886156e-56,3.9132470534797021e-67
9.128646551324847e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332174328162417,0.66999945872195499,9.2051802120404488e-33,0.0,6.4060472926795322e-21,4.6297142255304495e-49,0.0,0.0,0.0,0.0,0.0,5.4127809233574634e-07,5.4127799786221847e-07,4.7225288334240391e-14,1.1478709235054664e-17,1.9953589134663684e-24,9.9768031523344538e-25,7.3235138205970774e-35,1.7205968316429256e-30,7.8826215988749907e-42,1.9280570938307876e-52,3.9413113150525904e-42,3.9413113184434177e-42,1.2470786353308925e-37,2.7961992913883343e-43,2.4971317299912189e-48,6.2354071577089682e-38,3.7161343823306254e-38,1.1751207449931629e-49,1.5774413937848616e-59,3.7526869375074163e-70,7.0639660065855171e-55,4.6578209021227803e-66
1.1401928182790498e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332147369714144,0.66999932392971373,1.7673963064583322e-32,0.0,8.0487612484325938e-21,7.2226264162097782e-49,0.0,0.0,0.0,0.0,0.0,6.7607036016687198e-07,6.7607021277388182e-07,7.3674624635844259e-14,2.1874337299390272e-17,4.5376799417173237e-24,2.2688422548414139e-24,2.4233882992739871e-34,4.5748277523867435e-30,2.920808758822611e-41,1.1071545678755805e-51,1.4604045912384933e-41,1.4604045923430933e-41,3.8105358451946775e-37,9.6784617678054417e-43,1.0611959156993203e-47,1.9052727618538208e-37,1.2296881145620272e-37,5.1099605961203681e-49,9.6731950502869679e-59,3.7253905709850055e-69,4.6170211782001352e-54,3.8727623483305829e-65
1.5948491445721798e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332093452993411,0.66999905434611007,4.7392405894091256e-32,0.0,1.1334516109609109e-20,1.413098229297539e-48,0.0,0.0,0.0,0.0,0.0,9.456540343541428e-07,9.4565374594776976e-07,1.4414506139600466e-13,5.8130713020013771e-17,1.5980306688085368e-23,7.9901638007256871e-24,1.6340285182916885e-33,2.0928250352659742e-29,2.4573278748564517e-40,2.0703228308969823e-50,1.2286641555461078e-40,1.2286641561469868e-40,2.2247416682788216e-36,7.0944875998967039e-42,1.172568940159876e-46,1.1123743814133566e-36,8.2914741784472781e-37,5.9008171404863596e-48,2.1841274255913326e-57,2.0254663698601399e-67,9.5597719781416776e-53,1.3678219561863277e-63
2.0495054708653098e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332039536507086,0.66999878476367847,9.9649413678859652e-32,0.0,1.4619315238428576e-20,2.3335973760866363e-48,0.0,0.0,0.0,0.0,0.0,1.2152365599147219e-06,1.2152360835827258e-06,2.3804443060987837e-13,1.215746034284092e-16,4.1392266271097727e-23,2.0696165883657253e-23,6.4397263919890346e-33,6.5523447574806318e-29,1.1252174030673308e-39,1.3899088509315917e-49,5.6260881517466866e-40,5.6260881527936057e-40,8.228868018794068e-36,3.0389677941961306e-41,6.1640366786754315e-46,4.1144492043963495e-36,3.2676809446065497e-36,3.1186200089821094e-47,1.6074167160072505e-56,2.1618871531927529e-66,6.7219807135763056e-52,1.2393390395092188e-62
2.50416179715844e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331985620255184,0.66999851518241871,1.8125772131262245e-31,0.0,1.790638710833699e-20,3.4837509860757317e-48,0.0,0.0,0.0,0.0,0.0,1.4848179368568522e-06,1.4848172256708614e-06,3.5537262451546182e-13,2.2037967965928412e-16,8.9595658609053882e-23,4.4797912378069892e-23,1.9618812374111656e-32,1.6619371545117764e-28,3.9010420479809737e-39,6.8449650602506541e-49,1.9505214672599969e-39,1.9505214670145247e-39,2.4041802599655318e-35,1.0079682874977106e-40,2.4263562434051199e-45,1.2020951698879382e-35,9.9550868566347689e-36,1.2341881086086109e-46,8.598213141466151e-56,1.6763323204050031e-65,3.4492164236236717e-51,8.1793185112491377e-62
3.4134744497447e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331877788454628,0.66999797602341571,4.5913265783044143e-31,0.0,2.447714013461377e-20,6.4729861847242127e-48,0.0,0.0,0.0,0.0,0.0,2.0239772449179013e-06,2.0239759231760186e-06,6.6031506595036404e-13,5.5588699380816093e-16,3.089345343166146e-22,1.5446766638440888e-22,1.3769765035426441e-31,7.9852930772319673e-28,4.1807037793418466e-38,1.6875408276754727e-47,2.0903526444969747e-38,2.0903526403639985e-38,1.6561257909193996e-34,1.0309695736496045e-39,4.0039770000422932e-44,8.2806805041176184e-35,6.9871376411462656e-35,2.0008827153362167e-45,3.940283092359657e-54,1.851833253010851e-63,7.6079595129927303e-50,4.7548977152157758e-60
4.32278710233096e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331769957591739,0.66999743686910063,9.3386797438859542e-31,0.0,3.1048368813668799e-20,1.0380733358026983e-47,0.0,0.0,0.0,0.0,0.0,2.5631319586012013e-06,2.56312983840219e-06,1.0589715497608183e-12,1.1279697544719646e-15,7.9168131756137997e-22,3.9584194533831628e-22,5.5738392851343165e-31,2.5731035705131347e-27,2.1002516852813157e-37,1.2662742940778546e-46,1.0501263073667135e-37,1.050126304137353e-37,6.6621145601889108e-34,5.1261129211304093e-39,2.4455642067260588e-43,3.3310829112941843e-34,2.8283133034109012e-34,1.2165073829701766e-44,3.4948810194687599e-53,2.2696693290612661e-62,5.80000687005681e-49,5.0853755448756905e-59
6.14141240750348e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331554298678951,0.66999635857453455,2.6841342971169467e-30,0.0,4.4190594631931288e-20,2.0951484006037161e-47,0.0,0.0,0.0,0.0,0.0,3.6414276030882039e-06,3.6414233217753157e-06,2.1374233266880615e-12,3.2331318629869676e-15,3.2595007281296138e-21,1.6297581249349388e-21,4.9428908248718208e-30,1.5519050935882548e-26,2.889850152503092e-36,3.9037138335835691e-45,1.4449260960683783e-36,1.4449260864744991e-36,6.0333307921690698e-33,7.1628585572823405e-38,5.223187760979583e-42,3.0167012117170364e-33,2.5081582207470956e-33,2.5561663194116989e-43,1.8127291965096662e-51,2.8199498655787825e-60,1.6609691048273196e-47,3.8005817729169607e-57
7.960037712676e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331338643516834,0.66999528029871991,5.8528128275390232e-30,0.0,5.7332751662912972e-20,3.5195442542406307e-47,0.0,0.0,0.0,0.0,0.0,4.7197048708261985e-06,4.7196976753046837e-06,3.5907213061119917e-12,7.0394592041760777e-15,9.1524809464748269e-21,4.5762683099676044e-21,2.2391006669555316e-29,5.5657446243107802e-26,1.6187907019973585e-35,3.3125312674868096e-44,8.0939604615806341e-36,8.0939603914157281e-36,2.7261912836164319e-32,4.0113778019704268e-37,3.5626280468875397e-41,1.3631156996128123e-32,1.1361825421340885e-32,1.7445319480426192e-42,1.7885460191252876e-50,3.8522675458775861e-59,1.4671314513890383e-46,4.6128169553954872e-56
9.77866301784852e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331122992105361,0.66999420204165661,1.0860646868294018e-29,0.0,7.0474536858510574e-20,5.3112048767412341e-47,0.0,0.0,0.0,0.0,0.0,5.7979637623234267e-06,5.7979528985048708e-06,5.4188588397610424e-12,1.3050426850782912e-14,2.0703933387592074e-20,1.0352042722165258e-20,7.3551916682200781e-29,1.5199769313570558e-25,6.2366383125805024e-35,1.816128839934007e-43,3.11832226175409e-35,3.1183222291169115e-35,8.8759956163996923e-32,1.5367468275647104e-36,1.6067702164459967e-40,4.4380746497001263e-32,3.7322354361868498e-32,7.9165133384730532e-42,1.097419976949577e-49,3.3631782630600483e-58,8.3493252898572351e-46,3.5168991780963855e-55
1e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331096746365308,0.66999407081295548,1.1615978294917814e-29,0.0,7.2073944777722465e-20,5.5543265115636042e-47,0.0,0.0,0.0,0.0,0.0,5.929192711578539e-06,5.9291813497862269e-06,5.6669393510515757e-12,1.3956790182464869e-14,2.2652332819818156e-20,1.132625168159016e-20,8.4979281085768867e-29,1.7047426629910332e-25,7.4830159521922779e-35,2.4557983084148763e-43,3.7415118997383563e-35,3.7415118579603679e-35,1.0251306607192915e-31,1.8429538862542069e-36,2.0316872373532888e-40,5.1257454565539626e-32,4.312094090669312e-32,1.0015788199661538e-41,1.6503152636263231e-49,6.9871537960445025e-58,1.1200156321207089e-45,5.9598824928144712e-55
1.341591362819356e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330691700534382,0.66999204558378112,2.8076707037828001e-29,0.0,9.6757301494551296e-20,9.996096362949035e-47,0.0,0.0,0.0,0.0,0.0,7.9544264186289062e-06,7.9544059519759011e-06,1.0199625969877801e-11,3.3700415231169048e-14,7.3731439693740689e-20,3.686609749317345e-20,5.1726762851015988e-28,7.5482756161631307e-25,6.3444781599756249e-34,3.9646377270400546e-42,3.1722437386598517e-34,3.1722436855652191e-34,6.242009695838439e-31,1.5587064092720416e-35,2.4191510055869286e-39,3.1210827895297585e-31,2.6247741148969956e-31,1.195252613176424e-40,3.747075287365565e-48,2.7260445034637362e-56,1.7410402650822455e-44,1.7424486762157074e-53
2.069041484888364e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2732982916240021,0.66998773289302027,1.0309086847854617e-28,0.0,1.4931962930785722e-19,2.3770592289820146e-46,0.0,0.0,0.0,0.0,0.0,1.2267131238717369e-05,1.2267082473609689e-05,2.4258942261841065e-11,1.2361069420227192e-13,4.2534586264054984e-19,2.1267648011461337e-19,7.8446425626124451e-27,7.0900501763302968e-24,1.703659763896756e-32,2.7792422897029806e-40,8.5183217622205143e-33,8.5183214803026119e-33,9.9451038732050342e-30,4.3857501770459862e-34,1.129203725018026e-37,4.9727712525374495e-30,3.9806451395422885e-30,5.3944756182351687e-39,5.0491550361438572e-46,9.3040290417776214e-54,1.0900839092690736e-42,3.481740917887794e-51
2.796491606957372e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27328966684276296,0.66998342050221926,2.5465046027096702e-28,0.0,2.0187770661853541e-19,4.3415053071518519e-46,0.0,0.0,0.0,0.0,0.0,1.6579542095886255e-05,1.6579452855615988e-05,4.4314946535916424e-11,3.0518553301257505e-13,1.4075623678728463e-18,7.0379663769421581e-19,4.4082171284985513e-26,3.0864407393066698e-23,1.188396227682768e-31,3.0187188003205576e-39,5.9420005147541288e-32,5.9420002736034795e-32,5.5487934025333005e-29,3.0480642449033782e-33,9.5982227543302343e-37,2.7745491287661806e-29,2.236894381794758e-29,4.6071907362315592e-38,6.2671608431654993e-45,1.6135850585091237e-52,1.277014049535437e-41,5.4379188069905107e-50
3.5239417290263802e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27328104266162473,0.66997910841134478,5.0967410417644229e-28,0.0,2.5443152205285303e-19,6.8925897718166562e-46,0.0,0.0,0.0,0.0,0.0,2.0891659022666174e-05,2.0891517066943848e-05,7.0367213076751529e-11,6.1064031154618855e-13,3.5124124599688982e-18,1.7562535523533711e-18,1.6514154639301378e-25,9.4481980740873284e-23,5.2367319373968874e-31,1.9674044704720495e-38,2.6183758664651228e-31,2.6183757423652269e-31,2.0448942470705925e-28,1.3275895504876684e-32,4.9814526324449633e-36,1.022513515760334e-28,8.3799407391047908e-29,2.4174294322029229e-37,4.5347762125083515e-44,1.7365531839884573e-51,8.852539891038127e-41,5.086408958973369e-49
4.251391851095389e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27327241908058625,0.66997479662036397,8.9507426674971818e-28,0.0,3.0698107907818934e-19,1.0029954755282901e-45,0.0,0.0,0.0,0.0,0.0,2.5203482051585002e-05,2.5203275076553233e-05,1.0241531612380078e-10,1.0721833051701437e-12,7.3836291785711238e-18,3.6919323284627268e-18,4.8865268402522338e-25,2.3499471782954618e-22,1.7777494740798465e-30,9.5105245458208978e-38,8.8887855210709698e-31,8.8887850403779156e-31,5.9373192926571557e-28,4.4408232567785957e-32,1.9625759851298933e-35,2.9688817384591936e-28,2.4796309941190805e-28,9.6632305314413137e-37,2.4079231716899384e-43,1.3632819367440156e-50,4.4549689728645333e-40,3.4323074873791602e-48
4.978841973164397e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27326379609964579,0.66997048512924384,1.4377571430270701e-27,0.0,3.5952637835811628e-19,1.3753242623438028e-45,0.0,0.0,0.0,0.0,0.0,2.951501121516779e-05,2.9514726853415186e-05,1.404588298728997e-10,1.7220155190074392e-12,1.3817177946521972e-17,6.9088436434913166e-18,1.2293862796011793e-24,5.0812051788299654e-22,5.0555372471193574e-30,3.6859901063334297e-37,2.5277807823042016e-30,2.5277806285386109e-30,1.4688153254199247e-27,1.2444971138378597e-31,6.3817957312621869e-35,7.3446990435818706e-28,6.2384594914312724e-28,3.1832167518812681e-36,1.0231747854462332e-42,8.1670644138160454e-50,1.7670591677991658e-39,1.7764265701422233e-47
