Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136),H2X(36),HOX(23),H2OX(35),OCX(21),CXHO(27)
1.113141577156602e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855182233741317,0.0,0.17647058407557012,5.08057309746022e-35,1.4463648477799957e-14,4.108089631813057e-13,7.495042220323525e-15,0.0,2.921834965772967e-09,0.0,0.0,2.6975229440731532e-14,0.0,0.11760533350288377,6.72915414043819e-17,0.0,7.762071814554388e-12,0.0,4.14409922532381e-05,5.988250805739882e-09,2.854911422202099e-07,8.551528464357278e-11,2.5504975488607095e-07,2.435268736605766e-10,2.7203437159585596e-08,2.9227245854297936e-09,7.861652292833576e-13,2.383695996370049e-12,1.3044356904466403e-16,2.6162915152861386e-12,3.663279114392509e-18,2.699696670396278e-23,1.874518533094235e-18
1.1189226966789492e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551822057550547,0.0,0.17647058404517593,5.160106839540381e-35,1.4717074406463335e-14,4.1723906648251454e-13,7.612244016936056e-15,0.0,2.952152894714228e-09,0.0,0.0,2.7255260911860297e-14,0.0,0.11760533070418105,6.833921787928354e-17,0.0,7.854050891179329e-12,0.0,4.144230895227542e-05,5.988250742286152e-09,2.8697301175253827e-07,8.551628433514265e-11,2.56359407579505e-07,2.4352121600268e-10,2.7345465532543468e-08,2.953027466314153e-09,7.9540135810024e-13,2.4209434646040227e-12,1.3255576201536143e-16,2.632210876955311e-12,3.733703056606755e-18,2.727774562717604e-23,1.8939708400416146e-18
1.1247038162012964e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551821782411,0.0,0.17647058401462618,5.240465608550867e-35,1.4973494524215695e-14,4.2373588484801147e-13,7.730658959849593e-15,0.0,2.9826260882710724e-09,0.0,0.0,2.7536729348802865e-14,0.0,0.11760532795270892,6.939764455069739e-17,0.0,7.9465857008689e-12,0.0,4.144357842729412e-05,5.988250679820394e-09,2.884548740079101e-07,8.551728395739144e-11,2.576689036301003e-07,2.4351555886985133e-10,2.7487488644690018e-08,2.983485282262892e-09,8.046923828367508e-13,2.4585761073663022e-12,1.3469065110314813e-16,2.6481310341542266e-12,3.8050525302952e-18,2.7559972340904375e-23,1.913522775929668e-18
1.1304849357236436e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855182151182527,0.0,0.1764705839839208,5.321653647562016e-35,1.5232926865712175e-14,4.3029976189474033e-13,7.850293247608833e-15,0.0,3.0132545278740646e-09,0.0,0.0,2.7819634613364438e-14,0.0,0.1176053252467746,7.04668749037688e-17,0.0,8.039676243416133e-12,0.0,4.1444802371057316e-05,5.988250618307565e-09,2.8993672898695914e-07,8.551828350809012e-11,2.5897824305737726e-07,2.435099022552335e-10,2.762950649640353e-08,3.014098012740967e-09,8.140382983288303e-13,2.4965958888574035e-12,1.3684835752237613e-16,2.6640519661616e-12,3.877333884491074e-18,2.784364677266922e-23,1.933174328849763e-18
1.1362660552459908e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551821245630143,0.0,0.1764705839530599,5.403675199431569e-35,1.5495389465590427e-14,4.3693104122894957e-13,7.971153078031572e-15,0.0,3.0440381949561322e-09,0.0,0.0,2.8103976567363466e-14,0.0,0.11760532258474606,7.154696240279683e-17,0.0,8.133322517897478e-12,0.0,4.1445982415650316e-05,5.988250557713358e-09,2.914185766902813e-07,8.551928298509051e-11,2.6028742588081944e-07,2.435042461522146e-10,2.777151908805836e-08,3.044865637215901e-09,8.234390993611074e-13,2.5350047730174136e-12,1.390290024836234e-16,2.6799736529760674e-12,3.950553468774498e-18,2.8128768850011266e-23,1.952925486894686e-18
1.142047174768338e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855182098366824,0.0,0.1764705839220434,5.486534506804692e-35,1.576090035844783e-14,4.436300664461914e-13,8.093244648208804e-15,0.0,3.0749770709525597e-09,0.0,0.0,2.8389755072631505e-14,0.0,0.11760531996504969,7.263796049124138e-17,0.0,8.227524522697714e-12,0.0,4.144712013465577e-05,5.9882504980042605e-09,2.9290041711843544e-07,8.552028238632187e-11,2.61596452119875e-07,2.4349859055441854e-10,2.7913526420025042e-08,3.0757881351577887e-09,8.328947806688277e-13,2.5738047235260264e-12,1.4123270719369348e-16,2.695896075291124e-12,4.0247176332460284e-18,2.841533850047642e-23,1.9727762381587934e-18
1.1478282942906853e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855182072578788,0.0,0.17647058389087142,5.570235812114016e-35,1.602947757881951e-14,4.503971811313213e-13,8.216574154504805e-15,0.0,3.1060711373009815e-09,0.0,0.0,2.867696999101329e-14,0.0,0.1176053173861683,7.373992259173018e-17,0.0,8.322282255534033e-12,0.0,4.1448217045250594e-05,5.988250439149005e-09,2.943822502719449e-07,8.552128170978811e-11,2.629053217939578e-07,2.4349293545569737e-10,2.8055528492670462e-08,3.1068654860392876e-09,8.424053369397126e-13,2.6129977038025757e-12,1.4345959285561536e-16,2.711819214470987e-12,4.099832728501059e-18,2.870335565161843e-23,1.9927265707381438e-18
1.1536094138130325e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551820471842754,0.0,0.17647058385954395,5.654783357579703e-35,1.6301139161157095e-14,4.572327288584967e-13,8.341147792557238e-15,0.0,3.137320375441379e-09,0.0,0.0,2.896562118436664e-14,0.0,0.11760531484663911,7.485290210606549e-17,0.0,8.417595713479259e-12,0.0,4.144927461022796e-05,5.988250381116969e-09,2.9586407615129874e-07,8.55222809535653e-11,2.642140349224477e-07,2.434872808501223e-10,2.819752530635797e-08,3.1380976693356117e-09,8.519707628157489e-13,2.6525856770060665e-12,1.4570978066864294e-16,2.727743052527273e-12,4.17590510560509e-18,2.899282023101354e-23,2.0127764727301825e-18
1.1593905333353797e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551820221691854,0.0,0.17647058382806094,5.740181385209427e-35,1.657590313980827e-14,4.64137053191176e-13,8.466971757277251e-15,0.0,3.1687247668160703e-09,0.0,0.0,2.925570851456239e-14,0.0,0.11760531234505174,7.597695241523131e-17,0.0,8.513464892984271e-12,0.0,4.145029423994668e-05,5.988250323877829e-09,2.9734589475695325e-07,8.55232801157993e-11,2.655225915246927e-07,2.4348162673197617e-10,2.8339516861447508e-08,3.169484664524535e-09,8.615910528949113e-13,2.6925706060352128e-12,1.479833918282551e-16,2.7436675720964696e-12,4.252941116069817e-18,2.928373216624254e-23,2.032925932233869e-18
1.165171652857727e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551819975199155,0.0,0.1764705837964225,5.826434136798438e-35,1.6853787548996995e-14,4.711104976821176e-13,8.594052242849548e-15,0.0,3.2002842928697095e-09,0.0,0.0,2.9547231843484485e-14,0.0,0.11760530988004643,7.711212687940015e-17,0.0,8.609889789899638e-12,0.0,4.1451277294210665e-05,5.9882502674036766e-09,2.9882770608933246e-07,8.552427919470255e-11,2.6683099162000997e-07,2.4347597309574584e-10,2.8481503158295714e-08,3.201026451086379e-09,8.712662017328221e-13,2.7329544535284663e-12,1.5028054752615542e-16,2.759592756418213e-12,4.330947111830024e-18,2.957609138489017e-23,2.0531749373499155e-18
1.1709527723800742e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181973223359,0.0,0.17647058376462857,5.913545853929625e-35,1.713481042280441e-14,4.781534058733802e-13,8.722395442732509e-15,0.0,3.2319989350492788e-09,0.0,0.0,2.984019103302979e-14,0.0,0.11760530745031209,7.825847883794001e-17,0.0,8.706870399496528e-12,0.0,4.1452225084081164e-05,5.988250211667301e-09,3.0030951014883003e-07,8.552527818855233e-11,2.681392352276861e-07,2.4347031993611515e-10,2.8623484197256076e-08,3.232723008504017e-09,8.809962038443493e-13,2.7737391818640503e-12,1.526013689502716e-16,2.775518589314344e-12,4.409929445221239e-18,2.9869897814567894e-23,2.073523476180408e-18
1.1767338919024214e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181949266874,0.0,0.17647058373267924,6.001520777973488e-35,1.7418989795150454e-14,4.852661212963204e-13,8.852007549658259e-15,0.0,3.2638686748040833e-09,0.0,0.0,3.013458594510815e-14,0.0,0.11760530505458461,7.941606160942128e-17,0.0,8.804406716486838e-12,0.0,4.145313887362394e-05,5.988250156641161e-09,3.017913069358099e-07,8.552627709568854e-11,2.6944732236697887e-07,2.434646672479572e-10,2.8765459978679027e-08,3.264574316262862e-09,8.907810537051449e-13,2.814926753159998e-12,1.5494597728475575e-16,2.7914450551686192e-12,4.489894468958151e-18,3.016515138289188e-23,2.0939715368288668e-18
1.1825150114247686e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181925638273,0.0,0.1764705837005745,6.090363150088209e-35,1.7706343699776055e-14,4.924489874715925e-13,8.982894755632779e-15,0.0,3.2958934935857497e-09,0.0,0.0,3.0430416441642374e-14,0.0,0.11760530269164528,8.058492849162375e-17,0.0,8.902498735042682e-12,0.0,4.1454019881593814e-05,5.988250102300316e-09,3.0327309645060755e-07,8.552727591451075e-11,2.7075525305711766e-07,2.4345901502632824e-10,2.8907430502912035e-08,3.2965803538508722e-09,9.006207457531275e-13,2.856519129274177e-12,1.5731449370998374e-16,2.8073721389071893e-12,4.570848536113731e-18,3.046185201747646e-23,2.1145191074006252e-18
1.1882961309471159e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551819023258046,0.0,0.17647058366831433,6.180077211219714e-35,1.7996890170226007e-14,4.997023479091481e-13,9.115063251935985e-15,0.0,3.3280733728482136e-09,0.0,0.0,3.072768238456814e-14,0.0,0.11760530036031905,8.176513276154332e-17,0.0,9.001146448815165e-12,0.0,4.145486928305889e-05,5.988250048620741e-09,3.0475487869353066e-07,8.55282746434764e-11,2.7206302731730514e-07,2.434533632664605e-10,2.9049395770299747e-08,3.328741100758542e-09,9.105152743899082e-13,2.898518271804331e-12,1.5970703940255526e-16,2.8232998259797722e-12,4.65279800009908e-18,3.075999964596761e-23,2.135166176002394e-18
1.194077250469463e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551818793181405,0.0,0.17647058363589882,6.270667202101647e-35,1.8290647239832402e-14,5.070265461082345e-13,9.248519229121835e-15,0.0,3.3604082940477264e-09,0.0,0.0,3.102638363583404e-14,0.0,0.11760529805947292,8.295672767539921e-17,0.0,9.100349850952511e-12,0.0,4.145568821096652e-05,5.988249995577315e-09,3.062366536648609e-07,8.552927328109924e-11,2.733706451667172e-07,2.4344771196375666e-10,2.9191355781184047e-08,3.3610565364789004e-09,9.204646339821652e-13,2.940926142088107e-12,1.621237355352932e-16,2.8392281023414037e-12,4.735749214643915e-18,3.105959419601795e-23,2.1559127307422126e-18
1.1998583699918103e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181856604356,0.0,0.1764705836033279,6.362137363255415e-35,1.858763294169866e-14,5.144219255573948e-13,9.383268877018401e-15,0.0,3.3928982386428387e-09,0.0,0.0,3.132652005740147e-14,0.0,0.11760529578801458,8.41597664686406e-17,0.0,9.200108934117573e-12,0.0,4.1456477757653105e-05,5.988249943147662e-09,3.077184213648539e-07,8.553027182594661e-11,2.7467810662450446e-07,2.434420611137829e-10,2.9333310535904195e-08,3.3935266405075075e-09,9.304688188629666e-13,2.9837447012030896e-12,1.6456470327724396e-16,2.8551569544348634e-12,4.819708533777747e-18,3.136063559526968e-23,2.176758759729999e-18
1.2056394895141575e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551818341739205,0.0,0.1764705835706017,6.454491934990295e-35,1.8887865308684082e-14,5.218888297344659e-13,9.519318384727987e-15,0.0,3.4255431880944063e-09,0.0,0.0,3.162809151124468e-14,0.0,0.11760529354489087,8.53743023559537e-17,0.0,9.300423690504715e-12,0.0,4.145723897629985e-05,5.988249891310797e-09,3.092001817937408e-07,8.553127027663742e-11,2.759854117097929e-07,2.4343641071226333e-10,2.947526003479689e-08,3.426151392342453e-09,9.405278233330455e-13,3.026975909966837e-12,1.670300637936767e-16,2.8710863691737808e-12,4.904682311811661e-18,3.166312377140244e-23,2.1977042510770803e-18
1.2114206090365047e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551818120166783,0.0,0.1764705835377201,6.547735157403381e-35,1.9191362373388988e-14,5.294276021065798e-13,9.65667394062719e-15,0.0,3.45834312386558e-09,0.0,0.0,3.19310978593507e-14,0.0,0.11760529132908631,8.660038853126864e-17,0.0,9.401294111856125e-12,0.0,4.145797288233625e-05,5.988249840043707e-09,3.10681934951729e-07,8.553226863184127e-11,2.7729256044168505e-07,2.434307607550745e-10,2.961720427819637e-08,3.4589307714843505e-09,9.506416416620249e-13,3.0706217289369103e-12,1.6951993824608357e-16,2.8870163339261983e-12,4.990676903320721e-18,3.1967058652106786e-23,2.2187491928959805e-18
1.217201728558852e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181790122841,0.0,0.17647058350468325,6.641871270379613e-35,1.949814216814036e-14,5.370385861301604e-13,9.795341732367014e-15,0.0,3.4912980274218028e-09,0.0,0.0,3.2235538963719364e-14,0.0,0.11760528913962191,8.783807816776621e-17,0.0,9.502720189477554e-12,0.0,4.145868045479337e-05,5.988249789326159e-09,3.1216368083900304e-07,8.553326689027587e-11,2.785995528392597e-07,2.4342511123823994e-10,2.975914326643451e-08,3.491864757436336e-09,9.608102680896025e-13,3.114684118410906e-12,1.7203444779217916e-16,2.9029468364987617e-12,5.077698663126971e-18,3.227244016505119e-23,2.2398935733011537e-18
1.2229828480811992e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181768482967,0.0,0.17647058347149114,6.736904513591915e-35,1.9808222724977944e-14,5.447221252509246e-13,9.93532794687296e-15,0.0,3.5244078802308085e-09,0.0,0.0,3.254141468636321e-14,0.0,0.1176052869755537,8.908742441788505e-17,0.0,9.604701914253493e-12,0.0,4.145936263760851e-05,5.988249739140108e-09,3.136454194557251e-07,8.553426505070489e-11,2.7990638892157407e-07,2.434194621579245e-10,2.9901076999840896e-08,3.524953329704069e-09,9.71033696826684e-13,3.1591650384264945e-12,1.7457371358590046e-16,2.9188778651215565e-12,5.16575394628299e-18,3.257926823794722e-23,2.261137380408549e-18
1.2287639676035464e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181747087956,0.0,0.1764705834381437,6.832839126501148e-35,2.0121622075640895e-14,5.524785629038806e-13,1.0076638770345104e-14,0.0,3.5576726637626168e-09,0.0,0.0,3.284872488930754e-14,0.0,0.11760528483597162,9.034848041332828e-17,0.0,9.707239276661857e-12,0.0,4.1460020340883206e-05,5.988249689464417e-09,3.151271508020364e-07,8.55352631119374e-11,2.812130687076634e-07,2.434138135104298e-10,3.004300547874289e-08,3.5581964677957222e-09,9.813119220564833e-13,3.204066448761445e-12,1.7713785677740659e-16,2.9348094084333133e-12,5.2548491080560235e-18,3.288754279852592e-23,2.282480602335145e-18
1.2345450871258936e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181725929035,0.0,0.17647058340464106,6.929679348356069e-35,2.043835825155485e-14,5.603082425133279e-13,1.0219280388258197e-14,0.0,3.591092359489524e-09,0.0,0.0,3.315746943459038e-14,0.0,0.11760528271999814,9.162129926507042e-17,0.0,9.810332266788113e-12,0.0,4.146065444209603e-05,5.98824964028052e-09,3.1660887487805724e-07,8.553626107282616e-11,2.825195922165423e-07,2.4340816529218887e-10,3.018492870346577e-08,3.5915941512219866e-09,9.916449379355756e-13,3.249390308933665e-12,1.7972699851307868e-16,2.9507414554671626e-12,5.344990503912622e-18,3.319726377448032e-23,2.3039232271998768e-18
1.2403262066482409e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181704997741,0.0,0.1764705833709832,7.027429418193553e-35,2.075844928381947e-14,5.682115074928561e-13,1.0363258985361758e-14,0.0,3.624666948886112e-09,0.0,0.0,3.346764818426237e-14,0.0,0.1176052806267873,9.290593406336445e-17,0.0,9.91398087433897e-12,0.0,4.146126578727202e-05,5.988249591573273e-09,3.180905916838884e-07,8.55372589322645e-11,2.8382595946720487e-07,2.4340251749976167e-10,3.032684667433271e-08,3.6251463594960625e-09,1.0020327385949116e-12,3.295138578201228e-12,1.8234125993551946e-16,2.966673995637044e-12,5.436184489503817e-18,3.350843109355126e-23,2.3254652431233224e-18
1.246107326170588e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551816842859196,0.0,0.17647058333717008,7.126093574838524e-35,2.108191320319637e-14,5.761887012453443e-13,1.0508580745680154e-14,0.0,3.6583964134292324e-09,0.0,0.0,3.37792610003869e-14,0.0,0.1176052785555233,9.420243787774861e-17,0.0,1.0018185088655538e-11,0.0,4.14618551921101e-05,5.988249543323266e-09,3.1957230121961164e-07,8.553825668918654e-11,2.8513217047862597e-07,2.4339687012983057e-10,3.046875939166493e-08,3.6588530721336614e-09,1.0124753181407985e-12,3.3413132155624095e-12,1.8498076218355334e-16,2.9826070187243986e-12,5.528437420650788e-18,3.3821044683513653e-23,2.3471066382268933e-18
1.2518884456929353e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551816637857036,0.0,0.1764705833032018,7.225676056903861e-35,2.1408768040097587e-14,5.842401671629608e-13,1.0655251852512704e-14,0.0,3.6922807345980097e-09,0.0,0.0,3.409230774503992e-14,0.0,0.1176052765054198,9.551086375705311e-17,0.0,1.0122944898726071e-11,0.0,4.1462423443070196e-05,5.988249495513064e-09,3.2105400348528973e-07,8.55392543425657e-11,2.864382252697615e-07,2.433912231791958e-10,3.0610666855781767e-08,3.6927142686530037e-09,1.0229726706558404e-12,3.3879161797557192e-12,1.876456263922259e-16,2.9985405148652973e-12,5.621755653331013e-18,3.41351044720838e-23,2.3688474006339433e-18
1.2576695652152825e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181643489512,0.0,0.17647058326907838,7.326181102790677e-35,2.1739031824574293e-14,5.923662486271622e-13,1.0803278488433755e-14,0.0,3.726319893873838e-09,0.0,0.0,3.440678828031008e-14,0.0,0.11760527447571843,9.683126472940726e-17,0.0,1.0228260293198243e-11,0.0,4.146297129842123e-05,5.988249448130417e-09,3.2253569848096864e-07,8.554025189141201e-11,2.8774412385954895e-07,2.4338557664477127e-10,3.075256906700067e-08,3.726729928574814e-09,1.0335247901998472e-12,3.4349494292599314e-12,1.9033597369280402e-16,3.0144744745382934e-12,5.716145543664887e-18,3.445061038702775e-23,2.3906875184696892e-18
1.2634506847376298e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181623390033,0.0,0.17647058323479975,7.427612950688268e-35,2.207272258630603e-14,6.005672890086927e-13,1.0952666835292788e-14,0.0,3.76051387274038e-09,0.0,0.0,3.472270246829858e-14,0.0,0.11760527246568812,9.816369380224615e-17,0.0,1.0334131260391014e-11,0.0,4.1463499489251696e-05,5.9882494011576125e-09,3.240173862066763e-07,8.554124933477145e-11,2.890498662669079e-07,2.433799305235805e-10,3.089446602563733e-08,3.76090003142232e-09,1.0441316708107067e-12,3.4824149222941213e-12,1.9305192521277536e-16,3.0304088885524467e-12,5.811613447902792e-18,3.4767562356168655e-23,2.4126269798599686e-18
1.269231804259977e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181603480219,0.0,0.17647058320036602,7.529975838573917e-35,2.240985835459023e-14,6.088436316675831e-13,1.1103423074214483e-14,0.0,3.794862652683551e-09,0.0,0.0,3.504005017111926e-14,0.0,0.11760527047462406,9.950820396231773e-17,0.0,1.0440557788306072e-11,0.0,4.1464008720444e-05,5.988249354577744e-09,3.254990666624247e-07,8.554224667172564e-11,2.903554525107413e-07,2.4337428481275295e-10,3.1036357732005746e-08,3.79522455672125e-09,1.0547933065052263e-12,3.5303146168176917e-12,1.9579360207584841e-16,3.04634374803568e-12,5.908165722412599e-18,3.5085960307245694e-23,2.4346657729324827e-18
1.2750129237823242e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551815837532724,0.0,0.17647058316577713,7.633274004213258e-35,2.2750457158332175e-14,6.171956199531513e-13,1.1255553385598847e-14,0.0,3.829366215191539e-09,0.0,0.0,3.535883125089849e-14,0.0,0.11760526850184654,1.008648481756894e-16,0.0,1.0547539864638877e-11,0.0,4.146449967161367e-05,5.988249308381433e-09,3.269807398482096e-07,8.554324390138913e-11,2.9166088260993485e-07,2.4336863950951964e-10,3.117824418641824e-08,3.829703483999836e-09,1.065509691279942e-12,3.5786504705304133e-12,1.985611254019522e-16,3.062279044423917e-12,6.0058087236675934e-18,3.540580416804391e-23,2.4568038858170877e-18
1.2807940433046714e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551815642026407,0.0,0.17647058313103317,7.737511685160264e-35,2.309453702603525e-14,6.256235972040008e-13,1.140906394912126e-14,0.0,3.864024541754782e-09,0.0,0.0,3.567904556977521e-14,0.0,0.11760526654670034,1.0223367938775511e-16,0.0,1.0655077476789324e-11,0.0,4.1464972998015236e-05,5.988249262552808e-09,3.284624057640116e-07,8.554424102290822e-11,2.929661565833582e-07,2.4336299461121015e-10,3.132012538918552e-08,3.864336792788801e-09,1.0762808191119008e-12,3.6274244408724497e-12,2.013546163072361e-16,3.0782147694503504e-12,6.104548808234819e-18,3.572709386644019e-23,2.4790413066440694e-18
