Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136),H2X(36),HOX(23),H2OX(35),OCX(21),CXHO(27),COX(37),HOOH(147),HOOHX(163),CH4O3(153),SX(168),SX(167),SX(137),OCO(154),SX(194),SX(193),SX(164),CH4O4(184)
0.0005771631227523915,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.21493689098412633,0.0,0.08735461089239298,5.543167167561108e-19,0.03997970175115543,0.026867311129466994,0.04594471038776484,0.0,0.010530541483191545,0.0,0.0,3.9332956289778974e-07,0.0,0.06112460272600942,9.883214379262901e-07,0.0,1.1970392986285992e-05,0.0,1.6228611837304543e-05,3.1665499292319424e-09,0.001783760380002019,1.2883821451080244e-11,5.510425114675466e-06,2.768358952987209e-12,3.0881003747447253e-06,4.906924091540467e-05,2.795863840568982e-06,0.06878632705553825,7.133282671548932e-06,1.4735145725718692e-08,1.0614626612773474e-05,5.488132537526664e-13,5.2801094356743525e-12,1.2198338645176643e-05,0.00027429320892946905,7.282494967303853e-08,1.3452124698778832e-06,3.5715447721411495e-10,1.412632848764648e-06,1.8586062157171894e-07,1.0302181731433615e-06,2.735233749893483e-10,1.550206642586884e-06,7.669584142241185e-07,1.0400045456294578e-07
0.0005787030022763721,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.214818758914654,0.0,0.08718685017534797,5.565823767577342e-19,0.04007755668767445,0.02689590768224515,0.046044471397656384,0.0,0.010517210201099862,0.0,0.0,3.93909836275163e-07,0.0,0.06103817999467061,9.886310377578853e-07,0.0,1.1967398486126655e-05,0.0,1.6196759714718932e-05,3.1617615626236407e-09,0.001783726875421924,1.2854235168065922e-11,5.5089522761376075e-06,2.762446230437132e-12,3.0846720527806223e-06,4.9003798171811744e-05,2.7907896812791026e-06,0.06890447321008217,7.136950353113823e-06,1.4716876090127762e-08,1.0634758930123509e-05,5.497023948236956e-13,5.2709538740930406e-12,1.2218106321626584e-05,0.00027502491430314574,7.297908548808591e-08,1.3464004774130775e-06,3.572734239379122e-10,1.417382406252624e-06,1.8577424197461054e-07,1.0306970181220993e-06,2.735001068721657e-10,1.5555213212488165e-06,7.696275430085469e-07,1.0444026984014248e-07
0.0005802428818003527,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2147008766360051,0.0,0.08701940593943047,5.588482673366948e-19,0.04017527160056622,0.02692437585900581,0.046144027691845405,0.0,0.010503894666805128,0.0,0.0,3.9448778225806165e-07,0.0,0.06095194620406342,9.889388781382033e-07,0.0,1.1964384890356204e-05,0.0,1.6165001729855176e-05,3.1569830552932116e-09,0.0017836896565834425,1.2824771300700852e-11,5.507489701531711e-06,2.7565563826417648e-12,3.081243914192947e-06,4.893844895105599e-05,2.7857268301226495e-06,0.06902237334484246,7.140583950108397e-06,1.4698615460427466e-08,1.0654837949760007e-05,5.505884246327753e-13,5.261818568807447e-12,1.223780482885788e-05,0.00027575612715925957,7.313296222433096e-08,1.3475817324159322e-06,3.5739064891783336e-10,1.4221297685263131e-06,1.856875340998918e-07,1.031170497019582e-06,2.734755940456435e-10,1.5608340562007856e-06,7.722957061545348e-07,1.0487984884245291e-07
0.0005817827613243333,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.21458324351921174,0.0,0.08685227754770615,5.611143717256641e-19,0.04027284657844505,0.026952716295330456,0.046243379746165256,0.0,0.010490594965228124,0.0,0.0,3.9506340878727183e-07,0.0,0.060865900793466876,9.892449807581333e-07,0.0,1.1961352381336006e-05,0.0,1.6133337524437293e-05,3.152214379192097e-09,0.0017836487578810497,1.279542912842932e-11,5.506037357793753e-06,2.7506892649035763e-12,3.077816002088217e-06,4.887319326213444e-05,2.7806752822536413e-06,0.069140028054149,7.144183692493666e-06,1.4680364092477138e-08,1.067486381550119e-05,5.514713554054023e-13,5.252703514963905e-12,1.2257434438652492e-05,0.0002764868456102734,7.328658005865203e-08,1.3487562676917917e-06,3.5750616384473057e-10,1.4268749214310326e-06,1.856005030273774e-07,1.0316386474561337e-06,2.7344984846246876e-10,1.5661448280173742e-06,7.749628929716066e-07,1.05319186747555e-07
0.0005833226408483139,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.21446585893700953,0.0,0.08668546436367912,5.633806732793057e-19,0.040370281711813366,0.026980929623325215,0.04634252803633135,0.0,0.010477311179104748,0.0,0.0,3.9563672378570785e-07,0.0,0.06078004320446288,9.89549367077763e-07,0.0,1.1958301139853422e-05,0.0,1.610176674186911e-05,3.1474555063476356e-09,0.0017836042134047848,1.2766207936608938e-11,5.504595212210265e-06,2.7448447338623926e-12,3.0743883591087226e-06,4.88080311117831e-05,2.7756350322905155e-06,0.06925743793093331,7.147749808672757e-06,1.4662122238481266e-08,1.0694836671137016e-05,5.523511993267202e-13,5.243608706692119e-12,1.2276995421895589e-05,0.0002772170677875652,7.343993917143538e-08,1.3499241158583962e-06,3.576199803274399e-10,1.4316178509878904e-06,1.8551315378003907e-07,1.0321015067927796e-06,2.734228819756152e-10,1.5714536175038466e-06,7.776290928775664e-07,1.05758278777353e-07
0.0005848625203722945,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2143487222638359,0.0,0.08651896575130717,5.656471554734945e-19,0.04046757709303338,0.027009016471638354,0.04644147303791741,0.0,0.010464043389023544,0.0,0.0,3.9620773515819893e-07,0.0,0.060694372880922436,9.898520583292845e-07,0.0,1.1955231345135553e-05,0.0,1.6070289027224714e-05,3.1427064088630557e-09,0.0017835560569431981,1.273710701644747e-11,5.503163232413911e-06,2.739022647479099e-12,3.0709610274368573e-06,4.8742962504502324e-05,2.770606074327612e-06,0.06937460356672745,7.151282525501243e-06,1.4643890147033104e-08,1.0714756660422591e-05,5.532279685414218e-13,5.234534137126596e-12,1.2296488048573278e-05,0.0002779467918412713,7.359303974652522e-08,1.3510853093474201e-06,3.577321098934861e-10,1.4363585433920663e-06,1.8542549132467748e-07,1.032559112132918e-06,2.7339470633913267e-10,1.5767604056939554e-06,7.802942953975668e-07,1.061971201976849e-07
0.0005879422794202557,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.21411519015082095,0.0,0.0861869096997169,5.701805962884181e-19,0.04066174897761011,0.02706481322662854,0.04663875507679839,0.0,0.010437556108824029,0.0,0.0,3.9734287855296454e-07,0.0,0.060523591817080016,9.904524394306998e-07,0.0,1.1949036805181692e-05,0.0,1.60076113902982e-05,3.133237428765894e-09,0.0017834490417282924,1.2679263184809556e-11,5.500329642412981e-06,2.7274452470391e-12,3.0641074644718723e-06,4.86131059261339e-05,2.76058200822637e-06,0.06960820447447134,7.158248660852495e-06,1.4607456228354489e-08,1.0754438614750847e-05,5.549723312269485e-13,5.21644568180067e-12,1.233526930766971e-05,0.0002794047382713302,7.389846603599277e-08,1.3533878610981653e-06,3.579513539832981e-10,1.4458331623833396e-06,1.852492463801777e-07,1.0334587079591487e-06,2.733347741435715e-10,1.5873679034496004e-06,7.856216669115221e-07,1.0707403249122267e-07
0.000591022038468217,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.21388264220962508,0.0,0.08585610431423454,5.74714564372232e-19,0.040855363007217385,0.02712011152099467,0.04683522966369456,0.0,0.010411133727776155,0.0,0.0,3.984689018405318e-07,0.0,0.06035355319817356,9.910462894538146e-07,0.0,1.1942770164593243e-05,0.0,1.594530180729718e-05,3.1238072172441624e-09,0.0017833279766250386,1.2621892077832325e-11,5.497536335596382e-06,2.715955953088375e-12,3.057255641616357e-06,4.848362351929139e-05,2.750603026645887e-06,0.06984083548161599,7.165083882830057e-06,1.4571064254585241e-08,1.0793910827587874e-05,5.56704539807087e-13,5.198438074944736e-12,1.2373780357774159e-05,0.0002808606704708114,7.420286046508906e-08,1.3556641787334878e-06,3.5816398673445526e-10,1.4552986713837138e-06,1.8507180682982154e-07,1.0343377266728402e-06,2.732701439594517e-10,1.5979671740421968e-06,7.909449258267552e-07,1.0794988662248169e-07
0.0005941017975161782,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2136510734968039,0.0,0.08552654452435414,5.792489318167871e-19,0.041048419984902176,0.02717491626122271,0.04703090059578689,0.0,0.010384776816968177,0.0,0.0,3.99585867587429e-07,0.0,0.060184252656201205,9.916337703029859e-07,0.0,1.1936432802371335e-05,0.0,1.588335749798567e-05,3.1144155538552365e-09,0.001783193121381789,1.2564988229531201e-11,5.494783065023835e-06,2.704553675266207e-12,3.0504058802044447e-06,4.835451524206637e-05,2.74066906459773e-06,0.07007250126995415,7.171789951607977e-06,1.4534716088790655e-08,1.0833174447076982e-05,5.584246899743071e-13,5.180511227898895e-12,1.2412023326213869e-05,0.00028231457430036,7.450622462404919e-08,1.357914515161521e-06,3.583700975101636e-10,1.4647549660503814e-06,1.8489321045236116e-07,1.0351964559962564e-06,2.7320090633742366e-10,1.6085580737485802e-06,7.962639921158481e-07,1.0882464627013851e-07
0.0005971815565641394,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.21342047909594114,0.0,0.08519822526821093,5.837835725797034e-19,0.04124092074087178,0.027229232300147913,0.04722577166587507,0.0,0.010358485916524324,0.0,0.0,4.0069383805175797e-07,0.0,0.0600156858585071,9.922150404739585e-07,0.0,1.193002607381305e-05,0.0,1.582177570795886e-05,3.1050622193697583e-09,0.0017830447311954828,1.2508546261741586e-11,5.49206958887674e-06,2.693237342866055e-12,3.0435584946124048e-06,4.822578101915644e-05,2.7307800497412827e-06,0.07030320649881562,7.178368603573107e-06,1.4498413540262174e-08,1.08722306202126e-05,5.601328767662535e-13,5.1626650380035436e-12,1.2450000325762068e-05,0.00028376643590610225,7.480856015379687e-08,1.3601391204554423e-06,3.585697744378381e-10,1.4742019446671258e-06,1.8471349418933268e-07,1.0360351796883914e-06,2.73127150319521e-10,1.6191404622979156e-06,8.015787873823579e-07,1.0969827578803991e-07
0.0006002613156121006,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.21319085411757807,0.0,0.08487114149301327,5.88318362460345e-19,0.04143286613167003,0.02728306443750988,0.04741984666172989,0.0,0.010332261536662514,0.0,0.0,4.017928751775129e-07,0.0,0.05984784850737102,9.927902551310296e-07,0.0,1.1923551310917402e-05,0.0,1.5760553708354075e-05,3.095746995770863e-09,0.0017828830567987002,1.2452560882288927e-11,5.489395670331043e-06,2.6820059043693993e-12,3.0367137923878116e-06,4.8097420742631135e-05,2.7209359027036994e-06,0.07053295580505134,7.184821551643173e-06,1.4462158365791153e-08,1.091108049265704e-05,5.618291945638983e-13,5.144899389195635e-12,1.2487713454596807e-05,0.00028521624171492203,7.510986874446704e-08,1.3623382418988517e-06,3.587631044299481e-10,1.4836395080936965e-06,1.8453269416450712e-07,1.0368541775969821e-06,2.7304896346322544e-10,1.6297142028063213e-06,8.068892348330315e-07,1.1057074019607828e-07
0.0006033410746600618,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.21296219369914052,0.0,0.08454528815546078,5.92853179076043e-19,0.04162425703937323,0.027336417420505892,0.04761312936547186,0.0,0.010306104158718552,0.0,0.0,4.0288304058918043e-07,0.0,0.05968073633960575,9.933595661816072e-07,0.0,1.1917009822783025e-05,0.0,1.5699688795565835e-05,3.0864696662532014e-09,0.0017827083445448883,1.2397026883205532e-11,5.486761077432152e-06,2.6708583269929596e-12,3.0298720743760374e-06,4.7969434272686945e-05,2.7111365373888437e-06,0.07076175380302095,7.1911504855815065e-06,1.4425952270911884e-08,1.0949725208563501e-05,5.635137370899942e-13,5.1272141525843815e-12,1.252516479626637e-05,0.0002866639784298148,7.541015213395997e-08,1.364512124030223e-06,3.589501732044499e-10,1.4930675597162323e-06,1.8435084570285656e-07,1.0376537257100783e-06,2.729664318652097e-10,1.6402791617126475e-06,8.121952592505223e-07,1.1144200517113487e-07
0.0006064208337080231,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2127344930048642,0.0,0.08422066022214958,5.973879018385664e-19,0.04181509437080504,0.02738929594434206,0.047805623552975046,0.0,0.010280014236137702,0.0,0.0,4.039643955866327e-07,0.0,0.05951434512616147,9.9392312234948e-07,0.0,1.1910402895998559e-05,0.0,1.5639178290964986e-05,3.0772300152217865e-09,0.0017825208364917924,1.234193913899308e-11,5.4841655829743825e-06,2.659793596248855e-12,3.0230336348441555e-06,4.784182143838858e-05,2.7013818612751784e-06,0.07098960508458414,7.1973570723084505e-06,1.4389796911115221e-08,1.0988165910405496e-05,5.651865974078233e-13,5.109609187006667e-12,1.256235641966137e-05,0.0002881096330253154,7.570941210652775e-08,1.3666610086864522e-06,3.5913106530480496e-10,1.502486005398694e-06,1.8416798334904703e-07,1.0384340962071524e-06,2.728796401847553e-10,1.6508352087153976e-06,8.174967869666037e-07,1.1231203703809227e-07
0.0006095005927559843,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.21250774722571772,0.0,0.08389725266996367,6.019224119308493e-19,0.04200537905677047,0.027441704652782246,0.04799733299329619,0.0,0.010253992195433595,0.0,0.0,4.050370011403142e-07,0.0,0.0593486706717378,9.944810692464968e-07,0.0,1.1903731795025938e-05,0.0,1.5579019540621875e-05,3.068027828290646e-09,0.001782320770483138,1.228729260492959e-11,5.481608964384575e-06,2.6488107155174352e-12,3.016198761602786e-06,4.771458203839994e-05,2.6916717757029728e-06,0.07121651421909556,7.203442956209382e-06,1.4353693893033314e-08,1.1026403738812392e-05,5.668478679202372e-13,5.0920843395626624e-12,1.2599290378993255e-05,0.0002895531927430022,7.60076504913919e-08,1.3687851350454887e-06,3.593058641195914e-10,1.5118947534353326e-06,1.8398414088545298e-07,1.039195557509733e-06,2.7278867166684505e-10,1.6613822167108093e-06,8.227937458358808e-07,1.1318080276091967e-07
0.0006125803518039455,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2122819515793246,0.0,0.0835750604864537,6.064565922839767e-19,0.04219511205130914,0.027493648138694437,0.0481882614481287,0.0,0.010228038437115181,0.0,0.0,4.061009178867012e-07,0.0,0.05918370881440275,9.950335494419975e-07,0.0,1.189699776257666e-05,0.0,1.5519209915033467e-05,3.0588628922812857e-09,0.0017821083802286,1.2233082315419049e-11,5.47909100360828e-06,2.6379087056323448e-12,3.009367736125809e-06,4.758771584170509e-05,2.682006176150971e-06,0.07144248575340335,7.209409759439374e-06,1.4317644775596303e-08,1.1064439832411138e-05,5.684976403689803e-13,5.0746394461319455e-12,1.2635968713779128e-05,0.00029099464508707657,7.630486916139241e-08,1.3708847396680603e-06,3.5947465190171323e-10,1.5212937145041748e-06,1.8379935134970257e-07,1.0399383743315563e-06,2.7269360816493266e-10,1.6719200617320909e-06,8.280860652099979e-07,1.1404826993383297e-07
0.0006156601108519067,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.21205710130988234,0.0,0.08325407867020247,6.109903275544219e-19,0.042384294330966604,0.02754513094459447,0.04837841267128004,0.0,0.01020215333658314,0.0,0.0,4.0715620612403707e-07,0.0,0.05901945542521896,9.955807025308503e-07,0.0,1.189020201998135e-05,0.0,1.545974680885434e-05,3.0497349952209693e-09,0.001781883895382099,1.2179303382382877e-11,5.476611486999823e-06,2.6270866044773472e-12,3.002540833667809e-06,4.746122258831563e-05,2.672384952503e-06,0.07166752421185152,7.215259082224424e-06,1.428165107116158e-08,1.1102275327673825e-05,5.701360058342746e-13,5.057274331870957e-12,1.2672393448832415e-05,0.0002924339778200171,7.660107003166711e-08,1.3729600565385302e-06,3.596375097872194e-10,1.530682801621484e-06,1.8361364705177405e-07,1.0406628077282244e-06,2.725945301633883e-10,1.6824486228897744e-06,8.333736759123249e-07,1.1491440677253105e-07
0.0006187398698998679,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2118331916880802,0.0,0.08293430223117854,6.155235041015393e-19,0.0425729268940835,0.027596157563186917,0.04856779040817173,0.0,0.010176337244997188,0.0,0.0,4.082029258083301e-07,0.0,0.058855906407876316,9.961226652000283e-07,0.0,1.1883345767552625e-05,0.0,1.540062764063144e-05,3.040643926340829e-09,0.0017816475416184618,1.2125950993691824e-11,5.474170205216155e-06,2.6163434665945215e-12,2.995718323379381e-06,4.733510198996641e-05,2.662807989305014e-06,0.0718916340962851,7.220992503159314e-06,1.424571424661633e-08,1.1139911358770922e-05,5.717630547346588e-13,5.03998881169288e-12,1.270856659425916e-05,0.0002938711789583045,7.689625505836068e-08,1.3750113171049102e-06,3.597945178137456e-10,1.5400619300971717e-06,1.834270595906626e-07,1.0413691151463724e-06,2.724915167996258e-10,1.6929677823131614e-06,8.386565102131098e-07,1.1577918210550844e-07
0.0006218196289478292,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.21161021801101593,0.0,0.0826157261910778,6.200560099653045e-19,0.04276101076010183,0.027646732437903013,0.04875639839536092,0.0,0.010150590490115196,0.0,0.0,4.092411365495907e-07,0.0,0.05869305769833123,9.9665957129321e-07,0.0,1.1876430184941186e-05,0.0,1.534184985254254e-05,3.0315894760738315e-09,0.0017813995407084929,1.2073020411637037e-11,5.471766953113088e-06,2.6056783628035306e-12,2.9889004684203904e-06,4.7209353730801826e-05,2.6532751660128876e-06,0.07211481988605914,7.22661157950209e-06,1.4209835724454051e-08,1.1177349057429975e-05,5.733788768270645e-13,5.02278269073028e-12,1.274449014545961e-05,0.0002953062367682183,7.719042623736259e-08,1.377038750318057e-06,3.59945754938587e-10,1.549431017491132e-06,1.832396198706284e-07,1.0420575504723408e-06,2.72384645885914e-10,1.703477425092835e-06,8.439345018050809e-07,1.1664256536544591e-07
0.0006248993879957904,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.21138817560210957,0.0,0.08229834558365315,6.245877348443093e-19,0.04294854696888833,0.027696859963435485,0.04894424036008312,0.0,0.010124913377104887,0.0,0.0,4.1027089760831413e-07,0.0,0.05853090526445221,9.97191551874032e-07,0.0,1.1869456431485487e-05,0.0,1.52834109101383e-05,3.0225714360525428e-09,0.0017811401105924773,1.2020506971438978e-11,5.469401529644821e-06,2.5950903798314834e-12,2.9820875260711394e-06,4.708397746804954e-05,2.6437863572312205e-06,0.07233708603805049,7.232117847465105e-06,1.4174016883825493e-08,1.1214589552799701e-05,5.749835612071224e-13,5.005655764781127e-12,1.2780166083134902e-05,0.0002967391397617024,7.748358560307327e-08,1.3790425826700545e-06,3.600912990564076e-10,1.5587899835704843e-06,1.8305135811703414e-07,1.0427283640803508e-06,2.7227399393087184e-10,1.713977439224236e-06,8.492075857795031e-07,1.1750452658068031e-07
0.0006279791470437516,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.21116705981101688,0.0,0.08198215545503292,6.291185700740035e-19,0.04313553658007422,0.02774654448627013,0.04913132001981526,0.0,0.01009930618932887,0.0,0.0,4.1129226789220367e-07,0.0,0.05836944510567169,9.977187352880334e-07,0.0,1.1862425646555218e-05,0.0,1.52253083020879e-05,3.0135895991067736e-09,0.001780869465452165,1.196840607979367e-11,5.467073737767093e-06,2.584578619953163e-12,2.9752797478415023e-06,4.695897283268211e-05,2.6343414329434607e-06,0.07255843698667298,7.237512822502701e-06,1.413825906156502e-08,1.125163397131922e-05,5.765771963096885e-13,4.988607820738827e-12,1.2815596373298669e-05,0.00029816987669230045,7.777573522719854e-08,1.3810230382318138e-06,3.6023122701659663e-10,1.5681387502677071e-06,1.828623038917835e-07,1.0433818028801681e-06,2.7215963616065165e-10,1.724467715552275e-06,8.544756986026678e-07,1.1836503636675453e-07
0.0006310589060917128,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.21094686601354032,0.0,0.08166715086402784,6.336484086051884e-19,0.043321980672411234,0.027795790305214025,0.04931764108185848,0.0,0.010073769189104019,0.0,0.0,4.123053059531149e-07,0.0,0.05820867325264384,9.9824124722272e-07,0.0,1.1855338949888536e-05,0.0,1.5167539539928169e-05,3.0046437592610616e-09,0.001780587815781267,1.1916713213454453e-11,5.464783384342533e-06,2.5741422006411936e-12,2.968477379578119e-06,4.6834339430068734e-05,2.624940258733652e-06,0.07277887714389569,7.2427979995954756e-06,1.4102563553192677e-08,1.1288483436592386e-05,5.781598699095804e-13,4.971638637006659e-12,1.2850782967293297e-05,0.0002995984365511589,7.806687721757112e-08,1.3829803386899e-06,3.6036561464027944e-10,1.5774772416396353e-06,1.8267248610837291e-07,1.0440181103642626e-06,2.7204164653981037e-10,1.7349481477169744e-06,8.597387780928168e-07,1.1922406591804867e-07
