Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136),H2X(36),HOX(23)
4.065547543239758e-17,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559956167155,0.0,0.1764705899986084,0.0,1.1508656170713456e-46,3.440879101913527e-35,1.7068680618925796e-45,0.0,3.810454323115171e-28,0.0,0.0,4.829759053264677e-29,0.0,0.11764705998934177,2.1099210265201332e-43,0.0,9.764533186797563e-37,0.0,1.0647783999193133e-11,2.7832725071933863e-12,1.0437672708783878e-14,9.430390683266564e-15,7.8481637773100415e-19,1.0065847627040286e-15,3.1485760522007857e-21,9.070214118626945e-20,1.9179264320530317e-38,5.392151729036902e-30,6.621749168123644e-45,7.396374146467518e-30
8.131095948081537e-17,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599561537031,0.0,0.17647058999721676,0.0,3.682769370914342e-45,2.7527039609009443e-34,2.53993053284106e-44,0.0,2.84743062681366e-27,0.0,0.0,1.9319039274617258e-28,0.0,0.11764705997868355,3.139699150475758e-42,0.0,1.5623250250894603e-35,0.0,2.1295566610281018e-11,5.566543542977926e-12,2.0875347627027283e-14,1.8859394531368962e-14,2.9584643206140868e-18,2.013164219327129e-15,1.1816308824327292e-20,1.8140430365767732e-19,2.853998370131567e-37,2.1568610540271438e-29,1.059479587681828e-43,5.917098015539557e-29
1.2196644352923317e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599561402512,0.0,0.17647058999582513,0.0,1.7180368851031202e-44,8.172058815578085e-34,9.191590085770494e-44,0.0,7.994170285247394e-27,0.0,0.0,4.105296036434075e-28,0.0,0.11764705996802532,1.136205323418635e-41,0.0,5.910591666962966e-35,0.0,3.1943346487870545e-11,8.349811573027988e-12,3.131302254334153e-14,2.8287356901996233e-14,6.173588000741377e-18,3.019739536418617e-15,2.4623387187033572e-20,2.7210646856704393e-19,1.032814856249535e-36,4.583329992241679e-29,4.008214341962653e-43,1.7566379898208403e-28
1.6262192757765097e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599561267993,0.0,0.1764705899944335,0.0,5.231789040124603e-44,1.7806429111441447e-33,2.307824979122343e-43,0.0,1.668941629344958e-26,0.0,0.0,7.003152231645002e-28,0.0,0.1176470599573671,2.8527848463351293e-41,0.0,1.5385232029559468e-34,0.0,4.2591123631962395e-11,1.1133075395171484e-11,4.175069745772659e-14,3.7714277910179184e-14,1.0430072378621712e-17,4.026310713995503e-15,4.1569794117234596e-20,3.628086370079211e-19,2.5931918595475486e-36,7.818622018962811e-29,1.0433329890532432e-42,3.8276201928609043e-28
2.0327741162606877e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599561133474,0.0,0.17647058999304185,0.0,1.0943898070482923e-43,3.10777317672121e-33,4.353309195561364e-43,0.0,2.8214328837978025e-26,0.0,0.0,1.0393644005210874e-27,0.0,0.1176470599467089,5.381280737076103e-41,0.0,2.962739755390276e-34,0.0,5.3238898917276174e-11,1.3916335586555358e-11,5.218837237079976e-14,4.714049084711073e-14,1.5394626816085086e-17,5.032879076710624e-15,6.133093630227363e-20,4.535108083750599e-19,4.891603691121633e-36,1.160391376341276e-28,2.0091473012040267e-42,6.680396397331526e-28
2.4393289567448655e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599560998955,0.0,0.17647058999165022,0.0,2.1579026922892426e-43,5.0346340577269726e-33,7.601376252084296e-43,0.0,4.421216741694913e-26,0.0,0.0,1.4450642737283097e-27,0.0,0.1176470599360507,9.39633188969681e-41,0.0,5.320467540798356e-34,0.0,6.388667168777308e-11,1.6699589790860385e-11,6.262604728209798e-14,5.6565745890700944e-14,2.131707298617361e-17,6.039443631096006e-15,8.490023707305067e-20,5.442129842175154e-19,8.5412993590952e-36,1.6133322808001832e-28,3.608005490909734e-42,1.08223548043143e-27
2.8458837972290433e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599560864436,0.0,0.17647058999025858,0.0,3.9067569596163495e-43,7.660457265008157e-33,1.2370510870787649e-42,0.0,6.53368588614469e-26,0.0,0.0,1.9185739852829713e-27,0.0,0.11764705992539248,1.5291628463305464e-40,0.0,8.876738691852903e-34,0.0,7.453444189971763e-11,1.948283701751691e-11,7.306372219159036e-14,6.5990026458276e-14,2.821399353233405e-17,7.046004310931119e-15,1.12343913974746e-19,6.349151652429992e-19,1.390014447408236e-35,2.1419790355035636e-28,6.019633970417469e-42,1.6466803109213255e-27
3.6589934781973993e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599560595399,0.0,0.17647058998747533,0.0,1.1438414365255784e-42,1.5667420413356762e-32,2.913504988517194e-42,0.0,1.2773437037117997e-25,0.0,0.0,3.080756284346236e-27,0.0,0.11764705990407608,3.6014868293607266e-40,0.0,2.1895278242130706e-33,0.0,9.5829974205238e-11,2.5049303965238067e-11,9.393907200484497e-14,8.483549606275549e-14,4.509936009800563e-17,9.059113376600382e-15,1.795247162017805e-19,8.163195473986185e-19,3.2737639688466755e-35,3.4394897555496776e-28,1.4847929453927147e-41,3.367851144924857e-27
4.3681476687680484e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995603607576,0.0,0.17647058998504797,0.0,2.4860950922935122e-42,2.6143850844656533e-32,5.4257020678923263e-42,0.0,2.0762109848325574e-25,0.0,0.0,4.329110579990211e-27,0.0,0.11764705988548498,6.7069022382977975e-40,0.0,4.198556130477149e-33,0.0,1.1440287909879387e-10,2.990406722934498e-11,1.1214552328824839e-13,1.0126821328268726e-13,6.319853089395343e-17,1.0814834476469174e-14,2.515293546892113e-19,9.745315346483324e-19,6.096596797086618e-35,4.833206706772772e-28,2.847179087659425e-41,5.6198545742194705e-27
5.077301859338697e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995601261175,0.0,0.17647058998262058,0.0,4.848379626237671e-42,4.050546124253868e-32,9.285183566193172e-42,0.0,3.157553806617412e-25,0.0,0.0,5.797251783334301e-27,0.0,0.11764705986689386,1.1477743032484287e-39,0.0,7.345424955803281e-33,0.0,1.329757756995166e-10,3.4758791709679036e-11,1.3035197456579806e-13,1.1769777354819091e-13,8.44546508012784e-17,1.2570543018278916e-14,3.3609148779355543e-19,1.1327435501012098e-18,1.043330636339775e-34,6.472303404901261e-28,4.981170858764443e-41,8.707007038478549e-27
5.786456049909347e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599559891478,0.0,0.17647058998019324,0.0,8.781735115202744e-42,5.942258494227643e-32,1.4952330539960489e-41,0.0,4.569550317823916e-25,0.0,0.0,7.485652958596444e-27,0.0,0.11764705984830277,1.8483102065439236e-39,0.0,1.2035288092057213e-32,0.0,1.515486639895607e-10,3.96134707153368e-11,1.485584258374813e-13,1.341241706946431e-13,1.0887388442720771e-16,1.432623897509326e-14,4.3323805063925446e-19,1.2909555985709705e-18,1.6801199519056106e-34,8.357308048865084e-28,8.161517693047081e-41,1.2773395724082762e-26
6.495610240479996e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599559656839,0.0,0.17647058997776593,0.0,1.500294458781275e-41,8.354931481923258e-32,2.29488137015772e-41,0.0,6.359268186580116e-25,0.0,0.0,9.394451175366353e-27,0.0,0.11764705982971167,2.836783431621555e-39,0.0,1.8727948678610693e-32,0.0,1.7012154396375826e-10,4.4468097717773933e-11,1.6676487710329412e-13,1.5054740337455582e-13,1.364575792517523e-16,1.6081922339172413e-14,5.429767826581112e-19,1.4491676847630799e-18,2.578645094896104e-34,1.0488373725230123e-27,1.2700030530447819e-40,1.7959614141678057e-26
7.913918621621294e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995591875627,0.0,0.1764705899729114,0.0,3.8241775714576935e-41,1.4984398432742782e-31,4.827939416453106e-41,0.0,1.1245509219483752e-24,0.0,0.0,1.3873217294982268e-26,0.0,0.11764705979252953,5.967984518256704e-39,0.0,4.0195740515142345e-32,0.0,2.0726727896543637e-10,5.417717163662368e-11,2.0317777961730832e-13,1.8338437794390864e-13,2.0111574333375535e-16,1.9593251290690946e-14,8.002291884181464e-19,1.7655919876753935e-18,5.424915829969378e-34,1.5488664493054014e-27,2.7258087125743646e-40,3.221004927706256e-26
9.332227002762592e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599558718291,0.0,0.176470589968057,0.0,8.447522602821577e-41,2.4457781587411905e-31,9.071454580269062e-41,0.0,1.8189683057636022e-24,0.0,0.0,1.9233717606843332e-26,0.0,0.11764705975534741,1.1213540107306128e-38,0.0,7.65509254079894e-32,0.0,2.4441298069826247e-10,6.388596168693948e-11,2.395906821078345e-13,2.162086997958289e-13,2.784266034259664e-16,2.3104529863998612e-14,1.1078575404675358e-18,2.082016496174554e-18,1.0193139817068084e-33,2.1473363257824065e-27,5.1911917985951895e-40,5.257345259384947e-26
1.075053538390389e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995582490223,0.0,0.17647058996320278,0.0,1.677479611887788e-40,3.7292710535225207e-31,1.5675606021212143e-40,0.0,2.75642524459315e-24,0.0,0.0,2.5475962888909225e-26,0.0,0.11764705971816532,1.9377158154618702e-38,0.0,1.3354126312657875e-31,0.0,2.8155864916185986e-10,7.359441621562742e-11,2.760035845748708e-13,2.4902037371066544e-13,3.683853791415927e-16,2.661575805921099e-14,1.4658617231144103e-18,2.398441247505725e-18,1.7613888733879617e-33,2.8442482751220278e-27,9.055945489790266e-40,8.016230940297228e-26
1.2168843765045188e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599557779758,0.0,0.17647058995834874,0.0,3.070874647694557e-40,5.400314651608624e-31,2.5398620521913133e-40,0.0,3.973890682319664e-24,0.0,0.0,3.2599929550375066e-26,0.0,0.11764705968098328,3.1396107489084177e-38,0.0,2.178749326606536e-31,0.0,3.187042843571488e-10,8.330248394286762e-11,3.1241648701841593e-13,2.8181940492626703e-13,4.709868325947412e-16,3.012693587840233e-14,1.8742396620897396e-18,2.7148662786378476e-18,2.853914089912551e-33,3.639599744992717e-27,1.4775005014603822e-39,1.1608114230531862e-25
1.5005460527327785e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995568412446,0.0,0.17647058994864137,0.0,8.717056388457464e-40,1.0109502661599373e-30,5.795667059344499e-40,0.0,7.395803991282815e-24,0.0,0.0,4.9492984850774833e-26,0.0,0.11764705960661928,7.164220847392857e-38,0.0,5.018296701706971e-31,0.0,3.929954549445105e-10,1.0271725506463621e-10,3.8524229183502725e-13,3.4737955933870016e-13,7.140976936314324e-16,3.714914039401987e-14,2.8421115108593805e-18,3.3477173272627573e-18,6.512292377455715e-33,5.5256169425419645e-27,3.4031600082594613e-39,2.1730179037091196e-25
1.784207728961038e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599555902754,0.0,0.17647058993893508,0.0,2.0609551377713983e-39,1.69826297317391e-30,1.1490601002118236e-39,0.0,1.2378814069767484e-23,0.0,0.0,6.99128309319722e-26,0.0,0.11764705953225542,1.4203917503088504e-37,0.0,1.000708606311318e-30,0.0,4.672864924625698e-10,1.2212986687414525e-10,4.580680965576565e-13,4.128892027599107e-13,1.0077194594567695e-15,4.417114341963863e-14,4.011464298903897e-18,3.980569936155683e-18,1.291138721703306e-32,7.805382924666033e-27,6.786416590143174e-39,3.650291520401335e-25
2.3515310814175574e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599554025861,0.0,0.1764705899195265,0.0,8.376085634458267e-39,3.8856457606142445e-30,3.45912041286301e-39,0.0,2.820202594026462e-23,0.0,0.0,1.2133291356856517e-25,0.0,0.1176470593835281,4.275931829219151e-37,0.0,3.0329116646536956e-30,0.0,6.15868168291049e-10,1.6094698249950141e-10,6.037197057209168e-13,5.437571119165412e-13,1.7463404164072504e-15,5.821454502295549e-14,6.95459061470968e-18,5.246281008647366e-18,3.8868267890608137e-32,1.3546167981326528e-26,2.0568983223004206e-38,8.35135362178722e-25
2.9188544338740767e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559955214911,0.0,0.1764705899001247,0.0,2.45872443093799e-38,7.429426581008277e-30,8.173122068166966e-39,0.0,5.379055516430071e-23,0.0,0.0,1.8686014078915495e-25,0.0,0.1176470592348013,1.0103056753632896e-36,0.0,7.192073269750031e-30,0.0,7.644493118458773e-10,1.9975057150568522e-10,7.493713145080951e-13,6.744234439182132e-13,2.686538179017468e-15,7.225714073668452e-14,1.0703570273547845e-17,6.5120018431423124e-18,9.183682888210551e-32,2.086196143154806e-26,4.877877009202803e-38,1.5966639951567494e-24
3.486177786330596e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995502725345,0.0,0.17647058988073133,0.0,5.914260878766133e-38,1.265683255141541e-29,1.654710531048078e-38,0.0,9.148773834222112e-23,0.0,0.0,2.6649451949185377e-25,0.0,0.11764705908607503,2.0454391437134393e-36,0.0,1.4593747456219595e-29,0.0,9.130299231287027e-10,2.385373792135072e-10,8.950229229190918e-13,8.048885091711746e-13,3.828002338671255e-15,8.62989306066625e-14,1.5258357434357415e-17,7.777734782977193e-18,1.8593036952274814e-31,2.975277751850633e-26,9.898537619091022e-38,2.71982699832761e-24
4.053501138787115e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599548396167,0.0,0.17647058986134792,0.0,1.244617522888975e-37,1.989509195052674e-29,3.0115614419818363e-38,0.0,1.4363322343481867e-22,0.0,0.0,3.6023606064508237e-25,0.0,0.1176470589373493,3.722682416031141e-36,0.0,2.66017974407325e-29,0.0,1.0616100021410218e-09,2.773041565880494e-10,1.0406745309538114e-12,9.35152617534369e-13,5.170423034063344e-15,1.003399146784915e-13,2.0618906491190853e-17,9.04348216779996e-18,3.3839149910834695e-31,4.021863392452812e-26,1.8044585781663935e-37,4.274775364789627e-24
4.6208244912436345e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599546520039,0.0,0.1764705898419762,0.0,2.377273700657489e-37,2.947143736410336e-29,5.06898109078141e-38,0.0,2.1256301879588834e-22,0.0,0.0,4.680847698857967e-25,0.0,0.11764705878862411,6.265917312526055e-36,0.0,4.482687059856532e-29,0.0,1.2101895488845335e-09,3.160476613058547e-10,1.1863261386121613e-12,1.0652160784611377e-12,6.713490809497974e-15,1.1438009299807643e-13,2.6785171535537277e-17,1.0309246333619002e-17,5.6957091429168775e-31,5.225955070120599e-26,3.0409593366119097e-37,6.3315879428114676e-24
5.188147843700154e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995446441823,0.0,0.17647058982261765,0.0,4.209489488509588e-37,4.1713103610360973e-29,8.032136654894694e-38,0.0,3.006099569653341e-22,0.0,0.0,5.900406492071743e-25,0.0,0.11764705863989944,9.928755324186025e-36,0.0,7.109428407182328e-29,0.0,1.3587685633610756e-09,3.547646579015328e-10,1.3319777458940522e-12,1.1950792010364051e-12,8.456896577702359e-15,1.284194656115288e-13,3.375710645270809e-17,1.1575029613266925e-17,9.025216804847292e-31,6.587555007085414e-26,4.823330744849563e-37,8.960269630254428e-24
5.879434268129234e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599542358858,0.0,0.1764705897990495,0.0,7.812458761233775e-37,6.07066816666673e-29,1.321120250163453e-37,0.0,4.371115040754472e-22,0.0,0.0,7.57712188983784e-25,0.0,0.11764705845867839,1.6330735361829398e-35,0.0,1.1703547459228137e-28,0.0,1.539812137667052e-09,4.0190101169409617e-10,1.5094549783850612e-12,1.3530477482808033e-12,1.0851580882194701e-14,1.4552542443850622e-13,4.334134550600084e-17,1.3117422264692608e-17,1.484458970963174e-30,8.45956810458156e-26,7.941179491907457e-37,1.3037637062242804e-23
6.570720692558314e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599540074044,0.0,0.17647058977550634,0.0,1.3563070987904553e-36,8.473550202529573e-29,2.056898480808535e-37,0.0,6.096605612513997e-22,0.0,0.0,9.463294160266786e-25,0.0,0.11764705827745812,2.5425875567931756e-35,0.0,1.823416878902326e-28,0.0,1.7208549216934491e-09,4.489874041597831e-10,1.6869322103168489e-12,1.5107198576367624e-12,1.3542702534800216e-14,1.626301871417561e-13,5.4121654441127223e-17,1.4659850958708368e-17,2.3112024693985165e-30,1.0565451273494735e-25,1.2374188227483561e-36,1.8194095981216885e-23
7.262007116987394e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599537789798,0.0,0.176470589751991,0.0,2.230723927862717e-36,1.1439159465078574e-28,3.0648310202165513e-37,0.0,8.224548801688157e-22,0.0,0.0,1.1558923281599631e-24,0.0,0.11764705809623865,3.788517176991014e-35,0.0,2.7184775342794665e-28,0.0,1.9018969154438228e-09,4.960180447605423e-10,1.864409441689275e-12,1.6680960853615322e-12,1.652970527406208e-14,1.797337538050182e-13,6.609794951432668e-17,1.620231989306615e-17,3.443744734144658e-30,1.2905210309153765e-25,1.8451300989880345e-36,2.455561623242995e-23
7.953293541416474e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995355061775,0.0,0.1764705897285064,0.0,3.509103268314998e-36,1.5026698771012826e-28,4.404808176516983e-37,0.0,1.0796847557157904e-21,0.0,0.0,1.386400926118765e-24,0.0,0.11764705791501998,5.444893514392898e-35,0.0,3.9088881667155656e-28,0.0,2.0829381189216197e-09,5.429871707316671e-10,2.0418866725022094e-12,1.825176986682425e-12,1.9812033868475455e-14,1.9683612451186098e-13,7.927014715394163e-17,1.774483325806109e-17,4.949378825699007e-30,1.5478851640343722e-25,2.6535825430449175e-36,3.224786645763047e-23
8.644579965845555e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599533223241,0.0,0.17647058970505544,0.0,5.316996977862498e-36,1.9295371086433532e-28,6.142775702009085e-37,0.0,1.3855324528963108e-21,0.0,0.0,1.6378552082256343e-24,0.0,0.11764705773380209,7.593232748888391e-35,0.0,5.45340379733115e-28,0.0,2.263978532130384e-09,5.898890486650769e-10,2.219363902755528e-12,1.981963115797431e-12,2.3389134115870682e-14,2.1393729934598562e-13,9.36381636562603e-17,1.9287395235958517e-17,6.902201451819304e-30,1.8286382317861224e-25,3.7028155391392856e-36,4.1396197039374035e-23
9.335866390274635e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599530941044,0.0,0.17647058968164098,0.0,7.804415805834243e-36,2.43043791646516e-28,8.350270009233457e-37,0.0,1.7441728021236963e-21,0.0,0.0,1.9102551763120184e-24,0.0,0.11764705755258499,1.0321961537664009e-34,0.0,7.415757180662937e-28,0.0,2.4450181550735277e-09,6.367179792091735e-10,2.3968411324491128e-12,2.1384550258689477e-12,2.7260452849686678e-14,2.310372783908877e-13,1.0920191552384899e-16,2.0830010001589132e-17,9.382590616456575e-30,2.1327810030808487e-25,5.0363089328390035e-36,5.2125588349798193e-23
1.0027152814703715e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599528659646,0.0,0.17647058965826584,0.0,1.1146313430726983e-35,3.0112925890068007e-28,1.1104904124607867e-36,0.0,2.1597725746862717e-21,0.0,0.0,2.2036008300703014e-24,0.0,0.11764705737136869,1.3727017713312591e-34,0.0,9.865094738629804e-28,0.0,2.6260569877545504e-09,6.834682976852034e-10,2.574318361582856e-12,2.2946532690222428e-12,3.1425437940505555e-14,2.481360617301798e-13,1.2596131914291174e-16,2.237268172172458e-17,1.2477751649703296e-29,2.460314309561693e-25,6.7012768006453e-36,6.456064411067285e-23
1.0718439239132795e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599526379099,0.0,0.17647058963493278,0.0,1.554588325377886e-35,3.678021422348579e-28,1.4490311433060272e-36,0.0,2.6364905544174746e-21,0.0,0.0,2.5178921679125286e-24,0.0,0.11764705719015317,1.7911780698693099e-34,0.0,1.2875914985537628e-27,0.0,2.8070950301770025e-09,7.301343784951997e-10,2.7517955901566577e-12,2.4505583963426047e-12,3.588353829890474e-14,2.652336494475426e-13,1.439162908323779e-16,2.391541455514907e-17,1.628165390666192e-29,2.811239045960145e-25,8.748644262686094e-36,7.882554273170974e-23
1.1409725663561875e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995240994614,0.0,0.17647058961164466,0.0,2.123703516397315e-35,4.436544707044025e-28,1.8595947772544324e-36,0.0,3.178477792437037e-21,0.0,0.0,2.85312918911715e-24,0.0,0.11764705700893845,2.2986826834306784e-34,0.0,1.652788034477034e-27,0.0,2.988132282344404e-09,7.767106383454219e-10,2.929272818170423e-12,2.6061709578782234e-12,4.0634203872573196e-14,2.823300416266019e-13,1.6306674696653925e-16,2.5458212652914117e-17,2.0894808322953686e-29,3.185556170371478e-25,1.123293648888676e-35,9.504400143496362e-23
1.2101012087990955e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995218207897,0.0,0.17647058958840425,0.0,2.84857422422001e-35,5.292782727279914e-28,2.3517048211862406e-36,0.0,3.789877663907896e-21,0.0,0.0,3.209311893982772e-24,0.0,0.11764705682772449,2.9069875930946254e-34,0.0,2.0905770225844925e-27,0.0,3.1691687442602414e-09,8.231915379300947e-10,3.1067500456240666e-12,2.7614915026455e-12,4.567688564100182e-14,2.9942523835092025e-13,1.8341260398381323e-16,2.7001080158395308e-17,2.642421881113709e-29,3.5832667039630217e-25,1.4212257085624893e-35,1.1333925723690015e-22
1.2792298512420035e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995195431355,0.0,0.1764705895652142,0.0,3.7591520446319996e-35,6.252655767516894e-28,2.9354700292668564e-36,0.0,4.474825774871079e-21,0.0,0.0,3.586440282753953e-24,0.0,0.11764705664651133,3.6285881786028498e-34,0.0,2.609953763966647e-27,0.0,3.3502044159280063e-09,8.695715837974975e-10,3.2842272725175103e-12,2.9165205786321526e-12,5.1011035612380634e-14,3.1651923970405774e-13,2.0495377832536428e-16,2.8544021207199114e-17,3.2983464518709363e-29,4.00437173055965e-25,1.774833695243e-35,1.3383404586029867e-22
1.3795755425101137e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995162388675,0.0,0.17647058953164735,0.0,5.480882879990644e-35,7.842508154364474e-28,3.9679698637255615e-36,0.0,5.608397244710893e-21,0.0,0.0,4.1711412555983384e-24,0.0,0.11764705638346751,4.9048745579613805e-34,0.0,3.528637527217944e-27,0.0,3.6129906037305917e-09,9.3670530164794e-10,3.5418495014331437e-12,3.1410400424831058e-12,5.927147488769422e-14,3.4133040768962784e-13,2.3834918980001066e-16,3.0783861463232794e-17,4.458470829520459e-29,4.657267873225092e-25,2.4006586949683668e-35,1.677475861381155e-22
1.4799212337782238e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995129370265,0.0,0.1764705894982007,0.0,7.78223414409283e-35,9.681310307757763e-28,5.251157746838689e-36,0.0,6.918233143073055e-21,0.0,0.0,4.799976496655329e-24,0.0,0.11764705612042538,6.491037427565048e-34,0.0,4.6704069720699836e-27,0.0,3.875775126434003e-09,1.0035985910450414e-09,3.7994717291680544e-12,3.364948179133993e-12,6.814324012485541e-14,3.6613905736207426e-13,2.7426280093212104e-16,3.3023877973337254e-17,5.900265747676788e-29,5.359464295080314e-25,3.1790077733276557e-35,2.0692473643056231e-22
1.580266925046334e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995096377734,0.0,0.17647058946488237,0.0,1.0798356434210172e-34,1.1787169999658273e-27,6.82253326275782e-36,0.0,8.416895263348181e-21,0.0,0.0,5.472946004174109e-24,0.0,0.1176470558573849,8.43342949796655e-34,0.0,6.0685564954987196e-27,0.0,4.138557984049052e-09,1.0702352378576623e-09,4.057093955722086e-12,3.5882466531186852e-12,7.762466677763242e-14,3.9094518897705873e-13,3.1269435607198394e-16,3.526408329930755e-17,7.66586403980171e-29,6.11096501356104e-25,4.1328597076664047e-35,2.517344373869139e-22
1.680612616314444e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559950634127,0.0,0.17647058943170035,0.0,1.4683771701416742e-34,1.417819499604067e-27,8.722163193038783e-36,0.0,1.0116911315940636e-20,0.0,0.0,6.190049777320683e-24,0.0,0.11764705559434609,1.0781576614957166e-33,0.0,7.758617778109685e-27,0.0,4.40133917658653e-09,1.1365992861289467e-09,4.314716181095119e-12,3.810937124441639e-12,8.771409482927104e-14,4.157488027901673e-13,3.536435996481918e-16,3.7504489968855763e-17,9.800282649382635e-29,6.911774322234031e-25,5.286799613257703e-35,3.0254277999187867e-22
1.7809583075825542e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995030476716,0.0,0.17647058939866248,0.0,1.9613767423237475e-34,1.687249306219344e-27,1.0992685659907035e-35,0.0,1.2030774876353432e-20,0.0,0.0,6.951287815284281e-24,0.0,0.11764705533130894,1.3588182861399493e-33,0.0,9.778351330338915e-27,0.0,4.664118704057242e-09,1.2026750541293746e-09,4.572338405287058e-12,4.033021248583862e-12,9.840986878652361e-14,4.4054989905696156e-13,3.9711027611663903e-16,3.9745110475559266e-17,1.2351427246799555e-28,7.761896790241795e-25,6.667026031134975e-35,3.597128183715712e-22
1.8813039988506643e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994997571327,0.0,0.17647058936577642,0.0,2.578543321069336e-34,1.9888171959894683e-27,1.367929394106785e-35,0.0,1.4170945599394972e-20,0.0,0.0,7.7566601177796e-24,0.0,0.11764705506827346,1.690911053519256e-33,0.0,1.2167719866417183e-26,0.0,4.9268965664719885e-09,1.2684471455945025e-09,4.8299606282978505e-12,4.254500676524081e-12,1.0971033765848708e-13,4.653484780329499e-13,4.430941299891322e-16,4.198595727907479e-17,1.5370074013589473e-28,8.66133726112744e-25,8.301344661407116e-35,4.236044336846801e-22
1.9816496901187744e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599496469805,0.0,0.17647058933304977,0.0,3.341912859112688e-34,2.3243339455373767e-27,1.6829746622733568e-35,0.0,1.6549849088490133e-20,0.0,0.0,8.60616668370182e-24,0.0,0.11764705480523964,2.08033926787628e-33,0.0,1.496888291317249e-26,0.0,5.189672763841615e-09,1.3339004657303962e-09,5.087582850127469e-12,4.475377054740762e-12,1.2161385495457882e-13,4.901445399736642e-13,4.915949057566406e-16,4.4227042805007783e-17,1.8909881009802544e-28,9.610100852419391e-25,1.0219179349317287e-34,4.945741439418031e-22
2.0819953813868846e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994931858353,0.0,0.1764705893004899,0.0,4.275946261352033e-34,2.6956103311919917e-27,2.049434402105472e-35,0.0,1.9179877205634115e-20,0.0,0.0,9.499807512381796e-24,0.0,0.11764705454220749,2.5333203918393335e-33,0.0,1.8226161953559112e-26,0.0,5.45244729617696e-09,1.3990202309223519e-09,5.345205070775916e-12,4.695652025235126e-12,1.3411877866151532e-13,5.149380851345881e-13,5.426123479608997e-16,4.646837944522237e-17,2.3027361651823764e-28,1.0608192954504556e-24,1.2451561236174554e-34,5.729749810557531e-22
