Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40)
7.051458307483863e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551877436804324,0.0,0.17647058582856248,0.0,0.0,1.0453741954111714e-13,1.1198485705048594e-19,0.0,1.1754612651398543e-09,0.0,0.0,1.0850191416260564e-14,0.0,0.1176058845035541,6.944564637897077e-18,0.0,0.0,0.0,4.099459905134556e-05,5.988263210497007e-09,1.808956026982039e-07,8.544486682790651e-11,1.6222565537226744e-07,2.4392840538263326e-10,1.7166631478591422e-08,1.1773064193346628e-09,2.731839691577353e-13
7.095670343507689e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551875993210396,0.0,0.1764705858137926,0.0,0.0,1.0651527487373756e-13,1.1445509871532082e-19,0.0,1.1902173353699541e-09,0.0,0.0,1.0986398785577545e-14,0.0,0.11760587006760106,7.075585178251841e-18,0.0,0.0,0.0,4.100790125594225e-05,5.98826290740045e-09,1.8202933719838266e-07,8.544562221558574e-11,1.6323574327491342e-07,2.4392401050810107e-10,1.7275535491078114e-08,1.1920764264898157e-09,2.7727534062650027e-13
7.139882379531514e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855187458624026,0.0,0.17647058579893116,0.0,0.0,1.0851791324487744e-13,1.169650627206281e-19,0.0,1.2050649882525858e-09,0.0,0.0,1.1123452374143851e-14,0.0,0.11760585599788591,7.208237235868866e-18,0.0,0.0,0.0,4.102083722672905e-05,5.988262611985655e-09,1.8316306757338605e-07,8.544637801102224e-11,1.6424573859602482e-07,2.4391961730794864e-10,1.7384436393330544e-08,1.2069380481934059e-09,2.813987930982932e-13
7.18409441555534e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551873214885654,0.0,0.17647058578397806,0.0,0.0,1.1054548876304881e-13,1.1951515875457688e-19,0.0,1.2200042153887312e-09,0.0,0.0,1.1261352119843806e-14,0.0,0.117605842284326,7.342530754832749e-18,0.0,0.0,0.0,4.103341704635909e-05,5.988262324041098e-09,1.8429679382936484e-07,8.544713420085455e-11,1.6525564134973493e-07,2.4391522574139955e-10,1.749333418612011e-08,1.221891276051494e-09,2.8555433275283345e-13
7.228306451579166e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855187187816605,0.0,0.17647058576893335,0.0,0.0,1.125981555332779e-13,1.2210579848339677e-19,0.0,1.2350350083809065e-09,0.0,0.0,1.1400097960570632e-14,0.0,0.11760582891711623,7.478475676471284e-18,0.0,0.0,0.0,4.10456505199035e-05,5.9882620433611175e-09,1.854305159722948e-07,8.544789077208937e-11,1.6626545155001739e-07,2.439108357688001e-10,1.7602228870200216e-08,1.2369361016714124e-09,2.897419655101041e-13
7.272518487602992e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855187057512796,0.0,0.1764705857537971,0.0,0.0,1.1467606765710443e-13,1.2473739555082893e-19,0.0,1.2501573588331393e-09,0.0,0.0,1.1539689834226331e-14,0.0,0.11760581588672148,7.616081939356127e-18,0.0,0.0,0.0,4.10575471824936e-05,5.9882617697456345e-09,1.865642340079817e-07,8.54486477120913e-11,1.672751692106905e-07,2.439064473515894e-10,1.77111204463068e-08,1.2520725166617545e-09,2.9396169703774477e-13
7.316730523626817e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855186930484411,0.0,0.17647058573856922,0.0,0.0,1.1677937923258134e-13,1.2741036557757695e-19,0.0,1.2653712583509486e-09,0.0,0.0,1.1680127678721542e-14,0.0,0.11760580318386907,7.75535947930348e-18,0.0,0.0,0.0,4.106911630675236e-05,5.988261503000118e-09,1.8769794794206587e-07,8.54494050085729e-11,1.6828479434542162e-07,2.439020604522687e-10,1.7820008915158768e-08,1.2673005126323581e-09,2.9821353275823437e-13
7.360942559650643e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551868066412756,0.0,0.17647058572324975,0.0,0.0,1.1890824435427393e-13,1.3012512616075807e-19,0.0,1.2806766985413238e-09,0.0,0.0,1.1821411431975434e-14,0.0,0.11760579079954174,7.896318229374753e-18,0.0,0.0,0.0,4.108036691002141e-05,5.988261242935432e-09,1.8883165778002685e-07,8.54501626495852e-11,1.6929432696773096e-07,2.4389767503437203e-10,1.792889427745848e-08,1.2826200811942923e-09,3.024974778558696e-13
7.405154595674469e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551866858957003,0.0,0.17647058570783877,0.0,0.0,1.2106281711325978e-13,1.3288209687335446e-19,0.0,1.296073671012704e-09,0.0,0.0,1.1963541031915575e-14,0.0,0.11760577872497031,8.038968119877233e-18,0.0,0.0,0.0,4.109130776138917e-05,5.98826098936758e-09,1.8996536352718763e-07,8.545092062350839e-11,1.7030376709099616e-07,2.4389329106243827e-10,1.8037776533892216e-08,1.2980312139598452e-09,3.0681353728354526e-13
7.449366631698294e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855186568162406,0.0,0.1764705856923362,0.0,0.0,1.2324325159712786e-13,1.3568169926366447e-19,0.0,1.3115621673749604e-09,0.0,0.0,1.210651641647782e-14,0.0,0.11760576695162718,8.183319078364748e-18,0.0,0.0,0.0,4.110194738852541e-05,5.988260742117632e-09,1.9109906518871927e-07,8.545167891904283e-11,1.7131311472845554e-07,2.438889085019832e-10,1.8146655685130616e-08,1.3135339025425118e-09,3.111617157693414e-13
7.49357866772212e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855186453358468,0.0,0.17647058567674206,0.0,0.0,1.25449701889978e-13,1.3852435685475436e-19,0.0,1.327142179239377e-09,0.0,0.0,1.2250337523606193e-14,0.0,0.11760575547121939,8.329381029638318e-18,0.0,0.0,0.0,4.1112294084327605e-05,5.988260501011677e-09,1.9223276276964472e-07,8.545243752520006e-11,1.7232236989321254e-07,2.438845273194722e-10,1.82555317318291e-08,1.3291281385569786e-09,3.1554201782292364e-13
7.537790703745946e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551863414032363,0.0,0.17647058566105644,0.0,0.0,1.276823220724206e-13,1.414104951439097e-19,0.0,1.3428136982186303e-09,0.0,0.0,1.2395004291252785e-14,0.0,0.11760574427568236,8.477163895746836e-18,0.0,0.0,0.0,4.112235591338445e-05,5.988260265880497e-09,1.933664562748432e-07,8.54531964312943e-11,1.7333153259823889e-07,2.4388014748229464e-10,1.8364404674628296e-08,1.3448139136191148e-09,3.199544477417612e-13
7.582002739769772e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855186232218288,0.0,0.17647058564527926,0.0,0.0,1.2994126622157587e-13,1.443405416020872e-19,0.0,1.3585767159267744e-09,0.0,0.0,1.2540516657377635e-14,0.0,0.11760573335717356,8.62667759598771e-18,0.0,0.0,0.0,4.113214071826133e-05,5.988260036559513e-09,1.9450014570905395e-07,8.545395562693419e-11,1.7434060285637863e-07,2.4387576895873824e-10,1.8473274514154452e-08,1.3605912193459597e-09,3.243990096171685e-13
7.626214775793597e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551861257273553,0.0,0.17647058562941054,0.0,0.0,1.322266884110732e-13,1.4731492567336645e-19,0.0,1.3744312239792214e-09,0.0,0.0,1.2686874559948636e-14,0.0,0.11760572270806625,8.777932046907515e-18,0.0,0.0,0.0,4.1141656125612674e-05,5.98825981288881e-09,1.9563383107688032e-07,8.545471510201476e-11,1.7534958068035132e-07,2.4387139171796417e-10,1.858214125101981e-08,1.3764600473557086e-09,3.2887570734017377e-13
7.670426811817423e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285518602185627,0.0,0.17647058561345028,0.0,0.0,1.345387427110508e-13,1.5033407877440204e-19,0.0,1.3903772139927258e-09,0.0,0.0,1.2834077936941427e-14,0.0,0.11760571232094386,8.930937162302663e-18,0.0,0.0,0.0,4.1150909552126254e-05,5.9882595947127645e-09,1.967675123827932e-07,8.545547484670919e-11,1.7635846608275564e-07,2.4386701572998316e-10,1.8691004885823026e-08,1.3924203892677066e-09,3.3338454460722335e-13
7.714638847841249e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551859205329083,0.0,0.17647058559739856,0.0,0.0,1.36877583188155e-13,1.533984342938754e-19,0.0,1.4064146775853685e-09,0.0,0.0,1.2982126726339293e-14,0.0,0.11760570218859376,9.085702853220039e-18,0.0,0.0,0.0,4.115990821030361e-05,5.988259381879994e-09,1.979011896311349e-07,8.545623485146133e-11,1.7736725907607255e-07,2.4386264096563167e-10,1.8799865419149496e-08,1.4084722367024338e-09,3.37925524925721e-13
7.758850883865074e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855185821687131,0.0,0.1764705855812553,0.0,0.0,1.3924336390553962e-13,1.5650842759194713e-19,0.0,1.4225436063765387e-09,0.0,0.0,1.3131020866133072e-14,0.0,0.11760569230400203,9.24223902795766e-18,0.0,0.0,0.0,4.116865911408148e-05,5.988259174243449e-09,1.9903486282612276e-07,8.545699510697872e-11,1.7837595967266845e-07,2.438582673965499e-10,1.8908722851571788e-08,1.4246155812814959e-09,3.4249865161941126e-13
7.8030629198889e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285518572525073,0.0,0.17647058556502054,0.0,0.0,1.4163623892286565e-13,1.5966449599970942e-19,0.0,1.4387639919869216e-09,0.0,0.0,1.3280760294321071e-14,0.0,0.11760568266034789,9.400555592065311e-18,0.0,0.0,0.0,4.1177169084298384e-05,5.988258971660033e-09,2.0016853197185216e-07,8.545775560422467e-11,1.793845678847987e-07,2.4385389499515905e-10,1.9017577183649948e-08,1.4408504146276144e-09,3.471039278336095e-13
7.847274955912726e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551856311573737,0.0,0.17647058554869435,0.0,0.0,1.4405636229630028e-13,1.6286707881863817e-19,0.0,1.4550758260384804e-09,0.0,0.0,1.3431344948908949e-14,0.0,0.11760567325099826,9.560662448345207e-18,0.0,0.0,0.0,4.118544475401077e-05,5.988258773990479e-09,2.0130219707230036e-07,8.545851633441126e-11,1.8039308372461017e-07,2.4384952373463984e-10,1.9126428415931826e-08,1.4571767283646166e-09,3.517413565402834e-13
7.891486991936551e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551855393425574,0.0,0.17647058553227665,0.0,0.0,1.4650388807851666e-13,1.6611661732004574e-19,0.0,1.471479100154444e-09,0.0,0.0,1.3582774767909657e-14,0.0,0.11760566406950267,9.722569496852623e-18,0.0,0.0,0.0,4.119349257366277e-05,5.9882585810995675e-09,2.024358581313297e-07,8.545927728899286e-11,1.8140150720414448e-07,2.438451535889118e-10,1.9235276548953485e-08,1.4735945141174258e-09,3.5641094054298945e-13
7.935699027960377e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855185449743554,0.0,0.17647058551576747,0.0,0.0,1.489789703186932e-13,1.694135547445335e-19,0.0,1.4879738059592907e-09,0.0,0.0,1.3735049689343335e-14,0.0,0.11760565510958822,9.886286634896548e-18,0.0,0.0,0.0,4.1201318816113565e-05,5.988258392855736e-09,2.0356951515269027e-07,8.546003845965959e-11,1.8240983833534084e-07,2.4384078453261275e-10,1.9344121583239445e-08,1.4901037635120518e-09,3.611126824816696e-13
7.979911063984203e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551853622993595,0.0,0.1764705854991669,0.0,0.0,1.5148176306251287e-13,1.7275833630144466e-19,0.0,1.5045599350787369e-09,0.0,0.0,1.388816965123723e-14,0.0,0.11760564636515483,1.0051823757040309e-17,0.0,0.0,0.0,4.120892958152655e-05,5.988258209130848e-09,2.0470316814002368e-07,8.546079983833002e-11,1.8341807713003882e-07,2.4383641654107916e-10,1.9452963519303062e-08,1.5067044681755816e-09,3.658465848373113e-13
8.024123100008029e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855185276950654,0.0,0.17647058548247482,0.0,0.0,1.5401242035216284e-13,1.7615140916831712e-19,0.0,1.5212374791397201e-09,0.0,0.0,1.4042134591625626e-14,0.0,0.11760563783027024,1.0219190755102229e-17,0.0,0.0,0.0,4.121633080212365e-05,5.98825802980056e-09,2.058368170968655e-07,8.546156141714555e-11,1.844262235999812e-07,2.4383204959032666e-10,1.95618023576468e-08,1.5233966197361705e-09,3.706126499364753e-13
8.068335136031854e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855185193639748,0.0,0.1764705854656913,0.0,0.0,1.5657109622633372e-13,1.7959322249033632e-19,0.0,1.5380064297703901e-09,0.0,0.0,1.4196944448549749e-14,0.0,0.11760562949916549,1.0388397518156248e-17,0.0,0.0,0.0,4.122352824680891e-05,5.988257854743937e-09,2.0697046202664862e-07,8.546232318846453e-11,1.8543427775681625e-07,2.438276836570317e-10,1.967063809876254e-08,1.5401802098230345e-09,3.7541087995569394e-13
8.11254717205568e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285518511231054,0.0,0.1764705854488164,0.0,0.0,1.5915794472021904e-13,1.8308422737978861e-19,0.0,1.5548667786000935e-09,0.0,0.0,1.43525991600577e-14,0.0,0.11760562136623057,1.0559453932532572e-17,0.0,0.0,0.0,4.12305275256647e-05,5.988257683843066e-09,2.0810410293270572e-07,8.546308514485535e-11,1.864422396121007e-07,2.4382331871851276e-10,1.9779470743131885e-08,1.5570552300664406e-09,3.802412769257458e-13
8.156759208079506e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855185032908473,0.0,0.17647058543185,0.0,0.0,1.6177311986551474e-13,1.866248769155143e-19,0.0,1.5718185172593609e-09,0.0,0.0,1.4509098664204374e-14,0.0,0.1176056134260098,1.0732369881818302e-17,0.0,0.0,0.0,4.123733409432423e-05,5.988257516983592e-09,2.092377398182722e-07,8.546384727909127e-11,1.874501091773022e-07,2.438189547527131e-10,1.988830029122641e-08,1.5740216720976991e-09,3.851038427358074e-13
8.200971244103331e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551849553804937,0.0,0.17647058541479227,0.0,0.0,1.6441677569041839e-13,1.90215626142361e-19,0.0,1.5888616373798968e-09,0.0,0.0,1.4666442899051394e-14,0.0,0.11760560567319775,1.0907155246858059e-17,0.0,0.0,0.0,4.124395325822358e-05,5.9882573540543775e-09,2.1037137268648883e-07,8.546460958414498e-11,1.8845788646380146e-07,2.438145917381835e-10,1.999712674350799e-08,1.5910795275491549e-09,3.8999857913748754e-13
8.245183280127157e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855184879675009,0.0,0.17647058539764307,0.0,0.0,1.6708906621962882e-13,1.9385693207063717e-19,0.0,1.6059961305945675e-09,0.0,0.0,1.4824631802667037e-14,0.0,0.11760559810263502,1.1083819905754628e-17,0.0,0.0,0.0,4.125039017673677e-05,5.988257194946913e-09,2.1150500154040436e-07,8.546537205318274e-11,1.8946557148289498e-07,2.438102296540656e-10,2.0105950100429003e-08,1.6082287880541818e-09,3.9492548774874704e-13
8.289395316150983e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551848057418444,0.0,0.17647058538040253,0.0,0.0,1.6979014547434546e-13,1.9754925367556552e-19,0.0,1.6232219885373884e-09,0.0,0.0,1.4983665313126168e-14,0.0,0.11760559070930433,1.1262373733869581e-17,0.0,0.0,0.0,4.125664986719692e-05,5.988257039555998e-09,2.1263862638297813e-07,8.54661346795588e-11,1.9047316424579697e-07,2.4380586848007534e-10,2.0214770362432655e-08,1.6254694452471726e-09,3.9988457005770683e-13
8.333607352174808e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855184733532207,0.0,0.17647058536307056,0.0,0.0,1.7252016747226783e-13,2.012930518967369e-19,0.0,1.6405392028435144e-09,0.0,0.0,1.514354336851015e-14,0.0,0.11760558348832643,1.1442826603823907e-17,0.0,0.0,0.0,4.1262737208806735e-05,5.9882568877795384e-09,2.1377224721708225e-07,8.546689745681084e-11,1.9148066476364204e-07,2.4380150819648713e-10,2.0323587529953196e-08,1.6428014907635321e-09,4.0487582742634753e-13
8.377819388198634e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285518466299865,0.0,0.1764705853456472,0.0,0.0,1.752792862275947e-13,2.05088789637564e-19,0.0,1.6579477651492293e-09,0.0,0.0,1.5304265906906837e-14,0.0,0.11760557643495645,1.1625188385498641e-17,0.0,0.0,0.0,4.12686569464413e-05,5.9882567395176666e-09,2.1490586404550445e-07,8.546766037865483e-11,1.9248807304748697e-07,2.437971487841187e-10,2.043240160341616e-08,1.6602249162396728e-09,4.098992610941045e-13
8.42203142422246e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551845940950293,0.0,0.1764705853281325,0.0,0.0,1.7806765575102395e-13,2.0893693176473523e-19,0.0,1.6754476670919328e-09,0.0,0.0,1.5465832866410434e-14,0.0,0.11760556954458014,1.1809468946035481e-17,0.0,0.0,0.0,4.127441369434627e-05,5.988256594673571e-09,2.1603947687095006e-07,8.546842343897952e-11,1.9349538910831305e-07,2.437927902243161e-10,2.0541212583238618e-08,1.677739713313004e-09,4.1495487218135955e-13
8.466243460246286e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855184526776473,0.0,0.17647058531052642,0.0,0.0,1.8088543004975173e-13,2.1283794510766874e-19,0.0,1.6930389003101342e-09,0.0,0.0,1.562824418512149e-14,0.0,0.11760556281271028,1.1995678149837425e-17,0.0,0.0,0.0,4.128001193973409e-05,5.988256453153507e-09,2.1717308569604424e-07,8.546918663184213e-11,1.945026129570281e-07,2.4378843249893887e-10,2.065002046982944e-08,1.695345873621927e-09,4.2004266169283527e-13
8.510455496270111e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855184460999346,0.0,0.17647058529282897,0.0,0.0,1.837327631274719e-13,2.1679229845796675e-19,0.0,1.71072145644344e-09,0.0,0.0,1.5791499801146827e-14,0.0,0.11760555623498321,1.2183825858569393e-17,0.0,0.0,0.0,4.128545604628141e-05,5.98825631486557e-09,2.1830669052333455e-07,8.546994995146422e-11,1.9550974460446847e-07,2.437840755903463e-10,2.0758825263589468e-08,1.7130433888058299e-09,4.2516263052089046e-13
8.554667532293937e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855184396721211,0.0,0.17647058527504017,0.0,0.0,1.866098089843755e-13,2.208004625688695e-19,0.0,1.7284953271325443e-09,0.0,0.0,1.595559965259947e-14,0.0,0.11760554980715539,1.237392193115883e-17,0.0,0.0,0.0,4.129075025752997e-05,5.988256179720609e-09,2.194402913552927e-07,8.54707133922261e-11,1.96516784061401e-07,2.437797194813834e-10,2.0867626964911765e-08,1.7308322505050775e-09,4.30314779448724e-13
8.598879568317763e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551843339008015,0.0,0.17647058525716003,0.0,0.0,1.895167216171503e-13,2.2486291015471006e-19,0.0,1.7463605040192205e-09,0.0,0.0,1.6120543677598602e-14,0.0,0.11760554352510005,1.256597622379636e-17,0.0,0.0,0.0,4.1295898700194134e-05,5.988256047632592e-09,2.205738881943169e-07,8.547147694866282e-11,1.9752373133852473e-07,2.437753641553674e-10,2.0976425574181822e-08,1.748712450361009e-09,4.3549910915348604e-13
8.643091604341588e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855184272497987,0.0,0.17647058523918854,0.0,0.0,1.9245365501898005e-13,2.289801158903682e-19,0.0,1.764316978746312e-09,0.0,0.0,1.628633181426949e-14,0.0,0.11760553738480416,1.2759998589936378e-17,0.0,0.0,0.0,4.130090538737713e-05,5.988255918516967e-09,2.2170748104273372e-07,8.547224061546071e-11,1.9853058644647316e-07,2.437710095960751e-10,2.1085221091777778e-08,1.7666839800159295e-09,4.407156202093023e-13
8.687303640365414e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285518421247374,0.0,0.17647058522112577,0.0,0.0,1.9542076317954417e-13,2.3315255641072565e-19,0.0,1.7823647429577225e-09,0.0,0.0,1.645296400074345e-14,0.0,0.11760553138236501,1.2955998880297678e-17,0.0,0.0,0.0,4.1305774221698876e-05,5.988255792291552e-09,2.2284106990280013e-07,8.547300438745227e-11,1.9953734939581544e-07,2.437666557877299e-10,2.1194013518070618e-08,1.7847468311131043e-09,4.4596431309021025e-13
8.73151567638924e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855184153790109,0.0,0.17647058520297165,0.0,0.0,1.98418200085017e-13,2.373807103101205e-19,0.0,1.8005037882984085e-09,0.0,0.0,1.6620440175157797e-14,0.0,0.11760552551398752,1.3153986942864082e-17,0.0,0.0,0.0,4.1310508998337615e-05,5.988255668877452e-09,2.2397465477670545e-07,8.547376825961203e-11,2.0054402019705885e-07,2.437623027149895e-10,2.130280285342436e-08,1.8029009952967556e-09,4.5124518817301424e-13
8.775727712413066e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855184096410187,0.0,0.17647058518472628,0.0,0.0,2.0144611971806735e-13,2.4166505814180195e-19,0.0,1.8187341064143713e-09,0.0,0.0,1.678876027565579e-14,0.0,0.11760551977598092,1.3353972622885028e-17,0.0,0.0,0.0,4.13151134079879e-05,5.988255548196922e-09,2.251082356665732e-07,8.547453222705367e-11,2.015505988606498e-07,2.437579503629342e-10,2.1411589098196256e-08,1.821146464212053e-09,4.565582457400576e-13
8.819939748436891e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855184040298084,0.0,0.17647058516638955,0.0,0.0,2.0450467605785802e-13,2.4600608241738557e-19,0.0,1.8370556889526461e-09,0.0,0.0,1.695792424038657e-14,0.0,0.11760551416475615,1.3555965762876224e-17,0.0,0.0,0.0,4.131959103973714e-05,5.988255430174104e-09,2.2624181257446275e-07,8.547529628502567e-11,2.0255708539697588e-07,2.4375359871705483e-10,2.152037225273697e-08,1.839483229505112e-09,4.619034859819168e-13
8.864151784460717e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855183985418897,0.0,0.1764705851479616,0.0,0.0,2.0759402308004506e-13,2.5040426760630813e-19,0.0,1.8554685275612983e-09,0.0,0.0,1.7127932007505114e-14,0.0,0.11760550867682293,1.3759976202620227e-17,0.0,0.0,0.0,4.132394538386275e-05,5.98825531473669e-09,2.273753855023714e-07,8.547606042890681e-11,2.0356347981636736e-07,2.43749247763242e-10,2.1629152317390776e-08,1.8579112828229854e-09,4.672809090000189e-13
8.908363820484543e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551839317386835,0.0,0.17647058512944228,0.0,0.0,2.1071431475677753e-13,2.548601001352826e-19,0.0,1.873972613889413e-09,0.0,0.0,1.7298783515172213e-14,0.0,0.11760550330878704,1.3966013779167077e-17,0.0,0.0,0.0,4.132817983455262e-05,5.9882552018132724e-09,2.285089544522358e-07,8.547682465420361e-11,2.0456978212909871e-07,2.437448974877746e-10,2.1737929292495706e-08,1.876430615813661e-09,4.726905148091839e-13
8.952575856508368e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855183879224436,0.0,0.17647058511083175,0.0,0.0,2.138657050566967e-13,2.593740683877541e-19,0.0,1.892567939587086e-09,0.0,0.0,1.74704787015544e-14,0.0,0.11760549805734774,1.4174088326834905e-17,0.0,0.0,0.0,4.133229769255046e-05,5.9882550913337055e-09,2.2964251942593376e-07,8.5477588956547e-11,2.0557599234539024e-07,2.437405478773092e-10,2.1846703178383764e-08,1.8950412201260542e-09,4.781323033400965e-13
8.996787892532194e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551838278440556,0.0,0.17647058509212993,0.0,0.0,2.1704834794493578e-13,2.6394666270335487e-19,0.0,1.9112544963054224e-09,0.0,0.0,1.7643017504823923e-14,0.0,0.11760549291929517,1.4384209677210547e-17,0.0,0.0,0.0,4.133630216772833e-05,5.988254983231736e-09,2.3077608042528585e-07,8.547835333168765e-11,2.065821104754093e-07,2.437361989188697e-10,2.1955473975381036e-08,1.9137430874100052e-09,4.836062744417051e-13
9.04099992855602e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551837775663297,0.0,0.17647058507333685,0.0,0.0,2.2026239738311938e-13,2.6857837537735956e-19,0.0,1.9300322756965234e-09,0.0,0.0,1.7816399863158673e-14,0.0,0.11760548789150786,1.4596387659150142e-17,0.0,0.0,0.0,4.134019638158848e-05,5.98825487744193e-09,2.3190963745205693e-07,8.547911777549359e-11,2.0758813652927212e-07,2.437318505998375e-10,2.2064241683807904e-08,1.9325362093162714e-09,4.891124278835553e-13
9.085211964579845e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551837283608994,0.0,0.1764705850544525,0.0,0.0,2.2350800732936264e-13,2.732697006601413e-19,0.0,1.9489012694134833e-09,0.0,0.0,1.7990625714742187e-14,0.0,0.1176054829709502,1.481063209877976e-17,0.0,0.0,0.0,4.1343983369696206e-05,5.9882547738992585e-09,2.3304319050795786e-07,8.547988228394733e-11,2.085940705170448e-07,2.437275029079411e-10,2.2173006303979185e-08,1.9514205774965287e-09,4.946507633580545e-13
9.129424000603671e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551836801982455,0.0,0.17647058503547697,0.0,0.0,2.2678533173827124e-13,2.780211347566274e-19,0.0,1.9678614691103805e-09,0.0,0.0,1.8165694997763587e-14,0.0,0.11760547815467018,1.502695281949601e-17,0.0,0.0,0.0,4.134766608404566e-05,5.988254672542998e-09,2.3417673959464662e-07,8.548064685314147e-11,2.0959991244874498e-07,2.437231558312468e-10,2.2281767836204275e-08,1.970396183603359e-09,5.002212804826751e-13
9.173636036627497e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855183633049662,0.0,0.17647058501641022,0.0,0.0,2.3009452456094054e-13,2.828331758257554e-19,0.0,1.986912866442273e-09,0.0,0.0,1.8341607650417506e-14,0.0,0.11760547343979715,1.5245359641966627e-17,0.0,0.0,0.0,4.135124739536077e-05,5.9882545733133896e-09,2.3531028471373016e-07,8.548141147927649e-11,2.1060566233434274e-07,2.437188093581494e-10,2.2390526280787296e-08,1.989463019290253e-09,5.058239788020899e-13
9.217848072651323e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855183586887233,0.0,0.1764705849972522,0.0,0.0,2.3343573974495544e-13,2.8770632397992834e-19,0.0,2.006055453065188e-09,0.0,0.0,1.85183636109041e-14,0.0,0.11760546882353931,1.5465862384131088e-17,0.0,0.0,0.0,4.135473009533253e-05,5.988254476149987e-09,2.3644382586676566e-07,8.548217615865827e-11,2.1161132018376258e-07,2.4371446347736327e-10,2.249928163802727e-08,2.0086210762115995e-09,5.114588577902546e-13
9.262060108675148e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855183541683806,0.0,0.17647058497800297,0.0,0.0,2.3680913123438927e-13,2.926410812844715e-19,0.0,2.025289220636124e-09,0.0,0.0,1.8695962817429007e-14,0.0,0.11760546430318189,1.5688470861201253e-17,0.0,0.0,0.0,4.1358116898794904e-05,5.988254380997059e-09,2.3757736305526178e-07,8.548294088769398e-11,2.1261688600688388e-07,2.437101181779135e-10,2.2608033908218217e-08,2.0278703460226894e-09,5.171259168524226e-13
