Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52)
1.0513066341668606e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995270565293,0.0,0.17647058964186021,0.0,0.0,3.4706244528826335e-28,1.3412425566199052e-36,0.0,2.4881725655314774e-21,0.0,0.0,2.4223124414766785e-24,0.0,0.11764705724399002,1.6579387023285514e-34,0.0,0.0,0.0,2.753310884512142e-09,7.162795741258734e-10,2.699069236382248e-12,2.4042717142575407e-12,3.452823073986456e-14,2.6015428740766355e-13,1.3845608398235082e-16,2.3457080732091518e-17
1.1195168747508714e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599524806901,0.0,0.17647058961886777,0.0,0.0,4.190935975307027e-28,1.72378223874274e-36,0.0,3.002957204866238e-21,0.0,0.0,2.746818376444445e-24,0.0,0.11764705706518255,2.1308025781073124e-34,0.0,0.0,0.0,2.9319432207007684e-09,7.622645544881074e-10,2.8741886081197772e-12,2.5579045224296683e-12,3.912815978393419e-14,2.770239054190154e-13,1.5699384615720773e-16,2.4979362171333327e-17
1.1877271153348821e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599522558193,0.0,0.17647058959592082,0.0,0.0,5.004594124846519e-28,2.182774065924228e-36,0.0,3.5840711799646536e-21,0.0,0.0,3.0917171489691546e-24,0.0,0.11764705688637588,2.698169718725503e-34,0.0,0.0,0.0,3.1105747874948897e-09,8.081583608342461e-10,3.0493079793139804e-12,2.7112528556125212e-12,4.401256326007744e-14,2.938923595035301e-13,1.7669548273248677e-16,2.6501709937399958e-17
1.255937355918893e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995203104606,0.0,0.17647058957302217,0.0,0.0,5.917286348169779e-28,2.7277506204468944e-36,0.0,4.235489818426422e-21,0.0,0.0,3.4570087582560175e-24,0.0,0.11764705670756995,3.371823308202416e-34,0.0,0.0,0.0,3.2892055848978975e-09,8.539557012898125e-10,3.224427349964895e-12,2.8643172405709513e-12,4.918091439950398e-14,3.10759649741542e-13,1.9756091337501064e-16,2.802412800561942e-17
1.3241475965029037e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995180637567,0.0,0.17647058955017433,0.0,0.0,6.93470009444696e-28,3.368803799723367e-36,0.0,4.961181024986066e-21,0.0,0.0,3.842693204046409e-24,0.0,0.11764705652876481,4.164237873883356e-34,0.0,0.0,0.0,3.4678356129131663e-09,8.996513293394764e-10,3.39954672007257e-12,3.017098203078523e-12,5.4632687424728926e-14,3.276257762133502e-13,2.1959005778778038e-16,2.954662034389685e-17
1.3923578370869145e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599515818132,0.0,0.17647058952738,0.0,0.0,8.062522813867861e-28,4.116581316799585e-36,0.0,5.765105326733638e-21,0.0,0.0,4.248770486311025e-24,0.0,0.11764705634996042,5.088574957560897e-34,0.0,0.0,0.0,3.6464648715440664e-09,9.452400465365893e-10,3.5746660896370586e-12,3.1695962679279083e-12,6.036735753916815e-14,3.444907389992352e-13,2.4278283569244544e-16,3.106919091275985e-17
1.528778318254936e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599511330328,0.0,0.17647058948196195,0.0,0.0,1.0672144969766458e-27,5.977655507610677e-36,0.0,7.623458745066721e-21,0.0,0.0,5.122103559546663e-24,0.0,0.11764705599235398,7.389068499144182e-34,0.0,0.0,0.0,4.003721080666277e-09,1.0360762077835506e-09,3.924904827136727e-12,3.4737457989844583e-12,7.268329468778957e-14,3.7821717383436955e-13,2.926589708575164e-16,3.411458254777373e-17
1.6514432549971695e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599507299234,0.0,0.1764705894413315,0.0,0.0,1.3452686269666595e-27,8.133481452680999e-36,0.0,9.601144528333436e-21,0.0,0.0,5.97702526441812e-24,0.0,0.11764705567080833,1.0053902962857646e-33,0.0,0.0,0.0,4.324951818518535e-09,1.1173370344499972e-09,4.2398283046032205e-12,3.746266381277888e-12,8.471834535885754e-14,4.085389325779648e-13,3.4147940027606576e-16,3.685320808214051e-17
1.774108191739403e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599503272414,0.0,0.1764705894009131,0.0,0.0,1.667854873064341e-27,1.0824771063438131e-35,0.0,1.1892963080945901e-20,0.0,0.0,6.897897655844716e-24,0.0,0.11764705534926514,1.3380622777295803e-33,0.0,0.0,0.0,4.6461800682246014e-09,1.19817386428926e-09,4.554751780314171e-12,4.017880168565679e-12,9.766018913544344e-14,4.3885692919236334e-13,3.9406178939482645e-16,3.9592147741168567e-17
1.8967731284816363e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994992501504,0.0,0.17647058936072077,0.0,0.0,2.0382809652766127e-27,1.4133249861027924e-35,0.0,1.4521685348647785e-20,0.0,0.0,7.884720732076065e-24,0.0,0.11764705502772445,1.7470246896274985e-33,0.0,0.0,0.0,4.967405829804246e-09,1.2785584799757432e-09,4.869675254270124e-12,4.288590178151827e-12,1.1150580869128941e-13,4.691711641443778e-13,4.504056714369669e-16,4.2331424295807084e-17
2.0194380652238698e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994952327196,0.0,0.1764705893207683,0.0,0.0,2.459854633726649e-27,1.8146353925108013e-35,0.0,1.751000647226478e-20,0.0,0.0,8.937494491728118e-24,0.0,0.11764705470618626,2.2430852579902728e-33,0.0,0.0,0.0,5.2886291032772535e-09,1.358463331902018e-09,5.184598726471683e-12,4.558399417290368e-12,1.262521967502256e-13,4.99481637900748e-13,5.105105797044942e-16,4.5071060441200584e-17
2.1421030019661032e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599491220387,0.0,0.1764705892810692,0.0,0.0,2.935883608466321e-27,2.2957208092836102e-35,0.0,2.0880546076185938e-20,0.0,0.0,1.0056218933398004e-23,0.0,0.11764705438465055,2.837754839618411e-33,0.0,0.0,0.0,5.609849888663443e-09,1.4378615733465238e-09,5.499522196919515e-12,4.82731088322915e-12,1.4189635604240526e-13,5.297883509281629e-13,5.743760475562433e-16,4.781107879697733e-17
2.2647679387083366e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994872134166,0.0,0.17647058924163642,0.0,0.0,3.469675619381304e-27,2.866460522906918e-35,0.0,2.4655848543283978e-20,0.0,0.0,1.1240894055464776e-23,0.0,0.11764705406311732,3.543244854763087e-33,0.0,0.0,0.0,5.931068185982673e-09,1.5167270928488893e-09,5.814445665614349e-12,5.095327563249122e-12,1.5843529926500955e-13,5.600913036932717e-13,6.420016083964851e-16,5.0551501907524295e-17
2.38743287545057e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559948321206,0.0,0.1764705892024827,0.0,0.0,4.06453839623506e-27,3.5372988157386254e-35,0.0,2.885838325558733e-20,0.0,0.0,1.2491519856180531e-23,0.0,0.1176470537415866,4.372465048735581e-33,0.0,0.0,0.0,6.252283995254831e-09,1.595034544244716e-09,6.129369132556971e-12,5.362452434694913e-12,1.7586604905166722e-13,5.903904966626784e-13,7.133867956801244e-16,5.3292352242227775e-17
2.5100978121928035e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994792165645,0.0,0.17647058916362027,0.0,0.0,4.7237796687443706e-27,4.3192432147661405e-35,0.0,3.351054482786957e-20,0.0,0.0,1.3808096333826576e-23,0.0,0.11764705342005835,5.3390213223410596e-33,0.0,0.0,0.0,6.573497316499834e-09,1.672759374311724e-09,6.444292597748222e-12,5.628688465003539e-12,1.9418563794374732e-13,6.206859303029323e-13,7.885311429216181e-16,5.603365219570703e-17
2.632762748935037e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599475227166,0.0,0.17647058912506108,0.0,0.0,5.450707166604878e-27,5.223862669981823e-35,0.0,3.8634653350241483e-20,0.0,0.0,1.5190623486766883e-23,0.0,0.11764705309853259,6.457213475306498e-33,0.0,0.0,0.0,6.894708149737622e-09,1.7498778483029276e-09,6.759216061189007e-12,5.894038611735776e-12,2.1339110835898272e-13,6.509776050805262e-13,8.674341836980206e-16,5.877542408805683e-17
2.7554276856772704e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994712440935,0.0,0.17647058908681645,0.0,0.0,6.248628619468353e-27,6.263285652802329e-35,0.0,4.42529546409809e-20,0.0,0.0,1.6639101313401067e-23,0.0,0.1176470527770093,7.742032850878311e-33,0.0,0.0,0.0,7.215916494988159e-09,1.8263670732321602e-09,7.0741395228802694e-12,6.1585058226103356e-12,2.334795125572916e-13,6.812655214618967e-13,9.500954516462902e-16,6.151769016510033e-17
2.878092622419504e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994672675666,0.0,0.1764705890488975,0.0,0.0,7.120851756916036e-27,7.450198252982445e-35,0.0,5.0387620499496125e-20,0.0,0.0,1.815352981210907e-23,0.0,0.11764705245548854,9.209159978575207e-33,0.0,0.0,0.0,7.537122352271438e-09,1.9022050188090087e-09,7.389062982823018e-12,6.422093035538187e-12,2.5444791260646214e-13,7.115496799134298e-13,1.036514480460121e-15,6.426047259864196e-17
3.000757559161738e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994632977993,0.0,0.1764705890113147,0.0,0.0,8.070684308453798e-27,8.797842317453693e-35,0.0,5.706074895386564e-20,0.0,0.0,1.9733908981240877e-23,0.0,0.11764705213397024,1.0874962268788901e-32,0.0,0.0,0.0,7.858325721607476e-09,1.977370535937257e-09,7.703986441018304e-12,6.684803178655484e-12,2.76293380349203e-13,7.41830080901459e-13,1.1266908038893464e-15,6.700379348671495e-17
3.1234224959039716e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599459334992,0.0,0.17647058897407827,0.0,0.0,9.101434003522723e-27,1.0320013622726457e-34,0.0,6.429436450404333e-20,0.0,0.0,2.138023881913832e-23,0.0,0.11764705181245443,1.2756491748893e-32,0.0,0.0,0.0,8.179526603016307e-09,2.05184337280625e-09,8.018909897467227e-12,6.9466391703555056e-12,2.990129973712312e-13,7.721067248922652e-13,1.2206239557411823e-15,6.974767485382464e-17
3.2460874326462054e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599455379339,0.0,0.17647058893719791,0.0,0.0,1.0216408571508109e-26,1.2031060051309927e-34,0.0,7.211041836453392e-20,0.0,0.0,2.3092519324153702e-23,0.0,0.1176470514909411,1.4871482804333014e-32,0.0,0.0,0.0,8.500724996518001e-09,2.125604188619899e-09,8.333833352170934e-12,7.207603919320514e-12,3.226038549693822e-13,8.023796123520751e-13,1.3183134698812793e-15,7.249213865119105e-17
3.368752369388439e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599451431023,0.0,0.1764705889006827,0.0,0.0,1.1418915741739604e-26,1.3945879759422027e-34,0.0,8.053078870816552e-20,0.0,0.0,2.4870750494650082e-23,0.0,0.11764705116943028,1.7238349908962673e-32,0.0,0.0,0.0,8.821920902132633e-09,2.1986345649962234e-09,8.648756805130609e-12,7.467700324554068e-12,3.4706305411931243e-13,8.326487437470608e-13,1.419758880233734e-15,7.523720675699258e-17
3.491417306130673e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559944749022,0.0,0.17647058886454148,0.0,0.0,1.2712263243486804e-26,1.6079919342599664e-34,0.0,8.957728091010009e-20,0.0,0.0,2.6714932328992044e-23,0.0,0.11764705084792193,1.9876185352799563e-32,0.0,0.0,0.0,9.14311431988031e-09,2.270917015049274e-09,8.963680256347489e-12,7.726931275413481e-12,3.723877054430335e-13,8.629141195433406e-13,1.5249597207805563e-15,7.798290097661028e-17
3.6140822428729066e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599443557096,0.0,0.17647058882878247,0.0,0.0,1.4099758805956485e-26,1.844917200998891e-34,0.0,9.927162779069437e-20,0.0,0.0,2.86250648255399e-23,0.0,0.11764705052641607,2.2804756980526778e-32,0.0,0.0,0.0,9.46430524978115e-09,2.3424349901736408e-09,9.278603705822842e-12,7.985299651642088e-12,3.985749291766466e-13,8.931757402069785e-13,1.633915525561325e-15,8.072924304287038e-17
3.7367471796151403e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599439631806,0.0,0.17647058879341357,0.0,0.0,1.55847101582932e-26,2.1070175770409857e-34,0.0,1.096354898568176e-19,0.0,0.0,3.060114798265078e-23,0.0,0.11764705020491271,2.604450594456623e-32,0.0,0.0,0.0,9.785493691855293e-09,2.4131728845716633e-09,9.59352715355797e-12,8.242808323401196e-12,4.2562185513838227e-13,9.234336062039847e-13,1.7466258286732493e-15,8.34762546162858e-17
3.859412116357374e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994357144965,0.0,0.17647058875844196,0.0,0.0,1.717042502958106e-26,2.396001162666746e-34,0.0,1.2069045554208525e-19,0.0,0.0,3.264318179868228e-23,0.0,0.11764704988341183,2.9616544468360824e-32,0.0,0.0,0.0,1.0106679646122892e-08,2.4831160375806242e-09,9.908450599554226e-12,8.499460151301866e-12,4.5352562269682e-13,9.536877180003145e-13,1.863090164271367e-15,8.62239572852963e-17
3.982077053099608e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599431805305,0.0,0.1764705887238746,0.0,0.0,1.8860211148844632e-26,2.7136301774320045e-34,0.0,1.3245804144649483e-19,0.0,0.0,3.475116627199416e-23,0.0,0.11764704956191344,3.354265361518202e-32,0.0,0.0,0.0,1.0427863112604127e-08,2.552250733863448e-09,1.0223374043812974e-11,8.755257986436647e-12,4.822833807391581e-13,9.839380760618685e-13,1.983308066568635e-15,8.897237256650818e-17
4.1047419898418416e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994279043595,0.0,0.17647058868971788,0.0,0.0,2.065737624504854e-26,3.06172078043732e-34,0.0,1.4495969257553206e-19,0.0,0.0,3.692510140094751e-23,0.0,0.11764704924041752,3.7845281061804773e-32,0.0,0.0,0.0,1.0749044091319176e-08,2.620564201528326e-09,1.0538297486335627e-11,9.01020467041126e-12,5.118922876395182e-13,1.0141846808544919e-12,2.107279069835873e-15,9.172152190493333e-17
4.2274069265840753e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994240117777,0.0,0.17647058865597767,0.0,0.0,2.2565228047096905e-26,3.442142891147066e-34,0.0,1.582167825785409e-19,0.0,0.0,3.9164987183903444e-23,0.0,0.11764704891892412,4.254753887899299e-32,0.0,0.0,0.0,1.1070222582288247e-08,2.6880446082460187e-09,1.0853220927123617e-11,9.26430303537621e-12,5.423495112273412e-13,1.0444275328439748e-12,2.2350027084016823e-15,9.447142667422749e-17
4.350071863326309e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994201276685,0.0,0.17647058862265944,0.0,0.0,2.458707428383316e-26,3.856820010880288e-34,0.0,1.722506139862031e-19,0.0,0.0,4.147082361922259e-23,0.0,0.11764704859743319,4.767320132030432e-32,0.0,0.0,0.0,1.1391398585531546e-08,2.75468105544009e-09,1.1168144366178407e-11,9.517555904058254e-12,5.736522287559109e-13,1.0746666324960529e-12,2.3664785166524143e-15,9.722210817692797e-17
4.472736800068543e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599416252133,0.0,0.17647058858976813,0.0,0.0,2.6726222684040364e-26,4.307729044966341e-34,0.0,1.8708241844713574e-19,0.0,0.0,4.3842610705265666e-23,0.0,0.11764704827594474,5.324670261912805e-32,0.0,0.0,0.0,1.1712572101069304e-08,2.8204635706320623e-09,1.1483067803501488e-11,9.769966089791737e-12,6.057976268710112e-13,1.1049019802764052e-12,2.5017060290321873e-15,9.997358764469e-17
4.5954017368107766e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559941238526,0.0,0.17647058855730838,0.0,0.0,2.89859809764414e-26,4.7969001254974e-34,0.0,2.0273335696369594e-19,0.0,0.0,4.628034844039387e-23,0.0,0.11764704795445878,5.929313479311628e-32,0.0,0.0,0.0,1.2033743128921751e-08,2.8853830980285374e-09,1.1797991239094365e-11,1.0021536396549834e-11,6.387829015796855e-13,1.1351335766506555e-12,2.6406847800429078e-15,1.0272588623852264e-16
4.7180666735530103e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994085271313,0.0,0.1764705885252842,0.0,0.0,3.136965688969918e-26,5.326416434637867e-34,0.0,2.1922452012704373e-19,0.0,0.0,4.8784036822968975e-23,0.0,0.11764704763297533,6.583824545551418e-32,0.0,0.0,0.0,1.235491166910913e-08,2.9494314874404158e-09,1.2112914672958567e-11,1.0272269618975708e-11,6.726052582190911e-13,1.1653614220843717e-12,2.7834143042442677e-15,1.0547902504902384e-16
4.840731610295244e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599404677821,0.0,0.17647058849369923,0.0,0.0,3.388055815241649e-26,5.898414028498974e-34,0.0,2.3657692835145152e-19,0.0,0.0,5.135367585135314e-23,0.0,0.11764704731149435,7.290843563349214e-32,0.0,0.0,0.0,1.2676077721651701e-08,3.012601481626661e-09,1.2427838105095646e-11,1.0522168542413535e-11,7.072619114254471e-13,1.1955855170430653e-12,2.9298941362537268e-15,1.0823302509661472e-16
4.963396547037478e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994008373914,0.0,0.1764705884625566,0.0,0.0,3.6521992493136075e-26,6.515081661602186e-34,0.0,2.5481153210783095e-19,0.0,0.0,5.398926552390877e-23,0.0,0.11764704699001585,8.053075759377105e-32,0.0,0.0,0.0,1.2997241286569722e-08,3.0748867021573016e-09,1.2742761535507168e-11,1.077123594293946e-11,7.42750085103089e-13,1.2258058619921917e-12,3.080123810746494e-15,1.1098790733177308e-16
5.0860614837797116e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599397005897,0.0,0.17647058843185912,0.0,0.0,3.9297267640340547e-26,7.178660611939925e-34,0.0,2.739492121564644e-19,0.0,0.0,5.669080583899849e-23,0.0,0.11764704666853984,8.873291267564661e-32,0.0,0.0,0.0,1.3318402363883455e-08,3.1362816338924157e-09,1.3057684964194708e-11,1.101947458739245e-11,7.79067012393629e-13,1.2560224573971496e-12,3.234102862455523e-15,1.1374369263526615e-16
5.208726420521945e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599393183385,0.0,0.1764705884016091,0.0,0.0,4.2209691322452684e-26,7.891444506625112e-34,0.0,2.9401077977895436e-19,0.0,0.0,5.945829679498528e-23,0.0,0.11764704634706634,9.754324913130712e-32,0.0,0.0,0.0,1.363956095361318e-08,3.196781608175328e-09,1.3372608391159867e-11,1.1266887233404988e-11,8.162099356452219e-13,1.2862353037232814e-12,3.3918308261715097e-15,1.1650040181838254e-16
5.331391357264179e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555993893698955,0.0,0.1764705883718085,0.0,0.0,4.526257126783531e-26,8.655779148118257e-34,0.0,3.15016977009404e-19,0.0,0.0,6.229173839023248e-23,0.0,0.11764704602559531,1.0699075997330526e-31,0.0,0.0,0.0,1.3960717055779167e-08,3.256382784838983e-09,1.3687531816404249e-11,1.151347662943374e-11,8.541761063819337e-13,1.3164444014358724e-12,3.553307236742889e-15,1.1925805562316333e-16
5.454056294006413e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555993855654566,0.0,0.17647058834245885,0.0,0.0,4.845921520479147e-26,9.474062341027729e-34,0.0,3.369884768648353e-19,0.0,0.0,6.519113062310376e-23,0.0,0.11764704570412676,1.1710508082913067e-31,0.0,0.0,0.0,1.4281870670401704e-08,3.315082133124502e-09,1.4002455239929463e-11,1.1759245514790079e-11,8.929627852732071e-13,1.346649751000151e-12,3.7185316290758224e-15,1.2201667472263255e-16
5.5767212307486466e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555993817700925,0.0,0.1764705883135612,0.0,0.0,5.180293086156443e-26,1.034874371948464e-33,0.0,3.599458835748423e-19,0.0,0.0,6.815647349196316e-23,0.0,0.1176470453826607,1.2791648780289928e-31,0.0,0.0,0.0,1.460302179750107e-08,3.3728774116105007e-09,1.4317378661737133e-11,1.2004196619670482e-11,9.325672421034317e-13,1.3768513528812887e-12,3.887503538134196e-15,1.2477627972102687e-16
5.69938616749088e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599377983816,0.0,0.17647058828511633,0.0,0.0,5.529702596633768e-26,1.1282324575093545e-33,0.0,3.8390973281047883e-19,0.0,0.0,7.118776699517508e-23,0.0,0.11764704506119715,1.3945589534417634e-31,0.0,0.0,0.0,1.492417043709755e-08,3.4297671472510242e-09,1.4632302081828884e-11,1.224833266518691e-11,9.729867557416127e-13,1.4070492075443988e-12,4.060222498939604e-15,1.2753689115402446e-16
5.822051104233113e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599374206635,0.0,0.17647058825712464,0.0,0.0,5.894480824723515e-26,1.2277357685457441e-33,0.0,4.0890049191238166e-19,0.0,0.0,7.42850111311042e-23,0.0,0.11764704473973607,1.517548541239128e-31,0.0,0.0,0.0,1.524531658921144e-08,3.4857506136186847e-09,1.4947225500206348e-11,1.2491656363396993e-11,1.0142186141111446e-12,1.4372433154545388e-12,4.2366880465713535e-15,1.3029852948897306e-16
5.944716040975346e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559937043855,0.0,0.176470588229586,0.0,0.0,6.274958543232097e-26,1.3336447143273701e-33,0.0,4.349385601181347e-19,0.0,0.0,7.744820589811556e-23,0.0,0.11764704441827747,1.6484554891745375e-31,0.0,0.0,0.0,1.5566460253863017e-08,3.5408278084480487e-09,1.5262148916871167e-11,1.273417041733418e-11,1.0562601141596814e-12,1.4674336770767066e-12,4.416899716166449e-15,1.330612151251172e-16
6.067380977717579e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599366679554,0.0,0.17647058820250017,0.0,0.0,6.671466524959988e-26,1.4462248185997967e-33,0.0,4.62044268788877e-19,0.0,0.0,8.067735129457452e-23,0.0,0.11764704409682136,1.7876079649458258e-31,0.0,0.0,0.0,1.5887601431072568e-08,3.5949994305722806e-09,1.5577072331824962e-11,1.2975877521037743e-11,1.0991085618291104e-12,1.4976202928758442e-12,4.600857042919582e-15,1.3582496839382523e-16
6.190045914459812e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555993629296333,0.0,0.17647058817586644,0.0,0.0,7.084335542701699e-26,1.5657467026074216e-33,0.0,4.902378816351581e-19,0.0,0.0,8.397244731884685e-23,0.0,0.11764704377536776,1.9353404351657822e-31,0.0,0.0,0.0,1.620874012086038e-08,3.648266856343713e-09,1.5891995745069373e-11,1.3216780359582729e-11,1.1427612720256251e-12,1.527803163316834e-12,4.788559562083141e-15,1.3858980955881473e-16
6.312710851202045e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555993591887663,0.0,0.17647058814968383,0.0,0.0,7.513896369245802e-26,1.6924860681729742e-33,0.0,5.19539594942041e-19,0.0,0.0,8.73334939692986e-23,0.0,0.11764704345391663,2.0919936444026994e-31,0.0,0.0,0.0,1.6529876323246748e-08,3.700632115626373e-09,1.6206919156606028e-11,1.3456881609109765e-11,1.1872155685898954e-12,1.5579822888645018e-12,4.980006808967182e-15,1.4135575881637788e-16
6.435375787944278e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555993554569276,0.0,0.17647058812395092,0.0,0.0,7.960479777374925e-26,1.8267236808333403e-33,0.0,5.499695377934578e-19,0.0,0.0,9.076049124429617e-23,0.0,0.11764704313246799,2.2579145942906964e-31,0.0,0.0,0.0,1.6851010038251928e-08,3.752097867445591e-09,1.6521842566436564e-11,1.3696183936854802e-11,1.2324687842673388e-12,1.5881576699836145e-12,5.17519831893944e-15,1.441228362956056e-16
