Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136),H2X(36),HOX(23),H2OX(35)
1.8501480545187578e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2850527741630592,0.0,0.17606898662765524,0.0,1.1305087764441998e-05,0.0001086938489676102,9.826626412960951e-08,0.0,0.0003947741181931333,0.0,0.0,1.9604785440872354e-09,0.0,0.11719673548097763,3.0726186001081734e-09,0.0,1.8184684440190023e-06,0.0,4.1266272924777295e-05,5.9712061192205e-09,0.00016733153098452125,8.382352834655048e-11,1.0416801719057991e-05,6.340454295756854e-11,3.6268472805729226e-06,9.664111384275904e-05,1.3899279403426423e-07,0.0002983941584528508,3.8271275572709916e-08,2.692469075759035e-09,3.980213667766005e-09
1.8534979937066075e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28505191289368936,0.0,0.17606825287148584,0.0,1.1339705587177892e-05,0.00010893836718493112,9.873111046143809e-08,0.0,0.00039548859253852724,0.0,0.0,1.9627411763587403e-09,0.0,0.1171960236970292,3.0811113879475334e-09,0.0,1.8202718048263323e-06,0.0,4.126589761363774e-05,5.971175197661086e-09,0.00016748401248792825,8.381422226976026e-11,1.041609380785262e-05,6.334730431748514e-11,3.624515678972436e-06,9.664784064076753e-05,1.3924394846168425e-07,0.0002991029699040375,3.8357257171777147e-08,2.694980071910047e-09,3.992390484236104e-09
1.8565129389756723e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2850511378306715,0.0,0.17606759252034512,0.0,1.1370891519670146e-05,0.00010915844460149088,9.915056770313464e-08,0.0,0.00039613157363639894,0.0,0.0,1.964776678803826e-09,0.0,0.11719538313169307,3.088760780222579e-09,0.0,1.8218931254126573e-06,0.0,4.1265559860615054e-05,5.971147372664792e-09,0.00016762112642772128,8.380585497109877e-11,1.0415457319858033e-05,6.329591436631043e-11,3.6224210897743774e-06,9.665381127218399e-05,1.394699700532787e-07,0.00029974094018703527,3.8434644058073e-08,2.697237822530678e-09,4.003360082835182e-09
1.8595278842447371e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28505036284316687,0.0,0.17606693219703923,0.0,1.1402105743226855e-05,0.00010937853237638879,9.95710636046295e-08,0.0,0.0003967745113716339,0.0,0.0,1.966811362860761e-09,0.0,0.11719474260441351,3.0964157397872185e-09,0.0,1.8235128360723046e-06,0.0,4.126522213315691e-05,5.9711195479158765e-09,0.00016775812750041057,8.379749539447846e-11,1.041482142944688e-05,6.32446422864224e-11,3.620330155610652e-06,9.665970339094209e-05,1.396959751817193e-07,0.0003003789478033699,3.8512034178922785e-08,2.6994935473247263e-09,4.0143395846717455e-09
1.862542829513802e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28504958793144136,0.0,0.17606627190154028,0.0,1.1433348231211611e-05,0.00010959863043032027,9.999259891422978e-08,0.0,0.0003974174057818974,0.0,0.0,1.9688452310255484e-09,0.0,0.11719410211514814,3.10407626058876e-09,0.0,1.825130941145947e-06,0.0,4.1264884431208334e-05,5.971091725971937e-09,0.0001678950159569159,8.378914352288128e-11,1.0414186135427337e-05,6.319348770898938e-11,3.6182428816819127e-06,9.666551755255268e-05,1.3992196386091073e-07,0.0003010169922365543,3.858942751054388e-08,2.701747249279972e-09,4.025328980292243e-09
1.8655577747828667e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2850488130957577,0.0,0.17606561163382042,0.0,1.1464618957060577e-05,0.00010981873868430965,1.0041517437941288e-07,0.0,0.0003980602569047831,0.0,0.0,1.9708782857828258e-09,0.0,0.11719346166385461,3.111742336583528e-09,0.0,1.8267474449488327e-06,0.0,4.1264546754894143e-05,5.971063908510359e-09,0.00016803179204718139,8.378079933907935e-11,1.0413551436610287e-05,6.314245026646038e-11,3.616159273051054e-06,9.667125430879387e-05,1.4014793610410773e-07,0.00030165507297376083,3.8666824023514675e-08,2.7039989331801184e-09,4.036328260265955e-09
1.868271225525025e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28504811580887324,0.0,0.1760650174166007,0.0,1.1492786731801716e-05,0.000110016844768936,1.0079638224822336e-07,0.0,0.00039863878593568626,0.0,0.0,1.9727073416454108e-09,0.0,0.11719288529012163,3.1186465496815168e-09,0.0,1.8282009328307376e-06,0.0,4.1264242868145425e-05,5.971038872689631e-09,0.00016815479466108217,8.377329613217027e-11,1.0412980715592525e-05,6.309661641577932e-11,3.6142871631874797e-06,9.667635166087595e-05,1.403512970815996e-07,0.0003022293762562633,3.8736483579985206e-08,2.7060237287893215e-09,4.0462360556068985e-09
1.8709846762671833e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28504741858398147,0.0,0.1760644232218394,0.0,1.1520977338491094e-05,0.00011021495899477417,1.0117843379158627e-07,0.0,0.00039921727996151176,0.0,0.0,1.974535742446772e-09,0.0,0.1171923089470813,3.12555525320568e-09,0.0,1.8296531302717613e-06,0.0,4.126393900215059e-05,5.971013839648041e-09,0.00016827770664084362,8.376579912590555e-11,1.0412410474864922e-05,6.305087688155782e-11,3.6124180297051075e-06,9.66813871555834e-05,1.4055464476713057e-07,0.0003028037081638313,3.880614567125161e-08,2.7080468976845707e-09,4.0561518428341894e-09
1.8736981270093415e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28504672142126836,0.0,0.17606382904951628,0.0,1.154919075791298e-05,0.00011041308130491418,1.0156132955269377e-07,0.0,0.00039979573900951763,0.0,0.0,1.9763634899748876e-09,0.0,0.11719173263470328,3.132468442769588e-09,0.0,1.83110404037017e-06,0.0,4.126363515694443e-05,5.970988808580075e-09,0.00016840052816666934,8.375830830774817e-11,1.041184071356638e-05,6.300523139850983e-11,3.6105518760138042e-06,9.668636118750474e-05,1.4075797917052719e-07,0.00030337806833011927,3.8875810276705285e-08,2.7100684431781524e-09,4.066075615129557e-09
1.8761402326772841e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2850460940281419,0.0,0.1760632943135935,0.0,1.1574602324434752e-05,0.0001105913982492491,1.0190665799237427e-07,0.0,0.00040031632226917826,0.0,0.0,1.9780079056734627e-09,0.0,0.1171912139797543,3.1386941453205525e-09,0.0,1.83240876132914e-06,0.0,4.1263361714053107e-05,5.970966282277957e-09,0.00016851099035023042,8.375157185197576e-11,1.0411328337599282e-05,6.296423065893393e-11,3.6088748881610322e-06,9.669078558975454e-05,1.409409687855391e-07,0.00030389501634008547,3.893851055449575e-08,2.711886449360352e-09,4.075013831809939e-09
1.8785823383452267e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28504546668566283,0.0,0.17606275959581466,0.0,1.1600032339800194e-05,0.00011076972165474271,1.022526710832003e-07,0.0,0.0004008368772386511,0.0,0.0,1.979651794956283e-09,0.0,0.11719069534959531,3.144923474826423e-09,0.0,1.8337124442755448e-06,0.0,4.1263088288019705e-05,5.9709437578170284e-09,0.0001686213795420487,8.374484038951758e-11,1.0410816348648484e-05,6.292330569438319e-11,3.607200318994e-06,9.669516080912999e-05,1.4112394765728106e-07,0.0003044119866809922,3.900121283825897e-08,2.713703146204039e-09,4.083958505943067e-09
1.8810244440131693e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2850448393939634,0.0,0.17606222489616508,0.0,1.1625480790097569e-05,0.00011094805148033651,1.025993692200358e-07,0.0,0.00040135740393771056,0.0,0.0,1.981295159111733e-09,0.0,0.11719017674420454,3.1511564281021703e-09,0.0,1.8350150914374883e-06,0.0,4.1262814878861395e-05,5.970921234621897e-09,0.0001687316958721969,8.373811391132317e-11,1.0410304746090005e-05,6.288245631319111e-11,3.6055281708189296e-06,9.669948712835162e-05,1.4130691579290775e-07,0.00030492897909060887,3.9063917113237745e-08,2.715518536030108e-09,4.09290963259256e-09
1.8834665496811118e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28504421215317477,0.0,0.1760616902146302,0.0,1.1650947661445326e-05,0.00011112638768510608,1.0294675279739111e-07,0.0,0.0004018779023861006,0.0,0.0,1.982937999423499e-09,0.0,0.11718965816356007,3.1573930019667866e-09,0.0,1.8363167050331588e-06,0.0,4.126254148659556e-05,5.9708987129653465e-09,0.00016884193947034283,8.373139240845449e-11,1.0409793529301059e-05,6.284168232423417e-11,3.6038584458862644e-06,9.670376482859922e-05,1.4148987319959505e-07,0.00030544599330821444,3.912662336497419e-08,2.7173326215957276e-09,4.101867206835435e-09
1.8859086553490544e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28504358496342647,0.0,0.1760611555511954,0.0,1.1676432939992013e-05,0.00011130473022825996,1.032948222094233e-07,0.0,0.00040239837260353444,0.0,0.0,1.984580317170587e-09,0.0,0.11718913960764026,3.1636331932432773e-09,0.0,1.837617287271683e-06,0.0,4.126226811122121e-05,5.970876193390627e-09,0.00016895211046575082,8.372467587202325e-11,1.0409282697660042e-05,6.280098353692914e-11,3.6021911463911093e-06,9.670799418952004e-05,1.4167281988456054e-07,0.00030596302907458895,3.918933157969083e-08,2.7191454054175547e-09,4.110831223758202e-09
1.888350761016997e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28504295782484773,0.0,0.17606062090584604,0.0,1.1701936611916124e-05,0.00011148307906914062,1.0364357784993658e-07,0.0,0.0004029188146096949,0.0,0.0,1.9862221136273453e-09,0.0,0.1171886210764235,3.169876998758664e-09,0.0,1.8389168403531022e-06,0.0,4.126199475275148e-05,5.970853675089176e-09,0.00016906220898728382,8.37179642930367e-11,1.0408772250546558e-05,6.276035976123032e-11,3.600526274473664e-06,9.671217548923709e-05,1.418557558549336e-07,0.000306480086132006,3.9252041742741827e-08,2.720956889703203e-09,4.119801678455932e-09
1.8907928666849396e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28504233073756635,0.0,0.1760600862785676,0.0,1.1727458663425977e-05,0.0001116614341672228,1.0399302011238283e-07,0.0,0.00040343922842423516,0.0,0.0,1.9878633900634884e-09,0.0,0.1171881025698883,3.1761244153440065e-09,0.0,1.8402153664676084e-06,0.0,4.126172141120816e-05,5.970831158189781e-09,0.00016917223516340534,8.371125766262414e-11,1.0408262187341387e-05,6.271981080763052e-11,3.5988638322196615e-06,9.67163090043574e-05,1.4203868111783501e-07,0.00030699716422422383,3.931475383958366e-08,2.7227670771160178e-09,4.1287785660371674e-09
1.8932349723528821e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2850417037017089,0.0,0.17605955166934553,0.0,1.1752999080759585e-05,0.00011183979548211232,1.0434314938986194e-07,0.0,0.0004039596140667773,0.0,0.0,1.9895041477441204e-09,0.0,0.11718758408801315,3.1823754398344e-09,0.0,1.8415128677963036e-06,0.0,4.126144808659143e-05,5.9708086435381415e-09,0.00016928218912218114,8.370455597200564e-11,1.0407752507426514e-05,6.26793364871581e-11,3.597203821660791e-06,9.672039500997992e-05,1.4222159568045373e-07,0.00030751426309647765,3.937746785672922e-08,2.7245759703011125e-09,4.137761881620813e-09
1.8956770780208247e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2850410767174009,0.0,0.17605901707816532,0.0,1.177855785018454e-05,0.00011201816297354695,1.0469396607512239e-07,0.0,0.0004044799715569138,0.0,0.0,1.9911443879297585e-09,0.0,0.11718706563077674,3.188630069068971e-09,0.0,1.842809346511571e-06,0.0,4.1261174778908404e-05,5.9707861301374395e-09,0.00016939207099128098,8.369785921224944e-11,1.0407243210185116e-05,6.263893661137376e-11,3.5955462447751344e-06,9.672443377970396e-05,1.4240449954990482e-07,0.00030803138249547145,3.9440183779746605e-08,2.726383571403408e-09,4.1467516203332104e-09
1.8981191836887673e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28504044978476717,0.0,0.17605848250501246,0.0,1.1804134957997883e-05,0.00011219653660139565,1.0504547056056164e-07,0.0,0.00040500030091420683,0.0,0.0,1.9927841118763526e-09,0.0,0.11718654719815773,3.1948882998908885e-09,0.0,1.8441048047761766e-06,0.0,4.1260901488182966e-05,5.970763617937983e-09,0.00016950188089798093,8.369116737454881e-11,1.040673429500157e-05,6.259861099237231e-11,3.5938911034875827e-06,9.672842558563695e-05,1.4258739273325869e-07,0.00030854852216937004,3.9502901593989356e-08,2.7281898829184993e-09,4.155747777313744e-09
1.9005612893567099e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28503982290393093,0.0,0.1760579479498725,0.0,1.1829730390525967e-05,0.00011237491632565586,1.0539766323822652e-07,0.0,0.000405520602158188,0.0,0.0,1.99442332083531e-09,0.0,0.11718602879013502,3.2011501291473557e-09,0.0,1.8453992447438077e-06,0.0,4.1260628214418604e-05,5.97074110821859e-09,0.00016961161896916437,8.368448045024271e-11,1.0406225761261431e-05,6.255835944277952e-11,3.592238399670263e-06,9.673237069840269e-05,1.427702752376665e-07,0.0003090656818677914,3.9565621286264386e-08,2.7299949076189926e-09,4.164750347713314e-09
1.9030033950246524e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2850391960750148,0.0,0.1760574134127309,0.0,1.1855344134124352e-05,0.0001125533021064557,1.0575054449981374e-07,0.0,0.0004060408753083596,0.0,0.0,1.9960620160535177e-09,0.0,0.11718551040668743,3.207415553689617e-09,0.0,1.846692668559766e-06,0.0,4.126035495761657e-05,5.9707185997896395e-09,0.00016972128533132444,8.367779843045883e-11,1.0405717608351466e-05,6.251818177574847e-11,3.5905881351429587e-06,9.673626938714913e-05,1.429531470702337e-07,0.000309582861341798,3.962834284242884e-08,2.731798647658778e-09,4.173759326689386e-09
1.905445500692595e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2850385692981402,0.0,0.1760568788935733,0.0,1.1880976175177682e-05,0.00011273169390405286,1.0610411473667031e-07,0.0,0.000406561120384193,0.0,0.0,1.9977001987733626e-09,0.0,0.11718499204779394,3.2136845703729707e-09,0.0,1.8479850783599873e-06,0.0,4.126008171780073e-05,5.970696092262004e-09,0.0001698308801105659,8.367112130643941e-11,1.0405209835659639e-05,6.247807780496164e-11,3.588940311673522e-06,9.674012191955647e-05,1.4313600823798542e-07,0.0003101000603438896,3.969106624765233e-08,2.7336011053010193e-09,4.18277470941155e-09
1.9078876063605376e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28503794257342746,0.0,0.17605634439238527,0.0,1.1906626500099548e-05,0.00011291009167883161,1.0645837433979412e-07,0.0,0.0004070813374051304,0.0,0.0,1.9993378702327534e-09,0.0,0.11718447371343356,3.219957176056759e-09,0.0,1.849276476271291e-06,0.0,4.125980849497968e-05,5.9706735874817194e-09,0.00016994040343260619,8.366444906965312e-11,1.0404702442575099e-05,6.243804734462832e-11,3.587294930978294e-06,9.674392856184497e-05,1.4331885874802613e-07,0.00031061727862799504,3.975379148899532e-08,2.7354022834230708e-09,4.191796491062231e-09
1.91032971202848e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2850373159009957,0.0,0.17605580990915237,0.0,1.1932295095332376e-05,0.00011308849539130493,1.0681332369983413e-07,0.0,0.00040760152639058396,0.0,0.0,2.0009750316651463e-09,0.0,0.1171839554035855,3.2262333676043706e-09,0.0,1.8505668644123778e-06,0.0,4.125953528914975e-05,5.970651084114552e-09,0.00017004985542277759,8.365778171128916e-11,1.0404195428488185e-05,6.239809020947971e-11,3.58565199472251e-06,9.674768957878273e-05,1.435016986074525e-07,0.0003111345159494643,3.9816518552718006e-08,2.737202184283039e-09,4.200824666829959e-09
1.9127718176964227e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28503668928096343,0.0,0.17605527544386032,0.0,1.1957981947347316e-05,0.00011326690500211441,1.0716896320709107e-07,0.0,0.0004081216873599352,0.0,0.0,2.0026116842995616e-09,0.0,0.11718343711822893,3.2325131418832553e-09,0.0,1.851856244892908e-06,0.0,4.125926210033218e-05,5.970628581218191e-09,0.00017015923620602956,8.365111922262055e-11,1.0403688792790457e-05,6.235820621477207e-11,3.5840115045207102e-06,9.675140523369366e-05,1.436845278232539e-07,0.0003116517720650617,3.987924742374068e-08,2.739000809854749e-09,4.2098592319139605e-09
1.9152139233643653e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28503606271344784,0.0,0.17605474099649462,0.0,1.1983687042644112e-05,0.0001134453204720261,1.0752529325151775e-07,0.0,0.0004086418203325366,0.0,0.0,2.0042478293606064e-09,0.0,0.11718291885734308,3.2387964957649103e-09,0.0,1.8531446198134014e-06,0.0,4.125898892854169e-05,5.970606081360595e-09,0.00017026854590692953,8.364446159525778e-11,1.0403182534874657e-05,6.231839517628427e-11,3.5823734619371488e-06,9.675507578846512e-05,1.4386734640247976e-07,0.00031216904673295675,3.994197808930063e-08,2.740798163065163e-09,4.218900181527588e-09
1.917656029032308e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2850354361985652,0.0,0.17605420656704104,0.0,1.2009410367750977e-05,0.00011362374176193266,1.0788231422271956e-07,0.0,0.0004091619253277105,0.0,0.0,2.0058834680684973e-09,0.0,0.11718240062090741,3.24508342612489e-09,0.0,1.8544319912664604e-06,0.0,4.125871577377165e-05,5.9705835831749625e-09,0.00017037778464966464,8.363780882045886e-11,1.0402676654134711e-05,6.227865691031179e-11,3.580737868486195e-06,9.67587015035557e-05,1.4405015435221554e-07,0.0003126863397127177,4.0004710536204936e-08,2.742594246392759e-09,4.22794751089043e-09
1.9200981347002505e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28503480973643075,0.0,0.17605367215548526,0.0,1.2035151909224497e-05,0.00011380216883285466,1.0824002650995491e-07,0.0,0.00040968200236474937,0.0,0.0,2.007518601639083e-09,0.0,0.11718188240890134,3.2513739298428097e-09,0.0,1.855718361335989e-06,0.0,4.125844263603821e-05,5.97056108486616e-09,0.00017048695255804491,8.363116088950279e-11,1.0402171149965764e-05,6.223899123367086e-11,3.57910472563273e-06,9.676228263800285e-05,1.442329516794254e-07,0.00031320365076530304,4.0067444749076465e-08,2.7443890614792858e-09,4.237001215230894e-09
1.922540240368193e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2850341833271585,0.0,0.1760531377618129,0.0,1.206091165364949e-05,0.00011398060164593503,1.0859843050213565e-07,0.0,0.0004102020514629164,0.0,0.0,2.0091532312838608e-09,0.0,0.11718136422130435,3.2576680038023468e-09,0.0,1.8570037320967576e-06,0.0,4.125816951536202e-05,5.970538589881244e-09,0.00017059604975550315,8.362451779415428e-11,1.0401666021764145e-05,6.219939796369595e-11,3.577474034792555e-06,9.67658194494306e-05,1.4441573839109898e-07,0.0003137209796530546,4.0130180715199224e-08,2.746182611208998e-09,4.2460612897925335e-09
1.9249823460361356e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2850335569708621,0.0,0.17605260338600975,0.0,1.2086689587638906e-05,0.00011415904016244115,1.0895752658782762e-07,0.0,0.0004107220726414448,0.0,0.0,2.01078735821e-09,0.0,0.11718084605809609,3.2639656448912313e-09,0.0,1.8582881056157635e-06,0.0,4.1257896411736216e-05,5.970516097033111e-09,0.0001707050763650969,8.361787952575433e-11,1.0401161268927378e-05,6.215987691823327e-11,3.575845797332776e-06,9.676931219405703e-05,1.4459851449430304e-07,0.0003142383261396895,4.019291842209818e-08,2.7479748984185687e-09,4.255127729825989e-09
1.927424451704078e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28503293066765345,0.0,0.1760520690280616,0.0,1.211248569783372e-05,0.00011433748434376755,1.0931731515525098e-07,0.0,0.000411242065919538,0.0,0.0,2.0124209836203638e-09,0.0,0.11718032791925621,3.2702668500012655e-09,0.0,1.8595714839516474e-06,0.0,4.125762332516993e-05,5.970493603272097e-09,0.0001708140325095119,8.361124607555613e-11,1.040065689085419e-05,6.212042791564525e-11,3.5742200145722046e-06,9.677276112670206e-05,1.447812799959882e-07,0.00031475568999029293,4.025565785408809e-08,2.7497659243948744e-09,4.264200530588559e-09
1.9298665573720207e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2850323044176439,0.0,0.17605153468795415,0.0,1.2138299970902782e-05,0.00011451593415142952,1.0967779659228072e-07,0.0,0.00041176203131637027,0.0,0.0,2.014054108713528e-09,0.0,0.11717980980476445,3.2765716160283165e-09,0.0,1.860853869153965e-06,0.0,4.1257350255688434e-05,5.970471113059627e-09,0.000170922918311062,8.360461743549001e-11,1.0400152886944502e-05,6.208105077480832e-11,3.5725966877817443e-06,9.677616650079466e-05,1.4496403490308339e-07,0.00031527307097131035,4.031839899830345e-08,2.75155569184132e-09,4.273279687353175e-09
1.9323086630399633e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28503167822094366,0.0,0.17605100036567317,0.0,1.2164132393542743e-05,0.00011469438954706395,1.1003897128644714e-07,0.0,0.0004122819688510861,0.0,0.0,2.0156867346838025e-09,0.0,0.11717929171460066,3.2828799398723055e-09,0.0,1.8621352632646125e-06,0.0,4.125707720328768e-05,5.970448625747723e-09,0.0001710317338916899,8.359799359700329e-11,1.0399649256599416e-05,6.204174531510585e-11,3.570975818184782e-06,9.677952856838062e-05,1.4514677922262563e-07,0.0003157904688505406,4.038114184317573e-08,2.75334420411563e-09,4.282365195401431e-09
1.934750768707906e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2850310520776621,0.0,0.17605046606120456,0.0,1.2189982952477916e-05,0.00011487285049243487,1.1040083962493628e-07,0.0,0.00041280187854280065,0.0,0.0,2.017318862721253e-09,0.0,0.11717877364874477,3.2891918184372806e-09,0.0,1.8634156683179432e-06,0.0,4.125680416797263e-05,5.97042613726681e-09,0.0001711404793729721,8.359137455135822e-11,1.0399145999221247e-05,6.20025113564337e-11,3.569357406957606e-06,9.678284758013056e-05,1.4532951296154536e-07,0.00031630788339712725,4.0443886372529125e-08,2.7551314620895543e-09,4.29145705001952e-09
1.9371928743758485e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2850304259879074,0.0,0.17604993177453404,0.0,1.221585163446017e-05,0.000115051316949424,1.107634019945903e-07,0.0,0.00041332176041059953,0.0,0.0,2.0189504940117187e-09,0.0,0.11717825560717673,3.2955072486313104e-09,0.0,1.864695086337864e-06,0.0,4.1256531149759876e-05,5.9704036515782965e-09,0.00017124915487611898,8.358476029048252e-11,1.0398643114213521e-05,6.196334871919458e-11,3.567741455229716e-06,9.678612378534583e-05,1.4551223612676938e-07,0.0003168253143815528,4.050663257438477e-08,2.756917468592897e-09,4.300555246509316e-09
1.9393907694769967e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28502986255298246,0.0,0.1760494509317363,0.0,1.2239148932522006e-05,0.00011521194144174197,1.1109030184337323e-07,0.0,0.0004137896303179212,0.0,0.0,2.0204185384311676e-09,0.0,0.11717778939051512,3.3011941698964982e-09,0.0,1.865845720309619e-06,0.0,4.125628544799698e-05,5.970383416059427e-09,0.0001713469030975303,8.357881153967507e-11,1.0398190835591239e-05,6.192816317747565e-11,3.5662892024426273e-06,9.678903597540236e-05,1.4567667794070045e-07,0.00031729101613326555,4.056310557507899e-08,2.7585238067457465e-09,4.308749041773875e-09
1.941588664578145e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2850292991615789,0.0,0.1760489701033333,0.0,1.2262460889923945e-05,0.00011537257034007814,1.114177644519883e-07,0.0,0.0004142574777171789,0.0,0.0,2.0218861823012403e-09,0.0,0.11717732319349607,3.306883963231643e-09,0.0,1.8669955578838329e-06,0.0,4.1256039760096866e-05,5.970363181484589e-09,0.00017144459482238414,8.35728666515454e-11,1.0397738857673646e-05,6.189303513084015e-11,3.5648389434856e-06,9.679191387282503e-05,1.4584111120061115e-07,0.0003177567308493497,4.061957990969502e-08,2.7601291347856746e-09,4.3169479667420155e-09
1.9437865596792933e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2850287358137736,0.0,0.1760484892893147,0.0,1.2285787497064923e-05,0.00011553320361689633,1.1174579010173085e-07,0.0,0.0004147253026222251,0.0,0.0,2.0233534264777134e-09,0.0,0.11717685701610507,3.312576626391198e-09,0.0,1.8681446005204583e-06,0.0,4.125579408606661e-05,5.9703429486844544e-09,0.00017154223013828704,8.356692562008884e-11,1.0397287180028371e-05,6.185796444941111e-11,3.5633906790864205e-06,9.67947576565406e-05,1.4600553591153554e-07,0.0003182224583652386,4.067605556873527e-08,2.761733454320111e-09,4.325152018007453e-09
1.9459844547804416e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2850281725096431,0.0,0.17604800848967028,0.0,1.2309128744361679e-05,0.00011569384124473912,1.1207437907367186e-07,0.0,0.0004151931050468932,0.0,0.0,2.0248202718136404e-09,0.0,0.11717639085832779,3.3182721571323134e-09,0.0,1.8692928496737917e-06,0.0,4.1255548425912536e-05,5.970322717303997e-09,0.00017163980913260918,8.35609884392119e-11,1.039683580222384e-05,6.18229510036413e-11,3.5619444099431396e-06,9.679756750459616e-05,1.4616995207850852e-07,0.00031868819851722547,4.0732532542662114e-08,2.7633367672811677e-09,4.3333611921704485e-09
1.94818234988159e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2850276092492628,0.0,0.17604752770438983,0.0,1.2332484622248696e-05,0.00011585448319622776,1.1240353164865812e-07,0.0,0.0004156608850049972,0.0,0.0,2.0262867191593635e-09,0.0,0.11717592472014987,3.3239705532147947e-09,0.0,1.870440306792909e-06,0.0,4.125530277963929e-05,5.970302486802087e-09,0.00017173733189248578,8.355505510283283e-11,1.0396384723829261e-05,6.178799466431194e-11,3.5605001367242933e-06,9.680034359416341e-05,1.4633435970655864e-07,0.0003191539511424598,4.078901082163953e-08,2.7649390752058066e-09,4.341575485836926e-09
1.950380244982738e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28502704603270806,0.0,0.176047046933463,0.0,1.235585512117814e-05,0.00011601512944406145,1.1273324810731249e-07,0.0,0.0004161286425103322,0.0,0.0,2.027752769362525e-09,0.0,0.11717545860155701,3.3296718124011e-09,0.0,1.8715869733218743e-06,0.0,4.125505714725283e-05,5.97028225784152e-09,0.00017183479850481738,8.35491256049814e-11,1.0395933944414623e-05,6.175309530253216e-11,3.559057860069123e-06,9.680308610154293e-05,1.464987588007017e-07,0.0003196197160789421,4.084549039614072e-08,2.766540379644179e-09,4.3497948956192565e-09
1.9525781400838864e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28502648286005333,0.0,0.17604656617687955,0.0,1.2379240231619785e-05,0.00011617577996101695,1.130635287300341e-07,0.0,0.000416596377576674,0.0,0.0,2.029218423268074e-09,0.0,0.11717499250253495,3.3353759324563385e-09,0.0,1.8727328506994932e-06,0.0,4.1254811528759545e-05,5.970262030374304e-09,0.0001719322090562706,8.354319993963687e-11,1.0395483463550687e-05,6.171825278973804e-11,3.5576175805877636e-06,9.680579520216789e-05,1.4666314936594908e-07,0.00032008549316552085,4.090197125675351e-08,2.7681406824279774e-09,4.3580194181364036e-09
