Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45)
1.0078057518762622e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855596866147415,0.0,0.17647058700543933,0.0,0.0,2.4959052968558386e-22,0.0,0.0,0.0,0.0,0.0,2.0112116855746984e-20,0.0,0.11764679665704224,0.0,0.0,0.0,0.0,2.6310917178573396e-07,5.989121529420511e-09,2.337859932866708e-10,2.337859933072821e-10
1.0443913256956832e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855596770777821,0.0,0.17647058700543944,0.0,0.0,2.777712592243761e-22,0.0,0.0,0.0,0.0,0.0,2.159884560472964e-20,0.0,0.11764678712856956,0.0,0.0,0.0,0.0,2.726291575275068e-07,5.9891213302050325e-09,2.422729204206115e-10,2.422729204427659e-10
1.0809768995151043e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855596675430217,0.0,0.17647058700543955,0.0,0.0,3.079971610306899e-22,0.0,0.0,0.0,0.0,0.0,2.3138583226815516e-20,0.0,0.11764677760229589,0.0,0.0,0.0,0.0,2.821469442951964e-07,5.989121130279493e-09,2.5075984602118885e-10,2.5075984604494346e-10
1.1175624733345253e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555965801045974,0.0,0.17647058700543966,0.0,0.0,3.403398778835938e-22,0.0,0.0,0.0,0.0,0.0,2.473132968805546e-20,0.0,0.11764676807822066,0.0,0.0,0.0,0.0,2.9166253259673273e-07,5.989120930221114e-09,2.5924677007891194e-10,2.59246770104324e-10
1.1907336209733676e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555963895192915,0.0,0.17647058700543986,0.0,0.0,4.1166232760001353e-22,0.0,0.0,0.0,0.0,0.0,2.807584899190463e-20,0.0,0.1176467490366636,0.0,0.0,0.0,0.0,3.1068711583247806e-07,5.989120530200636e-09,2.762206135278315e-10,2.7622061355673077e-10
1.2639047686122098e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855596199021865,0.0,0.17647058700544005,0.0,0.0,4.923117496226478e-22,0.0,0.0,0.0,0.0,0.0,3.16324032434987e-20,0.0,0.11764673000389428,0.0,0.0,0.0,0.0,3.2970291129583554e-07,5.989120130795835e-09,2.931944506914417e-10,2.9319445072405877e-10
1.337075916251052e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855596008612275,0.0,0.17647058700544024,0.0,0.0,5.828612844035013e-22,0.0,0.0,0.0,0.0,0.0,3.540099216911098e-20,0.0,0.11764671097990868,0.0,0.0,0.0,0.0,3.4870992304602183e-07,5.989119731526421e-09,3.1016828149381303e-10,3.101682815303799e-10
1.4102470638898944e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855595818290481,0.0,0.17647058700544044,0.0,0.0,6.838840715868161e-22,0.0,0.0,0.0,0.0,0.0,3.9381615494066546e-20,0.0,0.11764669196470279,0.0,0.0,0.0,0.0,3.677081551403788e-07,5.989119332191662e-09,3.271421058590152e-10,3.2714210589976467e-10
1.4834182115287366e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855595628056444,0.0,0.17647058700544063,0.0,0.0,7.959532499985538e-22,0.0,0.0,0.0,0.0,0.0,4.3574272942742273e-20,0.0,0.11764667295827246,0.0,0.0,0.0,0.0,3.866976116343738e-07,5.989118932982136e-09,3.441159237111169e-10,3.4411592375628317e-10
1.6297605068064211e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855595247851475,0.0,0.17647058700544102,0.0,0.0,1.0555233316367855e-21,0.0,0.0,0.0,0.0,0.0,5.2595689104020275e-20,0.0,0.11764663497172244,0.0,0.0,0.0,0.0,4.246502140337848e-07,5.989118135107763e-09,3.780635395722881e-10,3.7806353962699493e-10
1.7614685725563372e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555949059667235,0.0,0.17647058700544138,0.0,0.0,1.3326647746851064e-21,0.0,0.0,0.0,0.0,0.0,6.144011756782682e-20,0.0,0.11764660081379935,0.0,0.0,0.0,0.0,4.5877758428612784e-07,5.989117417990811e-09,4.086163708107747e-10,4.086163708748803e-10
1.893176638306253e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855594564365671,0.0,0.17647058700544174,0.0,0.0,1.6545099418455553e-21,0.0,0.0,0.0,0.0,0.0,7.097153226265423e-20,0.0,0.11764656668424624,0.0,0.0,0.0,0.0,4.928765845783637e-07,5.9891167015108775e-09,4.391691797658865e-10,4.3916917984016716e-10
2.024884704056169e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855594223048084,0.0,0.1764705870054421,0.0,0.0,2.0244013478278094e-21,0.0,0.0,0.0,0.0,0.0,8.11899315467799e-20,0.0,0.11764653258303955,0.0,0.0,0.0,0.0,5.269472384943261e-07,5.989115985450157e-09,4.697219659947566e-10,4.697219660799955e-10
2.156592769806085e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855593882013725,0.0,0.17647058700544246,0.0,0.0,2.4456814979312374e-21,0.0,0.0,0.0,0.0,0.0,9.209531376852611e-20,0.0,0.11764649851015567,0.0,0.0,0.0,0.0,5.609895695982446e-07,5.9891152699361275e-09,5.002747290545083e-10,5.002747291514952e-10
2.420008901305917e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855593200793751,0.0,0.17647058700544319,0.0,0.0,3.455778003103353e-21,0.0,0.0,0.0,0.0,0.0,1.1596702036839159e-19,0.0,0.11764643044926229,0.0,0.0,0.0,0.0,6.289893575289714e-07,5.989113840687055e-09,5.613801838950991e-10,5.613801840179777e-10
2.683425032805749e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855592520703868,0.0,0.1764705870054439,0.0,0.0,4.711539304178116e-21,0.0,0.0,0.0,0.0,0.0,1.4258663864971744e-19,0.0,0.11764636250137799,0.0,0.0,0.0,0.0,6.968761364929014e-07,5.98911241402762e-09,6.224855407444444e-10,6.224855408964543e-10
2.9468411643055812e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855591841742199,0.0,0.17647058700544463,0.0,0.0,6.23970508534997e-21,0.0,0.0,0.0,0.0,0.0,1.7195415504067498e-19,0.0,0.11764629466631492,0.0,0.0,0.0,0.0,7.646500942997284e-07,5.989110989691469e-09,6.83590796059171e-10,6.835907962436046e-10
3.2102572958054133e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855591163906869,0.0,0.17647058700544535,0.0,0.0,8.067014861727955e-21,0.0,0.0,0.0,0.0,0.0,2.040695558101329e-19,0.0,0.11764622694388562,0.0,0.0,0.0,0.0,8.323114184470232e-07,5.989109567631627e-09,7.446959462957483e-10,7.446959465159519e-10
3.4736734273052454e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555904871960053,0.0,0.17647058700544607,0.0,0.0,1.0220207972988054e-20,0.0,0.0,0.0,0.0,0.0,2.38932827067651e-19,0.0,0.11764615933390289,0.0,0.0,0.0,0.0,8.998602961207662e-07,5.989108147941699e-09,8.058009879104888e-10,8.058009881698622e-10
4.0005056903049095e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855589137140207,0.0,0.1764705870054475,0.0,0.0,1.561120063145368e-20,0.0,0.0,0.0,0.0,0.0,3.169029246885076e-19,0.0,0.11764602445053005,0.0,0.0,0.0,0.0,1.0346214592377484e-06,5.989105315632791e-09,9.28010731098938e-10,9.280107314470635e-10
4.474654727004607e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555879259169514,0.0,0.17647058700544876,0.0,0.0,2.18458602657084e-20,0.0,0.0,0.0,0.0,0.0,3.9647358700555e-19,0.0,0.11764590343819033,0.0,0.0,0.0,0.0,1.155523810592545e-06,5.989102774626427e-09,1.037999092928429e-09,1.0379990933685948e-09
4.948803763704305e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555867183080014,0.0,0.17647058700545004,0.0,0.0,2.955222343782898e-20,0.0,0.0,0.0,0.0,0.0,4.849471263977729e-19,0.0,0.11764578278728066,0.0,0.0,0.0,0.0,1.276064732302866e-06,5.989100241190794e-09,1.147987047704716e-09,1.1479870482487678e-09
5.422952800404003e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855585514302551,0.0,0.17647058700545132,0.0,0.0,3.8886226824975403e-20,0.0,0.0,0.0,0.0,0.0,5.823234560949284e-19,0.0,0.11764566249672061,0.0,0.0,0.0,0.0,1.3962453048379732e-06,5.989097715286763e-09,1.2579745747555067e-09,1.257974575415603e-09
5.8971018371037e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855584313889828,0.0,0.1764705870054526,0.0,0.0,5.000380476627403e-20,0.0,0.0,0.0,0.0,0.0,6.886024876538984e-19,0.0,0.11764554256543289,0.0,0.0,0.0,0.0,1.5160666054373725e-06,5.989095196933528e-09,1.3679616534069574e-09,1.3679616541955676e-09
6.371250873803398e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855583117059094,0.0,0.17647058700545382,0.0,0.0,6.306088914745623e-20,0.0,0.0,0.0,0.0,0.0,8.037841309585805e-19,0.0,0.11764542299234362,0.0,0.0,0.0,0.0,1.6355297081203096e-06,5.989092686104657e-09,1.4779482629836948e-09,1.4779482639136007e-09
6.845399910503096e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855581923799641,0.0,0.17647058700545507,0.0,0.0,7.821340928316827e-20,0.0,0.0,0.0,0.0,0.0,9.278682942197746e-19,0.0,0.11764530377638192,0.0,0.0,0.0,0.0,1.7546356836954298e-06,5.989090182755142e-09,1.5879343828088371e-09,1.5879343838931322e-09
7.79369798390249e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555795479519064,0.0,0.17647058700545756,0.0,0.0,1.1542846055381165e-19,0.0,0.0,0.0,0.0,0.0,1.2027438050887828e-18,0.0,0.11764506641157417,0.0,0.0,0.0,0.0,1.991780520758351e-06,5.989085198443439e-09,1.8079050704893915e-09,1.807905071922992e-09
