Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136),H2X(36),HOX(23),H2OX(35),OCX(21),CXHO(27),COX(37),HOOH(147)
5.578348654636043e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551955379981814,0.0,0.17647058626693568,6.395369968166419e-36,1.3335290476916537e-15,5.1752594343093165e-14,9.447662783087085e-16,0.0,7.362183576286317e-10,0.0,0.0,6.796027753762533e-15,0.0,0.11760666393457637,8.539019323437577e-18,0.0,1.5108352129296875e-12,0.0,4.025294600388295e-05,5.9882791600155956e-09,1.4311545270688398e-07,8.542004921354647e-11,1.2851729652478403e-07,2.4407617165288595e-10,1.353625263203802e-08,7.373165405186628e-10,1.5514313268626857e-13,3.0106494693666435e-13,1.486856637675336e-17,1.1007009630734768e-12,2.5162843863801964e-19,6.786402504554805e-24,4.722470347101024e-19,1.7215727969425497e-19,6.694790558478258e-16
5.603708025897796e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551953369259575,0.0,0.17647058626021703,6.48301485182821e-36,1.355163799214086e-15,5.2461340368685544e-14,9.57706492171435e-16,0.0,7.42917940013068e-10,0.0,0.0,6.8578565683479884e-15,0.0,0.11760664382733299,8.655719988052918e-18,0.0,1.5278490237222833e-12,0.0,4.0272402864451404e-05,5.9882787362160285e-09,1.4376580461098908e-07,8.542046831235767e-11,1.290984542668072e-07,2.440735994037069e-10,1.3598778544047042e-08,7.440193910649361e-10,1.5687625214089028e-13,3.051841750223412e-13,1.508553860466754e-17,1.1074559246125064e-12,2.563275064844491e-19,6.848237041054662e-24,4.765451698241094e-19,1.7492941934478266e-19,6.786485635012998e-16
5.629067397159549e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551951389445396,0.0,0.1764705862534681,6.571456489216613e-36,1.3770415361955817e-15,5.3176525920165965e-14,9.70764210166826e-16,0.0,7.496477465864943e-10,0.0,0.0,6.919964470564294e-15,0.0,0.11760662402917027,8.77347575182495e-18,0.0,1.544966784907388e-12,0.0,4.0291550645783586e-05,5.988278318900177e-09,1.4441615493387544e-07,8.542088779529241e-11,1.2967958134885242e-07,2.4407102846905976e-10,1.366130341933142e-08,7.507524388372621e-10,1.5861978493408454e-13,3.0934076484834e-13,1.5304621128409578e-17,1.114214425725383e-12,2.610893834441932e-19,6.910351522841372e-24,4.808626987501737e-19,1.7773232015454233e-19,6.879014141470708e-16
5.654426768421302e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855194944004833,0.0,0.17647058624668882,6.660698479322119e-36,1.3991637388335407e-15,5.389818008814576e-14,9.839399613012751e-16,0.0,7.564077757501e-10,0.0,0.0,6.98235144856548e-15,0.0,0.11760660453517849,8.892291302770508e-18,0.0,1.5621885484342598e-12,0.0,4.031039425763286e-05,5.9882779079650475e-09,1.4506650367860035e-07,8.54213076558424e-11,1.302606777753151e-07,2.4406845882907356e-10,1.3723827258232093e-08,7.57515682072877e-10,1.603737351000061e-13,3.1353488435158845e-13,1.552582421006261e-17,1.1209764124699417e-12,2.6591455840885914e-19,6.972745943659465e-24,4.8519962046503e-19,1.8056616498718354e-19,6.972379847798459e-16
5.679786139683055e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551947520585175,0.0,0.1764705862398793,6.750744421055097e-36,1.42153188805816e-15,5.46263319628448e-14,9.972342745537803e-16,0.0,7.631980259053758e-10,0.0,0.0,7.04501749050736e-15,0.0,0.11760658534052591,9.01217132810853e-18,0.0,1.5795143654245783e-12,0.0,4.0328938531760586e-05,5.988277503309271e-09,1.4571685084817207e-07,8.542172788760273e-11,1.308417435505458e-07,2.4406589046419257e-10,1.3786350061084935e-08,7.643091190092528e-10,1.6213810659743034e-13,3.1776670145922504e-13,1.574915811157138e-17,1.1277418317352639e-12,2.708035209729592e-19,7.03542029725466e-24,4.895559339455664e-19,1.834311367692511e-19,7.066586523936716e-16
5.705145510944808e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551945630580444,0.0,0.1764705862330395,6.841597913245804e-36,1.444147465520756e-15,5.536101063409145e-14,1.0106476788759487e-15,0.0,7.700184954541126e-10,0.0,0.0,7.107962584547515e-15,0.0,0.11760656644045749,9.133120514260189e-18,0.0,1.5969442861851998e-12,0.0,4.034718822317517e-05,5.988277104833091e-09,1.463671964455505e-07,8.542214848427029e-11,1.3142277867885102e-07,2.440633233551725e-10,1.3848871828220846e-08,7.711327478840975e-10,1.6391290331099012e-13,3.220363840886006e-13,1.5974633094742206e-17,1.134510631228865e-12,2.757567614244814e-19,7.098374577373872e-24,4.939316381688239e-19,1.8632741848895354e-19,7.161637939819295e-16
5.73050488220656e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855194376956619,0.0,0.1764705862261694,6.933262554644399e-36,1.467011953582263e-15,5.61022451913227e-14,1.0241807031920001e-15,0.0,7.768691827983969e-10,0.0,0.0,7.171186718845266e-15,0.0,0.11760654783029374,9.255143546849066e-18,0.0,1.6144783602207132e-12,0.0,4.036514801135128e-05,5.988276712438338e-09,1.4701754047364785e-07,8.542256943964208e-11,1.3200378316449404e-07,2.440607574830747e-10,1.3911392559965832e-08,7.779865669353506e-10,1.6569812905239336e-13,3.263441001472788e-13,1.6202259421243005e-17,1.1412827594640815e-12,2.807747707355718e-19,7.161608777765194e-24,4.983267321119943e-19,1.8925519319495226e-19,7.257537865373357e-16
5.755864253468313e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285519419370819,0.0,0.17647058621926898,7.025741943920947e-36,1.490126835301909e-15,5.68500647235842e-14,1.0378338763987713e-15,0.0,7.837500863406079e-10,0.0,0.0,7.234689881561655e-15,0.0,0.11760652950542956,9.378245110701263e-18,0.0,1.6321166362458042e-12,0.0,4.038282250142966e-05,5.988276326028399e-09,1.4766788293532943e-07,8.542299074761365e-11,1.325847570116954e-07,2.4405819282926167e-10,1.3973912256641065e-08,7.848705744011818e-10,1.6749378756161972e-13,3.306900175330373e-13,1.6432047352603294e-17,1.1480581657476486e-12,2.8585804055333034e-19,7.22512289217787e-24,5.0274121475241865e-19,1.9221464399517181e-19,7.354290070519376e-16
5.781223624730066e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551940132674364,0.0,0.1764705862123383,7.119039679665423e-36,1.513493594426069e-15,5.760449831953027e-14,1.0516077273657216e-15,0.0,7.906612044834136e-10,0.0,0.0,7.298472060859434e-15,0.0,0.11760651146133291,9.502429889845585e-18,0.0,1.649859162197427e-12,0.0,4.040021622539792e-05,5.988275945508197e-09,1.4831822383341462e-07,8.542341240217746e-11,1.3316570022463384e-07,2.4405562937539246e-10,1.4036430918562988e-08,7.917847685199894e-10,1.6929988250809862e-13,3.350743041338686e-13,1.6664007150214137e-17,1.1548368001674747e-12,2.9100706319071566e-19,7.288916914362274e-24,5.071750850675846e-19,1.9520595405562975e-19,7.451898325171112e-16
5.806582995991819e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551938355897605,0.0,0.17647058620537734,7.21315936038773e-36,1.5371137153772857e-15,5.8365575067424e-14,1.0655027849349345e-15,0.0,7.976025356297673e-10,0.0,0.0,7.36253324490303e-15,0.0,0.11760649369354384,9.627702567513665e-18,0.0,1.6677059852467912e-12,0.0,4.041733364325266e-05,5.988275570784171e-09,1.4896856317067732e-07,8.542383439742167e-11,1.3374661280744653e-07,2.440530671034175e-10,1.4098948546043364e-08,7.987291475303971e-10,1.7111641749186686e-13,3.3949712782798084e-13,1.6898149075328196e-17,1.1616186135805999e-12,2.962223316175606e-19,7.352990838069919e-24,5.116283420351267e-19,1.9822930659928672e-19,7.550366399235592e-16
5.831942367253572e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855193660631267,0.0,0.1764705861983861,7.308104584517686e-36,1.5609886832434637e-15,5.91333240551372e-14,1.0795195779211233e-15,0.0,8.045740781829056e-10,0.0,0.0,7.426873421858541e-15,0.0,0.11760647619767314,9.754067826140108e-18,0.0,1.6856571518111603e-12,0.0,4.0434179144143014e-05,5.98827520176423e-09,1.4961890094984686e-07,8.54242567275281e-11,1.3432749476423024e-07,2.4405050599557435e-10,1.4161465139389373e-08,8.057037096712525e-10,1.7294339604470808e-13,3.439586564837992e-13,1.7134483389059713e-17,1.168403557601341e-12,3.015043394516961e-19,7.417344657053394e-24,5.161009846328226e-19,2.0128488490491608e-19,7.649698062613083e-16
5.857301738515325e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551934883487656,0.0,0.17647058619136458,7.403878950405058e-36,1.585119983767227e-15,5.990777437015059e-14,1.0936586351116352e-15,0.0,8.115758305463431e-10,0.0,0.0,7.491492579893702e-15,0.0,0.11760645896940145,9.881530347362651e-18,0.0,1.7037127075654724e-12,0.0,4.0450757047495995e-05,5.988274838357766e-09,1.5026923717360847e-07,8.542467938677109e-11,1.3490834609904162e-07,2.4404794603438253e-10,1.4223980698903656e-08,8.127084531816244e-10,1.7478082163127316e-13,3.484590579599664e-13,1.7373020352384482e-17,1.1751915845896237e-12,3.068535809501823e-19,7.48197836506641e-24,5.205930118385931e-19,2.0437287230599273e-19,7.749897085197064e-16
5.882661109777078e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855193318699746,0.0,0.17647058618431283,7.500486056319548e-36,1.6095091033354427e-15,6.068895509955369e-14,1.1079204852664535e-15,0.0,8.186077911238715e-10,0.0,0.0,7.556390707177875e-15,0.0,0.11760644200447788,1.001009481202229e-17,0.0,1.7218726974537789e-12,0.0,4.0467071604124164e-05,5.9882744804755955e-09,1.5091957184460435e-07,8.54251023695161e-11,1.3548916681589792e-07,2.440453872026402e-10,1.4286495224884416e-08,8.197433763008019e-10,1.7662869765018237e-13,3.529985001053438e-13,1.7613770226139878e-17,1.181982647639485e-12,3.1227055100064684e-19,7.546891955863734e-24,5.251044226305003e-19,2.0749345218960043e-19,7.850967236874209e-16
5.90802048103883e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855193151642375,0.0,0.17647058617723077,7.597929500450813e-36,1.6341575289689045e-15,6.147689533004493e-14,1.1223056571182032e-15,0.0,8.256699583195552e-10,0.0,0.0,7.62156779188203e-15,0.0,0.11760642529871917,1.0139765900163445e-17,0.0,1.7401371657005059e-12,0.0,4.0483126997315474e-05,5.988274128029957e-09,1.5156990496543386e-07,8.542552567021787e-11,1.3606995691877778e-07,2.440428294834186e-10,1.4349008717625481e-08,8.268084772682909e-10,1.7848702743510906e-13,3.5757715075901217e-13,1.785674327102485e-17,1.1887767005677644e-12,3.1775574511272776e-19,7.612085423201192e-24,5.296352159867447e-19,2.1064680799535844e-19,7.952912287524354e-16
5.933379852300583e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855192987135485,0.0,0.17647058617011843,7.696212880908465e-36,1.6590667483121774e-15,6.22716241479316e-14,1.1368146793721539e-15,0.0,8.32762330537728e-10,0.0,0.0,7.687023822178723e-15,0.0,0.11760640884800852,1.0270548291034086e-17,0.0,1.7585061558215475e-12,0.0,4.0498927343906e-05,5.988273780934485e-09,1.5222023653865483e-07,8.542594928341946e-11,1.3665071641162154e-07,2.4404027286005796e-10,1.4411521177416368e-08,8.339037543238135e-10,1.8035581425584623e-13,3.6219517775027275e-13,1.81019497475999e-17,1.1955736979029609e-12,3.233096594096217e-19,7.677558760835661e-24,5.341853908856657e-19,2.138331232143655e-19,8.055736007020483e-16
5.958739223562336e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855192825138562,0.0,0.1764705861629758,7.795339795722079e-36,1.6842382496235976e-15,6.307317063913007e-14,1.1514480807062243e-15,0.0,8.398849061829906e-10,0.0,0.0,7.752758786242083e-15,0.0,0.11760639264829444,1.040244666308588e-17,0.0,1.776979710635181e-12,0.0,4.051447669533543e-05,5.988273439104186e-09,1.5287056656678363e-07,8.542637320375055e-11,1.372314452983321e-07,2.4403771731616385e-10,1.447403260454234e-08,8.410292057073046e-10,1.8223506131935517e-13,3.6685274889864786e-13,1.8349399916287093e-17,1.2023735948742642e-12,3.2893279061973514e-19,7.743311962525048e-24,5.387549463057394e-19,2.1705258138816276e-19,8.159442165228688e-16
5.984098594824089e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855192665611735,0.0,0.17647058615580297,7.8953138428412e-36,1.7096735217654247e-15,6.388156388916556e-14,1.166206389770984e-15,0.0,8.470376836602086e-10,0.0,0.0,7.81877267224779e-15,0.0,0.11760637669558985,1.053546569397434e-17,0.0,1.795557872272821e-12,0.0,4.052977903868597e-05,5.988273102455409e-09,1.5352089505229608e-07,8.542679742592612e-11,1.3781214358277546e-07,2.4403516283560183e-10,1.4536542999284503e-08,8.481848296589114e-10,1.8412477177079663e-13,3.7155003201388245e-13,1.859910403737006e-17,1.209176347400759e-12,3.346256360684378e-19,7.809345022028276e-24,5.433438812255765e-19,2.2030536610771323e-19,8.264034532008162e-16
6.009457966085842e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855192508515764,0.0,0.1764705861485998,7.996138620135359e-36,1.7353740541941495e-15,6.469683298317237e-14,1.1810901351896601e-15,0.0,8.542206613745066e-10,0.0,0.0,7.885065468373058e-15,0.0,0.11760636098597099,1.0669610060558966e-17,0.0,1.8142406821895998e-12,0.0,4.054483829770465e-05,5.988272770905838e-09,1.5417122199762825e-07,8.542722194474507e-11,1.3839281126878128e-07,2.4403260940249464e-10,1.4599052361919846e-08,8.553706244189907e-10,1.8602494869454577e-13,3.762871948959439e-13,1.8851072370993985e-17,1.2159819120807868e-12,3.4038869366991776e-19,7.875657933105256e-24,5.479521946239208e-19,2.235916610123995e-19,8.369516877211159e-16
6.034817337347595e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551923538120394,0.0,0.17647058614136646,8.097817725394063e-36,1.7613413369509492e-15,6.55190070058938e-14,1.1960998455581375e-15,0.0,8.614338377312692e-10,0.0,0.0,7.951637162796621e-15,0.0,0.11760634551557651,1.0804884438903385e-17,0.0,1.8330281811747923e-12,0.0,4.055965833380937e-05,5.988272444374473e-09,1.548215474051767e-07,8.542764675508919e-11,1.3897344836014334e-07,2.440300570012171e-10,1.4661560692721325e-08,8.625865882281065e-10,1.8793559511519e-13,3.81064405335024e-13,1.9105315177165608e-17,1.2227902461814813e-12,3.462224619191371e-19,7.942250689516933e-24,5.525798854796503e-19,2.2691164978903795e-19,8.47589297068298e-16
6.060176708609348e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551922014625575,0.0,0.17647058613410277,8.200354756326814e-36,1.7875768606522877e-15,6.634811504168218e-14,1.2112360494449662e-15,0.0,8.686772111361351e-10,0.0,0.0,8.018487743698713e-15,0.0,0.11760633028060626,1.0941293504275493e-17,0.0,1.8519204093620777e-12,0.0,4.0574242947079055e-05,5.9882721227815826e-09,1.5547187127729957e-07,8.542807185192135e-11,1.3955405486062035e-07,2.4402750561639254e-10,1.4724067991957907e-08,8.698327193270297e-10,1.8985671399851024e-13,3.858818311115392e-13,1.936184271575324e-17,1.2296013076284598e-12,3.521274398838859e-19,8.009123285025179e-24,5.572269527717721e-19,2.3026551617090975e-19,8.583166582261941e-16
6.0855360798711e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285519205142992,0.0,0.17647058612680885,8.303753310563109e-36,1.814082116480667e-15,6.718418617449891e-14,1.2264992753913622e-15,0.0,8.75950779994996e-10,0.0,0.0,8.085617199261046e-15,0.0,0.11760631527732053,1.1078841931147594e-17,0.0,1.8709174062396374e-12,0.0,4.0588595877228024e-05,5.98827180604871e-09,1.5612219361631683e-07,8.542849723028445e-11,1.4013463077393624e-07,2.440249552328887e-10,1.478657425989466e-08,8.77109015956735e-10,1.9178830825244676e-13,3.907396399961314e-13,1.9620665246486717e-17,1.2364150549956734e-12,3.5810412719693636e-19,8.076275713392867e-24,5.61893395479424e-19,2.3365344393680903e-19,8.6913414817793565e-16
6.110895451132853e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551919036773266,0.0,0.17647058611948468,8.40801698565245e-36,1.840858596175514e-15,6.802724948791447e-14,1.2418900519112101e-15,0.0,8.832545427139928e-10,0.0,0.0,8.153025517666814e-15,0.0,0.11760630050203903,1.1217534393196547e-17,0.0,1.890019210660109e-12,0.0,4.060272080456486e-05,5.988271494098652e-09,1.5677251442451082e-07,8.542892288530032e-11,1.40715176103781e-07,2.440224058358138e-10,1.4849079496792784e-08,8.844154763583995e-10,1.9373038072804862e-13,3.9563799974966934e-13,1.9881793028957436e-17,1.2432314474954158e-12,3.6415302404829203e-19,8.143707968383817e-24,5.665792125818725e-19,2.3707561691010573e-19,8.800421439059506e-16
6.136254822394606e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551917581685576,0.0,0.1764705861121302,8.51314937906435e-36,1.867907792024208e-15,6.887733406510844e-14,1.257408907491071e-15,0.0,8.90588497699514e-10,0.0,0.0,8.22071268710065e-15,0.0,0.11760628595113992,1.1357375563303896e-17,0.0,1.9092258608503752e-12,0.0,4.0616621350936095e-05,5.988271186855423e-09,1.574228337041275e-07,8.542934881216825e-11,1.412956908538109e-07,2.440198574105132e-10,1.49115837029097e-08,8.917520987734007e-10,1.956829342204075e-13,4.0057707812324893e-13,2.0145236322618356e-17,1.2500504449684865e-12,3.702746311775352e-19,8.211420043762786e-24,5.712844030585103e-19,2.4053221895782595e-19,8.910410223919612e-16
6.161614193656359e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551916148679696,0.0,0.1764705861047455,8.619154088188345e-36,1.8952311968532587e-15,6.97344689888695e-14,1.2730563705901799e-15,0.0,8.97952643358192e-10,0.0,0.0,8.288678695748628e-15,0.0,0.11760627162105884,1.1498370113556034e-17,0.0,1.9285373944212067e-12,0.0,4.063030108065487e-05,5.988270884244246e-09,1.5807315145737615e-07,8.542977500616369e-11,1.4187617502764927e-07,2.4401730994256483e-10,1.4974086878499093e-08,8.991188814433156e-10,1.9764597146957673e-13,4.055570428581942e-13,2.0411005386783965e-17,1.2568720078745001e-12,3.764694498662688e-19,8.279411933295464e-24,5.760089658888564e-19,2.4402343398974744e-19,9.021311606169818e-16
6.186973564918112e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551914737404854,0.0,0.17647058609733055,8.726034710333981e-36,1.9228303040196018e-15,7.059868334159541e-14,1.288832969640454e-15,0.0,9.053469780969013e-10,0.0,0.0,8.35692353179824e-15,0.0,0.11760625750828814,1.1640522715244308e-17,0.0,1.947953848376761e-12,0.0,4.06437635014149e-05,5.988270586191532e-09,1.5872346768643064e-07,8.543020146263725e-11,1.4245662862888701e-07,2.4401476341777595e-10,1.5036589023810982e-08,9.065158226099178e-10,1.996194951614746e-13,4.105780616860584e-13,2.0679110480630298e-17,1.2636960972823542e-12,3.827379819306524e-19,8.34768363074847e-24,5.807529000525546e-19,2.475494459575091e-19,9.133129355613168e-16
6.212332936179865e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855191334751586,0.0,0.17647058608988533,8.833794842730849e-36,1.9507066074020408e-15,7.147000620529312e-14,1.3047392330464947e-15,0.0,9.127715003227555e-10,0.0,0.0,8.42544718343839e-15,0.0,0.1176062436093758,1.178383803886518e-17,0.0,1.9674752591239242e-12,0.0,4.065701206518983e-05,5.988270292624863e-09,1.5937378239342953e-07,8.543062817701343e-11,1.4303705166108297e-07,2.4401221782217984e-10,1.509909013909176e-08,9.139429205151768e-10,2.0160350792877328e-13,4.156403023286246e-13,2.0949561863194942e-17,1.270522674860835e-12,3.8908072971403234e-19,8.416235129889315e-24,5.855162045293717e-19,2.5111043885373844e-19,9.245867242045563e-16
6.237692307441618e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551911978673,0.0,0.17647058608240987,8.942438082528559e-36,1.978861601392819e-15,7.23484666615786e-14,1.3207756891855898e-15,0.0,9.202262084431052e-10,0.0,0.0,8.49424963885936e-15,0.0,0.11760622992092472,1.1928320754120375e-17,0.0,1.98710166248152e-12,0.0,4.0670050169118367e-05,5.988270003472973e-09,1.6002409558047692e-07,8.543105514478943e-11,1.4361744412776442e-07,2.440096731420313e-10,1.516159022458429e-08,9.214001734012562e-10,2.0359801235177304e-13,4.2074393249790644e-13,2.1222369793377014e-17,1.2773517028693752e-12,3.9549819607966305e-19,8.485066424486447e-24,5.902988782991979e-19,2.547065967111908e-19,9.359529035255772e-16
6.26305167870337e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551910630541955,0.0,0.17647058607490415,9.051968026796777e-36,2.0072967808893183e-15,7.32340937916771e-14,1.3369428664077168e-15,0.0,9.277111008655344e-10,0.0,0.0,8.563330886252815e-15,0.0,0.1176062164395917,1.2073975529916995e-17,0.0,2.006833093689371e-12,0.0,4.068288115637533e-05,5.988269718665723e-09,1.606744072496429e-07,8.543148236153398e-11,1.4419780603242783e-07,2.4400712936380397e-10,1.5224089280527902e-08,9.288875795105113e-10,2.0560301095926206e-13,4.2588911989614917e-13,2.1497544529937153e-17,1.2841831441489481e-12,4.0199088440352165e-19,8.554177508309165e-24,5.951009203420437e-19,2.5833810360190545e-19,9.474118505025352e-16
