Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58)
5.985666406174152e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855192655816966,0.0,0.17647058700586304,0.0,0.0,6.395221789456411e-14,1.473517299271277e-26,0.0,4.839293824635075e-16,0.0,0.0,7.822965257692779e-15,0.0,0.11760637571869093,1.108933266136022e-27,0.0,0.0,0.0,4.053071706794545e-05,5.988273535515985e-09,1.5356410593239232e-07,8.542752668764179e-11,1.386939691758256e-07,2.4403499622673444e-10,1.454080899319463e-08
6.016333852374358e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551924663223904,0.0,0.17647058700586324,0.0,0.0,6.493986595269753e-14,1.5041265013198873e-26,0.0,4.914482205466381e-16,0.0,0.0,7.903191800446189e-15,0.0,0.11760635676922837,1.1377873727232994e-27,0.0,0.0,0.0,4.0548880048372946e-05,5.988273137978579e-09,1.5435058602436102e-07,8.542804734410288e-11,1.39404856411786e-07,2.440319084442879e-10,1.4616406456813878e-08
6.047001298574564e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855192280311207,0.0,0.17647058700586343,0.0,0.0,6.59376275109244e-14,1.5352100489253494e-26,0.0,4.990445084870341e-16,0.0,0.0,7.983826226838332e-15,0.0,0.117606338168105,1.1672389119604817e-27,0.0,0.0,0.0,4.056669469165923e-05,5.988272747749005e-09,1.551370640254399e-07,8.542856846163175e-11,1.4011574306231661e-07,2.440288221642708e-10,1.4692002433489583e-08
6.077668744774769e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551920977166123,0.0,0.17647058700586363,0.0,0.0,6.694555403029544e-14,1.5667728156355234e-26,0.0,5.067186425699051e-16,0.0,0.0,8.064868516047808e-15,0.0,0.11760631990864044,1.1972971111865663e-27,0.0,0.0,0.0,4.058416767821397e-05,5.988272364687115e-09,1.5592353993977065e-07,8.542909003137126e-11,1.4082662913122525e-07,2.4402573735965167e-10,1.4767596923693681e-08
6.108336190974975e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551919184730823,0.0,0.17647058700586382,0.0,0.0,6.796369697105561e-14,1.5988196998707052e-26,0.0,5.144710190722681e-16,0.0,0.0,8.146318647256372e-15,0.0,0.1176063019842824,1.2279712922049059e-27,0.0,0.0,0.0,4.060130556032989e-05,5.988271988655449e-09,1.5671001377141442e-07,8.542961204463386e-11,1.4153751462224657e-07,2.4402265400391773e-10,1.4843189927889801e-08
6.139003637175181e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855191742516351,0.0,0.17647058700586402,0.0,0.0,6.899210779264412e-14,1.631355624923114e-26,0.0,5.223020342629462e-16,0.0,0.0,8.228176599648894e-15,0.0,0.1176062843886042,1.2592708717631034e-27,0.0,0.0,0.0,4.0618114764639865e-05,5.9882716195191796e-09,1.5749648552435295e-07,8.543013449289854e-11,1.4224839953904365e-07,2.440195720710652e-10,1.491878144653342e-08
6.169671083375386e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551915697833846,0.0,0.1764705870058642,0.0,0.0,7.003083795369451e-14,1.6643855389563768e-26,0.0,5.30212084402571e-16,0.0,0.0,8.310442352413308e-15,0.0,0.11760626711530249,1.2912053620328892e-27,0.0,0.0,0.0,4.063460159452684e-05,5.988271257146068e-09,1.5828295520249052e-07,8.543065736780791e-11,1.4295928388520917e-07,2.4401649153558944e-10,1.499437148007203e-08
6.200338529575592e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551914002123585,0.0,0.1764705870058644,0.0,0.0,7.107993891203462e-14,1.6979144150050147e-26,0.0,5.382015657435824e-16,0.0,0.0,8.393115884740582e-15,0.0,0.11760625015819473,1.3237843710899775e-27,0.0,0.0,0.0,4.065077223248742e-05,5.988270901406413e-09,1.5906942280965516e-07,8.543118066116477e-11,1.4367016766426678e-07,2.440134123724753e-10,1.5069960028945285e-08
6.231005975775798e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855191233742632,0.0,0.17647058700586454,0.0,0.0,7.213946212468667e-14,1.73194725097393e-26,0.0,5.462708745302289e-16,0.0,0.0,8.476197175824662e-15,0.0,0.11760623351121705,1.3570176033939093e-27,0.0,0.0,0.0,4.066663274245034e-05,5.988270552172995e-09,1.5985588834960016e-07,8.543170436492903e-11,1.443810508796725e-07,2.4401033455718774e-10,1.5145547093585147e-08
6.261673421976004e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551910703147304,0.0,0.1764705870058647,0.0,0.0,7.320945904786723e-14,1.7664890696378884e-26,0.0,5.544204069985697e-16,0.0,0.0,8.55968620486246e-15,0.0,0.11760621716842176,1.3909148602678738e-27,0.0,0.0,0.0,4.068218907205029e-05,5.98827020932104e-09,1.6064235182600556e-07,8.543222847121495e-11,1.4509193353481608e-07,2.4400725806566255e-10,1.522113267441604e-08
6.292340868176209e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855190909870317,0.0,0.17647058700586488,0.0,0.0,7.428998113698729e-14,1.80154491864101e-26,0.0,5.626505593764731e-16,0.0,0.0,8.643582951053784e-15,0.0,0.11760620112397527,1.4254860403785149e-27,0.0,0.0,0.0,4.069744705485823e-05,5.9882698727281675e-09,1.614288132424795e-07,8.543275297228799e-11,1.45802815633022e-07,2.4400418287429784e-10,1.5296716771854988e-08
6.323008314376415e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855190752352176,0.0,0.17647058700586504,0.0,0.0,7.53810798466522e-14,1.837119870496251e-26,0.0,5.709617278836182e-16,0.0,0.0,8.727887393601328e-15,0.0,0.11760618537215595,1.4607411402157189e-27,0.0,0.0,0.0,4.071241241256889e-05,5.988269542274341e-09,1.6221527260255966e-07,8.543327786056188e-11,1.4651369717755102e-07,2.4400110895994406e-10,1.537229938631177e-08
6.353675760576621e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855190597704185,0.0,0.1764705870058652,0.0,0.0,7.648280663066165e-14,1.873219022584893e-26,0.0,5.793543087314953e-16,0.0,0.0,8.812599511710618e-15,0.0,0.11760616990735177,1.4966902545723856e-27,0.0,0.0,0.0,4.072709075714634e-05,5.9882692178418244e-09,1.6300172990971454e-07,8.54338031285958e-11,1.4722457817160112e-07,2.439980362998965e-10,1.5447880518189044e-08
6.384343206776827e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855190445871304,0.0,0.17647058700586538,0.0,0.0,7.75952129420098e-14,1.9098474971560263e-26,0.0,5.878286981234059e-16,0.0,0.0,8.89771928458999e-15,0.0,0.11760615472405844,1.5333435770241783e-27,0.0,0.0,0.0,4.07414875929284e-05,5.9882688993151425e-09,1.637881851673448e-07,8.543432876909175e-11,1.4793545861830904e-07,2.439949648718862e-10,1.5523460167882503e-08
6.415010652977032e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551902967995424,0.0,0.17647058700586554,0.0,0.0,7.871835023288504e-14,1.9470104413260377e-26,0.0,5.96385292254463e-16,0.0,0.0,8.98324669145053e-15,0.0,0.11760613981687713,1.5707114004092616e-27,0.0,0.0,0.0,4.075560831869072e-05,5.9882685865810336e-09,1.6457463837878462e-07,8.543485477489155e-11,1.4864633852075125e-07,2.4399189465407117e-10,1.5599038335780975e-08
6.445678099177238e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285519015043595,0.0,0.1764705870058657,0.0,0.0,7.985226995467023e-14,1.9847130270780952e-26,0.0,6.050244873115918e-16,0.0,0.0,9.069181711506078e-15,0.0,0.11760612518051267,1.608804117308016e-27,0.0,0.0,0.0,4.07694582296712e-05,5.988268279528411e-09,1.6536108954730293e-07,8.543538113897438e-11,1.4935721788194492e-07,2.4398882562502903e-10,1.56746150222666e-08
6.476345545377444e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855190006728588,0.0,0.17647058700586588,0.0,0.0,8.09970235579425e-14,2.0229604512616363e-26,0.0,6.137466794735299e-16,0.0,0.0,9.155524323973153e-15,0.0,0.11760611080977128,1.6476322205227402e-27,0.0,0.0,0.0,4.078304251955571e-05,5.988267978048313e-09,1.6614753867610462e-07,8.543590785445409e-11,1.500680967048496e-07,2.4398575776374863e-10,1.575019022771491e-08
6.507012991577649e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855189865626517,0.0,0.176470587005866,0.0,0.0,8.215266249247325e-14,2.0617579355918516e-26,0.0,6.225522649108268e-16,0.0,0.0,9.242274508070954e-15,0.0,0.11760609669955893,1.68720630355733e-27,0.0,0.0,0.0,4.079636628242559e-05,5.98826768203387e-09,1.6693398576833192e-07,8.543643491457652e-11,1.507789749923677e-07,2.4398269104962164e-10,1.5825763952494997e-08
6.537680437777855e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855189727079772,0.0,0.17647058700586613,0.0,0.0,8.331923820722825e-14,2.1011107266491733e-26,0.0,6.314416397858452e-16,0.0,0.0,9.329432243021302e-15,0.0,0.11760608284487924,1.727537061096944e-27,0.0,0.0,0.0,4.0809434514667846e-05,5.9882673913802664e-09,1.6772043082706544e-07,8.543696231271707e-11,1.51489852747346e-07,2.4397962546243584e-10,1.5901336196969613e-08
6.568347883978061e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855189591039349,0.0,0.17647058700586626,0.0,0.0,8.449680215036747e-14,2.1410240958787582e-26,0.0,6.404152002527609e-16,0.0,0.0,9.416997508048625e-15,0.0,0.11760606924083158,1.7686352894876496e-27,0.0,0.0,0.0,4.082225211684885e-05,5.98826710598469e-09,1.6850687385532532e-07,8.543749004237817e-11,1.5220072997257665e-07,2.439765609823665e-10,1.5976906961495306e-08
6.599015330178267e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855189457457179,0.0,0.1764705870058664,0.0,0.0,8.568540576924505e-14,2.1815033395899776e-26,0.0,6.494733424575624e-16,0.0,0.0,9.504970282379916e-15,0.0,0.11760605588260944,1.810511887216052e-27,0.0,0.0,0.0,4.083482389555189e-05,5.988266825746301e-09,1.6929331485607262e-07,8.543801809718683e-11,1.5291160667079801e-07,2.439734975899696e-10,1.6052476246422527e-08
6.629682776378472e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855189326286122,0.0,0.17647058700586654,0.0,0.0,8.688510051040943e-14,2.2225537789559003e-26,0.0,6.586164625380512e-16,0.0,0.0,9.593350545244707e-15,0.0,0.11760604276549837,1.8531778553889046e-27,0.0,0.0,0.0,4.084715456517956e-05,5.988266550566202e-09,1.7007975383221027e-07,8.543854647089246e-11,1.5362248284469606e-07,2.43970435266174e-10,1.6128044052095744e-08
6.660350222578678e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551891974799354,0.0,0.17647058700586668,0.0,0.0,8.809593781960307e-14,2.2641807600127806e-26,0.0,6.678449566238426e-16,0.0,0.0,9.68213827587504e-15,0.0,0.11760602988487434,1.8966442982127025e-27,0.0,0.0,0.0,4.0859248749721704e-05,5.9882662803473815e-09,1.7086619078658414e-07,8.543907515736402e-11,1.5433335849690493e-07,2.439673739922753e-10,1.6203610378853563e-08
6.691017668778884e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551890709932665,0.0,0.17647058700586682,0.0,0.0,8.931796914176258e-14,2.3063896536595448e-26,0.0,6.771592208363646e-16,0.0,0.0,9.771333453505435e-15,0.0,0.11760601723620212,1.9409224234732605e-27,0.0,0.0,0.0,4.0871110984489233e-05,5.988266014994691e-09,1.7165262572198439e-07,8.543960415058825e-11,1.5504423363000828e-07,2.4396431374992717e-10,1.6279175227028874e-08
6.72168511497909e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551889467816316,0.0,0.17647058700586696,0.0,0.0,9.055124592101858e-14,2.3491858556572748e-26,0.0,6.865596512888593e-16,0.0,0.0,9.860936057372858e-15,0.0,0.11760600481503335,1.986023543015266e-27,0.0,0.0,0.0,4.088274571781489e-05,5.988265754414812e-09,1.7243905864114624e-07,8.544013344466721e-11,1.5575510824654009e-07,2.43961254521136e-10,1.6354738596948877e-08
6.752352561179295e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855188824801402,0.0,0.1764705870058671,0.0,0.0,9.179581960069572e-14,2.3925747866286962e-26,0.0,6.960466440863817e-16,0.0,0.0,9.950946066716702e-15,0.0,0.11760599261700495,2.0319590732218237e-27,0.0,0.0,0.0,4.089415731272129e-05,5.9882654985162115e-09,1.732254895467511e-07,8.544066303381607e-11,1.5646598234898576e-07,2.439581962882533e-10,1.6430300488935292e-08
6.783020007379501e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551887050097824,0.0,0.17647058700586724,0.0,0.0,9.30517416233126e-14,2.436561892057666e-26,0.0,7.056205953258006e-16,0.0,0.0,1.0041363460778749e-14,0.0,0.11760598063783764,2.0787405354939757e-27,0.0,0.0,0.0,4.090535004855704e-05,5.988265247209111e-09,1.7401191844142792e-07,8.544119291236087e-11,1.5717685593978275e-07,2.439551390339693e-10,1.650586090330438e-08
6.813687453579707e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855188587364801,0.0,0.17647058700586737,0.0,0.0,9.431906343058171e-14,2.4811526422886545e-26,0.0,7.152819010957976e-16,0.0,0.0,1.0132188218803144e-14,0.0,0.11760596887333408,2.126379556730207e-27,0.0,0.0,0.0,4.091632812260132e-05,5.988265000405458e-09,1.7479834532775366e-07,8.544172307473649e-11,1.578877290213218e-07,2.4395208274130646e-10,1.65814198403671e-08
6.844354899779912e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551884718252885,0.0,0.17647058700586746,0.0,0.0,9.559783646340931e-14,2.5263525325262372e-26,0.0,7.250309574768686e-16,0.0,0.0,1.0223420320036375e-14,0.0,0.11760595731937752,2.1748878698059336e-27,0.0,0.0,0.0,4.092709565163797e-05,5.988264758018883e-09,1.755847702082547e-07,8.544225351548449e-11,1.5859860159594778e-07,2.439490273936132e-10,1.6656977300429187e-08
6.875022345980118e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285518835835087,0.0,0.17647058700586757,0.0,0.0,9.688811216189553e-14,2.5721670828345748e-26,0.0,7.348681605413221e-16,0.0,0.0,1.0315059743727243e-14,0.0,0.11760594597193014,2.2242773140529703e-27,0.0,0.0,0.0,4.0937656673499104e-05,5.988264519964681e-09,1.7637119308540765e-07,8.544278422925136e-11,1.5930947366596024e-07,2.4394597297455716e-10,1.6732533283791274e-08
6.905689792180324e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551882469019374,0.0,0.17647058700586768,0.0,0.0,9.818994196533414e-14,2.618601838136903e-26,0.0,7.447939063532796e-16,0.0,0.0,1.0407106469126834e-14,0.0,0.1176059348270315,2.2745598357389823e-27,0.0,0.0,0.0,4.0948015148579306e-05,5.98826428615976e-09,1.7715761396164027e-07,8.544331521078585e-11,1.6002034523361492e-07,2.4394291946812e-10,1.680808779074894e-08
6.93635723838053e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855188137439649,0.0,0.1764705870058678,0.0,0.0,9.950337731221261e-14,2.6656623682150184e-26,0.0,7.548085909686767e-16,0.0,0.0,1.049956047548849e-14,0.0,0.11760592388079716,2.3257474885469212e-27,0.0,0.0,0.0,4.0958174961320696e-05,5.988264056522635e-09,1.7794403283933244e-07,8.544384645493765e-11,1.6073121630112392e-07,2.439398668585902e-10,1.688364082159288e-08
6.967024684580735e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551880299259036,0.0,0.1764705870058679,0.0,0.0,1.0082846964021195e-13,2.713354267708766e-26,0.0,7.649126104352616e-16,0.0,0.0,1.0592421742067795e-14,0.0,0.1176059131294172,2.377852434054439e-27,0.0,0.0,0.0,4.096813992166959e-05,5.98826383097337e-09,1.7873044972081726e-07,8.544437795665523e-11,1.6144208687065685e-07,2.4393681513055807e-10,1.695919237660894e-08
6.997692130780941e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855187924323335,0.0,0.176470587005868,0.0,0.0,1.021652703862067e-13,2.76168315611552e-26,0.0,7.751063607925949e-16,0.0,0.0,1.0685690248122547e-14,0.0,0.11760590256915472,2.430886942213286e-27,0.0,0.0,0.0,4.097791376650515e-05,5.988263609433577e-09,1.7951686460838164e-07,8.5444909710984e-11,1.6215295694434177e-07,2.4393376426890957e-10,1.7034742456078234e-08
7.028359576981147e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551878205952863,0.0,0.17647058700586812,0.0,0.0,1.0351383098626482e-13,2.8106546777896763e-26,0.0,7.853902380720508e-16,0.0,0.0,1.0779365972912727e-14,0.0,0.1176058921963445,2.4848633918286964e-27,0.0,0.0,0.0,4.0987500161040635e-05,5.988263391826352e-09,1.803032775042674e-07,8.544544171306405e-11,1.6286382652426577e-07,2.4393071425882103e-10,1.711029106027723e-08
7.059027023181352e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855187718705814,0.0,0.17647058700586823,0.0,0.0,1.0487420287564767e-13,2.860274501942136e-26,0.0,7.957646382968156e-16,0.0,0.0,1.0873448895700476e-14,0.0,0.11760588200739164,2.5397942710387444e-27,0.0,0.0,0.0,4.099690270019792e-05,5.988263178076289e-09,1.8108968841067204e-07,8.544597395812908e-11,1.6357469561247567e-07,2.439276650857526e-10,1.718583818947784e-08
7.089694469381558e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855187618619654,0.0,0.17647058700586835,0.0,0.0,1.062464374888099e-13,2.910548322639789e-26,0.0,8.062299574818879e-16,0.0,0.0,1.0967938995750086e-14,0.0,0.11760587199877015,2.5956921777936957e-27,0.0,0.0,0.0,4.100612490995539e-05,5.988262968109407e-09,1.818760973297497e-07,8.544650644150402e-11,1.6428556421097926e-07,2.439246167354441e-10,1.726138384394752e-08
7.120361915581764e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551875203022253,0.0,0.17647058700586846,0.0,0.0,1.0763058625939941e-13,2.961481858805003e-26,0.0,8.167865916340792e-16,0.0,0.0,1.1062836252327961e-14,0.0,0.11760586216702165,2.6525698203353295e-27,0.0,0.0,0.0,4.101517024867028e-05,5.988262761853159e-09,1.826625042636117e-07,8.544703915860341e-11,1.6499643232174547e-07,2.439215691939088e-10,1.733692802394932e-08
7.15102936178197e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551874237196057,0.0,0.17647058700586857,0.0,0.0,1.090267006202572e-13,3.0130808542151126e-26,0.0,8.27434936752013e-16,0.0,0.0,1.115814064470261e-14,0.0,0.11760585250875413,2.7104400176762553e-27,0.0,0.0,0.0,4.102404210837537e-05,5.988262559236378e-09,1.8344890921432782e-07,8.544757210492972e-11,1.6570729994670545e-07,2.4391852244742834e-10,1.7412470729742014e-08
7.181696807982175e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551873288385277,0.0,0.17647058700586868,0.0,0.0,1.1043483200341736e-13,3.065351077501897e-26,0.0,8.381753888261237e-16,0.0,0.0,1.1253852152144605e-14,0.0,0.11760584302064057,2.7693157000791974e-27,0.0,0.0,0.0,4.1032743816051134e-05,5.988262360189273e-09,1.8423531218392675e-07,8.544810527607182e-11,1.6641816708775338e-07,2.4391547648254746e-10,1.748801196158015e-08
7.212364254182381e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855187235626356,0.0,0.1764705870058688,0.0,0.0,1.1185503184010695e-13,3.118298322151075e-26,0.0,8.490083438386586e-16,0.0,0.0,1.1349970753926575e-14,0.0,0.11760583369941785,2.8292099095362743e-27,0.0,0.0,0.0,4.1041278634873125e-05,5.988262164643376e-09,1.8502171317439685e-07,8.544863866770298e-11,1.6712903374674668e-07,2.439124312860695e-10,1.756355171971414e-08
7.243031700382587e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855187144051087,0.0,0.1764705870058689,0.0,0.0,1.1328735156074595e-13,3.171928406501784e-26,0.0,8.599341977636755e-16,0.0,0.0,1.1446496429323185e-14,0.0,0.11760582454188531,2.890135800248255e-27,0.0,0.0,0.0,4.104964976543582e-05,5.9882619725315516e-09,1.8580811218768736e-07,8.54491722755795e-11,1.6783989992550748e-07,2.4390938684505064e-10,1.763909000439035e-08
7.273699146582793e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551870540813284,0.0,0.17647058700586896,0.0,0.0,1.1473184259494717e-13,3.226247173746071e-26,0.0,8.709533465670441e-16,0.0,0.0,1.1543429157611113e-14,0.0,0.11760581554490379,2.952106639103795e-27,0.0,0.0,0.0,4.1057860346952565e-05,5.988261783787936e-09,1.8659450922570842e-07,8.544970609553923e-11,1.6855076562582257e-07,2.4390634314679566e-10,1.7714626815851153e-08
7.304366592782998e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551869656862905,0.0,0.17647058700586904,0.0,0.0,1.161885563715162e-13,3.281260491928376e-26,0.0,8.820661862064442e-16,0.0,0.0,1.1640768918069026e-14,0.0,0.11760580670539425,3.0151358061586596e-27,0.0,0.0,0.0,4.106591345843298e-05,5.988261598347937e-09,1.8738090429033266e-07,8.545024012349973e-11,1.692616308494445e-07,2.4390330017885317e-10,1.7790162154335036e-08
7.335034038983204e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855186878835772,0.0,0.17647058700586912,0.0,0.0,1.1765754431845115e-13,3.3369742539450176e-26,0.0,8.93273112631367e-16,0.0,0.0,1.173851568997756e-14,0.0,0.11760579802033672,3.0792367951149306e-27,0.0,0.0,0.0,4.107381211983739e-05,5.988261416148197e-09,1.881672973833952e-07,8.545077435545672e-11,1.6997249559809214e-07,2.439002579290104e-10,1.786569602007664e-08
7.36570148518341e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551867935001546,0.0,0.1764705870058692,0.0,0.0,1.1913885786294295e-13,3.393394377543683e-26,0.0,9.045745217831138e-16,0.0,0.0,1.1836669452619312e-14,0.0,0.11760578948676918,3.1444232138001824e-27,0.0,0.0,0.0,4.108155929320934e-05,5.988261237126579e-09,1.889536885066948e-07,8.545130878748288e-11,1.7068335987345127e-07,2.4389721638528915e-10,1.7941228413306886e-08
7.396368931383615e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855186709650384,0.0,0.1764705870058693,0.0,0.0,1.2063254843137477e-13,3.450526805322907e-26,0.0,9.159708095947963e-16,0.0,0.0,1.1935230185278804e-14,0.0,0.11760578110178635,3.210708784646663e-27,0.0,0.0,0.0,4.108915788378631e-05,5.9882610612221295e-09,1.8974007766199438e-07,8.545184341572612e-11,1.7139422367717512e-07,2.438941755359407e-10,1.8016759334252973e-08
