Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136),H2X(36)
2.336194747242465e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995540765977,0.0,0.1764705899200511,0.0,0.0,3.8100744341325026e-30,3.369690103571662e-39,0.0,2.7653071228805283e-23,0.0,0.0,1.1975301991232374e-25,0.0,0.1176470593875486,4.165384174305647e-37,0.0,0.0,0.0,6.118515979193946e-10,1.5989781146856253e-10,5.997823360740313e-13,5.402221012919671e-13,1.7236590932384963e-15,5.783492351516319e-14,6.864183671428521e-18,5.212065183440942e-18,3.786338925277606e-32,1.3369780865802478e-26,2.0038364746942015e-38
2.9006851558676802e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599552209213,0.0,0.17647058990074596,0.0,0.0,7.291506413387996e-30,7.971573734224419e-39,0.0,5.2791801971838573e-23,0.0,0.0,1.8453853710186972e-25,0.0,0.11764705923956448,9.853916639606505e-37,0.0,0.0,0.0,7.596908133309294e-10,1.9850807894000092e-10,7.447066297980233e-13,6.702418657040567e-13,2.6532438460460937e-15,7.180742084212861e-14,1.0570765698150689e-17,6.471465286293575e-18,8.957214635141737e-32,2.0602765399348384e-26,4.75774573147209e-38
3.4651755644928954e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599550342002,0.0,0.1764705898814491,0.0,0.0,1.2429414589087348e-29,1.615214853397659e-38,0.0,8.984431711167266e-23,0.0,0.0,2.6329066848815964e-25,0.0,0.11764705909158087,1.9966173567174713e-36,0.0,0.0,0.0,9.075295017729642e-10,2.3710183540431435e-10,8.896309231499404e-13,8.000623585756417e-13,3.782099791269746e-15,8.577912035179775e-14,1.5075129133355427e-17,7.730877299649585e-18,1.8149247530213063e-31,2.939508150760918e-26,9.662441801214575e-38
4.0296659731181106e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599548474995,0.0,0.17647058986216207,0.0,0.0,1.9546150058221868e-29,2.941388232866285e-38,0.0,1.4111551544724406e-22,0.0,0.0,3.560094250801231e-25,0.0,0.11764705894359778,3.635939283983461e-36,0.0,0.0,0.0,1.055367663246965e-09,2.7567588004174054e-10,1.034555216129757e-12,9.29683885160622e-13,5.109921672682838e-15,9.975002208908137e-14,2.0377229062393896e-17,8.990303528407771e-18,3.3050656656684718e-31,3.9746746533487087e-26,1.7624250185114475e-37
4.594156381743326e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599546608224,0.0,0.17647058984288652,0.0,0.0,2.8964067917790574e-29,4.953039154569787e-38,0.0,2.0890672654960228e-22,0.0,0.0,4.626948125171827e-25,0.0,0.11764705879561523,6.12259824612925e-36,0.0,0.0,0.0,1.2032052977546025e-09,3.1422701857351894e-10,1.1794795087374513e-12,1.059106750317168e-12,6.6364046297952364e-15,1.1372012609919537e-13,2.6477020265869814e-17,1.0249746273897736e-17,5.565432528889182e-31,5.165778012629531e-26,2.971403481682847e-37
5.158646790368541e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599544741722,0.0,0.17647058982362399,0.0,0.0,4.100552532582049e-29,7.851104982598529e-38,0.0,2.9551616603079574e-22,0.0,0.0,5.8334683278877145e-25,0.0,0.1176470586476332,9.704977189874529e-36,0.0,0.0,0.0,1.351042405297686e-09,3.527520634050692e-10,1.3244038009730038e-12,1.1883312585433186e-12,8.361244162254065e-15,1.276894324275625e-13,3.33744573178317e-17,1.1509207834335167e-17,8.821803313605031e-31,6.512820405443683e-26,4.714593702259655e-37
5.847948805748048e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599542462936,0.0,0.1764705898001224,0.0,0.0,5.973656221204452e-29,1.2930611044466936e-37,0.0,4.301350142252058e-22,0.0,0.0,7.496157735316719e-25,0.0,0.11764705846693231,1.598388901969458e-35,0.0,0.0,0.0,1.5315663100926614e-09,3.997551729540576e-10,1.5013715667740545e-12,1.3458593919093647e-12,1.0736003156745698e-14,1.4474633944621267e-13,4.2878573690941513e-17,1.3047171397777948e-17,1.4529308018975762e-30,8.369173213293165e-26,7.77244803059964e-37
6.5372508211275545e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995401846557,0.0,0.17647058977664556,0.0,0.0,8.344716449500049e-29,2.015328371473475e-37,0.0,6.004044163414621e-22,0.0,0.0,9.367103206456998e-25,0.0,0.11764705828623225,2.4912017208989594e-35,0.0,0.0,0.0,1.7120894291385466e-09,4.467088704328337e-10,1.678339332020163e-12,1.5030927616396253e-12,1.3405525249985374e-14,1.6180205719468426e-13,5.357190670575403e-17,1.4585170606882864e-17,2.264493038123804e-30,1.0458055076359423e-25,1.2123962931709758e-36
7.226552836507061e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599537906937,0.0,0.17647058975319627,0.0,0.0,1.1272427823465903e-28,3.0054523048755475e-37,0.0,8.104864440392412e-22,0.0,0.0,1.1446304719551213e-24,0.0,0.11764705810553293,3.7151177551141615e-35,0.0,0.0,0.0,1.8926117624388657e-09,4.936074138169437e-10,1.855307096711316e-12,1.660031919263546e-12,1.6369258908356598e-14,1.7885658575599934e-13,6.545437333629845e-17,1.6123209623721827e-17,3.3770251526867256e-30,1.2779471710362952e-25,1.8093567315968787e-36
7.915854851886568e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995356298375,0.0,0.17647058972977744,0.0,0.0,1.4815484783794812e-28,4.322513107896455e-37,0.0,1.0645358027649718e-21,0.0,0.0,1.3733762281903775e-24,0.0,0.11764705792483442,5.343166749356081e-35,0.0,0.0,0.0,2.0731333099970365e-09,5.404450883713474e-10,2.0322748608475074e-12,1.816677415292704e-12,1.9626653616123074e-14,1.959099252130089e-13,7.852589072834173e-17,1.766129260300054e-17,4.856909982401e-30,1.533342945719815e-25,2.603963659501246e-36
8.605156867266075e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599533353415,0.0,0.17647058970639187,0.0,0.0,1.9032581907331643e-28,6.031582989179534e-37,0.0,1.366699251360074e-21,0.0,0.0,1.6229475876926852e-24,0.0,0.1176470577441367,7.455785095811939e-35,0.0,0.0,0.0,2.2536540718165727e-09,5.872162082898629e-10,2.209242624428738e-12,1.973029799220058e-12,2.3177159876184108e-14,2.1296207564869544e-13,9.278637589688548e-17,1.9199423691478152e-17,6.77726273626748e-30,1.811993527423298e-25,3.635724133895242e-36
9.294458882645582e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599531077725,0.0,0.17647058968304236,0.0,0.0,2.398241357707634e-28,8.203257022387226e-37,0.0,1.7211162054038894e-21,0.0,0.0,1.8933445522757192e-24,0.0,0.11764705756343974,1.014023586602458e-34,0.0,0.0,0.0,2.434174047900856e-09,6.339151212289997e-10,2.386210387455017e-12,2.1290896195155966e-12,2.7020229214421524e-14,2.30013037145838e-13,1.0823574606103273e-16,2.0737607028570546e-17,9.21740375328142e-30,2.1138996749468794e-25,4.947543473945234e-36
9.983760898025088e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995288028246,0.0,0.17647058965973184,0.0,0.0,2.9723674295163154e-28,1.0914140603425505e-36,0.0,2.1319181085216176e-21,0.0,0.0,2.1845671216404588e-24,0.0,0.11764705738274359,1.34912113664834e-34,0.0,0.0,0.0,2.614693238253357e-09,6.805362090090137e-10,2.5631781499263584e-12,2.2848574236233507e-12,3.1155314182688385e-14,2.4706280978733097e-13,1.2487391832498014e-16,2.2275846745721682e-17,1.2263406219627125e-29,2.4390622091426117e-25,6.586020203385373e-36
1.0673062913404595e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599526528768,0.0,0.17647058963646298,0.0,0.0,3.631505863341303e-28,1.4246792537539963e-36,0.0,2.6032285052868418e-21,0.0,0.0,2.4966152942177716e-24,0.0,0.1176470572020482,1.7610762741615886e-34,0.0,0.0,0.0,2.7952116428775928e-09,7.27073891939774e-10,2.7401459118427843e-12,2.4403337579589397e-12,3.5581868361265746e-14,2.6411139365613663e-13,1.4270080972617534e-16,2.3814146966476512e-17,1.6008032130534923e-29,2.7874820132448422e-25,8.601422250467046e-36
1.1362364928784102e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599524255613,0.0,0.17647058961323864,0.0,0.0,4.3815261113469075e-28,1.828952687718219e-36,0.0,3.139163297128548e-21,0.0,0.0,2.8294890692913075e-24,0.0,0.11764705702135361,2.260805498486491e-34,0.0,0.0,0.0,2.9757292617770557e-09,7.735226319666645e-10,2.917113673204326e-12,2.59551916791295e-12,4.029934635548144e-14,2.811587888351629e-13,1.6171633735657494e-16,2.535251180673685e-17,2.0550509559271317e-29,3.159160033116267e-25,1.1047575578377002e-35
1.2051666944163609e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599521983413,0.0,0.17647058959006148,0.0,0.0,5.228297619892658e-28,2.313637031404392e-36,0.0,3.743830798311747e-21,0.0,0.0,3.183188447153758e-24,0.0,0.11764705684065982,2.859931425082121e-34,0.0,0.0,0.0,3.1562460949551997e-09,8.198769343358615e-10,3.0940814340110197e-12,2.7504141978561048e-12,4.5307203790539276e-14,2.9820499540725554e-13,1.819204183715503e-16,2.6890945374817383e-17,2.599648474417652e-29,3.554097276965606e-25,1.398184288672564e-35
1.2740968959543116e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995197122225,0.0,0.17647058956693426,0.0,0.0,6.177689835568143e-28,2.888713604218153e-36,0.0,4.4213316415239265e-21,0.0,0.0,3.557713428046569e-24,0.0,0.11764705665996679,3.5707919139378294e-34,0.0,0.0,0.0,3.3367621424154873e-09,8.661313494563515e-10,3.271049194262908e-12,2.9050193911420016e-12,5.0604897308782e-14,3.1525001345525745e-13,2.033129699293134e-16,2.8429451771351233e-17,3.2458105044651885e-29,3.9722948149552666e-25,1.7465172834461595e-35
1.3744471779764843e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599516407682,0.0,0.17647058953335995,0.0,0.0,7.755372295575414e-28,3.909398906767696e-36,0.0,5.546279207839111e-21,0.0,0.0,4.140184468973027e-24,0.0,0.11764705639691085,4.832474289221606e-34,0.0,0.0,0.0,3.599560437666048e-09,9.332799918881209e-10,3.5286832093321278e-12,3.1295804297752793e-12,5.8834411403088e-14,3.4006244531030443e-13,2.365811413240592e-16,3.066938582347398e-17,4.392660166192291e-29,4.62270009864268e-25,2.3651596248891745e-35
1.474797459998657e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599513105562,0.0,0.17647058949990546,0.0,0.0,9.581101783635381e-28,5.178948065920086e-36,0.0,6.846864354243207e-21,0.0,0.0,4.766793816486206e-24,0.0,0.11764705613385658,6.401778293482891e-34,0.0,0.0,0.0,3.862357067664525e-09,1.0001890192880138e-09,3.78631722322577e-12,3.353530000072825e-12,6.767539259542714e-14,3.648723586087346e-13,2.7236775585849917e-16,3.2909495502818036e-17,5.81913078297258e-29,5.322409974600066e-25,3.1352090957870784e-35
1.5751477420208295e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995098060233,0.0,0.17647058946657884,0.0,0.0,1.1672988556658924e-27,6.73473399095954e-36,0.0,8.33565234791836e-21,0.0,0.0,5.437541468843883e-24,0.0,0.11764705587080397,8.324900062971981e-34,0.0,0.0,0.0,4.125152032421732e-09,1.066842202494221e-09,4.043951235944047e-12,3.576869767028699e-12,7.712617587937377e-14,3.8967975360624546e-13,3.106725578469652e-16,3.514979337465222e-17,7.567212875277316e-29,6.071428446696662e-25,4.079565269534073e-35
1.675498024043002e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995065092243,0.0,0.17647058943338817,0.0,0.0,1.4049142866119943e-27,8.616697716367627e-36,0.0,1.0025174361096347e-20,0.0,0.0,6.1524274252019246e-24,0.0,0.11764705560775303,1.0651210016943928e-33,0.0,0.0,0.0,4.3879453319484616e-09,1.133223569799026e-09,4.301585247487205e-12,3.799601391106232e-12,8.718510077929478e-14,4.1448463055846e-13,3.514952916810173e-16,3.739029197015052e-17,9.681782117855949e-29,6.869759795011237e-25,5.222734409372924e-35
1.7758483060651747e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599503215324,0.0,0.17647058940034127,0.0,0.0,1.6727674962689267e-27,1.0867352153000216e-35,0.0,1.192792742394306e-20,0.0,0.0,6.911451684763742e-24,0.0,0.11764705534470375,1.3433257474804047e-33,0.0,0.0,0.0,4.6507369662555196e-09,1.1993174230418403e-09,4.55921925785551e-12,4.021726528244009e-12,9.785051134436193e-14,4.392869897209754e-13,3.9483570178090695e-16,3.9631003786344906e-17,1.2210603516007262e-28,7.717408575282833e-25,6.590836323364267e-35
1.8761985880873473e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599499924475,0.0,0.17647058936744578,0.0,0.0,1.9726695093949432e-27,1.3531766527093086e-35,0.0,1.4056374630763966e-20,0.0,0.0,7.714614247227226e-24,0.0,0.11764705508165614,1.6726751405627477e-33,0.0,0.0,0.0,4.913526935353705e-09,1.265108348899817e-09,4.816853267049264e-12,4.243246829876768e-12,1.0912075612765455e-13,4.640868313493373e-13,4.406935326210267e-16,4.187194128633159e-17,1.5204313891152194e-28,8.614379617740758e-25,8.211598481435311e-35
1.97654887010952e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559949663683,0.0,0.17647058933470935,0.0,0.0,2.3064313511328248e-27,1.6657575816174874e-35,0.0,1.6422945018236687e-20,0.0,0.0,8.561915111509731e-24,0.0,0.1176470548186102,2.0590572071233195e-33,0.0,0.0,0.0,5.176315239253864e-09,1.3305812348993728e-09,5.074487275068799e-12,4.464163942937599e-12,1.2099418818395959e-13,4.888841556991124e-13,4.890685286571634e-16,4.4113116899149303e-17,1.8716432442468958e-28,9.560678026690568e-25,1.0114366562310987e-34
2.0768991521316926e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599493352536,0.0,0.1764705893021393,0.0,0.0,2.6758640463784712e-27,2.0294958098875766e-35,0.0,1.9040033863627568e-20,0.0,0.0,9.453354276916212e-24,0.0,0.11764705455556591,2.5086743013029967e-33,0.0,0.0,0.0,5.439101877966842e-09,1.3957212792137306e-09,5.332121281914466e-12,4.684479509880662e-12,1.334691650470538e-13,5.136789630258221e-13,5.39960434393127e-16,4.6354543020077425e-17,2.2803335267723627e-28,1.0556309179389528e-24,1.2330094182349639e-34
2.1772494341538652e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599490071737,0.0,0.17647058926974293,0.0,0.0,3.082778620373013e-27,2.4496643925682315e-35,0.0,2.192000256243564e-20,0.0,0.0,1.0388931742030399e-23,0.0,0.1176470542925233,3.028044261348473e-33,0.0,0.0,0.0,5.70188685150352e-09,1.4605140063057388e-09,5.589755287586655e-12,4.904195168680918e-12,1.4654404872997107e-13,5.384712535850062e-13,5.933689943175294e-16,4.8596232010513686e-17,2.7524265849615403e-28,1.160127872581107e-24,1.4891353649915022e-34
2.2775997161760378e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599486794576,0.0,0.17647058923752731,0.0,0.0,3.52898609783617e-27,2.931788793586089e-35,0.0,2.5075179002237254e-20,0.0,0.0,1.1368647506317679e-23,0.0,0.11764705402948235,3.6239968997865514e-33,0.0,0.0,0.0,5.964670159874764e-09,1.5249452743271098e-09,5.847389292085772e-12,5.1233125528606145e-12,1.6021720569851572e-13,5.632610276321299e-13,6.492939529952036e-16,5.0838196198347935e-17,3.294130313781339e-28,1.269559258739134e-24,1.78323218927233e-34
2.3779499981982104e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994835211895,0.0,0.17647058920549927,0.0,0.0,4.016297503871886e-27,3.481648491881183e-35,0.0,2.851785735249536e-20,0.0,0.0,1.2392501568445309e-23,0.0,0.11764705376644306,4.3036759865095745e-33,0.0,0.0,0.0,6.227451803091481e-09,1.5890012903277897e-09,6.105023295412258e-12,5.341833291485592e-12,1.7448700687495796e-13,5.880482854226804e-13,7.077350549714085e-16,5.3080447877752063e-17,3.9119379551050317e-28,1.3839256956873153e-24,2.1188795492460054e-34
2.478300280220383e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599480251713,0.0,0.1764705891736656,0.0,0.0,4.5465238632794286e-27,4.105274496867899e-35,0.0,3.2260298392711517e-20,0.0,0.0,1.346049392756466e-23,0.0,0.11764705350340544,5.0745361762390035e-33,0.0,0.0,0.0,6.490231781164572e-09,1.6526686166889878e-09,6.36265729756657e-12,5.559759009190324e-12,1.893518276129902e-13,6.128330272120948e-13,7.686920448449355e-16,5.5322999309508066e-17,4.61262530339602e-28,1.5032278297073705e-24,2.499817877814496e-34
2.5786505622425556e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994769862775,0.0,0.1764705891420328,0.0,0.0,5.121476200741835e-27,4.808949097126406e-35,0.0,3.631472954677337e-20,0.0,0.0,1.457262458296568e-23,0.0,0.11764705324036949,5.9443426960362184e-33,0.0,0.0,0.0,6.753010094104946e-09,1.7159341808062516e-09,6.6202912985492e-12,5.777091326187437e-12,2.0481004768820698e-13,6.376152532557774e-13,8.321646672483936e-16,5.756586272104239e-17,5.403250419731571e-28,1.627466334022788e-24,2.929948657867005e-34
2.6790008442647282e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994737250073,0.0,0.17647058911060726,0.0,0.0,5.74296554080598e-27,5.599205152481001e-35,0.0,4.069334497703663e-20,0.0,0.0,1.5728893534111582e-23,0.0,0.1176470529773352,6.92117046845445e-33,0.0,0.0,0.0,7.015786741923516e-09,1.7787852842637704e-09,6.8779252983606565e-12,5.993831858279681e-12,2.2086005128613732e-13,6.623949638090997e-13,8.981526668501878e-16,5.980905030652003e-17,6.291152832902743e-28,1.7566419087266805e-24,3.4133344050589713e-34
2.7793511262869008e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994704680293,0.0,0.17647058907939508,0.0,0.0,6.412802908233185e-27,6.482826303559529e-35,0.0,4.540830555755861e-20,0.0,0.0,1.692930077998831e-23,0.0,0.11764705271430258,8.013404368615146e-33,0.0,0.0,0.0,7.278561724631224e-09,1.8412096121531352e-09,7.135559297001475e-12,6.209982216865732e-12,2.375002269964355e-13,6.871721591274363e-13,9.666557883174232e-16,6.205257422681776e-17,7.283953771039563e-28,1.890755280731444e-24,3.954199250400359e-34
2.900288080217534e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599466548758,0.0,0.17647058904207183,0.0,0.0,7.286870307436625e-27,7.68178346862288e-35,0.0,5.1554669653131284e-20,0.0,0.0,1.8434618740492534e-23,0.0,0.11764705239731152,9.495419141554981e-33,0.0,0.0,0.0,7.595242289049142e-09,1.9158561890685734e-09,7.446046425096336e-12,6.469693494713089e-12,2.5833602252905007e-13,7.170290077422252e-13,1.0525538401271492e-15,6.475681699072165e-17,8.631048923251036e-28,2.0589440035111995e-24,4.688634990782631e-34
3.021225034148167e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994626360903,0.0,0.17647058900507714,0.0,0.0,8.236957711485916e-27,9.039361137099843e-35,0.0,5.822831164754316e-20,0.0,0.0,2.000404236234163e-23,0.0,0.11764705208032288,1.1173499701418705e-32,0.0,0.0,0.0,7.911920435125129e-09,1.9898455202733997e-09,7.756533551492807e-12,6.728552753304041e-12,2.800238352566112e-13,7.468822040927753e-13,1.1421039920268265e-15,6.746158701753022e-17,1.0156357421075254e-27,2.2343067607966184e-24,5.520917240482313e-34
3.1421619880788e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599458730222,0.0,0.17647058896842077,0.0,0.0,9.266235020796207e-27,1.0568872309695421e-34,0.0,6.545032608929644e-20,0.0,0.0,2.1637571644030623e-23,0.0,0.11764705176333667,1.3064101338904637e-32,0.0,0.0,0.0,8.228596162878386e-09,2.0631583486955577e-09,8.067020676191958e-12,6.986562787806066e-12,3.0256086999152386e-13,7.767317486259249e-13,1.2353057972636659e-15,7.016690540179721e-17,1.187483573543058e-27,2.416844979191229e-24,6.459372637018933e-34
3.263098942009433e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994548313346,0.0,0.17647058893211176,0.0,0.0,1.03778721356952e-26,1.2284151330530254e-34,0.0,7.324173832482024e-20,0.0,0.0,2.333520658404883e-23,0.0,0.11764705144635287,1.518432368193182e-32,0.0,0.0,0.0,8.545269472328141e-09,2.1357762797961358e-09,8.377507799194889e-12,7.2437263842169494e-12,3.259443407159883e-13,8.065776417884616e-13,1.332158809139201e-15,7.287279316887443e-17,1.380202592288767e-27,2.6065601411613095e-24,7.512667797426341e-34
3.3840358959400664e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599450939603,0.0,0.176470588896159,0.0,0.0,1.1575038956425264e-26,1.419955219864269e-34,0.0,8.162350472320399e-20,0.0,0.0,2.5096947180875056e-23,0.0,0.11764705112937149,1.7551908604041687e-32,0.0,0.0,0.0,8.861940363493644e-09,2.2076817920950685e-09,8.687994920502741e-12,7.500046319394643e-12,3.5017147055215165e-13,8.364198840271223e-13,1.4326625810090008e-15,7.557927127513643e-17,1.595405371981085e-27,2.803453784854018e-24,8.689809320186818e-34
3.5049728498706995e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599447055197,0.0,0.17647058886057077,0.0,0.0,1.2860905383186683e-26,1.6329946980517867e-34,0.0,9.061651288744821e-20,0.0,0.0,2.692279343289706e-23,0.0,0.11764705081239252,2.0185238257671982e-32,0.0,0.0,0.0,9.17860883639416e-09,2.2788582454554275e-09,8.998482040116706e-12,7.755525361086407e-12,3.7523949173295707e-13,8.662584757885989e-13,1.5368166662780756e-15,7.828636060819191e-17,1.8347626749997537e-27,3.0075275039178914e-24,1.0000143850431055e-33
3.6259098038013326e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559944317827,0.0,0.17647058882535496,0.0,0.0,1.4238641316085935e-26,1.8690723989205099e-34,0.0,1.0024158189651254e-19,0.0,0.0,2.8812745338507034e-23,0.0,0.11764705049541599,2.310333281897558e-32,0.0,0.0,0.0,9.495274891048978e-09,2.349289886955997e-09,9.308969158038002e-12,8.010166267959502e-12,4.011456455714437e-13,8.960934175195309e-13,1.6446206184063162e-15,8.099408198712559e-17,2.100003247018773e-27,3.2187829473179856e-24,1.1453357987664167e-33
3.746846757731966e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599439308973,0.0,0.17647058879051894,0.0,0.0,1.5711416655127466e-26,2.1297786069099413e-34,0.0,1.105194625334424e-19,0.0,0.0,3.076680289611738e-23,0.0,0.11764705017844186,2.6325848363248034e-32,0.0,0.0,0.0,9.811938527477395e-09,2.4189618547631416e-09,9.619456274267884e-12,8.263971789631193e-12,4.2788718243074473e-13,9.259247096665062e-13,1.7560739909093867e-15,8.370245616272637e-17,2.392913623429042e-27,3.4372218191534416e-24,1.3059478258566409e-33
3.867783711662599e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599435447445,0.0,0.17647058875606977,0.0,0.0,1.7282401300208435e-26,2.4167548896270313e-34,0.0,1.2147083751150877e-19,0.0,0.0,3.278496610417067e-23,0.0,0.11764704986147015,2.987307475958685e-32,0.0,0.0,0.0,1.0128599745698735e-08,2.4878601800681718e-09,9.929943388807645e-12,8.516944666698582e-12,4.554613616942649e-13,9.557523526760587e-13,1.871176337359284e-15,8.641150381771354e-17,2.715337937510564e-27,3.6628458784760745e-24,1.4828871096006934e-33
3.988720665593232e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599431593816,0.0,0.176470588722014,0.0,0.0,1.8954765151135728e-26,2.7316939341433873e-34,0.0,1.3311632169206204e-19,0.0,0.0,3.486723496110832e-23,0.0,0.11764704954450085,3.37659336429857e-32,0.0,0.0,0.0,1.0445258545732323e-08,2.555971787158097e-09,1.0240430501658599e-11,8.769087630767901e-12,4.838654517363636e-13,9.855763469946705e-13,1.9899272113825455e-15,8.912124556695457e-17,3.0691777356434304e-27,3.895656939111059e-24,1.677224285590525e-33
4.109657619523865e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994277482094,0.0,0.1764705886883576,0.0,0.0,2.0731678107630537e-26,3.076339380979337e-34,0.0,1.4547646230541506e-19,0.0,0.0,3.7013609465362126e-23,0.0,0.117647049227534,3.802597635785493e-32,0.0,0.0,0.0,1.0761914927597508e-08,2.623284491560894e-09,1.0550917612822099e-11,9.020403404483925e-12,5.130967298929621e-13,1.0153966930687727e-12,2.112326166659758e-15,9.183170195768599e-17,3.45639178992353e-27,4.135656869477691e-24,1.8900639815532337e-33
4.230594573454498e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599423910736,0.0,0.17647058865510634,0.0,0.0,2.261631006932802e-26,3.4524856573161727e-34,0.0,1.5857173917271304e-19,0.0,0.0,3.922408961535482e-23,0.0,0.11764704891056954,4.267538189201801e-32,0.0,0.0,0.0,1.1078568891313658e-08,2.689786996317746e-09,1.0861404722299526e-11,9.270894701559337e-12,5.431524824321542e-13,1.0452133913447453e-12,2.238372756925585e-15,9.454289346973521e-17,3.878995909914266e-27,4.382847592410337e-24,2.122544816326493e-33
4.3515315273851313e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599420081502,0.0,0.1764705886222654,0.0,0.0,2.4611830935771652e-26,3.861977809345278e-34,0.0,1.7242256492894385e-19,0.0,0.0,4.1498675409510746e-23,0.0,0.1176470485936075,4.77369548000568e-32,0.0,0.0,0.0,1.139522043690013e-08,2.755468886462091e-09,1.1171891830092277e-11,9.520564226804149e-12,5.740300045248073e-13,1.0750264422689142e-12,2.3680665359693685e-15,9.725484051574363e-17,4.3390627534319636e-27,4.6372310849795756e-24,2.3758393978925563e-33
4.4724684813157645e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599416260602,0.0,0.17647058858983952,0.0,0.0,2.6721410606411597e-26,4.30671133611357e-34,0.0,1.8704928524397733e-19,0.0,0.0,4.383736684625884e-23,0.0,0.11764704827664788,5.323412314516561e-32,0.0,0.0,0.0,1.1711869564376311e-08,2.8203206218194155e-09,1.1482378936201778e-11,9.76941467615492e-12,6.057266002153168e-13,1.104835846287555e-12,2.501407057635291e-15,9.996756344138758e-17,4.838721639015011e-27,4.898809378314111e-24,2.6511543220265605e-33
4.5934054352463976e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599412448122,0.0,0.17647058855783307,0.0,0.0,2.8948218980605615e-26,4.788632024563681e-34,0.0,2.0247217904203122e-19,0.0,0.0,4.624016392403122e-23,0.0,0.11764704795969069,5.919093645578625e-32,0.0,0.0,0.0,1.2028516273761597e-08,2.884333528210405e-09,1.1792866040629472e-11,1.0017448736703883e-11,6.38239582392504e-13,1.1346416038468883e-12,2.6383938758222904e-15,1.026810825255978e-16,5.380158359737929e-27,5.167584557423447e-24,2.9497301713689912e-33
