Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136),H2X(36),HOX(23),H2OX(35),OCX(21),CXHO(27),COX(37)
2.098514767910835e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854656151393719,0.0,0.17643341876845145,2.6076825733690625e-28,1.0331763386976047e-07,1.9416823080323e-06,2.2595176057479866e-08,0.0,3.696693612004404e-05,0.0,0.0,3.701366069971361e-10,0.0,0.1175547247083034,6.916277226233425e-11,0.0,2.3371933329470404e-07,0.0,4.1452274166980116e-05,5.986384747402135e-09,4.6605384304733326e-05,9.139625449013567e-11,1.0878925697263436e-05,1.4526669338897923e-10,3.001223477541509e-06,3.07366018088008e-05,1.3023255164830547e-08,6.262791987375628e-06,6.843414626946037e-10,6.157766882196101e-10,3.637694685101819e-11,6.986167863313694e-19,2.3729650850269486e-14,7.954053449495032e-12
2.1067771195612474e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854654098845033,0.0,0.17643323298235788,2.6370427708199536e-28,1.0440690201223218e-07,1.961573579591026e-06,2.2809098188682287e-08,0.0,3.7151209155995777e-05,0.0,0.0,3.718909558051221e-10,0.0,0.11755453237798709,6.972419378420984e-11,0.0,2.351428343961526e-07,0.0,4.145217653845385e-05,5.986376862865849e-09,4.6754861566015376e-05,9.138817008881963e-11,1.088043541869669e-05,1.4508434270666623e-10,3.0075893289238665e-06,3.08653294897717e-05,1.3088222654202099e-08,6.318592671544206e-06,6.913531774252579e-10,6.180883578346236e-10,3.676068353468931e-11,7.037058917727375e-19,2.3847965102152228e-14,8.029413338639956e-12
2.1150394712116598e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854652046706833,0.0,0.1764330471666887,2.6666163899936337e-28,1.0550279419838083e-07,1.9815748939869654e-06,2.3024092285258734e-08,0.0,3.73355067138369e-05,0.0,0.0,3.7364361868380635e-10,0.0,0.11755434008911919,7.028789518408009e-11,0.0,2.3656774743991743e-07,0.0,4.145207893060985e-05,5.986368983853155e-09,4.6904064728534046e-05,9.13800714959282e-11,1.0881904833623156e-05,1.4490278930444032e-10,3.013928411800807e-06,3.099384974780142e-05,1.3153198743947491e-08,6.374626336345562e-06,6.984036862790525e-10,6.203977861334104e-10,3.7146755107979915e-11,7.088122254997853e-19,2.396629540902565e-14,8.105151103161445e-12
2.123301822862072e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28546499949802234,0.0,0.17643286132212976,2.6964041516623065e-28,1.0660531701256275e-07,2.0016862052325225e-06,2.324015857120155e-08,0.0,3.751982811452769e-05,0.0,0.0,3.753945803561173e-10,0.0,0.11755414784153342,7.085387595041084e-11,0.0,2.3799405103006136e-07,0.0,4.145198134340506e-05,5.986361105161177e-09,4.7052994058936385e-05,9.137195911000165e-11,1.0883334667211269e-05,1.4472202822365925e-10,3.020240846390708e-06,3.112216228060315e-05,1.3218183193830151e-08,6.430892605389052e-06,7.05492973021905e-10,6.227049661433788e-10,3.7535163892853086e-11,7.139357826217161e-19,2.4084641296500696e-14,8.181266821511025e-12
2.1307379393474433e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854648148779064,0.0,0.1764326940378833,2.723396824584804e-28,1.0760326209439445e-07,2.019880392752993e-06,2.3435535132480806e-08,0.0,3.7685737209387234e-05,0.0,0.0,3.7696897889885303e-10,0.0,0.11755397485386575,7.136520705150953e-11,0.0,2.392788955873682e-07,0.0,4.145189353253158e-05,5.9863540110951855e-09,4.718679655342948e-05,9.136464669470001e-11,1.0884588264799553e-05,1.4456001661695804e-10,3.025899352060999e-06,3.123746571547281e-05,1.3276676151563638e-08,6.4817308126368185e-06,7.119064720529826e-10,6.247794974109295e-10,3.788673200605288e-11,7.185617086220102e-19,2.4191165562773446e-14,8.250094182289596e-12
2.1381740558328145e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854646302912909,0.0,0.17643252673126522,2.7505640618828556e-28,1.0860658789870439e-07,2.038163601732965e-06,2.3631780503362043e-08,0.0,3.78516645988299e-05,0.0,0.0,3.7854197648977997e-10,0.0,0.1175538018993825,7.187838358574066e-11,0.0,2.4056483381180293e-07,0.0,4.1451805738309806e-05,5.9863469212099486e-09,4.732037766307096e-05,9.135732415150696e-11,1.0885810890277107e-05,1.443986392410951e-10,3.0315364561630282e-06,3.1352600455774966e-05,1.333517552080812e-08,6.53275684888295e-06,7.183513542819952e-10,6.268521938294726e-10,3.82401967566475e-11,7.2320158403036185e-19,2.4297701835802227e-14,8.319227803395971e-12
2.1456101723181856e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854644457382488,0.0,0.17643235940275068,2.77790638874957e-28,1.0961529902057838e-07,2.0565357937889407e-06,2.382889483925534e-08,0.0,3.801760981277329e-05,0.0,0.0,3.8011356249115593e-10,0.0,0.11755362897796413,7.239340511798226e-11,0.0,2.418518503390984e-07,0.0,4.145171796070825e-05,5.986339832874206e-09,4.7453737590440725e-05,9.134999158451097e-11,1.0887003047037834e-05,1.4423789255763074e-10,3.0371522449635363e-06,3.146756630714569e-05,1.3393681135254069e-08,6.583970438670154e-06,7.248276061980695e-10,6.289230525020564e-10,3.859555976503098e-11,7.278554031406857e-19,2.44042497629638e-14,8.388667739234079e-12
2.1523026771550196e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28546427966927496,0.0,0.17643220878875276,2.8026646185274266e-28,1.1052774722299693e-07,2.073146814227105e-06,2.4007040833151183e-08,0.0,3.816697536289229e-05,0.0,0.0,3.8152677431572376e-10,0.0,0.11755347337685974,7.285850159485142e-11,0.0,2.4301107452696814e-07,0.0,4.145163897505075e-05,5.986333451678351e-09,4.757357258372036e-05,9.13433841750185e-11,1.0888050347203054e-05,1.4409375687916973e-10,3.0421883012557918e-06,3.157089101909531e-05,1.3446341392621966e-08,6.630222799841012e-06,7.306830423349118e-10,6.307852486074572e-10,3.891701080401785e-11,7.3205576258421815e-19,2.4500152630343037e-14,8.451425624862525e-12
2.1589951819918535e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28546411362760327,0.0,0.17643205815773322,2.8275654789730842e-28,1.1144456446255237e-07,2.0898298485378055e-06,2.4185890922567935e-08,0.0,3.83163546442394e-05,0.0,0.0,3.8293882672300156e-10,0.0,0.11755331780235517,7.332509180692592e-11,0.0,2.4417114866529e-07,0.0,4.145156000280662e-05,5.9863270737987975e-09,4.769322873677171e-05,9.133676951105582e-11,1.0889073725372124e-05,1.4395012666855194e-10,3.0472072239705937e-06,3.167407864940088e-05,1.3499006458610699e-08,6.676626654772341e-06,7.365638658081665e-10,6.326459455873577e-10,3.9240001875502984e-11,7.362674173443241e-19,2.459606453282313e-14,8.514431707270986e-12
2.1656876868286874e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854639476132821,0.0,0.17643190751002275,2.8526093528049613e-28,1.123657539565547e-07,2.1065848656193275e-06,2.4365445215871624e-08,0.0,3.846574732974284e-05,0.0,0.0,3.843497122761407e-10,0.0,0.11755316225436434,7.37931753962793e-11,0.0,2.453320617080222e-07,0.0,4.145148104395267e-05,5.986320696995929e-09,4.7812706202524934e-05,9.133014760213788e-11,1.0890073532687923e-05,1.438069993953273e-10,3.0522090751122668e-06,3.1777129072607045e-05,1.3551676217506477e-08,6.7231818020363836e-06,7.424700656701253e-10,6.345051406150557e-10,3.9564534113986545e-11,7.404903624475411e-19,2.4691985212386576e-14,8.577686024376831e-12
2.171710941181838e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28546379822381707,0.0,0.17643177191308226,2.875271431978705e-28,1.1319856540440142e-07,2.1217258997728413e-06,2.452764626251575e-08,0.0,3.8600211940785576e-05,0.0,0.0,3.8561850554659497e-10,0.0,0.117553022283771,7.421572715809639e-11,0.0,2.4637759161955215e-07,0.0,4.145140999241336e-05,5.986314956573683e-09,4.792008327177973e-05,9.132418204915822e-11,1.0890953492500064e-05,1.436786127817281e-10,3.056696195968847e-06,3.186975704173922e-05,1.359908291867658e-08,6.765210622893278e-06,7.478073329901846e-10,6.3617712920275e-10,3.985793175227602e-11,7.443006670100183e-19,2.4778321172129628e-14,8.634827181346563e-12
2.1777341955349888e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854636488565777,0.0,0.17643163630312075,2.8980499408982484e-28,1.1403492323791538e-07,2.1369251899527317e-06,2.4690417877747644e-08,0.0,3.8734686916415736e-05,0.0,0.0,3.8688634243810485e-10,0.0,0.11755288233452212,7.463948797617609e-11,0.0,2.474237841526565e-07,0.0,4.145133895168393e-05,5.986309217801222e-09,4.8027315843310205e-05,9.131821114211242e-11,1.0891814889605958e-05,1.4355062968673706e-10,3.06116958366434e-06,3.196227369102268e-05,1.3646493246762424e-08,6.8073616801476626e-06,7.531651374931582e-10,6.378478951076317e-10,4.0152579449401935e-11,7.481201162230181e-19,2.4864663943796065e-14,8.692169465595933e-12
2.1837574498881395e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854634995115965,0.0,0.17643150068036942,2.92094515847268e-28,1.1487482971671545e-07,2.1521827114784427e-06,2.485376013747018e-08,0.0,3.886917202802392e-05,0.0,0.0,3.8815321773243595e-10,0.0,0.11755274240655565,7.50644575629384e-11,0.0,2.48470631355667e-07,0.0,4.14512679217473e-05,5.9863034796938415e-09,4.813440403198326e-05,9.131223506860907e-11,1.0892657970030917e-05,1.4342304829707306e-10,3.065629282829217e-06,3.2054678939185446e-05,1.3693907120885068e-08,6.84963482659844e-06,7.58543470469432e-10,6.39517435568089e-10,4.0448478002132446e-11,7.5194870909589075e-19,2.495101337714524e-14,8.749712903671567e-12
2.1897807042412902e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28546335018890506,0.0,0.1764313650450567,2.943957363581863e-28,1.1571828707354647e-07,2.1674984390433227e-06,2.5017673116634615e-08,0.0,3.900366705002349e-05,0.0,0.0,3.894191262744791e-10,0.0,0.11755260249980988,7.54906356224111e-11,0.0,2.4951812530796255e-07,0.0,4.145119690258626e-05,5.986297742254075e-09,4.8241347953716534e-05,9.130625401685705e-11,1.089348297673305e-05,1.4329586680924373e-10,3.0700753379155713e-06,3.2146972708082965e-05,1.3741324461234938e-08,6.892029914939502e-06,7.639423229795684e-10,6.411857482563575e-10,4.0745628197751127e-11,7.557864447294504e-19,2.5037369327453057e-14,8.80745752178355e-12
2.1958039585944409e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854632008885338,0.0,0.17643122939740774,2.9670868350783026e-28,1.1656529751438605e-07,2.182872346718347e-06,2.5182156889252898e-08,0.0,3.9138171759812804e-05,0.0,0.0,3.906840629717527e-10,0.0,0.11755246261422314,7.591802185023845e-11,0.0,2.505662581207468e-07,0.0,4.145112589418349e-05,5.986292005487438e-09,4.834814772547256e-05,9.13002681726897e-11,1.0894290149642025e-05,1.4316908342947753e-10,3.074507793197979e-06,3.223915492265614e-05,1.3788745189058523e-08,6.934546797763837e-06,7.693616858606184e-10,6.428528304856026e-10,4.1044030814094054e-11,7.59633322236858e-19,2.5123731651895096e-14,8.865403345809697e-12
2.2018272129475915e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854630516105123,0.0,0.1764310937376451,2.990333851786791e-28,1.1741586321855162e-07,2.1983044079558294e-06,2.53472115284098e-08,0.0,3.927268593773788e-05,0.0,0.0,3.919480227939089e-10,0.0,0.11755232274973412,7.634661593369124e-11,0.0,2.516150219367862e-07,0.0,4.145105489652162e-05,5.986286269397267e-09,4.845480346525323e-05,9.129427771898222e-11,1.0895079725697423e-05,1.4304269637365812e-10,3.0789266927743627e-06,3.233122551089009e-05,1.383616922664523e-08,6.97718532756759e-06,7.7480154973627e-10,6.445186793798541e-10,4.1343686619588e-11,7.6348934074362285e-19,2.521010020953391e-14,8.923550401299844e-12
2.2078504673007422e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854629023548694,0.0,0.17643095806598807,3.0136986925047307e-28,1.1826998633880602e-07,2.2137945955931495e-06,2.5512837106274857e-08,0.0,3.940720936705574e-05,0.0,0.0,3.932110007722446e-10,0.0,0.11755218290628168,7.677641755167894e-11,0.0,2.526644089298745e-07,0.0,4.14509839095833e-05,5.986280533987775e-09,4.856131529209309e-05,9.128828283633787e-11,1.0895851938885428e-05,1.4291670386725831e-10,3.0833320805668434e-06,3.242318440377341e-05,1.3883596497314369e-08,7.019945356754062e-06,7.80261905012637e-10,6.461832923449301e-10,4.1644596373287974e-11,7.6735449938753215e-19,2.529647486130111e-14,8.981898713480126e-12
2.213873721653893e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854627531216326,0.0,0.17643082238265326,3.0371816360026195e-28,1.1912766900146241e-07,2.229342881856461e-06,2.567903369411408e-08,0.0,3.954174183389823e-05,0.0,0.0,3.944729919992174e-10,0.0,0.11755204308380485,7.720742637476256e-11,0.0,2.537144113049319e-07,0.0,4.145091293335103e-05,5.9862747992628205e-09,4.8667683326052026e-05,9.128228370284596e-11,1.0896607020274561e-05,1.4279110414527664e-10,3.0877240003225983e-06,3.251503153525801e-05,1.3931026925402294e-08,7.062826737637641e-06,7.857427418787822e-10,6.478466669080674e-10,4.1946760824914013e-11,7.712287973184485e-19,2.5382855469969866e-14,9.040448307257115e-12
2.2198969760070436e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285462603910829,0.0,0.17643068668785444,3.0607829610244995e-28,1.1998891330648922e-07,2.244949238364399e-06,2.584580136230167e-08,0.0,3.967628312723613e-05,0.0,0.0,3.9573399162796375e-10,0.0,0.11755190328224296,7.763964206516828e-11,0.0,2.547650212981916e-07,0.0,4.145084196780731e-05,5.986269065226251e-09,4.8773907688208466e-05,9.127628049416671e-11,1.089734519805126e-05,1.426658954521743e-10,3.0921024956146976e-06,3.260676684221949e-05,1.3978460436249793e-08,7.105829322447682e-06,7.912440503103749e-10,6.495088004675733e-10,4.2250180714888095e-11,7.75112233698181e-19,2.5469241900133146e-14,9.099199207221913e-12
2.231943484713345e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854623055566232,0.0,0.17643041526470557,3.108341870485912e-28,1.217220951124361e-07,2.2763360455732866e-06,2.6181050216827716e-08,0.0,3.9945391363265185e-05,0.0,0.0,3.982529970038681e-10,0.0,0.11755162374162226,7.85076926552592e-11,0.0,2.568680332395396e-07,0.0,4.1450700068715066e-05,5.986257599233248e-09,4.898592588648196e-05,9.126426254188351e-11,1.0898771741315618e-05,1.424166441773807e-10,3.1008193862347254e-06,3.2789901744459634e-05,1.4073336412534022e-08,7.19219751236228e-06,8.023080407088921e-10,6.528293343955996e-10,4.286078972530194e-11,7.8290651851018655e-19,2.564203169227791e-14,9.217305022526277e-12
2.2427853425490162e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28546203711480883,0.0,0.17643017094675179,3.151552549643467e-28,1.2329416008590337e-07,2.3047824752682037e-06,2.6484727968828954e-08,0.0,4.0187616902144555e-05,0.0,0.0,4.005166631780856e-10,0.0,0.11755137222598808,7.929306211388057e-11,0.0,2.5876274479047886e-07,0.0,4.1450572395909856e-05,5.98624728223087e-09,4.917625214264569e-05,9.125343416110777e-11,1.0900000051305272e-05,1.421936379287647e-10,3.1086191097170434e-06,3.295434014182536e-05,1.4158734605371477e-08,7.270341916672429e-06,8.123355399162105e-10,6.558135451434707e-10,4.3414638672681204e-11,7.899526201667044e-19,2.5797561092775102e-14,9.324288963844264e-12
2.2536272003846874e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854617687460518,0.0,0.17642992659485218,3.195151118792354e-28,1.2487779624636e-07,2.333416583792398e-06,2.67902570760542e-08,0.0,4.0429867883002784e-05,0.0,0.0,4.027770439189304e-10,0.0,0.11755112077718402,8.008233619013037e-11,0.0,2.606593056989978e-07,0.0,4.145044475746035e-05,5.9862369675153585e-09,4.9366114831041026e-05,9.124259520045196e-11,1.0901177014331178e-05,1.4197187173739696e-10,3.116376007716334e-06,3.311841537555478e-05,1.4244141669848933e-08,7.348876720089127e-06,8.224292014400635e-10,6.587936961625067e-10,4.3972566334302995e-11,7.970283178927321e-19,2.5953107329860334e-14,9.431925505657736e-12
2.2644690582203586e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285461500450475,0.0,0.17642968221015515,3.2391392026559474e-28,1.2647301490204704e-07,2.3622381841452624e-06,2.7097637918157926e-08,0.0,4.0672143173204906e-05,0.0,0.0,4.05034113091508e-10,0.0,0.11755086939486374,8.087551261468739e-11,0.0,2.6255767180432265e-07,0.0,4.145031715326215e-05,5.986226655106609e-09,4.955551469375816e-05,9.123174660020736e-11,1.0902303861543994e-05,1.4175133569887968e-10,3.1240903281650214e-06,3.3282127178161574e-05,1.4329557205256373e-08,7.427801058233211e-06,8.325889592412616e-10,6.617697736350972e-10,4.453457669698453e-11,8.041336072132786e-19,2.6108669676706012e-14,9.540214780499353e-12
2.2753109160560297e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854612322281917,0.0,0.17642943779378187,3.2835184257069766e-28,1.2807982709297513e-07,2.3912470832423847e-06,2.7406870866310418e-08,0.0,4.091444166720868e-05,0.0,0.0,4.072878451608224e-10,0.0,0.11755061807868315,8.167258903199188e-11,0.0,2.6445779926802884e-07,0.0,4.1450189583210334e-05,5.986216345023836e-09,4.974445248305253e-05,9.122088927742686e-11,1.0903381796554411e-05,1.4153202000323033e-10,3.1317623172335547e-06,3.344547530984861e-05,1.4414980820468992e-08,7.507114066125439e-06,8.428147451362435e-10,6.647417634951768e-10,4.510067365287572e-11,8.11268483767745e-19,2.626424742384814e-14,9.649156917900917e-12
2.286152773891701e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854609640793059,0.0,0.17642919334682697,3.3282904121738974e-28,1.2969824359287604e-07,2.42044308198458e-06,2.7717956283393838e-08,0.0,4.115676228595853e-05,0.0,0.0,4.095382151833092e-10,0.0,0.11755036682830032,8.247356300059554e-11,0.0,2.6635964457206254e-07,0.0,4.145006204719944e-05,5.986206037285597e-09,4.993292896121956e-05,9.121002412642281e-11,1.0904411996039218e-05,1.413139149337626e-10,3.1393922193455367e-06,3.360845955783685e-05,1.4500412133732685e-08,7.586814878251542e-06,8.531064888185071e-10,6.67709652172848e-10,4.5670861000148345e-11,8.184329433074491e-19,2.641983987879735e-14,9.758752044462721e-12
2.296994631727372e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854606960039117,0.0,0.17642894887035926,3.3734567860469855e-28,1.3132827491114742e-07,2.449825975326692e-06,2.8030894524193692e-08,0.0,4.139910397629304e-05,0.0,0.0,4.117851987984893e-10,0.0,0.11755011564337554,8.327843199352704e-11,0.0,2.682631645173922e-07,0.0,4.1449934545123284e-05,5.986195731909754e-09,5.0120944900470315e-05,9.119915201924695e-11,1.0905395610334437e-05,1.4109701086598645e-10,3.146980277192697e-06,3.3771079735709354e-05,1.4585850772454376e-08,7.666902628625678e-06,8.634641178840793e-10,6.70673426698275e-10,4.624514244368241e-11,8.256269816931971e-19,2.6575446365658337e-14,9.86900028392125e-12
2.3078364895630433e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28546042800209415,0.0,0.176428704365422,3.419019171084274e-28,1.329699312947893e-07,2.4793955523461797e-06,2.8345685935586037e-08,0.0,4.1641465710365335e-05,0.0,0.0,4.140287722207396e-10,0.0,0.11754986452357125,8.40871933986746e-11,0.0,2.701683162234607e-07,0.0,4.144980707687507e-05,5.986185428913511e-09,5.030850108280736e-05,9.118827380622266e-11,1.0906333764015556e-05,1.408812982665235e-10,3.154526731749701e-06,3.393333568276987e-05,1.467129637299702e-08,7.747376450852362e-06,8.738875578579178e-10,6.736330740000542e-10,4.682352159574936e-11,8.328505948929475e-19,2.6731066224758605e-14,9.979901757215413e-12
2.3186783473987145e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28546016007392877,0.0,0.17642845983303404,3.4649791908173383e-28,1.3462322273033326e-07,2.5091515963114805e-06,2.8662330856720335e-08,0.0,4.1883846485076524e-05,0.0,0.0,4.162689122311821e-10,0.0,0.11754961346855201,8.48998445191868e-11,0.0,2.72075057126669e-07,0.0,4.144967964234754e-05,5.986175128313469e-09,5.049559829990107e-05,9.117739031641306e-11,1.0907227556464817e-05,1.4066676769203591e-10,3.162031822288803e-06,3.409522726341589e-05,1.4756748580479109e-08,7.828235478186861e-06,8.843767322148041e-10,6.765885811747885e-10,4.740600197669329e-11,8.401037789794907e-19,2.6886698812284925e-14,1.0091456582551245e-11
2.3295202052343857e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854598922194822,0.0,0.17642821527418961,3.511338468556997e-28,1.362881589457649e-07,2.5390938847501267e-06,2.8980829619198047e-08,0.0,4.2126245321521584e-05,0.0,0.0,4.1850559616968633e-10,0.0,0.11754936247798452,8.571638257388821e-11,0.0,2.739833449786713e-07,0.0,4.144955224143274e-05,5.986164830125563e-09,5.06822373529661e-05,9.116650235805365e-11,1.090807806242592e-05,1.4045340978817567e-10,3.1694957863943392e-06,3.42567543665256e-05,1.4842207048578583e-08,7.909478843594088e-06,8.94931562403675e-10,6.795399359456277e-10,4.7992587015609507e-11,8.473865301281634e-19,2.7042343499927202e-14,1.0203664875465075e-11
