Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136),H2X(36),HOX(23),H2OX(35),OCX(21),CXHO(27),COX(37),HOOH(147),HOOHX(163),CH4O3(153),SX(168),SX(167),SX(137)
2.3340630813187507e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855593426403336,0.0,0.17647058700542845,2.6953790698953135e-43,7.064094734391513e-25,3.797950103432128e-21,3.988385779028105e-23,0.0,9.514487143851989e-15,0.0,0.0,1.1938972863443304e-19,0.0,0.11764645258553409,3.8292239265524504e-25,0.0,2.1594056170420992e-19,0.0,6.068152286295439e-07,5.989114312268063e-09,5.992320005166049e-10,8.522421305870816e-11,4.562148530967716e-10,5.1473566255592154e-11,6.315106805198707e-12,1.472174270133521e-14,1.5079308772196345e-20,2.7760998665071414e-20,1.9440474499204635e-26,4.5630729835574726e-17,9.725496091935428e-31,7.997760700084735e-29,5.576927430249171e-24,4.798908731530457e-29,6.155054093382902e-23,8.577504392866118e-29,1.9781799257428774e-32,1.5678468146599934e-38,4.741643743180422e-41,3.9953717286801824e-20
2.373295629534387e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555933250594157,0.0,0.17647058700542811,2.857696648414647e-43,7.552315957915213e-25,3.992702033514307e-21,4.2285672655346106e-23,0.0,9.885179214769421e-15,0.0,0.0,1.2343699792755337e-19,0.0,0.11764644245192242,4.0558470754297887e-25,0.0,2.270242954680006e-19,0.0,6.169387679618081e-07,5.989114099629005e-09,6.093042539443497e-10,8.523940727799848e-11,4.653002853548245e-10,5.223912535034646e-11,6.520893054651836e-12,1.5179961497098294e-14,1.5950429686432903e-20,2.904750097789421e-20,2.077680180823622e-26,4.717562039461745e-17,1.0573152639015636e-30,8.323074273449007e-29,5.8037713932425805e-24,5.181297400450838e-29,6.44029284789376e-23,9.10915727205144e-29,2.1028494887674046e-32,1.6935915985944086e-38,5.122090402614486e-41,4.0752477392334065e-20
2.4125281777500235e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555932237406156,0.0,0.17647058700542773,3.02655230507663e-43,8.065381737068835e-25,4.194000343078952e-21,4.478423105441075e-23,0.0,1.0263181677547757e-14,0.0,0.0,1.2755172791772168e-19,0.0,0.1176464323208183,4.291436242530618e-25,0.0,2.384801063324455e-19,0.0,6.270597997465354e-07,5.989113887042653e-09,6.193765056039839e-10,8.525306448719721e-11,4.743872458206039e-10,5.300165220859334e-11,6.729711290449099e-12,1.564549067098033e-14,1.6855098027735744e-20,3.037374853869736e-20,2.2180726340717563e-26,4.8746073701976904e-17,1.1478825633740478e-30,8.655112221556262e-29,6.03530427754634e-24,5.586468126337563e-29,6.734343827395797e-23,9.665230993788281e-29,2.2332753550843194e-32,1.8271924524605878e-38,5.526320649340995e-41,4.155137253299419e-20
2.45176072596566e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555931224469283,0.0,0.17647058700542737,3.2020798167158338e-43,8.604119088918193e-25,4.4019532459956044e-21,4.738151245144155e-23,0.0,1.064849570861222e-14,0.0,0.0,1.3173391855134336e-19,0.0,0.1176464221922211,4.536171414685769e-25,0.0,2.503140996055201e-19,0.0,6.371783246048314e-07,5.98911367450899e-09,6.294487554946292e-10,8.526534010111005e-11,4.834755790785404e-10,5.376115883853509e-11,6.9415495030963925e-12,1.61183313994304e-14,1.7793964745801156e-20,3.1740370470765614e-20,2.365447856802811e-26,5.034208361661016e-17,1.244543730701899e-30,8.993875990995789e-29,6.271527090188898e-24,6.015327707889542e-29,7.037346521936444e-23,1.0246472502152665e-28,2.3696330393009132e-32,1.9690089900270853e-38,5.955424293056755e-41,4.2350389045777113e-20
2.4909932741812963e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555930211783476,0.0,0.176470587005427,3.384412987452613e-43,9.169368488533269e-25,4.616668956028694e-21,5.007949671328566e-23,0.0,1.1041122365749052e-14,0.0,0.0,1.359835697748179e-19,0.0,0.1176464120661302,4.790232611363524e-25,0.0,2.625323791263896e-19,0.0,6.472943431576491e-07,5.989113462027993e-09,6.395210036154107e-10,8.527637381981027e-11,4.925651454279118e-10,5.4517657200822464e-11,7.156395730659385e-12,1.659848474025841e-14,1.8767680724457797e-20,3.314799599335818e-20,2.52003244222664e-26,5.196364399894719e-17,1.3476006021583556e-30,9.339366882560535e-29,6.5124407365323445e-24,6.468801193787805e-29,7.349440442917242e-23,1.085364038541181e-28,2.512100842274559e-32,2.1194116901386011e-38,6.410524134654666e-41,4.3149514649213747e-20
2.569458370612569e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555928187164714,0.0,0.1764705870054262,3.770031643590024e-43,1.0382832601893289e-24,5.066821651976329e-21,5.57854950832708e-23,0.0,1.1848317263925269e-14,0.0,0.0,1.4468525377689424e-19,0.0,0.11764639182146486,5.327053300557676e-25,0.0,2.8814620492623935e-19,0.0,6.675188638298888e-07,5.989113037223948e-09,6.596654945439105e-10,8.529520477353906e-11,5.107474881969051e-10,5.602167672840642e-11,7.595064619466548e-12,1.7580732964827605e-14,2.0822263612287277e-20,3.6088775112324675e-20,2.851753783346101e-26,5.528339161581507e-17,1.5741577893651575e-30,1.0050534589501186e-28,7.008343701488865e-24,7.453381314411989e-29,8.001460104449103e-23,1.2148847843546562e-28,2.8160939436539225e-32,2.4475128402556736e-38,7.403371689665988e-41,4.4748050120798957e-20
2.6400769574007147e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559263658657,0.0,0.17647058700542548,4.1417065784644554e-43,1.1574328583008243e-24,5.496173477000053e-21,6.128516633503179e-23,0.0,1.2599810434332398e-14,0.0,0.0,1.5274748405822084e-19,0.0,0.11764637360983139,5.843893437769731e-25,0.0,3.1257411076752465e-19,0.0,6.857123670964141e-07,5.989112655080304e-09,6.777955303179554e-10,8.530903783966773e-11,5.27114681367759e-10,5.736512505015393e-11,8.000034995394379e-12,1.8489774082387653e-14,2.279710066403687e-20,3.8882022570017987e-20,3.177304673752746e-26,5.835848550852182e-17,1.8031628386422067e-30,1.0713602837307574e-28,7.470706363532507e-24,8.433336669225206e-29,8.620769738549068e-23,1.3411051281397852e-28,3.1124301314960647e-32,2.7761136709940006e-38,8.397799278673701e-41,4.6187005574668016e-20
2.7106955441888603e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555924545378947,0.0,0.17647058700542473,4.5375137545060954e-43,1.2865409430283952e-24,5.9491197327412296e-21,6.714192027875814e-23,0.0,1.3375008688289412e-14,0.0,0.0,1.6102828581681202e-19,0.0,0.11764635540630872,6.393750730784108e-25,0.0,3.3834196386277123e-19,0.0,7.038977595832128e-07,5.989112273107082e-09,6.959255603442719e-10,8.532045349373063e-11,5.43484263420477e-10,5.869901044319818e-11,8.414567461560537e-12,1.9422520239488362e-14,2.489496788600071e-20,4.1817910739331085e-20,3.5298995822134197e-26,6.15162675012806e-17,2.05803972803221e-30,1.1398481936516082e-28,7.948277743105061e-24,9.508261387794648e-29,9.271705398306989e-23,1.4769585811740335e-28,3.4314634703300134e-32,3.1388099524632505e-38,9.495479195396036e-41,4.762617326508451e-20
2.781314130977006e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855592272570407,0.0,0.17647058700542395,4.9582341994542345e-43,1.4261462986690574e-24,6.4262915180733925e-21,7.336731355969745e-23,0.0,1.4173915232287526e-14,0.0,0.0,1.6952765873986296e-19,0.0,0.11764633721089321,6.977675865062017e-25,0.0,3.6548530873859107e-19,0.0,7.220750449061218e-07,5.989111891304183e-09,7.140555846179477e-10,8.532987411865771e-11,5.598558119712025e-10,6.002340096730971e-11,8.838593950999782e-12,2.0378974642753057e-14,2.711965773005115e-20,4.490011162535608e-20,3.910987759724066e-26,6.475670184133262e-17,2.3409165797834272e-30,1.2105175832833995e-28,8.441060581683171e-24,1.0684210002145042e-28,9.955081248710816e-23,1.622929637804094e-28,3.774334645643483e-32,3.5381776223521644e-38,1.0704221050358438e-40,4.9065516059164127e-20
2.8519327177651515e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855592090684066,0.0,0.17647058700542315,5.404649069933466e-43,1.5768018113250118e-24,6.928319930766736e-21,7.997290472109755e-23,0.0,1.4996532714096094e-14,0.0,0.0,1.7824560251451049e-19,0.0,0.11764631902358125,7.596719678172297e-25,0.0,3.94039674530703e-19,0.0,7.402442266793658e-07,5.989111509671518e-09,7.321856031341321e-10,8.533764812208064e-11,5.762289786119143e-10,6.133836419790554e-11,9.272046881183293e-12,2.1359139940081426e-14,2.9474961377106123e-20,4.813229768606479e-20,4.322055403980148e-26,6.807975279135419e-17,2.6540346571206507e-30,1.2833687785430983e-28,8.949057142005227e-24,1.1967428444161239e-28,1.0671711555960762e-22,1.7795150035131146e-28,4.142213625957883e-32,3.9769202592173956e-38,1.2032222272946281e-40,5.050500332744251e-20
2.922551304553297e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559190887883,0.0,0.17647058700542237,5.877539628902056e-43,1.739074462783509e-24,7.45583606748819e-21,8.697025387050732e-23,0.0,1.5842863321033844e-14,0.0,0.0,1.871821168278336e-19,0.0,0.11764630084436926,8.251933132521487e-25,0.0,4.2404057499057677e-19,0.0,7.584053085155578e-07,5.989111128209013e-09,7.503156158880359e-10,8.534406295761937e-11,5.926034758890431e-10,6.264396722949609e-11,9.71485915057064e-12,2.2363018318920814e-14,3.196466865448949e-20,5.1518141752913485e-20,4.7646255937046667e-26,7.14853846294501e-17,2.999751252109146e-30,1.3584020487712511e-28,9.472269292291019e-24,1.3364353983596312e-28,1.1422410669869247e-22,1.9472235910545306e-28,4.536299656686131e-32,4.4578722976111503e-38,1.3488077939724664e-40,5.194460979912917e-20
2.9931698913414427e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855591727154664,0.0,0.17647058700542154,6.3776872270496825e-43,1.913545324399408e-24,8.009471023801471e-21,9.437092240451719e-23,0.0,1.6712908861020287e-14,0.0,0.0,1.963372013668545e-19,0.0,0.11764628267325357,8.944367292859155e-25,0.0,4.555235084920747e-19,0.0,7.765582940257008e-07,5.989110746916586e-09,7.684456228749349e-10,8.53493558644071e-11,6.089790665638698e-10,6.39402766791078e-11,1.0166964135186668e-11,2.3390611587317596e-14,3.459256796790082e-20,5.506131696534863e-20,5.240258223094514e-26,7.497356164914747e-17,3.380542570474363e-30,1.4356176166929224e-28,1.0010698575703635e-23,1.4881615160986667e-28,1.22079930093428e-22,2.1265765163423863e-28,4.957821255295898e-32,4.984002241674134e-38,1.5080790601227214e-40,5.338431461795915e-20
3.0637884781295883e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555915455115244,0.0,0.17647058700542068,6.9058732874685576e-43,2.1008095509803667e-24,8.589855894167184e-21,1.0218647278193574e-22,0.0,1.7606670829354635e-14,0.0,0.0,2.0571085581853904e-19,0.0,0.11764626451023061,9.675073307741248e-25,0.0,4.885239580380914e-19,0.0,7.947031868191877e-07,5.9891103657941555e-09,7.865756240901702e-10,8.535372271539713e-11,6.253555547641522e-10,6.522735868968116e-11,1.0628295685222557e-11,2.4441921240696055e-14,3.736244624549411e-20,5.876549671683448e-20,5.750549936382319e-26,7.854424815938932e-17,3.799006613447869e-30,1.515015666625735e-28,1.0564346267579588e-23,1.652603171635184e-28,1.3029273050418594e-22,2.318107094140153e-28,5.408036202545554e-32,5.55841587679884e-38,1.6819780105950281e-40,5.482410056430801e-20
3.134407064917734e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855591363949376,0.0,0.1764705870054198,7.462879293184443e-43,2.3014763746747242e-24,9.197621771942905e-21,1.104284683392842e-22,0.0,1.852415046302527e-14,0.0,0.0,2.1530307986979783e-19,0.0,0.11764624635529676,1.0445102394451378e-24,0.0,5.230773912671896e-19,0.0,8.128399905038024e-07,5.989109984841634e-09,8.047056195291503e-10,8.535732521338218e-11,6.417327787880553e-10,6.650527893344424e-11,1.1098788121661417e-11,2.551694851616793e-14,4.0278088892535695e-20,6.263435461094707e-20,6.297134062516187e-26,8.219740848452806e-17,4.257866056575257e-30,1.596596351154233e-28,1.1133213421972407e-23,1.8304614514217544e-28,1.3887065316532676e-22,2.5223608335738036e-28,5.888231533643611e-32,6.184359479497047e-38,1.8714893422022696e-40,5.626395342256534e-20
3.2050256517058795e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555911824681807,0.0,0.17647058700541887,8.049486776883948e-43,2.516169098862043e-24,9.833399749383309e-21,1.1910847313878983e-22,0.0,1.9465348785443184e-14,0.0,0.0,2.2511387320748705e-19,0.0,0.11764622820844842,1.1255505826577768e-24,0.0,5.592192604602344e-19,0.0,8.3096870868572e-07,5.989109604058945e-09,8.228356091873507e-10,8.536029681810444e-11,6.581106051769962e-10,6.777410261526242e-11,1.1578376232927926e-11,2.661569443726578e-14,4.334327975418666e-20,6.66715644251987e-20,6.881680549955395e-26,8.593300696431939e-17,4.759971125531825e-30,1.68035979662694e-28,1.171730090998936e-23,2.022456546582381e-28,1.4782184370502242e-22,2.739895433510382e-28,6.399723527621993e-32,6.865223025093997e-38,2.0776414455365354e-40,5.770386146006225e-20
3.275644238494025e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555910010679,0.0,0.17647058700541793,8.66647731238728e-43,2.745525092046288e-24,1.0497820917640277e-20,1.2823805184220643e-22,0.0,2.0430266643565254e-14,0.0,0.0,2.351432355184089e-19,0.0,0.117646210069682,1.2107334923700627e-24,0.0,5.969850025470229e-19,0.0,8.49089344969509e-07,5.9891092234460126e-09,8.409655930603154e-10,8.536274766497288e-11,6.744889237968924e-10,6.90338944759641e-11,1.2066995271561783e-11,2.7738159851066296e-14,4.6561801084741763e-20,7.088080008100628e-20,7.505895901581841e-26,8.975100795391581e-17,5.3083024689495476e-30,1.7663061077198933e-28,1.231660945160617e-23,2.2293277449104406e-28,1.5715444807869968e-22,2.9712807778301234e-28,6.943857696853824e-32,7.604543393287626e-38,2.3015073864453525e-40,5.914381499465021e-20
3.3462628252821707e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555908197484947,0.0,0.17647058700541696,9.314632507556137e-43,2.99019578175166e-24,1.1191516366763039e-20,1.3782876960587117e-22,0.0,2.141890473876021e-14,0.0,0.0,2.453911664893128e-19,0.0,0.11764619193899387,1.3001641042814883e-24,0.0,6.364100391129139e-19,0.0,8.672019029581297e-07,5.989108843002753e-09,8.590955711436574e-10,8.536476865463743e-11,6.908676437485569e-10,7.028471879564294e-11,1.2564580950914734e-11,2.888434545905627e-14,4.993743352217723e-20,7.526573561871114e-20,8.171523109726657e-26,9.365137582386019e-17,5.905974028265831e-30,1.854435371229845e-28,1.293113964211906e-23,2.451833422684068e-28,1.6687661251368352e-22,3.217098930611393e-28,7.522008776066448e-32,8.406007571425387e-38,2.5442058871226245e-40,6.058380603517281e-20
3.4168814120703163e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555906385099294,0.0,0.17647058700541596,9.994733998440277e-43,3.25084664842107e-24,1.1915117185698307e-20,1.478921919940899e-22,0.0,2.2431263652274116e-14,0.0,0.0,2.5585766580689617e-19,0.0,0.11764617381638043,1.3939475571250591e-24,0.0,6.775297764054518e-19,0.0,8.853063862529371e-07,5.9891084627290884e-09,8.772255434330584e-10,8.536643482695497e-11,7.072466899937091e-10,7.152663939693654e-11,1.3071069441871144e-11,3.005425184259808e-14,5.34739560672805e-20,7.983004517695915e-20,8.880341591312227e-26,9.763407496007972e-17,6.556235904586905e-30,1.9447476592028287e-28,1.3560891973968504e-23,2.69075103632454e-28,1.7699648346350695e-22,3.4779441312407036e-28,8.13558071149301e-32,9.273455855584167e-38,2.806902306840828e-40,6.202382798484893e-20
3.487499998858462e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855590457352168,0.0,0.17647058700541499,1.0707563444470032e-42,3.528157219317266e-24,1.2669254462290466e-20,1.584398849079991e-22,0.0,2.3467343866135765e-14,0.0,0.0,2.665427331578052e-19,0.0,0.1176461557018381,1.4921889920858041e-24,0.0,7.203796053409913e-19,0.0,9.034027984536798e-07,5.989108082624939e-09,8.953555099242699e-10,8.536780813071348e-11,7.236260005852295e-10,7.275971964828175e-11,1.358639736959189e-11,3.124787948383503e-14,5.717514606664888e-20,8.457740297576175e-20,9.634167123109439e-26,1.0169906976387923e-16,7.26247722256551e-30,2.0372430315047493e-28,1.4205866854654895e-23,2.9468771139227147e-28,1.875222075703825e-22,3.7544227894597635e-28,8.78600665014864e-32,1.0210885049430878e-37,3.0908096223177633e-40,6.346387539777687e-20
3.5581185856466075e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559027627517,0.0,0.17647058700541396,1.1453902524501403e-42,3.8228210624266114e-24,1.3454559283281698e-20,1.6948341452704449e-22,0.0,2.4527145780344713e-14,0.0,0.0,2.774463682286355e-19,0.0,0.1176461375953633,1.5949935523223804e-24,0.0,7.649949015113147e-19,0.0,9.214911431585026e-07,5.98910770269023e-09,9.134854706131115e-10,8.536893970078567e-11,7.400055243899903e-10,7.398402246714683e-11,1.4110501810281476e-11,3.246522878287947e-14,6.1044779198842e-20,8.951148330255896e-20,1.0434851777110043e-25,1.0584632465193512e-16,8.02822899129508e-30,2.1319215379337743e-28,1.48660646214684e-23,3.221027246658663e-28,1.984619316343279e-22,4.047153480361621e-28,9.474748929656288e-32,1.1222451660928443e-37,3.397189407737204e-40,6.490394377874221e-20
3.628737172434753e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855590095278901,0.0,0.1764705870054129,1.2234532933543995e-42,4.1355457803655056e-24,1.42716627343122e-20,1.8103434726056248e-22,0.0,2.561066972708261e-14,0.0,0.0,2.885685707059332e-19,0.0,0.11764611949695236,1.7024663825712386e-24,0.0,8.114110251902514e-19,0.0,9.395714239639457e-07,5.989107322924883e-09,9.316154254954735e-10,8.536987174083734e-11,7.563852192061331e-10,7.519961032324068e-11,1.464332028797813e-11,3.3706300072024067e-14,6.508662946306002e-20,9.463596050068524e-20,1.1284283856013713e-25,1.1007580405628895e-16,8.857166962225707e-30,2.2287832199651563e-28,1.5541485553667674e-23,3.5140360801365437e-28,2.098238025876201e-22,4.356766939346413e-28,1.0203299068619057e-31,1.23124750969208e-37,3.727352814433089e-40,6.634402941770252e-20
3.699355759222899e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855589914363323,0.0,0.17647058700541182,1.3050236380046774e-42,4.467053004289453e-24,1.5121195899920348e-20,1.9310424970761673e-22,0.0,2.671791598249261e-14,0.0,0.0,2.999093402761958e-19,0.0,0.11764610140660176,1.8147126288182392e-24,0.0,8.59663321340291e-19,0.0,9.576436444649454e-07,5.98910694332882e-09,9.497453745673137e-10,8.537063908379376e-11,7.727650502025911e-10,7.640654524169905e-11,1.5184790771366748e-11,3.4971093627521224e-14,6.93044691698851e-20,9.995450895979922e-20,1.2184387828829656e-25,1.1438747242434107e-16,9.753114484105398e-30,2.3278281122004975e-28,1.6232129882574395e-23,3.8267573056509927e-28,2.216159674736025e-22,4.683906057044553e-28,1.0973177757522224e-31,1.3485440855670552e-37,4.082661550259177e-40,6.778412925260159e-20
3.769974346011044e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555897335284,0.0,0.1764705870054107,1.3901794583651592e-42,4.8180783878047696e-24,1.6003789863542923e-20,2.0570468862375541e-22,0.0,2.784888477641949e-14,0.0,0.0,3.114686766258728e-19,0.0,0.11764608332430787,1.9318374380268308e-24,0.0,9.097871196191966e-19,0.0,9.757078082548366e-07,5.9891065639019605e-09,9.678753178246593e-10,8.537127048209704e-11,7.891449886288236e-10,7.760488880624837e-11,1.5734851670614525e-11,3.625960967932325e-14,7.370206893375318e-20,1.0547080310795982e-19,1.313712426659251e-25,1.1878129421884436e-16,1.0720045354948472e-29,2.4290562435652096e-28,1.6937997799920168e-23,4.160063651396709e-28,2.33846573429142e-22,5.029225874212904e-28,1.1785934850099518e-31,1.4746003717403152e-37,4.464528858660271e-40,6.922424075593837e-20
3.84059293279919e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855589552774095,0.0,0.17647058700540957,1.4789989273340384e-42,5.1893716008829314e-24,1.6920075707515312e-20,2.188472308935945e-22,0.0,2.90035763004338e-14,0.0,0.0,3.232465794413666e-19,0.0,0.11764606525006709,2.0539459579138202e-24,0.0,9.618177343866117e-19,0.0,9.937639189253512e-07,5.989106184644233e-09,9.86005255263606e-10,8.537178967056906e-11,8.055250107519446e-10,7.879470216234675e-11,1.6293441834229062e-11,3.7571848419106406e-14,7.828319766688161e-20,1.1118851740508847e-19,1.4144489778192397e-25,1.2325723391789789e-16,1.1762086671032417e-29,2.5324676382921495e-28,1.7659089464722663e-23,4.514846873630889e-28,2.4652376767015905e-22,5.393393576608564e-28,1.2643149355246448e-31,1.6098990932918212e-37,4.874420497463224e-40,7.066436184132749e-20
