Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),H2OX(23),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),C2H6X(52),C2H4X(70),CO2X(24),HOCO(73),CHO2(74)
2.005141091212894e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.446396383941909,0.11289484763210658,0.0226806756063674,4.992703561369253e-12,1.9245351098490828e-08,1.826880612863516e-05,2.340837963765972e-06,1.8422481708667557e-08,7.980045237067313e-19,0.00017659404225538688,4.3163377049138435e-17,0.00013833576088384886,6.225807734192156e-13,1.5010419289256812e-10,5.345641170366912e-14,4.02789848318571e-16,4.5583184845560653e-07,8.858456202479081e-12,0.005589666722098559,0.0002785388927420365,3.5907199675637306e-05,2.6901687679878043e-09,9.961480738468301e-10,3.3721822953523146e-09,1.8408394740742546e-12,2.3437306181189786e-08,6.451009719463844e-06,2.8279573441089553e-10,2.9864487475173044e-07,1.3933446091924828e-11,5.515695371626401e-10,9.313739801154e-13,7.304443751726465e-12,4.242317629757814e-07,6.590167254313687e-15,1.0342767824140717e-15,1.4675037606876713e-13,4.469990658219386e-11,2.519810307344904e-18,2.8944103795194525e-14,5.2782343735381165e-20,2.940861505457781e-21
2.0071043314146983e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.446393273745878,0.11289186109198297,0.022680539174546484,5.014732066543389e-12,1.9300433324224267e-08,1.8312934637590412e-05,2.3486950857936855e-06,1.847581382067269e-08,8.024730311296502e-19,0.00017676602667435887,4.337619903429431e-17,0.0001384419768762318,6.244485008425548e-13,1.5067249697979707e-10,5.3682821662988557e-14,4.04552646506874e-16,4.566552778468178e-07,8.89371224894268e-12,0.0055924650746484224,0.0002788022737983919,3.59466463476987e-05,2.6956862279082267e-09,9.971125137772515e-10,3.3752389908687955e-09,1.8432684656643124e-12,2.349294526327718e-08,6.45918715210366e-06,2.8346366087085615e-10,2.994176147820285e-07,1.3988983514729138e-11,5.521029618813383e-10,9.340267125862454e-13,7.328917540936908e-12,4.249699606099864e-07,6.613035502146588e-15,1.0387592215640008e-15,1.4746131212171235e-13,4.483490410884093e-11,2.529821400035054e-18,2.904007866229384e-14,5.305595219987038e-20,2.956105271588924e-21
2.0090675716165027e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4463901669474051,0.11288887788108361,0.02268040274480312,5.036833558493073e-12,1.9355617974400628e-08,1.8357128269817637e-05,2.3565695954044357e-06,1.852924703559166e-08,8.069612605807967e-19,0.00017693800830242195,4.3589858065601095e-17,0.00013854814656608777,6.263199806092807e-13,1.5124237574143858e-10,5.390992490553014e-14,4.0632128153588155e-16,4.5747932791954176e-07,8.929073714017304e-12,0.0055952600860894345,0.00027906563210241945,3.598606096446716e-05,2.7012067034879723e-09,9.980769263815496e-10,3.3782956287028426e-09,1.845699148467542e-12,2.3548618479957523e-08,6.467361632889607e-06,2.8413231564109036e-10,3.001916269685408e-07,1.4044687249240062e-11,5.526363746021493e-10,9.366842636779085e-13,7.353445335527466e-12,4.2570863931269487e-07,6.6359493170612614e-15,1.0432561049687935e-15,1.4817497176969268e-13,4.497016913975829e-11,2.5398623587655984e-18,2.913625604402018e-14,5.333067342165081e-20,2.971411030341442e-21
2.012994052020112e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4463839635274721,0.11288292143110504,0.02268012989154172,5.081256118121578e-12,1.9466294876966213e-08,1.8445710908012834e-05,2.3723708355859635e-06,1.8636417129211984e-08,8.159971292254477e-19,0.00017728196317377034,4.4019697082651817e-17,0.0001387603471165567,6.30074212271159e-13,1.5238686821665202e-10,5.436621600667696e-14,4.0987611263617255e-16,4.591292888855977e-07,9.000113742064644e-12,0.00560084010151025,0.0002795922804123223,3.6064793927465774e-05,2.7122566630965795e-09,1.0000056695456656e-09,3.384408731103308e-09,1.8505655756235424e-12,2.3660066573083595e-08,6.483701680035462e-06,2.854718071388617e-10,3.0174346925588626e-07,1.4156594983877542e-11,5.537031640428445e-10,9.42013835273717e-13,7.402663120196126e-12,4.2718743842793944e-07,6.681913617660261e-15,1.052293319430515e-15,1.4961049244042964e-13,4.524150270094412e-11,2.5600341121979846e-18,2.9329218827239324e-14,5.388346686276355e-20,3.0022092346292592e-21
2.016920532423721e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4463777736508302,0.11287697825051285,0.02267985704656862,5.125972471958924e-12,1.957738246341799e-08,1.853455404933168e-05,2.388241800423382e-06,1.8743992699397887e-08,8.251126178442311e-19,0.00017762590684532002,4.445291377917021e-17,0.00013897236269170643,6.338434985983942e-13,1.5353769219292233e-10,5.482529453668353e-14,4.1345444275748507e-16,4.6078172890688027e-07,9.071577972826087e-12,0.005606406800044522,0.00028011883758966716,3.6143398359079396e-05,2.723318569973764e-09,1.0019343032069046e-09,3.3905216021130144e-09,1.8554387311023078e-12,2.3771648973603744e-08,6.500029743479722e-06,2.8681420294322557e-10,3.033004044664451e-07,1.4269171960112885e-11,5.547699054700263e-10,9.473627219766059e-13,7.452097463466234e-12,4.286681573320874e-07,6.728060093352602e-15,1.0613886556777918e-15,1.51056999394576e-13,4.5513909238258087e-11,2.5803260439262613e-18,2.952299309185069e-14,5.444074955525296e-20,3.0332575386761404e-21
2.0208470128273302e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4463715972862679,0.11287104830772428,0.022679584209869243,5.1709838531380454e-12,1.968888139012576e-08,1.8623657697116425e-05,2.4041826055343136e-06,1.8851974455678742e-08,8.34308216058641e-19,0.00017796983929294384,4.488952790920075e-17,0.0001391841934476309,6.376278697797131e-13,1.5469486957264524e-10,5.5287170019846404e-14,4.170563731935671e-16,4.62436645538039e-07,9.14346809582587e-12,0.005611960213300479,0.00028064530355279173,3.6221874059749306e-05,2.734392347627849e-09,1.0038628272329105e-09,3.3966342412912152e-09,1.860318590292239e-12,2.3883364196077714e-08,6.516345706293143e-06,2.881594970710433e-10,3.0486243539112904e-07,1.4382420847475063e-11,5.558365988687289e-10,9.527309508187447e-13,7.501748721532228e-12,4.3015079303880807e-07,6.774388678571896e-15,1.0705423437527837e-15,1.525145541607673e-13,4.5787390723288786e-11,2.6007386311688193e-18,2.971757977722201e-14,5.500254706781151e-20,3.064557366856479e-21
2.0247734932309394e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44636543440264254,0.1128651315712317,0.022679311381429073,5.216291496208524e-12,1.9800792312598362e-08,1.8713021851957162e-05,2.420193366040217e-06,1.896036310724383e-08,8.435844149042215e-19,0.00017831376049249925,4.532955930208456e-17,0.00013939583954007085,6.414273559989876e-13,1.5585842228584544e-10,5.575185197503177e-14,4.2068200539308594e-16,4.640940363352635e-07,9.215785803906679e-12,0.0056175003728112325,0.0002811716782204513,3.6300220835874864e-05,2.7454779199167606e-09,1.005791241491244e-09,3.4027466481971014e-09,1.865205128417958e-12,2.3995210756647006e-08,6.532649452039827e-06,2.8950768351725543e-10,3.064295647592309e-07,1.4496344320745108e-11,5.569032442237229e-10,9.58118548791305e-13,7.551617249046311e-12,4.316353425648617e-07,6.820899304960682e-15,1.0797546138586463e-15,1.5398321848295719e-13,4.6061949126706416e-11,2.6212723520780154e-18,2.991297981509268e-14,5.556888504113269e-20,3.0961101475554587e-21
2.0286999736345485e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.446359284968879,0.11285922800960246,0.022679038561233624,5.2618966371247085e-12,1.99131158854834e-08,1.8802646511708088e-05,2.4362741965654706e-06,1.9069159362942145e-08,8.529417068267364e-19,0.00017865767041982847,4.5773027862588143e-17,0.00013960730112441735,6.452419874351971e-13,1.570283722901247e-10,5.6219349915526417e-14,4.2433144095885616e-16,4.6575389885628107e-07,9.28853279322883e-12,0.005623027310034973,0.00028169796151181935,3.6378438499777155e-05,2.7565752110496537e-09,1.0077195458493824e-09,3.408858822389806e-09,1.870098320543982e-12,2.4107187173100294e-08,6.54894086477804e-06,2.908587562550863e-10,3.080017952385746e-07,1.4610945059954853e-11,5.579698415195131e-10,9.635255428444625e-13,7.60170339911565e-12,4.3312180293009334e-07,6.867591901389959e-15,1.0890256963568988e-15,1.554630543206902e-13,4.6337586418262404e-11,2.64192768573995e-18,3.0109194129577545e-14,5.613978918775626e-20,3.127917313160429e-21
2.0326264540381577e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4463531489539705,0.11285333759147863,0.02267876574926845,5.307800513234207e-12,2.0025852762567056e-08,1.88925316715034e-05,2.4524252112364993e-06,1.9178363931282253e-08,8.62380585678446e-19,0.00017900156905075858,4.621995357102838e-17,0.00013981857835571471,6.490717942623951e-13,1.5820474157061126e-10,5.668967334889381e-14,4.2800478164708904e-16,4.6741623066035305e-07,9.361710763269482e-12,0.005628541056355133,0.00028222415334648875,3.645652686966348e-05,2.767684145588586e-09,1.0096477401747208e-09,3.4149707634284055e-09,1.8749981415771043e-12,2.421929196493911e-08,6.5652198290610305e-06,2.9221270923626517e-10,3.09579129435664e-07,1.4726225750385677e-11,5.590363907403407e-10,9.689519598875788e-13,7.65200752329976e-12,4.346101711574273e-07,6.91446639397971e-15,1.098355821764818e-15,1.5695412384936686e-13,4.6614304566789213e-11,2.6627051121742573e-18,3.0306223637170555e-14,5.671528529191437e-20,3.1599803000523283e-21
2.040479414845376e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4463409170570308,0.1128415960606884,0.02267822014997129,5.400509427323195e-12,2.025256904016663e-08,1.907308345825688e-05,2.4849382470268527e-06,1.939800083821921e-08,8.815050865893492e-19,0.0001796893323266536,4.712425673145985e-17,0.00014024058037762657,6.567770547611256e-13,1.605768260380607e-10,5.763883469505194e-14,4.3542358617841233e-16,4.7074829236236176e-07,9.509366459994574e-12,0.005639529101445743,0.00028327626232620606,3.661231502944141e-05,2.789936644907559e-09,1.0135037981961627e-09,3.427193944279315e-09,1.8848175692185785e-12,2.444388076173812e-08,6.597739952953658e-06,2.949292316294039e-10,3.127491191033959e-07,1.4958837752276603e-11,5.611693448927596e-10,9.79863170378454e-13,7.75327109249715e-12,4.3759261930546265e-07,7.0087607584888215e-15,1.1171941241419934e-15,1.599702137619599e-13,4.717099130548805e-11,2.7046281681049493e-18,3.0702731859575184e-14,5.788015686732283e-20,3.2248795031383705e-21
2.0483323756525944e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44632873846512316,0.11282990672948634,0.022677674583422753,5.494428164684867e-12,2.0480946358450836e-08,1.9254677119499826e-05,2.517733376431247e-06,1.961927948930921e-08,9.009618964432946e-19,0.00018037705012649726,4.804263014164931e-17,0.0001406618468393565,6.645433787877118e-13,1.6297485211784123e-10,5.85994119541035e-14,4.429392360761262e-16,4.7409020194596165e-07,9.658766556206108e-12,0.0056504647576622515,0.0002843280045247726,3.676758397723476e-05,2.812234821489268e-09,1.017359414493079e-09,3.439416187221351e-09,1.8946632075384436e-12,2.4668965339777764e-08,6.630208910072498e-06,2.9765720188884777e-10,3.159395533939635e-07,1.519420191361269e-11,5.633021065496632e-10,9.908523947307025e-13,7.855410738063982e-12,4.405826632537346e-07,7.103781753202319e-15,1.136271368144508e-15,1.6303198995106295e-13,4.773202507507047e-11,2.747045378689666e-18,3.110251166199211e-14,5.906370746918069e-20,3.290819327405278e-21
2.0561853364598128e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44631661293262687,0.11281826934968284,0.022677129049508568,5.58956667308142e-12,2.0710989916680707e-08,1.9437312520030217e-05,2.550811494448463e-06,1.9842205540350348e-08,9.20755016310339e-19,0.00018106472225636036,4.8975236376675954e-17,0.00014108237896912038,6.723710075535744e-13,1.653989966767913e-10,5.957148096587618e-14,4.505525508352185e-16,4.774419399401947e-07,9.809924767046738e-12,0.005661348273399162,0.0002853793793141325,3.692233246694198e-05,2.834578084694456e-09,1.0212145880016638e-09,3.45163748872518e-09,1.904534850369975e-12,2.489453392329699e-08,6.662625794740918e-06,3.003965708767451e-10,3.191504509679949e-07,1.543233990550115e-11,5.654346755755598e-10,1.0019198467711166e-12,7.958429216500665e-12,4.435802792959198e-07,7.199528690121314e-15,1.1555894032520448e-15,1.6613995761761567e-13,4.8297421593080345e-11,2.7899606176706617e-18,3.150557010244673e-14,6.026614593635539e-20,3.357811406783273e-21
2.064038297267031e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4463045402149956,0.11280668367426751,0.022676583548115067,5.68593492145914e-12,2.094270490032263e-08,1.9620989482687014e-05,2.5841734880305395e-06,2.0066784641679548e-08,9.40888469403745e-19,0.0001817523485220729,4.9922239232413536e-17,0.0001415021779899029,6.802601821878878e-13,1.678494370173261e-10,6.055511746487264e-14,4.582643523323012e-16,4.808034868983865e-07,9.962854860651872e-12,0.005672179895871906,0.00028643038607303634,3.7076559343167157e-05,2.856965849674783e-09,1.0250693176568038e-09,3.4638578452606565e-09,1.91443228926363e-12,2.5120574770035052e-08,6.694989709274029e-06,3.0314728913215675e-10,3.2238182952065323e-07,1.5673273482921152e-11,5.675670518308065e-10,1.01306573969278e-12,8.062329259305644e-12,4.4658544377442996e-07,7.296000839191763e-15,1.1751500811865406e-15,1.6929462544157207e-13,4.886719656232818e-11,2.8333777737058776e-18,3.1911914117468074e-14,6.148768223965742e-20,3.425867438257091e-21
2.0718912580742495e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44629252006875264,0.11279514945740383,0.022676038079129168,5.783542899579703e-12,2.117609648104838e-08,1.9805707788880888e-05,2.617820236058119e-06,2.0293022438167677e-08,9.613663009590704e-19,0.00018243992872922466,5.0883803729512296e-17,0.00014192124511955894,6.882111437364474e-13,1.7032635087582405e-10,6.155039707573617e-14,4.660754648012194e-16,4.841748233980619e-07,1.0117570658123692e-11,0.005682959871122438,0.00028748102418707093,3.7230263540042885e-05,2.879397537414736e-09,1.0289236023920826e-09,3.476077253296851e-09,1.92435531356633e-12,2.5347076173175376e-08,6.727299764001001e-06,3.059093068779993e-10,3.256337057873153e-07,1.591702448468281e-11,5.696992351716325e-10,1.0242902860613235e-12,8.167113572901232e-12,4.495981330802399e-07,7.393197428959758e-15,1.1949552558291256e-15,1.724965055902755e-13,4.944136567088119e-11,2.8773007503618885e-18,3.232155052226902e-14,6.272852747663781e-20,3.494999181576053e-21
2.0797442188814678e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4462805522514872,0.11278366645442335,0.022675492642438358,5.882400617650973e-12,2.141116981673696e-08,1.9991467179130795e-05,2.6517526093166333e-06,2.0520924569214715e-08,9.821925781127224e-19,0.00018312746268316625,5.1860096117383097e-17,0.00014233958157091445,6.96224133160536e-13,1.7282991642100949e-10,6.255739530873022e-14,4.739867148085371e-16,4.87555930040864e-07,1.0274086033504954e-11,0.005693688444024816,0.0002885312930486886,3.738344408004227e-05,2.901872574771541e-09,1.032777441139785e-09,3.4882957093020748e-09,1.9343037105008483e-12,2.5574026463256652e-08,6.759555077286602e-06,3.086825740279702e-10,3.289060955494787e-07,1.6163614833385964e-11,5.718312254501626e-10,1.035593697821173e-12,8.272784838562029e-12,4.5261832365271744e-07,7.491117647234178e-15,1.2150067831373623e-15,1.7574611372682299e-13,5.0019944592053366e-11,2.9217334661067925e-18,3.273448601094237e-14,6.39888938663379e-20,3.5652184589618295e-21
2.087597179688686e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4462686365218497,0.11277223442182027,0.022674947237930707,5.98251810595824e-12,2.1647930051478266e-08,2.0178267353604816e-05,2.68597147047337e-06,2.0750496668744876e-08,1.0033713897802902e-18,0.00018381495018901,5.285128387817471e-17,0.00014275718855186583,7.042993913357979e-13,1.7536031225233688e-10,6.357618755524508e-14,4.819989312289509e-16,4.90946787452473e-07,1.0432414913752598e-11,0.0057043658582907695,0.00028958119205723553,3.7536100072783164e-05,2.9243903945115067e-09,1.0366308328309054e-09,3.500513209743916e-09,1.9442772652445076e-12,2.580141401003409e-08,6.791754775551865e-06,3.1146704019347817e-10,3.3219901364088264e-07,1.6413066535378577e-11,5.739630225144383e-10,1.046976186301743e-12,8.379345712346087e-12,4.556459919794552e-07,7.589760641746375e-15,1.2353065210625092e-15,1.7904396901839747e-13,5.0602948984395355e-11,2.9666798543030364e-18,3.31507271566745e-14,6.526899474394742e-20,3.63653715481071e-21
2.0954501404959045e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4462567726395473,0.11276085311724583,0.022674401865494867,6.083905414496609e-12,2.1886382315578623e-08,2.0366107972664197e-05,2.720477674055521e-06,2.0981744365201766e-08,1.0249068465349054e-18,0.00018450239105163147,5.3857535730736175e-17,0.00014317406726547805,7.124371590511158e-13,1.7791771739837867e-10,6.460684908334204e-14,4.901129452206846e-16,4.943473762825307e-07,1.0592571278711199e-11,0.00571499235647522,0.0002906307206189797,3.768823071382725e-05,2.9469504353442196e-09,1.040483776395154e-09,3.5127297510892733e-09,1.9542757610076285e-12,2.6029227224304913e-08,6.823897993293848e-06,3.142626546905586e-10,3.355124739538305e-07,1.666540168071491e-11,5.760946262084444e-10,1.0584379622236297e-12,8.486798825029063e-12,4.586811145961065e-07,7.689125520814483e-15,1.2558563294670778e-15,1.8239059414455297e-13,5.119039449168439e-11,3.012143863200212e-18,3.35702804119766e-14,6.656904455541344e-20,3.7089672153935035e-21
2.103303101303123e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44624496036533917,0.11274952229950297,0.02267385652502007,6.1865726126044706e-12,2.2126531725568134e-08,2.055498865741056e-05,2.7552720664291715e-06,2.1214673281543518e-08,1.0468030804856154e-18,0.00018518978507567005,5.487902163456619e-17,0.00014359021891008095,7.206376770074953e-13,1.8050231131521624e-10,6.564945503333203e-14,4.983295902008519e-16,4.97757677204564e-07,1.0754569161086307e-11,0.005725568179981784,0.0002916798781471367,3.7839835283474e-05,2.969552141953994e-09,1.044336270760964e-09,3.5249453298043817e-09,1.964298979111616e-12,2.6257454559691208e-08,6.855983873104481e-06,3.170693665467789e-10,3.3884648944571595e-07,1.6920642443113507e-11,5.782260363721304e-10,1.0699792357047858e-12,8.59514678204132e-12,4.617236680862231e-07,7.789211354007824e-15,1.2766580700425822e-15,1.8578651530545427e-13,5.1782296742913974e-11,3.0581294559278005e-18,3.399315210893109e-14,6.78892588519877e-20,3.78252064855174e-21
