Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),H2OX(23),CHOX(53),CH3X(55),C2H4X(215)
9.648076073445429e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767521082,0.1186699659826045,0.02282156769236584,0.0,1.4595739507068502e-37,4.636744474673432e-22,1.290532688463979e-44,3.772173922461309e-33,2.584652736932182e-74,8.515194694182511e-13,1.9047177462134314e-64,8.515194672709652e-13,4.44390102847003e-44,8.182355330718586e-44,2.2241773826905954e-61,2.5789198695686745e-62,3.103654804656764e-32,2.779165327890491e-46,4.6503802295849e-11,1.3768949384905254e-12,5.512262807357925e-15,1.405164968984735e-23,5.2072849821936726e-23,5.512084467299318e-15,8.474154551988854e-20,2.5028530219801144e-21,1.087828450446803e-23,1.633604349639794e-40,2.9290262429879874e-31,1.7037723202125235e-40,3.9169349473347905e-55,4.524660212971918e-33,2.81869667242217e-58,4.684770361072541e-23,2.5651923352090786e-50
1.929615265806435e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670421644,0.11866996593524366,0.022821567691677393,0.0,2.33352699008216e-36,1.8548602723883706e-21,1.600408006279725e-42,3.0177370961427703e-32,1.282208200596672e-71,1.7030389850988779e-12,1.2190181608007016e-62,1.703038976509767e-12,7.110234404366346e-43,1.308124501828204e-42,5.516763472025718e-59,6.396633274916287e-60,2.481035867086897e-31,1.725689085704976e-44,9.300760669254782e-11,2.7537899494593576e-12,1.102471687554913e-14,5.616080760423337e-23,2.082894847075887e-22,1.1023993873531137e-14,3.2943465679495217e-19,1.941311530347147e-20,1.6859051319918736e-22,1.0128251529577905e-38,2.343413051922657e-30,5.288573655542758e-39,9.715290844363707e-53,3.616859074933252e-32,6.987449424583327e-56,1.8738803024789274e-22,1.592874988511735e-48
3.859230582730219e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307276608433,0.11866996584052199,0.022821567690300498,0.0,3.727923107482391e-35,7.420642928684294e-21,1.9322675706061128e-40,2.4141861863759464e-31,6.19341332343622e-69,3.406078019901688e-12,7.801699808519621e-61,3.4060779855455007e-12,1.1376350746079118e-41,2.0896392775994244e-41,1.3322973817026637e-56,1.5447762635882915e-57,1.9818144538045282e-30,1.0416558689904053e-42,1.8601521439691412e-10,5.50757996998066e-12,2.2050250944053802e-14,2.2427772246165187e-22,8.331425729256875e-22,2.2047286655423696e-14,1.2472100639888675e-18,1.4627427275857327e-19,2.5430744056629653e-21,6.112871156385384e-37,1.8750152673861145e-29,1.5954185105797822e-37,2.3461816116666047e-50,2.888906645653252e-31,1.685540381524482e-53,7.495298036849327e-22,9.615057014404926e-47
5.788845899654004e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727651264957,0.11866996574580031,0.022821567688923603,0.0,1.3711143677258687e-34,1.5770522225754325e-20,1.241644156949731e-39,7.167109287889845e-31,5.192514495600069e-68,5.1091170581454945e-12,4.429570968229442e-60,5.109116985139364e-12,4.303900160399992e-41,7.960974598462133e-41,9.85799337196598e-56,1.1430157083648843e-56,5.661808032372912e-30,5.72807780564481e-42,2.790228210122491e-10,8.26136998908954e-12,3.3076453257092184e-14,4.760543364746362e-22,1.770405385297457e-21,3.307005343191406e-14,2.5531302031144255e-18,4.0426813745034365e-19,9.104017690917152e-21,3.344446377555497e-36,5.36181342300552e-29,7.298758310234535e-37,1.7359852270993493e-49,8.252956287519247e-31,1.2530467687870957e-52,1.5927180428183247e-21,5.287353480800793e-46
9.648076533501572e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072763210827,0.11866996555635698,0.022821567686169813,0.0,1.0521835599314552e-33,4.361121031584444e-20,5.062122717618711e-38,3.3572152886643e-30,6.593474963964122e-66,8.51519514839814e-12,1.190784825229271e-58,8.515194946559632e-12,3.3966680363400877e-40,6.526576820778733e-40,7.050464231844591e-54,8.174744711142898e-55,2.595119200867587e-29,1.2927752297694878e-40,4.6503802988679397e-10,1.3768950021637298e-11,5.513182204782556e-14,1.3123459267899386e-21,4.894489157632307e-21,5.511348316463755e-14,6.450861974867362e-18,1.6864184616485367e-18,6.382758203577567e-20,7.876031449935934e-35,2.464633282084974e-28,9.621095818814053e-36,1.241519130417103e-47,3.782361649870289e-30,1.0919174655133742e-50,4.403163160609947e-21,1.1933249349184544e-44
1.3073800696458884e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727615103444,0.11866996538819377,0.022821567683725355,0.0,2.844640487255222e-33,7.707470865620736e-20,2.2611992322727554e-37,7.654151245019247e-30,3.4128547620214537e-65,1.1538669297381371e-11,5.035260656025947e-58,1.1538668940722021e-11,9.368805061011441e-40,1.8692176533808054e-39,3.424171710335936e-53,3.9701621435575635e-54,5.762406395462977e-29,4.955782439856631e-40,6.301581906075532e-10,1.865786487795333e-11,7.471221958146358e-14,2.3146557471244735e-21,8.648703293109083e-21,7.467912789692099e-14,1.0765135751257568e-17,3.560450494360599e-18,1.65860337300287e-19,3.1672033463360624e-34,5.481036561017489e-28,3.2281109298012077e-35,6.029555003471866e-47,8.398144296728004e-30,6.33210333692009e-50,7.780414215019401e-21,4.574561937821447e-44
1.6499524859416195e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072759809862,0.11866996522003057,0.022821567681280897,0.0,6.366582872432083e-33,1.1987765411961457e-19,7.684933650575211e-37,1.466121828060489e-29,1.542441284646626e-64,1.456214345789379e-11,1.5159310280577442e-57,1.4562142903242695e-11,2.1339007139616022e-39,4.246605026037249e-39,1.3488104877354975e-52,1.5638765409009704e-53,1.0823288099283148e-28,1.4826184529325855e-39,7.952783476787344e-10,2.3546779729526436e-11,9.429547726486644e-14,3.592741460496392e-21,1.344967381252114e-20,9.424301036022533e-14,1.5831805714633262e-17,6.34846387596549e-18,3.552710884327962e-19,9.14748959117016e-34,1.0311564712106344e-27,8.183079011535605e-35,2.3750580525391132e-46,1.5772860990660856e-29,2.3162721015607757e-49,1.2099228154066656e-20,1.3685751194922709e-43
1.992524902237351e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727581093794,0.11866996505186736,0.02282156767883644,0.0,1.2170352936674762e-32,1.714331143572995e-19,2.0947196966215733e-36,2.483594851463815e-29,5.106575160698385e-64,1.7585617629208204e-11,3.91356602310233e-57,1.7585616836116238e-11,4.143126202286304e-39,8.347985431215981e-39,4.058558102101487e-52,4.70566350311504e-53,1.8002024552516999e-28,3.6010062650678206e-39,9.60398501330391e-10,2.8435694576658734e-11,1.1388154603093022e-13,5.127949989796e-21,1.923136288137243e-20,1.1380524177708114e-13,2.1498527405196516e-17,1.0071075682291486e-17,6.531023920627589e-19,2.2568274203334383e-33,1.7176673778574436e-27,1.7735830579497099e-34,7.146419916143988e-46,2.623290736746501e-29,7.256052678039628e-49,1.730017333352888e-20,3.324028344795969e-43
2.6776697348288133e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072754708415,0.11866996471554098,0.022821567673947524,0.0,3.120115200349334e-32,2.9444885428501537e-19,9.365105599957449e-36,5.463520548372021e-29,2.879480595499278e-63,2.363256599639525e-11,1.7094701428232084e-56,2.3632564634454917e-11,1.0923052750975966e-38,2.3115033982330949e-38,2.0376395700684985e-51,2.3624741407835348e-52,3.815651899576944e-28,1.3268735592579007e-38,1.290638800858758e-09,3.821352426083137e-11,1.5306040801841806e-13,8.779359098246697e-21,3.3024435739346603e-20,1.5292595103184069e-13,3.39440025842225e-17,1.9811848645403606e-17,1.5766313996974238e-18,9.012778642179843e-33,3.649486990482409e-27,5.693522934761755e-34,3.587807948128012e-45,5.559702983788405e-29,4.896635055381169e-48,2.9707530110948444e-20,1.2248211022566142e-42
3.3628145674202756e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727513074503,0.11866996437921458,0.022821567669058608,0.0,6.573712564634749e-32,4.498722949151298e-19,2.978890234408847e-35,1.0207197291243188e-28,1.1020819216663235e-62,2.967951440355622e-11,5.119230037301733e-56,2.967951232305973e-11,2.3611807546632264e-38,5.145487584468457e-38,7.149516667442031e-51,8.289162631729739e-52,6.904353806931944e-28,3.6926401089390567e-38,1.6208790877303204e-09,4.799135392857674e-11,1.9225060632060294e-13,1.337177703700983e-20,5.0447011177687744e-20,1.9204055037070565e-13,4.79223023219618e-17,3.3453179412047984e-17,3.147181808055373e-18,2.545303326295533e-32,6.618671511249292e-27,1.3984332833117835e-33,1.2588332214109345e-44,1.0059254852426607e-28,1.8413118512543152e-47,4.537927471834643e-20,3.408647093891519e-42
4.047959400011738e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072747906486,0.11866996404288821,0.022821567664169692,0.0,1.2385559340205193e-31,6.398812450748844e-19,8.029958169501793e-35,1.7241316562939067e-28,3.556821318125879e-62,3.572646285336231e-11,1.3214654287168249e-55,3.572645989458114e-11,4.552425530711264e-38,1.0118746397787167e-37,2.1192592017338672e-50,2.4570397576947928e-51,1.137416534428619e-27,8.849403444255419e-38,1.951119361097368e-09,5.776918357880392e-11,2.314535383519641e-13,1.895951237698136e-20,7.174179835711344e-20,2.31148631526137e-13,6.310979217452605e-17,5.1467936752362744e-17,5.621817431416231e-18,6.178061777939097e-32,1.0928560145333699e-26,2.9828712344838353e-33,3.7313400160204947e-44,1.656996215053329e-28,5.792656174870669e-47,6.45334894336273e-20,8.168852054159134e-42
4.7331042326032e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727445055213,0.11866996370656185,0.022821567659280777,0.0,2.152888344067176e-31,8.650166835833148e-19,1.929869776442175e-34,2.706157230422557e-28,1.0170438347880499e-61,4.177341134646581e-11,3.065853425954736e-55,4.177340734720885e-11,8.07152023314113e-38,1.8164147620461066e-37,5.577479228717706e-50,6.46635053364464e-51,1.7512518052689572e-27,1.9029710891252883e-37,2.281359620751086e-09,6.754701321125195e-11,2.706700135325577e-13,2.5548126321742884e-20,9.696823672324918e-20,2.702500947945388e-13,7.91605411474227e-17,7.403726495081545e-17,9.264549996586784e-18,1.344128428706546e-31,1.6865814259358818e-26,5.7341006430014046e-33,9.819891644022243e-44,2.5509896704387544e-28,1.6349513597897528e-46,8.722339095167416e-20,1.7566340211063983e-41
6.103393897786125e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727377035923,0.1186699630339092,0.022821567649502945,0.0,5.679049988299269e-31,1.4208980593117112e-18,1.0641853540638791e-33,5.769208935062616e-28,1.0500840822637058e-60,5.386730846278349e-11,1.5057534411135526e-54,5.386730189507119e-11,2.2041023621360744e-37,4.973941995350777e-37,4.1798223715814325e-49,4.845653365256694e-50,3.630156710004735e-27,7.777347411644763e-37,2.941840098836339e-09,8.710267242275828e-11,3.491462977968565e-13,4.1678699835097794e-20,1.5923714440419745e-19,3.48433134206873e-13,1.126489296660241e-16,1.326413206923356e-16,2.1488824716002624e-17,5.503701225972781e-31,3.5154357470647667e-26,1.7644356051236712e-32,7.358260732605084e-43,5.2867106484919935e-28,1.3348932127068714e-45,1.432278354516958e-19,7.179391827475433e-41
7.47368356296905e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727309016633,0.1186699623612566,0.022821567639725114,0.0,1.2286300025553532e-30,2.117504972878669e-18,3.7037169848486644e-33,1.0540631826406694e-27,5.194933217584874e-60,6.59612057524228e-11,4.882630636142319e-54,6.596119596674228e-11,4.874275375788921e-37,1.096300998125531e-36,1.7429511618108594e-48,2.0205293970885768e-49,6.514233303649698e-27,2.2430069781826444e-36,3.602320521997015e-09,1.0665833156316737e-10,4.2768216463501797e-13,6.169354140591048e-20,2.3724744206354216e-19,4.2658968175464467e-13,1.4740769402246584e-16,2.084801298682229e-16,4.157193469598125e-17,1.5828767439357506e-30,6.341488806518158e-26,4.1764976447102705e-32,3.068112370563255e-42,9.484785566362254e-28,5.5553326707359035e-45,2.133852073923044e-19,2.0705823799203036e-40
8.843973228151974e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072724099734,0.11866996168860403,0.022821567629947283,0.0,2.332995768857501e-30,2.954838862942149e-18,1.0129619105616683e-32,1.738280794937625e-27,1.8611031641288257e-59,7.805510321531541e-11,1.276051087882618e-53,7.805508956225465e-11,9.399855244574984e-37,2.1056473272655975e-36,5.478282789332998e-48,6.35055093719386e-49,1.0605255659057135e-26,5.289895107793542e-36,4.262800890236761e-09,1.262139906325613e-10,5.062800509064257e-13,8.551783287318218e-20,3.3099462506967493e-19,5.047197478193391e-13,1.8279563811912398e-16,3.0036832627376043e-16,7.13301344933908e-17,3.7370084035245355e-30,1.0376394846973443e-25,8.417419555719168e-32,9.642787502047642e-42,1.5438024366562694e-27,1.7510468528290234e-44,2.976895475790022e-19,4.883309444908847e-40
1.0214262893334899e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072717297805,0.11866996101595152,0.02282156762016945,0.0,4.043628666571335e-30,3.932902499762426e-18,2.3782288280184293e-32,2.6668654688151263e-27,5.484200669377927e-59,9.014900085139904e-11,2.90914101968071e-53,9.014898268161986e-11,1.648597573370674e-36,3.678412817428379e-36,1.4456560393753025e-47,1.6757858628033322e-48,1.6107134728475997e-26,1.0928032184444894e-35,4.923281203556796e-09,1.4576964963102236e-10,5.84942023606344e-13,1.1307615522427933e-19,4.404747852305854e-19,5.828233418584824e-13,2.184583083680889e-16,4.069197145724598e-16,1.1249468546340024e-16,7.756065248242671e-30,1.583800941556279e-25,1.520839991832847e-31,2.54445953762525e-41,2.3442081321830302e-27,4.683432480672408e-44,3.961353787132584e-19,1.0088214070141615e-39
1.2954842223700749e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727036939467,0.1186699596706467,0.022821567600613792,0.0,1.0015046725765124e-29,6.311224493087491e-18,9.708227248394353e-32,5.395152032330377e-27,3.3277381646965545e-58,1.1433679664292117e-10,1.1539684586487782e-52,1.1433676749191867e-10,4.155671283974908e-36,9.207538823632799e-36,7.220907278733128e-47,8.369754499935617e-48,3.207711547060817e-26,3.559689276577069e-35,6.244241665438451e-09,1.8488096741544788e-10,7.424642070422366e-13,1.7912382828643879e-19,7.066206649385307e-19,7.389511470159164e-13,2.9014657764361145e-16,6.588573512801471e-16,2.3462590032007393e-16,2.5680798484892044e-29,3.1847746271576466e-25,3.957232095663567e-31,1.2707514959224321e-40,4.666492325425912e-27,2.4673584308950618e-43,6.354322303749909e-19,3.286206033245965e-39
1.5695421554066598e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726900900875,0.11866995832534209,0.022821567581058133,0.0,2.085226186921785e-29,9.252478398984724e-18,2.9325876527828242e-31,9.537465357746738e-27,1.3194285050493326e-57,1.385245931265168e-10,3.433771863337284e-52,1.3852455039766122e-10,8.766173343146039e-36,1.9303787285271165e-35,2.5150907190346687e-46,2.915068125656688e-47,5.599038062158839e-26,9.061848455003449e-35,7.565201907643637e-09,2.239922849170292e-10,9.002606117326746e-13,2.5925788272577745e-19,1.0356561275558048e-18,8.949731689859716e-13,3.617163163139542e-16,9.536955012569088e-16,4.192480853532109e-16,6.628755970223909e-29,5.611501968531951e-25,8.441852044916662e-31,4.425617148968107e-40,8.141957721865251e-27,8.842925242160483e-43,9.312340306609912e-19,8.365825774478916e-39
1.874808526931888e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726749370836,0.11866995682684071,0.022821567559275568,0.0,4.1485033949484596e-29,1.3191403836506747e-17,8.492687204305627e-31,1.6203996274758864e-26,5.412906817115522e-57,1.6546678381245993e-10,9.836927809793612e-52,1.6546672290318784e-10,1.7664677549583342e-35,3.8568312871310416e-35,8.668683291148347e-46,1.004637558328574e-46,9.391283025323898e-26,2.176524598122451e-34,9.036586679181312e-09,2.6755741640554433e-10,1.0763599006677777e-12,3.643864764634684e-19,1.4761632119206614e-18,1.0686378048363551e-12,4.4129210452082635e-16,1.3214235155252753e-15,7.095689758325923e-16,1.6082232833609242e-28,9.5133203010292e-25,1.6917905968296712e-30,1.525102020183261e-39,1.3650018416966123e-26,3.095257562764335e-42,1.3271897298494154e-18,2.0094059647301043e-38
2.1800748984571162e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072659784079,0.11866995532833963,0.022821567537493002,0.0,7.457715762058243e-29,1.7828763354070748e-17,2.0818840972333703e-30,2.5440884302116273e-26,1.7681416036130293e-56,1.924089753557944e-10,2.4033358393983865e-51,1.924088930457245e-10,3.2119541777095047e-35,6.945866478748116e-35,2.4586246358189125e-45,2.8491415609580107e-46,1.4568561472083018e-25,4.553477040300019e-34,1.0507971178162878e-08,3.1112254754457313e-10,1.252820074693171e-12,4.855165692836854e-19,1.9946206302463016e-18,1.2421713875194631e-12,5.207969529263281e-16,1.7209969136654703e-15,1.0985369994083838e-15,3.388342729931072e-28,1.491645452147851e-24,3.025008906515168e-30,4.324836404099464e-39,2.1164851263962706e-26,8.792024682649186e-42,1.7931392692478924e-18,4.2039680577067257e-38
2.4853412699823444e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726446310726,0.11866995382983882,0.022821567515710437,0.0,1.2420358974601409e-28,2.3164554772324573e-17,4.503616570256153e-30,3.7665579947098655e-26,4.890284770494294e-56,2.1935116775586847e-10,5.215703887242199e-51,2.193510608252829e-10,5.405822833788955e-35,1.157086805247375e-34,6.030023461887146e-45,6.987285831505823e-46,2.132234187874248e-25,8.589118591140923e-34,1.1979355404588235e-08,3.5468767833482333e-10,1.4296482070645023e-12,6.219409185342716e-19,2.590988645947008e-18,1.4155740159982852e-12,6.00276574345661e-16,2.144957073848912e-15,1.5934668511479595e-15,6.426601581818641e-28,2.2064854333732252e-24,4.971915760469724e-30,1.0605505630892815e-38,3.096152133824005e-26,2.151206425157488e-41,2.329025053012742e-18,7.930069885184301e-38
2.7906076415075726e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726294780654,0.11866995233133826,0.022821567493927872,0.0,1.9496752078523341e-28,2.919877668858054e-17,8.864519433716166e-30,5.32949662082382e-26,1.1970951184629453e-55,2.4629336101203186e-10,1.0353314745077361e-50,2.462932262418753e-10,8.570687813023435e-35,1.8150665121523459e-34,1.3269839033792452e-44,1.5375298437136835e-45,2.983506816217149e-25,1.4970457300560699e-33,1.3450739358457334e-08,3.982528087769704e-10,1.6068496081589264e-12,7.729856213421135e-19,3.265227577748474e-18,1.5888457890589017e-12,6.797221861091549e-16,2.5877177339704937e-15,2.199855537368471e-15,1.1252665500718482e-27,3.12021505719501e-24,7.664617915002139e-30,2.3335327174915573e-38,4.330140846740878e-26,4.719079041813255e-41,2.9347895936915858e-18,1.3822154466506345e-37
3.095874013032801e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072614325058,0.11866995083283799,0.022821567472145306,0.0,2.919723400959847e-28,3.593142772743112e-17,1.620503137173915e-29,7.274641992064032e-26,2.6663522462704906e-55,2.732355551236338e-10,1.916157051643962e-50,2.7323538929551474e-10,1.2958856001564529e-34,2.71465943940455e-34,2.6837784679929484e-44,3.109375124745477e-45,4.028125364287997e-25,2.4521785001180542e-33,1.4922123039770198e-08,4.4181793887165994e-10,1.78442830235797e-12,9.380060730943233e-19,4.0172976981613215e-18,1.7619868055638581e-12,7.591142154913964e-16,3.044999949040567e-15,2.921903461362e-15,1.850498356306313e-27,4.2572275287977835e-24,1.1237651697988642e-29,4.718792103755988e-38,5.843383015814761e-26,9.510159425927356e-41,3.610375364673118e-18,2.264149790177068e-37
3.401140384558029e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725991720494,0.11866994933433797,0.02282156745036274,0.0,4.2073709426731055e-28,4.3362506277528505e-17,2.786510660977105e-29,9.643767471561514e-26,5.468989632893108e-55,3.001777500900231e-10,3.344604921759486e-50,3.0017754998621466e-10,1.884850976044578e-34,3.905465943540665e-34,5.052667419696407e-44,5.853511332805693e-45,5.282876976590275e-25,3.818885530703204e-33,1.639350644852687e-08,4.853830686195127e-10,1.962387444960918e-12,1.1163822085239686e-18,4.847159254632737e-18,1.9349971644110543e-12,8.384432265089996e-16,3.5133734528280603e-15,3.76295217579957e-15,2.8918245942108735e-27,5.641938009676255e-24,1.582675329871138e-29,8.882648389658058e-38,7.659800498199084e-26,1.7849405899465598e-40,4.355724822766344e-18,3.5261607814297344e-37
3.706406756083258e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725840190394,0.11866994783583824,0.022821567428580176,0.0,5.872960891116574e-28,5.149201052165205e-17,4.5628006287180315e-29,1.2478669300567356e-25,1.0554688586448759e-54,3.271199459105488e-10,5.570818856912161e-50,3.271197083139887e-10,2.6551313055854013e-34,5.441307476683757e-34,8.99991147926042e-44,1.0425648659486903e-44,6.763710096650724e-25,5.70753074087872e-33,1.7864889584727406e-08,5.289481980211173e-10,2.1407292862344774e-12,1.307524950775817e-18,5.754772490198462e-18,2.1078769644789658e-12,9.177101452284047e-16,3.9902923148072016e-15,4.725448554860572e-15,4.335421079685563e-27,7.298776461395455e-24,2.1567760756311015e-29,1.5819649573121015e-37,9.802040872149998e-26,3.1675947779238696e-40,5.170780440802132e-18,5.270189929105305e-37
4.316939499133714e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072553713016,0.1186699448388396,0.022821567385015045,0.0,1.0599531387943864e-27,6.984628888461477e-17,1.089952232249021e-28,1.9712961428077695e-25,3.4350457813308935e-54,3.810043401114087e-10,1.3839020381262794e-49,3.8100401788081347e-10,4.87865634729518e-34,9.779431388181008e-34,2.512466521360649e-43,2.910047995692152e-44,1.0464037919418476e-24,1.1559768177721776e-32,2.080765503946027e-08,6.160784557878147e-10,2.4985676588126483e-12,1.725878716384878e-18,7.803095090020365e-18,2.453245283379495e-12,1.0760612697643794e-15,4.961990818801803e-15,7.022163924535931e-15,8.828506273939517e-27,1.1526548309016732e-23,3.704690437940893e-29,4.41493776845611e-37,1.514945574181252e-25,8.75488540960762e-40,7.009780306046768e-18,1.0674629735516017e-36
4.866418967879125e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072526437591,0.11866994214154174,0.022821567345806426,0.0,1.6835166547482143e-27,8.875373706389277e-17,2.149943253790209e-28,2.8236046046324235e-25,8.652030515870859e-54,4.295002978068092e-10,2.833604627157018e-49,4.2949988840988666e-10,7.87256000022854e-34,1.5470239882170353e-33,5.608864976684315e-43,6.495578372052378e-44,1.4713551267645843e-24,2.00013316793141e-32,2.3456143016578375e-08,6.944956865990655e-10,2.8219436653226877e-12,2.1406656566348505e-18,9.91209774338939e-18,2.763631249795803e-12,1.2183800020951943e-15,5.850129192065576e-15,9.519176163163091e-15,1.5339318100367226e-26,1.6507308069887606e-23,5.627334337685128e-29,9.8532555127496e-37,2.1282431278719733e-25,1.9338895324290302e-39,8.902699101580322e-18,1.8470819185065394e-36
5.5763550591884545e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724911973086,0.11866993865659191,0.02282156729514828,0.0,2.8445072954339056e-27,1.1653299843010013e-16,4.647975454981426e-28,4.247990893197837e-25,2.509405555448982e-53,4.921578398114372e-10,6.450943731497814e-49,4.921573023767412e-10,1.3576899551799501e-33,2.5998529966941173e-33,1.4059415850117157e-42,1.627920271755806e-43,2.1619052746947373e-24,3.70903510616093e-32,2.6878029712691087e-08,7.958119770048229e-10,3.241608816580511e-12,2.725616781841855e-18,1.3009016046150148e-17,3.164030805903053e-12,1.4019723236680186e-15,7.009247024937908e-15,1.3354997936275738e-14,2.8576130506585616e-26,2.4831104044020903e-23,8.985319093201772e-29,2.468929598772684e-36,3.1233804154190447e-25,4.770871057205125e-39,1.1681414511029212e-17,3.425467594205375e-36
6.21529754136685e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724594810495,0.11866993552013833,0.022821567249555943,0.0,4.3117761781725934e-27,1.4476401044647644e-16,8.521771544758656e-28,5.881520604936177e-25,5.760129659139976e-53,5.485496315442431e-10,1.2372208175258359e-48,5.485489640204623e-10,2.095385332928782e-33,3.922056248081353e-33,2.889750751749146e-42,3.3455042100541195e-43,2.9313889795496048e-24,6.030256990136067e-32,2.995772647881079e-08,8.86996636784876e-10,3.6211018344990835e-12,3.2950649115530047e-18,1.6154497160480015e-17,3.5237898751220566e-12,1.5669279463208314e-15,8.057735298033182e-15,1.7399884996895674e-14,4.661852284453882e-26,3.437713746644539e-23,1.2977336223090742e-28,5.0729771015371225e-36,4.230531008708268e-25,9.671772075797778e-39,1.4502732494940132e-17,5.569588342558066e-36
6.854240023545246e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724277647844,0.11866993238368594,0.022821567203963614,0.0,6.266225863592863e-27,1.7605469936698985e-16,1.4697851506256532e-27,7.887850281922557e-25,1.2413480663692341e-52,6.049414269927725e-10,2.233606846135797e-48,6.04940615312942e-10,3.100254683293814e-33,5.6729544607155844e-33,5.559698318612138e-42,6.435528509073324e-43,3.8512277663460835e-24,9.314650597947677e-32,3.3037422050885136e-08,9.78181295067074e-10,4.0022950494213104e-12,3.9014920422438386e-18,1.9639001135842618e-17,3.882980953732946e-12,1.731621923035035e-15,9.108192552759379e-15,2.20083348689056e-14,7.221758336935878e-26,4.610193317836109e-23,1.8012820247437483e-28,9.756639867126894e-36,5.552010550606073e-25,1.827391716900533e-38,1.7627114608052954e-17,8.603654825322772e-36
7.493182505723642e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072396048515,0.11866992924723474,0.022821567158371282,0.0,8.795024166142018e-27,2.1040504889223012e-16,2.4010817175937714e-27,1.0305281733890637e-24,2.4536232695696314e-52,6.613332261511036e-10,3.814022216153498e-48,6.613322562543075e-10,4.428301019739548e-33,7.925308767202525e-33,9.991845016003457e-42,1.1564173023224762e-42,4.930658627321718e-24,1.3790367755838106e-31,3.611711642891455e-08,1.0693659518547184e-09,4.385187552220363e-12,4.54148706978023e-18,2.3462165356441085e-17,4.2416049413309885e-12,1.8960563179175064e-15,1.0158848741106819e-14,2.7181222748084664e-14,1.0718072201409018e-25,6.022948169273986e-23,2.4210947720893246e-28,1.752876466182291e-35,7.100413699543537e-25,3.237304839886163e-38,2.1054037831377847e-17,1.2738581538471018e-35
