Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),HOX(22),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),COX(50),CHOX(53),CO2X(24)
1.875435497677893e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756240729974,0.11866996527364282,0.022821567674872298,3.2229951869522324e-55,3.9967223943059519e-40,5.0729939027144641e-25,1.4853187259310418e-38,3.0809191173834125e-32,4.6642791242151859e-72,1.9070551420996272e-16,1.8414682017326857e-69,1.9070487981031226e-16,1.0014755913507189e-46,2.6919766470741415e-42,2.5086086807079102e-58,1.5142561114888704e-59,2.2433986596502709e-33,5.8699114351371957e-54,7.5630829668881878e-10,3.6363977689228121e-11,1.4015594453448448e-14,1.4018225308589454e-14,8.0034834343317247e-22,5.4902811191219223e-19,4.6772370282563974e-19,3.2448921948471468e-20,2.1287531872918191e-34,3.9981621078603571e-33,2.2178934892898201e-48,3.4822695451389755e-51,4.7689467204581315e-51
2.267968510028914e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756224138573,0.11866996511534277,0.022821567671066766,1.0812177616163021e-54,7.1329341456391004e-40,7.5118952625758828e-25,3.9984680460461769e-38,5.238213765344223e-32,1.552777805993842e-71,2.3062076343539507e-16,4.7805845670427542e-69,2.3061985398602153e-16,1.952906563485936e-46,4.8050459574107045e-42,7.4680645891821458e-58,4.5073108148216499e-59,3.38742719194402e-33,1.2985465128728812e-53,9.1460536945150032e-10,4.3975042783994851e-11,1.69488560984812e-14,1.695270407632645e-14,1.0127112538737089e-21,7.2263547922134272e-19,7.2300959255505928e-19,5.8446127858158644e-20,5.1737529367377703e-34,6.8812703109720414e-33,6.6016310822420458e-48,1.0801789410284544e-50,1.4789229893955351e-50
3.053034534730956e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756190955772,0.1186699647987427,0.022821567663455701,7.5519998428760509e-54,1.675318372441017e-39,1.3528840338757418e-24,1.7535553365081492e-37,1.1581301239442036e-31,9.6001836630735608e-71,3.1045136859713187e-16,2.1144901770638657e-68,3.1044980174057636e-16,5.1847371937463429e-46,1.1289558984096718e-41,3.7006623586712627e-57,2.2324501472566213e-58,6.22159053137515e-33,4.0855381674128431e-53,1.231199505111626e-09,5.9197172953626177e-11,2.2815202229295994e-14,2.2822026206202137e-14,1.4419291454535594e-21,1.0871026222100825e-18,1.3673090422085815e-18,1.3693109478136645e-19,2.0124359642620562e-33,1.5287599184427884e-32,3.2696772906939949e-47,7.1347768433997354e-50,9.7661465192327224e-50
3.838100559432998e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756157772971,0.11866996448214263,0.022821567655844636,3.14581327569741e-53,3.2678667631921249e-39,2.1420021270206586e-24,5.4790988807703283e-37,2.1696638956520677e-31,3.8165015707795669e-70,3.9028214672074689e-16,6.3625241625327035e-68,3.902797485277022e-16,1.1246090525570995e-45,2.2027105838116551e-41,1.278263591539824e-56,7.7086050715463863e-58,9.9450476708562501e-33,1.0105422614503853e-52,1.5477936247812997e-09,7.4419303091001504e-11,2.8681261212275519e-14,2.8691954356982415e-14,1.8751939269470043e-21,1.4720417454916243e-18,2.2282755397392147e-18,2.659295904957662e-19,5.5750725145471419e-33,2.8675830331195435e-32,1.1289904094253522e-46,2.646040753415888e-49,3.6203308750736304e-49
4.6231665841350404e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675612459017,0.11866996416554258,0.022821567648233572,1.0669078091797548e-52,5.6930911987755774e-39,3.1349431169643766e-24,1.4509690078162089e-36,3.6718164229299034e-31,1.2799087401688128e-69,4.7011310952939624e-16,1.646973946371361e-67,4.701096942817888e-16,2.1733809081739535e-45,3.8380127155825981e-41,3.7305131641020374e-56,2.2489729901501943e-57,1.4622149631334225e-32,2.19792278657646e-52,1.8643877273759259e-09,8.9641433193936159e-11,3.4547013584879029e-14,3.4562553388843715e-14,2.3096120884092343e-21,1.8689059282128791e-18,3.3166822394107499e-18,4.6271216490348774e-19,1.3255322116691165e-32,4.8695809866282969e-32,3.2937412340701236e-46,8.197829320817431e-49,1.1211927155856443e-48
6.193298633539124e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756058224585,0.11866996353234253,0.022821567633011443,1.6296753532184299e-51,1.4085198283408605e-38,5.7532601532822757e-24,9.6343243844782046e-36,8.7312736710414723e-31,2.2005787570423062e-68,6.2977559955438268e-16,1.0190510947262919e-66,6.2976958263269947e-16,6.8384369817357509e-45,9.4960449524529994e-41,3.5186167862465188e-55,2.1181886276019059e-56,2.6895674643014684e-32,9.2079043787592328e-52,2.4975758803778778e-09,1.200856932945461e-10,4.6277581311854241e-14,4.630591028749578e-14,3.1783231436817558e-21,2.6734771678203389e-18,6.1311854707426993e-18,1.1464101566807745e-18,6.2800422847719616e-32,1.1756399249673244e-31,3.1018499114634609e-45,8.4599562429090805e-48,1.1546631782005103e-47
7.763430682943209e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755991859,0.11866996289914256,0.022821567617789314,8.8863466085142081e-51,2.8141375531378776e-38,9.2147020885132229e-24,3.6219663322434627e-35,1.7050472390849601e-30,1.2784724537175661e-67,7.8943883972515719e-16,3.6873929424889107e-66,7.894294667871265e-16,1.6426162043792506e-44,1.8971187918096137e-40,1.5980892403014176e-54,9.6131472205474789e-56,4.3049342515520529e-32,2.6950074329307664e-51,3.1307639640136862e-09,1.5052995325524776e-10,5.8006903662006499e-14,5.80522144511784e-14,4.0469893307846084e-21,3.4856285500462481e-18,9.7289041705751165e-18,2.2868789876342945e-18,1.9312133769557027e-31,2.3298659174086792e-31,1.4076378259992358e-44,3.8370410404763528e-47,5.2303058211566668e-47
1.0903694781751377e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755859127857,0.11866996163274281,0.022821567587345052,1.9555106810343321e-49,8.0839626898228365e-38,1.8676606813071185e-23,3.3356838604906533e-34,4.7671965202158684e-30,3.6244643240637786e-66,1.1087675715886013e-15,3.2309051715215229e-65,1.1087492224987511e-15,6.609489069599005e-44,5.4480433373682184e-40,2.3190113292815742e-53,1.39169314378411e-54,8.7005054075976799e-32,1.5917685585251454e-50,4.397139923048508e-09,2.1141847275664729e-10,8.1461810431703414e-14,8.1554176214524017e-14,5.784049631002153e-21,5.1105738730022728e-18,1.8811968009972368e-17,6.4240519230601556e-18,1.1565769128794444e-30,6.6924394760740406e-31,2.0372890177404317e-43,5.2469388482736722e-46,7.1196135147078526e-46
1.4043958880559545e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755726396742,0.11866996036634334,0.022821567556900797,1.1775681408543126e-48,1.7415608485906413e-37,3.1523911141175196e-23,1.3950198132633244e-33,1.0127115991593883e-29,2.3966612590906047e-65,1.4280993050552222e-15,1.3450607827372327e-64,1.4280689614146932e-15,1.7807152443269151e-43,1.17333468628039e-39,1.1863622259861066e-52,7.1108532655290674e-54,1.4649157893401222e-31,5.3726626737491862e-50,5.6635156044343115e-09,2.7230699169804184e-10,1.0491173400157599e-13,1.0506900620663008e-13,7.5210505021678257e-21,6.7355682328131579e-18,3.0014379334997412e-17,1.3433793472011481e-17,3.8949396452670164e-30,1.4473266169449875e-30,1.040804351302828e-42,2.6330142088987333e-45,3.5640871361295894e-45
2.032448707817588e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755460934579,0.11866995783354523,0.022821567496012277,3.0071811261523526e-47,5.4355814086459554e-37,6.7374585012724054e-23,1.4314888549640352e-32,3.1102849243608861e-29,8.5954871125691792e-64,2.0667717741566374e-15,1.4446182565892096e-63,2.0667083888609956e-15,8.1807191583568644e-43,3.6594684910996478e-39,1.9767857411316616e-51,1.1795966388228377e-52,3.1206048909536295e-31,3.7763331356421133e-49,8.1962661341976614e-09,3.9408402790069115e-10,1.5179663592999143e-13,1.5213954204665396e-13,1.099508262238269e-20,9.9826167063114335e-18,5.6499094952086693e-17,3.8347836355536072e-17,2.5229235787664396e-29,4.5564274478414767e-30,1.7256035562458773e-41,4.1167039642529343e-44,5.522595644123411e-44
2.6605015275792217e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755195472526,0.11866995530074823,0.022821567435123764,1.8634065631965177e-46,1.2195250127853229e-36,1.167638279821427e-22,6.135580303072814e-32,6.9213339791863849e-29,5.9806206042774833e-63,2.7054562427427856e-15,6.4603211666902847e-63,2.7053477491320259e-15,2.3356981184804386e-42,8.2052414268030606e-39,1.0413852821307669e-50,6.2000216993350727e-52,5.3975748844432717e-31,1.3618292735397756e-48,1.0729015553283668e-08,5.1586106186315503e-10,1.9866161656791825e-13,1.9926604775514285e-13,1.4469137955568713e-20,1.3227787520237689e-17,8.693390160939448e-17,7.9270027985215881e-17,8.6481040934405288e-29,1.0279523618540337e-29,9.0672861362316941e-41,2.1276118029250411e-43,2.8410042293837752e-43
3.2885543473408556e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675493001058,0.11866995276795234,0.022821567374235248,7.6517572058505398e-46,2.292773499294675e-36,1.7968853545677022e-22,1.8733963467530886e-31,1.2944143650947854e-28,2.760852126949856e-62,3.3441527059800023e-15,2.0834607016402246e-62,3.3439870422354538e-15,5.2808360087190313e-42,1.5416979861652351e-38,3.7162929247098404e-50,2.2074326727501137e-51,8.2958332464411104e-31,3.6709774212782201e-48,1.3261763861685954e-08,6.3763809358542073e-10,2.4550668394458198e-13,2.4645012540810983e-13,1.7943216551025337e-20,1.6471547958032552e-17,1.1969171291542371e-16,1.3781896336616373e-16,2.2322036231536105e-28,1.9399648020056703e-29,3.2274631587250439e-40,7.673128722191908e-43,1.0205348267814291e-42
3.9166071671024895e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754664548738,0.11866995023515756,0.022821567313346731,2.4942111917503265e-45,3.8566537030695308e-36,2.561456191606584e-22,4.6918377996205901e-31,2.1689949810466446e-28,1.0178509013972405e-61,3.9828611588536999e-15,5.5504888807249215e-62,3.9826262681796077e-15,1.0349916299636831e-41,2.5917148524350272e-38,1.0621171348907143e-49,6.2931107925141786e-51,1.1815385032536356e-30,8.323419882776419e-48,1.5794511059402731e-08,7.5941512306748414e-10,2.9233184638969578e-13,2.9369278212953136e-13,2.1417316772309581e-20,1.9713954412015859e-17,1.5374031379011565e-16,2.1501847658365835e-16,4.8538159072266699e-28,3.2720973625852879e-29,9.1988308840503753e-40,2.2460638470986767e-42,2.9760746930204108e-42
4.5446599868641234e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754399087002,0.11866994770236389,0.022821567252458215,6.5697041416996202e-45,5.9885198316930252e-36,3.4613253309029569e-22,9.9965785694222349e-31,3.3581105959655963e-28,3.1298202173637946e-61,4.6215815972040286e-15,1.2649384183949773e-61,4.621265426971538e-15,1.8218587163973824e-41,4.0220310388872937e-38,2.5029245627088807e-49,1.4794564314346022e-50,1.5956233718034728e-30,1.645555996406416e-47,1.8327257146433757e-08,8.8119215030934466e-10,3.3913711081315341e-13,3.4099452036420124e-13,2.4891438438779986e-20,2.2954992372698086e-17,1.8855656880407772e-16,3.113848118686096e-16,9.2569474788869452e-28,5.090854524969435e-29,2.1621354633650601e-39,5.5396752377113713e-42,7.3205671134224989e-42
5.1727128066257573e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754133625372,0.11866994516957133,0.022821567191569705,1.5850667253686388e-44,8.7914406622970975e-36,4.4964588174692244e-22,1.9525444081049584e-30,4.9178883066541378e-28,8.4401620121511042e-61,5.2603140154935458e-15,2.6231329167031019e-61,5.2599045186207241e-15,2.992183904733333e-41,5.9010649292992427e-38,5.3991141236507911e-49,3.1827093008413982e-50,2.0718383648111913e-30,3.0058769851464314e-47,2.0860002122779209e-08,1.0029691753110026e-09,3.8592248641316006e-13,3.8835574506103057e-13,2.8365581610714605e-20,2.619465225198146e-17,2.2370797182296181e-16,4.2734129228621955e-16,1.627090173381795e-27,7.4846923651193025e-29,4.6502983170487808e-39,1.2244467761279805e-41,1.6122400290002514e-41
6.428818446149025e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753602702427,0.11866994010398955,0.022821567069792683,7.5442853159561078e-44,1.6803663767483605e-35,6.9723894677951671e-22,6.1906435846602637e-30,9.3625519473020551e-28,4.995955879793118e-60,6.5378147708264442e-15,9.3398945784335183e-61,6.5371825005272437e-15,6.96844374613503e-41,1.1265331829260144e-37,2.0833495844193411e-48,1.2206449167687786e-49,3.2106603265407092e-30,8.4997327050854698e-47,2.5925488743415088e-08,1.2465232185937132e-09,4.7943360613154926e-13,4.8325713905560136e-13,3.531393275618e-20,3.266984264697376e-17,2.9442609856975218e-16,7.1857983927877579e-16,4.2189977997072249e-27,1.4334011926032824e-28,1.7825758166966172e-38,4.8406609651560556e-41,6.3194293373516125e-41
7.684924085672293e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753071779905,0.11866993503841222,0.022821566948015664,2.5900737611138914e-43,2.8676360571002639e-35,9.9889909926364588e-22,1.5843483295822018e-29,1.5926344931620457e-27,1.9760008455893511e-59,7.815363382980637e-15,2.6173501038813873e-60,7.8144602139715695e-15,1.4025269748290332e-40,1.9201349859905743e-37,6.2157224011027971e-48,3.6238464535089904e-49,4.5980075690968671e-30,2.0049430304110482e-46,3.0990970921313905e-08,1.4900772529156208e-09,5.7286527509768341e-13,5.7839759659827008e-13,4.2262370443621024e-20,3.9139531100425425e-17,3.6505367103685882e-16,1.0895056240943849e-15,9.1616120226910303e-27,2.4488847065410211e-28,5.2897301275853527e-38,1.4479194991495945e-40,1.8763964308700267e-40
8.941029725195561e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752540857804,0.11866992997283933,0.022821566826238655,7.2885578946979636e-43,4.518204952483801e-35,1.3546010814021688e-21,3.498009936925269e-29,2.5024331083459769e-27,6.2900771447579447e-59,9.0929598108313862e-15,6.2639144259722604e-60,9.0917376590250201e-15,2.5445476104129202e-40,3.0216482967427428e-37,1.5657568269105203e-47,9.0874563843550551e-49,6.2338832071803789e-30,4.1631575297944064e-46,3.6056448656479544e-08,1.7336312782767324e-09,6.662175616235082e-13,6.737769878066902e-13,4.9210895226045066e-20,4.5603723979180806e-17,4.3551574686676429e-16,1.5401253118790494e-15,1.7574399905484064e-26,3.8606241386772677e-28,1.3259159144623265e-37,3.6272903345507165e-40,4.6680466641705506e-40
1.0197135364718829e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752009936125,0.11866992490727088,0.022821566704461647,1.8067093531199485e-42,6.7086869353663137e-35,1.7643199806771033e-21,6.9662566013838724e-29,3.7065069402211402e-27,1.7601050502327684e-58,1.0370604013813514e-14,1.3479587376309412e-59,1.0369014835758039e-14,4.2775791290192397e-40,4.4810924682494914e-37,3.5213991373198452e-47,2.0346320247326242e-48,8.1182903189691427e-30,7.894516507389783e-46,4.1121921948916056e-08,1.9771852946770547e-09,7.5949053309148583e-13,7.6939490914703815e-13,5.6159506999256187e-20,5.2062423426577472e-17,5.0601383100572302e-16,2.0701700536131966e-15,3.0836768173685649e-26,5.7334560873945005e-28,2.9672955414535133e-37,8.0782481244621305e-40,1.032275770009275e-39
1.2709346643765363e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756750948094028,0.1186699147761473,0.022821566460907643,9.6593607934944937e-42,1.3017956802721048e-34,2.7457091011368602e-21,2.291692334715843e-28,7.1599997945156022e-27,1.2743898078391438e-57,1.2926035583261857e-14,5.2539227089793255e-59,1.2923568384543633e-14,1.031753549388489e-39,8.673261677195e-37,1.5243493847876667e-46,8.7025758894036864e-48,1.2632711385789976e-29,2.3968577002022924e-45,5.1252855205617439e-08,2.4642933005953556e-09,9.4579879980127267e-13,9.6134563966232246e-13,7.0056994044764073e-20,6.4963365996396895e-17,6.470141826485414e-16,3.3683697309489878e-15,7.9239247623760358e-26,1.1121387325879789e-27,1.2673279524828787e-36,3.2809770940204227e-39,4.108996468495961e-39
1.5221557922811899e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756749886253617,0.11866990464504149,0.022821566217353657,3.4940430003145078e-41,2.2415549950991064e-34,3.9428670578052248e-21,5.9563786187792139e-28,1.2278811275447172e-26,5.5271431673270089e-57,1.5481657766604648e-14,1.5586921393428414e-58,1.5478120860891663e-14,2.1211099216930942e-39,1.4896660079123333e-36,4.846453960550022e-46,2.7418418149257809e-47,1.8141295750701249e-29,5.9168609629238964e-45,6.1383770691449368e-08,2.9514012706705759e-09,1.1317906146182683e-12,1.154248305297709e-12,8.3954833950586404e-20,7.7842395307426021e-17,7.8792029775489145e-16,4.9836999810970761e-15,1.6989163408765858e-25,1.9132191805838108e-27,3.987899412544258e-36,9.8803073323683134e-39,1.2174548329821876e-38
2.0245980480904967e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756747762577849,0.1186698843828832,0.022821565730245741,2.8352069951186666e-40,5.2988202293211783e-34,6.9836934540354472e-21,2.7336182547664208e-27,2.8805489840126742e-26,6.3830223716115691e-56,2.0593472678483295e-14,9.1365012659267198e-58,2.0587222598524109e-14,6.6727539799501763e-39,3.5032149415801654e-36,3.2050909506150759e-45,1.7797468599560148e-46,3.2141055675921099e-29,2.5356293535315157e-44,8.1645548350629266e-08,3.9256171032919731e-09,1.5028270421624757e-12,1.5429035005094029e-12,1.1175158303559327e-19,1.0353486486288822e-16,1.0689340508575702e-15,9.164115523688863e-15,5.6397056611017551e-25,4.5099267423813808e-27,2.5802225589246017e-35,5.706636326717174e-38,6.7909205046412922e-38
2.7391268165254345e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756744742486328,0.118669855567963,0.022821565037524232,2.2649980092628312e-39,1.3202739183414524e-33,1.2790032244675541e-20,1.3185702635998498e-26,7.1054906939656277e-26,7.0308475804820336e-55,2.786434783794143e-14,5.7010781414575994e-57,2.7852926118679459e-14,2.2386871781521858e-38,8.6653274516983109e-36,2.1604444005217361e-44,1.1758089069796287e-45,5.8899661216500068e-29,1.1627875874997281e-43,1.1045992723521389e-07,5.3110601207928594e-09,2.028314214759268e-12,2.1021370126248971e-12,1.5128414192559769e-19,1.3992229791410202e-16,1.4667886965303954e-15,1.7282835576633906e-14,1.9724765070531873e-24,1.118222398531342e-26,1.698968405241057e-34,3.4128757384510783e-37,3.9095909482771613e-37
3.4536555849603723e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756741722408462,0.11866982675318655,0.022821564344802869,1.0973319916658304e-38,2.6619541893134158e-33,2.0332484072695654e-20,4.3724684766543754e-26,1.4188999245245811e-25,4.41923059798535e-54,3.5136749722704203e-14,2.3112815197854903e-56,3.5118620989725448e-14,5.6518673268138439e-38,1.7345352573704805e-35,9.5362668614695527e-44,5.1106718200668225e-45,9.3701867110921729e-29,3.7424927033442887e-43,1.392741623620233e-07,6.6965028483398997e-09,2.5512667744400238e-12,2.6689964776425101e-12,1.9081967841774547e-19,1.76134221091021e-16,1.8626757136557851e-15,2.7942877583997002e-14,5.1016125605462083e-24,2.2425642582766463e-26,7.3468677830913841e-34,1.2903357375081588e-36,1.4305301145593468e-36
4.882713121830248e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756735682293643,0.11866976912406492,0.022821562959360574,1.0945394644716493e-37,7.607832341787906e-33,4.0607660119127403e-20,2.5836252801440292e-25,3.9793802502879115e-25,6.6483468327142145e-53,4.9686104223544742e-14,1.8915172363678222e-55,4.9649984835574798e-14,2.2570165436445517e-37,4.8859668106634389e-35,8.3282246105881755e-43,4.3493045675382972e-44,1.8743953620718862e-28,2.1402439225711614e-42,1.9690220134518558e-07,9.4673874335770981e-09,3.5896169652054106e-12,3.8254463538841586e-12,2.698999195799526e-19,2.4803492555778088e-16,2.6488103780489254e-15,5.683777982898137e-14,2.0933411808145724e-23,6.3369694430572311e-26,6.2020758773869475e-33,9.3903041368666672e-36,9.8852300223874441e-36
6.311770658700123e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756729642233435,0.11866971149551828,0.022821561573918864,5.1226091067273879e-37,1.6603946315417642e-32,6.7773240005672457e-20,9.0687652026894822e-25,8.5350144029562498e-25,3.86092154105046e-52,6.424147752679199e-14,8.1209932926355704e-55,6.4181314237836982e-14,6.2058809646089025e-37,1.0520487231149694e-34,3.6450316342943912e-42,1.8740473856783125e-43,3.1335905421364222e-28,7.3975656236347693e-42,2.5452966530585422e-07,1.2238270859012887e-08,4.6179750444244982e-12,5.0119609855082143e-12,3.4899277298936709e-19,3.1924372451034034e-16,3.4273541702642451e-15,9.5751428028804244e-14,5.8367859515032128e-23,1.3680909186792298e-25,2.6583409620643352e-32,3.7592663146460679e-35,3.834361713800917e-35
7.740828195569999e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756723602227878,0.11866965386754663,0.022821560188477731,1.7460761242090161e-36,3.0931912723697661e-32,1.017936022248179e-19,2.4450014653292469e-24,1.5635072322682025e-24,1.6163312422962904e-51,7.8802811535277069e-14,2.596938350262925e-54,7.8712609297314762e-14,1.3828796021562246e-36,1.934395365880465e-34,1.1763875750097153e-41,5.9607424014876486e-43,4.7146559831366634e-28,1.9748394143177786e-41,3.1215655424976699e-07,1.5009153124656583e-08,5.6364375167463066e-12,6.2282508042622944e-12,4.2809870134369482e-19,3.8976730149509698e-16,4.1985221519264731e-15,1.4458715383703824e-13,1.3120159547031339e-22,2.5216173434265406e-25,8.4119462072312465e-32,1.1260124371091445e-34,1.1161963978517957e-34
9.169885732439873e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756717562276983,0.11866959624014999,0.022821558803037177,4.9210136075973401e-36,5.1924262212403369e-32,1.4263353195311041e-19,5.606989947667566e-24,2.5810666471669456e-24,5.5588469949044126e-51,9.3370048780447812e-14,6.9432788011502547e-54,9.3243870113725192e-14,2.6934792527236409e-36,3.2050952149289033e-34,3.1678200900941236e-41,1.5828615277643168e-42,6.6176455505942571e-28,4.4964763375112282e-41,3.6978286818266186e-07,1.7780034230517514e-08,6.6450998426122193e-12,7.4740297595779963e-12,5.0721815778434585e-19,4.5961226457875713e-16,4.962142587963689e-15,2.0324971935431045e-13,2.5710055276268435e-22,4.1879011813499995e-25,2.2218245151013185e-31,2.8157716036354018e-34,2.716868028369092e-34
1e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756714053801362,0.11866956276567771,0.022821557998259509,8.4615839423557457e-36,6.772377813377884e-32,1.6947419519833125e-19,8.6145950453087233e-24,3.3336695150247134e-24,1.0748815666291917e-50,1.018345874770022e-13,1.1611920374742749e-53,1.0168480702845309e-13,3.7923768386452345e-36,4.1485505953899908e-34,5.3235844252800507e-41,2.6388290449756293e-42,7.8708931467523546e-28,6.8850322443132918e-41,4.0325671150558471e-07,1.9389589562860764e-08,7.226551507296583e-12,8.2111087615713717e-12,5.5318364212538319e-19,4.9987496660414546e-16,5.4023783299519066e-15,2.4180036988111355e-13,3.6299564470577531e-22,5.4280247743008249e-25,3.6913669153495953e-31,4.5174779852197231e-34,4.2919910578029848e-34
