Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),O(29),H2OX(23),acetyl(44),C2H4X(215),CO2X(24),C2H4X(70),HOCO(73),CHO2(74),S(216)
6.402625589817542e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999967,0.11866996602996219,0.02282156769305424,1.5805740611082812e-98,1.632413977552581e-45,2.0426614954929704e-30,1.3671963223161922e-71,1.0787355419170025e-45,1.2148767845002212e-109,5.650824820958673e-17,1.594323221549644e-89,5.650824820957914e-17,8.439556264243793e-61,5.411327790379061e-60,1.5710138996868026e-92,1.8215870324799659e-93,7.357674541448699e-32,2.356726177367644e-71,3.086070564728901e-15,9.13730644542194e-17,3.657970177767839e-19,6.195907515168109e-32,2.294238740370041e-31,3.6579701549089793e-19,1.1410302585577217e-27,6.657994117186373e-33,3.3881720478964674e-37,2.2779329254987867e-62,8.568591884412877e-44,2.5725935383706294e-62,2.064039881108789e-31,2.7667033317376223e-86,5.865859238487713e-89,6.869785752964392e-25,1.3248121041965132e-45,8.495512726314872e-102,2.5718766289739195e-76,1.2689759359048018e-88,2.3538889421724875e-85,1.1582686802263956e-120,1.6315542929270987e-122,1.2099006372257981e-173
1.2810813843049348e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999355,0.11866996602995904,0.022821567693054195,4.075469463294002e-96,1.3069237618975544e-44,8.175970660235012e-30,8.809277922369072e-70,8.638633265399627e-45,3.1310805569138944e-107,1.1306559133508218e-16,1.0219439250190936e-87,1.1306559133505181e-16,1.3517957143199556e-59,8.66820035779931e-59,2.0244846734475026e-90,2.3473853596003232e-91,2.9449872819031577e-31,8.4428142651873e-70,6.174822337592369e-15,1.828255147159556e-16,7.319118458539297e-19,2.4799774285714507e-31,9.182933914560208e-31,7.3191183670440195e-19,4.567067976513267e-27,5.330413057314142e-32,2.7278946707082393e-36,7.338892154075996e-61,6.860084634460106e-43,8.242416295513812e-61,8.261538559430175e-31,3.5653080392760127e-84,7.562514165051877e-87,1.3745541515450424e-24,1.0606551127502412e-44,2.1905132546961296e-99,1.6480567036889838e-74,1.6360175603999576e-86,1.6853206341349744e-83,5.973667176289708e-118,8.413879533715e-120,1.9985439315630783e-169
2.562719034951296e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679998717,0.11866996602995275,0.022821567693054105,1.055660822138733e-93,1.0459362139666049e-43,3.271454312942807e-29,5.703263254631731e-68,6.914407894469334e-44,8.10799093061302e-105,2.261802775860766e-16,6.545492273468834e-86,2.2618027758595513e-16,2.164047181512242e-58,1.3877186460244403e-57,2.621268470878931e-88,3.0393548098005383e-89,1.1783785151187875e-30,3.2749355284324328e-68,1.23523258833145e-14,3.6573041523942165e-16,1.4641415088869697e-18,9.923137812998538e-31,3.674369693851707e-30,1.4641414722767283e-18,1.8274007374462395e-26,4.265901518356848e-31,2.2076286961294894e-35,2.375834740288912e-59,5.490154317927568e-42,2.6391707516681693e-59,3.3056915324608536e-30,4.616300463608419e-82,9.794689026458535e-85,2.749705746077686e-24,8.48846263941076e-44,5.673820505148456e-97,1.0554057268920021e-72,2.118909620055216e-84,1.3060507485876962e-81,3.094743400684529e-115,4.358879981392392e-117,3.3074150327698423e-165
5.125994336244018e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997446,0.11866996602994016,0.02282156769305392,2.762329581826081e-91,8.369078912738992e-43,1.3087956130834558e-28,3.730346733578204e-66,5.532927170227546e-43,2.121034519888364e-102,4.524096500880794e-16,4.19073215210553e-84,4.524096500875932e-16,3.463414988530641e-57,2.2209952806566425e-56,3.428727895754641e-86,3.9756021669353754e-87,4.7142813744824234e-30,1.4142640130944285e-66,2.470733297473954e-14,7.315402162863289e-16,2.9286008624691646e-18,3.9698995036566254e-30,1.4699871345208406e-29,2.9286007160026545e-18,7.310622128977881e-26,3.413291023740711e-30,1.805618742413709e-34,7.771079517041298e-58,4.3929603061142827e-41,8.447760227371e-58,1.3224918614553106e-29,6.0383124801403636e-80,1.281529734512039e-82,5.500010703284724e-24,6.792056909228547e-43,1.4845388807812063e-94,6.756562026368593e-71,2.772365653032516e-82,1.1265269695474015e-79,1.6195148303481904e-112,2.2811767731279786e-114,5.5098424938788676e-161
1.0252544938829462e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679994903,0.118669966029915,0.022821567693053556,7.373630558891524e-89,6.695898948358574e-42,5.235615440448039e-28,2.4890715205534482e-64,4.426902146007381e-42,5.659751220303903e-100,9.048683950921413e-16,2.682586164347274e-82,9.04868395090196e-16,5.542215685839326e-56,3.554108777860685e-55,4.574939571528481e-84,5.304631979388345e-85,1.885866023523195e-29,6.868791202063678e-65,4.941734715751277e-14,1.4631598183800437e-15,5.857519679706973e-18,1.5880876197024068e-29,5.880427064486081e-29,5.857519093779608e-18,2.9243502450077655e-25,2.730766763768033e-29,1.5073225175513632e-33,2.5934189093109275e-56,3.5147062680407984e-40,2.703577922920513e-56,5.290397942010274e-29,8.056899049635992e-78,1.710556251781222e-80,1.1000627690265799e-23,5.434156825048422e-42,3.9621465557567505e-92,4.3246833137221416e-69,3.7004902690779595e-80,1.092840768952743e-77,8.645008355442847e-110,1.2178708798955156e-111,9.307856144070284e-157
2.050564614400035e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679989813,0.11866996602986467,0.022821567693052824,2.0417389160305446e-86,5.356973611302951e-41,2.094336921771224e-27,1.7227563563392335e-62,3.541745893696483e-41,1.5662745590494068e-97,1.809785885100489e-15,1.7170207908386316e-80,1.809785885092707e-15,8.868146499154778e-55,5.686986778612583e-54,6.331175555650279e-82,7.340983565946753e-83,7.543771052478394e-29,3.6972783351912606e-63,9.883737552275174e-14,2.9263990225670727e-15,1.1715357754547884e-17,6.352597591275648e-29,2.352266517173433e-28,1.1715355410633947e-17,1.1696784233848784e-24,2.1845166062501884e-28,1.306211244216958e-32,8.979798993246346e-55,2.8119054249252637e-39,8.651334457943904e-55,2.116245253977728e-28,1.114979571498574e-75,2.368562127498102e-78,2.2001889954495944e-23,4.3475244276985066e-41,1.096806947508048e-89,2.7677659735414333e-67,5.123973250394284e-78,1.1752914930487471e-75,4.786395022772859e-107,6.744758656439285e-109,1.6132746516964185e-152
4.101184855434213e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767997963,0.11866996602976401,0.02282156769305136,6.014879962257554e-84,4.285680851631537e-40,8.377562330665717e-27,1.268491076615673e-60,2.833486387293351e-40,4.610076542990598e-95,3.619620865118084e-15,1.0989463146572155e-78,3.619620865086954e-15,1.4189515523251867e-53,9.099507885429852e-53,9.319416972767231e-80,1.0805842578857016e-80,3.017569813758109e-28,2.1423772309994475e-61,1.976774322519998e-13,5.852877430939531e-15,2.3431035666263826e-17,2.5410816333901105e-28,9.409257316383934e-28,2.3431026289544604e-17,4.677934905971126e-24,1.747334014262176e-27,1.2054284252677688e-31,3.3088881012166103e-53,2.2495888136751188e-38,2.768033464307682e-53,8.46515297228281e-28,1.641236950692627e-73,3.4896009560961067e-76,4.400452764402822e-23,3.478090231590975e-40,3.2297226685283366e-87,1.7711220246279225e-65,7.549152085516248e-76,1.3611250687490173e-73,2.8189833143191883e-104,3.974360601985194e-106,2.9159585623183306e-148
8.202425337502569e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679959276,0.11866996602956269,0.022821567693048436,1.942977268818883e-81,3.428585753003004e-39,3.3510943645987864e-26,1.0240738495676405e-58,2.2668249774656584e-39,1.4873781820836583e-92,7.239290825156863e-15,7.033426032092257e-77,7.23929082503234e-15,2.270360969901465e-52,1.4559472138298706e-51,1.5038408371180627e-77,1.743699974374622e-78,1.2070402041632476e-27,1.2991456921945058e-59,3.9535754570557623e-13,1.1705834247678047e-14,4.6862398542414024e-17,1.0164357116609891e-27,3.763741065651832e-27,4.6862361028176004e-17,1.8704941727325446e-23,1.3973708511373243e-26,1.2209158900560798e-30,1.3372773961726046e-51,1.7997101258510718e-37,8.854677622755534e-52,3.386095419661056e-27,2.648404963747915e-71,5.637882713760289e-74,8.801025566738073e-23,2.7824862219098306e-39,1.0426580331065028e-84,1.1331339926406556e-63,1.2196609353295797e-73,1.6501364473188008e-71,1.820225480026426e-101,2.568357981861286e-103,5.58037990115465e-144
1.640490630163928e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767991856,0.11866996602916004,0.022821567693042583,7.035952052311498e-79,2.742885488969672e-38,1.3404728091364894e-25,9.267767683545445e-57,1.8134743261730677e-38,5.378828387828485e-90,1.447863074524879e-14,4.501446921547396e-75,1.447863074475069e-14,3.632608326749663e-51,2.329535115133181e-50,2.720092870995386e-75,3.1539413134372285e-76,4.828185374061172e-27,8.079983895278861e-58,7.907177725930509e-13,2.3411747881129477e-14,9.372515254218914e-17,4.0657052750638595e-27,1.5055039654900162e-26,9.372500242869591e-17,7.476429962184315e-23,1.1170834210781919e-25,1.3868025998795616e-29,6.05930551788466e-50,1.4398049618333593e-36,2.83147807620734e-50,1.3544448853782604e-26,4.790338517305135e-69,1.0211403129013197e-71,1.7602352229123741e-22,2.2259718094643187e-38,3.773126843893284e-82,7.246933075181193e-62,2.2090718373159075e-71,2.0521528028819087e-69,1.3174881293939152e-98,1.8613705039806026e-100,1.1303774662648117e-139
3.28098682299127e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767983713,0.11866996602835475,0.022821567693030877,2.8546753729044325e-76,2.194315878237623e-37,5.362130365003395e-25,9.397563718465835e-55,1.4507851939024614e-37,2.1797095539712947e-87,2.89573105854901e-14,2.880943370897805e-73,2.8957310583497713e-14,5.812197897037503e-50,3.727268038270911e-49,5.5130792717362565e-73,6.3924021682701946e-74,1.9312790611001404e-26,5.090743997887043e-56,1.5814382262892864e-12,4.682357514792993e-14,1.874507738236489e-16,1.6262396467289794e-26,6.022030231457311e-26,1.8745017292289922e-16,2.986121073055619e-22,8.923602107302979e-25,1.7641544819630701e-28,3.07577364663201e-48,1.1518926036909938e-35,9.047704913857262e-49,5.417791947240536e-26,9.709047283095843e-67,2.0721244330049695e-69,3.5205729784755715e-22,1.7807341295250037e-37,1.5299329067954062e-79,4.631422927135459e-60,4.4827336084318375e-69,2.5855981863312846e-67,1.068524168282566e-95,1.512728034078242e-97,2.354983080441302e-135
6.5619792086459545e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679674265,0.11866996602674416,0.022821567693007465,1.2679077498108497e-73,1.7554568691717207e-36,2.145034516385638e-24,1.0432550608590816e-52,1.1606304407310083e-36,9.672837247180538e-85,5.791467026620258e-14,1.843809277700613e-71,5.7914670258233e-14,9.299536148142617e-49,5.963626171448817e-48,1.2235247083104219e-70,1.4186738102734535e-71,7.725126067227654e-26,3.2254673230550334e-54,3.1628791333669043e-12,9.364722968112121e-14,3.749024718392996e-16,6.504594094585453e-26,2.4088143992897514e-25,3.7490006468503755e-16,1.1908979740661761e-21,7.118029994226571e-24,2.4544172805787394e-27,1.7087321811304835e-46,9.215875053351586e-35,2.886942144266118e-47,2.167118436580788e-25,2.154740308430818e-64,4.60261044359621e-67,7.041538181946179e-22,1.4245116603483731e-36,6.7922544462420015e-77,2.9556565200521793e-58,9.957187507147936e-67,3.2762355597883483e-65,9.48858502026755e-93,1.3481220318645894e-94,4.811511572144299e-131
1.3123963979955323e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679348537,0.11866996602352299,0.02282156769296064,5.972870823767203e-71,1.4043690364272429e-35,8.581568760557877e-24,1.2284817545298765e-50,9.285052546998622e-36,4.554314146826528e-82,1.1582938962854695e-13,1.1800396673105765e-69,1.1582938959666861e-13,1.4879272978387564e-47,9.54176077586436e-47,2.8807674673220815e-68,3.340241903541408e-69,3.0900523913494087e-25,2.045157096486676e-52,6.325760946262723e-12,1.8729453874586527e-13,7.498077081046469e-16,2.6015411286377883e-25,9.635257673012504e-25,7.497980513128497e-16,4.735414404489934e-21,5.661316744215052e-23,3.6183917869189176e-26,1.0065796683194335e-44,7.373849154389973e-34,9.185336354537384e-46,8.668470473994312e-25,5.073293897402813e-62,1.0842138897920411e-64,1.408462735826395e-21,1.1394857821898715e-35,3.1988522455608635e-74,1.880877871412813e-56,2.3456228041083637e-64,4.1545232899885584e-63,8.93883813138446e-90,1.278555766932417e-91,9.286310219604669e-127
2.624793352257406e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767869708,0.11866996601708064,0.022821567692866994,2.9021901894419798e-68,1.1234996435961147e-34,3.433750091737676e-23,1.4921885563817056e-48,7.428045451993332e-35,2.212345623730515e-79,2.3165882835691317e-13,7.552258932815508e-68,2.3165882822939987e-13,2.3806847377839577e-46,1.5266659779245807e-45,6.997397543458247e-66,8.113459671649599e-67,1.236021349344957e-24,1.2918343484453202e-50,1.2651524567016699e-11,3.7458915686879945e-13,1.4996256860597834e-15,1.040378327990717e-24,3.854099454332594e-24,1.4995868370515601e-15,1.871991436663381e-20,4.476919305215503e-22,5.498217220646018e-25,6.1148638743312386e-43,5.9008823024941907e-33,2.9059941553997305e-44,3.467382264988891e-24,1.2323033192128204e-59,2.634112870055989e-62,2.817544078840322e-21,9.113899993573817e-35,1.5540932299426342e-71,1.1902256297465031e-54,5.69900573455747e-62,5.248242641200647e-61,8.687977232270927e-87,1.2589447660389286e-88,1.6742921726749624e-122
5.2495872607811537e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677394167,0.11866996600419596,0.0228215676926797,1.423191396359125e-65,8.988062739324868e-34,1.374368623229943e-22,1.8293441667774612e-46,5.942437416853549e-34,1.0848260833502815e-76,4.633177058283551e-13,4.833446732003009e-66,4.633177053183027e-13,3.809095949237647e-45,2.4426127364472627e-44,1.7156232816845785e-63,1.9892579384596265e-64,4.944086182297076e-24,8.078071859471666e-49,2.5303051788373996e-11,7.491783930884546e-13,2.9992927755625574e-15,4.15960756258201e-24,1.5416361547357816e-23,2.999135659013248e-15,7.316265014196787e-20,3.500718957030369e-21,8.427590227956245e-24,3.748536128701472e-41,4.723498376878455e-32,9.092505569241371e-43,1.3869475049870245e-23,3.0213532526613214e-57,6.458320072622348e-60,5.637560795867727e-21,7.28793989154056e-34,7.620662694415076e-69,7.449466924617117e-53,1.3973806935464902e-59,6.563247096016745e-59,9.36250228735012e-84,1.2670773199105312e-85,2.8505187072867846e-117
1.0499175077828648e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727674788346,0.11866996597842659,0.02282156769230511,6.908523644661114e-63,7.190553006490604e-33,5.503992778786393e-22,2.2200985630825073e-44,4.7539498588167494e-33,5.266533022519923e-74,9.266354608300738e-13,3.0934054589764954e-64,9.266354587898698e-13,6.09455227716933e-44,3.908010471206697e-43,4.1643520671167e-61,4.82854049647981e-62,1.9776346293465724e-23,4.948391283683516e-47,5.0606106150485984e-11,1.4983568654229197e-12,5.998759736241277e-15,1.6623199833812393e-23,6.166514132956664e-23,5.9981183092868824e-15,2.7976250482566843e-19,2.6790171793167324e-20,1.278149416799026e-22,2.2744281023268518e-39,3.78299864483267e-31,2.7852098891628436e-41,5.547745489683257e-23,7.333714884240218e-55,1.5672124655571103e-57,1.1285010353905052e-20,5.825268441701241e-33,3.6993292971762035e-66,4.565407751172391e-51,3.39154522837162e-57,8.039993017407157e-57,9.099493477216637e-81,1.2929510939467659e-82,4.443438317684259e-113
2.0998350711923639e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307276695767,0.11866996592688785,0.02282156769155593,3.2458185056797196e-60,5.752605695103789e-32,2.206213797817144e-21,2.6079130018212904e-42,3.803159062448773e-32,2.475121747678188e-71,1.853270971068825e-12,1.9797783588622767e-62,1.8532709629080504e-12,9.751277733173042e-43,6.252273156555558e-42,9.784960774785071e-59,1.1345563481965503e-59,7.910538825778746e-23,2.916558940778787e-45,1.0121221455229949e-10,2.996713809672549e-12,1.1998281864794909e-14,6.637125994318164e-23,2.466580970696742e-22,1.1995623670540202e-14,1.0277572164987049e-18,1.9703581519173736e-19,1.8752300473610084e-21,1.335498774434325e-37,3.0323726895910864e-30,8.204450341403418e-40,2.219062307936559e-22,1.7231762067479004e-52,3.6800604411832984e-55,2.2609573965784422e-20,4.652100706331974e-32,1.7382103069754755e-63,2.691449170052295e-49,7.9666701989529e-55,9.475202951448911e-55,8.56763902815047e-78,1.3329041440938099e-79,6.301967697162964e-109
4.199670198011362e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765915341,0.11866996582381036,0.022821567690057575,1.432388702491986e-57,4.602344182934729e-31,8.854390146351417e-21,2.877756303954003e-40,3.0425256488345487e-31,1.0929506547941017e-68,3.706541992487369e-12,1.2670565180959157e-60,3.706541959844604e-12,1.560202391188881e-41,1.0001905244836711e-40,2.1600929680184946e-56,2.504589250801636e-57,3.164215588392045e-22,1.6082883938964131e-43,2.0242443006628467e-10,5.9934276964952395e-12,2.4000028803075497e-14,2.6451767008557066e-22,9.866125840385072e-22,2.3988794918267854e-14,3.526894897217992e-18,1.3535253597975244e-18,2.582291423060939e-20,7.36433786458957e-36,2.4336014893150455e-29,2.2596812453277842e-38,8.875961612233375e-22,3.8039174273545684e-50,8.113131603758858e-53,4.537735917175943e-20,3.7087619655695056e-31,7.672211849844455e-61,1.4843316915987123e-47,1.757614457826416e-52,1.0444291396537403e-52,7.5922867764542975e-75,1.3843994575976546e-76,7.755851967564111e-105
6.29950532483036e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727648730107,0.11866996572073289,0.022821567688559218,1.1840692932050308e-56,1.3160252602041002e-30,1.8851838641665377e-20,1.805061933252079e-39,9.032495239218837e-31,8.992429450418597e-68,5.5598130148469574e-12,7.193968564431884e-60,5.559812945481349e-12,5.902558863230586e-41,3.812929976850875e-40,1.5647849013364186e-55,1.814336749462801e-56,6.723958157524001e-22,8.59955435265015e-43,3.036366442906281e-10,8.99014158164136e-12,3.600474818344925e-14,5.606852113213699e-22,2.0965226377274755e-21,3.598012697356766e-14,6.777414329034326e-18,3.558972092277156e-18,8.874890206960161e-20,3.918328864459316e-35,6.969349293194794e-29,1.000455731800202e-37,1.8860995851457e-21,2.7555608675782368e-49,5.9067881734786884e-52,6.826380235893907e-20,1.0583602253917946e-30,6.330482717090922e-60,7.936929337563416e-47,1.2800529744348906e-51,6.576132403633719e-52,6.647823273647866e-74,1.3232068699554827e-75,3.582691975951251e-104
8.399340451649357e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072763830681,0.11866996561765542,0.02282156768706086,6.321275586343645e-56,2.7759594223286837e-30,3.220808953984113e-20,7.266905856702473e-39,1.9681325217120413e-30,4.430409050376958e-67,7.413084038147161e-12,2.7666530550377624e-59,7.4130839198183e-12,1.5364318039235775e-40,1.0258100234554856e-39,6.994771322850987e-55,8.110271921084522e-56,1.1470281586725794e-21,2.9917393068803847e-42,4.0484885722532975e-10,1.198685546511217e-11,4.801264948215787e-14,9.542487379785255e-22,3.576375249824684e-21,4.796962011875242e-14,1.0590683452969317e-17,6.980258510953609e-18,2.1212070664746746e-19,1.410498511379872e-34,1.4718607490643552e-28,3.050664494408522e-37,3.2173976184909847e-21,1.2317580996067055e-48,2.9153556769448136e-51,9.126890352632187e-20,2.2283558190384544e-30,3.4496094152312334e-59,2.761267297771952e-46,6.317932345942289e-51,2.5814064343918317e-51,4.0570613267813615e-73,8.073214051772328e-75,9.705882121900252e-103
1.2599010705287352e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727617460226,0.11866996541150045,0.022821567684064147,9.568418249903283e-55,7.582373104626188e-30,6.682416976279718e-20,5.595427816674285e-38,5.7128776255233e-30,4.547068691237184e-66,1.1119626086954173e-11,2.1056380245594742e-58,1.1119625841972317e-11,5.638481713786382e-40,4.148299896955199e-39,6.240255728996765e-54,7.235329399418576e-55,2.3747761065614357e-21,1.7582879693884766e-41,6.072732800680227e-10,1.7980283228124778e-11,7.203640156582001e-14,1.968034630066625e-21,7.404272658497346e-21,7.194429147524093e-14,1.9128481737541343e-17,1.7010757562744986e-17,6.749062808060717e-19,9.288336136357668e-34,4.0272254092765807e-28,1.4922418287258317e-36,6.6609836832331034e-21,1.0988664446744913e-47,4.0658433405482852e-50,1.375575888727223e-19,6.068060139900768e-30,5.5947353309682896e-58,1.622884386156416e-45,8.807973101931188e-50,1.7997440502199542e-50,8.235504600009152e-72,1.694714175631228e-73,2.529337553560216e-100
1.6798680958925347e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072759661364,0.1186699652053455,0.022821567681067433,5.258566318212126e-54,1.5865539358710195e-29,1.1384072215963978e-19,2.2332769299726444e-37,1.2493411733679156e-29,2.226864199489462e-65,1.4826168139218394e-11,7.950877382854222e-58,1.4826167722573025e-11,1.4620991984836495e-39,1.1235166153337247e-38,2.7805837640615976e-53,3.2239539288032987e-54,4.038872154174015e-21,6.071439644940187e-41,8.09697698168243e-10,2.3973710984981824e-11,9.607302331062757e-14,3.33484484781094e-21,1.2592472742301345e-20,9.591220284792803e-14,2.876579780980092e-17,3.2276395143770325e-17,1.5634813293161866e-18,3.24125555466586e-33,8.437797644170904e-28,4.4653249296957776e-36,1.1328217363857834e-20,4.896354449130106e-47,1.9638527465963084e-49,1.8428262192413615e-19,1.2662625463020118e-29,2.939897377123281e-57,5.6039657217429065e-45,4.2549724867772075e-49,7.002742182843986e-50,5.062824624808284e-71,1.1044537907691452e-72,2.8439537796149724e-99
2.0998351212563343e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727575767055,0.11866996499919055,0.02282156767807072,2.191076033433881e-53,2.888385941165196e-29,1.741680694442642e-19,7.040118111621481e-37,2.3439326620618392e-29,8.568817717525392e-65,1.853271019518537e-11,2.432010593683983e-57,1.85327095586524e-11,3.196842983531871e-39,2.523608849341636e-38,9.738212740870056e-53,1.1290904437627722e-53,6.1704840206934395e-21,1.6833302721948162e-40,1.0121221111872427e-09,2.9967138735247724e-11,1.2012409195275722e-13,5.07580550935584e-21,1.923805303864583e-20,1.1987287326686415e-13,3.9093603546799984e-17,5.3462557549023606e-17,3.082492259335098e-18,9.11198488069148e-33,1.5379061894303772e-27,1.0854824525654488e-35,1.7306375861345986e-20,1.7147859898169491e-46,7.457681377245338e-49,2.3147517036704803e-19,2.2989515405444616e-29,1.248402668837976e-56,1.553737604181693e-44,1.6158305755565774e-48,2.177853408038928e-49,2.4456725628882995e-70,5.635297200399874e-72,3.171999349900695e-98
2.5198021466201338e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072755492046,0.1186699647930356,0.022821567675074005,7.861335271214141e-53,4.7910068569764053e-29,2.480663100583251e-19,1.918684565143019e-36,3.9678531881787445e-29,2.83036142727998e-64,2.2239252254920857e-11,6.482900057080823e-57,2.2239251349399242e-11,6.232094963411675e-39,5.002976471189901e-38,2.934250566983957e-52,3.402064570520693e-53,8.77813081786566e-21,4.047734292548661e-40,1.2145465190324314e-09,3.5960566478807224e-11,1.4419042574518642e-13,7.192979769921224e-21,2.7367467958337516e-20,1.4382617300125484e-13,4.977545815777656e-17,8.081345643989204e-17,5.45390995878964e-18,2.2243770481142146e-32,2.5535628551702827e-27,2.2967041207745327e-35,2.461919876153612e-20,5.16678891313865e-46,2.4721484367929882e-48,2.791437533001567e-19,3.8024114874890795e-29,4.603416726664269e-56,3.7361480080495736e-44,5.3560956725230653e-48,5.857597351070105e-49,1.0112674513480213e-69,2.4849305799457684e-71,2.764124676237025e-97
3.3597361973477332e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727513227276,0.11866996438072575,0.022821567669080577,1.486288817877379e-51,1.109512979622215e-28,4.365878190623213e-19,1.405689582786685e-35,9.41750101946921e-29,4.6555599928893866e-63,2.9652336385680535e-11,4.230879297237578e-56,2.965233479498152e-11,1.9895229416652344e-38,1.6031223355787163e-37,3.183164349261064e-51,3.690509455185552e-52,1.542062864097895e-20,2.043093264407827e-39,1.6193953192111648e-09,4.79474219458467e-11,1.9237082513530117e-13,1.2527937999268377e-20,4.807439452368499e-20,1.917106873699067e-13,7.14361984449567e-17,1.5352240287392472e-16,1.39791987926982e-17,1.120763647122376e-31,5.924633814462031e-27,8.177090073014065e-35,4.324544193198843e-20,5.604626590238852e-45,2.940602351540966e-47,3.759081220440876e-19,8.741855467558625e-29,8.57653970561978e-55,1.8858581386348926e-43,6.379280631649609e-47,4.246266268164237e-48,3.007418039950599e-68,1.2206936190154307e-69,2.9352521736046344e-95
4.199670248075332e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072747153409,0.11866996396841589,0.02282156766308715,8.434899675887444e-51,2.1334150152884376e-28,6.793355075734794e-19,5.462998495673229e-35,1.8333220845900415e-28,2.6352891787301445e-62,3.706542053146089e-11,1.5465469160433857e-55,3.706541805961939e-11,4.795256285800949e-38,3.8610449417363335e-37,1.5033068859995039e-50,1.742876396096885e-51,2.396322571676434e-20,6.46988674342301e-39,2.02424409873857e-09,5.993427738617699e-11,2.4061592162521146e-13,1.930500916003471e-20,7.47027436559075e-20,2.3956581020788087e-13,9.333928080041772e-17,2.4932774180518296e-16,2.855933452456585e-17,3.5373566369199163e-31,1.1406933549088345e-26,2.082726869917801e-34,6.71970963570326e-20,2.646772191063503e-44,1.3764557349468062e-46,4.745725882157798e-19,1.6695974489831094e-28,4.780926071507939e-54,5.9720395923597114e-43,2.9882234268730528e-46,1.6495617441707871e-47,2.010284901923327e-67,9.070190354951825e-69,2.6938263373502845e-94
5.039604298802931e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727429840895,0.11866996355610605,0.02282156765709372,3.2745067785809793e-50,3.6432200488105426e-28,9.762883719750118e-19,1.5943310371505743e-34,3.1527914964299376e-28,1.0192150995796163e-61,4.44785046922407e-11,4.3585279599030856e-55,4.4478501143413135e-11,9.772332883314386e-38,7.869184063651324e-37,5.075550833936808e-50,5.884294995735223e-51,3.440487539415031e-20,1.6129633794100011e-38,2.429092857626023e-09,7.192113279984752e-11,2.889273383266871e-13,2.7488549895312556e-20,1.0724845756712992e-19,2.873915749520236e-13,1.1529207865441105e-16,3.66891332968363e-16,5.069166092729321e-17,8.839635014332041e-31,1.949822165922666e-26,4.3924001793656215e-34,9.647007332337769e-20,8.935838074693248e-44,4.670108880065916e-46,5.751361051255585e-19,2.8327241574154454e-28,1.863335417793613e-53,1.488862788535944e-42,1.0143381325710007e-45,4.803360668320456e-47,9.021775307175061e-67,4.4293078394827376e-68,2.2219511859568248e-93
