Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),CO2X(24),CHOX(53),H2OX(23),COX(50)
2.2125761881779792e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756310647984,0.11866996594073692,0.022821567690909237,2.8273055893149484e-60,1.5605574911408654e-36,1.2845269283748623e-24,1.4763669133439074e-44,2.2120092190996696e-37,1.7099160412663323e-79,2.2498726020832616e-17,5.3143975348856579e-77,2.2498725406647677e-17,1.1748138341096104e-52,1.8406671961260151e-45,4.9232126095482509e-65,2.9743738799663024e-66,1.9013047129967844e-34,1.2020506786353169e-60,8.9226733846047936e-11,4.2901006976113856e-12,1.6533510260355554e-15,1.654123683805781e-15,8.6315254208254447e-20,1.9714437300019234e-19,2.1589133068749404e-21,3.9552398831495225e-23,3.3353211619008366e-37,1.5033727982485372e-33,2.0670844757967552e-55,8.737309450539807e-57,2.5336972938079451e-32,4.3570914834074773e-55
4.425152434969212e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675630129597,0.1186699658515085,0.022821567688764186,8.5840329224521627e-58,2.4506230326522221e-35,6.0769543384382083e-24,1.124337085690512e-42,1.7690371072262668e-36,5.2764214215896465e-77,4.499745375450733e-17,3.4001621756400639e-75,4.4997451298115777e-17,1.8791159150904053e-51,2.8863281010709819e-44,7.5050311774515382e-63,4.5334906150989906e-64,1.4920182250830215e-33,3.8453815983676726e-59,1.7845346821783982e-10,8.580201505088682e-12,3.3061311046478917e-15,3.3093794723940468e-15,1.9884664774381517e-19,9.2299463081515494e-19,2.0463808848456373e-20,1.5497650328269252e-22,1.26822291531277e-35,1.439308558005554e-32,3.1368394368853368e-53,1.3287996710990188e-54,1.9881554990151064e-31,6.6407704352264024e-53
6.637728681760445e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756291943957,0.11866996576228009,0.022821567686619134,6.6558804098303638e-57,8.9396625800518158e-35,1.3616105049144331e-23,6.4872313389840919e-42,5.2508667191775695e-36,4.0811702796792832e-76,6.7496182325526743e-17,1.9303102715836161e-74,6.7496177106190933e-17,7.1080102351324861e-51,1.0904711953872054e-43,5.0526032566338381e-62,3.0519334400786057e-63,4.2195798329893617e-33,1.793636592448619e-58,2.6768020121116371e-10,1.2870302309729369e-11,4.958483082469385e-15,4.9655125022749242e-15,3.1285952358305701e-19,2.0531123132235154e-18,6.1178168968136194e-20,3.2468848363351901e-22,6.1296938890186846e-35,4.3273946680860787e-32,2.1255569511741329e-52,9.0082237455531479e-54,5.6225057642167518e-31,4.4705024707931009e-52
8.850304928551679e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756282591943,0.1186699656730517,0.022821567684474083,3.3360317873924809e-56,2.2491498647475679e-34,2.3908922394361249e-23,2.42081853118921e-41,1.1439138489616725e-35,1.9065614882467848e-75,8.9994911733656599e-17,7.4227483435823417e-74,8.9994902830882297e-17,1.849928127219358e-50,2.9054907626476605e-43,2.1107977625994873e-61,1.2748984287782385e-62,8.8125368542533557e-33,5.4609509860396532e-58,3.5690693282601974e-10,1.7160403111537478e-11,6.6104070704038958e-15,6.6225316288033513e-15,4.2716140788447034e-19,3.5806984206870831e-18,1.3218256561154091e-19,5.4674484597962296e-22,2.0254738994866182e-34,9.3986704170514259e-32,9.790776492581399e-52,4.151858626718586e-53,1.1742147022874296e-30,1.8674673022799468e-51
1.3275457422134145e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756263887916,0.11866996549459488,0.022821567680183983,4.3825871550890738e-55,7.7603324446545169e-34,5.0959003716544422e-23,1.6249071073360249e-40,3.3190941675586724e-35,1.8344766710199449e-74,1.3499237251385375e-16,5.647590550408777e-73,1.3499235408458963e-16,6.7868202684686665e-50,1.1507047308091137e-42,1.6601220182212031e-60,1.0024079039337308e-61,2.3679231434238546e-32,2.4873775191327071e-57,5.3536039282055187e-10,2.5740604708514277e-11,9.9132509241235989e-15,9.9386732909240768e-15,6.5582545101206103e-19,7.5451233440174671e-18,3.691356731574746e-19,1.1079484386377013e-21,1.1490414271319216e-33,2.6477387396538637e-31,1.1724852084793815e-50,4.9781231676534331e-52,3.1549358615555932e-30,1.4683026285320115e-50
1.7700609915716612e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756245183889,0.11866996531613806,0.022821567675893883,2.2672841267111014e-54,1.9177846219133677e-33,8.8136633113817613e-23,6.0505574228323788e-40,7.2560181933437865e-35,8.6833721078831429e-74,1.7998983637054566e-16,2.1321592714947977e-72,1.7998980503170405e-16,1.7594134485356211e-49,3.0715890163696828e-42,6.9260336364410577e-60,4.18133017656134e-61,4.8834686907983687e-32,7.4697015268375155e-57,7.1381384774596574e-10,3.4320806295089909e-11,1.3214521827236088e-14,1.3258136029876573e-14,8.8442366356857206e-19,1.2908107968974232e-17,7.8075727224140522e-19,1.8464852669381842e-21,3.7313317718594984e-33,5.6437440032137319e-31,5.3276773426273304e-50,2.2642980285056925e-51,6.506241153884763e-30,6.1246442970112505e-50
2.2125762409299077e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756226479862,0.11866996513768127,0.022821567671603784,8.9579420882018893e-54,4.0237450895323794e-33,1.3616070053868707e-22,1.7969615599475931e-39,1.3608538444780379e-34,3.2708609597055377e-73,2.2498730352198723e-16,6.5205438992800493e-72,2.2498725565035757e-16,3.8458990266613466e-49,6.7961700108664477e-42,2.2936323403624373e-59,1.384455674138093e-60,8.7615570989228137e-32,1.8634146914168284e-56,8.9226729724018171e-10,4.2901007870532943e-11,1.6514108166765804e-14,1.6581204950103703e-14,1.1129126569293068e-18,1.9719531730861392e-17,1.4288394185993653e-18,2.7635226867078328e-21,9.8228975713517456e-33,1.0410247436468025e-30,1.9115658388431166e-49,8.1323319933848961e-51,1.1672431970679139e-29,2.0278712550596319e-49
3.097606739646401e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756189071807,0.11866996478076768,0.022821567663023581,2.1179167586334197e-52,1.4232552173779642e-32,2.6539750442266338e-22,1.5196748131554357e-38,3.7202651398510632e-34,7.9252975860151343e-72,3.1498224790594914e-16,5.7649774566914522e-71,3.1498215588187357e-16,1.4780831109458053e-48,2.5171111512543944e-41,2.9921961018988166e-58,1.8045454166122144e-59,2.2261299014789664e-31,1.0215414848668848e-55,1.249174179593865e-09,6.006141098739045e-11,2.3108126355699236e-14,2.3238691450738141e-14,1.5695186841672385e-18,3.7460181132973206e-17,3.7627588279878185e-18,5.0749050448438964e-21,5.5098738355492436e-32,2.8009198998879225e-30,2.7496764114873814e-48,1.1758731552062126e-49,2.9653218827800113e-29,2.6429993199980452e-48
3.982637238362894e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756151663753,0.11866996442385414,0.022821567654443379,1.2729501289520818e-51,3.5919066705344531e-32,4.3861597427854249e-22,6.1981509087602871e-38,7.8366205356448392e-34,4.9556620168165074e-71,4.0497720564909796e-16,2.381401069151823e-70,4.0497705477983007e-16,3.923601499574872e-48,6.4614316982074899e-41,1.4897293478359107e-57,8.9806791413403205e-59,4.4604028946489659e-31,3.3741237306528709e-55,1.6060810398885771e-09,7.7221814059174891e-11,2.96953138057939e-14,2.9911479421096161e-14,2.0256469236312417e-18,6.039556753011849e-17,7.7340793792329446e-18,7.9650220508474889e-21,1.8138345022511451e-31,5.8684566286820046e-30,1.3660087392002326e-47,5.8582264463220883e-49,5.9407505410417822e-29,1.3152880757880796e-47
5.752698235795881e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756076847644,0.11866996371002705,0.022821567637282977,3.2779125814672452e-50,1.4837760647961103e-31,9.167451231539189e-22,6.3288213769857251e-37,2.3861805447581014e-33,1.5549590975541745e-69,5.8496716113371878e-16,2.5106193128038328e-69,5.8496684857732702e-16,1.7776313282257547e-47,2.6598725593314339e-40,2.4440395091375041e-56,1.4713503425465089e-57,1.2424294369348852e-30,2.3231344803466218e-54,2.3198946943103943e-09,1.1154262006792772e-10,4.2849235841452281e-14,4.3304805928681908e-14,2.9364866422131317e-18,1.1988667429286242e-16,2.2513432026410181e-17,1.5108705072642523e-20,1.180498951769838e-30,1.7848206366855699e-29,2.1368974471775652e-46,9.257322120382523e-48,1.6542917319116544e-28,2.1545704670105636e-46
7.522759233228867e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756002031535,0.11866996299620007,0.022821567620122576,2.0609947376311405e-49,3.9667389468240502e-31,1.5702222554112661e-21,2.7480362732231744e-36,5.2867425122044605e-33,1.0500266036058612e-68,7.6495716987348143e-16,1.1156981837466432e-68,7.649566370454066e-16,5.047185284994733e-47,7.0847595732870995e-40,1.2970078960644735e-55,7.8026828628155266e-57,2.5728507460057687e-30,8.3213544612113298e-54,3.0337082605087417e-09,1.4586342589719399e-10,5.5975925026380537e-14,5.6763457989832743e-14,3.8454405971248773e-18,1.9576748446115419e-16,4.8141503461718922e-17,2.3769835741945912e-20,4.1251392749896976e-30,3.9604463198388008e-29,1.1192785019089415e-45,4.875299517758986e-47,3.4248502514501397e-28,1.1424948913942758e-45
9.292820230661854e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755927215437,0.1186699622823732,0.022821567602962174,8.6220672807487429e-49,8.4976175377742145e-31,2.3986976096654436e-21,8.5489689772143982e-36,9.8571484746639998e-33,4.6983975395537005e-68,9.4494723175845754e-16,3.5835518377179245e-68,9.4494642018679689e-16,1.1372182785407642e-46,1.5111285466597626e-39,4.6870937824098641e-55,2.8176874578085712e-56,4.5207808835867076e-30,2.2344397860486133e-53,3.7475217384846636e-09,1.8018423154735625e-10,6.9075435838149202e-14,7.0289605009969054e-14,4.7525126751961902e-18,2.8570552194085986e-16,8.6896288388372967e-17,3.3579420185291812e-20,1.0920943167801369e-29,7.3991603525321266e-29,4.1131875751456821e-45,1.8006416222431123e-46,6.0163096964869562e-28,4.1254641291503133e-45
1.106288122809484e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755852399334,0.11866996156854639,0.022821567585801773,2.8731496373060552e-48,1.5865346215642927e-30,3.4018139518750583e-21,2.188521782146754e-35,1.6477159855496594e-32,1.6811505836951651e-67,1.1249373466763546e-15,9.5173310662464785e-68,1.1249361980043351e-15,2.2231559016107931e-46,2.8042632784819868e-39,1.3604972572000846e-54,8.1723160261455551e-56,7.1523949546885364e-30,5.0523836529344593e-53,4.4613351282385154e-09,2.1450503701872457e-10,8.2147823919075767e-14,8.3885161696083457e-14,5.6577066528361453e-18,3.8761943874379327e-16,1.4080348879945239e-16,4.42449654862531e-20,2.443683236110237e-29,1.2393668948655739e-28,1.2320583023010615e-44,5.4207183875871036e-46,9.5160720962969029e-28,1.1964543460640047e-44
1.4603003222960814e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755702767133,0.11866996014089307,0.022821567551480966,2.1539935771430573e-47,4.2363624788247442e-30,5.9306543046066249e-21,9.9575809925427776e-35,3.7257425513209571e-32,1.5165378771386374e-66,1.4849177351974396e-15,4.7014466654315356e-67,1.4849157376786443e-15,6.4586124624438303e-46,7.3727817841412344e-39,7.7118770098386443e-54,4.6231907579960789e-55,1.462976168982419e-29,1.8633375991238873e-52,5.8889616430802462e-09,2.8314664742584352e-10,1.0821143675787169e-13,1.1129007629038915e-13,7.4624744616400464e-18,6.2118877427491432e-16,3.0005638890485551e-16,6.7423134917407682e-20,8.8376752649015413e-29,2.8129544966591825e-28,7.5958607903552306e-44,3.3796511004834628e-45,1.9454597682281371e-27,6.7675540341184493e-44
1.8143125217826787e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755553134937,0.11866995871324008,0.022821567517160159,9.5196190598382164e-47,9.0709704496655461e-30,9.1539019325894359e-21,3.1821494719449799e-34,7.0624662032221894e-32,7.4787193712741435e-66,1.8448983345435315e-15,1.5839599336920386e-66,1.8448952560919406e-15,1.4889231206022837e-45,1.5540368712931677e-38,2.8677209032324171e-53,1.7164795827141737e-54,2.5305245127193779e-29,5.1403279790343682e-52,7.3165878050344789e-09,3.5178825711989208e-10,1.3416720611404337e-13,1.3898905178561973e-13,9.2597747215510444e-18,8.8429903847509713e-16,5.3763405525855259e-16,9.1977121499029374e-20,2.3858626867769415e-28,5.3499975424172517e-28,2.9268646146345572e-43,1.3140152274697951e-44,3.3633377931081016e-27,2.5123588742627208e-43
2.1719163400144923e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755401984662,0.11866995727110326,0.022821567482491159,3.6915757532096973e-46,1.7026780263917437e-29,1.3111796660372955e-20,8.6785649321823699e-34,1.2031277321956319e-31,3.453179341113966e-65,2.2085313179136457e-15,4.5482048207964839e-66,2.2085269129227752e-15,3.0086321148367227e-45,2.8701874402593333e-38,9.2338157166779242e-53,5.5154505837888405e-54,3.9492698451190043e-29,1.2251833631643839e-51,8.7586975414471125e-09,4.2112626721021696e-10,1.6027729601566764e-13,1.6727522211807621e-13,1.1067760814973831e-17,1.1710144565897309e-15,8.6572163046426052e-16,1.1748445945196773e-19,5.4928420948878208e-28,9.1425453796264335e-28,9.5728170949877979e-43,4.3502866240589714e-44,5.2461317500720469e-27,8.0715817605287888e-43
2.5295201582463063e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755250834392,0.11866995582896679,0.022821567447822155,1.1518889275910504e-45,2.8927762734863403e-29,1.7772218246764997e-20,2.0348771354646408e-33,1.891352494696543e-31,1.2228511697632186e-64,2.572164514508925e-15,1.114656509043268e-65,2.5721585481118467e-15,5.4817477781057224e-45,4.799242882189812e-38,2.4976133172488735e-52,1.4889793829836212e-53,5.7179712083209748e-29,2.5758027950236585e-51,1.0200806917775785e-08,4.9046427657394541e-10,1.862782841975055e-13,1.9587414082060357e-13,1.2868192206285809e-17,1.4723604325708969e-15,1.2883029696306087e-15,1.4335172416890511e-19,1.1113939899703207e-27,1.4414218601429816e-27,2.5860673639815356e-42,1.1889966843980919e-43,7.5913637918006571e-27,2.1787260671223947e-42
2.88712397647812e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755099684127,0.11866995438683069,0.022821567413153152,3.0612624921410727e-45,4.5639120275507882e-29,2.3132245460821861e-20,4.2516443621688434e-33,2.8009486377513898e-31,3.6254425645691241e-64,2.9357979234110536e-15,2.4258993115758333e-65,2.9357901616855314e-15,9.2381682676498076e-45,7.4583589619212337e-38,5.9115980814981045e-52,3.5178576176357295e-53,7.8402364336484488e-29,4.9205010684995e-51,1.1642915934020544e-08,5.5980228521120032e-10,2.1217062566877442e-13,2.2478889482687113e-13,1.4661100387723039e-17,1.7838851101038724e-15,1.8093748892792383e-15,1.6941951710751293e-19,2.0407808120687743e-27,2.1404852543078277e-27,6.0763965784339543e-42,2.8255599761172622e-43,1.0402976778478834e-26,5.146710352873727e-42
3.244727794709934e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754948533868,0.11866995294469494,0.022821567378484148,7.2290865757574328e-45,6.8031023383311523e-29,2.9188972940113739e-20,8.1332351029362978e-33,3.9615164752903377e-31,9.4828170382396199e-64,3.2994315437067014e-15,4.8260389330887856e-65,3.2994217536704017e-15,1.4656743549811289e-44,1.0963651567814185e-37,1.2643682356977528e-51,7.5106433327469923e-53,1.031782884526332e-28,8.7285080298856615e-51,1.3085024590181463e-08,6.2914029312203617e-10,2.3795477296701037e-13,2.54021265928729e-13,1.6446516692269532e-17,2.1024491084864984e-15,2.4316242021546879e-15,1.9560996443562588e-19,3.4786842624794631e-27,3.0352979095701773e-27,1.2871925920918962e-41,6.0529064151687988e-43,1.3682450442295944e-26,1.098667588106216e-41
3.602331612941748e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754797383604,0.11866995150255956,0.022821567343815144,1.5580599243692091e-44,9.6976448576123005e-29,3.5939502794091153e-20,1.4513396535195166e-32,5.4023227761789222e-31,2.2516759516356185e-63,3.6630653744848894e-15,8.9457836464272898e-65,3.6630533240931772e-15,2.2164597391791822e-44,1.5430315949467649e-37,2.4971755612524645e-51,1.4807797552374798e-52,1.3151784330817545e-28,1.4599083803955462e-50,1.4527132886258615e-08,6.9847830030650022e-10,2.6363117746593449e-13,2.8357216840387521e-13,1.8224472375758933e-17,2.4257840205800954e-15,3.156867911328519e-15,2.2187734444419258e-19,5.5920025465918127e-27,4.1496516744866349e-27,2.5146036022760046e-41,1.195738757464485e-42,1.7430292260619557e-26,2.1657934656262005e-41
3.959935431173562e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675464623335,0.11866995006042454,0.02282156730914614,3.1039578507171276e-44,1.3334922525267612e-28,4.3380944588104713e-20,2.4447643761550786e-32,7.1523362808275451e-31,4.917839364060282e-63,4.0266994148369809e-15,1.5630542386968024e-64,4.0266848729806503e-15,3.2230461071023316e-44,2.0972747569835549e-37,4.609220596087281e-51,2.7285428674980443e-52,1.6342819874849057e-28,2.3258083091219166e-50,1.5969240822252094e-08,7.6781630676463032e-10,2.8920028937795291e-13,3.1344197543386421e-13,1.9994998613062374e-17,2.7521660053762194e-15,3.9863796151354892e-15,2.481900312073942e-19,8.5700868333672501e-27,5.507277313237548e-27,4.5912353295412112e-41,2.2069940181875322e-42,2.1646583858382037e-26,3.99021451199248e-41
4.317539249405376e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754495083102,0.11866994861828987,0.022821567274477136,5.827935740647202e-44,1.7802317968419675e-28,5.1510419592612837e-20,3.9315317091889363e-32,9.240121244641722e-31,1.0068633839691156e-62,4.3903336638580195e-15,2.6049809657360703e-64,4.3903164003596407e-15,4.537629941711916e-44,2.7704178309542066e-37,8.0697628683793095e-51,4.7689216037757554e-52,1.9891357052761315e-28,3.5610484609538901e-50,1.7411348398161993e-08,8.3715431249645416e-10,3.1466255709230973e-13,3.4363052372131748e-13,2.1758126452668637e-17,3.0804131574323048e-15,4.9208927996306219e-15,2.7452945655635124e-19,1.2631606975489912e-26,7.1318097334210347e-27,7.9438997982240794e-41,3.8605414885854863e-42,2.6331013174417347e-26,6.973063404012876e-41
5.032746885869004e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754192782612,0.11866994573402162,0.022821567205139132,1.7958683453391949e-43,2.9576429039265586e-28,6.9822014704809325e-20,9.1083977721567981e-32,1.454144793053137e-30,3.6782917747906434e-62,5.117602784306105e-15,6.4719913299256627e-64,5.1175793906992186e-15,8.3218524695863271e-44,4.5182873442598619e-37,2.1878270791146342e-50,1.2882701134527579e-51,2.806195606836571e-28,7.5917405691731774e-50,2.0295562469731387e-08,9.7583032178123988e-10,3.652683440788185e-13,4.0496191433307628e-13,2.5262310482118132e-17,3.7390800778378364e-15,7.1065622254471836e-15,3.2724371567186009e-19,2.50039747627206e-26,1.1275640018051214e-26,2.0956452663623721e-40,1.0419171253810587e-41,3.7102154056872906e-26,1.8831195472202396e-40
5.747954522332632e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675389048215,0.11866994284975481,0.022821567135801128,4.8261037383189598e-43,4.5716600223208806e-28,9.0851523107954738e-20,1.8894377834833987e-31,2.1526693454488682e-30,1.1554170315508489e-61,5.8448727286727385e-15,1.4365710798609333e-63,5.8448422953254392e-15,1.4087361786246071e-43,6.8754096208192991e-37,5.2475617717785682e-50,3.0782138742832982e-51,3.7664282491896317e-28,1.469748457052365e-49,2.3179775100967516e-08,1.114506328160904e-09,4.1545208429261198e-13,4.6755953719956897e-13,2.8737269996649262e-17,4.3979498260314432e-15,9.7141650390140847e-15,3.7998967482764947e-19,4.5021122367569229e-26,1.6768053151260433e-26,4.8630649263526168e-40,2.4763543762399149e-41,4.9737682539184722e-26,4.4980676008314229e-40
6.46316215879626e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753588181698,0.11866993996548944,0.022821567066463124,1.1346364417177487e-42,6.6917436535020737e-28,1.1457632751292692e-19,3.5761673834411663e-31,3.0411899094864285e-30,3.0899778165115855e-61,6.572143489847957e-15,2.8913523124756003e-63,6.5721051144507117e-15,2.24051542739065e-43,9.9297144227108228e-37,1.1256496626951429e-49,6.5796015818210426e-51,4.869888477753e-28,2.6301262962139392e-49,2.6063986291871096e-08,1.2531823316354697e-09,4.6521730059017041e-13,5.3141567078753911e-13,3.2183248935542224e-17,5.0541749679617559e-15,1.2743025581066709e-14,4.3274364634532097e-19,7.5295814805357075e-26,2.3794749836318807e-26,1.0102084345616486e-39,5.2609591625402679e-41,6.4231382977267647e-26,9.6114554522637601e-40
7.421103593687017e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753183283744,0.11866993610233761,0.022821566973592555,3.095687618783893e-42,1.044478207886339e-27,1.5053671181411168e-19,7.5546002724453471e-31,4.5653551227053541e-30,9.9539208968159302e-61,7.5462434119615747e-15,6.6062234550322653e-63,7.5461929980745269e-15,3.869241032635649e-43,1.5263627324305757e-36,2.7611123794356265e-49,1.6061913784499144e-50,6.5722723998788679e-28,5.2242686519981616e-49,2.9927065560030476e-08,1.4389234782974884e-09,5.3122268369222225e-13,6.1889963516945317e-13,3.6753773830664242e-17,5.9266732275634334e-15,1.745604457904228e-14,5.0340211051305931e-19,1.3734690002495059e-25,3.5930350510877102e-26,2.378031029888268e-39,1.2762626998932356e-40,8.6543583064758176e-26,2.3453237287265572e-39
8.379045028577775e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752778385835,0.11866993223918834,0.022821566880721986,7.549658172796943e-42,1.5395186875228308e-27,1.9123895267501722e-19,1.4551354579917562e-30,6.5165571923360546e-30,2.8592998746346787e-60,8.5203447700368688e-15,1.3700590756552155e-62,8.5202807291920245e-15,6.2495765156289177e-43,2.2208076818581184e-36,6.1249470107202193e-49,3.5444585153246831e-50,8.5316463768193075e-28,9.562121592459907e-49,3.3790142244288616e-08,1.6246646197478894e-09,5.9649179904823232e-13,7.0860180838565661e-13,4.1273316064371634e-17,6.7902922505603063e-15,2.2914369613860857e-14,5.7405751525738018e-19,2.3191591181096192e-25,5.1585350675381124e-26,5.0143175858132013e-39,2.7771338249179681e-40,1.1216092314741372e-25,5.1729229905098729e-39
9.336986463468532e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752373487969,0.11866992837604166,0.022821566787851414,1.6354451768044309e-41,2.1707789546113677e-27,2.366302471504271e-19,2.5934896225755847e-30,8.9421911151526107e-30,7.0997735876703843e-60,9.4944475474747331e-15,2.6112568673778073e-62,9.4943683083007479e-15,9.5734718180325179e-43,3.0965059131859782e-36,1.2302614355884824e-48,7.0856580669423997e-50,1.0748005896052573e-27,1.635169888525687e-48,3.765321634464724e-08,1.8104057559866562e-09,6.61032871218364e-13,8.0049801347258561e-13,4.5742445144155033e-17,7.6445343321885561e-15,2.9110273277179712e-14,6.4471330989886249e-19,3.684840912377809e-25,7.1193324183098775e-26,9.6513384178766795e-39,5.5015524481777379e-40,1.4106685872422209e-25,1.0336375832865977e-38
1.029492789835929e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756751968590137,0.1186699245128976,0.022821566694980849,3.2533039890363265e-41,2.9546509939438332e-27,2.8665844688299362e-19,4.3513072901464861e-30,1.1887765350938556e-29,1.5978625988571674e-59,1.0468551727881818e-14,4.6611774401220061e-62,1.0468455735892179e-14,1.4055059094272258e-42,4.1732805336637172e-36,2.2965594022877238e-48,1.3166696230389836e-49,1.3221349805393071e-27,2.6498865143633184e-48,4.1516287861108036e-08,1.996146887013789e-09,7.2485402280565118e-13,8.945639024926378e-13,5.0161723517449539e-17,8.4893786270182495e-15,3.6035653265321896e-14,7.153715118252923e-19,5.5788914086372241e-25,9.5182483889952977e-26,1.7306764176972272e-38,1.0139920440818022e-39,1.7324498125256723e-25,1.9198574513771766e-38
1.2210810768140804e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756751158794612,0.11866991678661717,0.022821566509239725,1.0831778952311493e-40,5.0453051185608157e-27,4.0042047764754258e-19,1.0714265967777987e-29,1.9510978879364194e-29,6.7832421748056806e-59,1.2416764233133331e-14,1.290332685919913e-61,1.241663013845622e-14,2.7463634922774748e-42,7.0073239033846787e-36,6.8503666360757838e-48,3.890519941012267e-49,1.893901240112996e-27,6.1665203745850717e-48,4.9242423142342978e-08,2.3676291334331557e-09,8.5036850809672937e-13,1.0891084966066294e-12,5.8852940088800579e-17,1.0151274167235633e-14,5.2042495892502054e-14,8.5669190208785526e-19,1.1457360998211809e-24,1.5798847539039454e-25,4.7797866441495638e-38,2.9587126790255335e-39,2.4735299562846902e-25,5.6675172904206324e-38
1.412669363792232e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756750348999287,0.11866990906034709,0.022821566323498611,2.9267588584579642e-40,7.9411027194836991e-27,5.3211859939614016e-19,2.2868662634572608e-29,2.9720569523585852e-29,2.2124539938841209e-58,1.4364982158021253e-14,3.0418247020772659e-61,1.4364803940715066e-14,4.8536603529863285e-42,1.087533361170565e-35,1.7070250531898112e-47,9.6131006173671958e-49,2.5684666171330941e-27,1.2614421872585912e-47,5.6968548088007114e-08,2.7391113590060039e-09,9.7309856270801668e-13,1.2920451216864107e-12,6.735134950911464e-17,1.1776516978488188e-14,7.087104734541287e-14,9.9801746556157492e-19,2.1040763795636915e-24,2.4334105821558807e-25,1.1155231830832722e-37,7.2479572163386724e-39,3.343557617180112e-25,1.3992021036178111e-37
1.6042576507703834e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756749539204162,0.11866990133408735,0.022821566137757508,6.8603365384961559e-40,1.1770397882825029e-26,6.8135526813397364e-19,4.401065862965674e-29,4.2827028243998503e-29,6.1317039161491351e-58,1.6313205377573665e-14,6.392538733019831e-61,1.6312977146415767e-14,7.9610352237229389e-42,1.5924641567324593e-35,3.7499226101954243e-47,2.0948506196298931e-48,3.3458344947121844e-27,2.3471605467665292e-47,6.4694662698114063e-08,3.1105935637323389e-09,1.0931061079376304e-12,1.5031873603199417e-12,7.5661239501823262e-17,1.3365753170401349e-14,9.2458736053353003e-14,1.1393468837040438e-18,3.5595494645169366e-24,3.5450506262961463e-25,2.3106164311653323e-37,1.5702845732374731e-38,4.3412536697847585e-25,3.0466099751396542e-37
