Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),C2H6X(52),C2H4X(70),CO2X(24),CH4OX(63),HOCO(73)
6.5619792086459545e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679674265,0.11866996602674416,0.022821567693007465,2.7506991499654047e-74,1.755456870534625e-36,2.144715241772599e-24,9.652795789477848e-53,1.171692830627068e-36,8.946017757612455e-85,5.791467026730717e-14,1.8613832943802356e-71,5.7914670258233e-14,9.38817340727947e-49,1.0878686604804918e-47,1.131750869474405e-70,1.3122622758548413e-71,7.725126070922785e-26,1.3720243709293838e-53,3.1628791333669043e-12,9.36472296811212e-14,3.7490184844051946e-16,6.505255064535707e-26,2.408814399329131e-25,3.7490068153170855e-16,5.783931343311503e-22,1.6735303361015662e-24,5.333225822129693e-28,3.7086376565034614e-47,1.4246467646168563e-36,9.214594518193983e-35,2.167118436616216e-25,1.234911600838701e-46,1.993118080283961e-64,7.041538181946179e-22,2.0614274616424977e-67,6.2836867930616e-77,1.264276587324672e-57,1.2165509042258613e-47,1.3935433385005118e-64,2.1604985299710567e-67,1.0588956807431047e-58,3.2047123883014194e-93
1.3123963979955323e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679348537,0.11866996602352299,0.02282156769296064,1.349246698537172e-71,1.404369039068283e-35,8.579029596500893e-24,1.1836124330001745e-50,9.3735515811035e-36,4.386855095546191e-82,1.1582938963296528e-13,1.1912870336148423e-69,1.1582938959666861e-13,1.5021092472063248e-47,1.7405802883907942e-46,2.775078864866186e-68,3.217696261838969e-69,3.0900523943055125e-25,8.747859870134995e-52,6.325760946262723e-12,1.8729453874586522e-13,7.498051929858656e-16,2.6020698420133606e-25,9.635257673327497e-25,7.498005186910666e-16,2.3069106682053264e-21,1.3348334878394883e-23,8.181439789536305e-27,2.2743895844949796e-45,1.1397019238175144e-35,7.371811968485285e-34,8.668470474277755e-25,3.940121503900812e-45,4.887166643044107e-62,1.408462735826395e-21,5.055960328926942e-65,3.0817562214023925e-74,8.067814460135297e-56,1.9464834351903044e-46,1.7769582958337902e-62,5.299110928403202e-65,3.388445168560153e-57,3.1432150051680172e-90
2.624793352257406e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767869708,0.11866996601708064,0.022821567692866994,6.728637456810276e-69,1.1234996492942181e-34,3.431742422142994e-23,1.475605441031246e-48,7.49884443814403e-35,2.1874098990496304e-79,2.316588283745828e-13,7.62424185845329e-68,2.3165882822939987e-13,2.4033757820032725e-46,2.784893101181429e-45,6.918896736505091e-66,8.022438243480066e-67,1.2360213517098513e-24,5.563782820236794e-50,1.2651524567016699e-11,3.745891568687992e-13,1.4996154565735394e-15,1.0408011981166413e-24,3.854099454584604e-24,1.4995967064872653e-15,9.174766432269961e-21,1.0615304574272671e-22,1.2754950194574956e-25,1.4179285143486991e-43,9.117357449281922e-35,5.8976595532710336e-33,3.4673822652155895e-24,1.2534731885913312e-43,1.2184786363743558e-59,2.817544078840322e-21,1.2606575204572862e-62,1.536740605633793e-71,5.13347432006807e-54,3.114374909115642e-45,2.2602346364994892e-60,1.3213666515762523e-62,1.0842871000671818e-55,3.135109179765898e-87
5.2495872607811537e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677394167,0.11866996600419596,0.0228215676926797,3.370764204583024e-66,8.988062877575813e-34,1.3727991350699648e-22,1.848023682549209e-46,5.9990761779490155e-34,1.0957611397072037e-76,4.633177058990455e-13,4.879515472254774e-66,4.633177053183027e-13,3.8454013518752266e-45,4.4557120234176353e-44,1.732991635683361e-63,2.0093964726338314e-64,4.94408620121626e-24,3.519177416497927e-48,2.5303051788373996e-11,7.491783930884513e-13,2.9992505536331118e-15,4.1629889135004586e-24,1.5416361549373742e-23,2.9991751361197136e-15,3.6282756447076835e-20,8.392432807242646e-22,1.9969995763099983e-24,8.879276316360198e-42,7.293469225874837e-34,4.7184558702927386e-32,1.386947505168502e-23,3.9646968580633674e-42,3.051940350453194e-57,5.6375607958677375e-21,3.157319792037444e-60,7.698145421815102e-69,3.24770229090213e-52,4.983000415456511e-44,2.858989169665977e-58,3.3097754552281505e-60,3.46961740941071e-54,3.142074133936983e-84
1.0499175077828648e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727674788346,0.11866996597842659,0.02282156769230511,1.6787962186464971e-63,7.19055337812259e-33,5.491987151755715e-22,2.301031980891065e-44,4.799260166370528e-33,5.4576675670847065e-74,9.266354611128452e-13,3.1228890114389216e-64,9.266354587898698e-13,6.152640040347357e-44,7.1287509142742115e-43,4.315711254563269e-61,5.004040545331657e-62,1.9776346444818416e-23,2.20127610807352e-46,5.0606106150485984e-11,1.4983568654228929e-12,5.998581127908253e-15,1.6650224905595433e-23,6.166514134569583e-23,5.998276212583633e-15,1.4190422952608658e-19,6.559113119126874e-21,3.107779480660829e-23,5.5276729226673554e-40,5.834107081240449e-33,3.7752730157147256e-31,5.547745491134444e-23,1.239886206375956e-40,7.60026899957721e-55,1.1285010353905062e-20,7.86056444264732e-58,3.8339875759076214e-66,2.031687641104646e-50,7.972799291468529e-43,3.575959131467727e-56,8.242008646376103e-58,1.1102105719879462e-52,3.9749438170329036e-81
2.0998350711923639e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307276695767,0.11866996592688785,0.02282156769155593,8.207382807222165e-61,5.752606769596385e-32,2.197389184254417e-21,2.81246314809908e-42,3.8394061796527877e-32,2.6685921314681086e-71,1.8532709721999197e-12,1.9986472619604517e-62,1.85327096290805e-12,9.84421531645683e-43,1.1404773472893669e-41,1.055068578294999e-58,1.2233413947134995e-59,7.910538946860726e-23,1.3475520545800975e-44,1.0121221455229949e-10,2.9967138096723334e-12,1.1997499482800639e-14,6.65870497439636e-23,2.4665809719870933e-22,1.1996255242624512e-14,5.433495649277106e-19,5.014089758817102e-20,4.746171043246003e-22,3.3776195719709843e-38,4.6662160474785184e-32,3.020984126014188e-30,2.2190623090974366e-22,3.7939648520822404e-39,1.8580238796319518e-52,2.2609573965784432e-20,1.9204688468622543e-55,1.874390352922516e-63,1.243805735412657e-48,1.2756471937761105e-41,4.3764881330617135e-54,2.0146212221262284e-55,3.5522492478849037e-51,3.8917432010215615e-78
4.199670198011362e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765915341,0.11866996582381036,0.022821567690057575,3.862965575711601e-58,4.60234742849352e-31,8.793780711107915e-21,3.3096323664299167e-40,3.071521533767956e-31,1.2564412473171542e-68,3.706541997011758e-12,1.279131884159047e-60,3.706541959844593e-12,1.5750714949423877e-41,1.8243710019887111e-40,2.4835637489894263e-56,2.8796478623550636e-57,3.164215685257269e-22,7.925427527806125e-43,2.0242443006628467e-10,5.993427696493521e-12,2.3996475106576553e-14,2.6623744881265225e-22,9.866125850707736e-22,2.3991320877682317e-14,2.0008955888222468e-18,3.678884647451305e-19,6.975312247852621e-21,1.986713069634809e-36,3.7312621842538837e-31,2.4178800167522755e-29,8.875961621520082e-22,1.1149607255886806e-37,4.373548576525268e-50,4.537735917175944e-20,4.514872107491774e-53,8.822364041384562e-61,7.315496320774835e-47,2.0410330903517044e-40,5.143884339891161e-52,4.740728731318692e-53,1.1364482020810723e-49,3.6716279675286106e-75
6.29950532483036e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072764873012,0.11866996572073289,0.022821567688559218,3.235269577125764e-57,1.3160267247919557e-30,1.869241925660494e-20,2.111699223405089e-39,9.118573719521955e-31,1.0475905133590965e-67,5.559813024461286e-12,7.262527516365726e-60,5.559812945481323e-12,5.958810047587534e-41,6.954756206432526e-40,1.826256955029488e-55,2.1175084303873027e-56,6.723958434491782e-22,4.3223710589484544e-42,3.036366442906281e-10,8.990141581637012e-12,3.599668647562844e-14,5.655920030148161e-22,2.0965226406768743e-21,3.598549415423882e-14,4.021746294028799e-18,1.0019201948801773e-18,2.4673862905782887e-20,1.0781054770262578e-35,1.0666269283338825e-30,6.915271554570286e-29,1.8860995878010706e-21,5.051745616961016e-37,3.216009306383904e-49,6.826380235893909e-20,3.335840612766696e-52,7.375727492772741e-60,3.989752952978017e-46,7.721638313954424e-40,3.294797286198258e-51,3.503775742266315e-52,5.333276882563335e-49,2.9874768207349544e-74
8.399340451649357e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072763830683,0.11866996561765542,0.02282156768706086,1.7509102991640314e-56,2.7759637563405753e-30,3.1895229156391706e-20,8.64574714696085e-39,1.9868878636874197e-30,5.2308804004535795e-67,7.413084054548075e-12,2.793018857767199e-59,7.413083919818243e-12,1.5510735168755835e-40,1.871025904060164e-39,8.2865422634883e-55,9.608050433008738e-56,1.1470282170929765e-21,1.5338360897632789e-41,4.0484885722532975e-10,1.1986855465102952e-11,4.799821888504834e-14,9.645781715576823e-22,3.576375256046001e-21,4.797877513880443e-14,6.527290122971395e-18,2.0239321009161247e-18,6.041953691723911e-20,3.9558884142722353e-35,2.2492879522108146e-30,1.4589255621165423e-28,3.2173976240918425e-21,1.5765731519101576e-36,1.4592354167677123e-48,9.126890352632187e-20,1.6711007484248107e-51,4.072519043056961e-59,1.4158111101486513e-45,2.009936893477206e-39,1.3158072044747269e-50,1.7554505052793515e-51,1.6623810372506712e-48,2.0035993048232202e-73
1.2599010705287352e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072761746024,0.11866996541150045,0.022821567684064147,2.7418063318952597e-55,7.582391919069928e-30,6.606048433433931e-20,6.894992828474278e-38,5.767314358716998e-30,5.525064973633346e-66,1.1119626120910174e-11,2.125703290406512e-58,1.1119625841972141e-11,5.692211401257774e-40,7.565874411438513e-39,7.63058509979799e-54,8.847361836739757e-55,2.3747762661261806e-21,9.389905321962787e-41,6.072732800680227e-10,1.7980283228098066e-11,7.200461099365581e-14,1.9961550394884256e-21,7.40427267549589e-21,7.196324315956803e-14,1.24737742243362e-17,5.1552403556682566e-18,1.9949074091396944e-19,2.7090780452304306e-34,6.141060756201361e-30,3.98600755917931e-28,6.660983698530382e-21,8.079958647260913e-36,1.343694556513239e-47,1.3755758887272233e-19,2.4169762258184543e-50,6.821551075890956e-58,8.667450139533702e-45,7.376175957854781e-39,9.510334700986307e-50,2.5389264705552746e-50,8.188979695428472e-48,5.258363051245764e-72
1.6798680958925347e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727596613657,0.1186699652053455,0.022821567681067433,1.5307558548935985e-54,1.586559386846847e-29,1.12388735213004e-19,2.80485980322587e-37,1.2612450894849032e-29,2.750347407007762e-65,1.4826168196968655e-11,8.026641202165532e-58,1.482616772257264e-11,1.47603099727994e-39,2.0490457420173716e-38,3.4606267522478638e-53,4.0124319359718156e-54,4.038872488035734e-21,3.322964318728315e-40,8.096976981682431e-10,2.3973710984924823e-11,9.60164365126351e-14,3.393511148454225e-21,1.2592472777872476e-20,9.594443045690618e-14,1.9696813306309823e-17,1.0147804452247238e-17,4.756973648149277e-19,9.648989029572667e-34,1.2844622668740876e-29,8.342170188028062e-28,1.1328217395864109e-20,2.484556735792275e-35,6.093852231880471e-47,1.8428262192413615e-19,1.1867269482451606e-49,3.6384662557051276e-57,3.067311677650193e-44,1.912695758699897e-38,3.782988201224072e-49,1.2469631698523565e-49,2.569096832098138e-47,3.307933323957578e-71
2.0998351212563343e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072757576707,0.11866996499919055,0.02282156767807072,6.475857064603306e-54,2.888399109582561e-29,1.717565753024739e-19,9.00562108295059e-37,2.366264522643826e-29,1.0744609800831947e-64,1.85327102834147e-11,2.4551843101461378e-57,1.853270955865167e-11,3.227302962961989e-39,4.602314942279788e-38,1.2320999901600743e-52,1.4285503113985798e-53,6.170484628472006e-21,9.425891104815647e-40,1.0121221111872431e-09,2.996713873514313e-11,1.2003446649703158e-13,5.182289908277443e-21,1.9238053103405207e-20,1.1992210313791092e-13,2.796843962891564e-17,1.7388573163911928e-17,9.635402623541591e-19,2.7713621327107704e-33,2.3374759845198075e-29,1.519019042838937e-27,1.7306375919610792e-20,6.204375997582288e-35,2.1695867315622387e-46,2.3147517036704793e-19,4.582141273579608e-49,1.569619077715706e-56,8.700744993705501e-44,4.1820606672102907e-38,1.2007030830923399e-48,4.815583001070269e-49,6.603431736179282e-47,1.6947128946317543e-70
2.9397691719839333e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307275340739,0.11866996458688067,0.02282156767207729,2.118894578241981e-52,7.627149570780273e-29,3.304636733430369e-19,9.861803998309771e-36,6.474510644879926e-29,3.004929271698252e-63,2.59457944881122e-11,2.17269349991255e-56,2.5945793094448926e-11,1.241358907485499e-38,1.783760954039324e-37,2.1269323922220182e-51,2.465954866908856e-52,1.1865623426419073e-20,6.750027943245081e-39,1.416970921662409e-09,4.195399421534255e-11,1.6809139348948391e-13,9.955432041093586e-21,3.699230947223337e-20,1.678666868946651e-13,4.634968181876416e-17,3.9630173786157115e-17,3.0838363425401932e-18,1.9715813249338668e-32,6.165588612507768e-29,4.0127437147181385e-27,3.3276957035372145e-20,2.965054026149255e-34,3.7449606841570624e-45,3.272921799816503e-19,8.905851552697443e-48,5.101227492109062e-55,6.230830502466183e-43,1.6086018390998709e-37,1.3100495553774118e-47,9.378117467228361e-48,3.72324123908232e-46,8.944582309171559e-69
3.779703222711532e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072749238073,0.1186699641745708,0.022821567666083863,1.3996592686297674e-51,1.5814720036140372e-28,5.42192664366518e-19,4.500422821769282e-35,1.3649018202234368e-28,1.980780027114823e-62,3.335887873497761e-11,8.979609900527234e-56,3.335887644942132e-11,3.2973563003741935e-38,4.744396249987629e-37,1.176315295240877e-50,1.3637913130285935e-51,1.9459592452330685e-20,2.513024405233735e-38,1.8218197115000465e-09,5.3940849668708836e-11,2.1617714523484803e-13,1.6311072926573e-20,6.06644471947738e-20,2.1579700263911713e-13,6.648460185482263e-17,7.236796013347844e-17,7.197172264353294e-18,7.300391408519563e-32,1.2771509451261616e-28,8.322687905405954e-27,5.456999412603867e-20,8.82589582337923e-34,2.071096642335233e-44,4.25008017296262e-19,4.8974358495729e-47,3.3208467801228757e-54,2.3197485416196215e-42,4.272849217670259e-37,5.993119906173921e-47,5.162085547989337e-47,1.2377612644341802e-45,6.864743229917848e-68
4.619637273439131e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072745068756,0.11866996376226095,0.022821567660090435,6.072576039717605e-51,2.8376711199427505e-28,8.06957327250937e-19,1.464245605192794e-34,2.4712293686012783e-28,8.485672099562475e-62,4.077196302399349e-11,2.7454081139887367e-55,4.077195962358816e-11,7.150770440729857e-38,1.0309869606506038e-36,4.415486958252471e-50,5.119122687246729e-51,2.895219175721963e-20,6.983175899784643e-38,2.2266684807023317e-09,6.592770509524916e-11,2.6429321539703254e-13,2.4244646112681664e-20,9.025304664736814e-20,2.6371305594280004e-13,8.757838247436632e-17,1.1568120615677192e-16,1.401353741403289e-17,2.0366453424392497e-31,2.289440547673665e-28,1.4936765188609144e-26,8.118377111228361e-20,2.070370083357307e-33,7.773909415888656e-44,5.246224821278425e-19,1.8700600592793787e-46,1.4536932351458555e-53,6.44615148713034e-42,9.266270769482707e-37,1.944851559088199e-46,1.972503685034047e-46,3.1849566026032465e-45,3.507966058585193e-67
5.4595713241667304e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727408994387,0.11866996334995114,0.022821567654097007,2.09621437063562e-50,4.626742486813141e-28,1.124767362454427e-18,3.913137168666742e-34,4.051182329888053e-28,2.85521806747241e-61,4.818504735514501e-11,7.032403585881741e-55,4.818504261695614e-11,1.362879330236397e-37,1.970109590561987e-36,1.329352893980178e-49,1.541165078968696e-50,4.0343354811213145e-20,1.6269294189570777e-37,2.6315172292699907e-09,7.791456049496896e-11,3.1244079347651137e-13,3.375157472819463e-20,1.2575707995723863e-19,3.116148514970631e-13,1.0915472692675881e-16,1.6931896105090778e-16,2.4255504290676332e-17,4.792310775947235e-31,3.729371410820369e-28,2.435795136408445e-26,1.1311691106995133e-19,4.1843105337944294e-33,2.340372659940748e-43,6.261355077057666e-19,5.825857962204927e-46,5.104509875435549e-53,1.5018251705038639e-41,1.7660785054697797e-36,5.16073971170724e-46,6.148543028953271e-46,7.003526779237783e-45,1.4254099715135564e-66
7.13943942562193e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727325608033,0.11866996252533156,0.02282156764211015,1.705676812607439e-49,1.0157115130157374e-27,1.919539734485671e-18,1.9391799831460163e-33,8.945782416275738e-28,2.1296069608881613e-60,6.301121614380441e-11,3.302744438394158e-54,6.301120806130026e-11,3.836659494722434e-37,5.5814138243716666e-36,8.12130087880884e-49,9.414845986469967e-50,6.88213344295247e-20,6.2910556924432055e-37,3.441214664501851e-09,1.0188827121396431e-10,4.088336945570433e-13,5.746879256792666e-20,2.1450829281869606e-19,4.073756851548647e-13,1.5303491201712515e-16,3.057399771785585e-16,5.754871882790289e-17,1.905633694805515e-30,8.172046167928941e-28,5.348469258158195e-26,1.9293676745073694e-19,1.274143381978892e-32,1.429657865312735e-42,8.348572024752504e-19,3.935574343365376e-45,4.326089348394262e-52,5.807383654927305e-41,4.9717210083317764e-36,2.4956477550390396e-45,4.158149555650279e-45,2.4981174594340106e-44,1.6060367598101939e-65
8.819307527077127e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727242221674,0.11866996170071206,0.022821567630123295,7.960810687421391e-49,1.8937706831357222e-27,2.92653562488865e-18,6.594202120734965e-33,1.6727523481821388e-27,9.477279684908891e-60,7.783738510084661e-11,1.0831872075403749e-53,7.783737278246472e-11,8.682379862491285e-37,1.2704443138047886e-35,3.182656080242706e-48,3.689449137756587e-49,1.0489344348612996e-19,1.7892218575458892e-36,4.2509120171966056e-09,1.2586198182573213e-10,5.053622460628265e-13,8.742665392496133e-20,3.2691124173539527e-19,5.030795378244411e-13,1.9693431493691027e-16,4.775128202072813e-16,1.1235175900564573e-16,5.522571444744389e-30,1.5209237807232556e-27,9.973302159545161e-26,2.9401978636650634e-19,3.02099476519775e-32,5.602317495156909e-42,1.0511730118652543e-18,1.6123366631392527e-44,2.0251351074871133e-51,1.6516826035384483e-40,1.1251051323833467e-35,8.329364236610577e-45,1.7051288838986037e-44,6.771452976546483e-44,8.870259280362453e-65
1.0499175628532325e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072715883531,0.11866996087609265,0.02282156761813644,2.8652496948590866e-48,3.177451991151126e-27,4.1457588422820754e-18,1.8167178593720658e-32,2.8110951873717547e-27,3.302078606343045e-59,9.266355422615776e-11,2.9065421782578775e-53,9.266353678045608e-11,1.7127530486050645e-36,2.5164042552167306e-35,9.919574597896886e-48,1.149871900150671e-48,1.4855964360573829e-19,4.236424983683238e-36,5.060609287354694e-09,1.4983569233031063e-10,6.020315983206111e-13,1.2358743082730699e-19,4.629588926912268e-19,5.987264450932959e-13,2.406160579195876e-16,6.7985457329128e-16,1.9364896225409035e-16,1.3256719688283194e-29,2.5472876727526518e-27,1.6734559051648393e-25,4.163558319489683e-19,6.119160414182852e-32,1.7459954379620163e-41,1.2750828954908765e-18,5.179223291033484e-44,7.340640691063665e-51,3.910814655839618e-40,2.219473122862622e-35,2.2604690174934105e-44,5.482135557143879e-44,1.5542759292724276e-43,3.739116895625616e-64
1.2179043729987523e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072707544894,0.11866996005147332,0.022821567606149583,8.856804811749114e-48,4.946743593140055e-27,5.577203123865985e-18,4.371797680550701e-32,4.380447645031974e-27,9.93850284439643e-59,1.0748972351962637e-10,6.858473932184499e-53,1.0748970005527609e-10,3.07110053701112e-36,4.5225947040669175e-35,2.683179052610345e-47,3.110208119682665e-48,1.998199477351588e-19,8.867402940007491e-36,5.870306474976002e-09,1.7380940272773683e-10,6.988456335919637e-13,1.6591401841629617e-19,6.226444332045311e-19,6.943164418359758e-13,2.843132429109658e-16,9.083125789677164e-16,3.056251379853553e-16,2.8035332799845007e-29,3.958437821297494e-27,2.605288792247847e-25,5.599350035115624e-19,1.110552017006637e-31,4.722475233127153e-41,1.506586864319133e-18,1.4370887003895657e-43,2.295257673533693e-50,8.185962609415339e-40,3.9796970604705653e-35,5.369650009371938e-44,1.5225377516085881e-43,3.1891164138202183e-43,1.345619995500963e-63
1.3858911831442722e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726992062564,0.11866995922685407,0.022821567594162727,2.4450131873006958e-47,7.279632151600631e-27,7.220865615045734e-18,9.504822099325452e-32,6.4498063396297575e-27,2.683212878862441e-58,1.2231589298114416e-10,1.4693566057767555e-52,1.2231586260692516e-10,5.125903357857222e-36,7.556400908368568e-35,6.529894288851635e-47,7.568817847521374e-48,2.5867438336315146e-19,1.691929608080612e-35,6.680003580060253e-09,1.977831130180462e-10,7.958075342904848e-13,2.143705491352465e-19,8.059612766988045e-19,7.898495618830593e-13,3.2813745861407e-16,1.1593801676114774e-15,4.516416613557543e-16,5.388469790008851e-29,5.814384063824364e-27,3.8337991215273936e-25,7.247477050247588e-19,1.8570568775752324e-31,1.14919523765534e-40,1.7456849439232524e-18,3.563048270796229e-43,6.402191829569619e-50,1.5619300368771848e-39,6.642434241831363e-35,1.1545790520666922e-43,3.7788820185287484e-43,6.016142226138222e-43,4.2693406729373255e-63
1.553877993289792e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726908676183,0.1186699584022349,0.02282156758217587,6.266454073971094e-47,1.0252742795866257e-26,9.076748337610336e-18,1.9122484832206556e-31,9.086893451970447e-27,6.757748254178235e-58,1.3714206261060474e-10,2.924024682523683e-52,1.3714202443540514e-10,8.088770356483304e-36,1.1927276273264109e-34,1.473765123430283e-46,1.7081643942558395e-47,3.2512296255380103e-19,3.003093134567126e-35,7.489700602607341e-09,2.2175682320127352e-10,8.929200827004993e-13,2.6892205865898154e-19,1.01290291388226e-18,8.853258385285787e-13,3.7198437169123375e-16,1.4303842386026244e-15,6.344427949039704e-16,9.608327258961383e-29,8.173524927390805e-27,5.399200507648919e-25,9.107844809738007e-19,2.915084376523865e-31,2.59345321118995e-40,1.9923771444996483e-18,8.122105937531645e-43,1.658126417916473e-49,2.7723918556717726e-39,1.0481906112415706e-34,2.3011793603231e-43,8.62589475931925e-43,1.0632748324409345e-42,1.256734207320373e-62
1.8898516135808317e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307267419034,0.11866995675299682,0.02282156755820216,3.2569070740718697e-46,1.843197064518771e-26,1.3425173646830455e-17,6.309621098685009e-31,1.6340136326545817e-26,3.480766497021514e-57,1.6679440237291894e-10,9.554474336864807e-52,1.6679434592287088e-10,1.7680328895408017e-35,2.6055963136466726e-34,6.052711061717657e-46,7.014671545340591e-47,4.808025436563128e-19,7.937451699928062e-35,9.109094400090197e-09,2.697042432466241e-10,1.0876075087755719e-12,3.9616814053481933e-19,1.4976338793273199e-18,1.0761079976171394e-12,4.596262614867951e-16,2.021649384524527e-15,1.120935861945635e-15,2.5563854415416223e-28,1.4638080463654593e-26,9.704499554028016e-25,1.346491589220391e-18,6.2253118774718245e-31,1.064913837303897e-39,2.5085438930241626e-18,3.3099845924141226e-42,8.574646094013135e-49,7.327919802337694e-39,2.2911311741838306e-34,7.481422753907585e-43,3.5279050134285337e-42,2.8288002846865975e-42,8.3093262957103e-62
2.1922278718427674e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072659180787,0.11866995526868282,0.022821567536625818,1.0878833203704799e-45,2.876320270769442e-26,1.8064549116926156e-17,1.5407504581573052e-30,2.5498467312831107e-26,1.1664849377452384e-56,1.9348150873228028e-10,2.3359131872632287e-51,1.934814327883863e-10,3.2004168204222937e-35,4.711738108098017e-34,1.7343772537469193e-45,2.0098627967617723e-46,6.468861047951358e-19,1.6417741294117019e-34,1.0566548535548252e-08,3.1285692092157234e-10,1.2633641780159183e-12,5.311820462296837e-19,2.0146218825771673e-18,1.247617875835866e-12,5.382032278067844e-16,2.598942553617689e-15,1.7076513560522868e-15,5.310357575749389e-28,2.2764418165074267e-26,1.5140449183620363e-24,1.8111177846390627e-18,1.0946914247637827e-30,3.050975535801689e-39,2.999065808752986e-18,9.36505218959842e-42,2.8548742038361223e-48,1.5157429304251124e-38,4.147322788198008e-34,1.808381659488841e-42,1.0011261588318658e-41,5.942309740263125e-42,3.239356307612359e-61
2.494604130104703e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726441712316,0.1186699537843691,0.022821567515049476,3.053628116955e-45,4.238013564044811e-26,2.3391508523685638e-17,3.319896792600892e-30,3.7564668970852903e-26,3.29729937334996e-56,2.201686156340935e-10,5.074905529430363e-51,2.2016851731088644e-10,5.365193946668602e-35,7.889234168184036e-34,4.2864976440501976e-45,4.96698164004932e-46,8.375746546260753e-19,3.0664214170266516e-34,1.2024002403586643e-08,3.5600959825011903e-10,1.4396398740775248e-12,6.853999108194099e-19,2.6080508847267092e-18,1.4189441076370716e-12,6.166445214493112e-16,3.2087478196828364e-15,2.445316036207145e-15,9.95510961887281e-28,3.3426488854452044e-26,2.2302393681782284e-24,2.3443603339943514e-18,1.7756275958831235e-30,7.539288360825409e-39,3.514192610911214e-18,2.2854175715154023e-41,7.995693918602378e-48,2.831108698855203e-38,6.952618434920021e-34,3.862164989692995e-42,2.4500917863159893e-41,1.1330912032014494e-41,1.0395814276236383e-60
2.7969803883666386e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726291616724,0.11866995230005564,0.022821567493473135,7.52669678649013e-45,5.973901046827327e-26,2.940604336485947e-17,6.505623969787801e-30,5.294008957876487e-26,8.18767121670029e-56,2.4685572307772826e-10,1.0074912620755148e-50,2.468555994903894e-10,8.477501498200556e-35,1.244953400172774e-33,9.470025224446095e-45,1.0972590747486921e-45,1.0528682031152958e-18,5.299086127594747e-34,1.3481456004205394e-08,3.991622752324649e-10,1.6164413177989003e-12,8.586213461480057e-19,3.2778821769234624e-18,1.5900868901344981e-12,6.950987673030821e-16,3.843458129377539e-15,3.341191942170038e-15,1.726226966331452e-27,4.6956743692680836e-26,3.1428680030905994e-24,2.9461631697437498e-18,2.7085311059040302e-30,1.6653784435367733e-38,4.053924298734832e-18,4.993293772583954e-41,1.9715724092709025e-47,4.892583821641776e-38,1.0985820957994984e-33,7.506541128680725e-42,5.367726777402704e-41,2.0054324774151323e-41,2.89351087075569e-60
