Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),H2OX(23),OCX(25),H2X(49),C2H4(47),COX(50),CHOX(53)
3.1111261652509753e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44508245308950029,0.11163956829680097,0.022605107705639078,0.0,7.5982863269100732e-08,5.3122199192527453e-05,9.8633990487024345e-06,6.7125292326692602e-08,8.6227873579756297e-18,0.00027278144919912618,3.8956187669186976e-16,0.00019215651054210292,2.3792971782226163e-12,2.6493363124547871e-11,3.2578053616662106e-13,2.7226026778175477e-15,4.3660448114441952e-08,5.2941085172873245e-11,0.0067372389634370398,0.00042290630592100751,5.3338666494732881e-05,2.5942439593542263e-08,1.5337683342850249e-09,3.5499851704297715e-09,2.1351227229139719e-12,3.8919840154233485e-08,1.0333776036622957e-05,4.3493093360578274e-12,1.5546656314433612e-09,9.3599445930385045e-07,8.3130494378380539e-11,3.0698712419858721e-11,3.7558908604218419e-14
3.119605304522305e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44507510154175489,0.11163258588643642,0.022604527413150336,0.0,7.677000670121837e-08,5.3459826626543627e-05,9.9460339383130221e-06,6.7661224784925664e-08,8.7424446538843937e-18,0.00027351419411214854,3.9488055394705022e-16,0.00019251744387866146,2.3990373032074117e-12,2.6857690686835365e-11,3.2919422340520875e-13,2.7539258753782179e-15,4.4001208100120186e-08,5.3527020296028839e-11,0.0067433826201258327,0.0004239829944219983,5.3441111037356825e-05,2.6058830564614888e-08,1.5378496754931867e-09,3.5590727191600815e-09,2.1423495046783096e-12,3.9078676072093493e-08,1.0355893889267912e-05,4.3907254542975304e-12,1.5631292478304576e-09,9.4234153591976022e-07,8.4052356425597686e-11,3.0955449025547427e-11,3.7836536419959681e-14
3.128084443793635e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44506778269090747,0.11162563508736159,0.022603947154685732,0.0,7.7562218410173719e-08,5.3798432844351279e-05,1.0029055574023466e-05,6.8199915814698468e-08,8.863327688610052e-18,0.00027424684908853247,4.0025671674353329e-16,0.00019287769169679805,2.4188854378306551e-12,2.7225826001534178e-11,3.3263083089889838e-13,2.7855063731334187e-15,4.4343375275691012e-08,5.4117803121385835e-11,0.006749494483374514,0.00042505922157943827,5.3543213112049192e-05,2.6175281254554515e-08,1.5419303018011032e-09,3.5681590600031182e-09,2.1495754701798183e-12,3.9237130455677809e-08,1.0377891908777209e-05,4.4323850255858893e-12,1.5716030033007771e-09,9.4870911071551004e-07,8.498186057326849e-11,3.1213383715869046e-11,3.811495819054302e-14
3.136563583064965e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44506049637122658,0.11161871573724086,0.022603366930158065,0.0,7.8359509201736514e-08,5.4138015715935649e-05,1.0112463799775785e-05,6.8741371509283737e-08,8.9854441883822476e-18,0.00027497941386237423,4.0569082075815458e-16,0.00019323725521468122,2.4388418561796753e-12,2.7597795612352467e-11,3.3609040320335645e-13,2.8173453252832874e-15,4.4686949352648154e-08,5.4713460090241965e-11,0.0067555747158091354,0.00042613498771345654,5.3644975429618123e-05,2.629179156467337e-08,1.5460102117650496e-09,3.5772441899042226e-09,2.156800551757702e-12,3.9395201528823432e-08,1.039977021627097e-05,4.4742885294773985e-12,1.5800867901459633e-09,9.5509713912454992e-07,8.5919048590748656e-11,3.1472515991988214e-11,3.8394170698139277e-14
3.145042722336295e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44505324241781691,0.11161182767457106,0.022602786739480581,0.0,7.9161889863325042e-08,5.4478573119822321e-05,1.0196258452709704e-05,6.9285597953517836e-08,9.1088018932114981e-18,0.00027571188816788168,4.1118332391729822e-16,0.00019359613564956944,2.4589068320504548e-12,2.7973626148174725e-11,3.3957298437152239e-13,2.8494438851335239e-15,4.5031930041268934e-08,5.5314017710660281e-11,0.0067616234792231859,0.00042721029315010773,5.3746400684319095e-05,2.6408361403255965e-08,1.5500894039420489e-09,3.586328105812179e-09,2.1640246830543228e-12,3.9552887564794837e-08,1.042152893955076e-05,4.5164364462632492e-12,1.5885805015035278e-09,9.6150557666848066e-07,8.6863962353133107e-11,3.1732845334109414e-11,3.8674170736200623e-14
3.153521861607625e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44504602066661553,0.11160497073867733,0.022602206582566953,0.0,7.9969371164566486e-08,5.4820102943158453e-05,1.0280439363234281e-05,6.9832601223795008e-08,9.2334085568111233e-18,0.00027644427173937702,4.1673468640039733e-16,0.00019395433421780413,2.4790806389467308e-12,2.8353344322977804e-11,3.4307861795463464e-13,2.8818032050745263e-15,4.537831705071434e-08,5.5919502557397074e-11,0.006767640934581833,0.00042828513822130472,5.3847491553691334e-05,2.6524990685286726e-08,1.5541678768898715e-09,3.5954108046789326e-09,2.1712477983000796e-12,3.971018688821061e-08,1.0443168213025909e-05,4.5588292555473166e-12,1.5970840313762025e-09,9.6793437896112877e-07,8.7816643841142098e-11,3.1994371201699288e-11,3.8954955126473183e-14
3.162001000878955e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44503883095438856,0.11159814476970886,0.022601626459331312,0.0,8.0781963857846646e-08,5.5162603081790004e-05,1.0365006355099657e-05,7.0382387388062138e-08,9.3592719465213202e-18,0.00027717656431130023,4.223453706434162e-16,0.00019431185213480216,2.499363550079087e-12,2.8736976935747585e-11,3.4660734700330004e-13,2.914424436560752e-15,4.5726110089126293e-08,5.6529941271829653e-11,0.0067736272420261898,0.00042935952326475095,5.3948250698404858e-05,2.6641679332387731e-08,1.5582456291670662e-09,3.6044922834589e-09,2.178469832565757e-12,3.9867097874282656e-08,1.0464688177642427e-05,4.6014674358743396e-12,1.6055972746375585e-09,9.7438350171250645e-07,8.8777135141007149e-11,3.2257093033708562e-11,3.9236520717464974e-14
3.170480140150285e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44503167311872571,0.1115913496086347,0.022601046369688228,0.0,8.1599678678847329e-08,5.5506071440335052e-05,1.0449959245468843e-05,7.0934962505813163e-08,9.4863998432314201e-18,0.00027790876561821146,4.2801584134231424e-16,0.00019466869061504836,2.5197558383640614e-12,2.9124550870396155e-11,3.5015921406860489e-13,2.9473087300903033e-15,4.6075308863722083e-08,5.7145360561883848e-11,0.0067795825608775355,0.00043043344862387294,5.4048680762118892e-05,2.6758427272589563e-08,1.5623226593329842e-09,3.6135725391098967e-09,2.1856907223568774e-12,4.0023618945529544e-08,1.0486088980814396e-05,4.6443514667624679e-12,1.6141201270148267e-09,9.8085290073266427e-07,8.9745478444356553e-11,3.2521010248794721e-11,3.9518864365721155e-14
3.178959279421615e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44502454699803801,0.11158458509723936,0.022600466313552673,0.0,8.2422526347075546e-08,5.5850505932252644e-05,1.0535297844989571e-05,7.1490332628083666e-08,9.6148000413029627e-18,0.00027864087539479515,4.3374656545648849e-16,0.00019502485087208809,2.5402577764232521e-12,2.9516093095679702e-11,3.537342612032721e-13,2.9804572351847587e-15,4.6425913080885893e-08,5.7765787201961312e-11,0.0067855070496415084,0.00043150691464775203,5.4148784371343461e-05,2.6875234440018375e-08,1.5663989659477777e-09,3.6226515685931385e-09,2.192910404698669e-12,4.0179748574243418e-08,1.0507370776349567e-05,4.687481827322152e-12,1.6226524851083218e-09,9.8734253193541413e-07,9.0721716048100636e-11,3.2786122245545018e-11,3.9801982956388059e-14
3.187438418692945e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44501745243155261,0.11157785107811888,0.022599886290840088,0.0,8.3250517566382441e-08,5.6195904479907732e-05,1.0621021957866203e-05,7.2048503797445464e-08,9.7444803484965564e-18,0.00027937289337586158,4.3953801221219835e-16,0.000195380334118519,2.5608696365824309e-12,2.9911630665117009e-11,3.5733252996286042e-13,3.0138711003692425e-15,4.6777922446257308e-08,5.8391248032866575e-11,0.0067914008660123039,0.00043257992169105724,5.4248564135311957e-05,2.6992100774876464e-08,1.5704745475724247e-09,3.6317293688722167e-09,2.2001288172996004e-12,4.0335485282389094e-08,1.0528533724377448e-05,4.7308589952001198e-12,1.6311942464030601e-09,9.9385235134194209e-07,9.1705890354316552e-11,3.3052428402699095e-11,4.0085873406430688e-14
3.195917557964275e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44501038925930997,0.1115711473946765,0.022599306301466338,0.0,8.4083663025469059e-08,5.6542265014632121e-05,1.0707131381931677e-05,7.2609482048001331e-08,9.875448585895216e-18,0.00028010481929635086,4.4539065310596933e-16,0.00019573514156598335,2.5815916908706619e-12,3.0311190716908433e-11,3.6095406140700539e-13,3.0475514731527222e-15,4.7131336664817375e-08,5.9021769961734012e-11,0.0067972641668768187,0.00043365247011397615,5.4348022645866352e-05,2.7109026223250889e-08,1.574549402768756e-09,3.6408059369140121e-09,2.2073458994821796e-12,4.0490827636991709e-08,1.0549577991281867e-05,4.7744834492052168e-12,1.6397453092443218e-09,1.0003823150843116e-06,9.2698043870132833e-11,3.3319928079371758e-11,4.0370532636613371e-14
3.204396697235605e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44500335732215884,0.11156447389111858,0.022598726345347698,0.0,8.4921973398385382e-08,5.6889585476781853e-05,1.0793625908719495e-05,7.3173273405379487e-08,1.0007712587827647e-17,0.00028083665289133601,4.5130496190797897e-16,0.00019608927442515964,2.6024242110194268e-12,3.0714800473855547e-11,3.6459889610069993e-13,3.081499500008536e-15,4.7486155440971797e-08,5.9657379961954271e-11,0.0068030971083188011,0.00043472456028214842,5.4447162477342787e-05,2.7226010736742178e-08,1.5786235300994607e-09,3.649881269689083e-09,2.2145615910404283e-12,4.0645774253118703e-08,1.057050374962594e-05,4.8183556681767253e-12,1.6483055728553803e-09,1.0069323794088515e-06,9.3698219207613425e-11,3.3588620615276535e-11,4.065595759524449e-14
3.212875836506935e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44499635646175345,0.11155783041245047,0.022598146422400881,0.0,8.5765459345020512e-08,5.7237863815790803e-05,1.0880505323535649e-05,7.3739883886728468e-08,1.0141280201798144e-17,0.00028156839389602485,4.5728141466542323e-16,0.00019644273390575462,2.6233674684617444e-12,3.1122487243281269e-11,3.6826707411561592e-13,3.1157163263551553e-15,4.7842378478631598e-08,6.0298105073101026e-11,0.0068088998456229547,0.00043579619256659669,5.4545986186466495e-05,2.7343054272485562e-08,1.582696928128097e-09,3.658955364170315e-09,2.2217758322190624e-12,4.0800323794928214e-08,1.0591311178078948e-05,4.862476128997492e-12,1.656874937357799e-09,1.0135025006794459e-06,9.4706459083641718e-11,3.3858505330948439e-11,4.094214526974694e-14
3.221354975778265e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44498938652054859,0.11155121680447239,0.022597566532543033,0.0,8.6614131511578832e-08,5.758709799022065e-05,1.096776940553067e-05,7.4309319500711681e-08,1.0276159288411318e-17,0.00028230004204576409,4.6332048970586307e-16,0.00019679552121649465,2.6444217343313117e-12,3.1534278416950567e-11,3.719586350314663e-13,3.1502030965371831e-15,4.820000548129132e-08,6.0943972400856873e-11,0.006814672533279051,0.0004368673673436592,5.4644496312261797e-05,2.7460156793021444e-08,1.5867695954191256e-09,3.6680282173336802e-09,2.2289885650996749e-12,4.0954474969322127e-08,1.0612000461350614e-05,4.9068453097754892e-12,1.6654533037396075e-09,1.0200926353807071e-06,9.5722806319803817e-11,3.4129581527966708e-11,4.1229092646555918e-14
3.229834115049595e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44498244734179687,0.11154463291377542,0.02259698667569171,0.0,8.7468000531048907e-08,5.7937285967807354e-05,1.1055417927771588e-05,7.4881586247502315e-08,1.0412357721294733e-17,0.00028303159707604133,4.694226676405518e-16,0.00019714763756511751,2.6655872794616363e-12,3.1950201470991687e-11,3.7567361793740523e-13,3.1849609538065744e-15,4.8559036152104383e-08,6.1595009116939642e-11,0.0068204153249859893,0.00043793808499492144,5.4742695375960269e-05,2.757731826584466e-08,1.5908415305379214e-09,3.6770998261591257e-09,2.2361997322284853e-12,4.1108226529248777e-08,1.0632571790115717e-05,4.9514636892843603e-12,1.6740405738683854e-09,1.0267027401210523e-06,9.6747303842271918e-11,3.4401848489178374e-11,4.1516796736325955e-14
3.238313254320925e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44497553876954404,0.11153807858773733,0.022596406851764884,0.0,8.8327077023665196e-08,5.8288425725504086e-05,1.1143450657313894e-05,7.5456690118777868e-08,1.054988338703246e-17,0.0002837630587224886,4.7558843136774507e-16,0.00019749908415836326,2.6868643743851764e-12,3.2370283965817921e-11,3.7941206143346846e-13,3.219991040304105e-15,4.8919470193956205e-08,6.225124245902793e-11,0.0068261283736558631,0.00043900834590714826,5.4840585880916126e-05,2.7694538663456713e-08,1.5949127320507743e-09,3.6861701876289593e-09,2.2434092762746987e-12,4.1261577276584616e-08,1.0653025360939153e-05,4.9963317438006006e-12,1.6826366505230212e-09,1.0333327716356676e-06,9.7779994681686865e-11,3.4675305478921193e-11,4.1805254598897971e-14
3.246792393592255e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44496866064862561,0.11153155367451868,0.022595827060680952,0.0,8.9191371597355339e-08,5.8640515249520819e-05,1.1231867355273499e-05,7.6034637097715149e-08,1.0688744185091817e-17,0.00028449442672088453,4.8181826607598717e-16,0.00019784986220196615,2.7082532893324904e-12,3.2794553546049829e-11,3.8317400363205112e-13,3.2552944970410589e-15,4.9281307309534775e-08,6.2912699730687028e-11,0.0068318118314179841,0.00044007815047221601,5.4938170312540101e-05,2.7811817963332588e-08,1.59898319852492e-09,3.6952392987282722e-09,2.250617142011989e-12,4.1414526053613392e-08,1.0673361376212425e-05,5.0414499506936762e-12,1.6912414373553866e-09,1.0399826867893766e-06,9.8820921973040972e-11,3.4949951743246076e-11,4.209446328827289e-14
3.255271532863585e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44496181282466263,0.11152505802305866,0.022595247302358734,0.0,9.0060894848179526e-08,5.8993552535360695e-05,1.1320667776898697e-05,7.6615433158985104e-08,1.0828948027743833e-17,0.0002852257008071577,4.8811265924738269e-16,0.00019819997290064536,2.7297542942313844e-12,3.3223037940438051e-11,3.8695948215942258e-13,3.2908724638811575e-15,4.9644547201398855e-08,6.3579408301293943e-11,0.006837465849622899,0.00044114749908704434,5.5035451138228904e-05,2.7929156147368852e-08,1.6030529285285642e-09,3.7043071564464211e-09,2.2578232747403732e-12,4.1567071746243998e-08,1.0693580044078431e-05,5.0868187888600235e-12,1.6998548388947644e-09,1.046652442579409e-06,9.9870128955559867e-11,3.5225786510140179e-11,4.2384419875827492e-14
3.263750672134915e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44495499514405851,0.11151859148307125,0.022594667576717443,0.0,9.093565736076482e-08,5.9347535587853039e-05,1.1409851671641938e-05,7.7199084268747555e-08,1.097050284000097e-17,0.00028595688071738956,4.9447210066084588e-16,0.00019854941745809629,2.7513676587060724e-12,3.3655764961786506e-11,3.9076853415727901e-13,3.3267260795227181e-15,5.0009189572043806e-08,6.425139560596285e-11,0.0068430905788463784,0.00044221639215352872,5.5132430807298472e-05,2.8046553201944982e-08,1.6071219206308756e-09,3.7133737577752673e-09,2.265027619432654e-12,4.1719213289666696e-08,1.0713681578353844e-05,5.1324387341683463e-12,1.7084767605937533e-09,1.053341996138066e-06,1.0092765897258453e-10,3.5502808989749842e-11,4.2675121495560574e-14
3.272229811406245e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44494820745399477,0.1115121539050411,0.022594087883676724,0.0,9.1815669708724746e-08,5.9702462421183395e-05,1.1499418783231749e-05,7.7785596384646154e-08,1.1113416559547207e-17,0.00028668796618781637,5.0089708239533191e-16,0.00019889819707698161,2.7730936520763315e-12,3.4092762506876156e-11,3.9460119628433235e-13,3.3628564814810377e-15,5.0375234123965099e-08,6.4928689145469974e-11,0.0068486861688933981,0.00044328483007847173,5.5229111750940481e-05,2.8164009118033442e-08,1.6111901734020111e-09,3.7224390997090685e-09,2.2722301234732996e-12,4.187094965723239e-08,1.0733666198468341e-05,5.1783102631653708e-12,1.7171071087856542e-09,1.0600513047352926e-06,1.0199355547145268e-10,3.5781018374602464e-11,4.2966565271705139e-14
3.280708950677575e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44494144960242704,0.11150574514021966,0.022593508223156616,0.0,9.2700942455069661e-08,6.0058331058920363e-05,1.1589368849744471e-05,7.8374975455803345e-08,1.1257697136654307e-17,0.00028741895695483287,5.0738809883304821e-16,0.00019924631295892221,2.7949325433566701e-12,3.4534058556389209e-11,3.9845750471793425e-13,3.3992648060710225e-15,5.0742680559719633e-08,6.5611316486178369e-11,0.0068542527688020731,0.00044435281327351577,5.5325496382172429e-05,2.8281523890527429e-08,1.6152576854131455e-09,3.7315031792465798e-09,2.2794307349403342e-12,4.2022279862851364e-08,1.0753534129390345e-05,5.2244338550239957e-12,1.7257457906751928e-09,1.0667803257811545e-06,1.0306786200338006e-10,3.6060413839828943e-11,4.3258748333843797e-14
3.289188089948905e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44493472143808216,0.11149936504062126,0.022592928595077572,0.0,9.3591486152614145e-08,6.0415139534039511e-05,1.1679701603675928e-05,7.8967227422815155e-08,1.1403352534123939e-17,0.00028814985275499457,5.1394564666264702e-16,0.00019959376630448799,2.8168846012554932e-12,3.4979681174833684e-11,4.0233749515573604e-13,3.4359521883900321e-15,5.1111528581984741e-08,6.6299305259962458e-11,0.0068597905268476065,0.00044542034215507578,5.5421587095786086e-05,2.8399097518271796e-08,1.6193244552364701e-09,3.7405659933893529e-09,2.2866294009809954e-12,4.2173202970670867e-08,1.0773285601545602e-05,5.2708099854600363e-12,1.734392714400608e-09,1.0735290168282178e-06,1.0415062222334125e-10,3.6340994543386117e-11,4.3551667891390587e-14
3.297667229220235e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4449280228104539,0.11149301345901914,0.02259234899936045,0.0,9.4487311344370278e-08,6.077288588894441e-05,1.1770416772013049e-05,7.9562358217746319e-08,1.155039072722345e-17,0.00028888065332502064,5.2057022488239795e-16,0.00019994055831318877,2.8389500941742806e-12,3.5429658510468585e-11,4.062412028173829e-13,3.4729197623009697e-15,5.148177789361501e-08,6.6992683164132561e-11,0.0068652995905461815,0.00044648741714426978,5.5517386268325408e-05,2.8516730004377208e-08,1.6233904814452047e-09,3.7496275391408648e-09,2.2938260714891332e-12,4.2323718081029916e-08,1.0792920850759527e-05,5.3174391300727561e-12,1.7430477889907588e-09,1.0802973355738424e-06,1.0524187988995019e-10,3.662275962627816e-11,4.384532114265329e-14
3.3052984545644324e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44492201917570245,0.11148732129738961,0.022591827390819389,0.0,9.5298078400703986e-08,6.1095657885234229e-05,1.1852387157805273e-05,8.0100442227028095e-08,1.1683913992811925e-17,0.00028953829219881039,5.2659007054949312e-16,0.00020025210666853316,2.8589062463290987e-12,3.5838384727704661e-11,4.0977484666445583e-13,3.5064310787616267e-15,5.1816200131085207e-08,6.7621353928863347e-11,0.0068702333355218203,0.00044744739690836361,5.5603358205477056e-05,2.8622649571085999e-08,1.6270492680642141e-09,3.7577818433699824e-09,2.3003013280508507e-12,4.245883212847039e-08,1.0810493403641264e-05,5.3596220838923949e-12,1.75084425061575e-09,1.0864055692824678e-06,1.0623131335669842e-10,3.6877360121765866e-11,4.411023404970161e-14
