Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),COX(50),C2H6X(52)
6.5507964204129525e-21,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999726,0.11866996602996269,0.022821567693054223,0.0,1.2246648270611293e-54,4.4422111763116076e-36,9.3490754252416241e-76,1.6906993136396864e-48,9.370190292972906e-120,6.6612201217213625e-22,1.0558098225212851e-101,6.6612201202120174e-22,2.6604443412019866e-68,3.8271997397831127e-59,9.2210969158952053e-101,5.5718133346466698e-102,8.9563461524897773e-46,8.0657983088533115e-81,2.6417448485018057e-15,1.2701743992222695e-16,4.8959384170126079e-20,3.5422871728374301e-32,4.8959384171920275e-20,8.3934876332545679e-31,1.781709756588381e-37,5.9655745765677292e-44,8.0290924861647789e-69,6.71370025964093e-46,8.1623091821184107e-91,1.4672536275149989e-62
1.310728423649959e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999448,0.11866996602996004,0.02282156769305416,0.0,1.961059458049327e-53,1.7780421457039039e-35,1.1588559286802584e-73,1.3539306683412789e-47,4.6450609741122765e-117,1.3328227579322938e-21,6.7676266624668065e-100,1.3328227573281629e-21,4.2613345370776402e-67,6.1306458416975472e-58,2.2857120390246026e-98,1.3811329535156307e-99,7.1705227402318346e-45,2.5839523959910747e-79,5.2857848706323213e-15,2.5414523383221969e-16,9.796130472771292e-20,1.4178380108042194e-31,9.7961304734894411e-20,3.3595817459487194e-30,1.4264504314103017e-36,9.2458338737212157e-43,4.977382498374438e-67,5.3750423973580778e-45,2.0232612794655999e-88,2.3501557468177252e-61
2.6220259868672867e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319998893,0.11866996602995475,0.022821567693054032,0.0,3.1389723343579111e-52,7.1144846022546533e-35,1.4590792199070932e-71,1.0836932896404796e-46,2.3391591282626115e-114,2.6662242503591024e-21,4.3346260943175438e-98,2.6662242479417918e-21,6.8218362411240685e-66,9.8147380396459134e-57,5.7553740722947307e-96,3.4776632643229203e-97,5.7385974225773453e-44,8.2732855982674287e-78,1.0573864914888509e-14,5.084008216521951e-16,1.9596514583714262e-19,5.673198822655822e-31,1.9596514586587791e-19,1.3442697332940415e-29,1.1415927046225364e-35,1.4553778525991031e-41,3.133828502340635e-65,4.3016674589338318e-44,5.0945286571262225e-86,3.7622903121874608e-60
5.2446211133019425e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319997783,0.11866996602994417,0.022821567693053778,0.0,5.0233776762505807e-51,2.8462571181535069e-34,1.8520790654525055e-69,8.6717418721771318e-46,1.1876249054484448e-111,5.3330272388386939e-21,2.7752315935270066e-96,5.3330272291678782e-21,1.0917899613822056e-64,1.5708145951176343e-55,1.4610669835362482e-93,8.8284426196833304e-95,4.5917497710758138e-43,2.6481936867255777e-76,2.115002500338152e-14,1.0169119972921062e-15,3.9197282803302622e-19,2.2696489135038993e-30,3.9197282814798608e-19,5.3779497013374416e-29,9.1344574253352193e-35,2.3094256362605958e-40,1.9890881786319539e-63,3.4419874703148984e-43,1.2933038743794406e-83,6.0212978579632161e-59
1.0489811366171253e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319995568,0.11866996602992302,0.022821567693053268,0.0,8.0382216978658409e-50,1.1385955152127294e-33,2.3607007952497132e-67,6.9382718254731239e-45,6.0549423199415786e-109,1.0666633230301775e-20,1.7764909841611365e-94,1.0666633191615363e-20,1.7471009018313068e-63,2.5136685672046106e-54,3.7245551728408915e-91,2.250548537187057e-92,3.6737485146206483e-42,8.4754076494614006e-75,4.2302345180290071e-14,2.0339343485717692e-15,7.8398819233289029e-19,9.0793342830024056e-30,7.839881927927676e-19,2.1513513055651717e-28,7.3082298974825065e-34,3.6797225616442644e-39,1.2677094670983388e-61,2.7538513208081122e-42,3.2968930576131821e-81,9.6353834434306922e-58
2.0980191871909876e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319991132,0.11866996602988072,0.022821567693052252,0.0,1.2861807924991141e-48,4.5545674505712308e-33,3.0152989776177845e-65,5.5509688104871246e-44,3.0935280385246806e-106,2.1333845271243534e-20,1.1370639284373121e-92,2.1333845116491588e-20,2.7955510261324059e-62,4.0221617376234029e-53,9.5145938804806624e-89,5.7491577768045291e-90,2.9391381819244026e-41,2.7123205174998881e-73,8.4606985533797296e-14,4.0679790511304547e-15,1.5680189205650048e-18,3.6318812902486136e-29,1.5680189224045917e-18,8.6057261563508763e-28,5.8468136244772275e-33,5.8752327335260754e-38,8.0962953853895634e-60,2.2031854646298098e-41,8.4221058691555736e-79,1.5417659073391923e-56
4.196095288338712e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319982262,0.11866996602979611,0.022821567693050219,0.0,2.0579412814842746e-47,1.8218640966072584e-32,3.8554315229228762e-63,4.4409155888344844e-43,1.5821730435331214e-103,4.2668269585189414e-20,7.2775602182265728e-91,4.2668268966169048e-20,4.4730333099527305e-61,6.4356918831305056e-52,2.4331062695568902e-86,1.4701953655379585e-87,2.3513661089963096e-40,8.6797297717797046e-72,1.6921626623957225e-13,8.1360684562452729e-15,3.1360803755587816e-18,1.4527819088259665e-28,3.1360803829173019e-18,3.4423371080493598e-27,4.6774853604072404e-32,9.3904015263673458e-37,5.1760985505606682e-58,1.7625899193342546e-40,2.1537312216232429e-76,2.4669090975593847e-55
8.39224749063416e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319964526,0.11866996602962689,0.022821567693046149,0.0,3.2927468783999595e-46,7.2875309220384904e-32,4.9321522626677094e-61,3.5527886818827321e-42,8.0961053018618041e-101,8.5337119141330673e-20,4.6577509141290698e-89,8.5337116665223981e-20,7.1569746203691372e-60,1.0297291800890927e-50,6.2252053885029707e-84,3.7615570769844667e-85,1.8811148150783627e-39,2.7775621817521801e-70,3.3843482764616422e-13,1.6272247266464689e-14,6.2722032796645265e-18,5.8111854356099294e-28,6.2722033090990924e-18,1.3769301387130387e-26,3.7419101975564613e-31,1.5016308867736873e-35,3.3108367172996047e-56,1.4100882080549783e-39,5.5104121299242588e-74,3.947121466663357e-54
1.6784551895225059e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319929054,0.11866996602928845,0.022821567693038013,0.0,5.2684251611927168e-45,2.9150275177462076e-31,6.3109962781015542e-59,2.8422534200508257e-41,4.1437830446867966e-98,1.7067482196661104e-19,2.9809965798196281e-87,1.7067481206213398e-19,1.1451256413880684e-58,1.6475809278727053e-49,1.5931062562788643e-81,9.6262849704684936e-83,1.5049001467960126e-38,8.888276800111948e-69,6.7687195043951648e-13,3.2544604886862652e-14,1.2544449064348775e-17,2.3244849458198586e-27,1.2544449182089144e-17,5.5075988810812253e-26,2.9933499331787534e-30,2.401828614864718e-34,2.1182147486449796e-54,1.1280765208233349e-38,1.4101817218516598e-71,6.3154478523083364e-53
3.3569160704406852e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319858111,0.11866996602861156,0.022821567693021742,0.0,8.4294963604581022e-44,1.1660142302684433e-30,8.0757556064211002e-57,2.2738117099680502e-40,2.121007004804961e-95,3.4135024246916329e-19,1.9078493735804945e-85,3.4135020285115442e-19,1.8322087754371368e-57,2.6361391373927664e-48,4.0771800328697716e-79,2.4636207812431515e-80,1.2039226729770432e-37,2.8442610079265296e-67,1.3537461959468933e-12,6.5089320127495081e-14,2.5088940539608319e-17,9.2979550181895945e-27,2.5088941010582981e-17,2.2029254137575447e-25,2.39437351450834e-29,3.8419360554833105e-33,1.3552687452744532e-52,9.0246271090028078e-38,3.6090268203273725e-69,1.0104759293891942e-51
6.713837832277045e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319716225,0.11866996602725778,0.022821567692989198,0.0,1.3487181387999152e-42,4.6640649141635545e-30,1.0333081968718957e-54,1.8190529320726133e-39,1.0855479902983123e-92,6.8270114288223292e-19,1.2210273555336473e-83,6.8270098440999724e-19,2.9315402000173031e-56,4.2178247771496195e-47,1.0433661509158953e-76,6.3045009081061522e-78,9.631379408195734e-37,9.101654994008812e-66,2.7074946866443379e-12,1.3017875060810603e-13,5.0177923113691618e-17,3.719180007642676e-26,5.017792499768857e-17,8.8107550737639216e-25,1.9150001386474853e-28,6.1451380352481074e-32,8.6704538434368005e-51,7.2196934639301637e-37,9.23563433099275e-67,1.6167648816031613e-50
1.3427681355949762e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319432446,0.11866996602455024,0.022821567692924108,0.0,2.157939784377279e-41,1.8656288012399065e-29,1.3217717308392583e-52,1.4552437305313003e-38,5.5543892452341478e-90,1.3654031813402256e-18,7.8145878183609222e-82,1.3654025474508902e-18,4.6904691192669782e-55,6.7485035616002828e-46,2.6692779377503214e-74,1.6129011889595861e-75,7.7050832199361981e-36,2.9125326827152646e-64,5.4149916667699906e-12,2.6035761156671212e-13,1.0035588675611501e-16,1.4876675658584775e-25,1.0035589429287403e-16,3.5235382740946296e-24,1.5311992883653431e-27,9.826918438550048e-31,5.5454586768329154e-49,5.7757287615842144e-36,2.3627801527162082e-64,2.5868264499346712e-49
2.6855368403295197e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756318864889,0.11866996601913514,0.022821567692793927,0.0,3.4526699784588417e-40,7.462530764741024e-29,1.6897458640194852e-50,1.1641954731467145e-37,2.8402906094257961e-87,2.7308082087835657e-18,5.0013412060535673e-80,2.730805673225506e-18,7.5047540199151024e-54,1.0797535849097534e-44,6.8247972976512005e-72,4.1238581232313356e-73,6.1640272274561685e-35,9.320109018635789e-63,1.082998562194435e-11,5.2071533347346104e-13,2.0071180801798945e-16,5.9506290912394252e-25,2.0071183817117136e-16,1.4088033333630948e-23,1.2236782365884729e-26,1.5706892440055107e-29,3.5446254262509466e-47,4.6205362535346098e-35,6.041132150100319e-62,4.1389241872394581e-48
5.3710742497986066e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631772978,0.11866996600830494,0.02282156769253357,0.0,5.5241609101394433e-39,2.9850233175508792e-28,2.1575099140250213e-48,9.313564696414969e-37,1.4506322399612621e-84,5.4616220657792062e-18,3.2008611560437394e-78,5.4616119235460561e-18,1.2007607862157329e-52,1.7275819134445775e-43,1.7428229325280132e-69,1.0530941760571263e-70,4.9311560823588868e-34,2.9824352744557249e-61,2.1659973511985275e-11,1.0414307772451065e-12,4.0142362644985186e-16,2.3802175644299456e-24,4.0142374711169228e-16,5.6303207898377285e-23,9.7689687778776316e-26,2.5079995314735346e-28,2.2629114083879782e-45,3.6963521390728508e-34,1.5426946329860243e-59,6.6222794121695666e-47
1.0742149068736782e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756315459557,0.11866996598664456,0.022821567692012854,0.0,8.8382994611710292e-38,1.1940178312306745e-27,2.7479825826286379e-46,7.4508504517957428e-36,7.3906871549059059e-82,1.0923264988202716e-17,2.0485558487308954e-76,1.0923224419272432e-17,1.9212169522158634e-51,2.7640535394112754e-42,4.4396493285720478e-67,2.6826411778362644e-68,3.9448186533706387e-33,9.5437914458343669e-60,4.3319949210835984e-11,2.0828616646209885e-12,8.0284716694605471e-16,9.5205954223530819e-24,8.0284764998734869e-16,2.2482232466407137e-22,7.7825925630202467e-25,3.996592150621034e-27,1.4410872426796004e-43,2.9569579125159943e-33,3.9298105868636647e-57,1.0595645129416197e-45
2.148429870661313e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756310919117,0.1186699659433238,0.022821567690971423,0.0,1.414013155221491e-36,4.7761384639868115e-27,3.4828980707612939e-44,5.9606771675714897e-35,3.7470049236050448e-79,2.1846611666749349e-17,1.3110799489867778e-74,2.18464493910663e-17,3.0739455344739502e-50,4.4222368457102038e-41,1.1254181680884303e-64,6.8002955316509821e-66,3.1556845571230065e-32,3.0540117189125654e-58,8.6639900283612784e-11,4.1657234387031145e-12,1.6056938624685646e-15,3.8080178645266457e-23,1.6056957977919549e-15,8.9618025811231213e-22,6.1744201790487998e-24,6.3431926894868079e-26,9.1320889979777199e-42,2.3653679416447348e-32,9.9616061416907142e-55,1.6953022662629559e-44
4.2968597982365825e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756301838231,0.11866996585668227,0.022821567688888562,0.0,2.2620537202584641e-35,1.9105084681927978e-26,4.3715166709100971e-42,4.7685361817485951e-34,1.8813125163072787e-76,4.3693548358407212e-17,8.3909641766966788e-73,4.3692899256018485e-17,4.9183072815459954e-49,7.0747821292406135e-40,2.8252196700257041e-62,1.7071275835663988e-63,2.5242749280323635e-31,9.7728266172992225e-57,1.7327980112946804e-10,8.3314469841888322e-12,3.2113857116355373e-15,1.5230308400850117e-22,3.2113934783191098e-15,3.5600878236680973e-21,4.8583932751481679e-23,9.9877464698295668e-25,5.7305679414062798e-40,1.8919768599670178e-31,2.5006485321217443e-52,2.7124803023442161e-43
6.445289725811853e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756292757345,0.11866996577004074,0.0228215676868057,0.0,8.325263456831899e-35,4.0599078258634811e-26,2.839719355599296e-41,1.4156582295782047e-33,1.5906882973517724e-75,6.5540728384394703e-17,4.7641378886546373e-72,6.553934904233512e-17,1.8606945188656765e-48,2.6971229542955432e-39,2.1104625807472054e-61,1.275238412287052e-62,7.2174007066362572e-31,4.5590000343180617e-56,2.5991970067562487e-10,1.2497170526996017e-11,4.8170760189259821e-15,3.2361816251422731e-22,4.8170925605853181e-15,7.5292934946691595e-21,1.3760554836213604e-22,3.6479697223201815e-24,3.1747910773421316e-39,5.4093498939756289e-31,1.8679882112087897e-51,1.0261857841218499e-42
1.0742149580962393e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756274595578,0.11866996559675769,0.022821567682639977,0.0,6.4038242104358645e-34,1.1224992787608007e-25,1.2343522222507763e-39,6.6312258600091667e-33,2.1561283285134262e-73,1.0923606177182381e-16,1.280752761623323e-70,1.0923224830042625e-16,1.4684757024996376e-47,2.217465308419456e-38,1.610222307208131e-59,9.7296959015938837e-61,3.3162273205370961e-30,6.1093427169331514e-55,4.3319949456914508e-10,2.08286176018964e-11,8.0284504660131203e-15,8.9452449949478853e-22,8.0284964676594679e-15,2.0564771043110961e-20,6.1469834890758922e-22,2.7316424753716817e-23,7.967840612048003e-38,2.4852123350424635e-30,1.425134369245543e-49,8.0987428919333154e-42
1.4609323450597878e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756258249987,0.11866996544080294,0.022821567678890826,0.0,1.7634341753980611e-33,1.998901786831734e-25,5.8096301623891538e-39,1.5302204902927697e-32,1.1887549017244898e-72,1.4856264803694445e-16,5.5612512507042522e-70,1.4855585737863501e-16,4.1210174561759809e-47,6.4666101762569759e-38,8.2779925560614621e-59,5.0019375960547044e-60,7.4640177392521388e-30,2.0276463731870638e-54,5.8915130487395567e-10,2.8326919960652521e-11,1.0918682486568818e-14,1.5926653308201271e-21,1.0918764720789311e-14,3.6326624594689328e-20,1.3620519441082916e-21,7.4301415387701332e-23,3.3659794151246495e-37,5.593283969259024e-30,7.3263974344293851e-49,2.272768858914865e-41
1.8476497320233363e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756241904395,0.11866996528484822,0.022821567675141676,0.0,3.9712299740948647e-33,3.1204119991329823e-25,2.0159400997852827e-38,2.9463431705059166e-32,5.442669724243097e-72,1.8789006649444119e-16,1.6839525061357301e-69,1.8787946618791231e-16,9.4353060663904441e-47,1.4795488035591274e-37,3.3176823083165579e-58,2.0046936841817241e-59,1.4105939344463565e-29,5.4483050255724758e-54,7.4510311073383229e-10,3.5825222310248308e-11,1.3808909233977785e-14,2.485830153601977e-21,1.3809038107485079e-14,5.6250977509210804e-20,2.53246142933649e-21,1.6506406825219302e-22,9.9524863402985642e-37,1.05698782924559e-29,2.9362367882480832e-48,5.2036343766484467e-41
2.234367118986885e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756225558804,0.11866996512889348,0.022821567671392526,0.0,7.6316571540560241e-33,4.4734701952233762e-25,5.6247865150477121e-38,5.0095012142492383e-32,1.8362124208392887e-71,2.2721827104450838e-16,4.3717498628842825e-69,2.2720307474315553e-16,1.8399403677674961e-46,2.9256183453764653e-37,1.0194220754075844e-57,6.1598075195776321e-59,2.3575143964215073e-29,1.2052940902396022e-53,9.0105491239499771e-10,4.3323524651191343e-11,1.6699131000349522e-14,3.5631499744007611e-21,1.669931644199952e-14,8.0024756543985803e-20,4.1688581853266324e-21,3.1330151659990526e-22,2.5213408590879269e-36,1.7664359005724665e-29,9.0220037159597984e-48,1.0147393406783896e-40
3.007801892913982e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756192867632,0.11866996481698404,0.022821567663894222,0.0,1.9731531413271786e-32,7.7076776708518275e-25,2.6439680794575976e-37,1.1076031892905167e-31,1.083271386265084e-70,3.0587647281047085e-16,1.9337523414085232e-68,3.0585029127432204e-16,4.8849595404833032e-46,8.1818410244081459e-37,5.3658701383901503e-57,3.2422967200135259e-58,5.0321943908162877e-29,3.7922288075929223e-53,1.2129585061422454e-09,5.8320129313345208e-11,2.2479563173954327e-14,6.1375616838887864e-21,2.247988468058657e-14,1.3611825864221794e-19,8.6834567904436627e-21,7.9429711971998008e-22,1.0624437579413232e-35,3.7701732646081718e-29,4.7487453270019549e-47,2.6940873454153416e-40
3.7812366668410796e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756160176454,0.11866996450507458,0.022821567656395918,0.0,4.1779313685036098e-32,1.1797925548214757e-24,8.6584769521984658e-37,2.0750750313679783e-31,4.252599314474281e-70,3.8453758028332529e-16,5.8188645747013088e-68,3.8449750686647546e-16,1.0596122348611271e-45,1.8317518068240417e-36,1.9350527026163087e-56,1.169244105589512e-57,9.1490751514707786e-29,9.3801246977855503e-53,1.5248620843693481e-09,7.331673394351552e-11,2.8259976935691679e-14,9.3921306094993806e-21,2.8260472044885574e-14,2.0576913013763506e-19,1.5427719214128212e-20,1.6521717870895022e-21,3.0916982568388e-35,6.853993543863023e-29,1.7124713214117158e-46,5.8438306367170567e-40
4.554671440768177e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756127485288,0.11866996419316515,0.022821567648897621,0.0,7.9027450836350691e-32,1.6802391788035917e-24,2.395268355252297e-36,3.5118598344819716e-31,1.4035509900956384e-69,4.6320179054132472e-16,1.5062973576070673e-67,4.6314472145592505e-16,2.0478241356391497e-45,3.618599438931128e-36,5.8750475183964947e-56,3.549960352621935e-57,1.5131962365981015e-28,2.0402139226865883e-52,1.836765646023611e-09,8.8313338539533367e-11,3.4040371036787091e-14,1.3372534906911464e-20,3.4041080521802649e-14,2.8936475927764413e-19,2.4927866869380669e-20,3.0696258994031945e-21,7.7269655198551915e-35,1.1335057495268531e-28,5.1991585011873098e-46,1.129388259741138e-39
6.101540988622371e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756062102949,0.11866996356934638,0.022821567633901016,0.0,2.3939299940798229e-31,2.9606182554288955e-24,1.8618168489160923e-35,8.3515917305344616e-31,2.26277243095502e-68,6.2053969419282005e-16,9.3212142127702239e-67,6.2043914757021359e-16,6.4438544759169834e-45,1.1541888242534446e-35,6.5181024694363093e-55,3.9385108129087986e-56,3.4890851176369551e-28,8.5478003663777901e-52,2.4605727186797565e-09,1.1830654762719009e-10,4.5601099149580353e-14,2.3548830387506653e-20,4.5602366428446425e-14,4.959850210918527e-19,5.4309792510141159e-20,8.8468366187232503e-21,4.2705435432879169e-34,2.6130339653525843e-28,5.7675737224566777e-45,3.5538263378892041e-39
7.648410536476565e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755996720617,0.11866996294552766,0.022821567618904411,0.0,5.6278931396943026e-31,4.6125439922325047e-24,7.6542126281635102e-35,1.6310255334321451e-30,1.3224349486296398e-67,7.7789020255125246e-16,3.3731159083767496e-66,7.7773356961109529e-16,1.5479335087495111e-44,2.7826683403216474e-35,3.2145015400193259e-54,1.9423341718132477e-55,6.7001062236021441e-28,2.5019423979519351e-51,3.0843797240099384e-09,1.482997565761115e-10,5.7161747393312719e-14,3.6667115720465047e-20,5.7163748177487519e-14,7.5220283990323462e-19,9.8921923938901491e-20,1.9913948065504298e-20,1.4457480525045524e-33,5.0167906605587483e-28,2.8441750000651828e-44,8.5369485075981764e-39
1.0742149632184954e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755865955973,0.11866996169789042,0.022821567588911202,0.0,2.2070178953272337e-30,9.0322118853586735e-24,8.7941144932850899e-34,4.561005106336498e-30,3.9151759540028942e-66,1.0926290580881963e-15,2.9562405483019074e-65,1.0923224014645305e-15,6.2294814458272325e-44,1.1084646581448592e-34,5.8610906340928663e-53,3.541496431004762e-54,1.8412992330577442e-27,1.4779613458475846e-50,4.3319935325581175e-09,2.0828617405749369e-10,8.0282804117190235e-14,7.1713413275123995e-20,8.0286831873360467e-14,1.3933501729460925e-18,2.4176189852345964e-19,7.021115269959525e-20,1.0711090643123063e-32,1.3780362830909366e-27,5.1844700825110707e-43,3.4355949113119031e-38
1.692962782360173e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755604426758,0.11866995920261673,0.022821567528924783,0.0,1.4626474926477905e-29,2.2337161607407622e-23,2.3082633388599425e-32,1.8354808900548719e-29,3.7821399104974159e-64,1.7222581271380746e-15,5.7326156160268371e-64,1.721500016256437e-15,4.2149303083888798e-43,7.2653574402363427e-34,2.9260689213964425e-51,1.7680300247009912e-52,7.3127341067257097e-27,1.7475075262930873e-49,6.8272203411761282e-09,3.2825900735449571e-10,1.2652395849416419e-13,1.769047897036841e-19,1.2653446859140324e-13,3.0893128638316816e-18,7.5591413083810428e-19,3.7064181032959451e-19,1.5122861725538446e-31,5.4670220647182898e-27,2.5865918021637948e-41,2.3245545153268434e-37
2.930458420643529e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675508136865,0.1186699542120726,0.022821567408951957,0.0,1.4372333291580163e-28,6.682220060605453e-23,8.8106983887290115e-31,9.853840967021711e-29,5.6966507796151256e-62,2.9821216973513432e-15,1.9211059722153835e-62,2.9798550501742432e-15,4.2017250859703209e-42,6.9420095512900632e-33,2.2140522602752844e-49,1.3377857071904727e-50,3.8892403483443954e-26,3.3270248755719979e-48,1.1817670724374655e-08,5.682046672863281e-10,2.1900243096890553e-13,5.2655374795173451e-19,2.1903681684014377e-13,7.5811923499980765e-18,2.6111738900593022e-18,2.4125011602528689e-18,2.9330602611363474e-30,2.9010162442904074e-26,1.9545770289773049e-39,2.3172636432084781e-36
4.167954058926884e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754558310981,0.11866994922153279,0.02282156728897913,0.0,5.3446404208345814e-28,1.3515124872330225e-22,5.3084292997091761e-30,2.7599218777541432e-28,4.8578627265741771e-61,4.2427924811902515e-15,1.1701664399004643e-61,4.2382098232057768e-15,1.5709572568151588e-41,2.622039676097351e-32,1.6064390589319699e-48,9.7064406928260569e-50,1.084718530058412e-25,1.5989911286099854e-47,1.6808116795519105e-08,8.0815031833673213e-10,3.1147578859650691e-13,1.0604267861038098e-18,3.1154976692442601e-13,1.3057008945355111e-17,5.3666561456301812e-18,7.0605818146360964e-18,1.4251210922527901e-29,8.0776466570932878e-26,1.4175057598323847e-38,8.6638568632713029e-36
5.4054496972102394e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754035253733,0.11866994423099729,0.022821567169006306,0.0,1.4027422451632829e-27,2.2733450147890203e-22,1.9953977869108755e-29,5.8864563792928203e-28,2.4152685667522848e-60,5.5042704391573929e-15,4.6193376403324732e-61,5.4965643353533161e-15,4.140231313525778e-41,7.0033740581306348e-32,7.0006647876594876e-48,4.2299064177495019e-49,2.3059409390300914e-25,5.0814441587328402e-47,2.1798558554596814e-08,1.0480959605077079e-09,4.0394403163678105e-13,1.776493163116827e-18,4.0407453814818341e-13,1.9051552614448594e-17,8.7348180303304781e-18,1.5067417036167291e-17,4.5319628404772786e-29,1.7145158443320222e-25,6.1745512176053791e-38,2.2833403796476235e-35
6.642945335493595e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753512196924,0.11866993924046608,0.022821567049033493,0.0,3.0347889634553386e-27,3.4337792144129502e-22,5.7649798539808034e-29,1.0757017693583877e-27,8.9406411924756148e-60,6.7665555282987079e-15,1.4266313967058307e-60,6.7549185866201444e-15,8.9908049227038175e-41,1.5375504314868697e-31,2.3049772407165865e-47,1.3926845993168837e-48,4.201370324124546e-25,1.2888042963798427e-46,2.6788996001606039e-08,1.2880415938013241e-09,4.9640716037176504e-13,2.672674906305882e-18,4.9661192286117755e-13,2.5293785855585759e-17,1.2466713197804761e-17,2.6952751806856445e-17,1.129190515691262e-28,3.1190188879429297e-25,2.0320578457615453e-37,4.9584254755730307e-35
9.117936612060306e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752466084594,0.11866992925941662,0.022821566809087875,0.0,1.0008694176683777e-26,6.4705391681900166e-22,2.965153098262284e-28,2.7183444064758259e-27,7.3559814999630478e-59,9.2935469376800653e-15,8.7284752149173569e-60,9.2716263065256154e-15,2.9864160994030988e-40,5.1869833638437715e-31,1.5150210150228855e-46,9.153558480900022e-48,1.0557610367405829e-24,5.5319077455334004e-46,3.6769857959429536e-08,1.7679328337640445e-09,6.813180759916109e-13,4.9978032534010937e-18,6.8172582560514924e-13,3.8137529944980948e-17,2.0501257578311759e-17,6.3262253670613764e-17,4.4257915812034226e-28,7.8139544534342612e-25,1.3342515676355518e-36,1.6470008898208044e-34
1.1592927888627016e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756751419973985,0.11866991927838441,0.022821566569142266,0.0,2.4879536353169172e-26,1.0461936082580436e-21,9.8266470955060142e-28,5.5182289767402322e-27,3.3478293585434877e-58,1.1823766358105356e-14,3.2841036826956061e-59,1.1788332982952608e-14,7.4706900925157588e-40,1.3093216535365481e-30,5.957419194405749e-46,3.5993111489186651e-47,2.1318548772528675e-24,1.6690799794505861e-45,4.6750702669011798e-08,2.2478240382411981e-09,8.6620853776066435e-13,8.019537816010524e-18,8.668935782755393e-13,5.096024254544537e-17,2.8633574312694188e-17,1.1745184787039786e-16,1.1960269288401033e-27,1.5731717971360225e-24,5.2423546931840859e-36,4.1200519018437338e-34
1.4067919165193728e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756750373865108,0.11866990929736945,0.022821566329196678,0.0,5.2262845545383055e-26,1.5407999033795233e-21,2.5577218517139469e-27,9.8061644842449491e-27,1.1575654365378319e-57,1.435721341901645e-14,9.6918148441162648e-59,1.430503861593419e-14,1.579030722814865e-39,2.7776734826350477e-30,1.8052252183888293e-45,1.0906428795850973e-46,3.7685312932076712e-24,4.1249675868056413e-45,5.6731530130380602e-08,2.7277152072496263e-09,1.0510785481101889e-12,1.1721101715832875e-17,1.0521156162289284e-12,6.3668018849997654e-17,3.6626723643357735e-17,1.8985031830208964e-16,2.6030236770753526e-27,2.7726536578748984e-24,1.5872169588034229e-35,8.7082524689467497e-34
