Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),C2H6X(52),C2H4X(70),CH4OX(63),C2H3X(214),C2H2X(254),C2HX(261),C2H3X(69),C2H3(46),C2H2(288),C2H2(308),C2H2X(309)
6.985760322684665e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679653226,0.11866996602653614,0.02282156769300444,0.0,2.118003666853698e-36,2.430636415199738e-24,1.4335432349581905e-52,1.4318940522699954e-36,1.5053502952313613e-84,6.16548746663804e-14,2.744539068065767e-71,6.165487465351084e-14,1.2213975537215153e-48,3.578769389262738e-47,1.7890218886304494e-70,2.0743663350389427e-71,8.755142885980818e-26,8.518633726384311e-53,3.367141963179467e-12,9.969508903247699e-14,3.9911319500609425e-16,7.372668886814715e-26,2.729989541969441e-25,3.9911254954590644e-16,1.7188824744421587e-36,3.178359777401002e-22,4.739775191687995e-25,1.5405454625541155e-28,1.2132914154402696e-47,1.111746851628336e-34,2.4560674008666396e-25,7.211943275833638e-46,3.1506330327155145e-64,7.4963429472053665e-22,1.5778835982510567e-67,1.0575332479348252e-76,7.860189595023748e-57,1.582727795930188e-47,9.210849588482148e-64,3.7084226594381314e-58,6.424681737513792e-48,9.970704181118322e-55,3.271790090846033e-61,2.976115309365911e-65,1.1597373314063053e-65,9.244039264764962e-73,5.599928788740708e-82,1.0314318365799623e-83
1.397152656727675e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679306465,0.11866996602310693,0.02282156769295459,0.0,1.6944074041774173e-35,9.722574275826157e-24,1.7977179683437098e-50,1.1455163318728673e-35,7.550289035082005e-82,1.2330980160735397e-13,1.7565075415956376e-69,1.233098015558758e-13,1.9542380336293263e-47,5.726004904627342e-46,4.4866954199317634e-68,5.202310778436321e-69,3.5020593846942383e-25,5.441823226686079e-51,6.734286778819847e-12,1.9939026257512374e-13,7.982273770465389e-16,2.9490496712303367e-25,1.0919957811609696e-24,7.982247933125599e-16,1.3750951893335738e-35,1.2694525797446103e-21,3.785370463117192e-24,2.4159049598356634e-27,7.608617320801341e-46,8.894000547720736e-34,9.82426525246247e-25,2.303958089672965e-44,7.901478417455174e-62,1.4994443277682792e-21,3.957592545010038e-65,5.304543240809612e-74,5.022165668853406e-55,2.5323670555671967e-46,1.176766020350336e-61,1.1866889211795995e-56,4.1008059979067875e-46,1.2316475671307712e-52,8.166133808052378e-59,3.802387332964453e-63,1.4817208936570125e-63,2.362107316135687e-70,2.861867558709865e-79,5.271192883050079e-81
2.794305905646092e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678612936,0.11866996601624853,0.022821567692854896,0.0,1.355531568145614e-34,3.8890488188213025e-23,2.2717312251340065e-48,9.164134500968522e-35,3.816271222991647e-79,2.466196555164932e-13,1.1241655334214932e-67,2.4661965531058043e-13,3.1267821164835782e-46,9.161508668833729e-45,1.1339106695116988e-65,1.3147656590144598e-66,1.400824202189556e-24,3.4708846691806615e-49,1.3468576404391255e-11,3.9878060965298937e-13,1.59645769852648e-15,1.179604437005899e-24,4.3679786740015215e-24,1.596447348516081e-15,1.1000576635065996e-34,5.0627377017798236e-21,3.018016715935888e-23,3.816939260348905e-26,4.80770438314166e-44,7.115233573784297e-33,3.929698872539477e-24,7.348027277933548e-43,1.9969160864049145e-59,2.9995897026474852e-21,1.0001842372938157e-62,2.6812214480804043e-71,3.203529141321598e-53,4.051789111419458e-45,1.5010278393779164e-59,3.797357355124319e-55,2.610518059358893e-44,1.5612971760348935e-50,2.055709673319777e-56,4.850509101162114e-61,1.8901562579956355e-61,6.026477977411241e-68,1.4603000433383644e-76,2.689702035470713e-78
5.588612403482926e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767722588,0.11866996600253174,0.022821567692655507,0.0,1.0844336825205775e-33,1.555633954381355e-22,2.8750149231599974e-46,7.331308316384526e-34,1.9318748227788938e-76,4.932393634435396e-13,7.194660326913738e-66,4.932393626198887e-13,5.002851451033801e-45,1.4658084029309938e-43,2.870052014209994e-63,3.3278128127791084e-64,5.603297723391835e-24,2.20659897183929e-47,2.6937155632696662e-11,7.975613037790091e-13,3.1929262496270178e-15,4.718292050930989e-24,1.7471870759761375e-23,3.1928847296416255e-15,8.800160616879436e-34,2.0131356995241072e-20,2.398101629308087e-22,6.0387115151172695e-25,3.0422582621157064e-42,5.692236318720066e-32,1.5718730167665505e-23,2.335728263941365e-41,5.0543946531566444e-57,6.001981687538443e-21,2.531254918598638e-60,1.3572701164217637e-68,2.036728288214071e-51,6.482863258198288e-44,1.9083068112727358e-57,1.2151230823053397e-53,1.6530062449632087e-42,1.9755579207421957e-48,5.177189372071325e-54,6.167532608643537e-59,2.40338035904163e-59,1.5325826421201238e-65,7.427279752839783e-74,1.3680351295086893e-75
1.1177225399156595e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767445177,0.11866996597509814,0.022821567692256725,0.0,8.675601882003701e-33,6.222647891605653e-22,3.6238159299709303e-44,5.865045622917367e-33,9.740392687340198e-74,9.864787797326973e-13,4.6045811766518196e-64,9.864787764381015e-13,8.004559347870368e-44,2.3451837271921097e-42,7.235249493114988e-61,8.389225287170679e-62,2.2413192866900636e-23,1.3937255389105334e-45,5.3874313997957846e-11,1.5951226919122031e-12,6.385895601762272e-15,1.8872158203953844e-23,6.988711488932479e-23,6.3857285750670516e-15,7.039645468275774e-33,7.958431285201715e-20,1.8928125067719296e-21,9.514348737148039e-24,1.9172470889121264e-40,4.553865695520052e-31,6.287438310659901e-23,7.375843915085413e-40,1.2741768463000836e-54,1.2015170597831568e-20,6.379228479224399e-58,6.842884498643041e-66,1.2864651292792306e-49,1.0372579267230548e-42,2.4100423366958918e-55,3.888186927106375e-52,1.3577458391930142e-40,4.286423835447101e-46,2.7625436391860083e-51,7.791431489505226e-57,3.036194903662937e-57,3.8723285577299966e-63,3.753209704618091e-71,6.913231274631791e-73
2.2354451390503933e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766890355,0.11866996592023096,0.022821567691459165,0.0,6.940692373314218e-32,2.489145655402298e-21,4.515708333051897e-42,4.692033980023993e-32,4.855434092937613e-71,1.972957614051243e-12,2.9469292854486247e-62,1.9729576008729118e-12,1.2807282896093444e-42,3.751946888690437e-41,1.803286170811741e-58,2.0908912568038293e-59,8.965277656656808e-23,8.690978925680952e-44,1.0774863036308169e-10,3.1902454677032127e-12,1.277196809438066e-14,7.548054504188972e-23,2.795454810791597e-22,1.2771292601019877e-14,5.630942875377008e-32,3.1104969874706508e-19,1.4745078804192882e-20,1.4818719146929635e-22,1.1944497941184307e-38,3.6432108841610916e-30,2.514932020374066e-22,2.2992676295608577e-38,3.175663537852534e-52,2.4075168180311492e-20,1.5889179937734295e-55,3.41063851983071e-63,8.022245727788804e-48,1.6596117303614547e-41,3.004215810096054e-53,1.2440886039741793e-50,8.301656229221769e-39,5.22049732777529e-44,6.717750031928695e-49,9.718120429938631e-55,3.7870177638723375e-55,9.660332634215564e-61,1.8725875749895764e-68,3.4493873641533534e-70
4.470890337319861e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727657807107,0.1186699658104966,0.022821567689864042,0.0,5.5528907665454606e-31,9.957231388072693e-21,5.4951194706062675e-40,3.753622806921992e-31,2.3637763830751233e-68,3.945915289649e-12,1.8860310617143742e-60,3.9459152369360715e-12,2.0491612005728704e-41,6.002004557062215e-40,4.389256243609318e-56,5.089259919653848e-57,3.586111256790234e-22,5.287392865019611e-42,2.1549726163173538e-10,6.3804910173837626e-12,2.554468426550943e-14,3.018574795571892e-22,1.1181580305574066e-21,2.5541926012567695e-14,4.5035167863232655e-31,1.1894918992323724e-18,1.1199750266635631e-19,2.253627549165204e-21,7.266156730973572e-37,2.914746530779199e-29,1.005938106752883e-21,6.991344124014071e-37,7.729440096714489e-50,4.8329642391636316e-20,3.8624982492247234e-53,1.659974913980938e-60,4.880609111231205e-46,2.6553754572793765e-40,3.651764925881209e-51,3.980244041979303e-49,4.8253449424240225e-37,6.024630448113442e-42,1.551840804985076e-46,1.182689405740518e-52,4.608834600425512e-53,2.3515790301380746e-58,9.116289017710842e-66,1.6794267450097755e-67
6.706335535589328e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727646710667,0.11866996570076224,0.02282156768826892,0.0,1.587835010897795e-30,2.1160021066080014e-20,3.538630969603498e-39,1.114356022431632e-30,1.9850816171002424e-67,5.918872972206893e-12,1.0708318800040952e-59,5.918872860192772e-12,7.752385702039353e-41,2.288078160279648e-39,3.2538200188069622e-55,3.7727356186342915e-56,7.620486645591267e-22,2.914839389536408e-41,3.2324589143879495e-10,9.570736565162845e-12,3.831800559775611e-14,6.4135215146494e-22,2.376050703082824e-21,3.831206480299209e-14,1.2875211237539246e-30,2.4513961405095963e-18,3.1091771286803116e-19,8.097724683430986e-21,3.985239857541465e-36,8.334631969404274e-29,2.1375674942951167e-21,3.207799376052469e-36,5.729902304738706e-49,7.271859564810399e-20,2.8766115563831263e-52,1.3976826331283265e-59,2.6905955038007815e-45,1.0045818640141662e-39,2.360935045423077e-50,1.8679221274804845e-48,2.357956203944569e-36,3.078555349446024e-41,8.32878900001392e-46,7.649048223888172e-52,2.9807765818588396e-52,1.749800293273463e-57,7.680909935803502e-65,1.4150305149123945e-66
1.1177225932128264e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072762451778,0.11866996548129352,0.022821567685078672,0.0,7.2978670926255e-30,5.850702011983031e-20,1.4598865756630185e-37,5.219866135577984e-30,2.5513820132302333e-65,9.864788365162754e-12,2.8786778247613943e-58,9.864788055480358e-12,6.1182388027260916e-40,1.8808944206639975e-38,2.355190786903849e-53,2.7307416208362924e-54,2.1068405658094723e-21,6.66122042070101e-40,5.387431452065383e-10,1.5951227653115737e-11,6.386731065050563e-14,1.77247317248029e-21,6.568830997425687e-21,6.385036405319844e-14,5.914148357121131e-30,6.289359452725632e-18,1.312289641729793e-18,5.742201742772774e-20,9.49606760931318e-35,3.8306370164769314e-28,5.909381950847192e-21,4.2816919332372854e-35,4.1471956943209275e-47,1.2203441833197904e-19,2.5368532554839124e-50,2.2137925276629424e-57,6.148837809854862e-44,7.928242676995562e-39,9.339033254539845e-49,2.6033038471876324e-47,6.108085935425158e-35,1.6696761167120728e-39,9.301521881377546e-44,3.03195559455515e-50,1.1815556375391547e-50,1.2182878143682062e-55,9.501300197181844e-63,1.7507047293911225e-64
1.5123478978004063e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072760492912,0.11866996528757841,0.022821567682262785,0.0,1.6147960073572065e-29,1.0306839517533215e-19,6.457819644632721e-37,1.1842431879079714e-29,1.2970130725522893e-64,1.334766970505463e-11,1.2041234075771813e-57,1.3347669159541919e-11,1.6756980280561115e-39,5.357858568008861e-38,1.1283063218698808e-52,1.3082091069056377e-53,3.711279576257691e-21,2.5366736116398568e-39,7.289528346304376e-10,2.1582998985090826e-11,8.64207426912433e-14,3.1215126810452613e-21,1.1570961065805696e-20,8.639033229620428e-14,1.30821528232137e-29,1.0567363404457589e-17,2.7750747707829885e-18,1.4896358578805885e-19,3.795056774715345e-34,8.475946368431882e-28,1.0409188560303009e-20,1.4321403190077232e-34,1.98677515056624e-46,1.6598071926757366e-19,1.4559018935666118e-49,1.4033692377443435e-56,2.3415595651252395e-43,2.1714333335798094e-38,3.948950657865214e-48,8.644433491303017e-47,2.4878641354548337e-34,8.416896174760282e-39,5.715646592066114e-43,1.2825699421420574e-49,4.998207146921727e-50,5.5947605637435715e-55,4.636648144530036e-62,8.543606013587787e-64
1.9069732023879862e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727585340463,0.11866996509386331,0.0228215676794469,0.0,3.031875110078775e-29,1.6004721054777148e-19,2.1980965992280217e-36,2.263529819337483e-29,5.886591950228513e-64,1.683055106807421e-11,3.616638939584551e-57,1.6830550221042285e-11,3.8085022413938695e-39,1.2157243131055901e-37,4.456235952397524e-52,5.16674462388184e-53,5.7626493885620134e-21,7.60374823027447e-39,9.191625191968484e-10,2.7214770310747176e-11,1.0897671236584061e-13,4.845675531210905e-21,1.7966232949567893e-20,1.0892865707572558e-13,2.4554276062278055e-29,1.5659449238232404e-17,4.968569034255161e-18,3.200649221365497e-19,1.0969676167185465e-33,1.5913856741084793e-27,1.616209935271856e-20,3.6362984099236516e-34,7.846616280351757e-46,2.1037395034666036e-19,5.3251738784851414e-49,5.676522696757593e-56,7.018921474498888e-43,4.93520538664874e-38,1.376204347428349e-47,2.3178932511808635e-46,6.865443909709925e-34,2.5000271375294975e-38,1.7971702458497373e-42,4.473277505674903e-49,1.7432617561074992e-49,2.2480087862635353e-54,2.1314851262271783e-61,3.927755673070163e-63
2.301598506975566e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727565751805,0.1186699649001482,0.022821567676631013,0.0,5.042913307017399e-29,2.2862254495826264e-19,5.9970821896829266e-36,3.8285815647448876e-29,1.950221845346643e-63,2.0313432452688697e-11,9.315278284390324e-57,2.031343124279901e-11,7.381180612880339e-39,2.3884188478890563e-37,1.3418348187377916e-51,1.555768882326763e-52,8.231363420037958e-21,1.849755460555286e-38,1.1093721992273345e-09,3.284654163050365e-11,1.3153516968401507e-13,6.91990356060048e-21,2.5662337733584114e-20,1.314654472906921e-13,4.0828397703914466e-29,2.1418203286183907e-17,7.91325852880199e-18,5.900214888701277e-19,2.7100889168155305e-33,2.6469071248885434e-27,2.3085038129179408e-20,7.899174280612024e-34,2.3626846705951603e-45,2.5518452498077976e-19,1.6684429692950705e-48,1.9704369016524537e-55,1.707491821890243e-42,9.564826449437993e-38,3.7296690097936475e-47,5.1438592570749996e-46,1.6800855976129145e-33,7.07287265259903e-38,5.856901823415627e-42,1.2130972623777673e-48,4.727541179895942e-49,6.758111148628613e-54,7.064999361884237e-61,1.3019499463675076e-62
3.090849116150726e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307275265745,0.118669964512718,0.02282156767099924,0.0,1.069238808199408e-28,3.9211211596155566e-19,2.681738888827266e-35,8.404813839401898e-29,1.096948360763255e-62,2.727919527095629e-11,4.048091002720923e-56,2.7279193196053125e-11,1.940421144644138e-38,6.609683995122153e-37,6.728325561663429e-51,7.800854573298356e-52,1.411659680396607e-20,6.83014773688201e-38,1.4897915489870429e-09,4.411008425661864e-11,1.7665804124701032e-13,1.1862726661060345e-20,4.4008550698376934e-20,1.7653554295741307e-13,8.65243859955251e-29,3.4217603218768634e-17,1.566472425072175e-17,1.4301951022538943e-18,1.0845022117169526e-32,5.6120164772957154e-27,3.958774784005144e-20,2.546561342831067e-33,1.184667674613898e-44,3.457534779206037e-19,1.1255274272838576e-47,1.5215653633310348e-54,6.304878704685686e-42,2.5144768343397984e-37,1.573586511224528e-46,1.655155568008068e-45,6.661276619767577e-33,3.676614791153502e-37,3.9891058490779097e-41,5.122923380086312e-48,1.9964652005493114e-48,3.2520401236969304e-53,3.856105106441868e-60,7.1065713827859235e-62
3.880099725325886e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072748739719,0.11866996412528781,0.022821567665367467,0.0,1.9368927432455506e-28,5.985573190445636e-19,8.548038402616578e-35,1.5684188482223562e-28,4.204482648776845e-62,3.424495816918957e-11,1.2098646181882084e-55,3.42449550021158e-11,4.1885617482567253e-38,1.4721382764716853e-36,2.36494084796429e-50,2.741882887329265e-51,2.1547474996160445e-20,1.9071937480945123e-37,1.8702108819478446e-09,5.5373626860885015e-11,2.2179100030024428e-13,1.8100109467124942e-20,6.717171856154199e-20,2.2159995619880019e-13,1.566619133105443e-28,4.8840763426931433e-17,2.6611688802885356e-17,2.8674558222328546e-18,3.0699121708116515e-32,1.0165661796761403e-26,6.042265217012743e-20,6.280142069236641e-33,4.1638778787820926e-44,4.378680727904542e-19,4.2363634081311084e-47,6.142456788969692e-54,1.760530274060975e-41,5.427713381539811e-37,4.885662744984684e-46,4.1898265187959485e-45,1.8638060656385985e-32,1.1954571407522261e-36,1.4742644633106148e-40,1.59178163125793e-47,6.203415028247121e-48,1.1129126254405172e-52,1.4424463963341236e-59,2.6584771970301687e-61
4.6693503345010455e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727448219876,0.11866996373785764,0.022821567659735694,0.0,3.195504072837102e-28,8.50824102166214e-19,2.3100210155088423e-34,2.647155710431674e-28,1.3594682582819276e-61,4.121072115270468e-11,3.119515243914962e-55,4.121071665118379e-11,8.067740254733499e-38,2.8981806733654783e-36,7.025141738608159e-50,8.144735124571712e-51,3.0626942357043495e-20,4.587095890498372e-37,2.2506301969908896e-09,6.663716944184927e-11,2.6693534215353093e-13,2.5716698635018125e-20,9.547207818461698e-20,2.666583092673131e-13,2.583376818444355e-28,6.498779064025486e-17,4.118415458110777e-17,5.14505212903573e-18,7.474526541355873e-32,1.6770781627440904e-26,8.587743756291374e-20,1.345503326750436e-32,1.2368596542305619e-43,5.31631253414918e-19,1.3351080320776617e-46,2.1320491614877637e-53,4.2343684057617004e-41,1.045452346154514e-36,1.3004282774345012e-45,9.28708023594803e-45,4.429871084669809e-32,3.266883759380231e-36,4.590536239031716e-40,4.2402631881607306e-47,1.6525087653873213e-47,3.2488619621063634e-52,4.577445302992013e-59,8.436817102859334e-61
5.458600943676205e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727409042565,0.11866996335042748,0.02282156765410392,0.0,4.9284082136867215e-28,1.149621554155102e-18,5.566244699777663e-34,4.1523879767010675e-28,3.894106161706268e-61,4.817648422280194e-11,7.229605179609898e-55,4.8176478140843117e-11,1.4292804135342978e-37,5.2097052866055156e-36,1.85279593009798e-49,2.148036277056697e-50,4.1380349428463486e-20,9.89982855466109e-37,2.6310494938406566e-09,7.79007119991549e-11,3.120918602613806e-13,3.4731916606398275e-20,1.2898795945596473e-19,3.117105097902552e-13,3.9823583582440557e-28,8.230227128282671e-17,5.957672965055631e-17,8.516091250853607e-18,1.6315489423737395e-31,2.58643949123372e-26,1.1602217955613002e-19,2.5981504548445226e-32,3.2619636240938305e-43,6.270683698931173e-19,3.777129824382478e-46,6.631610445461616e-53,9.138622931652353e-41,1.8521243475777728e-36,3.095135179851958e-45,1.8677931167298496e-44,9.304638460425661e-32,7.793697289074657e-36,1.2442840590954068e-39,1.0100763561610206e-46,3.9364886358441204e-47,8.45922585057739e-52,1.2925583853563105e-58,2.3824779231337404e-60
7.037102162026524e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072733068795,0.11866996257556724,0.02282156764284038,0.0,1.0262532198396556e-27,1.887126074563973e-18,3.092610678886361e-33,8.844036174498887e-28,4.0414659567918685e-60,6.210801062324079e-11,3.539599572114548e-54,6.210800064090455e-11,3.896833251884431e-37,1.4324804840001864e-35,1.3974735339735814e-48,1.6200438395855007e-49,6.791982013517507e-20,4.084041825193792e-36,3.3918880328426017e-09,1.004277970426472e-10,4.024442759190523e-13,5.695710738902383e-20,2.1169625063665139e-19,4.017964180264533e-13,8.28278530028294e-28,1.1905197714819993e-16,1.0783953983936968e-16,1.993756350329778e-17,6.737593284695205e-31,5.385163509862855e-26,1.9040638268200935e-19,8.075753961833414e-32,2.4600051808161967e-42,8.229752455919963e-19,3.1081270733673596e-45,7.762591835536057e-52,3.770085518813108e-40,5.0496994005521477e-36,1.6974287202584787e-44,6.681318596589537e-44,3.3217389487273103e-31,3.5972039889715785e-35,7.781737487606164e-39,5.558592091667327e-46,2.1663831675297427e-46,6.273780283477284e-51,1.3091103280887397e-57,2.413681556161503e-59
8.615603380376844e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072725233333,0.11866996180070706,0.022821567631576837,0.0,1.8502066504285636e-27,2.811061073974184e-18,1.0820207219156442e-32,1.6149300707344072e-27,2.007352341048508e-59,7.603953737038122e-11,1.1462342401496427e-53,7.6039522502384e-11,8.610100971389069e-37,3.1702216548968475e-35,5.854338753358219e-48,6.7864759204856295e-49,1.0116501763190578e-19,1.1858408454451946e-35,4.152726498963163e-09,1.2295488199138705e-10,4.928511812965615e-13,8.476202156497481e-20,3.152890466139236e-19,4.918576900297875e-13,1.4915985497197498e-27,1.5786577857257306e-16,1.7088725089877127e-16,3.8859850118095245e-17,1.9491856524711827e-30,9.707553063324148e-26,2.8356581278236864e-19,1.9258432478522965e-31,1.0304676832884854e-41,1.0255878275780996e-18,1.2992137773078765e-44,3.8330725125095324e-51,1.0946969601741938e-39,1.1157396413878595e-35,5.926540958215419e-44,1.7869026427185665e-43,8.629059764205918e-31,1.106895261225151e-34,2.8809046506088927e-38,1.9458132493640715e-45,7.58373970441402e-46,2.6227560245272065e-50,6.473827002967862e-57,1.193828058302376e-58
1.0194104598727163e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727173978724,0.11866996102584695,0.022821567620313295,0.0,3.026410376954735e-27,3.921428802877181e-18,2.972332618773593e-32,2.662224618365557e-27,7.216750736565399e-59,8.997106446412068e-11,2.9932562384207413e-53,8.997104372531012e-11,1.6595102890502053e-36,6.114211798221116e-35,1.8473522813794097e-47,2.1414171355734622e-48,1.4111565395328083e-19,2.81211601943138e-35,4.913564892205502e-09,1.4548196684539263e-10,5.833152415128329e-13,1.1813228082472718e-19,4.397601533431086e-19,5.818943333494131e-13,2.4371511118032966e-27,1.978650557939935e-16,2.477896486658971e-16,6.708434876379815e-17,4.6241804744384285e-30,1.587667327296105e-25,3.954919837853023e-19,3.9046650987272616e-31,3.2514289057197036e-41,1.234905824796707e-18,4.110600076227875e-44,1.3852965466481874e-50,2.5960123627330712e-39,2.1504801693608103e-35,1.6243551077053572e-43,4.007928962134817e-43,1.8598910460979078e-30,2.7310480212467037e-34,8.286797697188313e-38,5.345708286405361e-45,2.0835228154489386e-45,8.273044318815227e-50,2.3243441190401587e-56,4.2869547543901876e-58
1.1772605817077483e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072709562411,0.11866996025098692,0.022821567609049753,0.0,4.618415896718142e-27,5.21823297454993e-18,7.005318634194375e-32,4.0832971832323235e-27,2.1334008517221676e-58,1.039025919043642e-10,6.820259214823117e-53,1.0390256430969326e-10,2.9094345796880457e-36,1.0726457008053156e-34,4.89210809456166e-47,5.670641639267163e-48,1.877716349681857e-19,5.836488807632057e-35,5.674403212570685e-09,1.680090516046799e-10,6.738387121786317e-13,1.5705329331956872e-19,5.851038282730741e-19,6.719063550087877e-13,3.715150848469424e-27,2.385018263085392e-16,3.3736633352097826e-16,1.0633252561484202e-16,9.637592065946557e-30,2.4225010304866493e-25,5.261767328379619e-19,7.089770041388207e-31,8.609718521553281e-41,1.4509291399445268e-18,1.103235761694491e-43,4.1776978358047124e-50,5.3880427290423285e-39,3.7702048253449235e-35,3.812006382434177e-43,7.990230691219484e-43,3.535746945194972e-30,5.820587529598058e-34,2.0280321962455135e-37,1.2573753864655835e-44,4.900815215952754e-45,2.18830818834698e-49,6.8630297416753035e-56,1.2659859148861304e-57
1.4929608253778122e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726938914895,0.11866995870126709,0.022821567586522668,0.0,9.285302935295284e-27,8.371159399636203e-18,2.8785899497701756e-31,8.257759192639925e-27,1.3023196547377472e-57,1.3176564782402732e-10,2.7033505277406148e-52,1.3176560356284006e-10,7.330320981583184e-36,2.70877371733932e-34,2.4590826670423278e-46,2.8501767171974234e-47,3.0119958546132873e-19,1.9152440120500804e-34,7.196079634670202e-09,2.1306322083915357e-10,8.550702658328879e-13,2.514940258631511e-19,9.383885804104434e-19,8.518565582182159e-13,7.453393936256063e-27,3.207901085186e-16,5.498836338039515e-16,2.234320966819742e-16,3.2126098717773794e-29,4.868995319541833e-25,8.43792620135724e-19,1.8581836409985103e-30,4.3270820914890405e-40,1.903091666711431e-18,5.84947007886185e-43,2.7526505170844854e-49,1.7681347058658114e-38,9.499068747364838e-35,1.5422817829491313e-42,2.4927410655314005e-42,9.872295834852418e-30,1.9552887710238454e-33,8.754887721676776e-37,5.110888596684286e-44,1.9921456365850357e-44,1.0918998106195399e-48,4.165848275332816e-55,7.686915061999249e-57
