Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),CH3X(55),CO2X(24),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),C2H6X(52),C2H4X(70),HOCO(73),CHO2(74),S(216),CHO2X(213)
1.8355282437238745e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4424637651306969,0.09333042704725844,0.013067911721410131,0.00013619549125837413,0.0011177185469794422,0.03149358928519063,0.01602282646026567,5.697182661094532e-05,3.959909470784004e-11,0.0022226580288982143,6.210529804687665e-11,0.0004769408363262808,2.9527874284651556e-09,9.623049506567729e-06,1.3897376253247313e-09,9.034990041802773e-11,2.1256201455305973e-05,1.0447996712641236e-05,0.0066986165994941055,0.00201342968172112,0.0004209275471858886,4.744250570951389e-07,7.226026548602799e-09,3.0889829237150877e-09,2.932393922142102e-12,1.290068741316521e-07,3.799366075432674e-05,4.084265324803234e-05,5.0268912653046094e-08,0.0006296503755055206,1.653397237859519e-05,6.882292788997017e-09,3.107751403903405e-09,4.960031474792493e-08,8.626897127520714e-06,8.891273690259368e-10,8.911917170503145e-11,1.1768384945133606e-06,1.570375906673021e-07,2.945834798963704e-12,4.9525039516310136e-12,2.765701546915206e-13,5.464118260152379e-19,1.1809562807525556e-13
1.8380133461960633e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44246938555019233,0.09330893415875521,0.013057991561282345,0.00013645372072791043,0.0011195423135219157,0.03153732463966458,0.016045786854999272,5.6947820631332794e-05,3.976099849275927e-11,0.0022221683265192744,6.208736239799747e-11,0.00047704766312411007,2.952512668723209e-09,9.620541094781714e-06,1.3920410989621468e-09,9.047723505935345e-11,2.1239795825656677e-05,1.0465315177156303e-05,0.006697158014485915,0.0020079362662889797,0.00042119494358925004,4.734251804176654e-07,7.218950253734319e-09,3.0880796188487767e-09,2.9387323416405766e-12,1.2950027932461717e-07,3.81153833606457e-05,4.0900112334578324e-05,5.0350977009860365e-08,0.0006305337940500247,1.6561379617190106e-05,6.88086386726341e-09,3.103700716794451e-09,4.9672022224581293e-08,8.622331385864065e-06,8.909325294404524e-10,8.92272146691237e-11,1.1788442163857544e-06,1.5697343906810996e-07,2.9507552587410537e-12,4.9630051001243795e-12,2.771566018558427e-13,5.483553010896163e-19,1.1801102876535152e-13
1.8404984486682521e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4424750085973023,0.09328744763067354,0.013048078638829409,0.00013671148153377032,0.0011213628152976283,0.031581050356131964,0.01606874046913594,5.692380112140614e-05,3.9923303061529045e-11,0.0022216784416539763,6.206939097475777e-11,0.00047715440655890257,2.9522369902301036e-09,9.618002235976722e-06,1.3943446318325381e-09,9.06044802062044e-11,2.1223364752416872e-05,1.0482626293704375e-05,0.006695699890324389,0.0020024394324436646,0.00042146213301614313,4.7242264382233177e-07,7.2118797839813224e-09,3.087176031376891e-09,2.945111147110152e-12,1.2999657812138464e-07,3.823782610049067e-05,4.095755600608688e-05,5.043289659350786e-08,0.000631417045578758,1.6588775227479983e-05,6.879434382781679e-09,3.099619998864704e-09,4.9743710811722214e-08,8.61776557536203e-06,8.927384534934101e-10,8.933515632502069e-11,1.180849162428168e-06,1.569092492221867e-07,2.955673788296885e-12,4.973492535625797e-12,2.777422832675366e-13,5.502999385599359e-19,1.1792502227000357e-13
1.842983551140441e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44248063423141865,0.09326596746302705,0.013038172948920476,0.0001369687709259497,0.0011231800383795008,0.031624766445030324,0.016091687297419124,5.689976828278161e-05,4.008600867915093e-11,0.0022211883765593625,6.205138416102346e-11,0.0004772610668086003,2.9519604021662792e-09,9.615433032698594e-06,1.3966482225626763e-09,9.073163585923788e-11,2.1206908334317914e-05,1.0499930056652248e-05,0.006694242226392112,0.0019969392149312482,0.00042172911590135457,4.7141745653546e-07,7.204815142535874e-09,3.0862721657621236e-09,2.9515306798502047e-12,1.3049579454287194e-07,3.836099484483414e-05,4.1014984244728265e-05,5.051467077846138e-08,0.0006323001302507496,1.661615920054966e-05,6.878004341861139e-09,3.095509290436944e-09,4.981538048898938e-08,8.613199703165178e-06,8.945451392386781e-10,8.944299672787547e-11,1.1828533318161793e-06,1.568450216699648e-07,2.960590385778043e-12,4.9839661435738725e-12,2.783271925287595e-13,5.522457155147762e-19,1.1783760840318106e-13
1.8454686536126298e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4424862624118913,0.09324449365581813,0.013028274486430002,0.00013722558615915004,0.00112499396887567,0.03166847291681654,0.01611462733455603,5.687572231540932e-05,4.0249115609852073e-11,0.002220698133475948,6.203334233749803e-11,0.0004773676440507529,2.9516829136398034e-09,9.612833587295828e-06,1.3989518697782363e-09,9.085870201917587e-11,2.119042667005425e-05,1.0517226460432278e-05,0.006692785022070963,0.001991435648479207,0.00042199589267797244,4.704096277937296e-07,7.197756332522156e-09,3.085368026441506e-09,2.9579912847652508e-12,1.3099795286769333e-07,3.8484895527693186e-05,4.107239703253005e-05,5.059629894069717e-08,0.0006331830482250452,1.6643531527591248e-05,6.876573750760166e-09,3.0913686323136748e-09,4.988703123591494e-08,8.60863377640176e-06,8.963525847129863e-10,8.955073593252729e-11,1.1848567237327859e-06,1.5678075694730552e-07,2.9655050493465503e-12,4.994425809518145e-12,2.7891132324778355e-13,5.541926089989935e-19,1.177487869994863e-13
1.8479537560848186e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44249189309802606,0.09322302620903797,0.013018383246237714,0.00013748192449280447,0.0011268045929295895,0.03171216978196656,0.01613756057521663,5.685166341758835e-05,4.041262411708562e-11,0.0022202077146278643,6.201526588175028e-11,0.0004774741384625191,2.951404533686916e-09,9.610204001919828e-06,1.401255572103696e-09,9.09856786867999e-11,2.1173919858284238e-05,1.0534515499546928e-05,0.006691328276742093,0.0019859287677973115,0.0004222624637773883,4.6939916684696333e-07,7.190703356977485e-09,3.0844636178324037e-09,2.964493310657184e-12,1.3150307763598807e-07,3.860953414694925e-05,4.112979435135192e-05,5.067778045771048e-08,0.000634065799660699,1.667089219989828e-05,6.875142615686615e-09,3.087198064726144e-09,4.9958663031754073e-08,8.604067802177785e-06,8.98160788034493e-10,8.965837399354442e-11,1.1868593373683384e-06,1.5671645558553987e-07,2.970417777187309e-12,5.004871419112864e-12,2.794946690390996e-13,5.561405960079769e-19,1.1765855789202968e-13
1.8504388585570074e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44249752624908345,0.09320156512266664,0.013008499223228635,0.0001377377831911039,0.0011286118967201355,0.03175585705097488,0.01616048701403262,5.682759178598125e-05,4.0576534463531154e-11,0.002219717122223002,6.199715516824121e-11,0.0004775805502206669,2.951125271272296e-09,9.607544378525166e-06,1.4035593281622363e-09,9.111256586294559e-11,2.1157387997631112e-05,1.0551797168562826e-05,0.006689871989785909,0.0019804186075785307,0.00042252882962930534,4.683860829545935e-07,7.183656218876928e-09,3.083558944324553e-09,2.9710371099300595e-12,1.3201119365221118e-07,3.873491676518385e-05,4.118717618288003e-05,5.075911470850391e-08,0.0006349483847167622,1.6698241208870343e-05,6.873710942798213e-09,3.082997628752593e-09,5.0030275855688106e-08,8.599501787577085e-06,8.999697472622968e-10,8.976591096515442e-11,1.1888611719204716e-06,1.5665211811150802e-07,2.9753285674973692e-12,5.015302858128413e-12,2.800772235234324e-13,5.580896534963521e-19,1.1756692094445656e-13
1.8529239610291962e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4425031618242765,0.09318011039667297,0.012998622412293043,0.00013799315952302296,0.0011304158664617063,0.03179953473435441,0.01618340664559634,5.6803507615628843e-05,4.0740846911094845e-11,0.002219226358453162,6.197901056835157e-11,0.00047768687950157477,2.9508451352900835e-09,9.604854818869841e-06,1.4058631365756405e-09,9.123936354849745e-11,2.1140831186683785e-05,1.0569071462109249e-05,0.006688416160582037,0.0019749052024999455,0.00042279499066174306,4.673703853862385e-07,7.176614921135176e-09,3.082654010281146e-09,2.9776230386730703e-12,1.325223259886957e-07,3.8861049510528516e-05,4.124454250865049e-05,5.084030107359393e-08,0.0006358308035522728,1.672557854601325e-05,6.872278738203032e-09,3.078767366240366e-09,5.010186968682338e-08,8.594935739661376e-06,9.017794604110507e-10,8.987334690124409e-11,1.19086222659404e-06,1.5658774504759915e-07,2.980237418486338e-12,5.025720012451808e-12,2.806589803278159e-13,5.6003975837779685e-19,1.1747387604714782e-13
1.855409063501385e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4425087997827694,0.0931586620310148,0.01298875280832649,0.00013824805076234666,0.0011322164884043267,0.031843202842635816,0.016206319464459735,5.6779411099964556e-05,4.090556172090987e-11,0.002218735425494193,6.196083245040835e-11,0.000477793126481232,2.950564134564595e-09,9.602135424515545e-06,1.4081669959641858e-09,9.136607174438347e-11,2.1124249523997855e-05,1.0586338374885108e-05,0.00668696078850932,0.001969388587223672,0.000423060947301037,4.663520834260047e-07,7.1695794665773296e-09,3.081748820048132e-09,2.9842514570960056e-12,1.3303649998991288e-07,3.8987938577526976e-05,4.130189331002671e-05,5.092133893503279e-08,0.0006367130563262465,1.6752904202930816e-05,6.870846007959889e-09,3.0745073181718883e-09,5.017344450393661e-08,8.590369665470329e-06,9.035899256065224e-10,8.998068185542881e-11,1.192862500601049e-06,1.5652333691179082e-07,2.9851443283884662e-12,5.036122768076286e-12,2.81239933085719e-13,5.6199088751578e-19,1.1737942308248752e-13
1.8578941659735739e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44251444008367513,0.09313722002563884,0.012978890406229784,0.00013850245418769633,0.0011340137488337508,0.03188686138636743,0.016229225465133272,5.675530243082883e-05,4.1070679153336736e-11,0.0022182443255061397,6.194262117971156e-11,0.0004778992913352392,2.95028227785045e-09,9.599386296827922e-06,1.4104709049465405e-09,9.149269045156972e-11,2.1107643108096476e-05,1.0603597901652411e-05,0.00668550587294578,0.0019638687963978007,0.00042332669997184824,4.6533118636814965e-07,7.1625498579673555e-09,3.080843377944472e-09,2.990922729161118e-12,1.3355374127528483e-07,3.91155902280104e-05,4.135922856818255e-05,5.100222767639323e-08,0.0006375951431976657,1.6780218171330044e-05,6.869412758078704e-09,3.0702175263681255e-09,5.0245000285713786e-08,8.58580357202164e-06,9.054011409141951e-10,9.008791588096883e-11,1.1948619931605897e-06,1.5645889421768739e-07,2.990049295449787e-12,5.046511011114855e-12,2.818200754370496e-13,5.6394301773403365e-19,1.1728356196393213e-13
1.8603792684457627e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4425200826860542,0.09311578438048072,0.01296903520090898,0.00013875636708255638,0.0011358076340715676,0.03193051037611467,0.016252124642084847,5.6731181798483266e-05,4.123619946796338e-11,0.002217753060633378,6.192437711856056e-11,0.00047800537423880974,2.9499995738334762e-09,9.596607536976853e-06,1.4127748621396609e-09,9.161921967105516e-11,2.109101203747134e-05,1.0620850037232589e-05,0.006684051413268607,0.00195834586465734,0.00042359224909716784,4.643077035167166e-07,7.155526098017986e-09,3.079937688261113e-09,2.9976372225780387e-12,1.3407407574273817e-07,3.9244010791984486e-05,4.1416548264131934e-05,5.108296668277168e-08,0.0006384770643254691,1.680752044302358e-05,6.867978994520979e-09,3.0658980338079074e-09,5.031653701081475e-08,8.581237466311083e-06,9.072131043178981e-10,9.019504903075147e-11,1.1968607034987728e-06,1.5639441747455867e-07,2.9949523179255277e-12,5.056884627803625e-12,2.8239940102821715e-13,5.658961258187771e-19,1.1718629263983038e-13
1.8628643709179515e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4425257275489128,0.09309435509546513,0.012959187187275397,0.0001390097867353005,0.0011375981304753043,0.03197414982245982,0.016275016989738662,5.670704939162478e-05,4.140212292360558e-11,0.002217261633004759,6.190610062628021e-11,0.0004781113753667698,2.9497160311316107e-09,9.593799245936723e-06,1.4150788661586824e-09,9.174565940386582e-11,2.1074356410583655e-05,1.063809477651639e-05,0.006682597408854119,0.0019528198266251732,0.000423857595098315,4.6328164419182854e-07,7.1485081893485735e-09,3.0790317552746462e-09,3.0043953094274095e-12,1.3459752957346945e-07,3.937320666853086e-05,4.1473852378712495e-05,5.116355534081797e-08,0.0006393588198685429,1.6834811009918526e-05,6.866544723200202e-09,3.0615488822360036e-09,5.038805465750732e-08,8.57667135531259e-06,9.090258139504873e-10,9.03020813573953e-11,1.1988586308486651e-06,1.5632990718737833e-07,2.999853394097897e-12,5.067243504485906e-12,2.829779035122878e-13,5.678501885048002e-19,1.1708761504222944e-13
1.8653494733901404e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4425313746312004,0.09307293217050572,0.012949346360245566,0.00013926271043921876,0.0011393852244385302,0.03201777973600159,0.016297902502474173,5.6682905397399506e-05,4.156844977830724e-11,0.002216770044733744,6.188779205924683e-11,0.00047821729489355914,2.9494316582949675e-09,9.590961524486711e-06,1.417382915616809e-09,9.187200965104977e-11,2.1057676325865126e-05,1.0655332114457213e-05,0.006681143859077763,0.00194729071691303,0.00042412273839494694,4.622530177245785e-07,7.141496134516299e-09,3.0781255832358356e-09,3.0111973657231347e-12,1.3512412923479688e-07,3.950318432672512e-05,4.153114089255622e-05,5.12439930387168e-08,0.0006402404099857085,1.6862089864021872e-05,6.865109949982145e-09,3.057170114125706e-09,5.045955320393414e-08,8.572105245978313e-06,9.108392678925602e-10,9.040901291315347e-11,1.2008557744502212e-06,1.562653638568612e-07,3.0047525222613164e-12,5.0775875276277155e-12,2.8355557654897635e-13,5.698051824875452e-19,1.169875291329181e-13
1.8678345758623292e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4425370238918085,0.0930515156055052,0.012939512714741273,0.00013951513549254364,0.001141168902390964,0.03206140012735481,0.016320781174624904,5.665875000141669e-05,4.1735180289340384e-11,0.002216278297918545,6.186945177091395e-11,0.00047832313299323227,2.949146463806531e-09,9.588094473211069e-06,1.4196870091252075e-09,9.199827041367155e-11,2.104097188171897e-05,1.0672562046064043e-05,0.006679690763314069,0.0019417585701224694,0.0004243876794050656,4.612218334550107e-07,7.134489936039146e-09,3.0772191763649307e-09,3.0180437712519106e-12,1.3565390148360567e-07,3.9633950306566936e-05,4.158841378612223e-05,5.1324279166184645e-08,0.0006411218348357142,1.688935699744631e-05,6.863674680685363e-09,3.052761773673439e-09,5.0531032628286035e-08,8.567539145238685e-06,9.126534640881842e-10,9.051584374986519e-11,1.2028521335502227e-06,1.5620078797950118e-07,3.0096497007147006e-12,5.087916583825971e-12,2.8413241380468754e-13,5.717610844295335e-19,1.1688603492043926e-13
1.870319678334518e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44254267528956853,0.09303010540035532,0.012929686245689527,0.0001397670591984776,0.0011429491507985775,0.03210501100715004,0.016343653000477323,5.663458338776228e-05,4.1902314713205416e-11,0.002215786394642259,6.185108011183775e-11,0.00047842888983945845,2.9488604560832494e-09,9.585198192499403e-06,1.4219911452928966e-09,9.212444169280657e-11,2.1024243176520953e-05,1.0689784566414827e-05,0.00667823812093664,0.0019362234208458692,0.00042465241854501123,4.601881007410138e-07,7.127489596337687e-09,3.0763125388709967e-09,3.024934910442221e-12,1.3618687337172977e-07,3.9765511219922897e-05,4.164567103969155e-05,5.1404413114509766e-08,0.0006420030945772236,1.6916612402395652e-05,6.862238921081605e-09,3.048323903431778e-09,5.060249290829585e-08,8.5629730600025e-06,9.144684006736375e-10,9.06225739191053e-11,1.204847707402213e-06,1.561361800476078e-07,3.0145449277865996e-12,5.098230559785486e-12,2.847084089527075e-13,5.737178709403692e-19,1.1678313238755388e-13
1.8728047808067068e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4425483287832497,0.09300870155493694,0.01291986694802255,0.00014001847886521964,0.0011447259561637052,0.03214861238603321,0.016366517974269707,5.661040573901264e-05,4.206985330563157e-11,0.0022152943369730025,6.183267742970232e-11,0.00047853456560552343,2.9485736434761318e-09,9.582272782546982e-06,1.4242953227266327e-09,9.225052348953561e-11,2.1007490308620426e-05,1.0706999670650554e-05,0.006676785931318117,0.0019306853036674318,0.0004249169562294742,4.591518289527062e-07,7.120495117765976e-09,3.0754056749393293e-09,3.0318711718833e-12,1.3672307224889152e-07,3.98978737514874e-05,4.1702912633324274e-05,5.148439427653118e-08,0.0006428841893688069,1.694385607116948e-05,6.8608026768960615e-09,3.043856546407197e-09,5.067393402150955e-08,8.558406997156958e-06,9.16284075756388e-10,9.07292034720799e-11,1.2068424952664329e-06,1.5607154054934345e-07,3.0194382018194783e-12,5.108529342335561e-12,2.852835556731898e-13,5.756755185896159e-19,1.1667882154237688e-13
1.8752898832788957e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44255398433155685,0.09298730406912009,0.012910054816677787,0.00014026939180599235,0.0011464993050251471,0.03219220427466534,0.016389376090190984,5.6586217236247935e-05,4.223779632157667e-11,0.0022148021269640483,6.181424406934484e-11,0.0004786401604643294,2.94828603427067e-09,9.579318343355018e-06,1.4265995400307993e-09,9.237651580493945e-11,2.099071337634141e-05,1.0724207353963317e-05,0.0066753341938301704,0.001925144253164212,0.0004251812928715036,4.581130274677792e-07,7.113506502654347e-09,3.0744985887209255e-09,3.0388529479151084e-12,1.372625257658787e-07,4.0031044659757666e-05,4.176013854689085e-05,5.156422204662609e-08,0.0006437651193689287,1.6971087996173937e-05,6.859365953807841e-09,3.039359748109971e-09,5.074535594562572e-08,8.55384096356776e-06,9.181004872305414e-10,9.083573245952945e-11,1.2088364964097583e-06,1.5600686996875926e-07,3.0243295211539575e-12,5.118812818445828e-12,2.858578476531595e-13,5.776340039199558e-19,1.1657310245616755e-13
1.8777749857510845e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44255964189312963,0.0929659129427639,0.012900249846597881,0.00014051979533906886,0.0011482691839582795,0.032235786683722074,0.016412227342379494,5.656201805906551e-05,4.240614401522726e-11,0.0022143097666539532,6.179578037278027e-11,0.00047874567458839603,2.9479976366880594e-09,9.576334974730975e-06,1.4289037958072937e-09,9.250241864009317e-11,2.097391247798367e-05,1.0741407611613512e-05,0.006673882907843459,0.0019196003039071345,0.00042544542888249754,4.5707170568364097e-07,7.106523753232124e-09,3.0735912843589125e-09,3.045880635804478e-12,1.378052618806662e-07,4.0165030778021014e-05,4.1817348760082835e-05,5.1643895820762385e-08,0.0006446458847359387,1.6998308169903288e-05,6.857928757450443e-09,3.034833551986059e-09,5.0816758657821424e-08,8.549274966079137e-06,9.199176332284018e-10,9.094216093193456e-11,1.2108297101056385e-06,1.5594216878583168e-07,3.029218884163029e-12,5.129080875194439e-12,2.8643127858675177e-13,5.795933034196125e-19,1.1646597516417173e-13
