Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH3OO(77),C2H6X(52)
3.071533536496034e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33188901845592178,0.11357033422324639,0.022532107505495579,0.0,4.4091978331084992e-10,2.3086227049225219e-09,0.0,6.8494395323084778e-13,0.0,7.6163073744595877e-07,7.7837699498169327e-27,2.619102829514003e-09,1.3865207396069761e-20,3.2521923138925974e-13,0.0,0.0,1.1318888829128412e-10,6.6117178836035798e-21,0.0050988664153707088,0.00057891754157457845,3.6275337326855772e-09,2.0163025435597874e-09,7.5514324577848293e-07,4.8956189530560688e-14,1.313786930057691e-10,1.5845351952647342e-15
3.094375904548349e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3318741007479194,0.11355964288132332,0.022529994204220322,0.0,4.5733518026516043e-10,2.3806613936687207e-09,0.0,7.0652036659409642e-13,0.0,7.7117869846401623e-07,8.2260219825546159e-27,2.6365333230164056e-09,1.4377764177281677e-20,3.3591192952384116e-13,0.0,0.0,1.1616706266984422e-10,6.9007043143890463e-21,0.0051095481846268487,0.0005831440819767281,3.6505399267487682e-09,2.0557536285411929e-09,7.6447913104011903e-07,5.0473234199720538e-14,1.3302444551759552e-10,1.6357987605398198e-15
3.117218272600663e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33185935348476919,0.11354912120448561,0.022527881290010082,0.0,4.742575199820358e-10,2.4544560025131858e-09,0.0,7.2863222751186648e-13,0.0,7.8078319760382251e-07,8.6902986836711797e-27,2.6539535783489232e-09,1.4905821462500094e-20,3.4688218702064973e-13,0.0,0.0,1.1920223423060255e-10,7.20033880972252e-21,0.005120060232235297,0.00058736984717156491,3.6735594243639168e-09,2.0956985810042291e-09,7.7386651193737132e-07,5.2031041361381544e-14,1.3467976857584769e-10,1.6883693188643761e-15
3.1400606406529775e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33184477398212697,0.11353876651275181,0.022525768760631913,0.0,4.9169926085360901e-10,2.5300373043923717e-09,0.0,7.5128932104041731e-13,0.0,7.9044422778675958e-07,9.1775458303021742e-27,2.6713639389763441e-09,1.5449747531221167e-20,3.5813532270425155e-13,0.0,0.0,1.2229508636327291e-10,7.5109423630490254e-21,0.0051304052381845175,0.00059159484160922185,3.6965922532865468e-09,2.1361400346043987e-09,7.8330529131002804e-07,5.3630531517566964e-14,1.3634465822111278e-10,1.742271414404676e-15
3.162903008705292e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33183035959805468,0.11352857616847507,0.022523656613887874,0.0,5.09673087715068e-10,2.6074363925964836e-09,0.0,7.7450154876438156e-13,0.0,8.0016178201444704e-07,9.6887435070473838e-27,2.6887647461357141e-09,1.6009917183710003e-20,3.6967672149088429e-13,0.0,0.0,1.2544630555408659e-10,7.8328435716737645e-21,0.0051405858401283033,0.00059581906966958849,3.7196384400494921e-09,2.1770806121344595e-09,7.9279537099351183e-07,5.5272641150200642e-14,1.3801911050966376e-10,1.7975298916936302e-15
3.185745376757606e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3318161077323496,0.11351854757567394,0.022521544847614476,0.0,5.2819191440672431e-10,2.6866846813302957e-09,0.0,7.9827892946722252e-13,0.0,8.0993585336535559e-07,1.0224907130528503e-26,2.7061563388478498e-09,1.6586711822745225e-20,3.8151183474284935e-13,0.0,0.0,1.2865658136476637e-10,8.1663787710526317e-21,0.005150604634055045,0.00060004253566343241,3.7426980099927559e-09,2.218522925389282e-09,8.023366518094196e-07,5.6958322698522148e-14,1.3970312151284475e-10,1.8541698974034635e-15
3.208587744809921e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33180201582588509,0.11350867817937342,0.022519433459682117,0.0,5.472688863508363e-10,2.7678139062463007e-09,0.0,8.2263159980148404e-13,0.0,8.1976643499150392e-07,1.0787088498365908e-26,2.7235390539286066e-09,1.7180519536128983e-20,3.936461806246025e-13,0.0,0.0,1.3192660641135567e-10,8.5118921707634819e-21,0.0051604641749464098,0.00060426524383349906,3.7657709872919773e-09,2.2604695753870693e-09,8.1192903355581834e-07,5.8688545093120414e-14,1.4139668731647204e-10,1.9122168821176844e-15
3.231430112862235e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33178808135996046,0.11349896546495718,0.022517322447994575,0.0,5.6691738313497746e-10,2.8508561249501357e-09,0.0,8.4756981495883141e-13,0.0,8.2965352011523653e-07,1.1376376863024492e-26,2.7409132259998905e-09,1.7791735179969694e-20,4.0608534445681884e-13,0.0,0.0,1.3525707634290191e-10,8.8697359921740058e-21,0.0051701669774255688,0.00060848719835559552,3.7888573949862971e-09,2.3029231519503462e-09,8.2157241499830275e-07,6.0464293813249359e-14,1.4309980402025025e-10,1.9716966021023473e-15
3.2542724809145495e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33177430185566315,0.11348940695752917,0.022515211810488427,0.0,5.8715102109017956e-10,2.9358437174783255e-09,0.0,8.7310394933987619e-13,0.0,8.3959710202608348e-07,1.1993900030984853e-26,2.758279187500429e-09,1.8420760462744624e-20,4.1883497906384282e-13,0.0,0.0,1.3864868981997553e-10,9.240270607822017e-21,0.0051797155163951884,0.00061270840333965747,3.8119572550065645e-09,2.3458862334558556e-09,8.3126669386103215e-07,6.2286570683268368e-14,1.4481246773720272e-10,2.0326351210765836e-15
3.277114848966864e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33176067487323851,0.113480000221286,0.022513101545132554,0.0,6.0798365588504743e-10,3.0228093867475194e-09,0.0,8.9924449722378142e-13,0.0,8.4959717407769463e-07,1.2640825487702662e-26,2.7756372686963027e-09,1.9068004030149736e-20,4.3190080512367245e-13,0.0,0.0,1.4210214849304261e-10,9.6238646825242722e-21,0.0051891122276653059,0.00061692886283079703,3.8350705882019521e-09,2.3893613872178871e-09,8.4101176681723453e-07,6.4156394560562572e-14,1.4653467459311611e-10,2.095058811982396e-15
3.299957217019178e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33174719801147173,0.11347074285889883,0.02251099164992763,0.0,6.2942938512938027e-10,3.1117861589751484e-09,0.0,9.2600207343764351e-13,0.0,8.5965372968485406e-07,1.3318361548825348e-26,2.7929877976912401e-09,1.9733881550744067e-20,4.4528861151732889e-13,0.0,0.0,1.4561815698069195e-10,1.0020895316229913e-20,0.0051983595085712715,0.00062114858081033523,3.8581974143657522e-09,2.4333511690492598e-09,8.5080752948064616e-07,6.607480147895078e-14,1.4826642072599985e-10,2.1589943587537051e-15
3.3227995850714927e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3317338689070784,0.11346163251090532,0.022508882122905575,0.0,6.515025509652701e-10,3.2028073840717853e-09,0.0,9.5338741402564594e-13,0.0,8.6976676232056676e-07,1.4027758538142051e-26,2.8103311004366811e-09,2.0418815802396018e-20,4.5900425566883716e-13,0.0,0.0,1.4919742284769165e-10,1.0431748188634975e-20,0.005207459718581906,0.00062536756119681671,3.8813377522620696e-09,2.4778581228205393e-09,8.6065387639711419e-07,6.8042844156625189e-14,1.5000770228555809e-10,2.2244687580846334e-15
3.345641953123807e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33172068523410486,0.11345266685511111,0.022506772962129083,0.0,6.7421774267459591e-10,3.2959067360042089e-09,0.0,9.8141137691798177e-13,0.0,8.7993626551321894e-07,1.4770309992749195e-26,2.8276675007416097e-09,2.1123236759538999e-20,4.7305366388830884e-13,0.0,0.0,1.5284065658289451e-10,1.0856817705574341e-20,0.0052164151798980369,0.00062958580784700814,3.9044916196508146e-09,2.5228847810447375e-09,8.7055070103526778e-07,7.0061592856245931e-14,1.5175851543267593e-10,2.2915093211970098e-15
3.3684843211761214e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33170764470333824,0.11344384360600061,0.022504664165691149,0.0,6.9758979930212716e-10,3.3911182131289404e-09,0.0,1.0100849425995359e-12,0.0,8.9016223284380996e-07,1.5547353895920945e-26,2.8449973202821687e-09,2.1847581681243936e-20,4.8744283171708099e-13,0.0,0.0,1.5654857157700234e-10,1.1296507147207871e-20,0.0052252281780415513,0.00063380332455688175,3.9276590333113542e-09,2.5684336644756557e-09,8.8049789577827364e-07,7.2132135736933907e-14,1.5351885633891814e-10,2.3601436756070993e-15
3.391326689228436e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33169474506172603,0.11343516051415754,0.022502555731714537,0.0,7.2163381225665152e-10,3.4884761384969447e-09,0.0,1.0394192147783312e-12,0.0,9.0044465794325302e-07,1.6360273938180526e-26,2.8623208786110499e-09,2.2592295200116029e-20,5.0217782425981224e-13,0.0,0.0,1.6032188410015226e-10,1.1751228818017449e-20,0.0052339009624351382,0.00063802011506258153,3.950840009067862e-09,2.6145072813725261e-09,8.9049535191610272e-07,7.4255577927975754e-14,1.5528872118604134e-10,2.4303997668915234e-15
3.41416905728075e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33168198409180416,0.11342661536569411,0.022500447658351325,0.0,7.4636512792686122e-10,3.5880151601282954e-09,0.0,1.0694254210537279e-12,0.0,9.1078353448974684e-07,1.7210500807075254e-26,2.8796384931666731e-09,2.3357829412023481e-20,5.1726477651948109e-13,0.0,0.0,1.6416131327934539e-10,1.2221404198631924e-20,0.0052424357469728518,0.00064223618304137418,3.974034561812963e-09,2.6611081283148311e-09,9.0054295963634047e-07,7.6433042543303542e-14,1.5706810616551769e-10,2.5023058604523855e-15
3.4370114253330646e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33166935961113481,0.11341820598168961,0.022498339943782461,0.0,7.7179935032362538e-10,3.6897702512562531e-09,0.0,1.10011491358437e-12,0.0,9.211788562062102e-07,1.8099513506165185e-26,2.8969504792821471e-09,2.4144643966665675e-20,5.3270989373899048e-13,0.0,0.0,1.6806758107574181e-10,1.2707464099497007e-20,0.0052508347105816363,0.00064645153211258385,3.9972427055291289e-09,2.7082386899408643e-09,9.1064060801614597e-07,7.8665671450107117e-14,1.5885700747807169e-10,2.5758905432815628e-15
3.459853793385379e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3316568694717526,0.11340993021763772,0.022496232586217243,0.0,7.9795234368882962e-10,3.7937767105420396e-09,0.0,1.1314991697558846e-12,0.0,9.3163061685778401e-07,1.9028840703742135e-26,2.914257150194029e-09,2.4953206158988459e-20,5.4851945172522023e-13,0.0,0.0,1.7204141226177117e-10,1.3209848816407462e-20,0.0052590999977739725,0.00065066616583851495,4.0204644533127605e-09,2.7559014377831789e-09,9.2078818501531283e-07,8.0954623725637029e-14,1.6065542133322832e-10,2.6511827257241744e-15
3.4826961614376934e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33164451155962027,0.11340178596290272,0.022494125583892931,0.0,8.2484023511315234e-10,3.9000701622589401e-09,0.0,1.1635897928483174e-12,0.0,9.4213881024939775e-07,2.0000062111803208e-26,2.9315588170508735e-09,2.5783991021454308e-20,5.6469979717421491e-13,0.0,0.0,1.7608353439807435e-10,1.3729008287918907e-20,0.005267233719191783,0.00065488008772535621,4.0436998173968895e-09,2.8040988313149246e-09,9.3098557746722184e-07,8.330107673259338e-14,1.6246334394887323e-10,2.7282116432412093e-15
3.505538529490008e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3316322837940921,0.11339377114018405,0.022492018935074267,0.0,8.5247941719755038e-10,4.0086865564446079e-09,0.0,1.1963985127033125e-12,0.0,9.5270343022339684e-07,2.1014809895809854e-26,2.9488557889215882e-09,2.6637481417174941e-20,5.8125734801013371e-13,0.0,0.0,1.8019467781032361e-10,1.4265402254656886e-20,0.00527523795214172,0.000659093301224071,4.0669488091701594e-09,2.8528333179963153e-09,9.4123267107082468e-07,8.5706227635135277e-14,1.6428077155082436e-10,2.8070068581712899e-15
3.528380897542322e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33162018412738609,0.11338588370498963,0.022489912638053,0.0,8.8088655066876486e-10,4.1196621690236334e-09,0.0,1.2299371863910205e-12,0.0,9.6332447065723085e-07,2.2074770115771074e-26,2.9661483728035824e-09,2.7514168133914336e-20,5.9819859370162055e-13,0.0,0.0,1.843755755658529e-10,1.4819500420540871e-20,0.0052831147411219947,0.00066330580973127638,4.0902114391996079e-09,2.9021073315181034e-09,9.5152935038465807e-07,8.8171291034433872e-14,1.6610770037241406e-10,2.8875982614915835e-15
3.5512232655946366e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33160821054406514,0.11337812164511721,0.022487806691147548,0.0,9.1007856699045085e-10,4.233033601899007e-09,0.0,1.2642177988767396e-12,0.0,9.7400192546120225e-07,2.3181684199196514e-26,2.9834368736307324e-09,2.8414549978969747e-20,6.155300955746994e-13,0.0,0.0,1.8862696345010323e-10,1.5391782615941183e-20,0.0052908660983408545,0.00066751761659010391,4.1134877172529636e-09,2.9519232930266744e-09,9.6187549881799825e-07,9.0697499872253433e-14,1.6794412665408297e-10,2.9700160745778289e-15
3.574065633646951e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33159636106052554,0.11337048298014424,0.022485701092702478,0.0,9.4007267104393786e-10,4.3488377830103738e-09,0.0,1.2992524636872842e-12,0.0,9.8473578857627387e-07,2.4337350446472723e-26,3.00072159428115e-09,2.9339133874938859e-20,6.3325848715002173e-13,0.0,0.0,1.9294957994296192e-10,1.5982738962786743e-20,0.0052984940042268731,0.00067172872509104788,4.1367776523150332e-09,3.0022836117336401e-09,9.7227099862260863e-07,9.3286108190306603e-14,1.6979004664298406e-10,3.0542908509634836e-15
3.5969080016992654e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33158463372449376,0.11336296576092564,0.022483595841088139,0.0,9.7088634375162925e-10,4.4671119663620781e-09,0.0,1.3350534235770706e-12,0.0,9.9552605397193198e-07,2.5543625569223387e-26,3.0180028355847625e-09,3.0288434956380598e-20,6.513904744527977e-13,0.0,0.0,1.973441661949111e-10,1.6592870041642032e-20,0.0053060004079311654,0.00067593913847280144,4.1600812526089797e-09,3.0531906823880816e-09,9.8271573088787203e-07,9.5938387759875593e-14,1.7164545659259727e-10,3.1404534780979666e-15
3.61975036975158e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33157302661453208,0.11335556806909945,0.022481490934700223,0.0,1.0025373446703937e-09,4.5878937320200311e-09,0.0,1.3716330511939246e-12,0.0,1.0063727156441042e-06,2.6802426262221984e-26,3.0352808963307209e-09,3.126297666737791e-20,6.6993283630997132e-13,0.0,0.0,2.0181146600296646e-10,1.7222687060771463e-20,0.0053133872278216454,0.00068014885992307827,4.1833985256189364e-09,3.104646886533825e-09,9.9320957553231381e-07,9.8655628345716914e-14,1.7351035276235387e-10,3.2285351791039986e-15
3.642592737803894e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33156153783955061,0.11334828801660042,0.022479386371959384,0.0,1.0350437146908889e-09,4.7112209860736675e-09,0.0,1.4090038497446051e-12,0.0,1.0172757676131355e-06,2.8115730809432937e-26,3.0525560732746163e-09,3.2263290860010235e-20,6.8889242468649612e-13,0.0,0.0,2.063522257865295e-10,1.7872712027209888e-20,0.0053206563519694709,0.00068435789257941817,4.2067294781036555e-09,3.156654594048376e-09,1.0037524112947339e-06,1.0143914240998213e-13,1.7538473141727159e-10,3.3185675145340256e-15
3.6654351058562086e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33155016553832811,0.11334112374518139,0.02247728215131083,0.0,1.0684237786738026e-09,4.837131960567136e-09,0.0,1.4471784536600285e-12,0.0,1.0282352039218146e-06,2.9485580724765158e-26,3.06982866114552e-09,3.328991789374374e-20,7.0827616499149678e-13,0.0,0.0,2.1096719456305561e-10,1.8543477919857731e-20,0.0053278096386277984,0.00068856623952998487,4.2300741161157623e-09,3.2092161596754293e-09,1.0143441157306146e-06,1.0429026065666595e-13,1.7726858882759869e-10,3.4105823841257073e-15
3.688277473908523e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33153890787903995,0.11333407342594189,0.022475178271223913,0.0,1.1026961480114691e-09,4.9656652133996878e-09,0.0,1.4861696292602101e-12,0.0,1.0392510186334518e-06,3.0914082428129752e-26,3.0870989526528616e-09,3.4343406735747496e-20,7.2809105635518652e-13,0.0,0.0,2.1565712392347631e-10,1.9235528864619834e-20,0.0053348489167029597,0.0006927739038143486,4.2534324450256789e-09,3.2623339240181526e-09,1.024984565204328e-06,1.0721033081646041e-13,1.7916192126846798e-10,3.5046120285564741e-15
3.7111198419608374e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33152776305879383,0.11332713525886454,0.022473074730191785,0.0,1.1378797233427963e-09,5.0968596281892292e-09,0.0,1.5259902754189026e-12,0.0,1.0503232058300094e-06,3.240340895740163e-26,3.1043672384931232e-09,3.5424315062143467e-20,7.4834417196415558e-13,0.0,0.0,2.2042276800755616e-10,1.9949420311606873e-20,0.0053417759862181757,0.00069698088842425206,4.2768044695324819e-09,3.3160102165043705e-09,1.0356736348791545e-06,1.1020072522355216e-13,1.8106472501956011e-10,3.6006890311971334e-15
3.733962210013152e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.331516729303172,0.11332030747235879,0.02247097152673096,0.0,1.1739936972129631e-09,5.2307544141041856e-09,0.0,1.5666534242279288e-12,0.0,1.0614517596102813e-06,3.3955801716892856e-26,3.1216338073563778e-09,3.6533209360198647e-20,7.6904265936857031e-13,0.0,0.0,2.2526488347908612e-10,2.0685719214418624e-20,0.0053485926187699581,0.00070118719630437166,4.300190193680201e-09,3.3702473508725238e-09,1.0464111987150445e-06,1.1326283545741238e-13,1.8297699636477545e-10,3.698846319864508e-15
3.756804578065466e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33150580486578229,0.11331358832281144,0.022468868659380997,0.0,1.2110575565862782e-09,5.3673891056656885e-09,0.0,1.6081722416612182e-12,0.0,1.0726366740881212e-06,3.5573572262953417e-26,3.1388989459326533e-09,3.7670665031467473e-20,7.9019374073317328e-13,0.0,0.0,2.3018422950077959e-10,2.1445004211528419e-20,0.0053553005579772706,0.00070539283035306246,4.3235896208842585e-09,3.4250476253814497e-09,1.0571971294620566e-06,1.1639806825614039e-13,1.8489873159191538e-10,3.7991171685731248e-15
3.7796469461177805e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33149498802781457,0.1133069760941449,0.022466766126704091,0.0,1.2490910855690261e-09,5.5068035625107614e-09,0.0,1.6505600282385292e-12,0.0,1.0838779433907179e-06,3.7259104127323907e-26,3.1561629389181469e-09,3.8837266495892564e-20,8.1180471316992383e-13,0.0,0.0,2.3518156770912301e-10,2.2227865809788359e-20,0.0053619015199235865,0.00070959779342308685,4.3470027539398356e-09,3.4804133278365159e-09,1.0680312986486426e-06,1.1960785709581154e-13,1.8682992699237216e-10,3.9015351992859065e-15
3.802489314170095e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33148427709760542,0.11330046909738194,0.022464663927284741,0.0,1.288114368111288e-09,5.6490379691222505e-09,0.0,1.693830219688855e-12,0.0,1.0951755616569167e-06,3.9014854678872261e-26,3.1734260690212699e-09,4.0033607296872367e-20,8.3388294905406865e-13,0.0,0.0,2.4025766218910487e-10,2.3034906570074932e-20,0.0053683971935919762,0.00071380208832233993,4.3704295950336201e-09,3.5363467300696244e-09,1.0789135765806691e-06,1.2289365663554986e-13,1.8877057886082696e-10,4.0061343836638845e-15
3.8253316822224093e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3314736704102087,0.11329406567021749,0.022462562059729376,0.0,1.3281477904520212e-09,5.7941328345311797e-09,0.0,1.7379963876135156e-12,0.0,1.1065295230355876e-06,4.0843357024355544e-26,3.190688616968548e-09,4.1260290207303592e-20,8.5643589624273138e-13,0.0,0.0,2.4541327944857717e-10,2.3866741295094944e-20,0.0053747892412932862,0.0007180057178145608,4.3938701457741777e-09,3.5928500865311501e-09,1.0898438323369653e-06,1.2625693359102461e-13,1.9072068349495647e-10,4.1129490448149112e-15
3.848174050274724e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33146316632697426,0.11328776417659733,0.022460460522665985,0.0,1.3692120438334375e-09,5.9421289919778843e-09,0.0,1.78307224014894e-12,0.0,1.1179398216840359e-06,4.2747221948856231e-26,3.2079508615103652e-09,4.2517927336607156e-20,8.7947107840018044e-13,0.0,0.0,2.5064918839258409e-10,2.472399721937175e-20,0.0053810792990875598,0.00072220868462002366,4.417324407198727e-09,3.6499256421300182e-09,1.1008219337551396e-06,1.2969918352498024e-13,1.9268023719514739e-10,4.2220138590413694e-15
