Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),H2(190),C2H6(343),C4H6(54),C4H5X(365),C4H7X(141),C4H7X(140),C4H7X(142),C4H5X(366),C4H7X(143),C6H9X(424),C6H9X(546),C6H9(574),C6H9X(642),SX(952),SX(982),C5H7X(950),C3H6(75),SX(1099),C3H5X(138),C3H5X(144),C6H9X(949),SX(983),SX(1351),S(1390),S(1079),SX(1821),SX(1816),SX(1818),SX(1820),SX(1819),SX(1823),SX(1822),SX(1058),SX(1057),SX(1056),SX(2706),C4H6a(364),S(1764),SX(3150),SX(3147),SX(2708),SX(4496),S(4575),SX(4700),SX(1454)
1.4973705587109068e-17,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583770912,0.66999999999999749,4.5028824243998053e-46,0.0,1.1879527683651035e-31,3.5976572949398494e-43,1.197214972390236e-73,0.0,4.5272169701404666e-102,3.5741811485740089e-84,0.0,2.583988591269653e-15,2.583988591269653e-15,1.6058927477598565e-33,4.0648539799927428e-47,6.8081715281932308e-38,1.7338622700303552e-48,1.1879527683554886e-31,9.5966926377100026e-43,3.5843701007769605e-59,2.6786701924260421e-53,1.6842344531014917e-61,6.173476555369111e-65,4.4338215321895085e-76,4.6611627524647019e-90,2.9124487156349974e-99,1.0066157370932351e-115,7.12380038161338e-127,3.0159715458076882e-139,3.0159715458076502e-139,3.6080671416563155e-153,1.0535112205612346e-154,1.0522318277641585e-154,9.8044269908950526e-116,1.0406180806116762e-155,7.3581552487667802e-167,1.4174775455359527e-180,4.2288518431339228e-189,3.3591444703878196e-200,3.359144470387793e-200,9.9969961103507358e-201,8.9681531612994644e-204,8.9681531614154129e-204,1.3094568934610801e-204,1.3094568935076351e-204,1.0135609469243038e-155,1.0135609469231802e-155,1.0135609469030205e-155,6.8116071309530983e-172,2.9206601642467399e-58,2.8672762666729523e-214,1.4601409752474255e-223,1.460140975247438e-223,3.4967219091595653e-172,2.4723629434683773e-183,2.3814290912200984e-197,1.3686297783408684e-206,1.2759849394210553e-191
2.996042047533639e-17,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583770395,0.66999999999999493,7.2129962853273776e-45,0.0,4.7549069677211047e-31,1.4400004853351999e-42,3.8370949381909173e-72,0.0,1.161588655539033e-99,2.2915017796827439e-82,0.0,5.1702221769692045e-15,5.1702221769692045e-15,1.2860166345344365e-32,6.5113351613496634e-46,5.4520588924540652e-37,2.7771929145157459e-47,4.7549069676440946e-31,7.6831893100730219e-42,5.9727784435940775e-58,4.2905275737151107e-52,5.3960313346713894e-60,1.9777297827115358e-63,2.8408820658566853e-74,5.9731467507869662e-88,7.4644731903717664e-97,5.1598320824414021e-113,7.3032149075015679e-124,6.18386243761554e-136,6.1838624376153849e-136,1.4795761055894616e-149,4.3201802175929037e-151,4.314933754767828e-151,5.0256711745851277e-113,4.2673087463631219e-152,6.0347836097656905e-163,2.3250857216038628e-176,1.3879181569843387e-184,2.2049567534803231e-195,2.2049567534802942e-195,6.5620708732095626e-196,5.8867339744630809e-199,5.8867339746153e-199,8.5953308825437666e-200,8.595330883154946e-200,4.1563543574738831e-152,4.1563543574646671e-152,4.1563543572993236e-152,5.5865327217338199e-168,4.6781320835323879e-57,3.764184774462122e-209,3.8337711121974546e-218,3.83377111219752e-218,2.8678329488687841e-168,4.0554122379177433e-179,7.8125074926018492e-193,8.9798437636120136e-202,4.1859914856740587e-187
5.993385025179103e-17,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583769363,0.66999999999998971,1.1547505978809041e-43,0.0,1.9025821424001307e-30,5.7618775552831789e-42,1.2288323011243808e-70,0.0,2.9770265334381037e-97,1.4678506884793626e-80,0.0,1.034268934835393e-14,1.0342689348353933e-14,1.0293345367647343e-31,1.0424195261994024e-44,4.3638568611590735e-36,4.4459206636546638e-46,1.9025821423384473e-30,6.1488865260382529e-41,1.0306610679154652e-56,6.8685704538290881e-51,1.7277677289963714e-58,6.3322851279756978e-62,1.8192007872126617e-72,7.6500200361239896e-86,1.9120072185254076e-94,2.6433606457746756e-110,7.4828178411124314e-121,1.267187939386091e-132,1.2671879393860278e-132,6.0638517760004195e-146,1.7705701238445922e-147,1.7684199287417196e-147,2.5746305673196688e-110,1.7489014334735356e-148,4.9465567544107086e-159,3.8116259352442781e-172,4.5515511995067357e-180,1.4461909915155257e-190,1.446190991515505e-190,4.3039428177190376e-191,3.8610016407927181e-194,3.8610016409923942e-194,5.6375210402264298e-195,5.6375210410281544e-195,1.70342820873236e-148,1.7034282087248065e-148,1.70342820858928e-148,4.5791370418135937e-164,7.4890743054905318e-56,4.937720541714644e-204,1.0058002762665599e-212,1.005800276266594e-212,2.3506888334476323e-164,6.6482342377060269e-175,2.5614846306723801e-188,5.888437741962231e-197,1.3724598491123221e-182
1.1988070980470033e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583767292,0.66999999999997939,1.8481380864397019e-42,0.0,7.611567456652018e-30,2.3051261541919039e-41,3.9338030745825642e-69,0.0,7.6254910985901161e-95,9.398373012197053e-79,0.0,2.0687623691010091e-14,2.0687623691010094e-14,8.2367617198248825e-31,1.6683561210339359e-43,3.4919696033960283e-35,7.1154032114766882e-45,7.6115674561576147e-30,4.9200434515052433e-40,1.8882499874006936e-55,1.0992694642770601e-49,5.5305176389963901e-57,2.0268993858806858e-60,1.1646202131379767e-70,9.7948375145650442e-84,4.8961495811303305e-92,1.3537915868007652e-107,7.6646209568360992e-118,2.5959516360809234e-129,2.595951636080663e-129,2.4844723598533465e-142,7.254353662297591e-144,7.2455439147484336e-144,1.3185916219292599e-107,7.1655730251270486e-145,4.053391943089584e-155,6.2467752112426116e-168,1.4920458339922903e-175,9.4815290988153471e-186,9.4815290988155251e-186,2.8217544781609356e-186,2.5313530246230327e-189,2.5313530248848562e-189,3.6960761126217612e-190,3.6960761136730138e-190,6.9792608030958643e-145,6.9792608030339614e-145,6.9792608019234057e-145,3.7523146121515828e-160,1.1985770191532122e-54,6.474544666469601e-199,2.6376943648796911e-207,2.6376943648798706e-207,1.9262415557472217e-160,1.0895619279706764e-170,8.3959019633942944e-184,3.8601634087762935e-192,4.4985779744456187e-178
2.3977442891051894e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583763157,0.66999999999995874,2.9574507128618793e-41,0.0,3.0448747776640556e-29,9.2212545810826203e-41,1.2590633885603899e-67,0.0,1.9526767142441684e-92,6.0162802090347165e-77,0.0,4.1377492375422906e-14,4.1377492375422912e-14,6.5902436477338065e-30,2.6697577603997374e-42,2.7939293711468321e-34,1.1386189475864358e-43,3.0448747772671502e-29,3.936408493145251e-39,3.7859266112078492e-54,1.7590697295941154e-48,1.7700314362553411e-55,6.4869872038856e-59,7.4546309995447125e-69,1.2539191805768134e-81,1.2535949332844315e-89,6.9324138295285843e-105,7.8497063128522149e-115,5.3172777883863315e-126,5.3172777883852654e-126,1.0177870787540466e-138,2.9718130664628e-140,2.9682040718230946e-140,6.7521639852125484e-105,2.9354432572123553e-141,3.3210190494429206e-151,1.0236197119017632e-163,4.890108431287037e-171,6.215051102582551e-181,6.215051102583954e-181,1.849632912366039e-181,1.6592775533161348e-184,1.6592775536593805e-184,2.4227423311899041e-185,2.4227423325680774e-185,2.8591187326166283e-141,2.8591187325659115e-141,2.8591187316560132e-141,3.0743408183802851e-156,1.9179833715615618e-53,8.4880033838341344e-194,6.915933047013967e-202,6.9159330470149071e-202,1.5782053623933729e-156,1.7853965276953269e-166,2.7515671676555894e-179,2.5301626834448603e-187,1.4743072880900899e-173
4.79561867122156e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228258375488,0.66999999999991733,4.7322649890586383e-40,0.0,1.21799947174613e-28,3.6886515478865677e-40,4.0293971309416192e-66,0.0,4.9995577791999453e-90,3.8508422594919791e-75,0.0,8.2757229737079816e-14,8.2757229737079942e-14,5.2725286464814159e-29,4.2719228149050033e-41,2.2352849798923199e-33,1.8219138710930179e-42,1.2179994714264385e-28,3.1492762947568314e-38,8.5040567899438939e-53,2.8147024482040679e-47,5.6645259005036287e-54,2.0759813822251764e-57,4.7713035871802349e-67,1.6051317217794593e-79,3.2094342179229757e-87,3.5496520778549647e-102,8.038680026177797e-112,1.0890572094678604e-122,1.0890572094674238e-122,4.1691572998892905e-135,1.2173426445586863e-136,1.2158642933350575e-136,3.4573574965688271e-102,1.2024444934185084e-137,2.720775538068674e-147,1.6772197880475835e-159,1.602550081843152e-166,4.0735009491657608e-176,4.0735009491706746e-176,1.2122959730810247e-176,1.0875322785069248e-179,1.0875322789568688e-179,1.587926312527549e-180,1.5879263143341267e-180,1.1711797078868884e-137,1.1711797078453389e-137,1.1711797070998967e-137,2.5186821171087082e-152,3.0689815206870654e-52,1.1126501922828608e-188,1.8131506055117287e-196,1.8131506055122215e-196,1.2929593236661168e-152,2.9254052129400793e-162,9.0169871856331102e-175,1.6582873053256779e-182,4.8313594080912203e-169
9.591367435454303e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583738327,0.66999999999983462,7.5718990727327604e-39,0.0,4.8720970087571686e-28,1.4754903363732669e-39,1.2894701703860892e-64,0.0,1.2799770886395085e-87,2.4646743892375957e-73,0.0,1.6551670440315371e-13,1.6551670440315455e-13,4.2181564099411764e-28,6.8353248291223793e-40,1.788284576620512e-32,2.9151610375609081e-41,4.8720970061651441e-28,2.5194808362914416e-37,2.1435087500388708e-51,4.5036766182297001e-46,1.8127163393137021e-52,6.6433731855322976e-56,3.05374301488325e-65,2.0546422514770699e-77,8.216447273704764e-85,1.8174873957352246e-99,8.2319054496414848e-109,2.2304697056764557e-119,2.2304697056746682e-119,1.7077485104185078e-131,4.9864155721004358e-133,4.9803600245455592e-133,1.7702308666214892e-99,4.9253905396840196e-134,2.2289398352021394e-143,2.7480560710248498e-155,5.2514970351747156e-162,2.6697422334150667e-171,2.6697422334295633e-171,7.9452976669451501e-172,7.1276056854928744e-175,7.1276056913906739e-175,1.0407150967175133e-175,1.0407150990855486e-175,4.7973253539206483e-134,4.7973253535802599e-134,4.7973253474733776e-134,2.0633789223752514e-148,4.9105369341503832e-51,1.4584452550006288e-183,4.7533014707602259e-191,4.7533014707628124e-191,1.059230539783119e-148,4.793157051289565e-158,2.9547929959976486e-170,1.0868143908731241e-177,1.5831969860947965e-164
1.9182864963919787e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583705225,0.66999999999966908,1.2115258581070479e-37,0.0,1.9488586258716065e-27,5.9020189659547509e-39,4.1264054807161396e-63,0.0,3.2768569236474125e-85,1.5774349170632561e-71,0.0,3.3103565327782024e-13,3.3103565327782696e-13,3.3745785174446845e-27,1.0936718368471986e-38,1.4306502934036695e-31,4.6643367185975483e-40,1.9488586237428697e-27,2.0156085864170098e-36,5.9347296470391765e-50,7.2060047094962877e-45,5.8008011567661421e-51,2.1259166531342703e-54,1.9544303121907804e-63,2.6299890486559798e-75,2.1034482147259099e-82,9.305702633065817e-97,8.4296227584317329e-106,4.5680841390630966e-116,4.5680841390557734e-116,6.9950637690517299e-128,2.042472572334329e-129,2.0399921717720507e-129,9.0637448615938713e-97,2.0174762682430478e-130,1.8259803743789184e-139,4.5024957674141287e-151,1.7208531865028781e-157,1.7496856230778333e-166,1.7496856231179554e-166,5.2071593000843683e-167,4.6712633986408963e-170,4.671263406371449e-170,6.8205994339331316e-171,6.8205994649722144e-171,1.9650198252310489e-130,1.9650198249521975e-130,1.9650198199493495e-130,1.6903504305441668e-144,7.8569922698710538e-50,1.9116605444583582e-178,1.2460802141542797e-185,1.2460802141556353e-185,8.6773727448490264e-145,7.8532498530774191e-154,9.6824392437891184e-166,7.1226744655631262e-173,5.1879128725108423e-160
3.836586002085076e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583639017,0.66999999999933801,1.9384589664157559e-36,0.0,7.7954741138244981e-27,2.3608176537064986e-38,1.3204658934603473e-61,0.0,8.3889015609871965e-83,1.0095721981495582e-69,0.0,6.620735473690567e-13,6.6207354736911082e-13,2.6996841429682086e-26,1.7498908161337902e-37,1.1445292734125562e-30,7.4630018999141269e-39,7.7954740959130206e-27,1.6124964273082989e-35,1.7511909155391278e-48,1.1529705006797229e-43,1.8562737687424503e-49,6.802992772082136e-53,1.2508465135333755e-61,3.3664155923892796e-73,5.3848749857477003e-80,4.7645619066089079e-94,8.6320101600003841e-103,9.3555192221470456e-113,9.3555192221170465e-113,2.8652035087043405e-124,8.3660418116850194e-126,8.3558819411417744e-126,4.6406784356508178e-94,8.2636560344021454e-127,1.4958563819304408e-135,7.376953364756352e-147,5.638960802689441e-153,1.1466880176644908e-161,1.1466880177724471e-161,3.4126057263033471e-162,3.0613966750825679e-165,3.0613966852152818e-165,4.4700027685716274e-166,4.470002809255671e-166,8.0487925476833285e-127,8.0487925453989604e-127,8.0487925044152631e-127,1.3847473418735169e-140,1.2571294023663919e-48,2.5056819156147e-173,3.2665638961918508e-180,3.2665638961989588e-180,7.1085667627826921e-141,1.2866878618209679e-149,3.172769350630519e-161,4.6679566322036922e-168,1.6999901079104947e-155
7.673185013471272e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583506601,0.66999999999867599,3.1015483072219035e-35,0.0,3.1181975123098156e-26,9.4432790115485754e-38,4.8953610084862927e-60,0.0,3.2524208480850035e-80,8.5374926865115893e-68,0.0,1.3241493062937745e-12,1.3241493062942065e-12,2.1597557598041117e-25,2.7998378941580526e-36,9.1562699319505186e-30,1.1940852994811832e-37,3.1181974965702126e-26,1.2900009387093879e-34,5.3671323282776041e-47,1.8447604698504018e-42,5.9401035592796106e-48,2.1769670997406264e-51,8.0054528707539365e-60,4.3090296715418686e-71,1.378533688553091e-77,2.4394657872227522e-91,8.8392150074314392e-100,1.9160182754307726e-109,1.9160182754184841e-109,1.1735922081581478e-120,3.4267449279450731e-122,3.4225833297774685e-122,2.3760371920147519e-91,3.3848075331683594e-123,1.2254106250093097e-131,1.2086446886655268e-142,1.8477924065227199e-148,7.5150066984228784e-157,7.5150067012893391e-157,2.2365067494792365e-157,2.0063361566950449e-160,2.0063361699763232e-160,2.9294890520521057e-161,2.9294891053780059e-161,3.2967990911242142e-123,3.2967990892528518e-123,3.2967990556788679e-123,1.1343897137722603e-136,2.0114154691884172e-47,3.2842776293478482e-168,8.5631800766759477e-175,8.5631800767132128e-175,5.823362018553512e-137,2.108118127449287e-145,1.0396570626939609e-156,3.0592038342731754e-163,5.5705490127305605e-151
1.534638303624366e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583241768,0.66999999999735182,4.962487743665943e-34,0.0,1.2472804898062367e-25,3.7773037601290575e-37,1.5732178430165472e-58,0.0,8.3372732950236139e-78,5.484771572914066e-66,0.0,2.6483005901092886e-12,2.6483005901127439e-12,1.7278077101928051e-24,4.4797500253100818e-35,7.3250290024502019e-29,1.9105401318647321e-36,1.2472804749579295e-25,1.0320021881744142e-33,1.6796132996971749e-45,2.9516221102682065e-41,1.9008371093091613e-46,6.9663085311675298e-50,5.1235001886621285e-58,5.5155656978894129e-69,3.5290512187404222e-75,1.2490082463162906e-88,9.051368967225131e-97,3.9240109822874463e-106,3.9240109822371143e-106,4.8070402796300733e-117,1.4035967097123081e-118,1.4018919562194627e-118,1.216532764126339e-88,1.3864191232780156e-119,1.0038578018291631e-127,1.9802450805627491e-138,6.0548591754607425e-144,4.9250453647348174e-152,4.9250453722968208e-152,1.4657202146458049e-152,1.3148752471788115e-155,1.3148752645868857e-155,1.9198739174070369e-156,1.9198739873025009e-156,1.3503708199940487e-119,1.3503708184610264e-119,1.3503707909571798e-119,9.292933520739596e-133,3.2182709712689616e-46,4.3047742554124693e-163,2.2447893448300965e-169,2.2447893448496345e-169,4.7705049033775343e-133,3.4539456188645608e-141,3.406751070629282e-152,2.0048814771782284e-158,1.8253589933575021e-146
3.0692779081788434e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582712109,0.6699999999947035,7.9399840008263173e-33,0.0,4.9891235134886659e-25,1.5109121025547109e-36,5.0349702753891692e-57,0.0,2.1343540299613026e-75,3.5104639799130085e-64,0.0,5.2966012855830713e-12,5.296601285610714e-12,1.3822465265031136e-23,7.1676032070029169e-34,5.8600245683985737e-28,3.0568649914725906e-35,4.9891233585964587e-25,8.2560206929731688e-33,5.3141681587587125e-44,4.7225948506119243e-40,6.0826794828324888e-45,2.229219399187661e-48,3.2790411932134011e-56,7.0599174624575881e-67,9.0343627174198057e-73,6.3949162563686894e-86,9.2685931932666219e-94,8.0363670189765848e-103,8.0363670187704246e-103,1.9689615211119122e-113,5.7491267737949234e-115,5.7421414808908091e-115,6.2286419877334724e-86,5.6787674056184313e-116,8.2235954059078163e-124,3.2444266513005703e-134,1.9840543978516155e-139,3.2276746721487483e-147,3.2276746920346189e-147,9.6057350069425473e-148,8.6171573435683734e-151,8.6171575717392152e-151,1.2582070309527644e-151,1.2582071225660102e-151,5.5311137386656693e-116,5.5311137261071639e-116,5.5311135007958664e-116,7.6127637772772614e-129,5.1492353016877041e-45,5.6423395655677782e-158,5.8845658262362087e-164,5.8845658263386415e-164,3.9079939545781496e-129,5.6589391995846832e-137,1.1163218310066922e-147,1.313916347400436e-153,5.9813236105896093e-142
4.603917512733321e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582182449,0.66999999999205517,3.0271186061138831e-32,0.0,1.0601885871840096e-24,3.2106732366966924e-36,2.2259165130507802e-56,0.0,1.3152682771369989e-74,1.7420668579210394e-63,0.0,7.9448988608731788e-12,7.9448988609553121e-12,4.1035430874503868e-23,2.7326484468361017e-33,1.7396942214516119e-27,1.1564737932951726e-34,1.0601885360118183e-24,2.3607056636174223e-32,2.4879931675775068e-43,1.7866526261924719e-39,2.8548192850870484e-44,1.039925725879344e-47,1.8336682884838967e-55,4.623113609141347e-66,6.7963852194661394e-72,5.4408736585447924e-85,8.8049917569764706e-93,8.4343086926752035e-102,8.4343086924382724e-102,2.2628513385404315e-112,6.6072493572769833e-114,6.5992207291497637e-114,5.2994054680547164e-85,6.5263880453690494e-115,1.0272266421480781e-122,4.376876280445994e-133,2.8750341671606433e-138,4.9998233767312079e-146,4.9998234115186787e-146,1.4879745764600307e-146,1.3348391131866682e-149,1.3348391508128669e-149,1.9490231438789676e-150,1.9490232949525229e-150,6.3566953978072701e-115,6.3566953821201725e-115,6.3566951006790828e-115,9.509263708669043e-128,1.9480598694430802e-44,9.3044210010707447e-157,1.029228038739809e-162,1.0292280387587493e-162,4.8815576513223855e-128,7.6341627570254503e-136,1.617554173637974e-146,2.0352318916151146e-152,8.6669584678579422e-141
6.138557117287798e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282581652789,0.66999999998940685,8.1446818088079277e-32,0.0,1.8085564466280775e-24,5.477006364365212e-36,7.6065697075880531e-56,0.0,7.94709531021182e-74,7.3695897287293673e-63,0.0,1.0593192067960298e-11,1.0593192068139279e-11,8.9413985107719223e-23,7.3523885072202592e-33,3.7906995926349144e-27,3.0102930759927265e-34,1.808556322687336e-24,4.9794107322102576e-32,7.7428604261957887e-43,4.6506425236986957e-39,8.8993259144641449e-44,3.1665807737624539e-47,6.418730230133761e-55,1.8334938487999947e-65,3.0167399994981699e-71,2.6752969336135118e-84,4.7542049209730101e-92,4.963568551411346e-101,4.9635685512603512e-101,1.4420942436386112e-111,4.2107392535518652e-113,4.2056218858638157e-113,2.6057365252169057e-84,4.159207079401494e-114,7.0495653883772664e-122,3.2187574855369196e-132,2.4640647042171102e-137,4.5084802112088456e-145,4.5084802484451731e-145,1.3417481876260554e-145,1.2036616316697139e-148,1.2036616673034448e-148,1.7574884125051616e-149,1.7574885555787152e-149,4.0510635212366963e-114,4.0510635104710873e-114,4.0510633173260411e-114,6.525938215357021e-127,5.0707864213051781e-44,8.8117112607396475e-156,1.0219191979792143e-161,1.0219191979988971e-161,3.3500747009705061e-127,5.6141689046847369e-135,1.2692113689441254e-145,1.6973684884680414e-151,6.8005154712112563e-140
7.673196721842276e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228258112313,0.66999999998675852,1.647420463024905e-31,0.0,2.6841464326566152e-24,8.1286048034606271e-36,1.8534560424940343e-55,0.0,3.3597779956424106e-73,2.1389974560983105e-62,0.0,1.3241481505944961e-11,1.3241481506257263e-11,1.5605536086710703e-22,1.4871637196907164e-32,6.6159559604758645e-27,5.796930874695936e-34,2.6841461980521297e-24,8.4649963802529882e-32,1.6504360552566265e-42,8.9557534932496514e-39,1.8984848039722671e-43,6.6231324034021092e-47,1.4367054700931266e-54,4.3336279358150846e-65,7.4394823621980814e-71,6.8081505242585573e-84,1.2357164056174228e-91,1.3048002779486699e-100,1.3048002779089115e-100,3.797186728633988e-111,1.1087324640625302e-112,1.1073843143508926e-112,6.6311317723842476e-84,1.0951634959690508e-113,1.8413402984141166e-121,8.2567493943200899e-132,1.13045220487229e-136,1.683167038986685e-144,1.6831670641501636e-144,5.0091965701056337e-145,4.4936724521139901e-148,4.4936725586600748e-148,6.561292173071564e-149,6.5612926008662205e-149,1.066688145833209e-113,1.0666881430212415e-113,1.0666880925719244e-113,1.7045693420650655e-126,9.7648303198940232e-44,2.6347348947481979e-155,2.3804339508167728e-161,2.3804339508508141e-161,8.7503657455806181e-127,1.4401452219560961e-134,3.163584968725003e-145,4.0634068692539165e-151,1.6950689872703764e-139
9.766957759216887e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580400502,0.66999999998314541,3.7947030319059915e-31,0.0,4.154667410296973e-24,1.2581839279143703e-35,5.3882176536566692e-55,0.0,1.7583030006563863e-72,7.6353251216782926e-62,0.0,1.6854622750561132e-11,1.6854622751153723e-11,2.9620016533044166e-22,3.4255642899002336e-32,1.2557384845004139e-26,1.2566492420316558e-33,4.154666910467936e-24,1.5447442243877741e-31,4.2391924939949322e-42,1.9414122225157573e-38,4.882095387485706e-43,1.6143667727719196e-46,3.8899456898585762e-54,1.2902799465460673e-64,2.4151171445562661e-70,2.3925083419177698e-83,4.6720275091721469e-91,5.2798977929952009e-100,5.279897792823771e-100,1.6372672687363703e-110,4.7806234450639884e-112,4.7748062700640746e-112,2.3303007251650235e-83,4.7221168858079756e-113,8.4287634847932193e-121,4.0003857288660568e-131,8.1112634007856329e-136,1.4488696266242249e-143,1.4488696524661152e-143,4.3119147699164665e-144,3.86815151225562e-147,3.8681516207803067e-147,5.647957206070372e-148,5.6479576418092592e-148,4.5993371124562194e-113,4.599337099584394e-113,4.5993368686518727e-113,7.8026923012906451e-126,2.1168044046882976e-43,2.6836618984008701e-154,2.8743510674838322e-160,2.8743510675336776e-160,4.0054933538730292e-126,6.9774883189292729e-134,1.6185230546062909e-144,2.1916436415157702e-150,8.6721495543302496e-139
1.1860718796591499e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282579677875,0.6699999999795323,7.6544809107960839e-31,0.0,5.9608056689212623e-24,1.8051397287199395e-35,1.2939900378255979e-54,0.0,6.0155846947077237e-72,2.0990999943666367e-61,0.0,2.0467749237194281e-11,2.0467749238210243e-11,5.0785382567925149e-22,6.9098731751085542e-32,2.1530426346082305e-26,2.4492085496304044e-33,5.9608047158035084e-24,2.5656061671206389e-31,9.6516174274491884e-42,3.7838082747607084e-38,1.1125369020537113e-42,3.5295032059902004e-46,9.4519276211100396e-54,3.4596397933298662e-64,7.1053672127436627e-70,7.6879831324805037e-83,1.6337347936929204e-90,2.0034386730362561e-99,2.0034386729658203e-99,6.7270882607420858e-110,1.9642287460603315e-111,1.9618388673763664e-111,7.488087872308734e-83,1.9401899810780453e-112,3.7447976246558914e-120,1.920652095419903e-130,3.2411134478413534e-135,6.8794290861931908e-143,6.8794292268523166e-143,2.047355506007749e-143,1.8366505876065195e-146,1.8366506482181388e-146,2.6817261253405017e-147,2.6817263687029832e-147,1.8897430994353268e-112,1.8897430937165302e-112,1.889742991116006e-112,3.4666417533485471e-125,4.125651148253698e-43,1.4988388110952604e-153,1.8791234311322623e-159,1.8791234311704273e-159,1.7795922289584087e-125,3.3500095968368999e-133,8.3989587675904591e-144,1.2305926111214183e-149,4.500215596077253e-138
1.395447983396611e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282578955253,0.66999999997591919,1.3975174314719953e-30,0.0,8.1105677983554492e-24,2.4561510129825188e-35,2.7284970579722214e-54,0.0,1.8367344084891106e-71,4.9980593229894182e-61,0.0,2.4080857771272376e-11,2.4080857772885679e-11,8.0649562478271177e-22,1.2615706337905221e-31,3.4191323397348635e-26,4.379078778639873e-33,8.1105661289944766e-24,3.9771818254289874e-31,1.9733492750455633e-41,6.7652791448541702e-38,2.2761525217967944e-42,7.0163346752151323e-46,2.0702935616277232e-53,8.29133166272911e-64,1.8527331531592491e-69,2.1709318966368963e-82,4.9765580121417382e-90,6.5617264747885576e-99,6.5617264745411858e-99,2.3625514471672274e-109,6.8983668413987338e-111,6.8899705197149427e-111,2.114485496897826e-82,6.8139427511710143e-112,1.4070965341800616e-119,7.7074392544673526e-130,1.4431723916381525e-134,3.1228451322427734e-142,3.1228452024689612e-142,9.2937569787062697e-143,8.337283566564475e-146,8.3372838555452742e-146,1.2173414899034624e-146,1.2173416059324909e-146,6.6367734289167038e-112,6.6367734074284972e-112,6.6367730219100888e-112,1.302580288550386e-124,7.3764871151205158e-43,7.1460815787757728e-153,9.5657138989543683e-159,9.5657138991637501e-159,6.6867647029619507e-125,1.3443351199107645e-132,3.5947133922277295e-143,5.612120680721354e-149,1.9260703160063363e-137
1.6048240871340721e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282578232636,0.66999999997230608,2.3646772096157471e-30,0.0,1.0606802662192876e-23,3.2120789153084933e-35,5.2282876217515875e-54,0.0,4.9935544817572893e-71,1.0698525618101848e-60,0.0,2.7693945183537503e-11,2.7693945185952841e-11,1.207482200812703e-21,2.1346477042380247e-31,5.1191119374042473e-26,7.312911733944201e-33,1.0606799925852693e-23,5.8477205903451472e-31,3.7059236417307646e-41,1.1297772828696791e-37,4.2766645129413363e-42,1.292458508005044e-45,4.1714653088769609e-53,1.8153517261659544e-63,4.384190123744549e-69,5.5272295798775195e-82,1.3580488024301384e-89,1.9129654267183286e-98,1.912965426641501e-98,7.3375060278979196e-109,2.1424642925382152e-110,2.1398551804302973e-110,5.3835160937311439e-82,2.1162442319937076e-111,4.6442435152426249e-119,2.6978629891854388e-129,5.9161674540093013e-134,1.3127385019685879e-141,1.3127385368918046e-141,3.9067812268490935e-142,3.5047118188945542e-145,3.5047119441429348e-145,5.1172909036983575e-146,5.1172914065845099e-146,2.0612197697173726e-111,2.0612197626250043e-111,2.0612196353813273e-111,4.2992786071976165e-124,1.2318484207403075e-42,3.0972132590669472e-152,4.3048040299232543e-158,4.3048040300217153e-158,2.2070243835727123e-124,4.7056259923545774e-132,1.3320562860294356e-142,2.1983049331199322e-148,7.1372422974764808e-137
