Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C2H6(343),C4H7X(141),H2(190),C4H6(54),C4H7X(140),C4H7X(143),C4H7X(142),C4H5X(381),C4H5X(380),SX(176),SX(175),SX(174),SX(178),SX(177),SX(172),C6H9X(524),C6H9X(720),C4H7X(479),SX(480),SX(657),C4H9X(153),C4H9X(171),C4H7X(145),C4H7X(146),SX(155),SX(150),SX(152),SX(154),SX(157),SX(156),SX(168),SX(167),SX(169),SX(688),SX(691),SX(357),SX(181),SX(185),C8H14(705),SX(1663),SX(1661),SX(1660),SX(1662),SX(1659),SX(183),C8H12(538),SX(539),SX(2184),SX(2190),SX(2189),SX(2188),SX(2186),SX(2187),SX(180),SX(786),SX(3228),S(3298),SX(3397),SX(854),SX(483),C8H14(997),SX(4081),C6H9X(752),SX(4079),SX(4077),C6H8(537),SX(4909),SX(4907),SX(4908),SX(3395),SX(756),SX(527),SX(186),SX(4076),SX(4083),SX(3400),SX(658),SX(659),SX(6491),C8H14(673),SX(526)
4.967227458112719e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.13294075675480077,0.59980402321113369,5.8068299361257374e-07,3.5724358088829304e-15,1.1215268870067681e-09,3.1300150488430476e-30,1.4118544744862032e-13,2.4003460877289175e-32,6.9910980585635785e-14,3.5136622380489223e-12,4.3752229445377654e-21,0.070189832573455832,0.070191210528106063,1.4323054979619365e-06,1.5858708659847198e-14,1.5101229395782452e-09,6.0865434427648402e-08,6.3361544347920335e-07,1.1653356082782693e-08,2.0747954405829224e-07,1.1320636431138275e-09,1.7097085077526447e-07,5.4795607342540833e-19,3.6278397554085439e-19,1.1524445538877685e-17,9.1212761708529368e-14,8.9508199660464664e-13,1.4199342857497398e-12,4.4086663487342917e-13,7.2822725032003524e-13,2.1922031374718578e-12,7.0866222128068951e-13,1.3062652427887587e-12,9.6368775227823178e-14,4.5009069119650642e-13,1.1987420210984055e-14,2.6761452335993088e-15,1.212108223254336e-20,1.2458002717824728e-18,6.5225582358885153e-19,9.9499739159412767e-14,3.68884300369124e-15,4.0266253847576877e-14,1.6507740915173527e-20,2.7939889100510478e-14,3.8905274736700571e-14,4.0240534061899801e-20,3.3385526783782669e-18,3.3696580061302423e-18,1.4198422162195891e-27,4.3115305971497653e-21,4.2174083347616223e-19,2.1327000102331181e-20,3.6138598570203709e-26,4.4814835715528133e-26,1.3680801606341118e-19,1.3832517717396712e-24,4.2497043232597547e-21,1.4839005338971832e-14,6.5662027287010841e-15,6.5661558537021883e-15,3.8283757311602742e-16,3.8283761491599352e-16,3.828376561647407e-16,3.2583316336361837e-15,5.5302724538236208e-15,4.4074322431565147e-22,6.2822757516832889e-18,7.7592694762599385e-18,1.904470640029598e-21,1.6334599021798129e-21,3.4725295216759857e-18,1.8466238597631928e-18,6.7238191122293196e-19,4.8548643331316313e-19,4.0658169616879322e-18,4.6577127091114792e-19,5.7605572143469419e-26,1.4864792479959084e-14,7.701805887593848e-16,1.2899180749129146e-14,7.5516276503865322e-16,1.4819449622786754e-21,1.4576159007738681e-24,1.8511958047135319e-23,9.1108303541674558e-22,2.4635230328183707e-19,1.7030961129309035e-20,4.8536651538403964e-23,5.4236438216254325e-18,1.6845699904607697e-18,1.9299691681251591e-18,5.6441545877950914e-18,5.9569436735764308e-25
5.003294542225137e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.13294075452318396,0.59980398743774965,5.840066191575689e-07,3.6267346734071317e-15,1.1289495364152541e-09,3.1300147616266351e-30,1.4273230878669648e-13,2.4892468923128062e-32,7.0729214391811341e-14,3.5643011398500742e-12,4.4765612233246322e-21,0.070189824954521432,0.070191211606304038,1.4427308936748755e-06,1.5921367882864338e-14,1.5101226624098044e-09,6.0907930007948798e-08,6.3914668194057056e-07,1.1720355414595007e-08,2.0899053011722392e-07,1.1328615540443088e-09,1.7262561620745116e-07,5.5445062896508189e-19,3.6791742767296561e-19,1.1690536920968967e-17,9.2540335220896148e-14,9.1147187057209393e-13,1.4497694010481601e-12,4.4604470236904838e-13,7.4331769207147776e-13,2.2258776371830655e-12,7.1538367766289728e-13,1.3304951126055433e-12,9.7128735849660958e-14,4.5604291696443171e-13,1.2258090911943513e-14,2.7295329774035549e-15,1.2253884570498965e-20,1.2559484252962116e-18,6.5940215239888235e-19,1.009587401666731e-13,3.7295682845460562e-15,4.0820373271679321e-14,1.6673939001407304e-20,2.8289449195420826e-14,3.9474582199161886e-14,4.1087311414338929e-20,3.4208036773630029e-18,3.4811162867951459e-18,1.4493739046998076e-27,4.4460681963136967e-21,4.3527739383532723e-19,2.2019507558700916e-20,3.7298537266638347e-26,4.6253255147453004e-26,1.4197877707696566e-19,1.4276499956209462e-24,4.3818197611575929e-21,1.509520207260754e-14,6.7126376999999753e-15,6.712590159184846e-15,3.8953118119420739e-16,3.8953122393701991e-16,3.8953126571356148e-16,3.3308564381883313e-15,5.6741503934884668e-15,4.5139358214475671e-22,6.3997789432291988e-18,7.9698921082439408e-18,1.962429799923786e-21,1.6974468261199299e-21,3.5506508234416103e-18,1.8960468568038091e-18,6.9289099036100417e-19,5.0499169467000301e-19,4.1847991696901976e-18,4.8430794271413001e-19,5.9362669196590776e-26,1.5111143598804356e-14,7.8310658930243125e-16,1.3234011553330523e-14,7.6799527716253548e-16,1.5388006426590152e-21,1.4918154423115349e-24,1.9048442252122371e-23,9.3668908921610556e-22,2.5568319069233711e-19,1.7557734689930595e-20,5.0029278571888897e-23,5.5697180371439435e-18,1.7197749506719818e-18,1.9878926585597117e-18,5.8077234153785005e-18,6.1254554322928131e-25
5.039361626337555e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.13294075229069721,0.59980395166562828,5.8732966181046505e-07,3.6814430669667899e-15,1.1363721857667338e-09,3.1300144744502423e-30,1.4428637489859726e-13,2.5807468284038626e-32,7.1551666761006755e-14,3.6152545293875236e-12,4.5793546659576996e-21,0.070189817336023752,0.070191212683241008,1.4531562876317033e-06,1.5984016164000485e-14,1.5101223852806886e-09,6.0949313565680666e-08,6.446795768384673e-07,1.1787342741064352e-08,2.1050045278944337e-07,1.1336385863423597e-09,1.7428151439702394e-07,5.6097278343556041e-19,3.730823617572616e-19,1.1857659832121512e-17,9.387623817989917e-14,9.280110552549615e-13,1.4799753574158253e-12,4.5123091720737764e-13,7.5858447666920023e-13,2.2597963952732178e-12,7.2210098234660661e-13,1.3549536390818299e-12,9.7889387829916272e-14,4.620293139891724e-13,1.2532730448490461e-14,2.7835273765709413e-15,1.2387305473096778e-20,1.2661253377585485e-18,6.6658176755006477e-19,1.0242765092778348e-13,3.7704842303959337e-15,4.137777802317944e-14,1.6840854873739401e-20,2.8640910801659175e-14,4.0047727178289755e-14,4.1944631089615889e-20,3.5043290967119091e-18,3.5952783684726968e-18,1.479267234131693e-27,4.583626932134105e-21,4.4912929888580713e-19,2.2728346510082755e-20,3.8485497750714203e-26,4.7725183820735611e-26,1.4729782861010158e-19,1.4730825165760825e-24,4.5168825531935326e-21,1.535343396020274e-14,6.8608816492528494e-15,6.8608334410428174e-15,3.9627877554043207e-16,3.9627881923788273e-16,3.9627886154247113e-16,3.4042734346646921e-15,5.8205009161149985e-15,4.6220419230902857e-22,6.5184213990565222e-18,8.1843933217295783e-18,2.0216249405044471e-21,1.7633724016745856e-21,3.6297595296282508e-18,1.9462792289277036e-18,7.1380934897409742e-19,5.2508883889750068e-19,4.306235955660665e-18,5.0339813566390473e-19,6.115483108573378e-26,1.5358914390134569e-14,7.9610877352240974e-16,1.3574361758253985e-14,7.8090515824368243e-16,1.5973225853183192e-21,1.5265357809053314e-24,1.9595832197519428e-23,9.6277444505201969e-22,2.652702667817648e-19,1.8095196078495772e-20,5.1554092267780575e-23,5.7184548896595728e-18,1.7553671727622117e-18,2.0470207570871027e-18,5.9746172665416669e-18,6.2973328243860164e-25
5.0754287104499734e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.13294075005736414,0.59980391589473459,5.9065213833627911e-07,3.7365611526563644e-15,1.1437948349412718e-09,3.1300141873128092e-30,1.458476487911798e-13,2.6749018653346589e-32,7.2378338080266003e-14,3.6665217427681463e-12,4.6836108665719281e-21,0.070189809717951065,0.070191213758951224,1.4635816798326253e-06,1.6046653736021498e-14,1.5101221081898315e-09,6.0989614392324599e-08,6.502140871019888e-07,1.185431840930072e-08,2.120093360336391e-07,1.1343952899647483e-09,1.759385155024171e-07,5.6752246135277938e-19,3.7827871109889228e-19,1.202581206795854e-17,9.522045274255851e-14,9.4469931098098581e-13,1.5105533172501674e-12,4.564250761693869e-13,7.7402787783681053e-13,2.2939592416837673e-12,7.2881412058018058e-13,1.3796406806493602e-12,9.8650739946175813e-14,4.6804983297359288e-13,1.281136583506902e-14,2.8381297695687174e-15,1.2521345197419991e-20,1.276331038862303e-18,6.7379468245102118e-19,1.0390646686690362e-13,3.8115909246586125e-15,4.1938466195335302e-14,1.7008488693084905e-20,2.8994274132275185e-14,4.0624707314316339e-14,4.2812526222689868e-20,3.5891358732299907e-18,3.7121849159412019e-18,1.5095233792341841e-27,4.7242474406442562e-21,4.6330102030343126e-19,2.3453751710782548e-20,3.969986319927767e-26,4.9231096904834467e-26,1.5276800707864517e-19,1.5195640012627829e-24,4.6549317436354319e-21,1.5613694884862409e-14,7.0109351332129038e-15,7.010886256087334e-15,4.0308019390202276e-16,4.0308023856590761e-16,4.0308028139875519e-16,3.4785828317930786e-15,5.9693435550323751e-15,4.7317593925356157e-22,6.6382031021752835e-18,8.4028093296181613e-18,2.0820706618077546e-21,1.8312777767622175e-21,3.7098567164471762e-18,1.9973242261948864e-18,7.3514015983983398e-19,5.4578960646921695e-19,4.4301558584831696e-18,5.2305245072712792e-19,6.2982329639813466e-26,1.5608086335655181e-14,8.0918615554865448e-16,1.3920262872089381e-14,7.9389141562473505e-16,1.6575439919883964e-21,1.5617804799970992e-24,2.015425025622494e-23,9.8934321286153927e-22,2.7511758035309381e-19,1.8643430579671747e-20,5.3111477629427349e-23,5.8698785068585997e-18,1.7913463057383809e-18,2.1073666362287335e-18,6.1448734510519213e-18,6.4726124356087365e-25
5.111495794562392e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.13294074782320761,0.59980388012503572,5.9397406492735315e-07,3.7920890953968631e-15,1.15121748385895e-09,3.1300139002132797e-30,1.4741613336155967e-13,2.7717687522580668e-32,7.3209228725518781e-14,3.7181021254235206e-12,4.7893373827475858e-21,0.070189802100291895,0.070191214833467949,1.4740070702778048e-06,1.6109280947779005e-14,1.5101218311361998e-09,6.1028861007801407e-08,6.5575017273803963e-07,1.1921282754483087e-08,2.1351720331530022e-07,1.1351322003820076e-09,1.7759659046811476e-07,5.7409959157044371e-19,3.8350641058639784e-19,1.2194991488003361e-17,9.6572961317467317e-14,9.615363967956468e-13,1.5415044287292971e-12,4.6162698087672384e-13,7.8964816246498964e-13,2.3283660101907095e-12,7.3552308157046912e-13,1.4045560953058144e-12,9.9412800712317848e-14,4.741044251158175e-13,1.3094024059971215e-14,2.893341478228711e-15,1.2656003996490575e-20,1.286565560480776e-18,6.810409107697616e-19,1.0539518354610551e-13,3.8528884477105991e-15,4.2502435959339255e-14,1.7176840658421246e-20,2.9349539396586444e-14,4.1205520313020835e-14,4.3691029543122093e-20,3.6752308778065749e-18,3.8318767866921053e-18,1.540143504527945e-27,4.8679705109542255e-21,4.7779704905237199e-19,2.4195958947356377e-20,4.0942018446584196e-26,5.0771471625712476e-26,1.5839217312417519e-19,1.5671091797848022e-24,4.7960065102937878e-21,1.5875978749560255e-14,7.1627985807396429e-15,7.1627490332349025e-15,4.099352745274644e-16,4.0993532016958228e-16,4.0993536353086234e-16,3.5537847757563329e-15,6.1206977848464512e-15,4.8430970283896603e-22,6.7591240341048177e-18,8.6251763204626081e-18,2.1437815837417322e-21,1.9012045828341874e-21,3.7909434061772241e-18,2.0491850142467554e-18,7.5688655482280828e-19,5.6710582793377752e-19,4.5565874607440843e-18,5.4328155725888872e-19,6.4845433186606288e-26,1.5858641042085537e-14,8.2233775588608552e-16,1.4271745990711308e-14,8.0695306276161297e-16,1.7194983903902497e-21,1.5975530967775841e-24,2.0723818900776889e-23,1.0163994846958354e-21,2.8522918101113587e-19,1.9202522392421324e-20,5.4701820196100816e-23,6.0240129775743333e-18,1.8277119837438168e-18,2.1689434563070872e-18,6.3185293084903783e-18,6.651331886667073e-25
5.14756287867481e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.13294074558824995,0.59980384435649947,5.9729545722729136e-07,3.8480270618548337e-15,1.158640132739215e-09,3.1300136131506107e-30,1.489918314011121e-13,2.8714050232791859e-32,7.4044339061787626e-14,3.7699950319512452e-12,4.8965417361836399e-21,0.070189794483035098,0.070191215906823534,1.4844324589671038e-06,1.6171898153279777e-14,1.5101215541187889e-09,6.1067081180795533e-08,6.6128779479965194e-07,1.1988236100361197e-08,2.1502407761395774e-07,1.1358498389600117e-09,1.7925571100394544e-07,5.8070410627321809e-19,3.8876539642925705e-19,1.2365196002663695e-17,9.7933746560496502e-14,9.7852207059280325e-13,1.5728298259987889e-12,4.6683643768719285e-13,8.0544559077443903e-13,2.3630165383254008e-12,7.4222785827882427e-13,1.4296997407460265e-12,1.0017557838497971e-13,4.8019304209592517e-13,1.3380732085517907e-14,2.9491638080554603e-15,1.2791282107467059e-20,1.2968289330385803e-18,6.8832046573777951e-19,1.0689379666081226e-13,3.8943768769971818e-15,4.3069685561272388e-14,1.734591100425541e-20,2.9706706800064655e-14,4.1790163943900333e-14,4.4580173380403125e-20,3.7626209160873479e-18,3.9543950284999734e-18,1.5711287646670485e-27,5.0148370837125243e-21,4.9262189520863788e-19,2.4955205029039178e-20,4.2212349966165465e-26,5.2346787244217157e-26,1.6417321146142621e-19,1.6157328449842451e-24,4.9401461629500189e-21,1.6140279477691643e-14,7.3164722958759408e-15,7.3164220765843817e-15,4.1684385618292112e-16,4.1684390281507348e-16,4.1684394670492081e-16,3.6298793517240735e-15,6.2745830216335272e-15,4.9560635842588207e-22,6.8811841754630372e-18,8.8515304584428514e-18,2.2067723457691582e-21,1.9731949355270925e-21,3.8730205688423814e-18,2.1018646756357633e-18,7.7905162506314208e-19,5.8904942274841965e-19,4.6855593876405341e-18,5.6409619169814275e-19,6.6744406567375087e-26,1.6110560244490733e-14,8.3556260160394575e-16,1.4628841800509589e-14,8.2008911942588808e-16,1.7832196333492368e-21,1.6338571819780789e-24,2.1304660698331034e-23,1.0439473347631696e-21,2.9560911837895143e-19,1.9772554634215046e-20,5.6325506034096539e-23,6.1808823515903654e-18,1.8644638267229761e-18,2.2317643649512839e-18,6.4956222068982871e-18,6.8335292655566903e-25
5.183629962787228e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.13294074335251252,0.59980380858909421,6.0061633035371626e-07,3.9043752203639968e-15,1.1660627814699665e-09,3.1300133261238307e-30,1.5057474559934648e-13,2.9738690024537887e-32,7.4883669443399575e-14,3.8221998259594418e-12,5.0052314133583873e-21,0.070189786866169945,0.070191216979049245,1.494857845900713e-06,1.6234505526005557e-14,1.5101212771366248e-09,6.1104301948543396e-08,6.6682691535541971e-07,1.2055178759732388e-08,2.1652998143051879e-07,1.1365487133315028e-09,1.8091584956492199e-07,5.8733593289066746e-19,3.9405560451373766e-19,1.2536423490641708e-17,9.9302791370583805e-14,9.956560892404722e-13,1.6045306293556181e-12,4.7205325759195398e-13,8.2142041647529884e-13,2.3979106672965685e-12,7.4892844722500497e-13,1.4550714744863873e-12,1.0093908096992426e-13,4.8631563606303319e-13,1.3671516848233013e-14,3.0055980485274098e-15,1.2927179758878563e-20,1.3071211822917819e-18,6.9563335912701124e-19,1.084023020353956e-13,3.9360562871390139e-15,4.3640213319174804e-14,1.7515699863192473e-20,3.0065776544241015e-14,4.2378636038389693e-14,4.5479989669198969e-20,3.8513127291451662e-18,4.0797808770178441e-18,1.6024803061350554e-27,5.1648882495930574e-21,5.0778008778684706e-19,2.573172777835117e-20,4.3511245847537495e-26,5.3957525021688906e-26,1.7011403072563693e-19,1.6654498515575567e-24,5.087390141811126e-21,1.640659101357914e-14,7.471956460870358e-15,7.4719055684392809e-15,4.2380577816739955e-16,4.238058258013888e-16,4.2380587021990117e-16,3.7068665853566575e-15,6.4310186231391745e-15,5.0706677695792228e-22,7.0043835065244796e-18,9.081907883360703e-18,2.2710576066059686e-21,2.0472914353048244e-21,3.9560891238530827e-18,2.1553662111616336e-18,8.0163842118412505e-19,6.1163239811820311e-19,4.8171003059146873e-18,5.8550715627146064e-19,6.8679511144980455e-26,1.636382580942096e-14,8.4885972651397288e-16,1.4991580581292028e-14,8.3329861189619887e-16,1.8487418979041888e-21,1.6706962795248863e-24,2.1896898301690168e-23,1.0719908194780043e-21,3.0626144132939123e-19,2.0353609345783101e-20,5.7982921728264112e-23,6.3405106394645558e-18,1.9016014410670926e-18,2.2958424966249351e-18,6.6761895414639903e-18,7.0192410257358848e-25
5.219697046899646e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.13294074111601659,0.59980377282278963,6.0393669891991037e-07,3.961133740849424e-15,1.1734854298960395e-09,3.130013039131983e-30,1.5216487854764276e-13,3.0792198087004863e-32,7.5727220214201565e-14,3.8747158799141648e-12,5.1154138661775307e-21,0.070189779249685849,0.070191218050175599,1.505283231078865e-06,1.6297103378883593e-14,1.510121000188761e-09,6.1140549636100101e-08,6.7236749745999517e-07,1.2122111034895086e-08,2.1803493679467449e-07,1.1372293177578313e-09,1.8257697933161333e-07,5.939950032078972e-19,3.993769722938902e-19,1.270867189447164e-17,1.0068007888560589e-13,1.0129382087018965e-12,1.6366079454293166e-12,4.7727725611444567e-13,8.3757288692309674e-13,2.4330482419135048e-12,7.5562484829872125e-13,1.4806711539827109e-12,1.0170331622830081e-13,4.9247215962275832e-13,1.3966405259011344e-14,3.0626454733913314e-15,1.3063697179023658e-20,1.317442337071567e-18,7.02979603165074e-19,1.0992069561892712e-13,3.9779267500353537e-15,4.421401762022795e-14,1.7686207405024655e-20,3.0426748826629156e-14,4.2970934488129282e-14,4.6390509954517514e-20,3.941312994149285e-18,4.2080757533978287e-18,1.6341992657294817e-27,5.3181652478069721e-21,5.2327617457021348e-19,2.652576602187894e-20,4.4839095793633792e-26,5.5604168221138563e-26,1.7621756331990639e-19,1.7162751159662913e-24,5.2377780159902033e-21,1.6674907322933228e-14,7.6292511391449715e-15,7.6291995722756289e-15,4.3082088032663191e-16,4.3082092897426132e-16,4.3082097392149988e-16,3.7847464442814981e-15,6.5900238889817153e-15,5.186918250430694e-22,7.1287220077483934e-18,9.3163447106532323e-18,2.3366520439345966e-21,2.123537168090903e-21,4.040149941611454e-18,2.2096925412126795e-18,8.2464995351799817e-19,6.3486684784141269e-19,4.9512389228135354e-18,6.0752531770560607e-19,7.0651004834620218e-26,1.661841973786415e-14,8.6222817133833679e-16,1.535999220925518e-14,8.4658057313902815e-16,1.9160996844110223e-21,1.7080739274577639e-24,2.250065445041892e-23,1.100533977515971e-21,3.1719019723190072e-19,2.0945767496381418e-20,5.9674454373950273e-23,6.5029218123730024e-18,1.9391244202411388e-18,2.3611909721756525e-18,6.8602687332488459e-18,7.2085047457499047e-25
5.2557641310120644e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.13294073887878236,0.59980373705755607,6.0725657705539863e-07,4.0183027947542108e-15,1.180908078298835e-09,3.1300127521741034e-30,1.537622327428796e-13,3.1875173609506637e-32,7.6574991707778651e-14,3.9275425749899506e-12,5.2270965126099221e-21,0.070189771633572734,0.070191219120232101,1.5157086145013529e-06,1.6359692077996064e-14,1.5101207232742754e-09,6.117584987509896e-08,6.7790950512560659e-07,1.2189033218079953e-08,2.1953896527236667e-07,1.1378921334811698e-09,1.8423907419103252e-07,6.0068125421935728e-19,4.0472943889554442e-19,1.2881939226010931e-17,1.0206559247833218e-13,1.0303681841520486e-12,1.6690628673603824e-12,4.8250825321102853e-13,8.5390324327128748e-13,2.4684291105104655e-12,7.6231706457856982e-13,1.5064986367418089e-12,1.0246829168279788e-13,4.9866256582504461e-13,1.4265424203280212e-14,3.1203073409501708e-15,1.3200834579880505e-20,1.3277924257375288e-18,7.1035920995915345e-19,1.1144897348107778e-13,4.0199883349639833e-15,4.4791096918044656e-14,1.7857433868780728e-20,3.0789623840664232e-14,4.3567057243279355e-14,4.7311765396797088e-20,4.0326283250327131e-18,4.3393212619369397e-18,1.6662867705249435e-27,5.4747094646389513e-21,5.391147219436865e-19,2.7337559581227432e-20,4.6196291105039001e-26,5.7287202090147279e-26,1.8248676526261772e-19,1.7682236158156682e-24,5.3913494820123482e-21,1.6945222393270718e-14,7.7883562782090665e-15,7.7883040356556452e-15,4.3788900306574637e-16,4.3788905273881908e-16,4.3788909821480966e-16,3.8635188395419435e-15,6.7516180608599256e-15,5.3048236503355024e-22,7.2541996602780121e-18,9.5548770314235904e-18,2.4035703541316736e-21,2.2019757058915618e-21,4.1252038450807781e-18,2.2648465071108393e-18,8.4808919234896642e-19,6.5876495116166609e-19,5.088003985073636e-18,6.3016160594942888e-19,7.2659142125276335e-26,1.6874324168017679e-14,8.7566698386764681e-16,1.5734106160019058e-14,8.5993404297917119e-16,1.9853278156413383e-21,1.7459936577681667e-24,2.3116051967294087e-23,1.1295808298744181e-21,3.2839943121469918e-19,2.1549108989546882e-20,6.1400491569339663e-23,6.6681398019731781e-18,1.9770323453924969e-18,2.4278228984055775e-18,7.0478972279518626e-18,7.4013589822687628e-25
5.291831215124483e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.13294073664082964,0.5998037012933648,6.105759784255372e-07,4.075882554968555e-15,1.1883307265973315e-09,3.1300124652492973e-30,1.5536681059094649e-13,3.2988223831592944e-32,7.7426984247674447e-14,3.9806793009234922e-12,5.3402867373111903e-21,0.070189764017820622,0.070191220189247561,1.5261339961683319e-06,1.6422271737000387e-14,1.5101204463922756e-09,6.1210227622016692e-08,6.834529032945531e-07,1.2255945591860104e-08,2.2104208797329671e-07,1.138537629067442e-09,1.8590210871802828e-07,6.0739461605672173e-19,4.1011294265182117e-19,1.3056223442535181e-17,1.0345931575245942e-13,1.0479457700897187e-12,1.7018964749759993e-12,4.8774607317334941e-13,8.7041172062044106e-13,2.5040531248722848e-12,7.6900510215812176e-13,1.5325537804270322e-12,1.0323401462368891e-13,5.0488680815234563e-13,1.4568600541155045e-14,3.1785848943444542e-15,1.3338592163661659e-20,1.3381714703136513e-18,7.1777218977276532e-19,1.12987131808161e-13,4.0622411086778866e-15,4.5371449730063263e-14,1.8029379361543099e-20,3.1154401775656694e-14,4.4167002310880193e-14,4.8243786776917865e-20,4.1252652731573512e-18,4.4735591877479878e-18,1.6987439403014148e-27,5.6345624320074214e-21,5.553003147301817e-19,2.8167349264139897e-20,4.7583224652709074e-26,5.9007113819285283e-26,1.8892461603498635e-19,1.8213103888172348e-24,5.5481443623454804e-21,1.7217530234293088e-14,7.9492717125190194e-15,7.9492187930876509e-15,4.4500998736079308e-16,4.4501003807111153e-16,4.450100840758452e-16,3.9431836270188785e-15,6.9158203227645516e-15,5.4243925510421103e-22,7.3808164464121938e-18,9.7975409124883523e-18,2.4718272520095377e-21,2.2826511074100489e-21,4.2112516113194856e-18,2.3208308724590954e-18,8.7195906817253826e-19,6.8333897162719629e-19,5.2274242779302271e-18,6.534270129055367e-19,7.4704174087360701e-26,1.7131521377885054e-14,8.8917521910934572e-16,1.6113951511721819e-14,8.7335806826020761e-16,2.0564614358765181e-21,1.7844589957490993e-24,2.3743213747411064e-23,1.1591353799382712e-21,3.3989318544242901e-19,2.2163712669317259e-20,6.3161421408178118e-23,6.8361885002855855e-18,2.015324785941716e-18,2.4957513676623162e-18,7.2391124947121755e-18,7.5978400319525915e-25
