Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),H2(190),C4H7X(141),C4H7(69),C4H7X(140),C4H7(68),C4H7X(145),C4H7(373),C2H6(343),C2H5(67),C4H6(54),C4H5X(694),C4H7X(654),C4H7X(146),SX(161),C6H11(102),SX(159),C6H11(100),S(1071),S(1081),SX(1036),C6H11(87),SX(155),SX(152),C6H11(84),C4H7X(142),C4H7X(143),C4H6a(693),C6H10(698),C4H5X(695)
1.5698591390658978,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282577372757,0.66999999921111209,2.1201911871434819e-10,1.4226020691971269e-10,2.7782051940333539e-16,2.8187129383504775e-30,7.9464693456922869e-14,2.1701385606276007e-13,2.7472452020565758e-29,5.7409315276255227e-25,3.2148334895806166e-27,5.1798875009810702e-13,6.3417886329469069e-11,3.1315274323518649e-11,2.8065500976110676e-16,4.4767881793511865e-18,3.7078917247703779e-16,4.6568733993675767e-18,5.0325082509222475e-14,1.5901571429744877e-21,5.413283453473506e-12,8.4626466900550472e-22,5.2522157650669511e-12,2.6275061337516131e-17,9.9684647801524958e-20,4.1978174134347595e-19,5.1598563702589963e-19,8.2241094527571742e-21,1.5994431115090113e-17,2.5424778151420262e-19,3.6434221824921075e-24,1.0367167258485172e-20,6.5130479428344796e-19,3.1893685422911504e-21,1.5034455736891528e-19,4.6531623776443531e-18,7.3910354986632527e-20,7.7411376235266816e-20,3.456464585678372e-21,2.1127890152459361e-18,9.863186723363982e-16,7.9033652284583767e-23
1.5954558104342762,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282577349193,0.66999999919558684,2.162403058359728e-10,1.4550773041479108e-10,2.7782051812727384e-16,2.809775400589487e-30,8.1182718995634731e-14,2.2293296693465921e-13,2.8607822967769034e-29,5.8855912247710181e-25,3.3325779010400365e-27,5.1606008721956131e-13,6.3654920577697736e-11,3.1507028999920837e-11,2.817999179028179e-16,4.4950508545595731e-18,3.7341131128493224e-16,4.6925151478711661e-18,5.0761205066261413e-14,1.5966440533298275e-21,5.4742052173527516e-12,8.4626466499824739e-22,5.3851472878967971e-12,2.704078163689353e-17,1.0009130307022982e-19,4.2776585842897886e-19,5.2165020982427466e-19,8.3143920011643313e-21,1.6195687648680146e-17,2.5744695933968482e-19,3.6892670488752334e-24,1.0497616592617379e-20,6.5950012261723916e-19,3.2079176428397504e-21,1.5130645639607151e-19,4.6903547447879854e-18,7.450111474704988e-20,7.9231044047673901e-20,3.5384589672912346e-21,2.1662911079095004e-18,1.0284729299981178e-15,8.1336887855735009e-23
1.6210524818026546,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282577326161,0.66999999918000985,2.2047327924760212e-10,1.4877100557593711e-10,2.7782051687487408e-16,2.801102569584913e-30,8.2907664026564911e-14,2.2890262589219761e-13,2.9769879565672896e-29,6.0312609132708183e-25,3.4525407650711702e-27,5.1418723580743183e-13,6.3886843283084915e-11,3.1697370075279702e-11,2.8292020082883582e-16,4.5129207276730866e-18,3.7598542459226763e-16,4.7275212960558425e-18,5.1189848995794074e-14,1.6029914402063241e-21,5.5349029933235134e-12,8.4626466106663378e-22,5.5190276077997009e-12,2.7814059132655735e-17,1.0048921180820382e-19,4.3575111838726263e-19,5.2723217666700879e-19,8.403357944590459e-21,1.6394268904691727e-17,2.6060361090780573e-19,3.7345025054009197e-24,1.0626331890100166e-20,6.6758651245346608e-19,3.226110431953778e-21,1.5225035090434739e-19,4.7268911131103491e-18,7.508145468945885e-20,8.105979006973444e-20,3.6208749428297737e-21,2.2201753566378201e-18,1.0716845498334912e-15,8.3662854921038779e-23
1.646649153171033,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282577303602,0.66999999916438213,2.2471777809487195e-10,1.5204970074902674e-10,2.7782051564580054e-16,2.7926792474976337e-30,8.4639380082585347e-14,2.3492196254145758e-13,3.0958755851569192e-29,6.1779220732786174e-25,3.5747222086250731e-27,5.1236709995195376e-13,6.4113789224367179e-11,3.1886342929076133e-11,2.8401650105204109e-16,4.5304080475520748e-18,3.7851222707900486e-16,4.7619000136093683e-18,5.1611087421793261e-14,1.6092029440036568e-21,5.5953831903881396e-12,8.4626465720943743e-22,5.6538395315674257e-12,2.8594680616877723e-17,1.0087860222647607e-19,4.4373590683807235e-19,5.3273150723500851e-19,8.491006801400288e-21,1.6590156446846062e-17,2.6371744314824842e-19,3.7791243522889084e-24,1.0753301192334266e-20,6.7556321220030976e-19,3.2439535045800344e-21,1.5317654061093351e-19,4.7627794978152249e-18,7.5651502126275816e-20,8.2897180841180077e-20,3.7036928238926105e-21,2.2744348360732882e-18,1.1159609834859256e-15,8.6010912208391353e-23
1.6722458245394114,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228257728153,0.66999999914870478,2.2897354873743761e-10,1.5534349265724026e-10,2.7782051443958626e-16,2.7844964015802789e-30,8.6377722591512343e-14,2.4099012050254281e-13,3.2174581958261409e-29,6.3255565416460693e-25,3.6991221526996842e-27,5.105978052709742e-13,6.4335888825027706e-11,3.2073990774760453e-11,2.8508944482006183e-16,4.5475228036068009e-18,3.8099268826609089e-16,4.7956635269649998e-18,5.2025053408722701e-14,1.6152821129648149e-21,5.6556519580182045e-12,8.4626465342511374e-22,5.7895661987084344e-12,2.9382520531649262e-17,1.0125969675953918e-19,4.5171976093578648e-19,5.3814918151305361e-19,8.5773541918815128e-21,1.6783371763880799e-17,2.6678879764621337e-19,3.8231374845236629e-24,1.0878538427518649e-20,6.8343109687187268e-19,3.2614546227081198e-21,1.5408540160640946e-19,4.7980321974953543e-18,7.6211452407108453e-20,8.4743004858980953e-20,3.7869028931017194e-21,2.3290627549445789e-18,1.1613095475918053e-15,8.8380682040829405e-23
1.6978424959077898,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228257725992,0.66999999913297881,2.3324034443112747e-10,1.5865206618460446e-10,2.7782051325563877e-16,2.7765509387773299e-30,8.8122550747318975e-14,2.4710625845567378e-13,3.3417484729675805e-29,6.4741465225347065e-25,3.8257403785764819e-27,5.0887865375231287e-13,6.4553269040193487e-11,3.2260355079025635e-11,2.8613964625261129e-16,4.5642747917920936e-18,3.8342801884528371e-16,4.8288278109132661e-18,5.2431934058215451e-14,1.6212324266172388e-21,5.7157152203734963e-12,8.4626464971181774e-22,5.9261910718586678e-12,3.017754714739326e-17,1.0163271353357456e-19,4.5970339798517004e-19,5.4348712783664007e-19,8.6624308507714454e-21,1.6973974292740485e-17,2.6981861920849207e-19,3.8665554413643069e-24,1.1002082116052471e-20,6.9119258628713301e-19,3.2786227097475008e-21,1.5497738525853305e-19,4.8326656779491564e-18,7.6761567072859746e-20,8.6597284647233883e-20,3.8705059546770232e-21,2.3840524521802515e-18,1.2077374261058807e-15,9.0772068993942408e-23
1.7234391672761682,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228257723877,0.6699999991172052,2.3751792499623926e-10,1.6197511411544924e-10,2.7782051209368413e-16,2.7688275917182722e-30,8.9873727333194895e-14,2.5326955005808589e-13,3.4687587916263775e-29,6.6236745761003356e-25,3.9545765465279377e-27,5.0720654550715744e-13,6.4766050333728869e-11,3.2445475720507931e-11,2.8716767831832384e-16,4.580673151654473e-18,3.8581881107206231e-16,4.8613995856332745e-18,5.2831788485753807e-14,1.6270571313321164e-21,5.7755786940767595e-12,8.4626464606850522e-22,6.0636979275686956e-12,3.0979523900703025e-17,1.0199785606038183e-19,4.6768496883192617e-19,5.4874516506149492e-19,8.7462338926005619e-21,1.7161940910151203e-17,2.7280654027886203e-19,3.9093729556954836e-24,1.1123917284911703e-20,6.9884674030950013e-19,3.2954633648413224e-21,1.5585274109514087e-19,4.8666861501952556e-18,7.7301944779155522e-20,8.8459534027915892e-20,3.9544799496569119e-21,2.4393973930481574e-18,1.2552516740652751e-15,9.3184361456391159e-23
1.7490358386445466,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282577218064,0.66999999910138497,2.4180605663635182e-10,1.6531233685316928e-10,2.7782051095313133e-16,2.7613249928349752e-30,9.1631118649929257e-14,2.5947918358349009e-13,3.5985012289902017e-29,6.7741236155349812e-25,4.0856302007710825e-27,5.055811289560765e-13,6.4974351769483518e-11,3.2629391078211916e-11,2.8817411820032577e-16,4.5967270899643172e-18,3.8816626545798906e-16,4.8933947364473484e-18,5.322480354845242e-14,1.6327594973581012e-21,5.8352478963469485e-12,8.4626464249336093e-22,6.2020708530673716e-12,3.1788440474705763e-17,1.0235532934533576e-19,4.7566543060574812e-19,5.5392532148111377e-19,8.8287956449970076e-21,1.7347336308889868e-17,2.757535891954568e-19,3.951604763745106e-24,1.1244085841647606e-20,7.0639619086102912e-19,3.3119853333476517e-21,1.5671191591035349e-19,4.9001102882257811e-18,7.7832850373278586e-20,9.0329829727537421e-20,4.0388281285858147e-21,2.4950911680795845e-18,1.3038592188748631e-15,9.5617528463638237e-23
1.774632510012925,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282577197792,0.6699999990855191,2.4610451187875091e-10,1.6866344226391582e-10,2.77820509833777e-16,2.7540266636292043e-30,9.3394594410054026e-14,2.6573436054004291e-13,3.7309874876873583e-29,6.9254768765115179e-25,4.2189006985086351e-27,5.039990709480546e-13,6.5178284840004244e-11,3.2812137685297082e-11,2.8915949434709971e-16,4.6124450361182737e-18,3.9047083762393962e-16,4.9248181299105197e-18,5.3611015742632639e-14,1.6383425188209493e-21,5.8947281238082403e-12,8.4626463898554191e-22,6.3412942401759555e-12,3.2604022271596004e-17,1.0270532108814784e-19,4.836425192258841e-19,5.5902711596907887e-19,8.9101084414228911e-21,1.7530126706469645e-17,2.7865922897312242e-19,3.9932431704811021e-24,1.1362565916999036e-20,7.1383956500917544e-19,3.3281932707376753e-21,1.5755510783106792e-19,4.9329421165321034e-18,7.8354347780608925e-20,9.2207595874287046e-20,4.123524397130266e-21,2.5511274904212001e-18,1.3535668626816443e-15,9.8070743965465738e-23
1.8002291813813034,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282577177941,0.66999999906960828,2.5041306920523147e-10,1.7202814522917833e-10,2.7782050873516094e-16,2.7469278703217697e-30,9.5164027577106514e-14,2.7203429524538135e-13,3.8662289252255743e-29,7.0777179100732712e-25,4.3543872342084567e-27,5.0245936112171757e-13,6.5377958990514735e-11,3.2993750436379301e-11,2.9012433456996744e-16,4.6278354093469372e-18,3.9273346605453298e-16,4.9556818453975399e-18,5.3990561109089863e-14,1.6438091862349247e-21,5.9540244716995577e-12,8.462646355435816e-22,6.4813527756123104e-12,3.3426190169512456e-17,1.0304801875865653e-19,4.9161632105755422e-19,5.6405180427231517e-19,8.9901922968194838e-21,1.7710347456986753e-17,2.8152402158651763e-19,4.0342962290643756e-24,1.1479380407955135e-20,7.2117830057220795e-19,3.3440943979255818e-21,1.5838267656821319e-19,4.9651942759490114e-18,7.8866637786360102e-20,9.4092740717259632e-20,4.208564440220158e-21,2.607500192096357e-18,1.4043812850427901e-15,1.0054377003331213e-22
1.8258258527496818,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282577158501,0.66999999905365371,2.5473151277118933e-10,1.7540616751546407e-10,2.7782050765679843e-16,2.7400249497133661e-30,9.693929425664113e-14,2.7837821593147375e-13,4.0042366257997416e-29,7.2308305934068397e-25,4.4920889072815534e-27,5.0096120287229976e-13,6.5573480507791087e-11,3.3174263002726709e-11,2.9106915221053402e-16,4.6429063980725189e-18,3.9495514424314614e-16,4.9859990086246656e-18,5.4363593680939916e-14,1.649162408131286e-21,6.0131418675678693e-12,8.4626463216595544e-22,6.6222314322242103e-12,3.4254884072535917e-17,1.0338360468890377e-19,4.995871911911267e-19,5.6900094266190203e-19,9.0690720158758509e-21,1.7888045871727693e-17,2.8434871910026498e-19,4.0747747167451251e-24,1.1594559984879704e-20,7.2841432453571454e-19,3.3596960568970444e-21,1.5919499205020755e-19,4.9968801430769324e-18,7.9369932863221624e-20,9.5985218603471738e-20,4.2939460106916839e-21,2.6642032203807424e-18,1.4563090453747765e-15,1.0303642587501409e-22
1.8514225241180602,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282577139461,0.66999999903765617,2.5905963224208886e-10,1.7879723763201861e-10,2.7782050659831567e-16,2.7333105915521487e-30,9.8720273609235248e-14,2.8476536488528011e-13,4.1450214149937851e-29,7.3847991273506333e-25,4.6320047385936388e-27,4.9950308133555827e-13,6.5764951875543145e-11,3.3353707928604834e-11,2.9199443925153299e-16,4.6576658500170962e-18,3.9713664641302204e-16,5.0157794265771687e-18,5.4730221004081625e-14,1.6544049720244081e-21,6.0720850812331159e-12,8.4626462885142587e-22,6.7639154641361535e-12,3.5089975873418596e-17,1.0371225362426762e-19,5.0755464199408208e-19,5.7387536189664468e-19,9.1467608402134716e-21,1.8063241387826508e-17,2.8713363048768537e-19,4.1146830611744978e-24,1.170811724674893e-20,7.3554842842721414e-19,3.3750044109792714e-21,1.5999235385642675e-19,5.0280096020059517e-18,7.9864390009067449e-20,9.788481713231872e-20,4.379659367852135e-21,2.7212306358114347e-18,1.5093565851495388e-15,1.0554832615664887e-22
1.8770191954864386,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282577120809,0.66999999902161655,2.6339722270795468e-10,1.8220109060623982e-10,2.778205055594747e-16,2.7267728890956271e-30,1.0050684776716823e-13,2.9119499695950818e-13,4.2885938025868497e-29,7.5396080108658119e-25,4.7741336130362321e-27,4.9808257623206261e-13,6.5952471037909727e-11,3.3532116365915738e-11,2.9290066197642726e-16,4.6721212029685527e-18,3.9927848015794467e-16,5.0450289263436816e-18,5.5090495743969969e-14,1.6595395198199342e-21,6.1308587081219447e-12,8.4626462559910609e-22,6.9063904036594978e-12,3.5931244544641718e-17,1.0403413118264042e-19,5.1551706913109536e-19,5.7867500050213069e-19,9.2232577912957894e-21,1.8235918664640252e-17,2.8987851189770364e-19,4.1540177679309343e-24,1.1820042255307319e-20,7.4257998806956286e-19,3.3900241606504595e-21,1.607749741093306e-19,5.0585881886531572e-18,8.0350097155989422e-20,9.9791098584509243e-20,4.4656846387565455e-21,2.7785766109693912e-18,1.563530229819125e-15,1.0807880602757981e-22
1.902615866854817,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282577102551,0.66999999900553553,2.6774408434818493e-10,1.8561746756893345e-10,2.7782050453974143e-16,2.7204123395258838e-30,1.0229890167914167e-13,2.9766637923515071e-13,4.434964004878927e-29,7.695242033656641e-25,4.9184742974766625e-27,4.9669971962067346e-13,6.6136134977087358e-11,3.3709518246960057e-11,2.9378829186021349e-16,4.686279977524792e-18,4.0138172605619838e-16,5.0737620582095246e-18,5.5444593550975363e-14,1.6645687228374197e-21,6.1894671860272791e-12,8.4626462240737769e-22,7.0496420509427107e-12,3.6778697639524248e-17,1.0434940482414759e-19,5.2347560377679272e-19,5.834019046579121e-19,9.2985954815923079e-21,1.8406145981263834e-17,2.925844486845425e-19,4.1927943903211624e-24,1.1930379252651425e-20,7.4951178240288864e-19,3.4047629468479097e-21,1.6154324907129811e-19,5.0886311989247321e-18,8.0827297262187834e-20,1.0170418298522637e-19,4.5520270408636276e-21,2.8362354264122444e-18,1.6188361919678372e-15,1.1062788825205863e-22
1.9282125382231954,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228257708466,0.6699999989894142,2.7210002240336495e-10,1.89046115810981e-10,2.778205035388887e-16,2.7142176516961288e-30,1.0409632307667765e-13,3.0417879130260832e-13,4.5841419476123687e-29,7.8516862741104622e-25,5.065025446681315e-27,4.9535221726305901e-13,6.6316035237746806e-11,3.3885942305951066e-11,2.946577646040467e-16,4.7001491236494781e-18,4.0344687058738356e-16,5.1019845356155801e-18,5.5792568712036846e-14,1.6694950497072726e-21,6.247914798148774e-12,8.4626461927539562e-22,7.1936564705703717e-12,3.7632116537325774e-17,1.0465822930528909e-19,5.3142869891103831e-19,5.8805608536148702e-19,9.3727740876025266e-21,1.8573911562040655e-17,2.952512536780396e-19,4.2310102462125246e-24,1.2039120626189724e-20,7.5634333388497347e-19,3.4192251817005892e-21,1.6229737820689819e-19,5.1181438791100837e-18,8.1296073659747617e-20,1.0362363985386855e-19,4.6386670258921778e-21,2.8942014691344909e-18,1.6752805724360506e-15,1.131949151704093e-22
1.9538092095915738,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228257706713,0.66999999897325324,2.7646484692706398e-10,1.9248678849919224e-10,2.7782050255649107e-16,2.7081863137882672e-30,1.058990023763194e-13,3.1073152520027732e-13,4.7361373026995958e-29,8.0089260989111228e-25,5.2137856339634674e-27,4.9403951097295512e-13,6.6492262214675685e-11,3.4061416269922637e-11,2.955095173055472e-16,4.7137356135795809e-18,4.0547477670556677e-16,5.1297076867938221e-18,5.6134552864493081e-14,1.6743209769709933e-21,6.3062056894844689e-12,8.462646162018295e-22,7.3384199856752429e-12,3.8491447279051587e-17,1.0496075987577846e-19,5.393767191322021e-19,5.9263891575101547e-19,9.4458154949774704e-21,1.8739258024880509e-17,2.9787960431976047e-19,4.2686750434340909e-24,1.2146293982624143e-20,7.6307637626917405e-19,3.4334172785151777e-21,1.6303768668461929e-19,5.1471381559337785e-18,8.1756615791072404e-20,1.0554943914645465e-19,4.725603069650177e-21,2.9524692303330535e-18,1.7328693623386298e-15,1.1577972453692025e-22
1.9794058809599522,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282577049966,0.66999999895705342,2.8083837270336243e-10,1.959392445150331e-10,2.7782050159233773e-16,2.702307674331882e-30,1.0770683258914806e-13,3.1732388432467418e-13,4.8909594330708846e-29,8.1669471399521521e-25,5.3647532992335354e-27,4.9275943698343105e-13,6.6664901538279484e-11,3.4235966648384005e-11,2.9634395745150219e-16,4.7270459472251533e-18,4.0746589712823805e-16,5.1569368107283137e-18,5.6470595996505073e-14,1.6790488133997113e-21,6.3643438543844164e-12,8.4626461318589327e-22,7.4839191720569603e-12,3.9356469621694685e-17,1.0525714127052302e-19,5.4731811762179636e-19,5.9715039583706588e-19,9.5177197050225945e-21,1.8902173982531604e-17,3.0046931961142628e-19,4.3057861882900902e-24,1.2251891958329662e-20,7.6971044755577284e-19,3.4473433452039388e-21,1.6376435988789394e-19,5.1756188731293214e-18,8.2209000594005048e-20,1.0748114944746042e-19,4.8128155827554645e-21,3.0110333029506789e-18,1.7916084453614796e-15,1.1838165381831057e-22
2.005002552328331,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228257703314,0.66999999894081552,2.8522041894125388e-10,1.9940324821689667e-10,2.7782050064589106e-16,2.6965845478987361e-30,1.0951970922671e-13,3.2395518445030869e-13,5.0486174895409917e-29,8.3257353105079709e-25,5.5179268361289793e-27,4.9151249294897697e-13,6.6834039116543753e-11,3.4409619185884532e-11,2.9716150459923816e-16,4.7400868170338705e-18,4.0942130886257431e-16,5.1836866023219139e-18,5.6800878884763257e-14,1.6836809361535849e-21,6.4223331720232976e-12,8.4626461022598871e-22,7.6301408512255966e-12,4.0227234492632782e-17,1.0554752250873755e-19,5.5525446730012303e-19,6.015927783680848e-19,9.5885226222550259e-21,1.9062737470952107e-17,3.0302163999660474e-19,4.3423614565289054e-24,1.2355965112042315e-20,7.7624872325501535e-19,3.4610108032574071e-21,1.6447778958953937e-19,5.2036017312602203e-18,8.2653477454087456e-20,1.0941899261090222e-19,4.9003143817300819e-21,3.0698883789640887e-18,1.8515035998742244e-15,1.2100085627037751e-22
2.030599223696709,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282577016664,0.66999999892454032,2.8961080922216752e-10,2.0287856945592716e-10,2.7782049971686417e-16,2.6910099639567789e-30,1.1133753025476111e-13,3.3062475395052709e-13,5.2091204133124287e-29,8.4852768020260811e-25,5.6733045961293713e-27,4.9029724521120896e-13,6.699975682865014e-11,3.458239888325675e-11,2.979625509599388e-16,4.7528644792512125e-18,4.113416115247393e-16,5.2099646956949569e-18,5.7125485971347496e-14,1.6882195674539505e-21,6.480177409984934e-12,8.4626460732114713e-22,7.7770720869949736e-12,4.1103593734873652e-17,1.0583204289945586e-19,5.6318506139737322e-19,6.0596668644615191e-19,9.6582341785574421e-21,1.9220962287108253e-17,3.0553678480461806e-19,4.3784039912262875e-24,1.2458522402358864e-20,7.8269176673731148e-19,3.4744244281194447e-21,1.6517820593004125e-19,5.2310941544454079e-18,8.3090164295699832e-20,1.1136271040040514e-19,4.9880876725041078e-21,3.129029247869856e-18,1.9125605008152049e-15,1.2363688618547984e-22
