Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),CH2X(27),HX(19),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25)
4.136214938449795e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32643535374640315,0.11289039881463588,0.019978956438776015,0.0,0.0001600959746421108,6.7688643489558546e-07,8.1734969332890011e-05,1.3406272297187754e-10,4.8512200280197811e-21,3.0742099716776128e-06,2.8490447640777571e-20,1.0138155983156485e-08,1.0638406233262109e-15,1.746054016297262e-09,1.0628115496210412e-15,2.0942171335229017e-17,7.6957222230779682e-06,5.7523742518044097e-15,0.0056942587850980636,0.0054347138436085475,1.2378066354496975e-09,8.5631731030198082e-14,2.0587946534726885e-06,1.1800048038897561e-10,1.9642164945362869e-07,6.724933989778071e-07,8.300105595658543e-09,2.9945919035099307e-07
4.148272332419826e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32642722223949566,0.11289013747814035,0.019974187067122295,0.0,0.0001609146614105737,6.7638478650976589e-07,8.2143096674692505e-05,1.3585827504608712e-10,4.8905389761953361e-21,3.0885401240966833e-06,2.9203210963750308e-20,1.0135288001648201e-08,1.0809943684659429e-15,1.7632283730050139e-09,1.0678658441209986e-15,2.111290595634295e-17,7.7122596895734375e-06,5.8682330958472379e-15,0.005694096316040515,0.0054430072889040879,1.2397551633762423e-09,8.5766344693561635e-14,2.057387800797162e-06,1.1793526496290186e-10,1.9642802744620812e-07,6.7306533988499348e-07,8.3383937517861829e-09,3.007782220577536e-07
4.1603297263898565e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32641912674933676,0.11288987491768246,0.019969435064972393,0.0,0.00016173464745975922,6.7588192391451323e-07,8.2551858760944371e-05,1.3767056040863946e-10,4.9300457787116053e-21,3.1028692141450992e-06,2.9930809958727251e-20,1.0132434276088267e-08,1.0983494772997742e-15,1.7805091834651284e-09,1.0729270492160034e-15,2.1284493873108674e-17,7.7287387901938245e-06,5.9859560566374148e-15,0.0056939344354862836,0.0054512641206206315,1.2416957834790327e-09,8.5900411729642405e-14,2.0559904237104683e-06,1.1787055925351214e-10,1.9643445860269024e-07,6.7363444640981043e-07,8.3767306663636927e-09,3.0209884500279672e-07
4.172387120359887e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32641106716357254,0.112889611137754,0.019964700379187225,0.0,0.00016255592742247057,6.7537788079091441e-07,8.2961252997438531e-05,1.3949965524312663e-10,4.9697407005336309e-21,3.1171970442173464e-06,3.0673486526584747e-20,1.0129594800549649e-08,1.1159072839478419e-15,1.7978966047814808e-09,1.0779951456485662e-15,2.145693642472917e-17,7.745159645644997e-06,6.1055649613664976e-15,0.0056937731417425041,0.0054594844528699617,1.2436285183337774e-09,8.6033933702224432e-14,2.0546024511240085e-06,1.178063591489392e-10,1.9644094234770015e-07,6.7420073250715774e-07,8.4151161290532419e-09,3.0342105235784781e-07
4.184444514329918e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32640304336976322,0.11288934614284099,0.019959982956571875,0.0,0.00016337849594719666,6.7487269040863688e-07,8.3371276797568575e-05,1.413456354805087e-10,5.0096240059678683e-21,3.1315234179236498e-06,3.1431485278822603e-20,1.0126769567326212e-08,1.1336691210665608e-15,1.8153907917452796e-09,1.0830701141652505e-15,2.1630234944997333e-17,7.7615223772307634e-06,6.2270817812875495e-15,0.0056936124331132439,0.0054676683998517196,1.2455533905453429e-09,8.6166912177076694e-14,2.0532238126168844e-06,1.1774266057798685e-10,1.9644747811136196e-07,6.747642120560474e-07,8.4535499302292555e-09,3.0474483731906692e-07
4.1965019082999486e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32639505525538892,0.11288907993742345,0.019955282743878245,0.0,0.00016420234769813218,6.743663856306715e-07,8.3781927582336194e-05,1.4320857679628784e-10,5.0496959586626766e-21,3.1458481400870908e-06,3.2205053549983469e-20,1.012395856698191e-08,1.151636319770773e-15,1.8329918968393095e-09,1.0881519355166666e-15,2.1804390762311187e-17,7.777827106841103e-06,6.3505286315528164e-15,0.0056934523078996076,0.0054758160758480298,1.2474704227467544e-09,8.62993487218839e-14,2.0518544384135078e-06,1.176794595088771e-10,1.9645406532922206e-07,6.7532489887006602e-07,8.4920318610199287e-09,3.0607019310701637e-07
4.208559302269979e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32638710270785531,0.1128888125259755,0.019950599687807703,0.0,0.00016502747735519586,6.7385899891804283e-07,8.4193202780358245e-05,1.450885546077125e-10,5.0899568216087941e-21,3.1601710167406906e-06,3.2994441409928122e-20,1.0121161788398926e-08,1.1698102095563132e-15,1.8507000702422985e-09,1.0932405904574816e-15,2.197940519968903e-17,7.7940739569401697e-06,6.4759277710430129e-15,0.0056932927643998255,0.0054839275952182224,1.2493796375977994e-09,8.6431244906150153e-14,2.0504942593898462e-06,1.1761675194943625e-10,1.9646070344217035e-07,6.758828066822329e-07,8.5305617133040765e-09,3.0739711296661914e-07
4.219410956843007e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32637997573160787,0.11288857082820934,0.019946399562167007,0.0,0.00016577118227192715,6.7340145233131266e-07,8.4563882212804461e-05,1.467951629638314e-10,5.1263533333574673e-21,3.1730598684770048e-06,3.3718625128840056e-20,1.0118656836773273e-08,1.1863445287006258e-15,1.8667290919786794e-09,1.0978262067201659e-15,2.2137653402635273e-17,7.8086467367174591e-06,6.5904747165174157e-15,0.0056931496712066187,0.0054911971433120937,1.2510912658784069e-09,8.6549490762343287e-14,2.0492779035251376e-06,1.1756073382824029e-10,1.9646672080127625e-07,6.7638255896767081e-07,8.5652793817906998e-09,3.0859267255805425e-07
4.2302626114160346e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32637287739106657,0.11288832816043066,0.019942213251259822,0.0,0.00016651591413994614,6.7294307845638404e-07,8.4935063479543046e-05,1.4851568636767589e-10,5.1629032656947571e-21,3.1859469295112561e-06,3.4456013675747688e-20,1.0116163384066655e-08,1.2030483099024432e-15,1.8828450650711493e-09,1.1024173285807818e-15,2.2296599112066016e-17,7.8231728238040444e-06,6.7066375910574626e-15,0.005693007046576516,0.0054984375806940511,1.252796597035255e-09,8.666730134581101e-14,2.0480688907771662e-06,1.1750510939143384e-10,1.9647277853659943e-07,6.7688008125001521e-07,8.6000355480046301e-09,3.0978948870540503e-07
4.2411142659890623e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32636580760401485,0.11288808452588832,0.019938040716136848,0.0,0.000167261669113641,6.7248390014049604e-07,8.5306744721883187e-05,1.5025017925092372e-10,5.1996068089765188e-21,3.198832060943574e-06,3.5206795082556127e-20,1.0113681418864932e-08,1.219922518694818e-15,1.8990480942310126e-09,1.1070139420180512e-15,2.2456243281345068e-17,7.8376523086236692e-06,6.8244329192713771e-15,0.0056928648892633424,0.005505648990871608,1.2544956476387526e-09,8.6784677804213054e-14,2.0468671720678742e-06,1.1744987580863086e-10,1.9647887625138106e-07,6.7737538339513476e-07,8.6348300617567334e-09,3.10987556534679e-07
4.25196592056209e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32635876628819926,0.1128878399278269,0.019933881917822117,0.0,0.00016800844335775677,6.7202393997850908e-07,8.5678924086145876e-05,1.5199869586902491e-10,5.2364641531283361e-21,3.2117151246605065e-06,3.5971159205544288e-20,1.0111210928764325e-08,1.2369681193580262e-15,1.9153382826694081e-09,1.1116160330134763e-15,2.2616586860344603e-17,7.852085281948289e-06,6.9438773195926993e-15,0.0056927231980192748,0.0055128314573899733,1.2561884342742689e-09,8.690162128622261e-14,2.0456726987114865e-06,1.1739503027340893e-10,1.9648501355218906e-07,6.7786847523002238e-07,8.6696627733138441e-09,3.1218687118776865e-07
4.2628175751351176e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32635175336133343,0.11288759436948682,0.019929736817314449,0.0,0.00016875623304740044,6.7156322031552405e-07,8.6051599723666974e-05,1.5376129029963584e-10,5.273475487645786e-21,3.2245959833332244e-06,3.6749297732198465e-20,1.010875190039705e-08,1.2541860748750449e-15,1.9317157321001796e-09,1.1162235875513834e-15,2.2777630795454173e-17,7.866471834891415e-06,7.0649875041563741e-15,0.0056925819715948961,0.0055199850638290651,1.2578749735412602e-09,8.7018132941467335e-14,2.0444854224293918e-06,1.1734057000399721e-10,1.9649119004888382e-07,6.7835936652923828e-07,8.7045335334584344e-09,3.1338742782242475e-07
4.2725840642508424e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32634546593167163,0.11288737254861729,0.019926017906228971,0.0,0.00016943010882108646,6.7114794151446597e-07,8.6387430587194668e-05,1.5535970636756773e-10,5.3069175067459102e-21,3.2361867579544399e-06,3.7461559432022082e-20,1.0106548562842889e-08,1.2698303930654029e-15,1.9465301275985779e-09,1.1203750463826882e-15,2.2923169920918513e-17,7.8793801186896157e-06,7.1754248037775102e-15,0.0056924552641999049,0.0055263987033608852,1.2593875311118868e-09,8.7122625170213224e-14,2.0434229876924175e-06,1.1729188288412621e-10,1.9649678208856848e-07,6.7879929528433313e-07,8.7359496261825081e-09,3.1446898669849911e-07
4.282350553366567e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32633920137035388,0.11288714995489953,0.019922310030292732,0.0,0.00017010480124214866,6.7073208135987984e-07,8.6723660598102861e-05,1.5696960829024897e-10,5.3404845487226327e-21,3.2477755368764451e-06,3.8185277488072064e-20,1.0104354486651889e-08,1.2856157977131772e-15,1.9614153577247562e-09,1.1245309091197247e-15,2.3069277783624349e-17,7.8922509429421801e-06,7.2872373161374374e-15,0.0056923289313826255,0.0055327890949264831,1.2608950538903524e-09,8.7226769390570429e-14,2.0423663091600534e-06,1.1724350360158945e-10,1.9650240528369845e-07,6.7923745655440352e-07,8.7673963096561216e-09,3.1555154416254486e-07
4.292117042482292e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32633295961733555,0.11288692659068686,0.019918613161027415,0.0,0.00017078030754379641,6.7031565563259861e-07,8.7060288419146107e-05,1.5859103511477322e-10,5.3741767508259412e-21,3.2593622216094598e-06,3.8920595471808954e-20,1.0102169660174352e-08,1.3015429879619178e-15,1.9763714935290711e-09,1.128691165551182e-15,2.3215955066289941e-17,7.9050843747551512e-06,7.400437418539322e-15,0.0056922029722291422,0.0055391562995159476,1.2623975540046228e-09,8.733056644243985e-14,2.0413153524533321e-06,1.171954301780139e-10,1.9650805935655225e-07,6.7967385737243251e-07,8.7988734760983922e-09,3.1663509671741722e-07
4.301883531598017e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32632674061255668,0.11288670245832957,0.0199149272699418,0.0,0.00017145662496605518,6.698986799559075e-07,8.7397312716376154e-05,1.6022402576778055e-10,5.4079942500243816e-21,3.2709467141739396e-06,3.9667658172688896e-20,1.0099994071188733e-08,1.3176126619944792e-15,1.9913986050870151e-09,1.1328558054677681e-15,2.3363202449371115e-17,7.9178804814428202e-06,7.5150375494287728e-15,0.0056920773858246156,0.005545500378134797,1.2638950435904122e-09,8.7434017166245105e-14,2.040270083445587e-06,1.17147660650303e-10,1.9651374403147268e-07,6.801085047421115e-07,8.8303810180428847e-09,3.1771964087631634e-07
4.3116500207137416e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32632054429594448,0.11288647756017513,0.019911252328532691,0.0,0.0001721337507557708,6.6948116979701606e-07,8.7734732159143084e-05,1.6186861905457553e-10,5.4419371830052331e-21,3.2825289170994824e-06,4.0426611601983317e-20,1.009782770691546e-08,1.3338255170073897e-15,2.0064967615010661e-09,1.1370248186622477e-15,2.3511020611066603e-17,7.9306393305238891e-06,7.6310502083094474e-15,0.005691952171253338,0.0055518213918022913,1.2653875347908774e-09,8.7537122402910719e-14,2.0392304682532377e-06,1.1710019307017182e-10,1.9651945903484327e-07,6.8054140564338933e-07,8.8619188283049832e-09,3.1880517316277304e-07
4.3214165098294664e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32631437060741486,0.11288625189856796,0.019907588308285692,0.0,0.00017281168216661181,6.6906314046848767e-07,8.8072545420096816e-05,1.6352485365826102e-10,5.4760056861746628e-21,3.2941087334237233e-06,4.119760299651975e-20,1.0095670554030242e-08,1.3501822491854157e-15,2.0216660309025723e-09,1.1411981949295096e-15,2.3659410227323428e-17,7.9433609897179001e-06,7.748487955654679e-15,0.0056918273275987433,0.0055581194015497442,1.2668750397560509e-09,8.763988299382358e-14,2.0381964732452394e-06,1.170530255046052e-10,1.9652520409506925e-07,6.809725670222175e-07,8.8934868000421038e-09,3.198916901106301e-07
4.331182998945191e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32630821948687383,0.1128860254758496,0.019903935180676045,0.0,0.00017349041645907124,6.6864460712967065e-07,8.8410751175188148e-05,1.6519276813887442e-10,5.5101998956578865e-21,3.3056860666912314e-06,4.1980780822407956e-20,1.0093522598677336e-08,1.3666835536762146e-15,2.03690648045365e-09,1.1453759240666066e-15,2.38083719718422e-17,7.956045526941732e-06,7.8673634128184662e-15,0.0056917028539434471,0.0055643944684188509,1.2683575706425792e-09,8.7742299780815959e-14,2.037168065042426e-06,1.1700615603573709e-10,1.9653097894256061e-07,6.8140199579261456e-07,8.9250848267564236e-09,3.2097918826402898e-07
4.340949488060916e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32630209087421885,0.11288579829435841,0.019900292917169517,0.0,0.00017416995090047217,6.6822558478811277e-07,8.8749348103669764e-05,1.6687240093253727e-10,5.5445199472993369e-21,3.3172608209523807e-06,4.2776294778696206e-20,1.0091383826482474e-08,1.3833301245651541e-15,2.0522181763491337e-09,1.1495579958728271e-15,2.3957906516082503e-17,7.9686930103058851e-06,7.9876892619429332e-15,0.0056915787493692811,0.0055706466534600121,1.2698351396135976e-09,8.784437360615491e-14,2.036145210495121e-06,1.1695958275971143e-10,1.9653678330970342e-07,6.8182969885129704e-07,8.956712802192275e-09,3.2206766417739694e-07
4.350715977176641e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32629598470934162,0.11288557035642978,0.019896661489223172,0.0,0.00017485028276497012,6.6780608830097711e-07,8.9088334888097367e-05,1.6856379035060825e-10,5.5789659766628283e-21,3.3288329007622485e-06,4.3584295801010512e-20,1.0089254222565739e-08,1.4001226548502202e-15,2.0676011838185313e-09,1.1537444001497424e-15,2.4108014529268242e-17,7.9813035081109458e-06,8.1094782458650977e-15,0.0056914550129573156,0.0055768760177306986,1.2713077588379152e-09,8.7946105312485583e-14,2.0351278767006696e-06,1.1691330378764685e-10,1.9654261693084111e-07,6.8225568305875717e-07,8.9883706204293823e-09,3.2315711441542779e-07
4.3595058173807934e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32629050830411815,0.11288536456746766,0.019893402444878326,0.0,0.00017546326099236262,6.6742814822743374e-07,8.9393755234710656e-05,1.7009612430388077e-10,5.6100752258598014e-21,3.3392454074558602e-06,4.4322298910143953e-20,1.0087345405222566e-08,1.4153612992573811e-15,2.0815069150725448e-09,1.1575158598342989e-15,2.4243602608399958e-17,7.9926213900832932e-06,8.2203498924359555e-15,0.005691343964205146,0.0055824629842839615,1.2726288941684154e-09,8.8037372033181613e-14,2.034216969530423e-06,1.1687190279318887e-10,1.9654789198402851e-07,6.8263760487309728e-07,9.0168880851891224e-09,3.2413844984622226e-07
4.368295657584946e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32628504998907726,0.11288515816937847,0.019890152133392722,0.0,0.00017607688095255277,6.6704984663141616e-07,8.9699489344424217e-05,1.7163803980490761e-10,5.6412867250221852e-21,3.3496556020707306e-06,4.5070651586500937e-20,1.0085443990197959e-08,1.4307192348155048e-15,2.0954705069535633e-09,1.1612908131299938e-15,2.4379656222368065e-17,8.0039094192790941e-06,8.3324264238060104e-15,0.0056912332122485308,0.0055880315599915898,1.273946038944184e-09,8.8128362935137266e-14,2.0333104840617237e-06,1.1683073730971661e-10,1.9655319032839616e-07,6.8301814491497793e-07,9.0454295603495363e-09,3.2512056921579238e-07
4.3770854977890984e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3262796097203926,0.11288495116385824,0.019886910533943754,0.0,0.00017669114067260337,6.6667119403681429e-07,9.0005536263686848e-05,1.7318956452015198e-10,5.6726005723936252e-21,3.3600634160715795e-06,4.5829466445445615e-20,1.0083549965642914e-08,1.4461969643620798e-15,2.1094920050162736e-09,1.1650692526071835e-15,2.4516175854413167e-17,8.0151676458704629e-06,8.4457172552167932e-15,0.0056911227564161119,0.0055935817893726742,1.2752592020471539e-09,8.8219078633364042e-14,2.0324083967971577e-06,1.1678980598987068e-10,1.9655851177426967e-07,6.8339730813020915e-07,9.0739949692979582e-09,3.2610347004107176e-07
4.385875337993251e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32627418745423747,0.11288474355260084,0.019883677625705129,0.0,0.0001773060381840647,6.6629220087224695e-07,9.0311895041116292e-05,1.7475072603216906e-10,5.7040168660340596e-21,3.3704687812514247e-06,4.6598856922405058e-20,1.0081663319406958e-08,1.4617949899595479e-15,2.1235714541870617e-09,1.1688511708378957e-15,2.4653161986322422e-17,8.0263961201456848e-06,8.5602318414835645e-15,0.0056910125960361133,0.0055991137169469195,1.2765683923621664e-09,8.8309519743068258e-14,2.031510684400629e-06,1.1674910749587303e-10,1.9656385613321186e-07,6.8377509943875958e-07,9.1025842357134257e-09,3.2708714984568879e-07
4.3946651781974035e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32626878314678559,0.11288453533729813,0.019880453387847361,0.0,0.00017792157152297624,6.6591287747186328e-07,9.0618564727499605e-05,1.7632155183912729e-10,5.7355357038198244e-21,3.380871629730906e-06,4.7378937274904103e-20,1.0079784039045156e-08,1.4775138128808566e-15,2.1377088987652387e-09,1.1726365603958629e-15,2.4790615098432685e-17,8.0375948925070471e-06,8.6759796769348939e-15,0.0056909027304363471,0.0056046273872336818,1.2778736187773618e-09,8.8399686879682436e-14,2.0306173236772773e-06,1.1670864049817094e-10,1.96569223218008e-07,6.8415152375159972e-07,9.1311972835171665e-09,3.2807160615995916e-07
4.4025760343811407e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32626393458854908,0.11288434742846352,0.0198775589697332,0.0,0.0001784760935408724,6.6557121252555747e-07,9.0894832489624044e-05,1.777435806964284e-10,5.7639904138181821e-21,3.3902319857448063e-06,4.8090244533622477e-20,1.0078098974024227e-08,1.49176444887651e-15,2.1504822210679615e-09,1.1760463728464386e-15,2.4914722563235997e-17,8.0476484342437108e-06,8.7812150357479266e-15,0.0056908041028777834,0.0056095741173052107,1.2790449407644214e-09,8.84806035643982e-14,2.0298170006570463e-06,1.1667241703847994e-10,1.9657407287117253e-07,6.8448914089502336e-07,9.156969296765885e-09,3.2895827872274532e-07
