Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),H2OX(23),COX(50),O(29),CHOX(53),CO2X(24),acetyl(44),C2H6X(52),C2H4X(215),C2H4X(70),HOCO(73),CHO2(74),S(216)
6.634489467415765e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767967066,0.11866996602670857,0.022821567693006944,3.065647836658827e-73,1.8142960250837658e-36,2.1934360995614186e-24,1.1949210179953891e-52,1.1977263142492647e-36,1.132873151572187e-84,5.855463080127513e-14,1.9665165548896734e-71,5.855463079345085e-14,9.7028111790541e-49,6.362196274104319e-48,1.4171736207809594e-70,1.6432092315379728e-71,7.896795535905151e-26,1.6767244768734598e-54,3.197829135045413e-12,9.468203711364504e-14,3.7904572305686056e-16,6.649529677225082e-26,2.4623435910663894e-25,3.7904218422287256e-16,1.74479236983445e-21,1.5155530432092984e-23,5.610845444526749e-27,3.996295093712645e-46,9.527748627282492e-35,1.4731262797166356e-47,2.2152765992458612e-25,1.472338577412302e-36,2.4957739510134666e-64,7.119356226393418e-22,7.661812917937089e-67,2.3809727371350044e-66,7.953389729774628e-77,1.2573227191431169e-47,1.5248846420460823e-58,1.722052976361911e-65,2.1154912297366794e-92,3.2960249783098983e-94,5.989092564959099e-131
1.3268984558962704e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679341337,0.1186699660234518,0.022821567692959604,1.4014865569136033e-70,1.4514405092532285e-35,8.778089326982173e-24,1.365437069229913e-50,9.581819872576458e-36,5.175546470186215e-82,1.1710931124057622e-13,1.258572445656517e-69,1.1710931120927904e-13,1.5524513757119335e-47,1.0179485657862824e-46,3.2377288679714682e-68,3.754137641694169e-69,3.158720222681782e-25,1.0566360668096821e-52,6.395660979209934e-12,1.8936415448808229e-13,7.580953857079311e-16,2.659664342129485e-25,9.849374373418873e-25,7.580811706920186e-16,6.919469895808463e-21,1.2024030809600223e-22,8.030546087714761e-26,2.284813950234829e-44,7.625725906030627e-34,4.6755740000511926e-46,8.861102952678457e-25,1.1778074473027888e-35,5.701935327421424e-62,1.4240297847018548e-21,1.751586809541745e-64,5.443311566903263e-64,3.634717402132295e-74,2.0117184511205812e-46,9.680325689363679e-57,2.1702693379237265e-63,1.934125506667546e-89,3.0337216646703604e-91,1.1171686054575423e-126
2.6537974742056582e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767868268,0.11866996601693827,0.022821567692864923,6.671159538108803e-68,1.1611570175047675e-34,3.5146263826998646e-23,1.6247471195488883e-48,7.665459500145215e-35,2.4627282518298047e-79,2.3421867212100336e-13,8.054869125859518e-68,2.3421867199581464e-13,2.4839233316555416e-46,1.628705851699297e-45,7.703865799087641e-66,8.932607229288294e-67,1.2634884907723046e-24,6.630139235842943e-51,1.2791324662389362e-11,3.787283892302571e-13,1.5162059131036683e-15,1.0637467179063502e-24,3.93974599945622e-24,1.5161485865779082e-15,2.7211525458970137e-20,9.462257369239138e-22,1.1957095549157676e-24,1.359837535205026e-42,6.106088431858064e-33,1.472143728648459e-44,3.544435045398802e-24,9.421434616315538e-35,1.3567185473711237e-59,2.848691916749484e-21,4.16902379057465e-62,1.2956368273459253e-61,1.7298284027200145e-71,3.218751127304209e-45,6.096642341598992e-55,2.7234836692698668e-61,1.8416666251897642e-86,2.926776454716233e-88,1.9642912110272742e-122
5.3075955108244343e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677365373,0.1186699660039112,0.022821567692675557,3.2145134677221476e-65,9.28932471230511e-34,1.4084380786081801e-22,1.957174465146568e-46,6.1323688147978995e-34,1.1865522140504376e-76,4.684373938891568e-13,5.155117418709526e-66,4.684373933884026e-13,3.974277789836195e-45,2.6058883649134328e-44,1.8559243087297066e-63,2.1519363448031164e-64,5.0539547667722595e-24,4.104195786956568e-49,2.5582652008149777e-11,7.574568586878094e-13,3.032474064829075e-15,4.2540329908023e-24,1.5758946484188252e-23,3.032241191316961e-15,1.0528619332457039e-19,7.329809572902027e-21,1.8009993345921394e-23,8.191165227062138e-41,4.893289447530483e-32,4.563740838352885e-43,1.4177684336046917e-23,7.53550406115811e-34,3.268434612610807e-57,5.6999114125331186e-21,1.0044249582079939e-59,3.1216075624377295e-59,8.33465710159219e-69,5.150002848477848e-44,3.7809443176148514e-53,3.3716767096849053e-59,1.868371586899006e-83,2.8952091507511277e-85,3.234835557014851e-117
1.0615191584061985e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727674730753,0.11866996597785708,0.02282156769229683,1.5277099581399016e-62,7.431567349167316e-33,5.652656678580151e-22,2.325470274907045e-44,4.905895175898367e-33,5.6398333295666035e-74,9.368748374546567e-13,3.299274790976141e-64,9.368748354516455e-13,6.358843406402895e-44,4.169289789073115e-43,4.410593876707342e-61,5.114056157886524e-62,2.0215820676713266e-23,2.4703688382704784e-47,5.116530661727681e-11,1.5149137974957283e-12,6.06521515642817e-15,1.700850165508553e-23,6.303547080095754e-23,6.064257502078632e-15,3.9513324851692524e-19,5.512110384696756e-20,2.6739457491195576e-22,4.8657151789836833e-39,3.926969984952958e-31,1.374100646917699e-41,5.671027706413001e-23,6.025773363201522e-33,7.767362716940536e-55,1.1409931330837717e-20,2.3864368323913487e-57,7.417566157888952e-57,3.961190040018359e-66,8.240004626668471e-43,2.2779121159449644e-51,4.058695152838159e-57,1.7780466765279813e-80,2.893907361293169e-82,4.8502837918166323e-113
2.1230383730537087e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766946152,0.11866996592574883,0.022821567691539372,6.955320430298295e-60,5.94542495900122e-32,2.2738217618446418e-21,2.647121700187621e-42,3.9247156115409166e-32,2.568688671748643e-71,1.873749724702403e-12,2.1115348125169427e-62,1.8737497166904025e-12,1.0174144045631144e-42,6.67044179640449e-42,1.0043192893232353e-58,1.1644980130807767e-59,8.086328594398484e-23,1.4129183484164007e-45,1.0233061550595576e-10,3.0298276746828648e-12,1.213162316319582e-14,6.797303268241955e-23,2.5213933209592433e-22,1.2127614604044982e-14,1.404952826783068e-18,3.932190391171313e-19,3.8004802541287695e-21,2.7683328922853132e-37,3.158328518293441e-30,3.927880599932008e-40,2.268373990593716e-22,4.8164153242033875e-32,1.768651515017191e-52,2.2860294874266692e-20,5.430558554863784e-55,1.6883694446070972e-54,1.8036710059302691e-63,1.3184005004735018e-41,1.303450348435273e-49,4.642104760938395e-55,1.622785662577149e-77,2.8935079862369636e-79,6.466953210911748e-109
3.184557587701219e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727664192283,0.11866996587364058,0.022821567690781915,5.789093174097419e-59,1.7000479976925822e-31,4.848206854671925e-21,1.6753475136645351e-41,1.1651498374332966e-31,2.1281906447281634e-70,2.8106246120668952e-12,1.1988667203641232e-61,2.8106245950414293e-12,3.8490843343139184e-42,2.5430345759769577e-41,7.332688552163621e-58,8.502169828167962e-59,1.7183448467364252e-22,7.640699317514072e-45,1.5349592406505955e-10,4.5447415514413e-12,1.819904388714738e-14,1.4435323128581076e-22,5.357923253527096e-22,1.8190296261750835e-14,2.7607049786830117e-18,1.0550554822765827e-18,1.3262347645410934e-20,1.4883026565779216e-36,9.055164234161686e-30,1.7622800659016762e-39,4.820240176107471e-22,1.3765039594684916e-31,1.29131459971784e-51,3.434098212439042e-20,3.984931623501816e-54,1.2391583983178928e-53,1.4985474347287786e-62,4.987776382988819e-41,7.049300598175415e-49,2.9520933197063035e-54,1.4658362201138397e-76,2.746840717819858e-78,2.985017784189711e-108
5.307596016996239e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765365381,0.11866996576942408,0.022821567689267002,8.262041466703413e-57,7.813177333310336e-31,1.3493200856728213e-20,6.321311189973374e-40,5.457805150980258e-31,2.496212621506391e-68,4.6843743872624795e-12,3.222878030167435e-60,4.6843743401925826e-12,3.0377331416755235e-41,2.0909743985504603e-40,4.848927765987694e-56,5.622225947694929e-57,4.750718161031718e-22,1.5955923695895286e-43,2.5582653986496667e-10,7.574569303243923e-12,3.033841894847443e-14,3.984578755493674e-22,1.481281394608889e-21,3.031295840241228e-14,6.402779215126341e-18,4.095572949656995e-18,8.656899978619155e-20,3.246296743204368e-35,4.187850956211332e-29,2.1498066311124252e-38,1.3326157222325736e-21,6.316342125564078e-31,8.538912208434649e-50,5.742365145035056e-20,3.2084579588997597e-52,9.979503313086042e-52,2.1635185938457215e-60,3.936401857878644e-40,1.472366312729584e-47,1.0675798095064494e-52,3.986307074389167e-74,8.735547224273514e-76,4.2566019224818524e-104
7.218330603361758e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072764416919,0.11866996567562924,0.02282156768790358,5.1768926603366245e-56,1.7587868119464523e-30,2.4114329735176416e-20,2.8510288822350386e-39,1.2594436384507494e-30,1.3358137602367968e-67,6.370749185315273e-12,1.399416438006891e-59,6.3707491014983165e-12,8.524866474319475e-41,6.0980290697847664e-40,2.405246398514338e-55,2.7888173617845984e-56,8.45962153379174e-22,6.116713369653074e-43,3.4792409302001764e-10,1.030141427848178e-11,4.126777066776787e-14,7.087855139969685e-22,2.637691645750219e-21,4.1221172870609574e-14,1.020445601293325e-17,8.421071342894453e-18,2.2166387790448576e-19,1.3035532354076691e-34,9.454830304452377e-29,7.13076543187071e-38,2.3729478301352023e-21,1.420609936316486e-30,4.235579869155352e-49,7.829603049443671e-20,1.881548878077293e-51,5.851572614200175e-51,1.418835302404935e-59,1.1046825908793215e-39,5.644580273696565e-47,4.615334325440456e-52,2.7613239510954346e-73,6.408682669477997e-75,8.397520808203733e-103
9.129065189727277e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727634684564,0.11866996558183439,0.022821567686540156,2.193773513090034e-55,3.324317421568281e-30,3.775551483869555e-20,9.544721068058951e-39,2.4249820027557028e-30,5.9161171441214765e-67,8.057123983766903e-12,4.237440260950494e-59,8.057123852928111e-12,1.9518182759729335e-40,1.3952755214856658e-39,9.313443910838329e-55,1.0798665511074803e-55,1.3205588636012232e-21,1.7976451697064816e-42,4.4002164504793034e-10,1.3028259252254115e-11,5.2201481092963584e-14,1.1052452325138425e-21,4.117424041306141e-21,5.212707883330154e-14,1.437710467237143e-17,1.4578200573604925e-17,4.631943550068882e-19,3.712855446952132e-34,1.7917245860941644e-28,1.775824712549805e-37,3.704132688922983e-21,2.6826843792716054e-30,1.6400611269448022e-48,9.927211581704419e-20,6.823852704546628e-51,2.1229803154505698e-50,5.68404271851359e-59,2.529236467961747e-39,1.6589331633727416e-46,1.5751162505038896e-51,1.2902665952280857e-72,3.1122349738515644e-74,2.850811640976711e-102
1.1039799776092796e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072762519994,0.11866996548803954,0.022821567685176732,7.359210643180748e-55,5.5566195394147595e-30,5.425682392704318e-20,2.567370994696623e-38,4.1230647634126794e-30,1.9377800453952194e-66,9.743498782594905e-12,1.1000835526629443e-58,9.743498595029058e-12,3.806163048920958e-40,2.7590998895975385e-39,2.7700270007854735e-54,3.211755018738044e-55,1.8931172349990723e-21,4.2971455599321926e-42,5.321191960111416e-10,1.5755104224642648e-11,6.313943812884604e-14,1.582840965344607e-21,5.902558890039032e-21,6.303080459682045e-14,1.8798518850793455e-17,2.253818775099622e-17,8.338039998497635e-19,9.016579718431884e-34,3.001224681240912e-28,3.775137604252073e-37,5.310044889989496e-21,4.480332446122106e-30,4.8778681433216057e-48,1.2034616271080805e-19,2.116010980084513e-50,6.583200000683777e-50,1.954088003169836e-58,4.932164601618203e-39,3.9656473127347145e-46,4.2070462366247984e-51,4.799021600246826e-72,1.1994379550265282e-73,2.560551233223701e-101
1.4861268948823833e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072760623069,0.11866996530044986,0.022821567682449886,5.1384787363824085e-54,1.1863263846231937e-29,9.379645019016135e-20,1.125202382353976e-37,9.116135560171498e-30,1.0821319327107466e-65,1.3116248381108576e-11,4.865887250194669e-58,1.3116248057956723e-11,1.0105204275885438e-39,7.716811941197646e-39,1.3709397242055974e-53,1.589540382021749e-54,3.2616337483584495e-21,1.543601806552174e-41,7.163142955095315e-10,2.1208794166264895e-11,8.502531961882636e-14,2.7224141871054378e-21,1.0169265602562624e-20,8.483328545840667e-14,2.800734706572169e-17,4.2685338522962e-17,1.953661117375824e-18,3.5056493741344344e-33,6.426361523013438e-28,1.1716781943486297e-36,9.148339781763282e-21,9.552308139476766e-30,2.4141041352329425e-47,1.6271765606124592e-19,1.3974605878376096e-49,4.34554335718949e-49,1.4878192772702068e-57,1.309469703276728e-38,1.4245682576608602e-45,1.7417812000024846e-50,3.970732211252101e-71,1.1335727322502659e-72,1.2968367883890516e-99
1.868273812155487e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727587261443,0.11866996511286018,0.02282156767972304,2.1418432828425986e-53,2.1572939304041408e-29,1.4394443505292011e-19,3.5155563454356967e-37,1.7078952322500432e-29,4.082186088599513e-65,1.6488997981012256e-11,1.464176932864316e-57,1.6488997486401237e-11,2.1919545842459202e-39,1.727761411719846e-38,4.732835356208133e-53,5.487459860411353e-54,4.9922564391444025e-21,4.198448870976741e-41,9.005093910723514e-10,2.6662484102773783e-11,1.0692763925034687e-13,4.1600120290179884e-21,1.5564783328404132e-20,1.0662771103161278e-13,3.763459294670614e-17,6.974696444008818e-17,3.797776311657117e-18,9.713480774470942e-33,1.1713321930488671e-27,2.80457338704184e-36,1.4002021513014465e-20,1.7348093819927185e-29,8.333993808317734e-47,2.0545125524948214e-19,5.186068753241048e-49,1.6127376113464443e-48,5.941214538095874e-57,2.8404168148344207e-38,3.874771082045362e-45,5.289563791905877e-50,1.816301257016223e-70,5.460083551030686e-72,8.79585151724413e-99
2.250420729428591e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727568292184,0.1186699649252705,0.022821567676996193,7.271628031840004e-53,3.568733258067722e-29,2.0543633434511652e-19,9.313417906875436e-37,2.8904499998810577e-29,1.2985814338443045e-64,1.9861747582399083e-11,3.790176500616205e-57,1.9861746878023753e-11,4.236212301182404e-39,3.4134121541058045e-38,1.3809920456750616e-52,1.6011713517213639e-53,7.109546145902465e-21,9.84685101030978e-41,1.0847044824326603e-09,3.21161740338241e-11,1.2884793359884132e-13,5.914306004633904e-21,2.2165610409202196e-20,1.2841353791301178e-13,4.748542401149438e-17,1.042079467748858e-16,6.619631792624061e-18,2.3113040757741446e-32,1.941541392552726e-27,5.83626554609109e-36,1.9939865165609097e-20,2.8660644159804665e-29,2.4317383603145458e-46,2.485715210853906e-19,1.60828033800099e-48,5.001091093354508e-48,2.0298683828708898e-56,5.489444634200787e-38,9.087858916561819e-45,1.377484384469059e-49,6.892631160331226e-70,2.2117890476569894e-71,6.653739266315885e-98
2.6325676467016946e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072754932293,0.11866996473768082,0.022821567674269346,2.181853282044232e-52,5.51553932192251e-29,2.784597130366337e-19,2.200679101000047e-36,4.543484674561623e-29,3.663267177295489e-64,2.3234497185291092e-11,8.816299560475925e-57,2.323449623224648e-11,7.525408980111981e-39,6.15361637892397e-38,3.580372971490594e-52,4.1511752514264457e-53,9.619571170987988e-21,2.0748771116754882e-40,1.2688995695245047e-09,3.7569863959331987e-11,1.5078684391946368e-13,7.988513797536878e-21,2.9990587111138736e-20,1.501906345422416e-13,5.742883237537439e-17,1.4608411223287432e-16,1.0666001751897046e-17,4.930518464701151e-32,3.0058274774221072e-27,1.0962267181579882e-35,2.6978775554047905e-20,4.4235877670008385e-29,6.3044490798617375e-46,2.920845218591392e-19,4.465971011521755e-48,1.3885850945245997e-47,6.208954907157082e-56,9.751714443663193e-38,1.9149710822832026e-44,3.2114303734902474e-49,2.3044806618246192e-69,7.985602070050243e-71,4.1240118234902e-97
3.396861481247902e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727511384416,0.1186699643625015,0.022821567668815657,2.4123839748958815e-51,1.1522789441677654e-28,4.591727616584134e-19,1.1589552274893435e-35,9.708515600545537e-29,3.614915713028674e-63,2.997999639559096e-11,4.363321780123826e-56,2.997999482831135e-11,2.0628597030111148e-38,1.7013671807759183e-37,2.563141081962381e-51,2.971669612942589e-52,1.5819734893955735e-20,8.09273971019683e-40,1.6372897308820666e-09,4.847724379370327e-11,1.9472207667565278e-13,1.3088267060937015e-20,4.9318501422173834e-20,1.9371861405209195e-13,7.735658668364923e-17,2.5106046412134513e-16,2.371361787910145e-17,1.9282288511489335e-31,6.298067724882359e-27,3.223658201701694e-35,4.4364514673183714e-20,9.211815886812883e-29,4.5129731651712366e-45,3.8029063589962917e-19,3.467605996602398e-47,1.0788475946756773e-46,6.855572490039354e-55,2.6731359694782845e-37,7.469233512773362e-44,1.6680336843324752e-48,3.721307621176796e-68,1.8747176070240954e-69,1.877480083338943e-95
4.161155315794109e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307274734459,0.11866996398732219,0.022821567663361967,1.179435072505562e-50,2.0815406860804305e-28,6.860728780070727e-19,3.9229077629315027e-35,1.7762574586607214e-28,1.7453321141551935e-62,3.672549561190081e-11,1.419481320119687e-55,3.672549327465144e-11,4.571704657869535e-38,3.777393452454924e-37,1.0411728252862475e-50,1.2070981037556648e-51,2.3592169856024502e-20,2.2650866124479803e-39,2.005679875151317e-09,5.938462360590823e-11,2.387349148983023e-13,1.944634087967151e-20,7.354617762039035e-20,2.3721168688249884e-13,9.730712506740608e-17,3.8320812546146446e-16,4.448193608774754e-17,5.38737024084793e-31,1.1400910352479257e-26,7.402688627189963e-35,6.615682406842193e-20,1.6589590214988209e-28,1.833138526016125e-44,4.70069019573724e-19,1.40855141771861e-46,4.384384651924592e-46,3.2935197175912907e-54,5.924203498518726e-37,2.0906028851364728e-43,5.631331569929132e-48,2.1532546793114e-67,1.203577907247626e-68,1.4973220803673627e-94
4.925449150340317e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727435507373,0.11866996361214291,0.022821567657908277,4.169304605097429e-50,3.4091943555918136e-28,9.59155209452409e-19,1.050537955273288e-34,2.931944303103973e-28,6.136613380284976e-62,4.347099483421016e-11,3.716883867538075e-55,4.3470991571285747e-11,8.828206233432243e-38,7.301074126290495e-37,3.2078085941282933e-50,3.7189539927067916e-51,3.2936683475417523e-20,5.2247824734060284e-39,2.3740700023343494e-09,7.029200339596308e-11,2.8282694308572123e-13,2.7049040066092995e-20,1.0267241485811194e-19,2.8066988413642704e-13,1.1724253738947476e-16,5.409251392324526e-16,7.457973081335326e-17,1.2443434282672063e-30,1.8701594998178227e-26,1.4593171552837565e-34,9.235429225546149e-20,2.7089664346015133e-28,5.647614685984855e-44,5.614194802499897e-19,4.357928820753928e-46,1.3568589723118082e-45,1.1641140672795628e-53,1.1439965000390015e-36,4.822360281608301e-43,1.5047626843795202e-47,8.737924400890187e-67,5.323953045267977e-68,1.0247469118713083e-93
5.689742984886524e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727397568843,0.11866996323696363,0.022821567652454588,1.2215460032935962e-49,5.207183480341153e-28,1.2784163200267552e-18,2.4244109162954095e-34,4.501096583075144e-28,1.7801672217121476e-61,5.021649406250873e-11,8.485129376804793e-55,5.021648971822109e-11,1.5497726012420627e-37,1.2829700429581863e-36,8.3264717525064645e-50,9.653077333406293e-51,4.385321156015876e-20,1.0608474287681656e-38,2.7424601124318638e-09,8.119938316388247e-11,3.269996728667267e-13,3.588251910992823e-20,1.3669639495528387e-19,3.2409323482852493e-13,1.3715653848685996e-16,7.226254483471572e-16,1.1557034088081764e-16,2.5375412988207836e-30,2.8598801865921854e-26,2.593275045293172e-34,1.2295584233750911e-19,4.125471728199174e-28,1.4658920727118128e-43,6.543419536855906e-19,1.1474029583467434e-45,3.572928836122974e-45,3.4429911232027433e-53,2.0082631494145244e-36,9.79147990947658e-43,3.460101489396862e-47,2.8962924721710987e-66,1.918172059158283e-67,5.721348942933306e-93
7.21833065397894e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072732169176,0.11866996248660514,0.02282156764154721,7.532356517202606e-49,1.0480618743641323e-27,2.0554656494330776e-18,9.633802855076608e-34,9.113680653455939e-28,1.051552905122213e-60,6.37074925370363e-11,3.371984312566804e-54,6.370748556300103e-11,3.911230362682957e-37,3.247913786248429e-36,4.047549779792804e-49,4.692223451728021e-50,7.04022741902775e-20,3.372683154795816e-38,3.479240281370737e-09,1.0301414263336539e-10,4.1559230742189467e-13,5.719153469831543e-20,2.194351812196965e-19,4.10835499345766e-13,1.7693025563366475e-16,1.15257757242515e-15,2.355156625860341e-16,8.188054975585338e-30,5.765851619596845e-26,6.607233884845953e-34,1.9736776573379616e-19,8.255566052597536e-28,7.1252228457570265e-43,8.449029017131158e-19,5.888493657821474e-45,1.833573744887873e-44,2.189983977912708e-52,5.068353002497423e-36,3.11299096701054e-42,1.3574322358586856e-46,2.2639198844579123e-65,1.8111760057201548e-66,1.1274981290276057e-91
8.746918323071354e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072724581464,0.1186699617362467,0.02282156763063983,3.026940048963696e-48,1.847834772617675e-27,3.01720181572572e-18,2.8612429904590564e-33,1.6119928990512022e-27,4.1017840022628647e-60,7.719849103540291e-11,1.0044303468154232e-53,7.719848080900516e-11,8.256671786105448e-37,6.880277542738658e-36,1.386121846457879e-48,1.6068420805437113e-49,1.0323927189343537e-19,8.460850889804048e-38,4.216020381968877e-09,1.2482890201446604e-10,5.045233365619692e-13,8.32654170045469e-20,3.2175732132057347e-19,4.974387028604314e-13,2.1663494672929473e-16,1.6618662850169887e-15,4.152871093761588e-16,2.080364162974495e-29,1.0177216184499267e-25,1.3937596217891192e-33,2.8938517531182865e-19,1.447336116145171e-27,2.4399450882771882e-42,1.0417517774025917e-18,2.0804973943216948e-44,6.478175674135334e-44,8.859509321554727e-52,1.0699395766404546e-35,7.809477491975e-42,3.983323109129815e-46,1.0531499887346476e-64,9.29766353177713e-66,9.360338748182946e-91
1.027550599216377e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727169937507,0.11866996098588835,0.02282156761973245,9.743496645385067e-48,2.980757723667341e-27,4.1636063596105044e-18,7.136236540727917e-33,2.605237097232526e-27,1.29071859354159e-59,9.068948955752414e-11,2.5181609627472414e-53,9.068947545624336e-11,1.5506478520594943e-36,1.2957146311852776e-35,3.9029162623402007e-48,4.524251236431536e-49,1.423641663331077e-19,1.828200752223708e-37,4.9528004142267065e-09,1.466436613072964e-10,5.938025360769752e-13,1.139928522334604e-19,4.436574893123559e-19,5.839030780039182e-13,2.5627708446348443e-16,2.2400053862221884e-15,6.651318739588792e-16,4.541177565004967e-29,1.6429948407268665e-25,2.597148061672427e-33,3.9900041067711547e-19,2.3215859000775147e-27,6.869753219138313e-42,1.2448885420018083e-18,5.996321473170153e-44,1.866890517427568e-43,2.8707809549781897e-51,2.0094082104474306e-35,1.6874734432302298e-41,9.82679464199108e-46,3.8697162311986015e-64,3.7295448000963344e-65,5.5598225966392616e-90
1.1804093661256184e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072709406034,0.11866996023553006,0.02282156760882507,2.74191470554593e-47,4.507077688855235e-27,5.4946629273334045e-18,1.5846853095446495e-32,3.943894982281382e-27,3.561757891418134e-59,1.0418048810331654e-10,5.633181915543792e-53,1.0418046950472089e-10,2.6791451930841726e-36,2.2425786764047495e-35,9.702392472896422e-48,1.1246596107233266e-48,1.877769685783776e-19,3.5618396530566375e-37,5.689580378144111e-09,1.6845842051196359e-10,6.834380660323949e-13,1.492664628191306e-19,5.851305596949537e-19,6.702288538761745e-13,2.958565839337403e-16,2.878148104602388e-15,9.9366780885325e-16,8.918265030756957e-29,2.485709627990054e-25,4.427604450139015e-33,5.262060187072412e-19,3.4904224376813084e-27,1.7076643641714495e-41,1.4543132061756468e-18,1.520651389938748e-43,4.733633592287743e-43,8.150371490601466e-51,3.471778545623307e-35,3.2877020795222514e-41,2.1604239636459663e-45,1.2385575237920943e-63,1.3051567482364856e-64,2.7300710288375722e-89
1.33326813303486e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727018183137,0.11866995948517184,0.022821567597917692,6.981256512237401e-47,6.485522462435321e-27,7.010356085789282e-18,3.223219629070024e-32,5.67938675565256e-27,8.917633686565258e-59,1.176714866726992e-10,1.1557623388464462e-52,1.1767146295444173e-10,4.343497804964649e-36,3.639014935556075e-35,2.197476619146472e-47,2.547125156155108e-48,2.3947770373321993e-19,6.414550787578763e-37,6.426360273720823e-09,1.9027317962856898e-10,7.734365295504535e-13,1.8898458748002678e-19,7.461715865951546e-19,7.564162528548247e-13,3.3537278582687286e-16,3.569025914066216e-15,1.4079418153536738e-15,1.6156786778805742e-28,3.578300711087321e-25,7.054333527677735e-33,6.709947841102666e-19,4.9936697376615565e-27,3.8673891105493954e-41,1.6700257946422612e-18,3.4964195688945524e-43,1.0882867165204224e-42,2.0917148885465105e-50,5.628545331084247e-35,5.920922859484885e-41,4.355154880092061e-45,3.571122671940896e-63,4.1135107271945755e-64,1.132529794387218e-88
1.6389856668533428e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072686642865,0.11866995798445559,0.022821567576102934,3.838215250314506e-46,1.2032148857478278e-26,1.0595587608568064e-17,1.0991759770506938e-31,1.0545034497566535e-26,4.818047949326997e-58,1.4465348388191387e-10,4.025956574731927e-52,1.446534480576401e-10,9.895086729451593e-36,8.29417332729787e-35,9.386156816394284e-47,1.0878586968984123e-47,3.617429617943245e-19,1.741355996789237e-36,7.89991985985231e-09,2.3390269759798715e-10,9.545448239184992e-13,2.8136168804466076e-19,1.1269375337681684e-18,9.283768037671256e-13,4.14214990959014e-16,5.083771477442329e-15,2.5180364120719854e-15,4.42107767401914e-28,6.641880046176897e-25,1.5407538965663563e-32,1.0132928433061539e-18,9.156975773790392e-27,1.651587824866506e-40,2.1203147319746114e-18,1.5013347080025015e-42,4.6757324479695686e-42,1.1498014518209252e-49,1.2822651670497323e-34,1.6073909210921052e-40,1.4623895029954243e-44,2.675118618947015e-62,3.895050109938341e-63,1.432720475660445e-87
