Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),H2(190),C4H7X(141),C2H6(343),C4H6(54),C4H5X(380),C4H7X(140),C4H7X(142),C4H7X(143),C4H5X(381),C4H7(69),C6H9X(441),C6H9X(640),C6H9(670),C6H9X(739),SX(1079),SX(1110),SX(1077),C3H6(75),SX(1111),SX(1342),S(1381),S(1211),SX(1814),SX(1809),SX(1811),C4H6a(379),SX(1076),SX(1233),SX(1190),SX(2663),SX(1189),SX(1188),SX(2665),SX(2909),S(2972),SX(3081),SX(3784),SX(3848),SX(3782),SX(3849),SX(4061),S(4128),S(4012),SX(4830),SX(4823),SX(4826),SX(4825),C6H10(384),SX(5968),SX(5969),S(1757),SX(6385),SX(6382),SX(1383),SX(1194),C4H7X(146),SX(3993),SX(3992),SX(3781),SX(1380),SX(8214),SX(8211),S(4762),SX(9385),SX(9382),C4H7(68),C4H7X(145),SX(4130),SX(3996),SX(1813),SX(1812),SX(11572),SX(11569),SX(4127),SX(4829),SX(4828),SX(4827),C3H5X(138),C3H5X(144),S(1760),SX(1816)
1.786758577295773e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583770784,0.66999999999999682,1.0075310491744308e-39,3.6318633046445735e-66,1.7769822194616055e-28,5.1225906967634113e-37,3.1965131532147658e-64,5.2533157407561424e-91,2.2665583931152152e-89,1.1387214035989149e-71,3.8445382260516526e-102,3.2392011230671536e-15,3.2392011230671603e-15,3.0112565858017174e-30,1.7769822022923174e-28,9.095210209694937e-41,1.2766201165265964e-34,5.5950367615948153e-45,1.7129397030195698e-36,7.3248933434512427e-50,4.7240850362789368e-55,6.2964789140355409e-50,3.066827242408155e-39,2.3771398498865086e-58,2.0372284070191334e-66,2.5555933095876328e-77,1.9054271496575646e-83,7.8584041570454471e-97,6.6361924537876152e-105,3.3525173137594406e-114,3.3525173137599289e-114,1.380294440566216e-127,1.1646244513366065e-135,2.6771277651982704e-146,1.0012056293607673e-154,1.5079277129310055e-164,3.2321662304229481e-165,2.9670007665132444e-166,6.5350483882662527e-52,7.6540776815385864e-97,5.0276579431310704e-128,1.3444053870415224e-127,1.0781185870541097e-140,1.3444053852629886e-127,1.3444053533544354e-127,5.5344956682008153e-141,4.6694504222735083e-149,5.3669451920323727e-160,3.6805445298416528e-166,1.5149918463205696e-179,1.278124670318267e-187,2.0390467120538982e-196,8.39310198144635e-210,7.0808268861149954e-218,1.5196812411837447e-228,5.7570049360455358e-237,8.2120824825961682e-247,1.760218043212206e-247,1.6158105466115978e-248,1.6158105466115978e-248,3.7696506045453692e-52,2.8851819069703259e-66,2.5233135895003489e-66,3.2920797468393319e-176,2.000470637933064e-182,2.0004706379531909e-182,4.7941019330614688e-149,4.044657545071898e-157,9.6289021527257828e-68,8.1748728366398192e-210,8.1748472795117834e-210,1.4756005217244854e-179,4.6694504222142848e-149,8.2343185006303448e-196,8.0202223725157843e-196,1.6985658708304729e-258,9.7715345394086035e-265,9.7715345395017036e-265,2.7593161479005906e-47,2.5668909988612441e-53,2.9146002197108507e-231,2.4588968652140381e-239,2.661651214362815e-169,2.6616512563219527e-169,4.0221422787334934e-278,3.9175646980790319e-278,2.8388176589771157e-231,1.4495190163134753e-251,1.4495190149386855e-251,1.4495190631101476e-251,1.4680142715588784e-129,1.4662315024749207e-129,2.5587615029660524e-179,3.8863269639784983e-170
3.5750695078298566e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583770134,0.6699999999999936,1.6139257527330078e-38,4.6547564031907444e-64,7.1125598238708432e-28,2.0503556495102795e-36,1.0244880503216111e-62,1.3473754576373216e-88,5.815512263665017e-87,7.3006431155520853e-70,1.9721346248063459e-99,6.4812164918558172e-15,6.4812164918558654e-15,2.411447502684662e-29,7.112559686338718e-28,1.4569271683362769e-39,1.0223314765800606e-33,8.9617824328480377e-44,1.3713932900215202e-35,1.173002673938432e-48,1.5135251201208852e-53,1.0085308705164566e-48,2.455324172627519e-38,7.6153852382001159e-57,1.3053131559585222e-64,3.274914814305192e-75,4.8835155384514641e-81,4.0281493063411072e-94,6.8033162200126048e-102,6.8738959787640566e-111,6.8738959787660584e-111,5.6602260978608568e-124,9.5516412315122422e-132,4.3912749125223608e-142,3.2859731634148542e-150,9.8980868081033685e-160,2.1216044813864258e-160,1.9475490040158579e-161,1.0467434683305107e-50,3.9234133734213345e-94,2.0617109021305637e-124,5.5130545383074561e-124,8.8421650225921436e-137,5.5130545237208511e-124,5.5130542620235731e-124,4.5391041687776818e-137,7.6592790547406889e-145,1.7606729808276005e-155,2.414869237935271e-161,1.9880249659398172e-174,3.3543992558437407e-182,1.0702831965448028e-190,8.8109760995865066e-204,1.4866731425377832e-211,6.3813631674574432e-222,4.8370071680981219e-230,1.379950243884013e-239,2.9578530459789977e-240,2.7151921125855549e-241,2.7151921125855549e-241,6.0379922439891075e-51,9.2429445984895584e-65,8.0836662884406024e-65,4.3218559926775559e-171,5.2524523899712585e-177,5.2524523900769467e-177,7.8637443149249751e-145,1.3268868413018882e-152,6.167755108248264e-66,8.581881894256159e-204,8.5818282353007489e-204,1.9363343160164555e-174,7.6592790545464006e-145,4.3240164634144911e-190,4.2115924144885147e-190,5.7084968349747227e-251,6.5679847864329721e-257,6.5679847865581272e-257,4.4184927000941438e-46,8.2209477390199972e-52,1.2238846965787078e-224,2.065055928920533e-232,1.7471165287968357e-164,1.747116583881065e-164,5.4070019872102942e-270,5.2664204035692686e-270,1.1920624636649118e-224,2.4357573812894725e-244,2.4357573766691058e-244,2.4357575385628e-244,6.0199422139703478e-126,6.0126315406938191e-126,3.359154805386795e-174,2.550997690792084e-165
7.151691368898024e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583768835,0.66999999999998716,2.5837831450626511e-37,5.9618965050366775e-62,2.8459503781034208e-27,8.2039683455016757e-36,3.2809299846070805e-61,3.4525095387824831e-86,1.490453184699237e-84,4.6765199625582964e-68,1.0106864102000013e-96,1.2965247203284963e-14,1.2965247203285348e-14,1.9301353661571287e-28,2.8459502679184068e-27,2.3324391783023975e-38,8.1827953397615422e-33,1.4346635160859691e-42,1.097531404431851e-34,1.8777774764599535e-47,4.8461912517026794e-52,1.6145252293959497e-47,1.9650017444185849e-37,2.4382900966585745e-55,8.3587653566576911e-63,4.1942864775703384e-73,1.2508972453322634e-78,2.0635980187406105e-91,6.9706044832892974e-99,1.4085843476762182e-107,1.4085843476770384e-107,2.3197636067835375e-120,7.8292106706824391e-128,7.1987886640590144e-138,1.0776017063273894e-145,6.4919552426869325e-155,1.3915175341083714e-155,1.2773580617333755e-156,1.6756986424508086e-49,2.0099424288623312e-91,8.449630670896954e-121,2.2594474674389669e-120,7.2476725435901915e-133,2.2594474554827389e-120,2.2594472409768753e-120,3.7205755465268363e-133,1.2556190077955764e-140,5.7726802230280651e-151,1.5835158676832444e-156,2.6072376840729067e-169,8.7983966860192258e-177,5.6145827743184989e-185,9.244273603175968e-198,3.1195665805916759e-205,2.6780649667341278e-215,4.0607828290639642e-223,2.317002251822648e-232,4.9663762907353646e-233,4.5589370147407344e-234,4.5589370147407344e-234,9.6660315662318573e-50,2.959401269650043e-63,2.5882241360588518e-63,5.6692154984669709e-166,1.3779859687481862e-171,1.3779859688036411e-171,1.2891378675281675e-140,4.3504468862335289e-148,3.9490358496619484e-64,9.0039134162934054e-198,9.0038008215100034e-198,2.5394469210969988e-169,1.2556190077318751e-140,2.2688170688482821e-184,2.2098305418328506e-184,1.9169610552218004e-243,4.4111686178568345e-249,4.4111686180249469e-249,7.0724393948322235e-45,2.6318000447225658e-50,5.1362866857679e-218,1.7332873297411909e-225,1.1458984081317311e-159,1.1458984803889954e-159,7.2628574638587926e-262,7.0740318503866866e-262,5.0027381510169297e-218,4.0897524971422668e-237,4.0897524816266367e-237,4.0897530252810568e-237,2.4671882157171053e-122,2.464192033142938e-122,4.4063929526111616e-169,1.6731478217877025e-160
1.4304935091034358e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583766243,0.66999999999997417,4.1352552655780999e-36,7.6336237658967645e-60,1.138565459975287e-26,3.2820215528619494e-35,1.0503086439298157e-59,8.8425114628791629e-84,3.8177148476215115e-82,2.9942880027536943e-66,5.1771286916704533e-94,2.5933308416934509e-14,2.5933308416937595e-14,1.5444993115088489e-27,1.1385653716224775e-26,3.7329875631758238e-37,6.5478939911928928e-32,2.2960844271934069e-41,8.7819183824151355e-34,3.0057251420788035e-46,1.5512471969637251e-50,2.5839410211690989e-46,1.5722938345281205e-36,7.8047155132172287e-54,5.3511336237047632e-61,5.3701960287032062e-71,3.2032008907222511e-76,1.0568609991359192e-88,7.1399197281842582e-96,2.8855978366072407e-104,2.8855978366106027e-104,9.5044433524965335e-117,6.4155064546651966e-124,1.1797772350187266e-133,3.5324690391269573e-141,4.2562350842177724e-150,9.1230231078874192e-151,8.3745744022252631e-152,2.6818452720105707e-48,1.0293816023839356e-88,3.4619492494448191e-117,9.2573188109963127e-117,5.9389746207434273e-129,9.2573187130231402e-117,9.2573169552933791e-117,3.0487589924463576e-129,2.0577890497671682e-136,1.8921174357622983e-146,1.0380613097491098e-151,3.418308000461991e-164,2.3070876728982193e-171,2.944476175975375e-179,9.6960159721096146e-192,6.5440225357964729e-199,1.1235681166050011e-208,3.4077475361284549e-216,3.8887864815617949e-225,8.3354157423019865e-226,7.6515819907579917e-227,7.6515819907579917e-227,1.5469846665486592e-48,9.4727390884236159e-62,8.2846392881039354e-62,7.4336119738952777e-161,3.6136968211216959e-166,3.613696821412554e-166,2.1127218378546506e-136,1.4259582938434488e-143,2.5279044517928011e-62,9.4439104338163762e-192,9.4436742427962772e-192,3.3294287126902848e-164,2.0577890495583752e-136,1.1899681694179809e-178,1.1590330630936674e-178,6.4346944800881483e-236,2.9614083476360559e-241,2.961408347861778e-241,1.131812090517278e-43,8.4234688916783783e-49,2.1549131151222124e-211,1.4543906006381868e-218,7.5127022483798412e-155,7.5127031958413379e-155,9.7517173381276174e-254,9.4982059649698284e-254,2.0988833132628719e-211,6.8641159385160419e-230,6.864115886434108e-230,6.8641177113401046e-230,1.0108465989405182e-118,1.009619004280624e-118,5.7777827631430549e-164,1.0969438021114436e-155
2.861142253530703e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583761058,0.66999999999994819,6.6173711274108263e-35,9.7724644853475766e-58,4.5546323657919514e-26,1.3128354519708405e-34,3.3616451674567484e-58,2.264181838829232e-81,9.7761096477977019e-80,1.9167651279734316e-64,2.6512793824554784e-91,5.1869429170470702e-14,5.1869429170495409e-14,1.235755803701132e-26,4.5546316558931583e-26,5.9736478597949447e-36,5.2389780548973086e-31,3.6742331568659948e-40,7.0262010599280605e-33,4.811793039622666e-45,4.9647371630165251e-49,4.1348653635647935e-45,1.2579447011444232e-35,2.497858650327628e-52,3.4252127759357955e-59,6.8747546652335678e-69,8.2012772406167662e-74,5.4118441648841661e-86,7.3122460634184179e-93,5.9104874501965901e-101,5.910487450210361e-101,3.8935357008443781e-113,5.256279184161339e-120,1.9331819181341644e-129,1.1577356167367117e-136,2.7898870914050158e-145,5.9799809581716302e-146,5.4893860268171812e-147,4.2915342337260056e-47,5.2711313962591179e-86,1.4182023396175484e-113,3.792300366622808e-113,4.8658512234746142e-125,3.7923002863525459e-113,3.7922988462297483e-113,2.4978742591404965e-125,3.3719282880153813e-132,6.2008438932484857e-142,6.8038653701452642e-147,4.4809888711493805e-159,6.0486264239086168e-166,1.5439410142132206e-173,1.0168243481323518e-185,1.3725475427462351e-192,4.7131098730984643e-202,2.8591278241887118e-209,6.5254467036832641e-218,1.3986962810004917e-218,1.2839478712790792e-219,1.2839478712790792e-219,2.475511068995512e-47,3.0317011450415612e-60,2.6514559862846049e-60,9.7450613290807704e-156,9.4747203098166858e-161,9.4747203113418834e-161,3.4619418589579684e-132,4.6731988892504694e-139,1.6180079782895031e-60,9.9038604089336017e-186,9.9033650327050721e-186,4.3644791417107389e-159,3.3719282873311274e-132,6.239904231765508e-173,6.0777157425117076e-173,2.1594745258262579e-228,1.9876890524031565e-233,1.9876890527061643e-233,1.8110564349100022e-42,2.6957536545292164e-47,9.0394569557210041e-205,1.2201792002545675e-211,4.9244432742007887e-150,4.9244445162892258e-150,1.309058788230026e-245,1.2750335320002272e-245,8.8044230240649411e-205,1.1518094665010618e-222,1.1518094490221953e-222,1.1518100614663782e-222,4.140976459576008e-115,4.1359473922231245e-115,7.5743963030614523e-159,7.1902724932019376e-151
5.722439742385238e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583750683,0.66999999999989635,1.0588565424509879e-33,1.2509390298614845e-55,1.821926865372551e-25,5.2509151438334341e-34,1.075831379616682e-56,5.7968189589742972e-79,2.5030372917347173e-77,1.2268640406140934e-62,1.3575764355701724e-88,1.0374165728707198e-13,1.037416572872697e-13,9.8866695804822605e-26,1.8219262926116319e-25,9.5585290104795794e-35,4.191446625362919e-30,5.879170012731339e-39,5.6212261696446928e-32,7.7061195266532476e-44,1.5888352951843622e-47,6.6162284112010474e-44,1.006387800781624e-34,7.9937041633093722e-51,2.1922912807728416e-57,8.8001036277610875e-67,2.0996273164275063e-71,2.7709967236998692e-83,7.4880985951523363e-90,1.2105258553037995e-97,1.2105258553094398e-97,1.5948684634444236e-109,4.3061497998368877e-116,3.1674072110655697e-125,3.7939521961557247e-132,1.8285172267139712e-140,3.9193338113753536e-141,3.5977934702263567e-142,6.8669187165001388e-46,2.6989487048140117e-83,5.8092349891951738e-110,1.553400723156768e-109,3.9862936882938556e-121,1.5534006573962168e-109,1.5533994775915296e-109,2.0463564373388337e-121,5.5248314982735934e-128,2.0319451096495685e-137,4.4590966080518604e-142,5.8734729450070133e-154,1.5856519038182525e-160,8.0949056444801352e-168,1.0662448301047425e-179,2.8785143152334278e-186,1.976831532667653e-195,2.398536426751088e-202,1.0948458154256537e-210,2.3467463922537466e-211,2.1542203987414393e-212,2.1542203987414393e-212,3.9610853298895526e-46,9.7021201675818738e-59,8.4852512787015869e-59,1.2773630781105979e-150,2.483854640694285e-155,2.483854641493963e-155,5.6723160187526248e-128,1.5313868032390918e-134,1.0355500051314828e-58,1.0385217209630794e-179,1.0384178355668612e-179,5.7207581163370264e-154,5.5248314960313875e-128,3.2716248332686299e-167,3.1866173353057105e-167,7.2461751577760684e-221,1.3339488712140642e-225,1.3339488716207647e-225,2.8977506662256112e-41,8.6266101609876453e-46,3.7915193356718253e-198,1.0235864288728638e-204,3.2275238340751563e-145,3.2275254622266268e-145,1.7570158793078262e-237,1.7113628370684842e-237,3.6929369545189147e-198,1.932516159960844e-215,1.9325161013084104e-215,1.9325181564368375e-215,1.6962252993925796e-111,1.6941650111201606e-111,9.9284638960551059e-154,4.7125684705422079e-146
1e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583735173,0.66999999999981885,1.2931522456757933e-32,1.2000115018574563e-53,5.9076301912881509e-25,1.7022361260298716e-33,3.0086019050224811e-55,1.681404702309511e-76,7.2607475460804257e-75,7.7866021969124602e-61,8.0857565256627816e-86,1.8128911721137815e-13,1.8128911721261044e-13,6.1619514963517349e-25,5.9076265639442512e-25,1.16735576586712e-33,2.61235500592767e-29,7.1800439805458811e-38,3.5034516625191295e-31,9.4275760178918492e-43,3.8406835099699652e-46,8.0801812777345896e-43,6.2721674422686972e-34,1.9323078448865607e-49,1.0543442829839895e-55,8.4418921432139901e-65,4.0230215225910521e-69,1.0611818568256164e-80,5.733398990434908e-87,1.8534166917739831e-94,1.8534166917912531e-94,4.8833508398710726e-106,2.6369037654344554e-112,3.878921858936368e-121,9.2928897430133416e-128,8.9574755657265886e-136,1.9199898245205481e-136,1.7624748025212519e-137,8.3863515441633645e-45,1.0335906014312558e-80,1.7787381517083757e-106,4.7563816040128126e-106,2.4410346946806203e-117,4.7563812013229436e-106,4.7563739767026113e-106,1.2531020168411325e-117,6.7662061671679272e-124,4.9767362013911528e-133,2.1842748645718738e-137,5.7541892081299513e-149,3.1068939590123641e-155,3.1721965184141792e-162,8.356702193345511e-174,4.5120749609857434e-180,6.1971176302326166e-189,1.5039045286920705e-195,1.372956548879667e-203,2.9428632436488615e-204,2.7014321857088794e-205,2.7014321857088789e-205,4.8375487547063451e-45,2.3452812951204173e-57,2.0511295584372482e-57,1.2514242769419642e-145,4.8668261128664798e-150,4.8668261160002338e-150,6.9468271140355177e-124,3.7509085152637188e-130,4.9799680459129404e-57,8.1394248222693996e-174,8.1377965797236512e-174,5.6045772898660551e-149,6.7662061616763003e-124,1.2820485180160846e-161,1.2487594747038127e-161,1.8172670746159217e-213,6.6908163193572249e-218,6.6908163234370827e-218,3.5386967904433037e-40,2.0851619808348092e-44,1.1886418887623062e-191,6.4178889375346212e-198,1.5810872540391831e-140,1.5810888492202077e-140,1.7625328053138698e-229,1.716767679452191e-229,1.1577366097731528e-191,2.4234079928781902e-208,2.4234078457757397e-208,2.4234130001062287e-208,5.1936983666017159e-108,5.1873864676911889e-108,9.7270420453637478e-149,2.3085751444456869e-141
1.1445034720094305e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583729933,0.66999999999979265,1.6942316795823641e-32,1.601170498585345e-53,7.2878522820097854e-25,2.0998961780123242e-33,3.9886168176319449e-55,2.2474543714859811e-76,9.7050994453646268e-75,1.037560708418066e-60,1.0812680464653737e-85,2.0748600639517421e-13,2.0748600639675602e-13,7.9095775552641374e-25,7.2878476227742944e-25,1.5294185905091639e-33,3.3532598450888903e-29,9.4069798483368539e-38,4.4970840927068874e-31,1.2352049991716505e-42,5.0844599815518513e-46,1.0586300155866803e-42,8.0510399658687723e-34,2.5580711220783189e-49,1.4031142910782605e-55,1.1263982767401122e-64,5.374975694556474e-69,1.4187315694800412e-80,7.6677119035365435e-87,2.4791243515925981e-94,2.4791243516157002e-94,6.5324934466067454e-106,3.5275505387256238e-112,5.1891825505021275e-121,1.2432062374303219e-127,1.1983405813404962e-135,2.5685827503564175e-136,2.3578574833463937e-137,1.098743133956429e-44,1.3818438441981446e-80,2.3794307843779413e-106,6.3626457892118066e-106,3.2655242731059848e-117,6.3626452505084672e-106,6.3626355856835013e-106,1.6763526801888941e-117,9.0517623928543174e-124,6.6578961494796798e-133,2.9221460789919956e-137,7.6980351897767276e-149,4.1564517580431167e-155,4.2438172869330829e-162,1.1179738849759115e-173,6.0363318798994104e-180,8.2906117587286475e-189,2.0119497185176536e-195,1.8367652633381386e-203,3.9370138735268928e-204,3.6140231852367262e-205,3.6140231852367257e-205,6.3379449948714749e-45,3.1047829033202053e-57,2.7153723578767159e-57,1.674172984734201e-145,6.5109167611916212e-150,6.5109167653840091e-150,9.2933952744831092e-124,5.0179793265035968e-130,6.6273057187322587e-57,1.0889061473638466e-173,1.0886883182614507e-173,7.4978822629404593e-149,9.0517623855075977e-124,1.7151458403668995e-161,1.670611204322056e-161,2.4311716734160746e-213,8.9510911284082672e-218,8.9510911338663719e-218,4.6362394107797645e-40,2.7604239931446299e-44,1.5901857940935368e-191,8.5859637995589193e-198,2.1151952972112403e-140,2.1151974312668336e-140,2.3579472285380265e-229,2.2967218423416899e-229,1.5488401742936302e-191,3.2420775616291548e-208,3.2420773648329236e-208,3.242084260386393e-208,6.9476475593991585e-108,6.9392040865684004e-108,1.301297354909784e-148,3.0884363126154813e-141
2.289022467551244e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583688433,0.66999999999958515,2.7108134938908742e-31,2.0492904147504638e-51,2.9151650447929816e-24,8.3955640845988894e-33,1.2818366610300168e-53,5.760554402193801e-74,2.4878589656743871e-72,6.6657403715488968e-59,5.539414010154545e-83,4.1497384760966967e-13,4.1497384762232456e-13,6.3277351952461313e-24,2.9151611941000553e-24,2.4471042745973535e-32,2.6826388809858694e-28,1.5051351636708719e-36,3.5977005786120716e-30,1.983372844618896e-41,1.6270502913840179e-44,1.6938234018417231e-41,6.4404970784206701e-33,8.1859274957828127e-48,8.9800441273812943e-54,1.4416705546033771e-62,1.3758803539580747e-66,7.2633039285343625e-78,7.8510867906666467e-84,5.0768264003577233e-91,5.0768264004523418e-91,2.6754862594906325e-102,2.8895285207106161e-108,8.5005019162057219e-117,4.0734165996028075e-123,7.8528167901875174e-131,1.6832132785234783e-131,1.5451234927755622e-132,1.7580116754620834e-43,7.0744582368718082e-78,9.7453318641052818e-103,2.6059240349898017e-102,2.6748885034802067e-113,2.6059235937205811e-102,2.6059156769645037e-102,1.3731536470138933e-113,1.482917137002907e-119,2.1812861144771718e-128,1.9147299791046186e-132,1.0088236791263722e-143,1.089401745528169e-149,2.2246003226727386e-156,1.172078364098936e-167,1.2656921741484511e-173,3.4764498954877459e-182,1.6874620512358098e-188,3.0810597725308321e-196,6.6041020905267002e-197,6.0623055627109802e-198,6.0623055627109772e-198,1.0140842717316476e-43,9.9354238571150487e-56,8.6893029130293126e-56,2.1939425530327882e-140,1.7064637251004493e-144,1.7064637272980369e-144,1.5225021453295343e-119,1.6441533762791448e-125,4.2410260987872972e-55,1.1416046510640253e-167,1.1411480002129331e-167,9.8259424305645049e-144,1.4829171345960212e-119,8.9901960061435533e-156,8.7570802454632001e-156,8.1553854879363162e-206,6.0053018421561689e-210,6.0053018494798733e-210,7.4171757333658669e-39,8.8324163168017102e-43,6.6685684896181112e-185,7.2011802739611074e-191,1.3861025773792008e-135,1.3861053743009848e-135,3.1637790697266576e-221,3.0817420595169097e-221,6.4951859059741097e-185,5.4383743359419631e-201,5.4383736757152537e-201,5.4383968093836427e-201,2.8455209123547554e-104,2.8420551473436116e-104,1.7053696337182434e-143,2.0238731333586196e-136
4.578060458634871e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583605438,0.66999999999917015,4.3372847387386674e-30,2.6224587351473104e-49,1.1660631126807151e-23,3.3549496423346453e-32,4.1023995179022635e-52,1.4743581234823497e-71,6.3688635082794644e-70,4.2663028107172454e-57,2.8355051990564916e-80,8.2994267416295343e-13,8.2994267426419207e-13,5.0621418768143009e-23,1.1660598349067213e-23,3.9153389400640854e-31,2.1460914729909267e-27,2.4081910551324616e-35,2.8781508120317197e-29,3.195861450801488e-40,5.2064967601828717e-43,2.710062047271153e-40,5.1517519948337135e-32,2.6194676813853854e-46,5.7471664733250263e-52,1.8449667278707147e-60,3.5215460925828704e-64,3.7180613522467692e-75,8.0378911792844169e-81,1.0395243766875378e-87,1.0395243767262858e-87,1.0956568858927361e-98,2.3666216534009164e-104,1.3921953889763836e-112,1.3344983234326129e-118,5.1453258181692182e-126,1.1028796369281115e-126,1.012400600717917e-127,2.8127968201185224e-42,3.6213957727489392e-75,3.9908666282242784e-99,1.0671712692709335e-98,2.1908143979704073e-109,1.0671709078561295e-98,1.0671644237789918e-98,1.1246593140380055e-109,2.4291186691534091e-115,7.1449345560863884e-124,1.2543627674960051e-127,1.3217837583695516e-138,2.854717314194154e-144,1.1658885414465576e-150,1.2285449061918957e-161,2.6533373823006107e-167,1.4573343131398105e-175,1.4149977517923223e-181,5.1671392845517658e-189,1.1075549714585435e-189,1.0166923452102796e-190,1.0166923452102775e-190,1.6225222273315852e-42,3.1792924675185567e-54,2.7805489997068326e-54,2.8743716019317725e-135,4.4714123098510766e-139,4.4714123213676683e-139,2.4939588959549473e-115,5.3864623023440749e-121,2.7136132495975747e-53,1.196604674418621e-161,1.1956477547687319e-161,1.2874186781360982e-138,2.4291186612699962e-115,4.7110010477077644e-150,4.589179395457119e-150,2.7348284863608776e-198,4.0276380684060475e-202,4.0276380782297795e-202,1.1864626403538723e-37,2.8257051508762447e-41,2.7959314776533665e-178,6.0384762448870441e-184,9.0820222108957659e-131,9.082058862787344e-131,4.2434409261275821e-213,4.1337092909458137e-213,2.7232402821767429e-178,9.1204854892962172e-194,9.1204832748157277e-194,9.1205608677614074e-194,1.165290333536085e-100,1.1638585868475483e-100,2.2344487817684829e-138,1.3260783684333334e-131
6.586172286484881e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228258353263,0.66999999999880611,1.4342018494437322e-29,1.4601376320655458e-48,2.2683605665193624e-23,6.5228999893121218e-32,1.7598285472873654e-51,1.1393855807252109e-70,5.0785516851815215e-69,2.2965134846239601e-56,2.5265068722254463e-79,1.193975189613874e-12,1.1939751898756047e-12,1.3086504500781926e-22,2.268352091998166e-23,1.294675967284017e-30,5.5480143231192993e-27,7.490177442437263e-35,7.1573051351805826e-29,9.7062398340366834e-40,1.975041575643283e-42,8.4290287000720393e-40,1.2810560693498849e-31,9.4415208750137898e-46,2.3215543853788207e-51,8.1113887233712121e-60,1.6422597534513498e-63,1.7968680940537603e-74,3.9387302908773386e-80,5.0554186969570023e-87,5.0554186971399106e-87,5.1720184412111598e-98,1.0581863095544724e-103,5.7295216396523966e-112,1.1146829515245978e-117,4.0077457629558716e-125,8.5904638188301941e-126,7.8857147992554974e-127,8.7486379898282694e-42,1.7501515169759395e-74,1.8838694453587226e-98,5.0375522215743948e-98,9.7957840178804503e-109,5.0375506055825293e-98,5.0375216133521426e-98,5.0286833417679196e-109,9.9965410920641019e-115,2.6096745769262248e-123,3.8664411201492846e-127,3.1790867123387518e-138,4.62669241487525e-144,8.5004015386328463e-151,-3.3137685204707286e-162,-3.6503563966151836e-167,-3.7723986409923421e-175,6.1365273290157755e-181,1.5065641896841887e-188,3.2292900219823612e-189,2.9643668127817647e-190,2.9643668127817707e-190,5.0465286020431976e-42,1.1459300636218763e-53,1.0022114269416695e-53,2.0461678808658875e-134,2.8351985596414274e-138,2.8351985659244154e-138,1.0263380282044061e-114,1.9672887230079075e-120,1.078677470811339e-52,-3.2276510584857016e-162,-3.2144953936976601e-162,3.0964315009372769e-138,9.9965410632707407e-115,2.5702049809410711e-149,2.5036757145427613e-149,3.7963039481561381e-198,-9.9606533626589033e-203,-9.9606535581466441e-203,3.5903575204405136e-37,9.977188954492333e-41,-7.238640678983731e-178,-2.3606980441801203e-183,7.0740901553550902e-130,7.0741162451859461e-130,-8.4430307189113818e-213,-8.2258152960109207e-213,-7.0504516126630482e-178,2.6592518197210998e-193,2.6592515124976945e-193,2.6592622776749226e-193,5.5007203833320061e-100,5.4939012094485497e-100,1.5906019545060375e-137,1.0328945922432949e-130
