Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),H2OX(23),CHOX(53),acetyl(44),CO2X(24),C2H4X(215),C2H4X(70)
6.339474194210037e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679685306,0.11866996602685338,0.02282156769300905,4.548757069331013e-75,1.58287019700794e-36,2.0017001492779304e-24,7.2946456038998045e-53,1.0701127981677167e-36,6.308400324162567e-85,5.595088706706522e-14,1.5328750755918478e-71,5.595088705646678e-14,8.283526710275307e-49,5.460166419207078e-48,8.261420300806653e-71,9.579096049605841e-72,7.210117662537159e-26,4.758731372253365e-53,3.055631541646235e-12,9.04718191031065e-14,3.6218929558271035e-16,6.070262007809126e-26,2.2482268206470206e-25,3.6218876406331933e-16,2.6178337039923944e-22,3.542785722733704e-25,1.0488468092692443e-28,6.803098178096655e-48,8.30853575413117e-35,2.0226439437351127e-25,4.439330722983933e-46,1.4549126575482482e-64,6.802746871523908e-22,1.2843250917018431e-36,7.286234497291582e-68,4.431694176603901e-77,3.6984333334775977e-68,4.390735201077233e-57,4.6694084610983495e-64
1.2678953762463491e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679370625,0.11866996602374144,0.022821567692963816,2.2779145568988336e-72,1.2662992732789022e-35,8.006822459728834e-24,9.132128045626147e-51,8.560910561496065e-36,3.15862147988653e-82,1.1190182157178977e-13,9.81041471597725e-70,1.1190182152939599e-13,1.3253656022957592e-47,8.736093681214843e-47,2.068328661079246e-68,2.398221391214862e-69,2.8840488984258536e-25,3.0403523540461283e-51,6.111265672018345e-12,1.8094371489815039e-13,7.243794322063618e-16,2.4275512460586744e-25,8.992907545290857e-25,7.243773047132977e-16,1.0457195289693136e-21,2.829852887528935e-24,1.6420739992061084e-27,4.2590294203892594e-46,6.646846517577836e-34,8.090572999138472e-25,1.4184271774513728e-44,3.6425153743882003e-62,1.3606941533314646e-21,1.0272394209612634e-35,1.82440321878488e-65,2.219112979927868e-74,9.260807938796998e-66,2.8058341717450295e-55,5.966390993725954e-62
2.5357912898970397e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678741256,0.11866996601751754,0.022821567692873343,1.1506807496939963e-69,1.0130432743973554e-34,3.202743368978171e-23,1.1532460163280615e-48,6.848731371002325e-35,1.5954567151774326e-79,2.2380369060363237e-13,6.278669438549933e-68,2.2380369043405711e-13,2.1205858447804776e-46,1.397717416626139e-45,5.223775692746634e-66,6.056951084400913e-67,1.153619925921773e-24,1.939762206235505e-49,1.2222533928060747e-11,3.6188750648212136e-13,1.4487613159275415e-15,9.705770104738626e-25,3.5971597977598454e-24,1.4487527946821325e-15,4.17160518365119e-21,2.256905307886645e-23,2.5927036010222565e-26,2.6894342844916713e-44,5.3174998846140483e-33,3.236223892716452e-24,4.5251955114916636e-43,9.19953002571964e-60,2.721965692923308e-21,8.214377975923004e-35,4.607750714746092e-63,1.120929116226085e-71,2.3390732132463037e-63,1.7903284170370752e-53,7.61275067037769e-60
5.071583117198421e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677482524,0.11866996600506975,0.0228215676926924,5.825705918923175e-67,8.10440330947023e-34,1.2811081644560874e-22,1.4596691275858318e-46,5.478985707675119e-34,8.077408256120815e-77,4.4760742875689114e-13,4.01834904368413e-66,4.4760742807859037e-13,3.392937474729768e-45,2.2361619656312528e-44,1.322340751212249e-63,1.533248596461161e-64,4.614480435742253e-24,1.233940100056716e-47,2.444507042133828e-11,7.237750896256068e-13,2.8975315840542205e-15,3.878762825424552e-24,1.438860656725203e-23,2.8974974093234424e-15,1.6596906508353755e-20,1.7944445298148102e-22,4.1023936481196934e-25,1.702045767995534e-42,4.254033573035176e-32,1.2944846943001053e-23,1.4393137132877354e-41,2.3287510202081012e-57,5.446239201040043e-21,6.565845905771425e-34,1.166275211993683e-60,5.674938505184254e-69,5.9211963702680984e-61,1.1389419124706681e-51,9.684302839058088e-58
1.0143166771801184e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767496506,0.11866996598017418,0.022821567692330513,2.9399417505376536e-64,6.483612004958328e-33,5.124516707223192e-22,1.8415733144065953e-44,4.383187917944222e-33,4.076391045890622e-74,8.952149054216982e-13,2.5717427068905525e-64,8.952149027085008e-13,5.428698196272916e-44,3.577263721298935e-43,3.336677153864683e-61,3.868856994665323e-62,1.8457923198690013e-23,7.803139720411741e-46,4.8890143332664226e-11,1.4475502558147273e-12,5.795098585810883e-15,1.548675829544975e-23,5.755415155849291e-23,5.794961177644998e-15,6.568214989452933e-20,1.4180935547831942e-21,6.4697205150770156e-24,1.0736548219800181e-40,3.4032790178821027e-31,5.177898640826738e-23,4.550629757998983e-40,5.87612430533084e-55,1.0901707932991502e-20,5.24364727201986e-33,2.9420775666519274e-58,2.863805161069564e-66,1.4940559258843639e-58,7.202594436329712e-50,1.2245491570570507e-55
2.028633408100671e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766993013,0.11866996593038302,0.022821567691606738,1.4685811056539749e-61,5.187031147772942e-32,2.0498717226239635e-21,2.299855126179388e-42,3.5065486470420253e-32,2.0364589293758386e-71,1.7904298601844484e-12,1.6459139949359967e-62,1.790429849331697e-12,8.685909745862532e-43,5.721725708754055e-42,8.334406864841708e-59,9.663663061118175e-60,7.383169563892962e-23,4.877303696435034e-44,9.77802888543997e-11,2.8951005878017682e-12,1.1590342050943286e-14,6.172183396111411e-23,2.302143811359862e-22,1.158978687224101e-14,2.5724959528717273e-19,1.1073583251363324e-20,1.0098911143894274e-22,6.703639164529433e-39,2.7227039423117538e-30,2.0711271010376702e-22,1.421925666730029e-38,1.4677284287946233e-52,2.184033225965343e-20,4.1805412900798996e-32,7.344516640779918e-56,1.4305190142662136e-63,3.7315324834880115e-56,4.502008314087224e-48,1.5301062644756068e-53
4.0572668699417765e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727659860276,0.11866996583080071,0.022821567690159188,7.179148135103041e-59,4.14984886391786e-31,8.199977423792125e-21,2.8108739729015544e-40,2.805235957975894e-31,9.957202126701094e-69,3.5808597754422997e-12,1.0533830959737944e-60,3.580859732031593e-12,1.3897430635326524e-41,9.148752689138693e-41,2.0374473412626415e-56,2.3623849220207726e-57,2.9532678770351263e-22,2.9805471887761717e-42,1.9556057869420495e-10,5.790201250212214e-12,2.318129405933601e-14,2.4510395253539035e-22,9.2083966935731e-22,2.3179030907619307e-14,9.8763584255925e-19,8.449671633867651e-20,1.5425680731721245e-21,4.09585960730381e-37,2.178285122764401e-29,8.284249079375413e-22,4.343173749827814e-37,3.587945588226158e-50,4.382832836310924e-20,3.321655575915512e-31,1.7933588827493089e-53,6.992834931205606e-61,9.120385176013009e-54,2.751235113062141e-46,1.8684294372325565e-51
6.085900331782881e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072764979042,0.1186699657312184,0.022821567688711637,6.0610377768166346e-58,1.1866339055989437e-30,1.7425638931231255e-20,1.812344066326451e-39,8.328039182939415e-31,8.370106618290715e-68,5.371289696432069e-12,5.9807937072356e-60,5.371289604184992e-12,5.257675778510989e-41,3.4869300119179123e-40,1.5120418230246872e-55,1.7531832048469185e-56,6.275694264731657e-22,1.6455090919079573e-41,2.9334086733034456e-10,8.685301911059024e-12,3.4772736902894327e-14,5.182484046569322e-22,1.9567580577205437e-21,3.476786760355681e-14,2.0407926573609886e-18,2.351810247918163e-19,5.554300471730209e-21,2.2496745357906593e-36,6.228725903731933e-29,1.760364828498015e-21,1.9961458006708766e-36,2.6626873068550745e-49,6.592707191579048e-20,9.460727291122798e-31,1.3370870257524103e-52,5.893579923399388e-60,6.801813906502702e-53,1.5189143585132122e-45,1.2095385727839464e-50
1.0143167255465091e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072762965071,0.11866996553205378,0.022821567685816536,9.573784241597023e-56,5.453826679590226e-30,4.818120100338159e-20,7.532009372990777e-38,3.901020696592853e-30,1.0838621253568963e-65,8.952149561339164e-12,1.6077952739589823e-58,8.952149306305821e-12,4.149397122060703e-40,2.863923799752888e-39,1.1025824937600857e-53,1.2784007765448256e-54,1.7350448869952323e-21,3.78899814938716e-40,4.889014397879612e-10,1.4475503226513966e-11,5.795777165219981e-14,1.4146191798913774e-21,5.409673410055268e-21,5.794391175266134e-14,5.268124641068821e-18,9.997477613390568e-19,3.9655690441127126e-20,5.399764674122817e-35,2.862733975274292e-28,4.866619353976374e-21,2.6846957174737503e-35,1.9415319052375055e-47,1.1056754881081569e-19,4.2970978108265404e-30,1.1883420258870078e-50,9.406142393392428e-58,6.055151521661989e-51,3.497538766254241e-44,4.8219260606824094e-49
1.379470748677908e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072761152497,0.11866996535280562,0.022821567683210947,6.151832980715071e-55,1.2277124224666368e-29,8.580131003662054e-20,3.494100092800028e-37,9.001989538416236e-30,5.915429789959225e-65,1.2174923458273907e-11,6.98125393988254e-58,1.2174923004138598e-11,1.1644543841191376e-39,8.347505058118575e-39,5.599887418049025e-53,6.492788180298403e-54,3.0896008799860815e-21,1.5019680893809535e-39,6.649059511107426e-10,1.9686684405389286e-11,7.882616057366209e-14,2.4978363135699806e-21,9.632804691529098e-21,7.880103553840601e-14,8.970456170191412e-18,2.1555619163608322e-18,1.0555416239516592e-19,2.24212511988361e-34,6.444270642150027e-28,8.665686533609903e-21,9.269452870587566e-35,9.860663045411205e-47,1.5110180577473773e-19,9.610107243514145e-30,7.170305637479726e-50,6.32252908277875e-57,3.6543669874919067e-50,1.386437381187154e-43,2.1431178037467973e-48
1.7446247718093068e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072759339923,0.11866996517355749,0.022821567680605358,2.6545149199949674e-54,2.3205768269581173e-29,1.3394415147132978e-19,1.1981520316591562e-36,1.7332765890426217e-29,2.6786127514371178e-64,1.5397697374808775e-11,2.113925706215556e-57,1.5397696665902654e-11,2.6660836790079094e-39,1.9090781678166962e-38,2.218838145921042e-52,2.572623907017673e-53,4.822910566719878e-21,4.5425293375995074e-39,8.409104583170191e-10,2.4897865578934603e-11,9.969664889477702e-14,3.866275262377664e-21,1.5036596204010868e-20,9.965676651964072e-14,1.3404371114061746e-17,3.898737421368278e-18,2.291145521833833e-19,6.548289503292925e-34,1.2180620033601543e-27,1.3526753978340318e-20,2.379447330908916e-34,3.907021388735442e-46,1.920148160906662e-19,1.8041090875975037e-29,2.648365552397839e-49,2.5776002868885134e-56,1.3507196527197549e-49,4.193137897872064e-43,7.512775300632323e-48
2.1097787949407056e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072757527349,0.11866996499430935,0.02282156767799977,9.075869979927829e-54,3.878941789412478e-29,1.9202778166288482e-19,3.299963464378781e-36,2.9469928408408643e-29,8.944684502263029e-64,1.862047130985677e-11,5.487966168665741e-57,1.8620470293596e-11,5.199017910588208e-39,3.77322756532194e-38,6.740529694645573e-52,7.815236716698124e-53,6.913993258511462e-21,1.1156577672452217e-38,1.0169149616348207e-09,3.0109046747459735e-11,1.205692192475819e-13,5.49819799744819e-21,2.1555579588264266e-20,1.2051118193132314e-13,1.8448944332622674e-17,6.258272552101491e-18,4.25927291588011e-19,1.633900969002074e-33,2.036022543361271e-27,1.9390896192932257e-20,5.219431844071846e-34,1.1868814451247162e-45,2.3328559908649086e-19,2.9965896248868903e-29,8.385846630637298e-49,9.03456652956463e-56,4.2784688363585484e-49,1.0298498912932213e-42,2.0550115485801187e-47
2.8400868412035033e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727539022003,0.11866996463581309,0.022821567672788586,6.630675742023015e-53,8.281732617135894e-29,3.3086722147594596e-19,1.5104065464177846e-35,6.515817202575118e-29,5.170743134494002e-63,2.5066019222168275e-11,2.4274314880852654e-56,2.5066017471285102e-11,1.380314998267636e-38,1.0542954076032137e-37,3.4669521010299834e-51,4.019628205120945e-52,1.1912053405381938e-20,4.2028912196561445e-38,1.3689239594028287e-09,4.0531409073085046e-11,1.623193684232443e-13,9.346190501668994e-21,3.713652785635497e-20,1.6221701285911216e-13,2.972867360702435e-17,1.2525719174221351e-17,1.0456030296077477e-18,6.674308897042064e-33,4.34692922338586e-27,3.3406393950183084e-20,1.7126325871652016e-33,6.104431280911405e-45,3.166430590931698e-19,6.332745440082567e-29,5.821425274058977e-48,7.188842051415245e-55,2.970493497477877e-48,3.8796564528774896e-42,8.86546948898823e-47
3.570394887466301e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072750277052,0.11866996427731681,0.022821567667577404,2.8346193383266107e-52,1.5060505043090484e-28,5.064584353851327e-19,4.858871818359855e-35,1.2207271169416544e-28,1.999664350721108e-62,3.1511567202902586e-11,7.304289379701704e-56,3.1511564523035065e-11,2.994083491162167e-38,2.358674186075986e-37,1.2297939342742731e-50,1.4258187313003384e-51,1.8232588192870855e-20,1.1845279965434169e-37,1.7209329427974508e-09,5.095377138019797e-11,2.0407794442178567e-13,1.4119862123276213e-20,5.683911565506816e-20,2.039179815969959e-13,4.271079691396211e-17,2.144843471574715e-17,2.1132639834390532e-18,1.906607970955026e-32,7.90482344659411e-27,5.1128846359654383e-20,4.262284438985261e-33,2.1653037492071617e-44,4.0132299251897683e-19,1.1406015388557053e-28,2.214317021412145e-47,2.93487041123868e-54,1.1306058449158724e-47,1.0934334054801711e-41,2.7783260352545707e-46
4.300702933729099e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727466519033,0.11866996391882056,0.022821567662366222,9.838471702886376e-52,2.4914793367548934e-28,7.212985728183697e-19,1.321645719961214e-34,2.0659607039620405e-28,6.507548784560656e-62,3.7957115256692955e-11,1.8907898456560765e-55,3.795711144030381e-11,5.786411307693462e-38,4.656176983410092e-37,3.677091455345619e-50,4.263145791506125e-51,2.5965298046582395e-20,2.8687470399550223e-37,2.072941910843774e-09,6.137613366758331e-11,2.458460432274106e-13,1.984382963009631e-20,8.094244155195941e-20,2.4561375892094095e-13,5.714256003424753e-17,3.3416869528341087e-17,3.816611747699226e-18,4.6727726508441955e-32,1.3076752203721434e-26,7.280901594084666e-20,9.196031699153432e-33,6.474102298466229e-44,4.874150996908157e-19,1.868650858143249e-28,7.026982609019099e-47,1.0257877551904902e-53,3.5897010825460504e-47,2.6481417634416465e-41,7.446523476378549e-46
5.031010979991896e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072743026756,0.11866996356032433,0.02282156765715504,3.0203602359846685e-51,3.8507388184785913e-28,9.760076177896376e-19,3.204730526662185e-34,3.2474679504354955e-28,1.87611403020667e-61,4.440266338467718e-11,4.398144693304725e-55,4.4402658220980874e-11,1.0279237307192824e-37,8.387200610887332e-37,9.759739073263427e-50,1.1315056298420524e-50,3.5132345435102697e-20,6.231355038600664e-37,2.4249508633009247e-09,7.179849593497379e-11,2.876243407201368e-13,2.649104703824897e-20,1.095150420069408e-19,2.8730426400482534e-13,7.270736601256487e-17,4.862917716801694e-17,6.35397846733632e-18,1.0264719820239428e-31,2.0210416572159794e-26,9.850824810353463e-20,1.7872859264584295e-32,1.7183065193680135e-43,5.749415430387052e-19,2.859594698417181e-28,2.0014988836627967e-46,3.2126853821837826e-53,1.0228990951262196e-46,5.752194381790316e-41,1.784042105591227e-45
6.491627072517492e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727357764594,0.11866996284333194,0.02282156764673268,3.6617824391886398e-50,8.045297091475241e-28,1.605241214770164e-18,1.8197737640241196e-33,6.939158814424367e-28,2.0152689391989402e-60,5.729375986353749e-11,2.1766977860055695e-54,5.7293751371897014e-11,2.817723286683056e-37,2.3142071007373284e-36,7.567028485935668e-49,8.772331062820238e-50,5.777641998767003e-20,2.6173514321439534e-36,3.1289687213719877e-09,9.264322040988841e-11,3.712139672536954e-13,4.233691436038586e-20,1.8008674663231112e-19,3.706694355551022e-13,1.0596256354792159e-16,8.896256572806192e-17,1.50488140455367e-17,4.311620626386809e-31,4.2222241523634546e-26,1.6197902675891772e-19,5.63590011397106e-32,1.332086558325995e-42,7.543044053274067e-19,5.836769251260379e-28,1.6911629941857144e-45,3.884145923337447e-52,8.668401478079259e-46,2.416131171206934e-40,1.0010372157641716e-44
7.952243165043087e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072728526163,0.11866996212633961,0.022821567636310318,1.8612339726438063e-49,1.4534308809838425e-27,2.3941140580823828e-18,6.434256778583991e-33,1.2695745430369555e-27,1.0132310444754313e-59,7.018485663931119e-11,7.08123454671065e-54,7.01848439759851e-11,6.24460418478688e-37,5.1292007496774416e-36,3.206383799455077e-48,3.716975879304403e-49,8.616270161489468e-20,7.677863272226583e-36,3.832986517033578e-09,1.1348794480524548e-10,4.548493306348388e-13,6.139263697856151e-20,2.685438337010278e-19,4.5401350868650836e-13,1.4133259656226775e-16,1.4219293909573652e-16,2.958494908176097e-17,1.2594193271646152e-30,7.627106383718204e-26,2.4152972580031965e-19,1.3567741909348177e-31,5.644031314416265e-42,9.39409469028192e-19,1.0314319600035772e-27,7.142054290355452e-45,1.93843054227097e-51,3.66801137392934e-45,7.08769213102681e-40,3.534909769401254e-44
9.412859257568682e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727212758676,0.11866996140934732,0.022821567625887957,6.7743750111603215e-49,2.3805845613957403e-27,3.3426165584997433e-18,1.78041027755635e-32,2.095590163474812e-27,3.6707606314847716e-59,8.30759537118926e-11,1.8542010615544568e-53,8.307593603331288e-11,1.2058614889655512e-36,9.898244107163498e-36,1.0193698827361138e-47,1.1816592822127983e-48,1.2029048677002196e-19,1.8342812592818582e-35,4.537004250293346e-09,1.3433266912131992e-10,5.38532728727989e-13,8.338915536409542e-20,3.7487992282688744e-19,5.373364911176651e-13,1.7797113789631682e-16,2.0769249231264393e-16,5.1428906718299694e-17,3.0092511471381552e-30,1.249148160147662e-25,3.3715229751964023e-19,2.771174938958719e-31,1.794222010409659e-41,1.1302560304629198e-18,1.6539155348272592e-27,2.2761302599750184e-44,7.057004482524946e-51,1.1708420299633133e-44,1.693307948874126e-39,9.764293065723213e-44
1.0873475350094278e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727140255717,0.11866996069235512,0.022821567615465596,2.035028556472948e-48,3.636260406196718e-27,4.450748621841237e-18,4.2208605902389175e-32,3.2171204897556867e-27,1.0914937031036096e-58,9.596705108119824e-11,4.232869190773538e-53,9.596702754390354e-11,2.1168553499085738e-36,1.7367266680227262e-35,2.7152532955645197e-47,3.147433601692e-48,1.6015954080028344e-19,3.8301445478165763e-35,5.241021921153843e-09,1.5517739335836288e-10,6.222661185152527e-13,1.0807166435946844e-19,4.990899729269463e-19,6.206383889927994e-13,2.1533034779625955e-16,2.845820006323886e-16,8.200169914408508e-17,6.309637878725883e-30,1.907871503846162e-25,4.488398322993483e-19,5.063209837848169e-31,4.778873299825924e-41,1.3268438548463652e-18,2.474512386879937e-27,6.146401853122387e-44,2.1410374027811156e-50,3.1661178493853837e-44,3.535823432586131e-39,2.3056928831778023e-43
1.3794707535145468e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072699524981,0.11866995925837087,0.02282156759462087,1.3131970537883213e-47,7.319367194853856e-27,7.145908780300626e-18,1.7518401051088925e-31,6.513876948500401e-27,6.727962031823524e-58,1.217492467097113e-10,1.682127024703076e-52,1.2174920892488957e-10,5.342359829984432e-36,4.383912950626203e-35,1.3783140163390147e-46,1.5975687413806906e-47,2.571213197961454e-19,1.2695663813779697e-34,6.649057075678516e-09,1.9686684159615617e-10,7.89888449258925e-13,1.6466493395450903e-19,8.011155861377728e-19,7.871789511162966e-13,2.9125241150407184e-16,4.688131277849738e-16,1.7399017243280403e-16,2.1250418369776557e-29,3.839670656369078e-25,7.203862822855551e-19,1.3409812407069512e-30,2.4254801059306786e-40,1.7372431562951912e-18,4.786064799397299e-27,3.2960998448313558e-43,1.4262315121555203e-49,1.7024397820658773e-43,1.1720380996700183e-38,9.424612473275937e-43
1.671593972019666e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726850243896,0.1186699578243869,0.022821567573776146,5.421206930587067e-47,1.2905592469071988e-26,1.04796044411254e-17,5.35316295947723e-31,1.1521410650551685e-26,2.6942783584484163e-57,1.4753144352426334e-10,5.0106086408250536e-52,1.4753138811898024e-10,1.1277724585321601e-35,9.2626521672953e-35,4.852616508771899e-46,5.624187972709668e-47,3.770477233248769e-19,3.273125250205159e-34,8.057091980611049e-09,2.385562895203168e-10,9.57727291159392e-13,2.294775249153413e-19,1.1745852007970293e-18,9.536352384818921e-13,3.6747853480287655e-16,6.870319102577019e-16,3.149822759871564e-16,5.552202794882784e-29,6.769004117722931e-25,1.0561181752125664e-18,2.8984213971056716e-30,8.538351369859575e-40,2.1706070570862197e-18,8.121196757593746e-27,1.1943950338103732e-42,5.922801542409274e-49,6.18264750083666e-43,3.021751316320159e-38,2.8393289873602372e-42
1.963717190524785e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726705237995,0.11866995639040313,0.02282156755293142,1.7813696171408636e-46,2.0819218249403865e-26,1.4451836916609666e-17,1.3634486572987059e-30,1.8620295460902563e-26,8.658352377962399e-57,1.733136415242465e-10,1.2561793192103107e-51,1.7331356512619664e-10,2.1180022006354785e-35,1.740162925849609e-34,1.3958385491009569e-45,1.617678948618039e-46,5.199386095377052e-19,7.2084101392776945e-34,9.465126635953006e-09,2.8024573713236343e-10,1.1257912104751033e-12,3.0100245204879945e-19,1.6194620870913654e-18,1.1200072960792e-12,4.435172260191232e-16,9.315236747279723e-16,5.131398806735389e-16,1.2357469948240661e-28,1.091786500892746e-24,1.4559825036796868e-18,5.4826093315257e-30,2.4557451066648955e-39,2.6269354143476756e-18,1.261730566038914e-26,3.50521406934844e-42,1.9591576185399046e-48,1.8182494842399227e-42,6.654956947658456e-38,7.139033123504912e-42
2.255840409029904e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072656023208,0.11866995495641963,0.022821567532086695,5.099842329023792e-46,3.148116047584961e-26,1.906260444300018e-17,3.077364916909697e-30,2.818781440166327e-26,2.4330850400348402e-56,1.990958407090678e-10,2.8100839209047256e-51,1.9909573994654297e-10,3.659368704632207e-35,3.004892944780538e-34,3.531729553900939e-45,4.092759025071453e-46,6.857940170216455e-19,1.4232420820872976e-33,1.0873161041703997e-08,3.219351844334794e-10,1.2940859118458327e-12,3.78061239384784e-19,2.135710411059219e-18,1.286295167824776e-12,5.195597741468392e-16,1.1960726790012798e-15,7.744442045530443e-16,2.4597849318131957e-28,1.6506337827173854e-24,1.9199272679894987e-18,9.424392796011178e-30,6.212732070653951e-39,3.106228265699135e-18,1.8381145820006223e-26,9.013038793587047e-42,5.661425629145342e-48,4.685608869724892e-42,1.3139979745446303e-37,1.5921495468984038e-41
2.547963627535023e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726415226186,0.11866995352243638,0.02282156751124197,1.3170965135018966e-45,4.530161459020109e-26,2.431190709102981e-17,6.337137456607419e-30,4.059141695567254e-26,6.188072882732991e-56,2.2487804107815275e-10,5.765424021794979e-51,2.2487791258001857e-10,5.932614429302506e-35,4.865340310280906e-34,8.115913421917928e-45,9.404503551384836e-46,8.746140356599837e-19,2.5858639024466105e-33,1.2281195197863073e-08,3.636246314245635e-10,1.4626152382931781e-12,4.597630139428612e-19,2.7232954553950017e-18,1.4524988962731324e-12,5.957644206986951e-16,1.4763946323818711e-15,1.1029794033279312e-15,4.495143585748673e-28,2.374878016456178e-24,2.4479020176146647e-18,1.5067282530680534e-29,1.4274998519019814e-38,3.608485700119784e-18,2.5492698594693106e-26,2.0929878478047383e-41,1.474610509867672e-47,1.0907321012192662e-41,2.387439601481958e-37,3.2432424702632383e-41
2.8400868460401422e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726270220284,0.11866995208845338,0.022821567490397245,3.1703298658315326e-45,6.268337234543226e-26,3.019974655429385e-17,1.2151544159398789e-29,5.619176287101591e-26,1.4729140426166368e-55,2.5066024263093497e-10,1.1064510838354037e-50,2.5066008302662784e-10,9.14510923951377e-35,7.4871925148435345e-34,1.738148264713605e-44,2.013962313768539e-45,1.0863987012658778e-18,4.3992037203098916e-33,1.3689229104429858e-08,4.0531407810634173e-10,1.6313821358544161e-12,5.454089786028814e-19,3.382183000098592e-18,1.618618523360705e-12,6.720268138336964e-16,1.7696290256628213e-15,1.5016690522913571e-15,7.675336846722908e-28,3.285559769965821e-24,3.0398571335755943e-18,2.2765102415879987e-29,3.056759161687321e-38,4.133707752561503e-18,3.4014062218074213e-26,4.4951501023526115e-41,3.5781726504483527e-47,2.3495167001217137e-41,4.061743762662937e-37,6.158088948767576e-41
3.132210064545261e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072612521438,0.11866995065447063,0.02282156746955252,7.021048798057064e-45,8.403064306463983e-26,3.672612347734356e-17,2.1846301686085408e-29,7.535071858787119e-26,3.24305354023634e-55,2.764424453668434e-10,1.997841320034992e-50,2.7644225128638106e-10,1.3523807402739462e-34,1.1051635425164939e-33,3.466938902009125e-44,4.016771900953091e-45,1.3211479897767828e-18,7.08280494003861e-33,1.5097262761404637e-08,4.4700352447946294e-10,1.8003893147438481e-12,6.343649485532075e-19,4.1123385357216484e-18,1.7846540913694564e-12,7.481905768381197e-16,2.0732541300426955e-15,1.9731496301810197e-15,1.2385267981517749e-27,4.403790593696846e-24,3.69574269177874e-18,3.287404842221668e-29,6.096150006059707e-38,4.681894398107597e-18,4.400128707878678e-26,8.932260824884968e-41,7.953744976392998e-47,4.683453097869588e-41,6.539671177180061e-37,1.097728062295054e-40
3.4243332830503807e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072598020848,0.11866994922048812,0.022821567448707794,1.43814387435734e-44,1.097541910034356e-25,4.3891036257149743e-17,3.709424393711275e-29,9.843598421380864e-26,6.636180237457303e-55,3.022246492852971e-10,3.4171429310162247e-50,3.0222441735929006e-10,1.931449834361577e-34,1.575458140032571e-33,6.475799391795489e-44,7.502262422932651e-45,1.578861861561422e-18,1.088254417364498e-32,1.6505296168787878e-08,4.886929705445118e-10,1.9696392848158927e-12,7.260228470561338e-19,4.9137269589836235e-18,1.950605643306272e-12,8.242515946694305e-16,2.384641902684916e-15,2.520010954191431e-15,1.9061194575495334e-27,5.7510228518402636e-24,4.415507944300065e-18,4.5745392776278317e-29,1.1385152378351124e-37,5.253045596264313e-18,5.550793498500142e-26,1.655168030586832e-40,1.6291165071874558e-46,8.706570338622593e-41,1.004831827515097e-36,1.8501693035283884e-40
