Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C4H6(54),H2(190),C4H7X(141),C2H6(343),C4H5X(365),C4H5X(364),C4H7X(140),C4H7X(143),C4H7X(142),C6H8(474),C6H7X(565),C6H7X(563),C6H7X(564),C6H9X(460),SX(757),C6H9X(665),C6H9(569),C6H9X(954),C8H10(479),SX(1410),SX(1409),SX(1408)
1.7310319149305737e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282378489381,0.66999999897358975,6.2492761644589566e-33,0.0,4.9489339530447114e-25,1.6540693838746836e-42,1.739954619745097e-59,0.0,1.03235573104625e-75,4.965587023300149e-69,0.0,1.0264102448390113e-09,1.0264102448390111e-09,1.0058558693520126e-25,9.3573115515254341e-28,4.9489333856465527e-25,5.6413633726200191e-34,4.5443365807053896e-35,2.2721684108667281e-35,3.8597413511748294e-35,1.2679964287705893e-42,6.3399824044542104e-43,4.2536691222189781e-54,1.3063463384694291e-63,6.5317317729961286e-64,6.5317317326716378e-64,6.8043464567769115e-51,1.6960191567948214e-79,3.9284504312929438e-61,3.1964100195697699e-74,1.4976092767352159e-82,7.7248410922359512e-79,1.3560529167394204e-88,1.3560529167394204e-88,6.7802646133926106e-89
2.1000150342825325e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282334731894,0.66999999875480232,1.2210096415145103e-32,0.0,7.0601584560839424e-25,2.3596984646197811e-42,4.1207968605165275e-59,0.0,4.4328333030849323e-75,1.4227609006273386e-68,0.0,1.2451976813745157e-09,1.2451976813745155e-09,1.6849422389370668e-25,1.5674740422894054e-27,7.0601575110418832e-25,1.1022331242124389e-33,8.4689387316279581e-35,4.2344696846416966e-35,6.3047763584198017e-35,2.6629801870143468e-42,1.3314901577780449e-42,1.1253351947019659e-53,3.4676973254448779e-63,1.7338486947277792e-63,1.7338486787251092e-63,1.3873261405040646e-50,4.5634318690443928e-79,8.6320092073614163e-61,7.4674075333762263e-74,3.6739419276688733e-82,4.8606049839718623e-79,1.6686246149358653e-88,1.6686246149358664e-88,8.3431232767715384e-89
2.4689981536344914e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282290974408,0.66999999853601488,2.1820079660546444e-32,0.0,9.5862834038340945e-25,3.2039986303115999e-42,8.2955220555865758e-59,0.0,1.1258254635243191e-74,3.140399813931841e-68,0.0,1.4639851116883054e-09,1.4639851116883047e-09,2.6543866654326712e-25,2.4693322597559427e-27,9.5862819150501907e-25,1.9697481584344367e-33,1.5042988693717374e-34,7.5214950457044233e-35,9.7545412684818764e-35,5.3547671031608518e-42,2.6773836903399303e-42,2.4666479160299376e-53,8.6677098780679185e-63,4.3338550276992219e-63,4.3338549833665906e-63,2.7539882172240587e-50,1.2731069879780498e-78,1.9030138823510856e-60,1.819855417662963e-73,9.8649915604485269e-82,2.0296408536863352e-78,5.7985075593847676e-88,5.7985075593847687e-88,2.8992538246500521e-88
2.7820119867624234e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282253854284,0.66999999835041424,3.3099903367027003e-32,0.0,1.195518777129089e-24,3.9957513646246723e-42,1.4027558863515425e-58,0.0,2.6677211457544412e-74,5.8954227489499631e-68,0.0,1.6495857182603005e-09,1.6495857182602996e-09,3.662208170340093e-25,3.4068920525526808e-27,1.1955185717135698e-24,2.9880035108420487e-33,2.2225533699725994e-34,1.1112768127659399e-34,1.3252980940555168e-34,8.5212302283224875e-42,4.2606153707746121e-42,4.5101125658279969e-53,1.5828447507792523e-62,7.9142239667416472e-63,7.9142238603189528e-63,4.3083654285129172e-50,2.3363423135350585e-78,3.1194983803814074e-60,3.095524821023897e-73,1.7249965916470412e-81,1.4532450950831207e-78,6.7976009842124938e-88,6.7976009842124938e-88,3.3988005919543092e-88
3.0950258198903554e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282216734161,0.66999999816481359,4.9059824124811903e-32,0.0,1.4650664743028867e-24,4.896653596911041e-42,2.2721968576860128e-58,0.0,5.2582475309637543e-74,1.0277580304046301e-67,0.0,1.8351863187331856e-09,1.8351863187331848e-09,4.9636855623857737e-25,4.6176350923290268e-27,1.465066194758948e-24,4.4287418942130678e-33,3.2790383335440341e-34,1.6395193876804824e-34,1.7759448816282995e-34,1.3753683747411213e-41,6.876842325117637e-42,7.7971894043208664e-53,3.0201004529546457e-62,1.5100502705669592e-62,1.5100502485221408e-62,6.8864262781924298e-50,4.8587890679976314e-78,5.3864394688943965e-60,5.7646752103947202e-73,3.4625062315566026e-81,3.4922983998609584e-78,1.3512613910022132e-87,1.3512613910022136e-87,6.7563071287355768e-88
3.3632696572450597e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228218492329,0.66999999800575927,6.586342656773392e-32,0.0,1.7113238247968507e-24,5.7197131066101558e-42,3.2753092929868133e-58,0.0,9.2988724108830843e-74,1.5821217682192605e-67,0.0,1.9942406831763004e-09,1.9942406831762992e-09,6.234235122753988e-25,5.799606485896976e-27,1.7113234726750729e-24,5.9456413719192289e-33,4.34486007227033e-34,2.1724303727816451e-34,2.2090667879842359e-34,1.9281710606394651e-41,9.6408560086410469e-42,1.1882279275053772e-52,4.6891533159685259e-62,2.344576738208781e-62,2.3445766980965213e-62,9.5690360235086273e-50,7.753972500275751e-78,7.808283537389732e-60,8.6802659166236375e-73,5.396497404618779e-81,3.4923036236878453e-78,1.7774315496757644e-87,1.7774315496757651e-87,8.8871580411077379e-88
3.631513494599764e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282153112425,0.66999999784670494,8.6810955337977257e-32,0.0,1.9772218861706815e-24,6.6084172436295701e-42,4.6107061560382674e-58,0.0,1.5655087607245368e-73,2.3635546085394849e-67,0.0,2.1532950433210514e-09,2.1532950433210502e-09,7.7155369087194495e-25,7.177637218199861e-27,1.9772214487995742e-24,7.8366225493850328e-33,5.6639291391514145e-34,2.8319650685927525e-34,2.7094852956913501e-34,2.6567898278763443e-41,1.3283950214172407e-41,1.7613311703140627e-52,7.1632197346228329e-62,3.5816100066439361e-62,3.5816099369776761e-62,1.3066067359276909e-49,1.2176697412909293e-77,1.1115197384812204e-59,1.283064877879536e-72,8.2552072293060713e-81,4.3442031480038215e-78,2.3075600631701405e-87,2.3075600631701419e-87,1.1537800774844878e-87
3.899757331954468e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282121301554,0.66999999768765062,1.125424961013987e-31,0.0,2.2627606577896459e-24,7.5627660047598983e-42,6.3569423906173491e-58,0.0,2.5446453169609956e-73,3.443595985819792e-67,0.0,2.3123493988690547e-09,2.3123493988690526e-09,9.423755239526793e-25,8.7667646900899861e-27,2.2627601212578888e-24,1.0159467432362709e-32,7.2750397800632711e-34,3.637520612512121e-34,3.2821713069153292e-34,3.6013776779327534e-41,1.8006889992482531e-41,2.5500678430718618e-52,1.0745190732828641e-61,5.3725956003962512e-62,5.3725954834052858e-62,1.7557833060211152e-49,1.8811007781011224e-77,1.555894007195822e-59,1.8640312427482594e-72,1.240832880043072e-80,5.3266066563288979e-78,2.9575724920766342e-87,2.957572492076636e-87,1.4787863147702045e-87
4.4362450066638766e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282057679813,0.66999999736954186,1.7786527954893325e-31,0.0,2.8799337432650414e-24,9.6255274301914028e-42,1.1174163344356713e-57,0.0,5.9674636713879833e-73,6.6620334833144476e-67,0.0,2.6304580980075931e-09,2.6304580980075906e-09,1.3436088867997834e-24,1.249937281235214e-26,2.8799329713289696e-24,1.6056304238442375e-32,1.1316541530903748e-33,5.6582721464080192e-34,4.6125706775863241e-34,6.1497388648944149e-41,3.0748697573809195e-41,4.8742237342519572e-52,2.1872474574881867e-61,1.0936237867152448e-61,1.093623757729669e-61,2.953916557207226e-49,4.0439179707841044e-77,2.8105940975284928e-59,3.593351084314035e-72,2.5393639883474231e-80,5.9167391248409541e-78,4.3282234394716225e-87,4.3282234394716269e-87,2.1641118530494096e-87
4.972732681373285e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281994058077,0.66999999705143332,2.676497183327941e-31,0.0,3.569332719224657e-24,1.1929687522240668e-41,1.8460625948014996e-57,0.0,1.2558016588925897e-72,1.1952755733890803e-66,0.0,2.9485667772775414e-09,2.9485667772775373e-09,1.84434819410146e-24,1.7157668422354461e-26,3.5693316490162223e-24,2.4161350755693203e-32,1.6803366111849878e-33,8.4016855092432905e-34,6.2500171884272579e-34,9.9276268951215025e-41,4.9638140579291922e-41,8.6592335713165977e-52,4.1203729326300401e-61,2.0601865941839743e-61,2.0601865302494965e-61,4.7070769288722712e-49,8.0117539721416083e-77,4.7739232500568443e-59,6.4680115682440057e-72,4.8195908342127568e-80,7.0951604598196589e-78,5.8764105584487482e-87,5.8764105584487518e-87,2.938205509916579e-87
5.509220356082694e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281930436347,0.66999999673332467,3.8928519141937866e-31,0.0,4.3361165725349663e-24,1.4492489018203145e-41,2.9284655738499539e-57,0.0,2.4994856681908156e-72,2.0479352657395018e-66,0.0,3.2666754332136503e-09,3.2666754332136453e-09,2.4627851122547303e-24,2.2910885607426892e-26,4.3361151271677528e-24,3.5141663289550415e-32,2.4168828847301041e-33,1.2084418590860848e-33,8.2496690835033241e-34,1.5447605473877231e-40,7.7238038340983008e-41,1.4708586853129649e-51,7.4111339613968105e-61,3.705567246874291e-61,3.7055671137863461e-61,7.2393110768282178e-49,1.5152206121579399e-76,7.8024363080903639e-59,1.1174217909618445e-71,8.7605481168119482e-80,9.1420072399309943e-78,7.8353813135453603e-87,7.8353813135453657e-87,3.9176910307308314e-87
6.045708030792102e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281866814623,0.66999999641521601,5.5047503913654487e-31,0.0,5.1816954104958274e-24,1.7318644874051649e-41,4.4935250151461081e-57,0.0,4.7753624822961504e-72,3.382016499474071e-66,0.0,3.5847840630324917e-09,3.5847840630324851e-09,3.2138395589652581e-24,2.9897821910877525e-26,5.1816935000407681e-24,4.9692640242744207e-32,3.3869577356216651e-33,1.6934795512143266e-33,1.065714891488603e-33,2.3333204487009201e-40,1.1666604150418063e-40,2.4121411251419403e-51,1.2865616398383036e-60,6.4328087315412484e-61,6.4328084653663769e-61,1.0821743697987011e-48,2.7672825000423962e-76,1.2372901453739223e-58,1.870738769836928e-71,1.5418597974555383e-79,1.1679680456120067e-77,1.0369104274924996e-86,1.0369104274925005e-86,5.1845527208409112e-87
6.582195705501511e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281803192904,0.66999999609710736,7.5894317933204683e-31,0.0,6.1061374215275629e-24,2.0408382986453282e-41,6.6858573309770649e-57,0.0,8.7941811403269775e-72,5.3957483043518065e-66,0.0,3.9028926643855021e-09,3.9028926643854939e-09,4.1102266770315264e-24,3.8236764215296644e-26,6.1061349438608074e-24,6.851153768680783e-32,4.6369378475200242e-33,2.3184700094022522e-33,1.3511527843659116e-33,3.4296541333654861e-40,1.7148273881861648e-40,3.8318830614194784e-51,2.160926550470404e-60,1.0804633784121888e-60,1.080463326823694e-60,1.5764206720627658e-48,4.8893766298876833e-76,1.9082956003593201e-58,3.0417897680896743e-71,2.6330893408381595e-79,1.292661677920368e-77,1.3347899214004509e-86,1.3347899214004523e-86,6.6739504886928001e-87
7.655171054920328e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281675949482,0.66999999546089029,1.3551424961000394e-30,0.0,8.1909257190247377e-24,2.7376315677797547e-41,1.3758615864734869e-56,0.0,2.7593553790636085e-71,1.2698310590562441e-65,0.0,4.5391097719888781e-09,4.5391097719888649e-09,6.3916515430759597e-24,5.9460485446646663e-26,8.1909217450941364e-24,1.2233182168908141e-31,8.2000380410438031e-33,4.1000215642687213e-33,2.0722914881591386e-33,6.9400544319273797e-40,3.4700280692334932e-40,8.9784095893250852e-51,5.7152763477685204e-60,2.8576385398766663e-60,2.8576383568804558e-60,3.1449227092715385e-48,1.4513424827690663e-75,4.2698153542493839e-58,7.6006528661134353e-71,7.3241478714626076e-79,1.5007057564906065e-77,2.0267218408715482e-86,2.02672184087155e-86,1.0133611038817718e-86
8.728146404339144e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281548706094,0.66999999482467332,2.2561002921770293e-30,0.0,1.0590124828268109e-23,3.5395095055667187e-41,2.5957128495197849e-56,0.0,7.5024234068763759e-71,2.697027675778783e-65,0.0,5.1753267368677475e-09,5.1753267368677293e-09,9.4108733669906913e-24,8.7547810656717458e-26,1.0590118780715536e-23,2.0366336158522924e-31,1.3574161240507651e-32,6.7870860172211216e-33,3.0203147355219897e-33,1.2962688658567595e-39,6.4813463554061555e-40,1.9049139019586873e-50,1.3556988333464577e-59,6.7784952748146003e-60,6.7784947207734134e-60,5.8166404683127911e-48,3.8286973140127281e-75,8.7794502122743197e-58,1.7304345810024525e-70,1.8401827197093242e-78,1.7202259562454307e-77,2.8248244858717276e-86,2.8248244858717308e-86,1.4124125846817503e-86
1.0874097103176777e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281294219402,0.66999999355223994,5.3633131982265178e-30,0.0,1.6331388957754922e-23,5.4583968635830432e-41,7.6963096010925258e-56,0.0,4.4602785248997101e-70,9.9396610419225189e-65,0.0,6.447760161944372e-09,6.4477601619443372e-09,1.8077211949125669e-23,1.6816933593504076e-25,1.6331376506511411e-23,4.8415868775596014e-31,3.2096145684553501e-32,1.6048092818974658e-32,5.7245144737223784e-33,3.810680690623929e-39,1.9053412847508236e-39,7.0509788291950018e-50,6.3432832077800729e-59,3.1716424620097118e-59,3.1716420329498273e-59,1.6905826764453779e-47,2.2857071226964323e-74,3.1447387957860051e-57,7.6857899045301894e-70,1.0228329326743991e-77,1.8748680198924471e-77,4.596946530993676e-86,4.5969465309936832e-86,2.2984741890099203e-86
1.5165998500852043e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332280785246543,0.66999999100737562,2.0263532994310125e-29,0.0,3.1585325079480349e-23,1.0556678740736663e-40,4.138682065604567e-55,0.0,7.5283670405968835e-69,7.6237965110146587e-64,0.0,8.9926244587534454e-09,8.9926244587533494e-09,4.8817658131733529e-23,4.5414265618635092e-25,3.158528646498398e-23,1.8292366891344241e-30,1.2098129540868058e-31,6.0490803742288724e-32,1.525628195192638e-32,2.0556133510779382e-38,1.0278077627518245e-38,5.507525143859928e-49,7.6340048190984629e-58,3.8170048298535246e-58,3.8170036197010211e-58,9.0501163408519912e-47,4.4119824994680354e-73,2.4578283799449989e-56,9.0834733026783825e-69,1.9014498258636285e-76,2.7402788126155877e-77,9.4107027611494152e-86,9.4107027611494381e-86,4.7053552913732974e-86
1.945789989852731e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332280276274573,0.66999998846251574,5.4616272339925355e-29,0.0,5.1866940837515539e-23,1.7335347799900247e-40,1.41922590590447e-54,0.0,4.9886550880083437e-68,3.2885874340745501e-63,0.0,1.1537484332310717e-08,1.1537484332310515e-08,1.0295431009223488e-22,9.5776702429030313e-25,5.1866848845935995e-23,4.9303411101476638e-30,3.2612513033498331e-31,1.6306324038852406e-31,3.1983203445846634e-32,7.056550096699709e-38,3.5282808841982786e-38,2.3832671219970491e-48,4.1165767385160288e-57,2.0582902753333373e-57,2.0582893222952908e-57,3.1017898852362897e-46,2.9193381122470537e-72,1.0613770614602402e-55,4.8795263611654264e-68,1.2506913411031402e-75,2.2908255918478942e-75,2.5584010782239716e-84,2.5584010782239743e-84,1.2792012824664102e-84
2.374980129620258e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332279767303719,0.66999998591766152,1.2046901153728156e-28,0.0,7.7176243309159491e-23,2.5794406245292481e-40,3.7781663059353544e-54,0.0,2.2413999826271873e-67,1.0498362297022464e-62,0.0,1.4082338560442154e-08,1.4082338560441783e-08,1.8710802200822808e-22,1.7406351467708667e-24,7.7176057073644176e-23,1.0875029752739811e-29,7.1968025524011996e-31,3.5984228069372141e-31,5.7941299686573496e-32,1.8758762471654054e-37,9.3794032262960943e-38,7.5995209785211673e-48,1.5439255186920446e-56,7.7196373173718454e-57,7.7196324554134579e-57,8.2438813262673227e-46,1.2739579603235085e-71,3.3623305889882277e-55,1.8212416432169979e-67,5.4342116873482355e-75,8.4052829808531127e-75,1.3069450780188563e-83,1.3069450780188582e-83,6.5347315585023371e-84
3.2333604091553115e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332278749366395,0.66999998082797496,4.1557940479089671e-28,0.0,1.428785102302911e-22,4.7753892425479024e-40,1.7998207367855547e-53,0.0,3.0860787421659818e-66,6.9559993733164447e-62,0.0,1.9172025192041695e-08,1.9172025192040765e-08,4.7194829654179495e-22,4.3904572105634915e-24,1.4287793944985605e-22,3.7515407637551587e-29,2.4846754363701212e-30,1.2423521639225991e-30,1.4569480076151515e-31,8.9651849491215064e-37,4.4826136468251392e-37,5.0988161012148216e-47,1.4905029281985115e-55,7.4525354220730824e-56,7.4525250315191211e-56,3.9419331595697448e-45,1.8045688308162125e-70,2.2630111938037723e-54,1.7585254156292187e-66,7.6846130553366316e-74,1.6648035487738159e-74,5.6184719942004406e-83,5.6184719942004523e-83,2.8092432538864838e-83
4.091740688690365e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332277731436516,0.66999997573832537,1.0619965728462226e-27,0.0,2.2869242712914687e-22,7.6435238500769147e-40,5.7703348811837426e-53,0.0,1.8585048402317157e-65,2.779382532649175e-61,0.0,2.4261674576613369e-08,2.4261674576611479e-08,9.5630282955360715e-22,8.8963272931676792e-24,2.286910710524339e-22,9.5869258747714059e-29,6.352608635542303e-30,3.1763620247727974e-30,2.9480516397345224e-31,2.8730853559244642e-36,1.4365530688393165e-36,2.0368557510128105e-46,7.3079394890352882e-55,3.6539844921266731e-55,3.6539771183088989e-55,1.2638600308200311e-44,1.0725158264301498e-69,9.0157081297300617e-54,8.6061945980459166e-66,4.5602534782351706e-73,1.0237753924921744e-73,2.9932591645112478e-82,2.9932591645112566e-82,1.4966344560789196e-82
5.808501247760472e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332275695606933,0.66999996555917751,4.3559471845938644e-27,0.0,4.6065459790008778e-22,1.5396331725691027e-39,3.4329380017022495e-52,0.0,3.6719941505409313e-64,2.4158729571905522e-60,0.0,3.4440822498593636e-08,3.444082249858821e-08,2.735403184905289e-21,2.5447002265100889e-23,4.6064952111044464e-22,3.9322457500636114e-28,2.6069513909065349e-29,1.3035264939580014e-29,8.4225333309922875e-31,1.7224551892465785e-35,8.6124143710947033e-36,1.7930453418343864e-45,9.9120524685910076e-54,4.9560744818864288e-54,4.9560503579772843e-54,7.5819590178529616e-44,2.2985446784870914e-68,8.0953692955081835e-53,1.1871540650605094e-64,9.9229479340119441e-72,7.9466301593040077e-73,3.8112883458455459e-81,3.8112883458455646e-81,1.9056602772530107e-81
7.52526180683058e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332273659830608,0.66999995538029589,1.2209676241720944e-26,0.0,7.7306115346230851e-22,2.5837814004816259e-39,1.2297976230953364e-51,0.0,2.5531821080243317e-63,1.0972110307170018e-59,0.0,4.4619704117263939e-08,4.461970411725216e-08,5.9480896839155235e-21,5.5334088264313672e-23,7.7304762464975282e-22,1.1022095775378549e-27,7.3088536902398461e-29,3.6546564660511762e-29,1.8306019084420926e-30,6.1641954932371723e-35,3.0821752549650582e-35,8.1051194563138297e-45,5.536765818279339e-53,2.7684220234690511e-53,2.7684024661799554e-53,2.7141975377644946e-43,1.5607636385918585e-67,3.6495918356297083e-52,6.629757960108613e-64,6.7430726905940548e-71,7.9695028788829237e-72,3.9943832611159231e-80,3.9943832611159426e-80,1.9972121865631017e-80
9.242022365900686e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332271624123189,0.66999994520175876,2.7589856604504622e-26,0.0,1.1659094443768111e-21,3.8967887729208302e-39,3.3673464959016849e-51,0.0,1.1881704409667712e-62,3.6262138536327996e-59,0.0,5.4798241231393962e-08,5.4798241231372131e-08,1.1018000290644652e-20,1.0249861583993567e-22,1.1658798610368005e-21,2.4906447338126566e-27,1.651735526180653e-28,8.2594309560057422e-29,3.3901733879357092e-30,1.6813205041061938e-34,8.4069031924834377e-35,2.6591277125881778e-44,2.1301277948614874e-52,1.0650844100809169e-52,1.0650741536708006e-52,7.4044631457218299e-43,6.9591481825166868e-67,1.1868096587431511e-51,2.5363040819090156e-63,2.9957538152240691e-70,3.8456455046118526e-71,2.2612061011282862e-79,2.2612061011282982e-79,1.130618822611944e-79
1.0958782924970794e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332269588500296,0.6699999350236443,5.425567977442716e-26,0.0,1.6391960473104488e-21,5.4786446466574772e-39,7.7791286235426276e-51,0.0,4.3611996376400722e-62,9.8221163478528774e-59,0.0,6.4976355650322029e-08,6.4976355650285633e-08,1.8368715787681008e-20,1.7088108248887725e-22,1.639139214791825e-21,4.8979038749274816e-27,3.2483187203605158e-28,1.6243625107524891e-28,5.6512981019919472e-30,3.8678001314251375e-34,1.9339939341559703e-34,7.1710953044035538e-44,6.5669358920355626e-52,3.2835519245326394e-52,3.2835099348267432e-52,1.70357174515416e-42,2.4306983408228989e-66,3.1633082548050846e-51,7.7528224289285044e-63,1.0398510812695618e-69,1.404125220314952e-70,9.3617162499245308e-79,9.3617162499245896e-79,4.6809443971260806e-79
