Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH3OO(77),CH2X(27),CHX(28),CX(26),OCX(25),C2H6X(52)
8.244194444924854e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33029599367581641,0.11291982674598536,0.022061273516008464,0.0,2.0944813498548156e-07,4.2976339259107296e-07,1.0377398128982313e-06,3.3311436515261629e-11,5.4825630547479334e-24,3.2168057161010382e-06,9.08192354744125e-24,8.1891374936416352e-09,1.5424554787672425e-18,1.4372184850562082e-10,9.7169900627692311e-18,4.8022938069900107e-20,6.2760599193532167e-09,1.8402528443858153e-18,0.0057457760253062425,0.0015192896579790808,2.7907131704536196e-08,4.3978450271584766e-08,6.3518924207448157e-06,1.4825817434824053e-11,5.4751460517215101e-10,5.4296639943505988e-12,2.767871520285343e-08,5.236376397683291e-08,7.7601604661813866e-14,8.3524523704644065e-14
8.250877293151671e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33029472383629949,0.11291975411602363,0.022060673913168523,0.0,2.1031650786449268e-07,4.3114606954903577e-07,1.0394304434084454e-06,3.3429640452445558e-11,5.5022195180273393e-24,3.2215449047828887e-06,9.1414200478059776e-24,8.1975282287274733e-09,1.5492901297405881e-18,1.4424093596232948e-10,9.7436300681828615e-18,4.8142826522995032e-20,6.2933476705937024e-09,1.849508992576164e-18,0.0057458421687476228,0.0015204862019281308,2.7929505077460369e-08,4.4061724155380411e-08,6.35890606320425e-06,1.4884558278721133e-11,5.4830855084892119e-10,5.4390594354050437e-12,2.7710110503822718e-08,5.2365136945259953e-08,7.769400873166741e-14,8.382390212551381e-14
8.257560141378488e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33029345444507929,0.11291968188113874,0.022060074331235087,0.0,2.1118760482341832e-07,4.3253167701977771e-07,1.0411224492980983e-06,3.3548179640699683e-11,5.5219309159329356e-24,3.2262873953747007e-06,9.2012681110208082e-24,8.2059217455557255e-09,1.5561511829462065e-18,1.4476142359018786e-10,9.7703222053351176e-18,4.826291097454231e-20,6.3106659298139124e-09,1.8588061433558049e-18,0.0057459079124323326,0.0015216826998740642,2.7951880277050738e-08,4.4145055564004674e-08,6.3659171110253604e-06,1.49434708802508e-11,5.4910301822214072e-10,5.4484611304551913e-12,2.7741498934396974e-08,5.2366514877512123e-08,7.7786464403974516e-14,8.4124138202502701e-14
8.264242989605305e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33029218550031109,0.11291961003947225,0.02205947477020569,0.0,2.1206143102821693e-07,4.3392021660922342e-07,1.0428158307461685e-06,3.3667054787170104e-11,5.5416973606198668e-24,3.2310331874887167e-06,9.2614695957550763e-24,8.214318037364068e-09,1.563038726225193e-18,1.4528331368306283e-10,9.7970665315467235e-18,4.8383191587757368e-20,6.3280147104763461e-09,1.8681444550754957e-18,0.0057459732582191307,0.0015228791518165767,2.7974257302450553e-08,4.42284443612146e-08,6.3729255508732081e-06,1.5002555509383089e-11,5.4989800718167174e-10,5.4578695275907541e-12,2.7772880434492844e-08,5.2367897756233636e-08,7.7878971909873778e-14,8.4425233762141359e-14
8.270925837832122e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33029091700015839,0.11291953858917426,0.022058875230077889,0.0,2.1293799164404499e-07,4.3531168991246591e-07,1.0445105879314447e-06,3.3786266599962457e-11,5.5615189643816329e-24,3.235782280737106e-06,9.3220263693903458e-24,8.2227170973758467e-09,1.5699528476646808e-18,1.4580660853501281e-10,9.8238631041065161e-18,4.8503668525888323e-20,6.3453940259755332e-09,1.877524086612905e-18,0.0057460382079581535,0.0015240755577553538,2.7996636152817676e-08,4.4311890407259342e-08,6.3799313694395646e-06,1.5061812438924276e-11,5.5069351761737413e-10,5.467284772141858e-12,2.7804254944451716e-08,5.2369285564067171e-08,7.7971531300351333e-14,8.4727190633458232e-14
8.277608686058939e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33028964894279372,0.11291946752840357,0.022058275710849229,0.0,2.1381729183521216e-07,4.3670609851375934e-07,1.0462067210325279e-06,3.390581578814215e-11,5.58139583965005e-24,3.2405346747319715e-06,9.3829403080438023e-24,8.2311189188001056e-09,1.5768936355981977e-18,1.4633131044027494e-10,9.8507119802713374e-18,4.862434195221599e-20,6.3628038896380036e-09,1.8869451973735685e-18,0.005746102763490934,0.0015252719176900697,2.8019016827298876e-08,4.4395393561440461e-08,6.3869345534410476e-06,1.5121241943028696e-11,5.514895494191064e-10,5.47670623126086e-12,2.7835622405482312e-08,5.2370678283714238e-08,7.8064142296230065e-14,8.5030010647980713e-14
8.284291534285755e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33028838132639765,0.11291939685532749,0.02205767621251728,0.0,2.14699336765178e-07,4.3810344398650416e-07,1.0479042302278312e-06,3.4025703061735066e-11,5.6013280989952187e-24,3.2452903690853464e-06,9.444213296610475e-24,8.2395234948316514e-09,1.5838611786063033e-18,1.4685742169326524e-10,9.8776132172657382e-18,4.8745212030053873e-20,6.3802443147222069e-09,1.8964079472926416e-18,0.00574616692665046,0.0015264682316203815,2.8041399325043134e-08,4.4478953686936433e-08,6.3939350896127492e-06,1.5180844291856109e-11,5.5228610247672533e-10,5.4861341072873906e-12,2.7866982757982549e-08,5.2372075897984654e-08,7.8156805030117428e-14,8.5333695639736683e-14
8.290974382512572e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33028711414915968,0.11291932656812174,0.022057076735079607,0.0,2.1558413159652243e-07,4.3950372789323484e-07,1.0496031156955776e-06,3.4145929131728056e-11,5.6213158551254857e-24,3.2500493634091964e-06,9.5058472287982259e-24,8.247930818651098e-09,1.5908555655171183e-18,1.4738494458857318e-10,9.904566872281772e-18,4.8866278922748197e-20,6.3977153144185313e-09,1.9059124968363404e-18,0.0057462306992612068,0.0015276644995459361,2.8063783645220435e-08,4.4562570645651177e-08,6.4009329647137478e-06,1.5240619755856453e-11,5.5308317668008592e-10,5.4955690254198265e-12,2.7898335942021373e-08,5.2373478389708744e-08,7.8249519782822862e-14,8.5638247445255734e-14
8.297657230739389e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33028584740927752,0.11291925666497069,0.022056477278533777,0.0,2.1647168149088435e-07,4.4090695178560818e-07,1.0513033776138031e-06,3.4266494710069513e-11,5.6413592208874006e-24,3.2548116573154185e-06,9.5678440071672696e-24,8.2563408834249176e-09,1.5978768854069214e-18,1.4791388142094748e-10,9.9315730024787486e-18,4.8987542793677815e-20,6.4152169018492842e-09,1.9154590070035694e-18,0.0057462940831391742,0.0015288607214663714,2.8086169786995972e-08,4.4646244295400107e-08,6.4079281655318017e-06,1.530056860852156e-11,5.5388077191904183e-10,5.505010352655644e-12,2.7929681899049357e-08,5.237488574173366e-08,7.8342286249392799e-14,8.594366790357076e-14
8.304340078966206e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33028458110495751,0.11291918714406704,0.022055877842877381,0.0,2.1736199160895399e-07,4.4231311720439315e-07,1.0530050161603551e-06,3.4387400509669747e-11,5.6614583092656917e-24,3.2595772504158465e-06,9.6302055431589182e-24,8.2647536823055007e-09,1.6049252276005814e-18,1.4844423448529299e-10,9.9586316649830672e-18,4.9109003806254306e-20,6.4327490900686204e-09,1.9250476393271048e-18,0.0057463570800919328,0.0015300568973813096,2.8108557749521513e-08,4.4729974497807969e-08,6.4149206788740948e-06,1.5360691120427417e-11,5.5467888808344507e-10,5.5144577062168328e-12,2.796102057029575e-08,5.2376297937025927e-08,7.8435104308774625e-14,8.6249958856219093e-14
8.311022927193023e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33028331523441423,0.11291911800361183,0.022055278428108002,0.0,2.1825506711044285e-07,4.437222256794546e-07,1.0547080315128918e-06,3.4508647244401795e-11,5.681613233383215e-24,3.2643461423222441e-06,9.6929337571463385e-24,8.2731692084312105e-09,1.6120006816723177e-18,1.4897600607666542e-10,9.985742916887892e-18,4.9230662123921945e-20,6.4503118920625271e-09,1.93467855587568e-18,0.0057464196919186682,0.0015312530272903594,2.8130947531955261e-08,4.4813761114864331e-08,6.4219104915697554e-06,1.5420987561347997e-11,5.5547752506314642e-10,5.5239118748553786e-12,2.7992351895905358e-08,5.2377714958595692e-08,7.8527974315740031e-14,8.6557122147244233e-14
8.31770577541984e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33028204979587039,0.11291904924181459,0.022054679034223236,0.0,2.1915091315405179e-07,4.4513427872974358e-07,1.0564124238488829e-06,3.463023562910185e-11,5.7018241065009144e-24,3.2691183326463096e-06,9.7560305784672491e-24,8.2815874549264257e-09,1.6191033374461896e-18,1.4950919849026524e-10,1.0012906815252967e-17,4.9352517910157649e-20,6.4679053207488157e-09,1.9443519192553279e-18,0.005746481920410218,0.0015324491111931211,2.8153339133473436e-08,4.4897604006066664e-08,6.4288975904748597e-06,1.5481458202310199e-11,5.5627668274799518e-10,5.5333726896320094e-12,2.8023675817076306e-08,5.2379136789475019e-08,7.8620896190930403e-14,8.6865159623197257e-14
8.324388623646657e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33028078478755746,0.11291898085689303,0.022054079661220687,0.0,2.2004953489743561e-07,4.4654927786329006e-07,1.0581181933456112e-06,3.4752166379569556e-11,5.7220910420177996e-24,3.273893820999671e-06,9.8194979454478568e-24,8.2900084149015937e-09,1.6262332849964534e-18,1.5004381402142749e-10,1.0040123417104459e-17,4.9474571328471059e-20,6.4855293889770969e-09,1.9540678926103621e-18,0.0057465437673490929,0.0015336451490891823,2.8175732553228069e-08,4.4981503030729584e-08,6.4358819624700652e-06,1.5542103314027078e-11,5.5707636102783966e-10,5.5428393291903551e-12,2.8054992275738165e-08,5.2380563412779147e-08,7.871386959664619e-14,8.7174073133137571e-14
8.331071471873474e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33027952020771473,0.11291891284707323,0.022053480309097952,0.0,2.2095093749718988e-07,4.47967224577189e-07,1.0598253401801696e-06,3.4874440212568721e-11,5.7424141534709021e-24,3.2786726069938953e-06,9.8833378054461484e-24,8.2984320814532836e-09,1.6333906146482073e-18,1.5057985496562016e-10,1.0067392779434719e-17,4.9596822542404472e-20,6.5031841095287289e-09,1.9638266396251443e-18,0.0057466052345095352,0.0015348411409781167,2.8198127790382278e-08,4.5065458050546381e-08,6.4428635944558855e-06,1.5602923165716363e-11,5.5787655979252617e-10,5.5523124318687995e-12,2.808630121242386e-08,5.2381994811684102e-08,7.8806894834376057e-14,8.7483864528634507e-14
8.337754320100291e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3302782560545901,0.11291884521058941,0.02205288097785266,0.0,2.218551261088187e-07,4.4938812035759003e-07,1.0615338645294633e-06,3.4997057845827774e-11,5.762793554535229e-24,3.2834546902404821e-06,9.9475521148877125e-24,8.3068584476642123e-09,1.6405754169779268e-18,1.5111732361843797e-10,1.0094714959202033e-17,4.9719271715532872e-20,6.5208694951168177e-09,1.9736283245255553e-18,0.0057466663236575418,0.0015360370868594876,2.8220524844126621e-08,4.5149468925898431e-08,6.4498424733579247e-06,1.5663918027173808e-11,5.5867727893190061e-10,5.5617925827996158e-12,2.8117602567806107e-08,5.2383430969388741e-08,7.8899972150401496e-14,8.7794535663768816e-14
8.344437168327108e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33027699232643942,0.11291877794568415,0.022052281667482417,0.0,2.2276210588668555e-07,4.5081196667968569e-07,1.0632437665702088e-06,3.5120019998040295e-11,5.783229359023731e-24,3.2882400703508648e-06,1.0012142839306249e-23,8.3152875066033458e-09,1.6477877828140643e-18,1.5165622227558988e-10,1.0122090013330409e-17,4.9841919011463937e-20,6.5385855583861954e-09,1.9834731120806444e-18,0.0057467270365509152,0.0015372329867328483,2.8242923713631153e-08,4.5233535514853499e-08,6.4568185861297884e-06,1.5725088168379449e-11,5.5947851833580726e-10,5.571278641411721e-12,2.8148896284379125e-08,5.2384871869152595e-08,7.8993101052984584e-14,8.8106088395133902e-14
8.351120016553925e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3302757290215268,0.11291871105060805,0.022051682377984869,0.0,2.2367188198399414e-07,4.522387650077009e-07,1.0649550464789352e-06,3.5243327388865626e-11,5.8037216808872546e-24,3.2930287469364135e-06,1.0077111953379115e-23,8.3237192513259023e-09,1.6550278032375753e-18,1.5219655323289464e-10,1.0149517998709358e-17,4.9964764593837992e-20,6.5563323119133746e-09,1.993361167604081e-18,0.0057467873749392955,0.0015384288405977393,2.8265324398044862e-08,4.5317657677865726e-08,6.463791919745787e-06,1.5786433857850186e-11,5.6028027789408983e-10,5.5807704443886981e-12,2.8180182303730547e-08,5.2386317494322831e-08,7.9086281509724659e-14,8.8418524581837403e-14
8.357802864780741e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33027446613812439,0.11291864452361984,0.022051083109357637,0.0,2.245844595527774e-07,4.5366851679488158e-07,1.066667704431982e-06,3.5366980738929286e-11,5.8242706342145016e-24,3.2978207196084334e-06,1.014246144096499e-23,8.3321536748734467e-09,1.6622955695824766e-18,1.5273831878628052e-10,1.0176998972193654e-17,5.0087808626328039e-20,6.57410976820652e-09,2.0032926569556886e-18,0.0057468473405642038,0.001539624648453686,2.8287726896556836e-08,4.5401835276532748e-08,6.4707624612014761e-06,1.5847955364426559e-11,5.6108255749659032e-10,5.5902693605313305e-12,2.8211460565984002e-08,5.2387767828274609e-08,7.9179514121854242e-14,8.8731846085502248e-14
8.364485713007558e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33027320367451246,0.11291857836298641,0.022050483861598365,0.0,2.2549984374384833e-07,4.5510122348348528e-07,1.0683817406055007e-06,3.5490980769823555e-11,5.8448763332319961e-24,3.3026159879781647e-06,1.0208193295140102e-23,8.3405907702739068e-09,1.6695911734363776e-18,1.5328152123177361e-10,1.0204532990603148e-17,5.0211051272639786e-20,6.5919179397054733e-09,2.0132677465429167e-18,0.0057469069351590713,0.0015408204103002081,2.8310131208363675e-08,4.5486068168860382e-08,6.4777301975220806e-06,1.5909652957422503e-11,5.6188535703315039e-10,5.5997747918050639e-12,2.8242731013329189e-08,5.2389222854413904e-08,7.9272798609031884e-14,8.9046054770268237e-14
8.371168561234375e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33027194162897916,0.11291851256698265,0.022049884634704701,0.0,2.2641803970677201e-07,4.5653688650477236e-07,1.0700971551754549e-06,3.5615328204107895e-11,5.8655388923040377e-24,3.3074145516567875e-06,1.0274309518229301e-23,8.3490305305416364e-09,1.6769147066409412e-18,1.538261628654899e-10,1.0232120110722567e-17,5.0334492696511588e-20,6.6097568387816975e-09,2.0232866033221024e-18,0.0057469661604492772,0.0015420161261368135,2.8332537332626673e-08,4.5570356213302224e-08,6.4846951157574381e-06,1.5971526904207344e-11,5.6268867639361057e-10,5.6092854016098017e-12,2.8273993588782472e-08,5.2390682556229027e-08,7.9366134431401342e-14,8.9361152502793074e-14
8.377851409461192e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33027067999982085,0.1129184471338915,0.022049285428674299,0.0,2.2733905258983359e-07,4.579755072789913e-07,1.0718139483176207e-06,3.5740023765309646e-11,5.8862584259326502e-24,3.312216410255412e-06,1.0340812121859384e-23,8.3574729486774799e-09,1.6842662612926628e-18,1.5437224598362965e-10,1.0259760389301214e-17,5.0458133061714484e-20,6.6276264777382304e-09,2.0333493948006361e-18,0.005747025018152197,0.0015432117959629933,2.8354945268510404e-08,4.5654699271448027e-08,6.4916572029755689e-06,1.6033577473163643e-11,5.6349251546781067e-10,5.6188028612838796e-12,2.8305248232414856e-08,5.2392146917281853e-08,7.9459522325668105e-14,8.967714115225425e-14
8.384534257688009e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33026941878534172,0.11291838206200383,0.022048686243504811,0.0,2.2826288754002527e-07,4.594170872153695e-07,1.073532120207583e-06,3.5865068177924531e-11,5.9070350487575397e-24,3.3170215633850927e-06,1.0407703126992662e-23,8.3659180176688349e-09,1.691645929743365e-18,1.5491977288247574e-10,1.0287453883052759e-17,5.0581972532052137e-20,6.6455268688097043e-09,2.0434562890383224e-18,0.0057470835099772419,0.001544407419778233,2.8377355015225405e-08,4.5739097202315492e-08,6.4986164462730272e-06,1.6095804932506989e-11,5.6429687414558947e-10,5.6283271005375426e-12,2.8336494886130127e-08,5.2393615921133427e-08,7.9552962256714015e-14,8.9994022590350204e-14
8.391217105914826e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33026815798385412,0.11291831734961841,0.022048087079193916,0.0,2.291895497029941e-07,4.608616277121071e-07,1.0752516710207426e-06,3.5990462167416954e-11,5.9278688755560663e-24,3.3218300106568104e-06,1.0474984563952062e-23,8.3743657304896526e-09,1.6990538046005609e-18,1.55468745858379e-10,1.0315200648655108e-17,5.0706011271360952e-20,6.6634580241623364e-09,2.0536074546483879e-18,0.0057471416376258782,0.0015456029975820065,2.8399766571922153e-08,4.5823549862983047e-08,6.5055728327747232e-06,1.6158209548672215e-11,5.6510175231678543e-10,5.6378562800034566e-12,2.8367733493710564e-08,5.2395089551437367e-08,7.9646453444647111e-14,9.0311798691301442e-14
8.397899954141643e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33026689759367772,0.112918252995042,0.022047487935739279,0.0,2.3011904422303251e-07,4.623091301563656e-07,1.0769726009323092e-06,3.6116206460220669e-11,5.9487600212431911e-24,3.3266417516814892e-06,1.0542658472465879e-23,8.3828160801005348e-09,1.7064899787281086e-18,1.5601916720775811e-10,1.0343000742750142e-17,5.0830249443509966e-20,6.6814199558938565e-09,2.0638030607993001e-18,0.0057471994027916678,0.0015467985293737747,2.84221799377692e-08,4.5908057114099194e-08,6.5125263496234498e-06,1.6220791588730764e-11,5.6590714987123598e-10,5.6473915939188843e-12,2.8398963995960368e-08,5.2396567791908427e-08,7.9739996432816623e-14,9.0630471331851794e-14
8.40458280236846e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33026563761314082,0.11291818899658917,0.022046888813138578,0.0,2.3105137624306085e-07,4.6375959592425676e-07,1.0786949101173046e-06,3.6242301783739277e-11,5.9697086008714362e-24,3.3314567860699898e-06,1.0610726901704952e-23,8.3912690594487677e-09,1.7139545452467534e-18,1.5657103922709793e-10,1.0370854221943504e-17,5.0954687212400868e-20,6.6994126760335164e-09,2.0740432772162566e-18,0.0057472568071603143,0.001547994015152987,2.8444595112005444e-08,4.5992618816308406e-08,6.5194769839860379e-06,1.6283551321239364e-11,5.6671306669877793e-10,5.6569345894163097e-12,2.8430186333392661e-08,5.2398050626267706e-08,7.9833591885942296e-14,9.0950042391270035e-14
8.411265650595277e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33026437804057884,0.11291812535258237,0.0220462897113895,0.0,2.3198655090456862e-07,4.652130263808341e-07,1.0804185987505637e-06,3.6368748866346781e-11,5.990714729630827e-24,3.3362751134331129e-06,1.0679191910324518e-23,8.399724661468376e-09,1.7214475975347354e-18,1.5712436421293336e-10,1.0398761142804348e-17,5.1079324741968008e-20,6.7174361965421071e-09,2.0843282741828833e-18,0.005747313852409691,0.0015491894549190853,2.846701209382486e-08,4.607723482585202e-08,6.5264247230623923e-06,1.6346489011914984e-11,5.6751950268924727e-10,5.6664829504164584e-12,2.846140045051161e-08,5.2399538038289262e-08,7.992723879965786e-14,9.1270513751351176e-14
