Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),CO2X(24),COX(50),O(29),H2OX(23),CHOX(53),acetyl(44),C2H4X(215),C2H4X(70)
3.6035745403743056e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44006529858619353,0.07912895808162025,0.007659832422343292,6.245096455636383e-06,0.0003574966033568,0.06251518455141963,0.028438254640570745,4.154129189553823e-05,2.606916071135136e-10,0.0018977385201293195,5.007699756867103e-11,0.0005440239920241623,2.788101728479155e-09,4.784902930674588e-06,2.81354804472151e-09,1.499264242672664e-10,1.0660410490824926e-05,2.1041269773966862e-05,0.00564928378271375,0.0014228772813855667,0.0005754021871678914,5.231652294046564e-08,3.6163990741789506e-09,2.602488979332812e-09,2.470477579590043e-10,1.5209157446374317e-05,0.0032618320191085183,7.102172829437424e-05,0.0012438028977051158,3.329830481889694e-05,5.844351077760157e-09,5.2992459378343895e-11,8.75565258767236e-08,5.71614650126963e-06,1.593889639560627e-08,2.1250347145481506e-09,1.3505131369556875e-10,2.3824702242334076e-06,5.900471760000199e-12
3.6144058843097907e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44004879897625954,0.07905060780725756,0.007634715300841215,6.259195918580799e-06,0.0003581276837605741,0.06268176382709137,0.02849677259961594,4.146032682553479e-05,2.6265701090866485e-10,0.0018959033170181348,5.0013179379592023e-11,0.0005443364614663463,2.787293270831224e-09,4.766728253241102e-06,2.820955968177784e-09,1.5014184668281072e-10,1.0627679399083867e-05,2.1095792857635476e-05,0.0056434816440304484,0.0014138607183613345,0.0005761031730222767,5.2050283016880097e-08,3.601054887904367e-09,2.599592823903601e-09,2.497086766667517e-10,1.5354569888210267e-05,0.0032888879538356818,7.116195375791269e-05,0.0012470725608238864,3.338459008520479e-05,5.838480399677115e-09,5.276273196510155e-11,8.77334036468106e-08,5.700470889231554e-06,1.596637225723832e-08,2.131904262704022e-09,1.3519834182416084e-10,2.3886215974756088e-06,5.915539525299907e-12
3.6252372282452757e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4400320859948114,0.07897234724863317,0.007609682036316522,6.2731813985992224e-06,0.0003587553094544636,0.06284816019346241,0.028555052767018335,4.137955855570053e-05,2.6462881882670956e-10,0.0018940707922502277,4.994954636682526e-11,0.0005446482802517407,2.7864894929265273e-09,4.7486041500108104e-06,2.8283435981229734e-09,1.503555037017469e-10,1.059504030677396e-05,2.1150203262132473e-05,0.005637683578543436,0.0014049183640824972,0.0005768021527745238,5.1785795719082316e-08,3.5857782218914117e-09,2.5967037679699288e-09,2.523898837431374e-10,1.5500914740659044e-05,0.0033160851888495366,7.130155245374459e-05,0.0012503377273900857,3.3470697031538516e-05,5.832615564878674e-09,5.253399898239481e-11,8.790949321250071e-08,5.684830183270637e-06,1.599368462701367e-08,2.1387593475599495e-09,1.3534389678477176e-10,2.394758447466444e-06,5.930571672798012e-12
3.6360685721807608e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4400151606444819,0.07889417621524863,0.00758473236815114,6.287053467762784e-06,0.00035937949186530565,0.0630143740040579,0.028613096000965763,4.129898663696766e-05,2.6660700606089514e-10,0.001892240941155351,4.988609798583168e-11,0.0005449594511715031,2.785690381832158e-09,4.730530852716951e-06,2.8357109730202042e-09,1.5056740294642192e-10,1.0562493151793437e-05,2.1204501241343745e-05,0.005631889592484552,0.0013960498666114596,0.0005774991345114575,5.152306186030581e-08,3.5705687799074624e-09,2.5938217938215942e-09,2.5509139317960657e-10,1.564819043977676e-05,0.0033434230529638706,7.144052660852878e-05,0.0012535984028831308,3.355662605968325e-05,5.8267565795301535e-09,5.230627365015015e-11,8.80847972388161e-08,5.669224398567747e-06,1.6020834028364713e-08,2.14559995742691e-09,1.3548798674986154e-10,2.400880800727242e-06,5.945568268635813e-12
3.646899916116246e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43999802394679377,0.07881609451714465,0.007559866036275842,6.300812702801654e-06,0.00036000024245068173,0.06318040561110917,0.028670903168359213,4.121861061227696e-05,2.685915477611998e-10,0.001890413758904946,4.982283367944538e-11,0.0005452699769918543,2.78489592420409e-09,4.712508584749465e-06,2.8430581325480017e-09,1.50777552084241e-10,1.053003786831285e-05,2.1258687048684416e-05,0.005626099692314087,0.0013872548641497503,0.0005781941262945708,5.126208175478982e-08,3.5554262666049692e-09,2.590946883255306e-09,2.578132176171981e-10,1.579639535627727e-05,0.003370900865733502,7.15788784726716e-05,0.0012568545928506184,3.3642377570679224e-05,5.82090344948628e-09,5.207956855083954e-11,8.825931842473132e-08,5.653653549069679e-06,1.604782098729267e-08,2.1524260819841814e-09,1.3563061989378985e-10,2.406988683929294e-06,5.960529379297846e-12
3.657731260051731e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4399806769413965,0.07873810196491883,0.007535082781169352,6.314459684833556e-06,0.00036061757269660344,0.06334625536553325,0.028728475144421096,4.113843001680423e-05,2.70582419036765e-10,0.0018885892405165472,4.975975287822357e-11,0.0005455798604544496,2.784106106297767e-09,4.694537561300076e-06,2.850385117562282e-09,1.5098595882540116e-10,1.0497674386847674e-05,2.1312760937086245e-05,0.005620313884711156,0.0013785329854351608,0.00057888713615973,5.100285523117373e-08,3.5403503875302206e-09,2.5880790175932603e-09,2.605553683682608e-10,1.59455277971642e-05,0.0033985179378324916,7.171661031927089e-05,0.0012601063029063235,3.372795196480177e-05,5.815056180293792e-09,5.185389564160912e-11,8.84330595018173e-08,5.638117647503786e-06,1.6074646032239043e-08,2.159237712247706e-09,1.3577180439105345e-10,2.413082123889094e-06,5.975455071600172e-12
3.668562603987216e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43996312068530957,0.07866019836974289,0.007510382343857541,6.327994999097774e-06,0.0003612314941152462,0.06351192361691334,0.028785812812307732,4.1058444378185934e-05,2.7257959495828493e-10,0.0018867673808581672,4.969685500079492e-11,0.000545889104276745,2.7833209139786812e-09,4.676617989505363e-06,2.8576919700586477e-09,1.511926309206383e-10,1.0465402634330172e-05,2.1366723158985397e-05,0.005614532176564181,0.0013698838501345553,0.0005795781721168767,5.0745381645841924e-08,3.525340849131918e-09,2.585218177701506e-09,2.6331785543837634e-10,1.6095586007361242e-05,0.0034262735714287833,7.185372444307274e-05,0.0012633535387282034,3.381334964154197e-05,5.809214777194162e-09,5.1629266266502016e-11,8.860602323289793e-08,5.622616705392487e-06,1.610130969395912e-08,2.16603484053866e-09,1.3591154841455872e-10,2.419161147563592e-06,5.990345412678736e-12
3.679393947922701e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4399453562521751,0.07858238354337946,0.007485764465912728,6.341419234694632e-06,0.0003618420182427344,0.06367741071348013,0.028842917062725994,4.0978653216743804e-05,2.7458305056035214e-10,0.0018849481746526593,4.963413945420626e-11,0.0005461977111523582,2.7825403327328875e-09,4.658750068587852e-06,2.86497873313495e-09,1.5139757615898836e-10,1.0433222534180412e-05,2.142057396631051e-05,0.005608754574961473,0.0013613070692320565,0.0005802672421497298,5.0489659896213855e-08,3.5103973587695684e-09,2.5823643440081025e-09,2.661006875483925e-10,1.624656817133636e-05,0.003454167060555002,7.199022315944113e-05,0.0012665963060564064,3.389857099958782e-05,5.803379245126413e-09,5.140569116875509e-11,8.877821241071875e-08,5.607150733067681e-06,1.612781250539772e-08,2.172817460452165e-09,1.3604986013392812e-10,2.425225782045456e-06,6.005200469977737e-12
3.690225291858186e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4399273847315182,0.07850465729819796,0.0074612288894530645,6.354732984330517e-06,0.0003624491566369744,0.06384271700209423,0.02889978879355477,4.089905604570835e-05,2.765927608437596e-10,0.0018831316164820613,4.957160563426778e-11,0.0005465056837514265,2.781764347677512e-09,4.640933989995146e-06,2.872245450954233e-09,1.5160080236556654e-10,1.0401134006376505e-05,2.1474313610471198e-05,0.005602981087181945,0.0013528022454123386,0.0005809543542154816,5.023568843395632e-08,3.495519624721694e-09,2.579517496521049e-09,2.689038721566168e-10,1.6398472414721648e-05,0.0034821976914751057,7.212610880334124e-05,0.0012698346106912966,3.398361643680598e-05,5.797549588730057e-09,5.1183180503156846e-11,8.894962985663097e-08,5.591719739685035e-06,1.615415500156714e-08,2.1795855668262517e-09,1.3618674771384476e-10,2.4312760545583392e-06,6.020020311238092e-12
3.701056635793671e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43990920722801813,0.07842701944719015,0.007436775357142013,6.367936844068437e-06,0.00036305292087553836,0.06400784282822948,0.028956428909471213,4.0819652371441234e-05,2.7860870077775996e-10,0.0018813177007919125,4.950925292589595e-11,0.0005468130247209579,2.7809929435711933e-09,4.62316993753711e-06,2.8794921687080182e-09,1.5180231739936455e-10,1.0369136967523994e-05,2.1527942342346854e-05,0.005597211720685943,0.0013443689734387722,0.0005816395162445006,4.9983465278118905e-08,3.4807073561938296e-09,2.576677614845981e-09,2.71727415481067e-10,1.6551296805923668e-05,0.0035103647430466465,7.226138372833779e-05,0.001273068458491483,3.406848635022409e-05,5.791725812348142e-09,5.0961743848449167e-11,8.912027841928959e-08,5.576323733238191e-06,1.618033771942726e-08,2.1863391557110248e-09,1.3632221931243255e-10,2.4373119924521773e-06,6.034805004485929e-12
3.711887979729156e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4398908248607876,0.07834946980398491,0.007412403612187911,6.381031413084112e-06,0.00036365332255359687,0.06417278853595713,0.029012838321582173,4.0740441693656334e-05,2.8063084530228e-10,0.0018795064218955413,4.9447080703454926e-11,0.0005471197366851782,2.7802261048244792e-09,4.605458087521162e-06,2.886718932579986e-09,1.5200212915106885e-10,1.033723133092443e-05,2.1581460412275866e-05,0.005591446483106197,0.001336006840526189,0.0005823227361400253,4.9732988028167044e-08,3.4659602633263424e-09,2.5738446782036276e-09,2.7457132252181824e-10,1.6705039357726676e-05,0.003538667487078374,7.23960503056074e-05,0.001276297855371865,3.415318113601367e-05,5.785907920030386e-09,5.0741390219755514e-11,8.929016097336771e-08,5.560962720572843e-06,1.6206361197767965e-08,2.1930782243381193e-09,1.3645628307967465e-10,2.4433336231984946e-06,6.049554618021173e-12
3.722719323664641e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43987223876266474,0.07827200818286259,0.00738811339834363,6.394017293427622e-06,0.0003642503732819011,0.06433755446793116,0.029069017947060984,4.066142350563945e-05,2.8265916933009393e-10,0.0018776977739783241,4.9385088331095466e-11,0.0005474258222458746,2.7794638155101777e-09,4.587798608885663e-06,2.8939257897100838e-09,1.5220024554090106e-10,1.030541700664315e-05,2.163486807004511e-05,0.005585685382238937,0.0013277154267080404,0.00058300402177787,4.948425387691736e-08,3.4512780572020344e-09,2.571018665447002e-09,2.7743559708336247e-10,1.685969802888318e-05,0.0035671051886829565,7.253011092296756e-05,0.0012795228073016916,3.4237701189473513e-05,5.780095915536431e-09,5.052212808102701e-11,8.94592804182882e-08,5.545636707400724e-06,1.623222597709377e-08,2.1998027710903956e-09,1.365889471558702e-10,2.449340974385741e-06,6.064269220406219e-12
3.7335506676001262e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4398534500795133,0.07819463439876853,0.00736390445990629,6.406895089790601e-06,0.0003648440846848128,0.06450214096537413,0.029124968708789774,4.058259729446657e-05,2.84693647748952e-10,0.0018758917511019105,4.932327516309182e-11,0.0005477312839827306,2.7787060593736386e-09,4.570191663331446e-06,2.9011127881590578e-09,1.5239667451648316e-10,1.0273693901576145e-05,2.168816556487983e-05,0.005579928426035109,0.0013194943051977534,0.0005836833810061193,4.923725962334844e-08,3.436660449853554e-09,2.5681995550783535e-09,2.8032024179701406e-10,1.7015270725695228e-05,0.0035956771066246135,7.266356798392055e-05,0.0012827433203026393,3.432204690501366e-05,5.774289802339176e-09,5.030396535748243e-11,8.962763967697208e-08,5.5303456983134655e-06,1.6257932599510707e-08,2.20651279547199e-09,1.3672021967012913e-10,2.4553340737146627e-06,6.078948880454676e-12
3.7443820115356113e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43983445996953585,0.07811734826732619,0.00733977654171708,6.419665409278947e-06,0.00036543446839838435,0.0646665483680643,0.02918069153500765,4.0503962541220484e-05,2.8673425542366716e-10,0.001874088347208415,4.926164054417614e-11,0.0005480361244536609,2.777952819842972e-09,4.552637405451514e-06,2.908279976873461e-09,1.5259142405072688e-10,1.024206191951616e-05,2.1741353145433863e-05,0.0055741756225917765,0.0013113430427440873,0.0005843608216448413,4.899200168529628e-08,3.4221071542705985e-09,2.565387325265828e-09,2.832252581432711e-10,1.7171755303579672e-05,0.003624382493661442,7.279642390671474e-05,0.0012859594004469028,3.4406218676139956e-05,5.768489583628209e-09,5.008690944804155e-11,8.979524169460605e-08,5.5150896967963616e-06,1.6283481608615545e-08,2.2132082980785987e-09,1.3685010873890685e-10,2.461312948993693e-06,6.0935936672202324e-12
3.7552133554710963e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43981526960259715,0.07804014960484978,0.0073157293891611295,6.432328861191066e-06,0.0003660215360684863,0.06483077701432326,0.02923618735896472,4.0425518721205915e-05,2.8878096719815893e-10,0.001872287556124569,4.920018380987045e-11,0.0005483403461951351,2.777204080039207e-09,4.535135982858903e-06,2.9154274056511277e-09,1.5278450213975135e-10,1.0210520961217877e-05,2.1794431059780178e-05,0.005568426980143651,0.001303261199980334,0.0005850363514857827,4.8748476112002935e-08,3.4076178844069047e-09,2.5625819538598715e-09,2.8615064647419433e-10,1.732914956862285e-05,0.0036532205968822697,7.292868112342198e-05,0.0012891710538553063,3.449021689543901e-05,5.76269526231334e-09,4.987096723772289e-11,8.996208943742858e-08,5.499868705242021e-06,1.630887354938722e-08,2.2198892805682123e-09,1.3697862246457815e-10,2.4672776281343905e-06,6.108203649985602e-12
3.7660446994065814e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43979588015956067,0.07796303822835589,0.007291762748167475,6.444886056801597e-06,0.0003666052993489831,0.06499482724100475,0.029291457118582227,4.034726530416269e-05,2.9083375789745553e-10,0.0018704893715658388,4.913890428681599e-11,0.0005486439517225031,2.776459822786371e-09,4.517687536312765e-06,2.9225551251071637e-09,1.5297591680082883e-10,1.0179070924462311e-05,2.1847399555401747e-05,0.005562682507054771,0.0012952483317671916,0.0005857099782920943,4.850667859653812e-08,3.3931923551870435e-09,2.559783418409343e-09,2.890964060356682e-10,1.7487451279115443e-05,0.003682190658037853,7.306034207903293e-05,0.0012923782866954392,3.457404195456382e-05,5.756906841028204e-09,4.965614511001166e-11,9.012818589153579e-08,5.484682724963917e-06,1.6334108968080616e-08,2.2265557456320547e-09,1.3710576893405074e-10,2.4732281391469115e-06,6.122778898251604e-12
3.7768760433420664e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43977629283163566,0.07788601395557514,0.007267876365209068,6.457337609150624e-06,0.0003671857698999557,0.06515869938348394,0.029346501756119033,4.026920175447729e-05,2.928926023296533e-10,0.0018686937871404948,4.907780129309977e-11,0.0005489469435303092,2.7757200306214884e-09,4.50029219984267e-06,2.9296631866404357e-09,1.5316567607035953e-10,1.0147711704120284e-05,2.19002588791828e-05,0.005556942211810355,0.001287303987529188,0.0005863817097980284,4.826660448804914e-08,3.3788302825129884e-09,2.5569916961773457e-09,2.920625349896822e-10,1.7646658147076894e-05,0.0037112919138662776,7.319140923056897e-05,0.0012955811051798063,3.4657694244219875e-05,5.751124322133955e-09,4.944244895916657e-11,9.029353406170756e-08,5.4695317562098044e-06,1.6359188412122608e-08,2.23320769696606e-09,1.3723155621741873e-10,2.4791645101355203e-06,6.137319481726366e-12
3.7877073872775515e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4397565088197378,0.0778090766049628,0.007244069987302873,6.469684132838293e-06,0.0003677629593859729,0.06532239377564783,0.02940132221784434,4.0191327531392336e-05,2.949574752878351e-10,0.0018669007963536435,4.9016874138578344e-11,0.0005492493240926055,2.774984685804502e-09,4.482950100871145e-06,2.9367516424006044e-09,1.5335378800187843e-10,1.0116443192215104e-05,2.1953009277400277e-05,0.005551206103008809,0.001279427711584509,0.00058705155370868,4.80282488038802e-08,3.3645313832704746e-09,2.554206764156751e-09,2.9504903043638704e-10,1.7806767839754495e-05,0.003740523596412413,7.332188504621353e-05,0.001298779515564007,3.4741174154151696e-05,5.745347707723036e-09,4.922988420247377e-11,9.04581369702544e-08,5.4544157981750594e-06,1.6384112430010386e-08,2.2398451392425356e-09,1.3735599236665628e-10,2.485086769294154e-06,6.151825470314616e-12
3.7985387312130365e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4397365293338618,0.07773222599570914,0.007220343362010012,6.481926243824876e-06,0.0003683368794744071,0.06548591074988627,0.02945591945371702,4.0113642089214074e-05,2.970283515519475e-10,0.0018651103926112123,4.895612212519844e-11,0.000549551095863257,2.7742537703281046e-09,4.465661360334493e-06,2.943820545255699e-09,1.5354026066409305e-10,1.0085265277984317e-05,2.2005650995715807e-05,0.00554547418935389,0.0012716190434681547,0.0005877195176996838,4.779160624149068e-08,3.3502953753351575e-09,2.551428599085455e-09,2.980558884362161e-10,1.7967777981114954e-05,0.003769884933341317,7.34517720044588e-05,0.001301973524144932,3.4824482073130035e-05,5.73957699962302e-09,4.901845579241692e-11,9.062199765588546e-08,5.439334849015881e-06,1.6408881571212087e-08,2.2464680780824354e-09,1.3747908541435117e-10,2.4909949449020243e-06,6.166296934107169e-12
